ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,0.122946,,,,,,,,,,,,,4f6b788f-a73f-46a2-8daf-8d34d0802f7d,372,,,"[96.9, 60.6]",3764231,8,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aileen Whelan,16374.0,Right Wing,21,Brighton & Hove Albion WFC,965,"['7ba1ed6f-68bb-48dc-a3f2-7f271e3ef844', 'a2792b29-2ebf-4e18-9142-4113e14e2257']",44,,Right Foot,"[99.3, 58.8]",True,"[{'location': [118.6, 40.2], 'player': {'id': 22032, 'name': 'Hannah Hampton'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [92.2, 65.4], 'player': {'id': 46717, 'name': 'Chloe Mccarron'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [95.3, 62.8], 'player': {'id': 21556, 'name': 'Connie Scofield'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [94.7, 50.4], 'player': {'id': 31566, 'name': 'Lucy Whipp'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [98.3, 65.0], 'player': {'id': 31568, 'name': 'Rebecca Holloway'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [100.9, 61.2], 'player': {'id': 15574, 'name': 'Georgia Brougham'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [99.6, 58.4], 'player': {'id': 19592, 'name': 'Harriet Scott'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [90.0, 34.4], 'player': {'id': 32169, 'name': 'Jamie-Lee Napier'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [92.5, 68.9], 'player': {'id': 25453, 'name': 'Geum-Min Lee'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [98.5, 63.3], 'player': {'id': 15579, 'name': 'Inessa Kaagman'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [89.4, 49.6], 'player': {'id': 23413, 'name': 'Megan Connolly'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [87.2, 34.7], 'player': {'id': 16392, 'name': 'Felicity Gibbons'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [103.1, 39.5], 'player': {'id': 19500, 'name': 'Sarah Emma Mayling'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.4, 36.5], 'player': {'id': 21059, 'name': 'Katie Robinson'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",,,Blocked,0.008543466,Normal,Open Play,,,,Brighton & Hove Albion WFC,965,00:08:44.615,Shot,
,,,,,,,,,,,,,,,0.158104,,,,,,,,,,,,,e06fe8cb-99fa-4233-b261-8047cf1fc2a3,464,,,"[107.4, 28.7]",3764231,10,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Claudia Walker,15580.0,Center Forward,25,Birmingham City WFC,969,"['67a5be7d-45f8-4b44-b5aa-0787353af04f', 'd6efe88f-65db-49e7-991f-d7ba3381756c']",32,,Right Foot,"[109.7, 31.2]",,"[{'location': [114.3, 43.6], 'player': {'id': 32169, 'name': 'Jamie-Lee Napier'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [114.6, 41.7], 'player': {'id': 16392, 'name': 'Felicity Gibbons'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [118.5, 37.6], 'player': {'id': 15709, 'name': 'Megan Walsh'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.7, 31.7], 'player': {'id': 16395, 'name': 'Victoria Williams'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.7, 33.7], 'player': {'id': 20034, 'name': 'Danielle Buet'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [110.3, 27.2], 'player': {'id': 4989, 'name': 'Rebekah Ashley Stott'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.4, 22.6], 'player': {'id': 22337, 'name': 'Maya Le Tissier'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [93.9, 43.5], 'player': {'id': 21059, 'name': 'Katie Robinson'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [105.7, 25.8], 'player': {'id': 23413, 'name': 'Megan Connolly'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [112.6, 16.1], 'player': {'id': 16374, 'name': 'Aileen Whelan'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [98.4, 25.5], 'player': {'id': 15579, 'name': 'Inessa Kaagman'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [108.6, 15.6], 'player': {'id': 15628, 'name': 'Christie Murray'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [103.6, 24.7], 'player': {'id': 21556, 'name': 'Connie Scofield'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [88.2, 42.1], 'player': {'id': 19500, 'name': 'Sarah Emma Mayling'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [97.5, 33.6], 'player': {'id': 46717, 'name': 'Chloe Mccarron'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",a0c7be7f-ad0d-4e4f-a3da-3c4c40a54063,,Blocked,0.086179994,Normal,Open Play,,,,Birmingham City WFC,969,00:10:32.079,Shot,
,,,,,,,,,,,,,,,0.74705,,,,,,,,,,,,,2cd70f2d-5a4f-491e-b0ab-3e2cb25b6c97,551,,,"[108.1, 53.6]",3764231,12,,,,,,,,,,,,,,,,,,,,,1,From Counter,Geum-Min Lee,25453.0,Center Forward,31,Brighton & Hove Albion WFC,965,['37e5caec-e990-4303-8542-90d516eb0bac'],20,,Right Foot,"[120.0, 44.5, 2.1]",,"[{'location': [104.5, 60.4], 'player': {'id': 31568, 'name': 'Rebecca Holloway'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [100.0, 51.9], 'player': {'id': 31566, 'name': 'Lucy Whipp'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [95.7, 43.6], 'player': {'id': 46717, 'name': 'Chloe Mccarron'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [106.7, 53.1], 'player': {'id': 15574, 'name': 'Georgia Brougham'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.0, 47.6], 'player': {'id': 19592, 'name': 'Harriet Scott'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.5, 39.0], 'player': {'id': 21059, 'name': 'Katie Robinson'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [95.6, 49.0], 'player': {'id': 4989, 'name': 'Rebekah Ashley Stott'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [118.2, 43.6], 'player': {'id': 22032, 'name': 'Hannah Hampton'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.7, 39.5], 'player': {'id': 19500, 'name': 'Sarah Emma Mayling'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",627bb300-1d04-4995-90f0-1d3d2e5f918c,True,Off T,0.09169394,Normal,Open Play,,,,Brighton & Hove Albion WFC,965,00:12:20.169,Shot,
,,,,,,,,,,,,,,,1.162763,,,,,,,,,,,,,aec3bbcc-72ea-43a7-94b2-911ad9d9cbbd,696,,,"[96.2, 30.7]",3764231,19,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Inessa Kaagman,15579.0,Right Center Midfield,41,Brighton & Hove Albion WFC,965,['e72e95e6-fc7e-40ee-aa14-54f1b274af5e'],7,,Right Foot,"[120.0, 37.9, 2.8]",,"[{'location': [80.3, 20.4], 'player': {'id': 16395, 'name': 'Victoria Williams'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [87.9, 38.1], 'player': {'id': 25453, 'name': 'Geum-Min Lee'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [100.0, 36.5], 'player': {'id': 23413, 'name': 'Megan Connolly'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [104.5, 39.0], 'player': {'id': 16374, 'name': 'Aileen Whelan'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [103.9, 17.3], 'player': {'id': 16392, 'name': 'Felicity Gibbons'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [102.0, 45.1], 'player': {'id': 21556, 'name': 'Connie Scofield'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [94.1, 34.1], 'player': {'id': 15628, 'name': 'Christie Murray'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [102.7, 40.0], 'player': {'id': 31568, 'name': 'Rebecca Holloway'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.8, 34.2], 'player': {'id': 15574, 'name': 'Georgia Brougham'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [96.9, 27.5], 'player': {'id': 46717, 'name': 'Chloe Mccarron'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [103.5, 29.6], 'player': {'id': 19592, 'name': 'Harriet Scott'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.4, 27.7], 'player': {'id': 19500, 'name': 'Sarah Emma Mayling'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [98.2, 24.5], 'player': {'id': 31566, 'name': 'Lucy Whipp'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [102.3, 19.8], 'player': {'id': 32169, 'name': 'Jamie-Lee Napier'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [117.6, 39.8], 'player': {'id': 22032, 'name': 'Hannah Hampton'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [99.7, 60.7], 'player': {'id': 22337, 'name': 'Maya Le Tissier'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [102.4, 25.4], 'player': {'id': 21059, 'name': 'Katie Robinson'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",,,Post,0.03698336,Normal,Open Play,,,,Brighton & Hove Albion WFC,965,00:19:07.041,Shot,
,,,,,,,,,,,,,,,2.172701,,,,,,,,,,,,,69ff3ff6-4a20-4777-abc0-d038096246ae,704,,,"[99.3, 37.2]",3764231,19,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Geum-Min Lee,25453.0,Center Forward,41,Brighton & Hove Albion WFC,965,"['2ebf8e1c-5521-40e0-ba81-9a6b8c030c72', 'ad399d03-15b6-45e4-bcc8-2c3f56268d17']",16,,Right Foot,"[116.4, 38.6, 0.9]",,"[{'location': [96.4, 25.2], 'player': {'id': 16392, 'name': 'Felicity Gibbons'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [101.4, 32.1], 'player': {'id': 21059, 'name': 'Katie Robinson'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [104.3, 46.9], 'player': {'id': 16374, 'name': 'Aileen Whelan'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [94.4, 44.8], 'player': {'id': 15579, 'name': 'Inessa Kaagman'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [107.1, 39.4], 'player': {'id': 23413, 'name': 'Megan Connolly'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [116.9, 39.0], 'player': {'id': 22032, 'name': 'Hannah Hampton'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [99.6, 22.8], 'player': {'id': 32169, 'name': 'Jamie-Lee Napier'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [111.7, 36.5], 'player': {'id': 19592, 'name': 'Harriet Scott'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.6, 55.2], 'player': {'id': 21556, 'name': 'Connie Scofield'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [100.0, 39.2], 'player': {'id': 15628, 'name': 'Christie Murray'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [106.6, 47.3], 'player': {'id': 31568, 'name': 'Rebecca Holloway'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.7, 39.3], 'player': {'id': 31566, 'name': 'Lucy Whipp'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [109.2, 43.2], 'player': {'id': 15574, 'name': 'Georgia Brougham'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.1, 36.6], 'player': {'id': 46717, 'name': 'Chloe Mccarron'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [108.1, 33.4], 'player': {'id': 19500, 'name': 'Sarah Emma Mayling'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",,,Saved,0.044935808,Half Volley,Open Play,,,,Brighton & Hove Albion WFC,965,00:19:16.253,Shot,True
,,,,,,,,,,,,,,,0.938537,,,,,,,,,,,,,a8badc50-d2c2-4be8-b898-09fc0eabcb58,835,,,"[107.3, 48.6]",3764231,22,,,,,,,,,,,,,,,,,,,,,1,From Counter,Claudia Walker,15580.0,Center Forward,48,Birmingham City WFC,969,"['a102fa4a-acad-4596-acd6-746b022efe2f', 'dd811dfc-021b-426f-9f6a-0b1a3892938b']",4,,Left Foot,"[114.8, 44.3, 0.2]",,"[{'location': [101.4, 59.9], 'player': {'id': 19500, 'name': 'Sarah Emma Mayling'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [108.2, 36.5], 'player': {'id': 21556, 'name': 'Connie Scofield'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [108.1, 48.6], 'player': {'id': 16395, 'name': 'Victoria Williams'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [89.1, 57.2], 'player': {'id': 16392, 'name': 'Felicity Gibbons'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.2, 46.9], 'player': {'id': 20034, 'name': 'Danielle Buet'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [111.6, 40.2], 'player': {'id': 22337, 'name': 'Maya Le Tissier'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [100.9, 56.9], 'player': {'id': 21059, 'name': 'Katie Robinson'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [115.5, 43.8], 'player': {'id': 15709, 'name': 'Megan Walsh'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.4, 41.0], 'player': {'id': 4989, 'name': 'Rebekah Ashley Stott'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",40b9cf06-7e22-4cca-a1aa-69b2553c1ce6,,Saved,0.19703104,Normal,Open Play,,,,Birmingham City WFC,969,00:22:04.715,Shot,True
,,,,,,,,,,,,,,,1.429783,,,,,,,,,,,,,b608b235-e2c6-47d1-8ad4-6107cdfffb92,900,,,"[96.2, 45.7]",3764231,23,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Danielle Buet,20034.0,Center Defensive Midfield,56,Brighton & Hove Albion WFC,965,['913c10e7-3f41-4cb4-9e8c-850e9d57df22'],16,,Right Foot,"[120.0, 42.9, 4.4]",,"[{'location': [84.0, 20.1], 'player': {'id': 21059, 'name': 'Katie Robinson'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [104.4, 42.7], 'player': {'id': 23413, 'name': 'Megan Connolly'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [102.4, 72.0], 'player': {'id': 22337, 'name': 'Maya Le Tissier'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [88.4, 55.3], 'player': {'id': 15579, 'name': 'Inessa Kaagman'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [118.7, 40.3], 'player': {'id': 22032, 'name': 'Hannah Hampton'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.4, 30.2], 'player': {'id': 19500, 'name': 'Sarah Emma Mayling'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.4, 28.5], 'player': {'id': 16392, 'name': 'Felicity Gibbons'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [92.4, 49.0], 'player': {'id': 15628, 'name': 'Christie Murray'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [97.8, 52.4], 'player': {'id': 46717, 'name': 'Chloe Mccarron'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [99.9, 53.2], 'player': {'id': 31568, 'name': 'Rebecca Holloway'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.3, 55.7], 'player': {'id': 21556, 'name': 'Connie Scofield'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [96.2, 43.4], 'player': {'id': 31566, 'name': 'Lucy Whipp'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [101.4, 45.6], 'player': {'id': 15574, 'name': 'Georgia Brougham'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [89.7, 26.4], 'player': {'id': 32169, 'name': 'Jamie-Lee Napier'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [103.1, 42.6], 'player': {'id': 19592, 'name': 'Harriet Scott'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [92.1, 55.6], 'player': {'id': 25453, 'name': 'Geum-Min Lee'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",e588d929-8cb6-49d2-b2e8-84f3b26bab30,,Off T,0.039324775,Normal,Open Play,,,,Brighton & Hove Albion WFC,965,00:23:16.561,Shot,
,,,,,,,,,,,,,,,0.339313,,,,,,,,,,,,,5a04d41a-5f8b-4031-a350-9571b9e58828,933,,,"[112.7, 33.5]",3764231,24,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Katie Robinson,21059.0,Left Wing,59,Brighton & Hove Albion WFC,965,['47b8a38d-be25-4be6-9836-f8c25736b409'],25,,Right Foot,"[118.0, 37.0, 1.4]",True,"[{'location': [101.6, 28.7], 'player': {'id': 32169, 'name': 'Jamie-Lee Napier'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [102.8, 41.3], 'player': {'id': 31566, 'name': 'Lucy Whipp'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [108.5, 47.7], 'player': {'id': 15574, 'name': 'Georgia Brougham'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.0, 38.7], 'player': {'id': 19592, 'name': 'Harriet Scott'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.5, 34.5], 'player': {'id': 19500, 'name': 'Sarah Emma Mayling'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.0, 37.1], 'player': {'id': 22032, 'name': 'Hannah Hampton'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.2, 39.0], 'player': {'id': 23413, 'name': 'Megan Connolly'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [101.0, 28.2], 'player': {'id': 16392, 'name': 'Felicity Gibbons'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",,,Saved,0.17371024,Half Volley,Open Play,,,,Brighton & Hove Albion WFC,965,00:24:25.381,Shot,
,,,,,,,,,,,,,,,2.33756,,,,,,,,,,,,,219d5afd-6196-4a16-9b7e-f0e4d95a4c63,1027,,,"[83.9, 23.7]",3764231,26,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Chloe Mccarron,46717.0,Right Center Midfield,64,Brighton & Hove Albion WFC,965,['67b48c56-8e7c-4fb2-bfde-a8eca45f2abe'],43,,Right Foot,"[120.0, 53.3, 0.9]",,"[{'location': [73.2, 30.6], 'player': {'id': 31566, 'name': 'Lucy Whipp'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [81.0, 20.2], 'player': {'id': 21556, 'name': 'Connie Scofield'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [84.8, 27.3], 'player': {'id': 15628, 'name': 'Christie Murray'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [65.7, 38.9], 'player': {'id': 19500, 'name': 'Sarah Emma Mayling'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [72.6, 43.2], 'player': {'id': 21059, 'name': 'Katie Robinson'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [118.9, 40.5], 'player': {'id': 15709, 'name': 'Megan Walsh'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [94.2, 28.4], 'player': {'id': 20034, 'name': 'Danielle Buet'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [94.9, 24.3], 'player': {'id': 4989, 'name': 'Rebekah Ashley Stott'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [80.9, 30.2], 'player': {'id': 15579, 'name': 'Inessa Kaagman'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [87.5, 19.7], 'player': {'id': 16374, 'name': 'Aileen Whelan'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [81.4, 20.8], 'player': {'id': 23413, 'name': 'Megan Connolly'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [78.3, 17.4], 'player': {'id': 25453, 'name': 'Geum-Min Lee'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [75.3, 12.4], 'player': {'id': 31568, 'name': 'Rebecca Holloway'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [90.9, 23.5], 'player': {'id': 15580, 'name': 'Claudia Walker'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [95.1, 19.2], 'player': {'id': 22337, 'name': 'Maya Le Tissier'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [91.9, 49.1], 'player': {'id': 32169, 'name': 'Jamie-Lee Napier'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [96.2, 47.7], 'player': {'id': 16392, 'name': 'Felicity Gibbons'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [100.4, 35.7], 'player': {'id': 16395, 'name': 'Victoria Williams'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}]",,,Off T,0.006456913,Normal,Open Play,,,,Birmingham City WFC,969,00:26:43.187,Shot,
