50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_shot_assist,pass_switch,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,0.427,,,,,,,,,,,9fe71292-5d23-4b37-bf43-7dce184de974,2119,,"[97.0, 32.0]",7572,52,,,,,,,,,,,,,,,,,,2,Regular Play,Takashi Usami,6191.0,Left Midfield,101,Japan,778,"['77cea4ae-c748-42c1-87a8-61036db4bf95', 'e613eaca-81d6-40b4-a770-9fe39e870712', 'ecca42fa-4501-4206-9e52-e3cc281a0006']",39,,Right Foot,"[108.0, 35.0]",,"[{'location': [107.0, 49.0], 'player': {'id': 4685, 'name': 'Artur Jędrzejczyk'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [108.0, 37.0], 'player': {'id': 3034, 'name': 'Kamil Glik'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.0, 45.0], 'player': {'id': 4626, 'name': 'Jan Bednarek'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [119.0, 41.0], 'player': {'id': 3262, 'name': 'Łukasz Fabiański'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.0, 48.0], 'player': {'id': 6336, 'name': 'Rafał Kurzawa'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [106.0, 27.0], 'player': {'id': 5673, 'name': 'Bartosz Bereszyński'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.0, 32.0], 'player': {'id': 3637, 'name': 'Grzegorz Krychowiak'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [101.0, 34.0], 'player': {'id': 6195, 'name': 'Jacek Góralski'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [99.0, 31.0], 'player': {'id': 5667, 'name': 'Kamil Grosicki'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [109.0, 46.0], 'player': {'id': 6337, 'name': 'Yoshinori Muto'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [106.0, 45.0], 'player': {'id': 5693, 'name': 'Gaku Shibasaki'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [113.0, 32.0], 'player': {'id': 5690, 'name': 'Yuto Nagatomo'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [108.0, 40.0], 'player': {'id': 5679, 'name': 'Yūya Ōsako'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [97.0, 60.0], 'player': {'id': 6339, 'name': 'Gotoku Sakai'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}]",ebe67070-e39c-4441-a1d1-5edcfc4e71d5,,Blocked,0.04554054,Normal,Open Play,,,,Japan,778,00:07:39.493,Shot,True
,,,,,,,,,,,1.84,,,,,,,,,,,f43ae6fe-ee2a-43e6-a706-bbea19df48dd,2353,,"[113.0, 41.0]",7572,57,,,,,,,,,,,,,,,,,,2,From Corner,Yoshinori Muto,6337.0,Right Center Forward,108,Japan,778,"['1290c220-1c60-4b49-8f90-fe45895cb4ea', '718f4b93-6ffd-4597-bb00-b4274bc95122']",25,True,Head,"[115.0, 41.0]",,"[{'location': [113.0, 40.0], 'player': {'id': 4685, 'name': 'Artur Jędrzejczyk'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [112.0, 20.0], 'player': {'id': 6195, 'name': 'Jacek Góralski'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [112.0, 14.0], 'player': {'id': 5667, 'name': 'Kamil Grosicki'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [102.0, 44.0], 'player': {'id': 5660, 'name': 'Piotr Zieliński'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [113.0, 50.0], 'player': {'id': 4626, 'name': 'Jan Bednarek'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.0, 41.0], 'player': {'id': 3034, 'name': 'Kamil Glik'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [116.0, 41.0], 'player': {'id': 3637, 'name': 'Grzegorz Krychowiak'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [113.0, 35.0], 'player': {'id': 5673, 'name': 'Bartosz Bereszyński'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [112.0, 31.0], 'player': {'id': 5668, 'name': 'Robert Lewandowski'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [113.0, 33.0], 'player': {'id': 6336, 'name': 'Rafał Kurzawa'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [88.0, 19.0], 'player': {'id': 5690, 'name': 'Yuto Nagatomo'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [114.0, 49.0], 'player': {'id': 6338, 'name': 'Tomoaki Makino'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [114.0, 43.0], 'player': {'id': 3300, 'name': 'Maya Yoshida'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [120.0, 41.0], 'player': {'id': 3262, 'name': 'Łukasz Fabiański'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [97.0, 36.0], 'player': {'id': 5694, 'name': 'Hotaru Yamaguchi'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [112.0, 29.0], 'player': {'id': 3530, 'name': 'Hiroki Sakai'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [116.0, 35.0], 'player': {'id': 5679, 'name': 'Yūya Ōsako'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",dcb5f738-36a7-4ce6-a10d-a909c625d592,,Wayward,0.09915446,Normal,Open Play,,,,Japan,778,00:12:25.120,Shot,True
,,,,,,,,,,,1.4,,,,,,,,,,,a145b724-09ef-408d-ba11-0923d932e7a0,2358,,"[118.0, 34.0]",7572,57,,,,,,,,,,,,,,,,,,2,From Corner,Tomoaki Makino,6338.0,Left Center Back,108,Japan,778,['84c7fc51-4149-4048-82ce-942b7c38094e'],28,,Right Foot,"[120.0, 35.0, 0.9]",True,"[{'location': [111.0, 41.0], 'player': {'id': 4685, 'name': 'Artur Jędrzejczyk'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.0, 19.0], 'player': {'id': 5693, 'name': 'Gaku Shibasaki'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [108.0, 18.0], 'player': {'id': 5667, 'name': 'Kamil Grosicki'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [111.0, 38.0], 'player': {'id': 3034, 'name': 'Kamil Glik'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.0, 27.0], 'player': {'id': 6195, 'name': 'Jacek Góralski'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [112.0, 34.0], 'player': {'id': 6336, 'name': 'Rafał Kurzawa'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [118.0, 35.0], 'player': {'id': 5673, 'name': 'Bartosz Bereszyński'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.0, 37.0], 'player': {'id': 4626, 'name': 'Jan Bednarek'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.0, 30.0], 'player': {'id': 5668, 'name': 'Robert Lewandowski'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [113.0, 41.0], 'player': {'id': 6337, 'name': 'Yoshinori Muto'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [112.0, 46.0], 'player': {'id': 3300, 'name': 'Maya Yoshida'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [114.0, 39.0], 'player': {'id': 5679, 'name': 'Yūya Ōsako'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [115.0, 31.0], 'player': {'id': 3530, 'name': 'Hiroki Sakai'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [116.0, 35.0], 'player': {'id': 3637, 'name': 'Grzegorz Krychowiak'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [120.0, 38.0], 'player': {'id': 3262, 'name': 'Łukasz Fabiański'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,,Off T,0.12342296,Overhead Kick,Open Play,,,,Japan,778,00:12:28.480,Shot,
,,,,,,,,,,,0.533,,,,,,,,,,,eb95caa4-38f9-4392-a20e-3227ff71276e,2391,,"[114.0, 46.0]",7572,58,,,,,,,,,,,,,,,,,,2,From Free Kick,Jan Bednarek,4626.0,Left Center Back,110,Poland,789,['23651532-235a-4f4c-9534-aea6dc0a5a10'],55,,Right Foot,"[120.0, 43.4, 1.3]",True,"[{'location': [117.0, 41.0], 'player': {'id': 3175, 'name': 'Eiji Kawashima'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.0, 37.0], 'player': {'id': 6337, 'name': 'Yoshinori Muto'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [113.0, 36.0], 'player': {'id': 5694, 'name': 'Hotaru Yamaguchi'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [112.0, 39.0], 'player': {'id': 3300, 'name': 'Maya Yoshida'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.0, 44.0], 'player': {'id': 6338, 'name': 'Tomoaki Makino'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.0, 44.0], 'player': {'id': 6339, 'name': 'Gotoku Sakai'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [111.0, 47.0], 'player': {'id': 5679, 'name': 'Yūya Ōsako'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [113.0, 50.0], 'player': {'id': 3530, 'name': 'Hiroki Sakai'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [106.0, 51.0], 'player': {'id': 5693, 'name': 'Gaku Shibasaki'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [106.0, 54.0], 'player': {'id': 5667, 'name': 'Kamil Grosicki'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [112.0, 34.0], 'player': {'id': 6336, 'name': 'Rafał Kurzawa'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [113.0, 41.0], 'player': {'id': 5668, 'name': 'Robert Lewandowski'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [115.0, 52.0], 'player': {'id': 3637, 'name': 'Grzegorz Krychowiak'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}]",8b1eba48-3081-4deb-9af7-4401a815c28c,,Goal,0.20855306,Volley,Open Play,,,,Poland,789,00:13:55.720,Shot,
,,,,,,,,,,,0.12,,,,,,,,,,,a6660668-243d-4ccb-aff0-4cc7ea86f464,2485,,"[104.0, 35.0]",7572,61,,,,,,,,,,,,,,,,,,2,From Throw In,Takashi Usami,6191.0,Left Midfield,116,Japan,778,"['6161a605-1ad6-460b-9d9f-83ef7dff42d7', '683a02c7-2070-416a-9e6c-6fc01d7455bc']",45,,Right Foot,"[105.0, 35.0]",,"[{'location': [107.0, 45.0], 'player': {'id': 4685, 'name': 'Artur Jędrzejczyk'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [86.0, 21.0], 'player': {'id': 5667, 'name': 'Kamil Grosicki'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [101.0, 32.0], 'player': {'id': 6195, 'name': 'Jacek Góralski'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [100.0, 39.0], 'player': {'id': 6336, 'name': 'Rafał Kurzawa'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [106.0, 29.0], 'player': {'id': 5673, 'name': 'Bartosz Bereszyński'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [106.0, 35.0], 'player': {'id': 3034, 'name': 'Kamil Glik'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.0, 40.0], 'player': {'id': 4626, 'name': 'Jan Bednarek'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [120.0, 41.0], 'player': {'id': 3262, 'name': 'Łukasz Fabiański'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.0, 23.0], 'player': {'id': 3637, 'name': 'Grzegorz Krychowiak'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [93.0, 45.0], 'player': {'id': 5693, 'name': 'Gaku Shibasaki'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [107.0, 41.0], 'player': {'id': 6337, 'name': 'Yoshinori Muto'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [105.0, 46.0], 'player': {'id': 6339, 'name': 'Gotoku Sakai'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}]",dad31a47-8d06-4c54-aa3d-3db933d6fbe5,,Blocked,0.11634326,Normal,Open Play,,,,Japan,778,00:16:45.480,Shot,
,,,,,,,,,,,0.2,,,,,,,,,,,6f9fff6d-37ad-4060-82ba-287aeaceacfc,2563,,"[96.0, 47.0]",7572,63,,,,,,,,,,,,,,,,,,2,From Free Kick,Piotr Zieliński,5660.0,Center Attacking Midfield,118,Poland,789,"['0f8a694e-7f14-4606-b619-8be37da02a9a', 'fe131684-9971-4b84-b7b5-77f38bd818e8']",12,,Left Foot,"[98.0, 46.0]",,"[{'location': [86.0, 69.0], 'player': {'id': 6191, 'name': 'Takashi Usami'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [94.0, 53.0], 'player': {'id': 5693, 'name': 'Gaku Shibasaki'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [97.0, 52.0], 'player': {'id': 5694, 'name': 'Hotaru Yamaguchi'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [101.0, 36.0], 'player': {'id': 3530, 'name': 'Hiroki Sakai'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [99.0, 46.0], 'player': {'id': 6338, 'name': 'Tomoaki Makino'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.0, 49.0], 'player': {'id': 3300, 'name': 'Maya Yoshida'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.0, 58.0], 'player': {'id': 5690, 'name': 'Yuto Nagatomo'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [116.0, 40.0], 'player': {'id': 3175, 'name': 'Eiji Kawashima'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [87.0, 32.0], 'player': {'id': 6336, 'name': 'Rafał Kurzawa'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [92.0, 69.0], 'player': {'id': 5673, 'name': 'Bartosz Bereszyński'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [100.0, 63.0], 'player': {'id': 5667, 'name': 'Kamil Grosicki'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [100.0, 48.0], 'player': {'id': 5668, 'name': 'Robert Lewandowski'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",beda9459-40e5-4129-bd5c-fe4f139e3660,,Blocked,0.039988436,Normal,Open Play,,,,Poland,789,00:18:12.320,Shot,
,,,,,,,,,,,1.573,,,,,,,,,,,b3addbe8-c072-40a9-8fff-991d38827ef4,2667,,"[106.0, 35.0]",7572,67,,,,,,,,,,,,,,,,,,2,Regular Play,Kamil Grosicki,5667.0,Right Wing,123,Poland,789,['89c081dd-b0b9-424f-a85b-a5a0dc76b6f8'],19,,Head,"[120.0, 48.7, 0.9]",,"[{'location': [103.0, 45.0], 'player': {'id': 5660, 'name': 'Piotr Zieliński'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [92.0, 47.0], 'player': {'id': 6195, 'name': 'Jacek Góralski'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [117.0, 40.0], 'player': {'id': 3175, 'name': 'Eiji Kawashima'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [97.0, 29.0], 'player': {'id': 5694, 'name': 'Hotaru Yamaguchi'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [87.0, 53.0], 'player': {'id': 5687, 'name': 'Takashi Inui'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [98.0, 46.0], 'player': {'id': 5693, 'name': 'Gaku Shibasaki'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [107.0, 36.0], 'player': {'id': 3300, 'name': 'Maya Yoshida'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.0, 37.0], 'player': {'id': 6338, 'name': 'Tomoaki Makino'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.0, 43.0], 'player': {'id': 5690, 'name': 'Yuto Nagatomo'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [108.0, 38.0], 'player': {'id': 5668, 'name': 'Robert Lewandowski'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",4230b995-4742-4e57-b891-f790260bd503,,Off T,0.09800385,Normal,Open Play,,,,Poland,789,00:22:19.840,Shot,
,,,,,,,,,,,2.32,,,,,,,,,,,adf5357c-ee72-450c-916f-afa06803dcab,2695,,"[107.0, 16.0]",7572,69,,,,,,,,,,,,,,,,,,2,From Goal Kick,Takashi Inui,5687.0,Left Midfield,125,Japan,778,"['2c4c53ec-7ce7-4f42-89c6-ed8352ea4fdd', 'b843b11b-c716-46b1-bfa7-f542970538f4']",6,,Right Foot,"[120.0, 46.5, 0.9]",,"[{'location': [110.0, 49.0], 'player': {'id': 4685, 'name': 'Artur Jędrzejczyk'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [110.0, 45.0], 'player': {'id': 4626, 'name': 'Jan Bednarek'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.0, 24.0], 'player': {'id': 5667, 'name': 'Kamil Grosicki'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [114.0, 39.0], 'player': {'id': 3034, 'name': 'Kamil Glik'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.0, 38.0], 'player': {'id': 6195, 'name': 'Jacek Góralski'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [111.0, 25.0], 'player': {'id': 3637, 'name': 'Grzegorz Krychowiak'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [110.0, 18.0], 'player': {'id': 5673, 'name': 'Bartosz Bereszyński'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [119.0, 40.0], 'player': {'id': 3262, 'name': 'Łukasz Fabiański'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.0, 45.0], 'player': {'id': 6337, 'name': 'Yoshinori Muto'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [102.0, 43.0], 'player': {'id': 6339, 'name': 'Gotoku Sakai'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [110.0, 38.0], 'player': {'id': 5679, 'name': 'Yūya Ōsako'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [104.0, 27.0], 'player': {'id': 5693, 'name': 'Gaku Shibasaki'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [116.0, 18.0], 'player': {'id': 5690, 'name': 'Yuto Nagatomo'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",14fd7141-c846-4cc9-9d8a-411a4164bac1,,Off T,0.0072147795,Normal,Open Play,,,,Japan,778,00:24:06.520,Shot,True
,,,,,,,,,,,2.16,,,,,,,,,,,e1150fc3-9c10-499b-8f0a-b57fd39b0e4a,2782,,"[113.0, 39.0]",7572,71,,,,,,,,,,,,,,,,,,2,From Corner,Maya Yoshida,3300.0,Right Center Back,129,Japan,778,['2178f97f-8a6f-4063-ae2a-6ae7f650c1db'],45,,Head,"[120.0, 46.5, 0.6]",,"[{'location': [115.0, 46.0], 'player': {'id': 4685, 'name': 'Artur Jędrzejczyk'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [116.0, 30.0], 'player': {'id': 6195, 'name': 'Jacek Góralski'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [104.0, 50.0], 'player': {'id': 5660, 'name': 'Piotr Zieliński'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [113.0, 35.0], 'player': {'id': 5668, 'name': 'Robert Lewandowski'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [112.0, 43.0], 'player': {'id': 4626, 'name': 'Jan Bednarek'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [116.0, 39.0], 'player': {'id': 6336, 'name': 'Rafał Kurzawa'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [117.0, 36.0], 'player': {'id': 5673, 'name': 'Bartosz Bereszyński'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [113.0, 40.0], 'player': {'id': 3034, 'name': 'Kamil Glik'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.0, 40.0], 'player': {'id': 3637, 'name': 'Grzegorz Krychowiak'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [120.0, 41.0], 'player': {'id': 3262, 'name': 'Łukasz Fabiański'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.0, 32.0], 'player': {'id': 5667, 'name': 'Kamil Grosicki'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [97.0, 48.0], 'player': {'id': 5694, 'name': 'Hotaru Yamaguchi'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [106.0, 44.0], 'player': {'id': 6339, 'name': 'Gotoku Sakai'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [114.0, 48.0], 'player': {'id': 6337, 'name': 'Yoshinori Muto'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [113.0, 33.0], 'player': {'id': 5679, 'name': 'Yūya Ōsako'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [100.0, 32.0], 'player': {'id': 5687, 'name': 'Takashi Inui'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [114.0, 37.0], 'player': {'id': 3530, 'name': 'Hiroki Sakai'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",ac5a23ba-c3b4-458b-afde-f715860548fb,,Off T,0.1017525,Normal,Open Play,,,,Japan,778,00:26:45.640,Shot,
,,,,,,,,,,,0.693,,,,,,,,,,,16bc37bf-73ea-40dd-9c63-2f9cbe50b5fe,2846,,"[109.0, 43.0]",7572,73,,,,,,,,,,,,,,,,,,2,Regular Play,Robert Lewandowski,5668.0,Center Forward,135,Poland,789,['5f83def3-1ec2-46ed-9fdf-59c09a0b9cd8'],28,,Right Foot,"[120.0, 38.3, 4.6]",True,"[{'location': [97.0, 49.0], 'player': {'id': 5690, 'name': 'Yuto Nagatomo'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [115.0, 42.0], 'player': {'id': 3175, 'name': 'Eiji Kawashima'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.0, 42.0], 'player': {'id': 3300, 'name': 'Maya Yoshida'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.0, 52.0], 'player': {'id': 6338, 'name': 'Tomoaki Makino'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.0, 59.0], 'player': {'id': 5667, 'name': 'Kamil Grosicki'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",fcde9d4b-6d0b-4862-b545-4b4197efbdce,,Off T,0.26756054,Normal,Open Play,,,,Poland,789,00:28:28.640,Shot,
