50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.102127,,,,,,,,,,,,6971c1cf-9f27-4b14-9967-2f18f9febd47,185,,"[102.6, 23.9]",3890549,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sead Kolašinac,3510.0,Left Back,7,Schalke 04,181,"['015081ab-ca2a-42d3-9884-beb88796ec47', 'aa5fe673-db7e-4f82-a11b-409d3321242d']",29,,Left Foot,True,"[116.8, 36.7, 0.6]",,"[{'location': [117.7, 37.0], 'player': {'id': 8314, 'name': 'Marwin Hitz'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [98.0, 38.5], 'player': {'id': 8317, 'name': 'Daniel Baier'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [107.2, 50.3], 'player': {'id': 8319, 'name': 'Philipp Max'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [101.4, 32.8], 'player': {'id': 8318, 'name': 'Jeffrey Gouweleeuw'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.1, 46.2], 'player': {'id': 24117, 'name': 'Christoph Janker'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.2, 36.3], 'player': {'id': 40543, 'name': 'Jeong-Ho Hong'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [104.8, 25.5], 'player': {'id': 8207, 'name': 'Dominik Kohr'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [108.5, 44.1], 'player': {'id': 8060, 'name': 'Klaas-Jan Huntelaar'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [107.8, 40.2], 'player': {'id': 3053, 'name': 'Leroy Sané'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",85ec878c-c653-46f3-83a5-a914273cb7d6,,Saved,0.023368502,Normal,Open Play,,,,Schalke 04,181,00:03:29.025,Shot,
,,,,,,,,,,,,,,,,,,5.226819,,,,,,,,,,,,af1d57b3-c3e7-4f40-9c1c-1c5d98a8fe9f,219,,"[111.5, 44.6]",3890549,4,,,True,,,,,,,,,,,,,,,,,,,,,1,From Corner,Benedikt Höwedes,7016.0,Right Back,9,Schalke 04,181,"['583c1737-2f99-4748-98a0-44c4eb701d0e', 'a5163aa8-c912-43f4-b6a3-b160071e55fb']",45,True,Head,,"[116.4, 0.1]",,"[{'location': [114.2, 44.1], 'player': {'id': 5514, 'name': 'Alfreð Finnbogason'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [112.7, 39.3], 'player': {'id': 8060, 'name': 'Klaas-Jan Huntelaar'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [110.7, 33.4], 'player': {'id': 3499, 'name': 'Jean-Eric Maxim Choupo-Moting'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [108.9, 38.3], 'player': {'id': 16534, 'name': 'Roman Neustädter'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [109.6, 41.9], 'player': {'id': 8303, 'name': 'Caiuby Francisco da Silva'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [109.2, 39.5], 'player': {'id': 40462, 'name': 'Halil Altıntop'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [111.9, 39.7], 'player': {'id': 24117, 'name': 'Christoph Janker'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.2, 35.2], 'player': {'id': 8318, 'name': 'Jeffrey Gouweleeuw'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [119.7, 37.3], 'player': {'id': 8319, 'name': 'Philipp Max'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [111.1, 45.2], 'player': {'id': 5627, 'name': 'Ja-Cheol Koo'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [112.9, 47.4], 'player': {'id': 8317, 'name': 'Daniel Baier'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [118.9, 41.4], 'player': {'id': 8314, 'name': 'Marwin Hitz'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [112.1, 43.9], 'player': {'id': 40543, 'name': 'Jeong-Ho Hong'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [116.1, 78.6], 'player': {'id': 3570, 'name': 'Pierre-Emile Højbjerg'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [100.7, 34.1], 'player': {'id': 8508, 'name': 'Max Meyer'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [109.4, 42.8], 'player': {'id': 3502, 'name': 'Joël Andre Job Matip'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [114.7, 50.0], 'player': {'id': 6324, 'name': 'Leon Goretzka'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [101.2, 45.0], 'player': {'id': 8207, 'name': 'Dominik Kohr'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}]",87493f05-1b3d-4f2f-afb8-d8e4cc7fd600,,Wayward,0.05885254,Normal,Open Play,,,,Schalke 04,181,00:04:45.356,Shot,True
,,,,,,,,,,,,,,,,,,0.049875,,,,,,,,,,,,fc6ad75b-bb8e-49db-80b1-bbdd30c537c2,310,,"[110.3, 26.7]",3890549,6,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jean-Eric Maxim Choupo-Moting,3499.0,Left Wing,14,Schalke 04,181,"['2fdc6a9f-3c26-4f34-9531-02b33db8f412', '696c9700-7796-47b7-9249-bd7a447ba498', 'e26517bb-1b51-462a-a7a2-9ff6ee5951c4']",57,,Right Foot,,"[110.7, 27.4]",,"[{'location': [117.8, 36.6], 'player': {'id': 8314, 'name': 'Marwin Hitz'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [94.1, 24.8], 'player': {'id': 5627, 'name': 'Ja-Cheol Koo'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [111.2, 43.6], 'player': {'id': 8319, 'name': 'Philipp Max'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [106.9, 32.9], 'player': {'id': 8317, 'name': 'Daniel Baier'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [112.5, 36.9], 'player': {'id': 24117, 'name': 'Christoph Janker'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.6, 32.5], 'player': {'id': 40543, 'name': 'Jeong-Ho Hong'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [110.1, 27.8], 'player': {'id': 8318, 'name': 'Jeffrey Gouweleeuw'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.9, 26.2], 'player': {'id': 8207, 'name': 'Dominik Kohr'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [101.8, 43.1], 'player': {'id': 3570, 'name': 'Pierre-Emile Højbjerg'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [108.7, 19.0], 'player': {'id': 3510, 'name': 'Sead Kolašinac'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [100.3, 31.0], 'player': {'id': 8508, 'name': 'Max Meyer'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [112.4, 41.2], 'player': {'id': 3053, 'name': 'Leroy Sané'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [106.9, 30.9], 'player': {'id': 8060, 'name': 'Klaas-Jan Huntelaar'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",86d9983f-e0ce-40c6-a88c-ed4c56b701f6,,Blocked,0.05934706,Normal,Open Play,,,,Schalke 04,181,00:06:57.981,Shot,True
,,,,,,,,,,,,,,,,,,0.326579,,,,,,,,,,,,89193c5c-4640-40fa-99ae-3816ddffd71f,657,,"[108.0, 34.5]",3890549,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Joël Andre Job Matip,3502.0,Right Center Back,25,Schalke 04,181,"['3bdf7105-8ad1-4a4e-a20f-7eeb91466bd4', '71edd936-b026-4212-bed7-cb12d682d87f']",22,,Left Foot,,"[115.0, 38.2, 0.8]",,"[{'location': [105.0, 51.2], 'player': {'id': 8319, 'name': 'Philipp Max'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [101.7, 35.6], 'player': {'id': 40543, 'name': 'Jeong-Ho Hong'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [109.3, 40.1], 'player': {'id': 24117, 'name': 'Christoph Janker'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.1, 33.9], 'player': {'id': 8318, 'name': 'Jeffrey Gouweleeuw'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [99.4, 18.8], 'player': {'id': 8207, 'name': 'Dominik Kohr'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [115.3, 37.4], 'player': {'id': 8314, 'name': 'Marwin Hitz'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.6, 44.8], 'player': {'id': 3570, 'name': 'Pierre-Emile Højbjerg'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [105.9, 49.1], 'player': {'id': 8508, 'name': 'Max Meyer'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [105.0, 34.3], 'player': {'id': 8060, 'name': 'Klaas-Jan Huntelaar'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",aa25d73f-4214-4ebf-98ed-e3bc7c0b25a5,,Saved,0.41345257,Normal,Open Play,,,,Schalke 04,181,00:14:22.818,Shot,True
,,,,,,,,,,,,,,,,,,0.290386,,,,,,,,,,,,58ebfa51-96d1-411b-9dac-3daeaaa5e862,908,,"[88.6, 46.4]",3890549,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Leroy Sané,3053.0,Right Wing,32,Schalke 04,181,"['1032176d-ca54-4a24-b240-b598d03a0379', '7a781e35-5cc5-4ff0-85b0-0e5901513c4a']",40,,Left Foot,,"[100.4, 45.4]",,"[{'location': [101.8, 44.2], 'player': {'id': 8060, 'name': 'Klaas-Jan Huntelaar'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [101.1, 45.5], 'player': {'id': 8318, 'name': 'Jeffrey Gouweleeuw'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.2, 46.5], 'player': {'id': 24117, 'name': 'Christoph Janker'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.0, 44.6], 'player': {'id': 8303, 'name': 'Caiuby Francisco da Silva'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [100.9, 43.8], 'player': {'id': 40462, 'name': 'Halil Altıntop'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [103.5, 50.5], 'player': {'id': 8319, 'name': 'Philipp Max'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [101.9, 41.1], 'player': {'id': 5514, 'name': 'Alfreð Finnbogason'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [102.4, 39.0], 'player': {'id': 40543, 'name': 'Jeong-Ho Hong'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [101.5, 36.3], 'player': {'id': 8317, 'name': 'Daniel Baier'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [101.1, 53.7], 'player': {'id': 3502, 'name': 'Joël Andre Job Matip'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [102.2, 29.6], 'player': {'id': 16534, 'name': 'Roman Neustädter'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [101.2, 39.3], 'player': {'id': 7016, 'name': 'Benedikt Höwedes'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [100.7, 34.2], 'player': {'id': 3499, 'name': 'Jean-Eric Maxim Choupo-Moting'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [102.4, 45.4], 'player': {'id': 8508, 'name': 'Max Meyer'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [101.8, 42.6], 'player': {'id': 6324, 'name': 'Leon Goretzka'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [100.1, 42.7], 'player': {'id': 5627, 'name': 'Ja-Cheol Koo'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [102.5, 33.5], 'player': {'id': 8207, 'name': 'Dominik Kohr'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [118.3, 39.1], 'player': {'id': 8314, 'name': 'Marwin Hitz'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [85.9, 43.6], 'player': {'id': 3570, 'name': 'Pierre-Emile Højbjerg'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}]",,,Blocked,0.030183809,Normal,Free Kick,,,,Schalke 04,181,00:20:40.188,Shot,
,,,,,,,,,,,,,,,,,,0.122786,,,,,,,,,,,,b50b16b1-472e-4cc3-b4d9-afe7e14d4a73,913,,"[111.9, 36.9]",3890549,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Joël Andre Job Matip,3502.0,Right Center Back,33,Schalke 04,181,"['4a1faf58-3e42-4eaf-a864-d5de9f6d3d65', '733a9865-3b88-47e4-b648-c4867fe9b906']",13,,Head,,"[113.2, 37.8]",,"[{'location': [118.2, 42.1], 'player': {'id': 5514, 'name': 'Alfreð Finnbogason'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [120.0, 36.7], 'player': {'id': 8319, 'name': 'Philipp Max'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [113.1, 45.5], 'player': {'id': 5627, 'name': 'Ja-Cheol Koo'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [109.4, 39.0], 'player': {'id': 40462, 'name': 'Halil Altıntop'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [119.2, 38.9], 'player': {'id': 8314, 'name': 'Marwin Hitz'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.5, 40.0], 'player': {'id': 8207, 'name': 'Dominik Kohr'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [114.6, 44.9], 'player': {'id': 3499, 'name': 'Jean-Eric Maxim Choupo-Moting'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [113.9, 43.3], 'player': {'id': 8318, 'name': 'Jeffrey Gouweleeuw'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.2, 39.6], 'player': {'id': 24117, 'name': 'Christoph Janker'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.3, 46.0], 'player': {'id': 6324, 'name': 'Leon Goretzka'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [103.2, 31.8], 'player': {'id': 8508, 'name': 'Max Meyer'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [113.7, 41.1], 'player': {'id': 8060, 'name': 'Klaas-Jan Huntelaar'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [108.6, 37.6], 'player': {'id': 16534, 'name': 'Roman Neustädter'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [117.3, 44.2], 'player': {'id': 7016, 'name': 'Benedikt Höwedes'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [116.5, 43.5], 'player': {'id': 40543, 'name': 'Jeong-Ho Hong'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [118.2, 46.4], 'player': {'id': 8317, 'name': 'Daniel Baier'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [113.6, 38.3], 'player': {'id': 8303, 'name': 'Caiuby Francisco da Silva'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}]",1f4fda3e-167e-4073-9e1d-f38e68b5956a,,Blocked,0.0768381,Normal,Open Play,,,,Schalke 04,181,00:21:13.733,Shot,
,,,,,,,,,,,,,,,,,,0.493784,,,,,,,,,,,,ba2c91ae-2232-429f-9e5f-71fb26146189,1174,,"[107.1, 52.0]",3890549,27,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Max Meyer,8508.0,Center Attacking Midfield,43,Schalke 04,181,['27d82b05-15cc-4ab1-b809-0508699eccfa'],48,,Right Foot,,"[118.3, 44.1, 0.9]",,"[{'location': [104.1, 61.2], 'player': {'id': 6324, 'name': 'Leon Goretzka'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [110.2, 35.6], 'player': {'id': 3499, 'name': 'Jean-Eric Maxim Choupo-Moting'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [117.9, 42.9], 'player': {'id': 8314, 'name': 'Marwin Hitz'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.0, 49.5], 'player': {'id': 3053, 'name': 'Leroy Sané'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [107.8, 42.0], 'player': {'id': 8060, 'name': 'Klaas-Jan Huntelaar'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [97.5, 47.2], 'player': {'id': 40462, 'name': 'Halil Altıntop'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [108.1, 52.7], 'player': {'id': 8319, 'name': 'Philipp Max'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [98.9, 52.0], 'player': {'id': 8317, 'name': 'Daniel Baier'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [108.5, 36.6], 'player': {'id': 8207, 'name': 'Dominik Kohr'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [109.1, 48.5], 'player': {'id': 40543, 'name': 'Jeong-Ho Hong'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [108.9, 42.0], 'player': {'id': 8318, 'name': 'Jeffrey Gouweleeuw'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [92.8, 29.8], 'player': {'id': 5514, 'name': 'Alfreð Finnbogason'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [106.2, 49.9], 'player': {'id': 24117, 'name': 'Christoph Janker'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}]",a1c73cc4-a304-4568-be01-dd4073306d40,,Saved,0.07122417,Normal,Open Play,,,,Schalke 04,181,00:27:48.623,Shot,
,,,,,,,,,,,,,,,,,,0.680612,,,,,,,,,,,,94f38780-b4a5-4179-b039-e9f122043423,1255,,"[104.6, 34.8]",3890549,29,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Max Meyer,8508.0,Center Attacking Midfield,47,Schalke 04,181,['aff7cb6e-cbb0-40a2-b3c0-f306e8402089'],38,,Left Foot,,"[120.0, 37.3, 4.0]",True,"[{'location': [101.4, 35.6], 'player': {'id': 3570, 'name': 'Pierre-Emile Højbjerg'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [108.6, 27.4], 'player': {'id': 3499, 'name': 'Jean-Eric Maxim Choupo-Moting'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [102.5, 13.2], 'player': {'id': 3510, 'name': 'Sead Kolašinac'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [103.1, 29.4], 'player': {'id': 8317, 'name': 'Daniel Baier'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [110.1, 32.3], 'player': {'id': 40543, 'name': 'Jeong-Ho Hong'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [106.0, 24.0], 'player': {'id': 8318, 'name': 'Jeffrey Gouweleeuw'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.6, 16.0], 'player': {'id': 8207, 'name': 'Dominik Kohr'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [110.0, 43.2], 'player': {'id': 8060, 'name': 'Klaas-Jan Huntelaar'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [105.5, 47.6], 'player': {'id': 8319, 'name': 'Philipp Max'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [109.1, 41.0], 'player': {'id': 24117, 'name': 'Christoph Janker'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.2, 37.9], 'player': {'id': 3053, 'name': 'Leroy Sané'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [117.6, 38.1], 'player': {'id': 8314, 'name': 'Marwin Hitz'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",2ef953c5-6f50-414d-a804-196e3f4a11b3,,Off T,0.1430761,Half Volley,Open Play,,,,Schalke 04,181,00:29:38.514,Shot,
,,,,,,,,,,,,,,,,,,0.174589,,,,,,,,,,,,298d1ab7-4a9d-458a-a09e-64c33ccf9fe2,1381,,"[103.1, 36.7]",3890549,34,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leroy Sané,3053.0,Right Wing,53,Schalke 04,181,"['39ea4617-6399-45e0-a1a2-dd627d1258d6', 'a7658cdc-247a-4788-93d9-f7b64e400247']",17,,Left Foot,,"[108.2, 36.9]",True,"[{'location': [113.0, 36.1], 'player': {'id': 3510, 'name': 'Sead Kolašinac'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [110.1, 32.7], 'player': {'id': 8508, 'name': 'Max Meyer'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [105.4, 39.3], 'player': {'id': 8060, 'name': 'Klaas-Jan Huntelaar'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [104.7, 14.1], 'player': {'id': 3499, 'name': 'Jean-Eric Maxim Choupo-Moting'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [108.4, 33.4], 'player': {'id': 8207, 'name': 'Dominik Kohr'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [107.5, 43.9], 'player': {'id': 8319, 'name': 'Philipp Max'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [108.0, 39.2], 'player': {'id': 24117, 'name': 'Christoph Janker'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.9, 22.1], 'player': {'id': 40462, 'name': 'Halil Altıntop'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [108.8, 36.2], 'player': {'id': 40543, 'name': 'Jeong-Ho Hong'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [98.5, 31.8], 'player': {'id': 5514, 'name': 'Alfreð Finnbogason'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [108.7, 32.2], 'player': {'id': 8317, 'name': 'Daniel Baier'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [102.6, 17.9], 'player': {'id': 8807, 'name': 'Raúl Marcelo Bobadilla'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [112.1, 28.4], 'player': {'id': 8318, 'name': 'Jeffrey Gouweleeuw'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [117.7, 39.5], 'player': {'id': 8314, 'name': 'Marwin Hitz'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",058b1e47-c5ef-4115-abdf-a42820d27ab4,,Blocked,0.075596154,Normal,Open Play,,,,Schalke 04,181,00:34:17.356,Shot,
