ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.808235,,,,,,,,,,,52886cd1-1557-4c0a-b325-12b8f98ccda0,1360,,"[104.4, 46.5]",3754072,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Fabio Borini,7171.0,Right Center Midfield,73,Sunderland,41,['6d52550d-37e9-4392-9d62-f0be9db88a93'],43,,Right Foot,,"[120.0, 46.0, 1.0]",True,"[{'location': [109.9, 43.6], 'player': {'id': 43081, 'name': 'Almen Abdi'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [108.3, 36.7], 'player': {'id': 3626, 'name': 'Ben Watson'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [110.8, 44.0], 'player': {'id': 3991, 'name': 'Allan Romeo Nyom'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [109.1, 49.1], 'player': {'id': 5458, 'name': 'Odion Jude Ighalo'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [112.3, 32.7], 'player': {'id': 22281, 'name': 'Duncan Watmore'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [118.0, 35.9], 'player': {'id': 9554, 'name': 'Steven Fletcher'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [116.3, 34.6], 'player': {'id': 16890, 'name': ""John O''Shea""}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': True}, {'location': [110.7, 40.2], 'player': {'id': 18751, 'name': 'Jack Rodwell'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [112.3, 44.3], 'player': {'id': 10503, 'name': 'Billy Jones'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [113.1, 44.6], 'player': {'id': 4417, 'name': 'Ola Toivonen'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [116.0, 40.3], 'player': {'id': 3288, 'name': 'Miguel Ángel Britos Cabrera'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.5, 39.3], 'player': {'id': 3721, 'name': 'Etienne Capoue'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [112.9, 35.8], 'player': {'id': 3263, 'name': 'Craig Cathcart'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.8, 37.9], 'player': {'id': 3454, 'name': 'Troy Deeney'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [103.8, 46.2], 'player': {'id': 6870, 'name': 'José Manuel Jurado Marín'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [116.7, 42.2], 'player': {'id': 3522, 'name': 'Heurelho da Silva Gomes'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [112.3, 47.6], 'player': {'id': 3306, 'name': 'Nathan Aké'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",,,Off T,0.05422972,Half Volley,Open Play,,,,Sunderland,41,00:35:43.452,Shot,
,,,,,,,,,,,,,,,,2.148697,,,,,,,,,,,33b124c0-6815-46aa-8f25-610f6dd6b7f7,1659,,"[111.2, 32.9]",3754072,43,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ola Toivonen,4417.0,Right Defensive Midfield,89,Sunderland,41,"['7b205caf-e3ac-4947-a4aa-a50783a3bca8', 'a5fbbb18-1229-4601-b2ae-09f72a20bbe0']",49,True,Head,,"[120.0, 57.1, 1.2]",,"[{'location': [111.2, 34.0], 'player': {'id': 3991, 'name': 'Allan Romeo Nyom'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [110.6, 40.2], 'player': {'id': 3263, 'name': 'Craig Cathcart'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.6, 45.4], 'player': {'id': 3626, 'name': 'Ben Watson'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [107.7, 52.2], 'player': {'id': 3306, 'name': 'Nathan Aké'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.2, 61.7], 'player': {'id': 3288, 'name': 'Miguel Ángel Britos Cabrera'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.8, 51.0], 'player': {'id': 16890, 'name': ""John O''Shea""}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': True}, {'location': [108.7, 40.9], 'player': {'id': 9554, 'name': 'Steven Fletcher'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [94.5, 60.2], 'player': {'id': 5458, 'name': 'Odion Jude Ighalo'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [119.2, 37.4], 'player': {'id': 3522, 'name': 'Heurelho da Silva Gomes'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.1, 39.5], 'player': {'id': 3721, 'name': 'Etienne Capoue'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [103.0, 42.3], 'player': {'id': 18751, 'name': 'Jack Rodwell'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [97.8, 63.3], 'player': {'id': 7171, 'name': 'Fabio Borini'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [101.2, 65.3], 'player': {'id': 10503, 'name': 'Billy Jones'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [104.3, 67.4], 'player': {'id': 4429, 'name': ""Yann Gérard M''Vila""}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [104.9, 67.9], 'player': {'id': 6870, 'name': 'José Manuel Jurado Marín'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}]",05b3cc29-f550-470b-a15a-48dba69d78c6,,Off T,0.07716916,Normal,Open Play,,,,Sunderland,41,00:43:49.101,Shot,True
,,,,,,,,,,,,,,,,1.456793,,,,,,,,,,,7ed7cd89-a745-4d57-ad1e-1012ab0446a9,1765,,"[99.2, 26.4]",3754072,46,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Troy Deeney,3454.0,Center Attacking Midfield,95,Watford,23,['8f01c1f7-7371-4a82-b5a0-8607d3aa6fba'],1,,Right Foot,,"[120.0, 45.5, 5.0]",,"[{'location': [117.1, 38.0], 'player': {'id': 6871, 'name': 'Costel Fane Pantilimon'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [97.1, 34.2], 'player': {'id': 6870, 'name': 'José Manuel Jurado Marín'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [99.2, 38.5], 'player': {'id': 18751, 'name': 'Jack Rodwell'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [94.0, 22.5], 'player': {'id': 7171, 'name': 'Fabio Borini'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [106.9, 46.8], 'player': {'id': 3321, 'name': 'Patrick van Aanholt'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.4, 38.4], 'player': {'id': 16890, 'name': ""John O''Shea""}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [102.7, 29.3], 'player': {'id': 10503, 'name': 'Billy Jones'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [107.1, 34.4], 'player': {'id': 6300, 'name': 'Sebastián Coates Nión'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.7, 22.1], 'player': {'id': 4429, 'name': ""Yann Gérard M''Vila""}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [103.0, 16.9], 'player': {'id': 3721, 'name': 'Etienne Capoue'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [103.0, 37.4], 'player': {'id': 5458, 'name': 'Odion Jude Ighalo'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",75f5fad1-a286-4de4-8e1e-3f43fb74fffe,,Off T,0.03327766,Normal,Open Play,,,,Watford,23,00:46:01.562,Shot,
,,,,,,,,,,,,,,,,1.483249,,,,,,,,,,,776889ef-4534-47b2-a4eb-70e6bc92627e,1819,,"[88.2, 27.8]",3754072,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Patrick van Aanholt,3321.0,Left Center Back,100,Sunderland,41,['3367fa7e-61ec-4807-9bfd-f009313b8780'],25,,Left Foot,,"[120.0, 49.6, 0.2]",,"[{'location': [92.6, 56.4], 'player': {'id': 4417, 'name': 'Ola Toivonen'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [98.5, 53.4], 'player': {'id': 9554, 'name': 'Steven Fletcher'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [98.5, 38.7], 'player': {'id': 22281, 'name': 'Duncan Watmore'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [99.6, 23.0], 'player': {'id': 7171, 'name': 'Fabio Borini'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [97.9, 54.7], 'player': {'id': 3306, 'name': 'Nathan Aké'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [98.6, 51.9], 'player': {'id': 3288, 'name': 'Miguel Ángel Britos Cabrera'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [98.7, 37.5], 'player': {'id': 3263, 'name': 'Craig Cathcart'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [91.5, 37.9], 'player': {'id': 3721, 'name': 'Etienne Capoue'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [91.0, 30.9], 'player': {'id': 43081, 'name': 'Almen Abdi'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [87.8, 44.7], 'player': {'id': 3626, 'name': 'Ben Watson'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [100.6, 29.7], 'player': {'id': 3991, 'name': 'Allan Romeo Nyom'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [116.5, 39.1], 'player': {'id': 3522, 'name': 'Heurelho da Silva Gomes'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",3a7a0a2f-358c-4b83-8dfa-0ff3f1b6fa8d,,Off T,0.011866985,Normal,Open Play,,,,Sunderland,41,00:01:25.042,Shot,
,,,,,,,,,,,,,,,,0.116394,,,,,,,,,,,65e1e3ad-27e0-45de-8b51-6532eb2f1e8c,2024,,"[105.3, 60.9]",3754072,51,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Steven Fletcher,9554.0,Center Forward,113,Sunderland,41,"['47ba2a36-1d22-4eb3-a112-1a8009f008b3', '7d66ade4-7f03-4a1d-9462-b5b27eb77f9f']",0,,Left Foot,,"[107.1, 57.7]",,"[{'location': [107.9, 38.0], 'player': {'id': 7171, 'name': 'Fabio Borini'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [102.2, 52.1], 'player': {'id': 22281, 'name': 'Duncan Watmore'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [95.5, 47.3], 'player': {'id': 18751, 'name': 'Jack Rodwell'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [105.3, 75.8], 'player': {'id': 4417, 'name': 'Ola Toivonen'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [108.1, 41.4], 'player': {'id': 3991, 'name': 'Allan Romeo Nyom'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [106.0, 49.4], 'player': {'id': 3626, 'name': 'Ben Watson'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [107.2, 56.2], 'player': {'id': 3263, 'name': 'Craig Cathcart'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [98.6, 67.1], 'player': {'id': 3306, 'name': 'Nathan Aké'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [94.2, 63.2], 'player': {'id': 6870, 'name': 'José Manuel Jurado Marín'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [105.0, 65.0], 'player': {'id': 3288, 'name': 'Miguel Ángel Britos Cabrera'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.0, 62.2], 'player': {'id': 3721, 'name': 'Etienne Capoue'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [117.5, 46.0], 'player': {'id': 3522, 'name': 'Heurelho da Silva Gomes'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,,Blocked,0.009991567,Normal,Open Play,,,,Sunderland,41,00:06:00.205,Shot,
,,,,,,,,,,,,,,,,0.652044,,,,,,,,,,,c6a40ceb-cfe1-4d8d-b3e2-ab197cd4336f,2045,,"[96.7, 27.1]",3754072,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Jack Rodwell,18751.0,Left Wing Back,114,Sunderland,41,"['4099b8bf-e202-4e17-971d-4bbecab1eab6', 'd2f4fc80-7fc0-49af-bc1a-92d805ab4bfe']",46,,Left Foot,,"[113.9, 39.3, 1.2]",,"[{'location': [114.9, 38.7], 'player': {'id': 3522, 'name': 'Heurelho da Silva Gomes'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [96.9, 38.9], 'player': {'id': 9554, 'name': 'Steven Fletcher'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [92.6, 37.3], 'player': {'id': 3721, 'name': 'Etienne Capoue'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [96.9, 52.9], 'player': {'id': 3306, 'name': 'Nathan Aké'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.0, 42.9], 'player': {'id': 3288, 'name': 'Miguel Ángel Britos Cabrera'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.4, 36.9], 'player': {'id': 3263, 'name': 'Craig Cathcart'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.4, 31.4], 'player': {'id': 3991, 'name': 'Allan Romeo Nyom'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [98.6, 23.9], 'player': {'id': 7171, 'name': 'Fabio Borini'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [93.5, 24.0], 'player': {'id': 43081, 'name': 'Almen Abdi'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [97.7, 28.7], 'player': {'id': 3626, 'name': 'Ben Watson'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}]",72b1148b-f854-4803-9614-b36e8c1fd609,,Saved,0.030631742,Half Volley,Open Play,,,,Sunderland,41,00:06:46.561,Shot,True
,,,,,,,,,,,,,,,,1.532112,,,,,,,,,,,683b758d-264d-4dc6-9ffc-44c88d9ca04c,2237,,"[97.3, 53.2]",3754072,55,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jack Rodwell,18751.0,Left Wing Back,120,Sunderland,41,['69c991b8-f43f-4fe7-8778-30cabeebfff0'],55,,Left Foot,,"[120.0, 25.2, 6.3]",True,"[{'location': [113.2, 45.0], 'player': {'id': 4417, 'name': 'Ola Toivonen'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [108.3, 51.0], 'player': {'id': 22281, 'name': 'Duncan Watmore'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [92.8, 27.1], 'player': {'id': 4429, 'name': ""Yann Gérard M''Vila""}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [109.1, 79.0], 'player': {'id': 7171, 'name': 'Fabio Borini'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [101.2, 62.0], 'player': {'id': 10503, 'name': 'Billy Jones'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [98.3, 54.2], 'player': {'id': 3454, 'name': 'Troy Deeney'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [106.6, 50.4], 'player': {'id': 3721, 'name': 'Etienne Capoue'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [106.9, 51.6], 'player': {'id': 3626, 'name': 'Ben Watson'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [108.1, 62.2], 'player': {'id': 3306, 'name': 'Nathan Aké'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [108.1, 71.9], 'player': {'id': 6870, 'name': 'José Manuel Jurado Marín'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [112.2, 46.6], 'player': {'id': 3288, 'name': 'Miguel Ángel Britos Cabrera'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.9, 41.6], 'player': {'id': 3263, 'name': 'Craig Cathcart'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.0, 36.8], 'player': {'id': 3991, 'name': 'Allan Romeo Nyom'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [112.2, 34.2], 'player': {'id': 9554, 'name': 'Steven Fletcher'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [117.9, 41.7], 'player': {'id': 3522, 'name': 'Heurelho da Silva Gomes'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.9, 29.6], 'player': {'id': 43081, 'name': 'Almen Abdi'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [102.1, 23.9], 'player': {'id': 3321, 'name': 'Patrick van Aanholt'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}]",,,Off T,0.020424804,Volley,Open Play,,,,Sunderland,41,00:10:55.695,Shot,
,,,,,,,,,,,,,,,,1.245318,,,,,,,,,,,b323d2bc-2650-4bbb-bd13-959f1f07343a,2517,,"[104.4, 29.7]",3754072,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jack Rodwell,18751.0,Left Wing Back,138,Sunderland,41,['9c4e2590-45e0-4233-a42f-656acaa4808e'],50,,Right Foot,,"[120.0, 46.2, 4.2]",True,"[{'location': [116.6, 38.5], 'player': {'id': 3522, 'name': 'Heurelho da Silva Gomes'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [89.1, 20.5], 'player': {'id': 3721, 'name': 'Etienne Capoue'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [101.7, 34.5], 'player': {'id': 6870, 'name': 'José Manuel Jurado Marín'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [106.4, 37.1], 'player': {'id': 3263, 'name': 'Craig Cathcart'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.1, 32.1], 'player': {'id': 3626, 'name': 'Ben Watson'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [106.6, 40.7], 'player': {'id': 3288, 'name': 'Miguel Ángel Britos Cabrera'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.9, 43.7], 'player': {'id': 3306, 'name': 'Nathan Aké'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.0, 23.7], 'player': {'id': 42902, 'name': 'Adam Johnson'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [108.0, 45.6], 'player': {'id': 9554, 'name': 'Steven Fletcher'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [111.4, 36.8], 'player': {'id': 4417, 'name': 'Ola Toivonen'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [101.9, 32.6], 'player': {'id': 22281, 'name': 'Duncan Watmore'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [108.2, 17.8], 'player': {'id': 3991, 'name': 'Allan Romeo Nyom'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.0, 18.0], 'player': {'id': 43081, 'name': 'Almen Abdi'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}]",15a17b3a-ba83-4d79-8646-671f224b4b23,,Off T,0.102825336,Normal,Open Play,,,,Sunderland,41,00:19:50.911,Shot,
,,,,,,,,,,,,,,,,1.220632,,,,,,,,,,,a1e08f0f-ca34-4516-b483-1d8b346280da,2907,,"[90.2, 44.0]",3754072,76,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Duncan Watmore,22281.0,Right Center Midfield,156,Sunderland,41,['8521bb60-5039-45d8-a10a-4f17fc3f8500'],52,,Right Foot,,"[120.0, 45.5, 1.4]",,"[{'location': [114.3, 41.4], 'player': {'id': 3522, 'name': 'Heurelho da Silva Gomes'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [90.0, 57.9], 'player': {'id': 4828, 'name': 'Adlène Guédioura'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [87.9, 60.2], 'player': {'id': 42902, 'name': 'Adam Johnson'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [95.2, 44.8], 'player': {'id': 3306, 'name': 'Nathan Aké'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [90.5, 41.5], 'player': {'id': 3626, 'name': 'Ben Watson'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [79.8, 19.0], 'player': {'id': 3321, 'name': 'Patrick van Aanholt'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [82.1, 20.6], 'player': {'id': 40118, 'name': 'Ikechi Anya'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [94.2, 31.2], 'player': {'id': 3991, 'name': 'Allan Romeo Nyom'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [94.8, 35.9], 'player': {'id': 3263, 'name': 'Craig Cathcart'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [97.9, 39.7], 'player': {'id': 3288, 'name': 'Miguel Ángel Britos Cabrera'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [98.7, 34.2], 'player': {'id': 3337, 'name': 'Jermain Defoe'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [88.1, 41.1], 'player': {'id': 18751, 'name': 'Jack Rodwell'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}]",9eec4b0a-d7f7-4b37-876e-0025aea6124b,,Off T,0.03724207,Normal,Open Play,,,,Sunderland,41,00:31:52.459,Shot,
,,,,,,,,,,,,,,,,0.223974,,,,,,,,,,,768ca16e-be5f-4d8c-b213-60904a29334e,3057,,"[107.2, 31.4]",3754072,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Odion Jude Ighalo,5458.0,Center Forward,166,Watford,23,['04c93bf3-0490-4bcd-87c4-e2350674fc23'],35,,Left Foot,,"[110.9, 32.8, 0.2]",,"[{'location': [110.9, 33.4], 'player': {'id': 6871, 'name': 'Costel Fane Pantilimon'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.1, 29.0], 'player': {'id': 6300, 'name': 'Sebastián Coates Nión'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.4, 35.0], 'player': {'id': 16890, 'name': ""John O''Shea""}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}]",f2027694-cb59-47fb-873d-f3c31e3670ce,True,Saved,0.46103123,Normal,Open Play,,,,Watford,23,00:35:35.885,Shot,
