ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.935471,,,,,,,,,,,,,35a0a05b-ab55-47e8-a14a-947bd66c313e,1663,,,"[92.3, 37.5]",3835328,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lauren Wade,45371.0,Right Wing,116,Austria Women's,859,['b5ca9301-3a26-4548-811e-6d47eae7dcec'],51,,Left Foot,"[120.0, 40.0, 6.8]",True,"[{'location': [118.0, 38.7], 'player': {'id': 10237, 'name': 'Manuela Zinsberger'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.4, 6.0], 'player': {'id': 276299, 'name': 'Demi Vance'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [87.0, 50.1], 'player': {'id': 276292, 'name': 'Rebecca Mckenna'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [84.5, 40.5], 'player': {'id': 15706, 'name': 'Rachel Furness'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [84.0, 22.2], 'player': {'id': 31568, 'name': 'Rebecca Holloway'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [93.0, 31.4], 'player': {'id': 46717, 'name': 'Chloe Mccarron'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [100.9, 33.7], 'player': {'id': 276300, 'name': 'Marissa Callaghan'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [100.8, 22.2], 'player': {'id': 276293, 'name': 'Kirsty McGuinness'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [90.4, 39.5], 'player': {'id': 43046, 'name': 'Barbara Dunst'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [89.7, 28.7], 'player': {'id': 10242, 'name': 'Laura Feiersinger'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [99.3, 48.6], 'player': {'id': 10248, 'name': 'Verena Hanshaw'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [86.6, 19.1], 'player': {'id': 32341, 'name': 'Julia Hickelsberger Füller'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [94.6, 33.8], 'player': {'id': 10233, 'name': 'Nicole Billa'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [102.4, 40.6], 'player': {'id': 43038, 'name': 'Marina Georgieva'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [95.1, 24.6], 'player': {'id': 10236, 'name': 'Sarah Zadrazil'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [99.4, 31.7], 'player': {'id': 10240, 'name': 'Sarah Puntigam'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [101.9, 33.3], 'player': {'id': 10241, 'name': 'Carina Wenninger'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.0, 18.6], 'player': {'id': 10247, 'name': 'Katharina Schiechtl'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",,,Off T,0.023489473,Half Volley,Open Play,,,,Northern Ireland,2457,00:08:51.304,Shot,
,,,,,,,,,,,,,,,1.044483,,,,,,,,,,,,,a8262abc-d807-4fe9-bde0-2ebb7a176cdb,2005,,,"[98.9, 30.6]",3835328,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Barbara Dunst,43046.0,Left Midfield,135,Austria Women's,859,['4734b227-a860-47bc-8003-178400539c4c'],18,,Right Foot,"[116.5, 38.7, 1.6]",,"[{'location': [117.6, 39.7], 'player': {'id': 224848, 'name': 'Jacqueline Burns'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.1, 53.4], 'player': {'id': 31568, 'name': 'Rebecca Holloway'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [96.5, 63.8], 'player': {'id': 276299, 'name': 'Demi Vance'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [106.8, 41.1], 'player': {'id': 110841, 'name': 'Sarah Cathryn Ann Robson'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [101.8, 36.5], 'player': {'id': 15706, 'name': 'Rachel Furness'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [103.3, 32.6], 'player': {'id': 276298, 'name': 'Julie Nelson'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.1, 31.3], 'player': {'id': 276292, 'name': 'Rebecca Mckenna'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [97.7, 36.6], 'player': {'id': 46717, 'name': 'Chloe Mccarron'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [85.2, 62.5], 'player': {'id': 276293, 'name': 'Kirsty McGuinness'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [97.4, 28.9], 'player': {'id': 45371, 'name': 'Lauren Wade'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [88.5, 49.1], 'player': {'id': 276300, 'name': 'Marissa Callaghan'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [91.5, 34.7], 'player': {'id': 10240, 'name': 'Sarah Puntigam'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [93.4, 66.4], 'player': {'id': 10236, 'name': 'Sarah Zadrazil'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [101.6, 49.7], 'player': {'id': 32341, 'name': 'Julia Hickelsberger Füller'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [105.9, 39.1], 'player': {'id': 10233, 'name': 'Nicole Billa'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [103.3, 37.3], 'player': {'id': 10242, 'name': 'Laura Feiersinger'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}]",,,Saved,0.032533538,Half Volley,Open Play,,,,Austria Women's,859,00:18:18.074,Shot,
,,,,,,,,,,,,,,,0.149146,,,,,,,,,,,,,d4bd4045-8fc3-4179-832f-1fc8a18667ab,2027,,,"[104.9, 36.2]",3835328,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Laura Feiersinger,10242.0,Left Center Midfield,137,Austria Women's,859,"['2d422947-f93f-45b8-bd0d-0f8e944004e9', 'a90406ea-6d91-4e43-8a81-8e4aae3a8716']",8,,Left Foot,"[107.5, 36.8]",,"[{'location': [119.0, 39.5], 'player': {'id': 224848, 'name': 'Jacqueline Burns'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [114.3, 39.3], 'player': {'id': 276292, 'name': 'Rebecca Mckenna'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [109.6, 46.0], 'player': {'id': 276299, 'name': 'Demi Vance'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [113.2, 39.4], 'player': {'id': 46717, 'name': 'Chloe Mccarron'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [111.0, 42.3], 'player': {'id': 110841, 'name': 'Sarah Cathryn Ann Robson'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [104.0, 39.3], 'player': {'id': 45371, 'name': 'Lauren Wade'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [111.1, 37.8], 'player': {'id': 276298, 'name': 'Julie Nelson'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.9, 36.9], 'player': {'id': 31568, 'name': 'Rebecca Holloway'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.8, 45.1], 'player': {'id': 15706, 'name': 'Rachel Furness'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [97.6, 40.2], 'player': {'id': 276300, 'name': 'Marissa Callaghan'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [109.4, 33.7], 'player': {'id': 10233, 'name': 'Nicole Billa'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [114.4, 40.0], 'player': {'id': 32341, 'name': 'Julia Hickelsberger Füller'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [111.1, 40.9], 'player': {'id': 43038, 'name': 'Marina Georgieva'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [108.2, 41.0], 'player': {'id': 10247, 'name': 'Katharina Schiechtl'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",7ad50fc1-5e1e-4b0d-81cd-d6fba1e2d255,,Blocked,0.072442524,Half Volley,Open Play,,,,Austria Women's,859,00:21:08.774,Shot,
,,,,,,,,,,,,,,,1.5934,,,,,,,,,,,,,0dc2ed0e-1eb4-4135-b838-6a993c50336b,2117,,,"[110.7, 40.8]",3835328,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Rachel Furness,15706.0,Left Defensive Midfield,141,Northern Ireland,2457,"['099007c9-4e5d-4b57-9078-2d489f18a4c0', '925ed0d7-7f24-4534-8af2-0c38ad35925a']",9,True,Head,"[120.0, 42.7, 3.8]",,"[{'location': [111.3, 41.0], 'player': {'id': 10240, 'name': 'Sarah Puntigam'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [119.1, 39.6], 'player': {'id': 10237, 'name': 'Manuela Zinsberger'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.8, 61.7], 'player': {'id': 43046, 'name': 'Barbara Dunst'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [110.7, 43.7], 'player': {'id': 10236, 'name': 'Sarah Zadrazil'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [104.1, 36.4], 'player': {'id': 10242, 'name': 'Laura Feiersinger'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [110.7, 39.7], 'player': {'id': 10233, 'name': 'Nicole Billa'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [111.5, 40.1], 'player': {'id': 10241, 'name': 'Carina Wenninger'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.5, 35.7], 'player': {'id': 10248, 'name': 'Verena Hanshaw'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [112.3, 36.6], 'player': {'id': 32341, 'name': 'Julia Hickelsberger Füller'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [115.0, 36.9], 'player': {'id': 10247, 'name': 'Katharina Schiechtl'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [113.4, 29.7], 'player': {'id': 43038, 'name': 'Marina Georgieva'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.1, 16.3], 'player': {'id': 276299, 'name': 'Demi Vance'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [109.8, 33.0], 'player': {'id': 31568, 'name': 'Rebecca Holloway'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [105.9, 27.0], 'player': {'id': 276293, 'name': 'Kirsty McGuinness'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [108.7, 35.8], 'player': {'id': 276298, 'name': 'Julie Nelson'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [104.9, 34.1], 'player': {'id': 276300, 'name': 'Marissa Callaghan'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",aa1886c9-33c7-4128-841b-13fa71d0fbcf,,Off T,0.06263353,Normal,Open Play,,,,Northern Ireland,2457,00:23:09.609,Shot,True
,,,,,,,,,,,,,,,1.143934,,,,,,,,,,,,,ade99dbb-b35f-4e11-a6f5-6c357b1c580f,2256,,,"[90.8, 35.3]",3835328,74,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Katharina Naschenweng,43039.0,Left Midfield,148,Austria Women's,859,['9d7973d8-7ef8-4fa9-97fa-19d03a6920e1'],28,,Left Foot,"[116.5, 39.8, 0.3]",,"[{'location': [118.1, 39.1], 'player': {'id': 224848, 'name': 'Jacqueline Burns'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [96.9, 54.2], 'player': {'id': 276299, 'name': 'Demi Vance'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [99.2, 48.7], 'player': {'id': 31568, 'name': 'Rebecca Holloway'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [98.7, 41.4], 'player': {'id': 110841, 'name': 'Sarah Cathryn Ann Robson'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [99.1, 34.5], 'player': {'id': 276298, 'name': 'Julie Nelson'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [98.8, 30.6], 'player': {'id': 276295, 'name': 'Abbie Magee'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [87.3, 44.9], 'player': {'id': 15706, 'name': 'Rachel Furness'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [89.9, 36.3], 'player': {'id': 46717, 'name': 'Chloe Mccarron'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [100.0, 22.7], 'player': {'id': 10233, 'name': 'Nicole Billa'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [88.8, 27.6], 'player': {'id': 10242, 'name': 'Laura Feiersinger'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [96.1, 47.6], 'player': {'id': 43046, 'name': 'Barbara Dunst'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [96.2, 39.4], 'player': {'id': 10236, 'name': 'Sarah Zadrazil'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",,,Saved,0.029868845,Normal,Open Play,,,,Austria Women's,859,00:29:28.627,Shot,
,,,,,,,,,,,,,,,2.304068,,,,,,,,,,,,,8ce01ffd-cb8d-4fe9-b921-8bbe96388675,2436,,,"[110.6, 36.1]",3835328,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Katharina Schiechtl,10247.0,Right Back,163,Austria Women's,859,"['187a5611-d1b6-489e-9062-a2acb83b0c32', 'e1cae95a-e6f9-4f35-888d-a3000c348164']",47,True,Head,"[113.9, 27.4]",,"[{'location': [116.1, 38.5], 'player': {'id': 276295, 'name': 'Abbie Magee'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [119.1, 42.7], 'player': {'id': 276299, 'name': 'Demi Vance'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [115.4, 43.7], 'player': {'id': 276307, 'name': 'Joely Andrews'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [111.3, 35.7], 'player': {'id': 276298, 'name': 'Julie Nelson'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.9, 41.5], 'player': {'id': 110841, 'name': 'Sarah Cathryn Ann Robson'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [111.2, 37.2], 'player': {'id': 276300, 'name': 'Marissa Callaghan'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [108.7, 34.9], 'player': {'id': 31568, 'name': 'Rebecca Holloway'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.0, 45.4], 'player': {'id': 45371, 'name': 'Lauren Wade'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [101.7, 34.2], 'player': {'id': 46717, 'name': 'Chloe Mccarron'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [118.8, 39.8], 'player': {'id': 224848, 'name': 'Jacqueline Burns'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [95.3, 46.8], 'player': {'id': 10248, 'name': 'Verena Hanshaw'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [116.1, 39.3], 'player': {'id': 43039, 'name': 'Katharina Naschenweng'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [112.2, 41.3], 'player': {'id': 10241, 'name': 'Carina Wenninger'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [108.1, 34.7], 'player': {'id': 10233, 'name': 'Nicole Billa'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [110.9, 36.3], 'player': {'id': 43038, 'name': 'Marina Georgieva'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}]",bd79b46d-b395-4776-a348-d909086b8a48,,Wayward,0.047226246,Normal,Open Play,,,,Austria Women's,859,00:35:47.045,Shot,True
,,,,,,,,,,,,,,,0.202549,,,,,,,,,,,,,ad50e9f6-dce4-4e50-a37d-d3d000147a13,2497,,,"[93.3, 57.7]",3835328,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Barbara Dunst,43046.0,Right Midfield,164,Austria Women's,859,"['48bcd4c0-9369-434c-b314-cd0c210f24d7', 'd0dc7cf5-604d-4c0b-9e98-860efb2aafdd']",29,,Left Foot,"[95.9, 55.1]",,"[{'location': [96.4, 54.8], 'player': {'id': 31568, 'name': 'Rebecca Holloway'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.4, 50.8], 'player': {'id': 276299, 'name': 'Demi Vance'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [100.6, 47.0], 'player': {'id': 110841, 'name': 'Sarah Cathryn Ann Robson'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [104.4, 34.1], 'player': {'id': 276295, 'name': 'Abbie Magee'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [101.8, 38.9], 'player': {'id': 276298, 'name': 'Julie Nelson'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [93.5, 52.7], 'player': {'id': 276306, 'name': 'Emily Wilson'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [95.1, 39.8], 'player': {'id': 46717, 'name': 'Chloe Mccarron'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [115.0, 40.8], 'player': {'id': 224848, 'name': 'Jacqueline Burns'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [92.7, 32.5], 'player': {'id': 10242, 'name': 'Laura Feiersinger'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [102.4, 33.2], 'player': {'id': 43039, 'name': 'Katharina Naschenweng'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [101.0, 50.2], 'player': {'id': 10233, 'name': 'Nicole Billa'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",323a67d9-ee77-445a-9ab8-5e9d71dcb699,,Blocked,0.010076945,Normal,Open Play,,,,Austria Women's,859,00:37:29.173,Shot,
,,,,,,,,,,,,,,,0.21475,,,,,,,,,,,,,044608b0-7a2c-4fc6-b075-7e737f1d9dca,2564,,,"[98.9, 47.6]",3835328,85,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Barbara Dunst,43046.0,Right Midfield,169,Austria Women's,859,"['8fc644ed-321d-46f6-8698-64a1d7992cd4', 'b1404931-2cba-43b1-ad63-670a560d5225']",31,,Right Foot,"[102.5, 46.6]",,"[{'location': [103.2, 43.6], 'player': {'id': 110841, 'name': 'Sarah Cathryn Ann Robson'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [103.0, 46.1], 'player': {'id': 276299, 'name': 'Demi Vance'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [115.5, 42.4], 'player': {'id': 224848, 'name': 'Jacqueline Burns'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.3, 48.9], 'player': {'id': 31568, 'name': 'Rebecca Holloway'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.7, 35.8], 'player': {'id': 276295, 'name': 'Abbie Magee'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [96.6, 45.8], 'player': {'id': 276307, 'name': 'Joely Andrews'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [89.6, 58.3], 'player': {'id': 276306, 'name': 'Emily Wilson'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [101.3, 32.7], 'player': {'id': 45371, 'name': 'Lauren Wade'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [99.6, 23.3], 'player': {'id': 10248, 'name': 'Verena Hanshaw'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [104.4, 35.5], 'player': {'id': 43039, 'name': 'Katharina Naschenweng'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [95.2, 49.7], 'player': {'id': 10242, 'name': 'Laura Feiersinger'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [103.2, 57.6], 'player': {'id': 10231, 'name': 'Lisa Makas'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",70a99d63-3752-4320-9af0-7d4a8a28f1ac,,Blocked,0.04819829,Normal,Open Play,,,,Austria Women's,859,00:40:31.961,Shot,
,,,,,,,,,,,,,,,0.885144,,,,,,,,,,,,,600ab271-8413-47c5-bfa5-785e1996f203,2569,,,"[102.4, 52.6]",3835328,85,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Laura Feiersinger,10242.0,Left Center Midfield,169,Austria Women's,859,['5f4e3d7e-22a6-4295-a502-82a28ff8d984'],33,,Right Foot,"[120.0, 43.0, 4.2]",,"[{'location': [107.8, 48.1], 'player': {'id': 110841, 'name': 'Sarah Cathryn Ann Robson'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [104.5, 50.8], 'player': {'id': 31568, 'name': 'Rebecca Holloway'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.2, 43.7], 'player': {'id': 276290, 'name': 'Louise McDaniel'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.2, 37.0], 'player': {'id': 276295, 'name': 'Abbie Magee'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [98.3, 50.5], 'player': {'id': 276307, 'name': 'Joely Andrews'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [92.3, 58.9], 'player': {'id': 276306, 'name': 'Emily Wilson'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [101.6, 34.7], 'player': {'id': 45371, 'name': 'Lauren Wade'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [116.7, 44.1], 'player': {'id': 224848, 'name': 'Jacqueline Burns'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.5, 37.2], 'player': {'id': 10236, 'name': 'Sarah Zadrazil'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [98.1, 46.8], 'player': {'id': 43046, 'name': 'Barbara Dunst'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [104.3, 60.3], 'player': {'id': 10231, 'name': 'Lisa Makas'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",,,Off T,0.04302554,Normal,Open Play,,,,Austria Women's,859,00:40:33.975,Shot,
,,,,,,,,,,,,,,,0.685979,,,,,,,,,,,,,787a000a-8167-4ffd-a6bf-7abba4e2b000,2619,,,"[114.2, 28.0]",3835328,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Katharina Naschenweng,43039.0,Left Midfield,173,Austria Women's,859,['dd61408d-d1c5-4437-9157-71993eef6267'],36,,Left Foot,"[120.0, 40.0, 1.0]",,"[{'location': [109.1, 47.3], 'player': {'id': 276299, 'name': 'Demi Vance'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [108.9, 35.3], 'player': {'id': 31568, 'name': 'Rebecca Holloway'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.2, 27.9], 'player': {'id': 276290, 'name': 'Louise McDaniel'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.5, 27.4], 'player': {'id': 110841, 'name': 'Sarah Cathryn Ann Robson'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [101.8, 39.9], 'player': {'id': 276307, 'name': 'Joely Andrews'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [116.2, 31.0], 'player': {'id': 224848, 'name': 'Jacqueline Burns'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.7, 32.1], 'player': {'id': 10231, 'name': 'Lisa Makas'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",3de742fd-73d3-4ead-9233-d2a1ca9d6871,True,Goal,0.15294062,Normal,Open Play,,,,Austria Women's,859,00:42:36.319,Shot,
