bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.012339,,,,,,,,,,,,b6d2266d-1ef6-40b7-96d1-fb0cfed36cf7,325,,"[110.7, 31.1]",3794692,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Emil Peter Forsberg,5625.0,Left Midfield,9,Sweden,790,"['4f2e18dd-b133-4601-8129-4f0d87d8c0d4', '78bec199-3c50-40ea-8688-7ac411910dd1']",6,Right Foot,,"[111.6, 31.6]",,"[{'location': [111.9, 32.0], 'player': {'id': 39136, 'name': 'Illia Zabarnyi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [118.9, 36.9], 'player': {'id': 22243, 'name': 'Heorhii Bushchan'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.6, 51.5], 'player': {'id': 5617, 'name': 'Sebastian Larsson'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [103.8, 44.5], 'player': {'id': 21294, 'name': 'Mykola Shaparenko'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [112.2, 34.3], 'player': {'id': 8819, 'name': 'Alexander Isak'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [99.2, 37.4], 'player': {'id': 23649, 'name': 'Roman Yaremchuk'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [104.7, 26.8], 'player': {'id': 22818, 'name': 'Dejan Kulusevski'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [97.6, 46.0], 'player': {'id': 5612, 'name': 'Mikael Lustig'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [114.2, 8.1], 'player': {'id': 31900, 'name': 'Oleksandr Karavaev'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [106.9, 20.6], 'player': {'id': 16514, 'name': 'Serhii Sydorchuk'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [101.8, 15.1], 'player': {'id': 5624, 'name': 'Albin Ekdal'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [96.2, 27.1], 'player': {'id': 23444, 'name': 'Kristoffer Olsson'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [111.9, 3.4], 'player': {'id': 5621, 'name': 'Ludwig Augustinsson'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [109.9, 33.1], 'player': {'id': 11000, 'name': 'Taras Stepanenko'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [114.6, 35.5], 'player': {'id': 18617, 'name': 'Mykola Matviyenko'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.3, 36.7], 'player': {'id': 18618, 'name': 'Serhiy Kryvtsov'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [112.4, 38.4], 'player': {'id': 3575, 'name': 'Oleksandr Zinchenko'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}]",,,Blocked,0.06989821,Half Volley,Open Play,,,,Sweden,790,00:06:06.157,Shot,
,,,,,,,,,,,,,,,,,0.111474,,,,,,,,,,,,fd78e65d-5fb1-4b3c-9884-065364a5b5a0,330,,"[107.2, 31.7]",3794692,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Dejan Kulusevski,22818.0,Right Center Forward,9,Sweden,790,"['05bcd0ec-3fe9-489b-ab5f-e36411a82969', '58491690-a6ff-438c-a5c9-057241470fef']",8,Right Foot,,"[108.4, 33.5]",True,"[{'location': [113.3, 41.6], 'player': {'id': 3575, 'name': 'Oleksandr Zinchenko'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [113.4, 32.6], 'player': {'id': 18617, 'name': 'Mykola Matviyenko'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.8, 35.2], 'player': {'id': 18618, 'name': 'Serhiy Kryvtsov'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [107.6, 43.7], 'player': {'id': 21294, 'name': 'Mykola Shaparenko'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [113.8, 28.5], 'player': {'id': 39136, 'name': 'Illia Zabarnyi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.6, 33.5], 'player': {'id': 11000, 'name': 'Taras Stepanenko'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [98.5, 36.9], 'player': {'id': 23649, 'name': 'Roman Yaremchuk'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [97.2, 31.5], 'player': {'id': 23444, 'name': 'Kristoffer Olsson'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [107.3, 29.2], 'player': {'id': 16514, 'name': 'Serhii Sydorchuk'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [111.2, 16.2], 'player': {'id': 31900, 'name': 'Oleksandr Karavaev'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [107.5, 12.7], 'player': {'id': 5621, 'name': 'Ludwig Augustinsson'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [101.4, 21.4], 'player': {'id': 5624, 'name': 'Albin Ekdal'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [113.7, 24.6], 'player': {'id': 5625, 'name': 'Emil Peter Forsberg'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [108.0, 49.3], 'player': {'id': 5617, 'name': 'Sebastian Larsson'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [98.0, 46.6], 'player': {'id': 5612, 'name': 'Mikael Lustig'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [118.4, 37.3], 'player': {'id': 22243, 'name': 'Heorhii Bushchan'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.6, 36.4], 'player': {'id': 8819, 'name': 'Alexander Isak'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",8c29aca6-9c88-4522-9b90-3ceabfd65192,,Blocked,0.08246114,Normal,Open Play,,,,Sweden,790,00:06:08.649,Shot,
,,,,,,,,,,,,,,,,,1.376184,,,,,,,,,,,,81a25e73-3ace-4436-bfbc-fc4fa28ba8cd,446,,"[94.0, 38.2]",3794692,8,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mykola Shaparenko,21294.0,Left Center Midfield,12,Ukraine,911,['c040f6f4-4014-4450-a54c-e585b1dc5295'],53,Right Foot,,"[120.0, 52.8, 0.2]",,"[{'location': [117.2, 39.9], 'player': {'id': 5622, 'name': 'Robin Olsen'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [92.5, 41.3], 'player': {'id': 5624, 'name': 'Albin Ekdal'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [91.2, 33.8], 'player': {'id': 23444, 'name': 'Kristoffer Olsson'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [97.3, 48.6], 'player': {'id': 5621, 'name': 'Ludwig Augustinsson'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [95.9, 37.3], 'player': {'id': 3702, 'name': 'Victor Nilsson Lindelöf'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [98.8, 44.2], 'player': {'id': 26875, 'name': 'Marcus Andreas Danielsson'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [93.6, 28.5], 'player': {'id': 5617, 'name': 'Sebastian Larsson'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [97.3, 32.2], 'player': {'id': 5612, 'name': 'Mikael Lustig'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [93.9, 65.4], 'player': {'id': 31900, 'name': 'Oleksandr Karavaev'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [98.2, 46.5], 'player': {'id': 8830, 'name': 'Andriy Yarmolenko'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [91.8, 44.5], 'player': {'id': 23649, 'name': 'Roman Yaremchuk'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [92.5, 11.6], 'player': {'id': 3575, 'name': 'Oleksandr Zinchenko'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}]",0ffe1ce9-63f6-435d-9fa2-e463ad4b7049,,Off T,0.050907,Normal,Open Play,,,,Ukraine,911,00:08:53.962,Shot,
,,,,,,,,,,,,,,,,,0.399581,,,,,,,,,,,,d11ca6f8-e9b2-4d8e-a9b7-74b5c2426e7f,489,,"[109.7, 49.2]",3794692,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roman Yaremchuk,23649.0,Left Center Forward,14,Ukraine,911,['cf687f37-6f24-4efe-8aef-42a0063980f7'],15,Right Foot,,"[117.5, 42.6, 0.9]",True,"[{'location': [105.0, 74.6], 'player': {'id': 31900, 'name': 'Oleksandr Karavaev'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [112.3, 56.6], 'player': {'id': 8830, 'name': 'Andriy Yarmolenko'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [106.5, 43.2], 'player': {'id': 21294, 'name': 'Mykola Shaparenko'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [99.6, 24.7], 'player': {'id': 3575, 'name': 'Oleksandr Zinchenko'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [101.1, 64.2], 'player': {'id': 5625, 'name': 'Emil Peter Forsberg'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [107.0, 62.3], 'player': {'id': 5621, 'name': 'Ludwig Augustinsson'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.4, 50.6], 'player': {'id': 23444, 'name': 'Kristoffer Olsson'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [107.3, 53.5], 'player': {'id': 5624, 'name': 'Albin Ekdal'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [110.0, 51.2], 'player': {'id': 26875, 'name': 'Marcus Andreas Danielsson'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.0, 52.6], 'player': {'id': 3702, 'name': 'Victor Nilsson Lindelöf'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.6, 43.9], 'player': {'id': 5612, 'name': 'Mikael Lustig'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [108.3, 33.7], 'player': {'id': 5617, 'name': 'Sebastian Larsson'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [118.0, 42.3], 'player': {'id': 5622, 'name': 'Robin Olsen'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",e1d12df6-8df8-4b56-a968-5b574d7de84d,,Saved,0.24532822,Normal,Open Play,,,,Ukraine,911,00:10:15.348,Shot,
,,,,,,,,,,,,,,,,,1.522521,,,,,,,,,,,,e4228b89-379c-4a76-8c22-55299bf9713b,820,,"[113.0, 35.4]",3794692,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Emil Peter Forsberg,5625.0,Left Midfield,26,Sweden,790,['d888c9b5-28b1-468c-a2ac-85df34d9bf2d'],35,Head,,"[120.0, 23.6, 0.7]",,"[{'location': [118.8, 39.2], 'player': {'id': 22243, 'name': 'Heorhii Bushchan'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.9, 41.9], 'player': {'id': 23444, 'name': 'Kristoffer Olsson'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [100.7, 24.7], 'player': {'id': 5621, 'name': 'Ludwig Augustinsson'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [108.8, 32.4], 'player': {'id': 31900, 'name': 'Oleksandr Karavaev'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [113.0, 37.2], 'player': {'id': 39136, 'name': 'Illia Zabarnyi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.2, 39.4], 'player': {'id': 16514, 'name': 'Serhii Sydorchuk'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [100.5, 54.5], 'player': {'id': 21294, 'name': 'Mykola Shaparenko'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [110.4, 50.6], 'player': {'id': 11000, 'name': 'Taras Stepanenko'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [109.0, 54.6], 'player': {'id': 18617, 'name': 'Mykola Matviyenko'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.5, 51.0], 'player': {'id': 5612, 'name': 'Mikael Lustig'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [107.6, 56.9], 'player': {'id': 18618, 'name': 'Serhiy Kryvtsov'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [114.4, 46.0], 'player': {'id': 8819, 'name': 'Alexander Isak'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [108.3, 59.1], 'player': {'id': 3575, 'name': 'Oleksandr Zinchenko'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [106.4, 60.4], 'player': {'id': 22818, 'name': 'Dejan Kulusevski'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",32c2e67a-d15f-4abd-b12d-23e84cbca82b,,Off T,0.14975,Normal,Open Play,,,,Sweden,790,00:17:35.479,Shot,
,,,,,,,,,,,,,,,,,0.965856,,,,,,,,,,,,f0253d77-d43f-494d-b33d-ca1d4b3d9792,848,,"[104.3, 34.3]",3794692,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexander Isak,8819.0,Left Center Forward,28,Sweden,790,['a8b74e35-53e2-4897-8dd3-4944dc2571d7'],34,Right Foot,,"[120.0, 45.5, 0.5]",,"[{'location': [102.7, 34.1], 'player': {'id': 5625, 'name': 'Emil Peter Forsberg'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [103.9, 45.9], 'player': {'id': 3575, 'name': 'Oleksandr Zinchenko'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [105.2, 38.9], 'player': {'id': 18617, 'name': 'Mykola Matviyenko'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.7, 19.3], 'player': {'id': 18618, 'name': 'Serhiy Kryvtsov'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [107.8, 23.2], 'player': {'id': 31900, 'name': 'Oleksandr Karavaev'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [99.6, 49.3], 'player': {'id': 8830, 'name': 'Andriy Yarmolenko'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [118.3, 37.1], 'player': {'id': 22243, 'name': 'Heorhii Bushchan'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.9, 35.1], 'player': {'id': 11000, 'name': 'Taras Stepanenko'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [98.0, 32.3], 'player': {'id': 21294, 'name': 'Mykola Shaparenko'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [97.9, 19.8], 'player': {'id': 16514, 'name': 'Serhii Sydorchuk'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [103.2, 29.1], 'player': {'id': 39136, 'name': 'Illia Zabarnyi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.9, 20.5], 'player': {'id': 5612, 'name': 'Mikael Lustig'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [101.7, 8.2], 'player': {'id': 5624, 'name': 'Albin Ekdal'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}]",7722b16f-163c-4b5e-bba7-679e524d0283,,Off T,0.07141174,Normal,Open Play,,,,Sweden,790,00:18:34.259,Shot,
,,,,,,,,,,,,,,,,,0.810991,,,,,,,,,,,,4b522db3-3bf8-4fb7-be31-a84691fbff54,1205,,"[111.5, 26.1]",3794692,26,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Oleksandr Zinchenko,3575.0,Left Wing Back,41,Ukraine,911,['e53b05c3-a6c5-4695-9ce1-65e4e2a32dd0'],55,Left Foot,,"[120.0, 43.0, 2.0]",True,"[{'location': [103.9, 47.6], 'player': {'id': 23444, 'name': 'Kristoffer Olsson'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [107.6, 49.1], 'player': {'id': 5625, 'name': 'Emil Peter Forsberg'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [111.5, 49.5], 'player': {'id': 5621, 'name': 'Ludwig Augustinsson'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [115.3, 42.8], 'player': {'id': 26875, 'name': 'Marcus Andreas Danielsson'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.7, 40.6], 'player': {'id': 3702, 'name': 'Victor Nilsson Lindelöf'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.6, 41.9], 'player': {'id': 5624, 'name': 'Albin Ekdal'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [113.8, 34.8], 'player': {'id': 5612, 'name': 'Mikael Lustig'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [114.2, 32.9], 'player': {'id': 5617, 'name': 'Sebastian Larsson'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [118.3, 36.7], 'player': {'id': 5622, 'name': 'Robin Olsen'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.6, 46.6], 'player': {'id': 8830, 'name': 'Andriy Yarmolenko'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [109.9, 40.2], 'player': {'id': 23649, 'name': 'Roman Yaremchuk'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [111.8, 38.7], 'player': {'id': 21294, 'name': 'Mykola Shaparenko'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}]",a46105bb-de60-49f8-a738-7b95bfcc5e18,,Goal,0.045814965,Half Volley,Open Play,,,,Ukraine,911,00:26:55.598,Shot,
,,,,,,,,,,,,,,,,,1.264151,,,,,,,,,,,,0b713141-2067-42cc-9ce0-e5feca2dc1d0,1213,,"[83.3, 57.9]",3794692,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sebastian Larsson,5617.0,Right Midfield,43,Sweden,790,['cedc1892-2a9d-44b1-a789-0ad1323a50d1'],1,Right Foot,,"[118.9, 43.6, 1.0]",,"[{'location': [85.2, 60.9], 'player': {'id': 5621, 'name': 'Ludwig Augustinsson'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [102.1, 53.3], 'player': {'id': 22818, 'name': 'Dejan Kulusevski'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [103.9, 44.9], 'player': {'id': 8819, 'name': 'Alexander Isak'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [103.8, 30.5], 'player': {'id': 3702, 'name': 'Victor Nilsson Lindelöf'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [103.6, 33.9], 'player': {'id': 18617, 'name': 'Mykola Matviyenko'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.1, 35.0], 'player': {'id': 39136, 'name': 'Illia Zabarnyi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [115.3, 40.0], 'player': {'id': 22243, 'name': 'Heorhii Bushchan'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.0, 49.1], 'player': {'id': 3575, 'name': 'Oleksandr Zinchenko'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [103.6, 36.8], 'player': {'id': 11000, 'name': 'Taras Stepanenko'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [104.9, 38.3], 'player': {'id': 26875, 'name': 'Marcus Andreas Danielsson'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [104.3, 39.1], 'player': {'id': 18618, 'name': 'Serhiy Kryvtsov'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [104.2, 35.7], 'player': {'id': 5612, 'name': 'Mikael Lustig'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [103.0, 38.0], 'player': {'id': 16514, 'name': 'Serhii Sydorchuk'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [103.7, 42.0], 'player': {'id': 23649, 'name': 'Roman Yaremchuk'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [104.0, 43.6], 'player': {'id': 8830, 'name': 'Andriy Yarmolenko'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [98.4, 32.3], 'player': {'id': 5625, 'name': 'Emil Peter Forsberg'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [94.2, 53.8], 'player': {'id': 31900, 'name': 'Oleksandr Karavaev'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [94.6, 54.8], 'player': {'id': 21294, 'name': 'Mykola Shaparenko'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [104.6, 40.9], 'player': {'id': 5624, 'name': 'Albin Ekdal'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}]",,,Saved,0.00536639,Normal,Free Kick,,,,Sweden,790,00:29:01.270,Shot,
