50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_shot_assist,pass_switch,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,1.093,,,,,,,,,,,,,62cbc9e9-7792-4a2a-a9d1-c07c8c7449b1,101,,,"[112.0, 27.0]",7557,2,,,,,,,,,,,,,,,,,1,Regular Play,Cristiano Ronaldo dos Santos Aveiro,5207.0,Left Center Forward,5,Portugal,780,['ddd51363-e507-4aaf-8c8b-0160feb89d18'],28,,Right Foot,"[119.0, 37.0, 0.4]",,"[{'location': [113.0, 45.0], 'player': {'id': 5230, 'name': 'Ehsan Hajsafi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.0, 36.0], 'player': {'id': 5241, 'name': 'Vahid Amiri'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [112.0, 41.0], 'player': {'id': 5218, 'name': 'André Miguel Valente Silva'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [112.0, 38.0], 'player': {'id': 5228, 'name': 'Seyed Majid Hosseini'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.0, 31.0], 'player': {'id': 5220, 'name': 'Morteza Pouraliganji'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [97.0, 33.0], 'player': {'id': 3707, 'name': 'Adrien Sebastian Perruchet Silva'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [111.0, 27.0], 'player': {'id': 5722, 'name': 'Saeid Ezatolahi Afagh'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [113.0, 27.0], 'player': {'id': 5235, 'name': 'Ramin Rezaeian'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.0, 26.0], 'player': {'id': 5225, 'name': 'Omid Ebrahimi'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [94.0, 19.0], 'player': {'id': 5209, 'name': 'Raphaël Adelino José Guerreiro'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [110.0, 17.0], 'player': {'id': 5239, 'name': 'Alireza Jahanbakhsh'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [114.0, 23.0], 'player': {'id': 4272, 'name': 'João Mário Naval da Costa Eduardo'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [119.0, 39.0], 'player': {'id': 5227, 'name': 'Alireza Safar Beiranvand'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",b7427cf5-86bd-46b7-a708-ee44af9fe1ab,,Saved,0.08121445,Normal,Open Play,,,,Portugal,780,00:02:28.900,Shot,
,,,,,,,,,,,,1.173,,,,,,,,,,,,,95ea8f35-8656-407e-85c4-bbc4d7c5e718,301,,,"[101.0, 29.0]",7557,6,,,,,,,,,,,,,,,,,1,Regular Play,Vahid Amiri,5241.0,Left Center Midfield,14,Iran,797,['db0f3bd9-7014-4b82-9ee5-ca837cc5130b'],28,,Left Foot,"[120.0, 32.1, 0.3]",,"[{'location': [107.0, 34.0], 'player': {'id': 20016, 'name': 'Kléper Laveran Lima Ferreira'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.0, 30.0], 'player': {'id': 3329, 'name': 'Cédric Ricardo Alves Soares'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [111.0, 30.0], 'player': {'id': 5224, 'name': 'Sardar Azmoun'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [98.0, 29.0], 'player': {'id': 5215, 'name': 'Ricardo Andrade Quaresma Bernardo'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [100.0, 49.0], 'player': {'id': 5214, 'name': 'William Silva de Carvalho'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [87.0, 60.0], 'player': {'id': 5209, 'name': 'Raphaël Adelino José Guerreiro'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [80.0, 58.0], 'player': {'id': 5235, 'name': 'Ramin Rezaeian'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [99.0, 62.0], 'player': {'id': 5239, 'name': 'Alireza Jahanbakhsh'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [101.0, 56.0], 'player': {'id': 4272, 'name': 'João Mário Naval da Costa Eduardo'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [106.0, 52.0], 'player': {'id': 3960, 'name': 'José Miguel da Rocha Fonte'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [84.0, 44.0], 'player': {'id': 5218, 'name': 'André Miguel Valente Silva'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [87.0, 47.0], 'player': {'id': 5225, 'name': 'Omid Ebrahimi'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [119.0, 38.0], 'player': {'id': 5205, 'name': 'Rui Pedro dos Santos Patrício'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",6b0c1d7b-7659-46aa-aa2b-b7c27b60cfb1,,Off T,0.037193935,Normal,Open Play,,,,Iran,797,00:06:28.740,Shot,
,,,,,,,,,,,,0.92,,,,,,,,,,,,,dccdd1e5-419c-47e3-b0d6-595acb4abeb8,385,,,"[102.0, 35.0]",7557,8,,,,,,,,,,,,,,,,,1,From Throw In,João Mário Naval da Costa Eduardo,4272.0,Left Midfield,19,Portugal,780,['745fad3d-ba78-410d-877d-5d9096634256'],32,,Right Foot,"[120.0, 39.5, 3.8]",True,"[{'location': [105.0, 38.0], 'player': {'id': 5228, 'name': 'Seyed Majid Hosseini'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.0, 49.0], 'player': {'id': 5230, 'name': 'Ehsan Hajsafi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.0, 67.0], 'player': {'id': 5215, 'name': 'Ricardo Andrade Quaresma Bernardo'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [110.0, 18.0], 'player': {'id': 5218, 'name': 'André Miguel Valente Silva'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [92.0, 41.0], 'player': {'id': 5241, 'name': 'Vahid Amiri'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [112.0, 41.0], 'player': {'id': 5722, 'name': 'Saeid Ezatolahi Afagh'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [114.0, 41.0], 'player': {'id': 5227, 'name': 'Alireza Safar Beiranvand'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.0, 35.0], 'player': {'id': 5235, 'name': 'Ramin Rezaeian'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [90.0, 15.0], 'player': {'id': 5209, 'name': 'Raphaël Adelino José Guerreiro'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [96.0, 17.0], 'player': {'id': 5239, 'name': 'Alireza Jahanbakhsh'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [104.0, 27.0], 'player': {'id': 5220, 'name': 'Morteza Pouraliganji'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [82.0, 29.0], 'player': {'id': 5214, 'name': 'William Silva de Carvalho'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [92.0, 35.0], 'player': {'id': 5225, 'name': 'Omid Ebrahimi'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [112.0, 46.0], 'player': {'id': 5207, 'name': 'Cristiano Ronaldo dos Santos Aveiro'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",,,Off T,0.1189627,Half Volley,Open Play,,,,Portugal,780,00:08:32.273,Shot,
,,,,,,,,,,,,0.507,,,,,,,,,,,,,46c25180-50c8-499a-99eb-f04ed25f9e30,595,,,"[95.0, 55.0]",7557,15,,,,,,,,,,,,,,,,,1,From Free Kick,Cristiano Ronaldo dos Santos Aveiro,5207.0,Left Center Forward,26,Portugal,780,"['2d9b98e8-306f-400c-8f00-bcb25f86038a', '77451ab7-5015-4e8b-88ab-7f1fce8964e8']",55,,Right Foot,"[105.0, 53.0]",,"[{'location': [108.0, 49.0], 'player': {'id': 20016, 'name': 'Kléper Laveran Lima Ferreira'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [106.0, 57.0], 'player': {'id': 5241, 'name': 'Vahid Amiri'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [105.0, 50.0], 'player': {'id': 5226, 'name': 'Mehdi Taremi'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [105.0, 51.0], 'player': {'id': 5224, 'name': 'Sardar Azmoun'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [105.0, 52.0], 'player': {'id': 5228, 'name': 'Seyed Majid Hosseini'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [95.0, 60.0], 'player': {'id': 5209, 'name': 'Raphaël Adelino José Guerreiro'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [92.0, 40.0], 'player': {'id': 3707, 'name': 'Adrien Sebastian Perruchet Silva'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [105.0, 59.0], 'player': {'id': 5215, 'name': 'Ricardo Andrade Quaresma Bernardo'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [105.0, 53.0], 'player': {'id': 5230, 'name': 'Ehsan Hajsafi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.0, 47.0], 'player': {'id': 5225, 'name': 'Omid Ebrahimi'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [105.0, 48.0], 'player': {'id': 4272, 'name': 'João Mário Naval da Costa Eduardo'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [104.0, 46.0], 'player': {'id': 5239, 'name': 'Alireza Jahanbakhsh'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [119.0, 41.0], 'player': {'id': 5227, 'name': 'Alireza Safar Beiranvand'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.0, 40.0], 'player': {'id': 5722, 'name': 'Saeid Ezatolahi Afagh'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [108.0, 35.0], 'player': {'id': 5220, 'name': 'Morteza Pouraliganji'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.0, 33.0], 'player': {'id': 5235, 'name': 'Ramin Rezaeian'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [108.0, 32.0], 'player': {'id': 5218, 'name': 'André Miguel Valente Silva'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [109.0, 30.0], 'player': {'id': 5214, 'name': 'William Silva de Carvalho'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}]",,,Blocked,0.040589333,Normal,Free Kick,,,,Portugal,780,00:15:55.233,Shot,
,,,,,,,,,,,,0.427,,,,,,,,,,,,,34a9ebe6-ecac-47d2-8d70-b131c6b5af9d,604,,,"[100.0, 39.0]",7557,16,,,,,,,,,,,,,,,,,1,From Corner,José Miguel da Rocha Fonte,3960.0,Left Center Back,27,Portugal,780,"['80ec5f35-2513-46b5-a211-83f0a2643543', '940e02c7-8ab3-4866-bd71-15da102a96c9']",37,,Right Foot,"[109.0, 41.0]",True,"[{'location': [110.0, 32.0], 'player': {'id': 20016, 'name': 'Kléper Laveran Lima Ferreira'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [104.0, 51.0], 'player': {'id': 5226, 'name': 'Mehdi Taremi'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [111.0, 51.0], 'player': {'id': 5230, 'name': 'Ehsan Hajsafi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [111.0, 37.0], 'player': {'id': 5224, 'name': 'Sardar Azmoun'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [105.0, 44.0], 'player': {'id': 5225, 'name': 'Omid Ebrahimi'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [110.0, 44.0], 'player': {'id': 5722, 'name': 'Saeid Ezatolahi Afagh'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [111.0, 41.0], 'player': {'id': 5228, 'name': 'Seyed Majid Hosseini'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.0, 45.0], 'player': {'id': 5220, 'name': 'Morteza Pouraliganji'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [120.0, 42.0], 'player': {'id': 5227, 'name': 'Alireza Safar Beiranvand'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.0, 30.0], 'player': {'id': 5235, 'name': 'Ramin Rezaeian'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.0, 23.0], 'player': {'id': 5239, 'name': 'Alireza Jahanbakhsh'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [97.0, 46.0], 'player': {'id': 5241, 'name': 'Vahid Amiri'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [91.0, 51.0], 'player': {'id': 3707, 'name': 'Adrien Sebastian Perruchet Silva'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [106.0, 41.0], 'player': {'id': 5218, 'name': 'André Miguel Valente Silva'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [108.0, 61.0], 'player': {'id': 5214, 'name': 'William Silva de Carvalho'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [97.0, 20.0], 'player': {'id': 5209, 'name': 'Raphaël Adelino José Guerreiro'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [92.0, 38.0], 'player': {'id': 4272, 'name': 'João Mário Naval da Costa Eduardo'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [100.0, 43.0], 'player': {'id': 5207, 'name': 'Cristiano Ronaldo dos Santos Aveiro'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",,,Blocked,0.07572546,Volley,Open Play,,,,Portugal,780,00:16:37.713,Shot,
,,,,,,,,,,,,1.56,,,,,,,,,,,,,00d0abab-9cda-4a19-b6cc-6cdcbac8b61d,630,,,"[114.0, 35.0]",7557,17,,,,,,,,,,,,,,,,,1,From Corner,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,28,Portugal,780,"['0aa3d6ea-d5c6-440a-9539-4aba98852939', '2b98a2a7-7738-4941-ac9c-b4055d3d59b8']",30,True,Head,"[120.0, 33.3, 0.2]",,"[{'location': [120.0, 40.0], 'player': {'id': 5227, 'name': 'Alireza Safar Beiranvand'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [115.0, 44.0], 'player': {'id': 5228, 'name': 'Seyed Majid Hosseini'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.0, 42.0], 'player': {'id': 5225, 'name': 'Omid Ebrahimi'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [108.0, 39.0], 'player': {'id': 5722, 'name': 'Saeid Ezatolahi Afagh'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [112.0, 41.0], 'player': {'id': 3960, 'name': 'José Miguel da Rocha Fonte'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [115.0, 43.0], 'player': {'id': 5218, 'name': 'André Miguel Valente Silva'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [114.0, 37.0], 'player': {'id': 5220, 'name': 'Morteza Pouraliganji'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [115.0, 35.0], 'player': {'id': 5224, 'name': 'Sardar Azmoun'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [114.0, 33.0], 'player': {'id': 5235, 'name': 'Ramin Rezaeian'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [112.0, 25.0], 'player': {'id': 5209, 'name': 'Raphaël Adelino José Guerreiro'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [96.0, 28.0], 'player': {'id': 5215, 'name': 'Ricardo Andrade Quaresma Bernardo'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [109.0, 22.0], 'player': {'id': 5230, 'name': 'Ehsan Hajsafi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [115.0, 27.0], 'player': {'id': 5207, 'name': 'Cristiano Ronaldo dos Santos Aveiro'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",072374a6-b75d-4496-ad8c-8c33fd9b41f7,,Off T,0.10350718,Normal,Open Play,,,,Portugal,780,00:17:30.953,Shot,True
,,,,,,,,,,,,1.68,,,,,,,,,,,,,57c952af-5d35-4183-9f7c-7c9af88d199b,667,,,"[103.0, 34.0]",7557,18,,,,,,,,,,,,,,,,,1,From Throw In,André Miguel Valente Silva,5218.0,Right Center Forward,30,Portugal,780,"['c56b4b73-d18f-4e65-8690-24f914732250', 'cf18fd65-e277-4602-a661-4f1ee33a7d71']",43,True,Head,"[118.0, 33.0]",,"[{'location': [91.0, 17.0], 'player': {'id': 5207, 'name': 'Cristiano Ronaldo dos Santos Aveiro'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [83.0, 35.0], 'player': {'id': 5722, 'name': 'Saeid Ezatolahi Afagh'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [80.0, 32.0], 'player': {'id': 5225, 'name': 'Omid Ebrahimi'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [77.0, 29.0], 'player': {'id': 4272, 'name': 'João Mário Naval da Costa Eduardo'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [82.0, 19.0], 'player': {'id': 5239, 'name': 'Alireza Jahanbakhsh'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [96.0, 59.0], 'player': {'id': 5230, 'name': 'Ehsan Hajsafi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [74.0, 18.0], 'player': {'id': 3960, 'name': 'José Miguel da Rocha Fonte'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [118.0, 40.0], 'player': {'id': 5227, 'name': 'Alireza Safar Beiranvand'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.0, 36.0], 'player': {'id': 5228, 'name': 'Seyed Majid Hosseini'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.0, 32.0], 'player': {'id': 5220, 'name': 'Morteza Pouraliganji'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [99.0, 21.0], 'player': {'id': 5235, 'name': 'Ramin Rezaeian'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",5e257639-63ab-411b-a619-2f855ce28107,,Wayward,0.09211938,Normal,Open Play,,,,Portugal,780,00:18:43.313,Shot,True
,,,,,,,,,,,,1.333,,,,,,,,,,,,,7e72243f-3359-43c3-8e95-e6e5a8bf7178,738,,,"[93.0, 23.0]",7557,21,,,,,,,,,,,,,,,,,1,From Free Kick,Ramin Rezaeian,5235.0,Right Back,34,Iran,797,['7d029c98-b13e-4409-a4ee-b259ff4047c5'],11,,Right Foot,"[119.0, 35.4, 3.1]",,"[{'location': [104.0, 46.0], 'player': {'id': 20016, 'name': 'Kléper Laveran Lima Ferreira'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.0, 28.0], 'player': {'id': 5207, 'name': 'Cristiano Ronaldo dos Santos Aveiro'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [104.0, 26.0], 'player': {'id': 3329, 'name': 'Cédric Ricardo Alves Soares'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [100.0, 24.0], 'player': {'id': 5215, 'name': 'Ricardo Andrade Quaresma Bernardo'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [104.0, 34.0], 'player': {'id': 5226, 'name': 'Mehdi Taremi'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [104.0, 32.0], 'player': {'id': 3707, 'name': 'Adrien Sebastian Perruchet Silva'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [104.0, 31.0], 'player': {'id': 5224, 'name': 'Sardar Azmoun'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [104.0, 29.0], 'player': {'id': 3960, 'name': 'José Miguel da Rocha Fonte'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.0, 27.0], 'player': {'id': 5214, 'name': 'William Silva de Carvalho'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [103.0, 36.0], 'player': {'id': 5218, 'name': 'André Miguel Valente Silva'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [102.0, 51.0], 'player': {'id': 5209, 'name': 'Raphaël Adelino José Guerreiro'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.0, 42.0], 'player': {'id': 4272, 'name': 'João Mário Naval da Costa Eduardo'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [86.0, 40.0], 'player': {'id': 5239, 'name': 'Alireza Jahanbakhsh'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [102.0, 52.0], 'player': {'id': 5225, 'name': 'Omid Ebrahimi'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [119.0, 40.0], 'player': {'id': 5205, 'name': 'Rui Pedro dos Santos Patrício'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.0, 44.0], 'player': {'id': 5220, 'name': 'Morteza Pouraliganji'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [90.0, 26.0], 'player': {'id': 5230, 'name': 'Ehsan Hajsafi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",,,Off T,0.00943477,Normal,Free Kick,,,,Iran,797,00:21:11.500,Shot,
