ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,1.4278,,,,,,,,,,9d4f70b1-688f-456d-8c21-c4ab70e0fdf1,70,,"[105.0, 23.0]",19735,1,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Caroline Weir,10188.0,Left Center Midfield,6,Manchester City WFC,746,['c83b53cb-4c09-4b99-b3c6-ccc3f429a19e'],34,,Left Foot,"[119.0, 44.0, 1.6]",,"[{'location': [95.0, 15.0], 'player': {'id': 4649, 'name': 'Esme Beth Morgan'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [109.0, 22.0], 'player': {'id': 4646, 'name': 'Claire Emslie'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [110.0, 20.0], 'player': {'id': 18145, 'name': 'Ria Percival'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [103.0, 24.0], 'player': {'id': 18147, 'name': 'Kate Longhurst'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [98.0, 17.0], 'player': {'id': 18153, 'name': 'Alisha Lehmann'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [100.0, 28.0], 'player': {'id': 18150, 'name': 'Julia Simic'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [111.0, 28.0], 'player': {'id': 18151, 'name': 'Gilly Louise Scarlett Flaherty'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.0, 23.0], 'player': {'id': 18155, 'name': 'Erin Simon'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.0, 35.0], 'player': {'id': 10099, 'name': 'Tessa Wullaert'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [107.0, 43.0], 'player': {'id': 4654, 'name': 'Nikita Parris'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [111.0, 39.0], 'player': {'id': 18159, 'name': 'Brooke Hendrix'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.0, 48.0], 'player': {'id': 18156, 'name': 'Claire Lauren Rafferty'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.0, 54.0], 'player': {'id': 18157, 'name': 'Brianna Visalli'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [119.0, 38.0], 'player': {'id': 18158, 'name': 'Rebecca Leigh Spencer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [93.0, 28.0], 'player': {'id': 10172, 'name': 'Jill Scott'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [94.0, 50.0], 'player': {'id': 15554, 'name': 'Gemma Bonner'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",9b117c74-bc60-4106-9616-95a1958587d9,,,Goal,0.031074604,Volley,Open Play,,,,Manchester City WFC,746,00:01:34.919,Shot,
,,,,,,,,,,1.468657,,,,,,,,,,d795f478-be55-4ab5-bdcb-8f56ef410d4f,270,,"[116.0, 46.0]",19735,6,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nikita Parris,4654.0,Center Forward,14,Manchester City WFC,746,['d8d73125-4de6-4a11-93ef-640e31413e78'],54,,Head,"[120.0, 37.8, 2.4]",,"[{'location': [112.0, 34.0], 'player': {'id': 4646, 'name': 'Claire Emslie'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [112.0, 38.0], 'player': {'id': 18151, 'name': 'Gilly Louise Scarlett Flaherty'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [117.0, 45.0], 'player': {'id': 18159, 'name': 'Brooke Hendrix'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [115.0, 45.0], 'player': {'id': 18145, 'name': 'Ria Percival'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [119.0, 42.0], 'player': {'id': 18158, 'name': 'Rebecca Leigh Spencer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.0, 52.0], 'player': {'id': 18157, 'name': 'Brianna Visalli'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [112.0, 57.0], 'player': {'id': 10172, 'name': 'Jill Scott'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [116.0, 54.0], 'player': {'id': 18156, 'name': 'Claire Lauren Rafferty'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [106.0, 46.0], 'player': {'id': 10099, 'name': 'Tessa Wullaert'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [99.0, 46.0], 'player': {'id': 18147, 'name': 'Kate Longhurst'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [93.0, 51.0], 'player': {'id': 15554, 'name': 'Gemma Bonner'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",,,,Goal,0.10775722,Normal,Open Play,,,,Manchester City WFC,746,00:06:54.979,Shot,
,,,,,,,,,,0.481786,,,,,,,,,,338f2d59-1067-4c1b-a56f-00f7ab97a203,744,,"[113.0, 43.0]",19735,16,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nikita Parris,4654.0,Center Forward,33,Manchester City WFC,746,['5e995da9-3fbd-489f-80ac-16e504982bbb'],15,,Right Foot,"[119.0, 42.6, 0.1]",,"[{'location': [111.0, 35.0], 'player': {'id': 18155, 'name': 'Erin Simon'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.0, 39.0], 'player': {'id': 18158, 'name': 'Rebecca Leigh Spencer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.0, 45.0], 'player': {'id': 18159, 'name': 'Brooke Hendrix'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.0, 45.0], 'player': {'id': 18156, 'name': 'Claire Lauren Rafferty'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [87.0, 59.0], 'player': {'id': 18157, 'name': 'Brianna Visalli'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [95.0, 33.0], 'player': {'id': 18151, 'name': 'Gilly Louise Scarlett Flaherty'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",d1a9cb49-c22b-4694-ace0-8871621588f2,True,True,Goal,0.97157794,Normal,Open Play,,,,Manchester City WFC,746,00:16:15.054,Shot,
,,,,,,,,,,1.515705,,,,,,,,,,dcd5701c-6cdb-46e8-a216-c706bc9a63c4,852,,"[111.0, 38.0]",19735,19,,,,,,,,,,,,,,,,,,,,,1,From Corner,Gilly Louise Scarlett Flaherty,18151.0,Right Center Back,41,West Ham United LFC,972,"['f9040a69-e818-40d9-a23a-6471374a31c1', 'fe9705cd-2be8-4590-8c87-e53e0ff09dda']",38,True,Head,"[112.0, 30.0]",,"[{'location': [120.0, 43.0], 'player': {'id': 4649, 'name': 'Esme Beth Morgan'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [119.0, 65.0], 'player': {'id': 10188, 'name': 'Caroline Weir'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [117.0, 43.0], 'player': {'id': 10185, 'name': 'Stephanie Houghton'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [117.0, 38.0], 'player': {'id': 10099, 'name': 'Tessa Wullaert'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [116.0, 47.0], 'player': {'id': 18150, 'name': 'Julia Simic'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [119.0, 40.0], 'player': {'id': 4653, 'name': 'Jane Ross'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [106.0, 44.0], 'player': {'id': 4658, 'name': 'Keira Walsh'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [114.0, 46.0], 'player': {'id': 18147, 'name': 'Kate Longhurst'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [113.0, 43.0], 'player': {'id': 15554, 'name': 'Gemma Bonner'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [111.0, 40.0], 'player': {'id': 17524, 'name': 'Jennifer Patricia Beattie'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.0, 39.0], 'player': {'id': 10172, 'name': 'Jill Scott'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [120.0, 40.0], 'player': {'id': 4637, 'name': 'Ellie Roebuck'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [112.0, 33.0], 'player': {'id': 4654, 'name': 'Nikita Parris'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [102.0, 36.0], 'player': {'id': 18157, 'name': 'Brianna Visalli'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [111.0, 33.0], 'player': {'id': 18159, 'name': 'Brooke Hendrix'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}]",6426184c-7d8c-4d6c-bad8-b6edf768b238,,,Wayward,0.08029988,Normal,Open Play,,,,West Ham United LFC,972,00:19:38.949,Shot,True
,,,,,,,,,,0.4836,,,,,,,,,,9a9746e7-8c4b-45eb-9534-ecdfb2411af3,858,,"[108.0, 26.0]",19735,19,,,,,,,,,,,,,,,,,,,,,1,From Corner,Brianna Visalli,18157.0,Left Wing,41,West Ham United LFC,972,['7d7f9f30-74fe-4e6c-85a1-57dad19c7a1b'],42,,Left Foot,"[120.0, 35.6, 6.0]",,"[{'location': [111.0, 47.0], 'player': {'id': 18150, 'name': 'Julia Simic'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [118.0, 33.0], 'player': {'id': 10099, 'name': 'Tessa Wullaert'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [116.0, 42.0], 'player': {'id': 4649, 'name': 'Esme Beth Morgan'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [116.0, 37.0], 'player': {'id': 10185, 'name': 'Stephanie Houghton'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [114.0, 36.0], 'player': {'id': 17524, 'name': 'Jennifer Patricia Beattie'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [117.0, 33.0], 'player': {'id': 4653, 'name': 'Jane Ross'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [113.0, 43.0], 'player': {'id': 15554, 'name': 'Gemma Bonner'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [114.0, 39.0], 'player': {'id': 18147, 'name': 'Kate Longhurst'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [105.0, 38.0], 'player': {'id': 4658, 'name': 'Keira Walsh'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [110.0, 32.0], 'player': {'id': 10172, 'name': 'Jill Scott'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [112.0, 35.0], 'player': {'id': 18159, 'name': 'Brooke Hendrix'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [114.0, 33.0], 'player': {'id': 4654, 'name': 'Nikita Parris'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [108.0, 36.0], 'player': {'id': 18151, 'name': 'Gilly Louise Scarlett Flaherty'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [120.0, 39.0], 'player': {'id': 4637, 'name': 'Ellie Roebuck'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",b333ffad-05a0-4a39-9245-001ab4949f5d,,,Off T,0.042951953,Half Volley,Open Play,,,,West Ham United LFC,972,00:19:42.192,Shot,
,,,,,,,,,,0.759474,,,,,,,,,,e0527700-6788-43dd-a52e-e6055613c8d4,932,,"[116.0, 36.0]",19735,21,,,,,,,,,,,,,,,,,,,,,1,From Corner,Jill Scott,10172.0,Right Center Midfield,46,Manchester City WFC,746,['6e0af5a5-53a6-4e35-ba22-27fbafd2485a'],52,,Head,"[119.0, 49.3, 0.1]",,"[{'location': [116.0, 44.0], 'player': {'id': 18151, 'name': 'Gilly Louise Scarlett Flaherty'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.0, 46.0], 'player': {'id': 18157, 'name': 'Brianna Visalli'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [112.0, 47.0], 'player': {'id': 10185, 'name': 'Stephanie Houghton'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [118.0, 42.0], 'player': {'id': 4654, 'name': 'Nikita Parris'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [116.0, 40.0], 'player': {'id': 17524, 'name': 'Jennifer Patricia Beattie'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [115.0, 40.0], 'player': {'id': 4653, 'name': 'Jane Ross'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [116.0, 39.0], 'player': {'id': 18147, 'name': 'Kate Longhurst'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [117.0, 38.0], 'player': {'id': 18145, 'name': 'Ria Percival'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [120.0, 39.0], 'player': {'id': 18158, 'name': 'Rebecca Leigh Spencer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [116.0, 33.0], 'player': {'id': 15554, 'name': 'Gemma Bonner'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [98.0, 45.0], 'player': {'id': 18156, 'name': 'Claire Lauren Rafferty'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",afbac957-acf8-4799-8e67-df51c61e18eb,,,Off T,0.21634528,Normal,Open Play,,,,Manchester City WFC,746,00:21:52.266,Shot,
,,,,,,,,,,1.978231,,,,,,,,,,ba187475-6c09-4301-ae88-6a3cdab290e2,967,,"[84.0, 52.0]",19735,22,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Claire Emslie,4646.0,Left Wing,49,West Ham United LFC,972,"['35760f5f-fb77-4a6d-8caa-1de3594e7c72', 'ce227607-1423-4300-89fb-b42ff458dc1a']",51,,Left Foot,"[119.0, 32.1, 5.9]",,"[{'location': [91.0, 28.0], 'player': {'id': 18155, 'name': 'Erin Simon'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [83.0, 36.0], 'player': {'id': 10188, 'name': 'Caroline Weir'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [75.0, 66.0], 'player': {'id': 18157, 'name': 'Brianna Visalli'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [96.0, 47.0], 'player': {'id': 18151, 'name': 'Gilly Louise Scarlett Flaherty'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [86.0, 52.0], 'player': {'id': 18147, 'name': 'Kate Longhurst'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [90.0, 60.0], 'player': {'id': 18145, 'name': 'Ria Percival'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [98.0, 53.0], 'player': {'id': 18159, 'name': 'Brooke Hendrix'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [88.0, 69.0], 'player': {'id': 18156, 'name': 'Claire Lauren Rafferty'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [79.0, 47.0], 'player': {'id': 18150, 'name': 'Julia Simic'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [78.0, 55.0], 'player': {'id': 10172, 'name': 'Jill Scott'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [119.0, 42.0], 'player': {'id': 18158, 'name': 'Rebecca Leigh Spencer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,,,Off T,0.0070477934,Normal,Open Play,,,,Manchester City WFC,746,00:22:51.302,Shot,True
,,,,,,,,,,0.2266,,,,,,,,,,9d686a30-a118-4ae5-a887-83cadf93c341,1290,,"[104.0, 37.0]",19735,29,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Brianna Visalli,18157.0,Left Wing,66,West Ham United LFC,972,"['26d7b30c-1492-4311-99fb-574c4d1ed1a8', '6078c8d7-e996-455c-b2ca-86f898acf290']",22,,Right Foot,"[108.0, 39.0]",,"[{'location': [109.0, 59.0], 'player': {'id': 4649, 'name': 'Esme Beth Morgan'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [97.0, 37.0], 'player': {'id': 10099, 'name': 'Tessa Wullaert'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [104.0, 48.0], 'player': {'id': 4658, 'name': 'Keira Walsh'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [102.0, 44.0], 'player': {'id': 18153, 'name': 'Alisha Lehmann'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [117.0, 44.0], 'player': {'id': 10185, 'name': 'Stephanie Houghton'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.0, 43.0], 'player': {'id': 4653, 'name': 'Jane Ross'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [110.0, 46.0], 'player': {'id': 17524, 'name': 'Jennifer Patricia Beattie'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.0, 39.0], 'player': {'id': 15554, 'name': 'Gemma Bonner'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [106.0, 33.0], 'player': {'id': 10172, 'name': 'Jill Scott'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [111.0, 37.0], 'player': {'id': 18147, 'name': 'Kate Longhurst'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [119.0, 40.0], 'player': {'id': 4637, 'name': 'Ellie Roebuck'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,,,Blocked,0.10914808,Normal,Open Play,,,,West Ham United LFC,972,00:29:22.917,Shot,
,,,,,,,,,,1.501,,,,,,,,,,2268c00d-16e7-4305-8b6d-733e6b46e3b0,1532,,"[115.0, 33.0]",19735,34,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Julia Simic,18150.0,Left Center Midfield,75,West Ham United LFC,972,['0e956b58-23bc-4640-9599-de3e279d3d82'],3,,Left Foot,"[120.0, 44.8, 0.1]",True,"[{'location': [109.0, 39.0], 'player': {'id': 10185, 'name': 'Stephanie Houghton'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.0, 45.0], 'player': {'id': 4653, 'name': 'Jane Ross'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [112.0, 50.0], 'player': {'id': 4649, 'name': 'Esme Beth Morgan'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [106.0, 46.0], 'player': {'id': 4658, 'name': 'Keira Walsh'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [99.0, 29.0], 'player': {'id': 10099, 'name': 'Tessa Wullaert'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [112.0, 38.0], 'player': {'id': 15554, 'name': 'Gemma Bonner'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [111.0, 37.0], 'player': {'id': 18147, 'name': 'Kate Longhurst'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [116.0, 39.0], 'player': {'id': 17524, 'name': 'Jennifer Patricia Beattie'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [115.0, 37.0], 'player': {'id': 10172, 'name': 'Jill Scott'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [120.0, 40.0], 'player': {'id': 4637, 'name': 'Ellie Roebuck'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [112.0, 27.0], 'player': {'id': 18157, 'name': 'Brianna Visalli'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",db0dc4f4-5249-49de-9abd-f84a8d99ec4b,,,Off T,0.25418428,Volley,Open Play,,,,West Ham United LFC,972,00:34:03.188,Shot,
,,,,,,,,,,2.682912,,,,,,,,,,fdd9c8f7-0472-4775-8e09-b0ca1d6c2078,1657,,"[87.0, 56.0]",19735,36,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alisha Lehmann,18153.0,Right Wing,81,West Ham United LFC,972,['b00c4a2a-5199-4586-99cf-fcdb8d48e855'],47,,Right Foot,"[120.0, 34.0, 0.2]",,"[{'location': [90.0, 37.0], 'player': {'id': 10172, 'name': 'Jill Scott'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [95.0, 46.0], 'player': {'id': 4658, 'name': 'Keira Walsh'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [85.0, 11.0], 'player': {'id': 18156, 'name': 'Claire Lauren Rafferty'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [87.0, 58.0], 'player': {'id': 10188, 'name': 'Caroline Weir'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [75.0, 45.0], 'player': {'id': 18145, 'name': 'Ria Percival'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [96.0, 57.0], 'player': {'id': 4649, 'name': 'Esme Beth Morgan'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [98.0, 45.0], 'player': {'id': 4653, 'name': 'Jane Ross'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [92.0, 51.0], 'player': {'id': 10099, 'name': 'Tessa Wullaert'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [80.0, 48.0], 'player': {'id': 4654, 'name': 'Nikita Parris'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [86.0, 50.0], 'player': {'id': 18150, 'name': 'Julia Simic'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [88.0, 72.0], 'player': {'id': 18155, 'name': 'Erin Simon'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [101.0, 52.0], 'player': {'id': 17524, 'name': 'Jennifer Patricia Beattie'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.0, 38.0], 'player': {'id': 10185, 'name': 'Stephanie Houghton'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.0, 26.0], 'player': {'id': 15554, 'name': 'Gemma Bonner'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [120.0, 42.0], 'player': {'id': 4637, 'name': 'Ellie Roebuck'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.0, 29.0], 'player': {'id': 18147, 'name': 'Kate Longhurst'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [97.0, 28.0], 'player': {'id': 18157, 'name': 'Brianna Visalli'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",3c922ef1-f321-491b-8993-6f357eac7757,,,Off T,0.006457595,Normal,Open Play,,,,West Ham United LFC,972,00:36:47.237,Shot,
