ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.073314,,,,,,,,,,,,,1502594c-cb36-46e8-8584-d6c924ab47f6,2040,,"[99.2, 33.3]",68311,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Samantha May Kerr,4961.0,Center Forward,92,Australia Women's,1205,['72cd00ef-b67b-4744-adce-76762f8b7c9c'],49,,Right Foot,"[116.8, 41.4, 0.2]",,"[{'location': [102.2, 44.4], 'player': {'id': 25547, 'name': 'Chloe Logarzo'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [93.7, 38.6], 'player': {'id': 5076, 'name': 'Emily Louise van Egmond'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [102.2, 15.3], 'player': {'id': 25539, 'name': 'Lisa De Vanna'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [91.8, 58.7], 'player': {'id': 25744, 'name': 'Emily Gielnik'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [90.1, 61.6], 'player': {'id': 25772, 'name': 'Mireya Grey'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [99.1, 35.2], 'player': {'id': 25852, 'name': 'Toriana Jade Patterson'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [98.0, 33.4], 'player': {'id': 25558, 'name': 'Chantelle Swaby'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [102.7, 32.3], 'player': {'id': 25545, 'name': 'Allyson Swaby'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.3, 19.1], 'player': {'id': 25771, 'name': 'Sashana Campbell'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.3, 41.4], 'player': {'id': 25548, 'name': 'Konya Plummer'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.5, 45.5], 'player': {'id': 25557, 'name': 'Deneisha Selena Blackwood'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [117.4, 38.6], 'player': {'id': 25851, 'name': 'Nicole McClure'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [90.0, 32.2], 'player': {'id': 4945, 'name': 'Havana Solaun'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}]",341277a2-68a4-4611-8e9c-0d532e459b07,,Saved,0.08686341,Normal,Open Play,,,,Australia Women's,1205,00:04:49.505,Shot,
,,,,,,,,,,,,,,,,,0.5147,,,,,,,,,,,,,765600dd-40aa-4431-8650-b1e08c1121f8,2060,,"[112.4, 57.8]",68311,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Cheyna Matthews,25546.0,Right Wing,94,Jamaica Women's,1212,['d9a2e353-cf5e-41c9-818d-9c80913d76d2'],29,,Right Foot,"[118.8, 44.0, 2.1]",,"[{'location': [97.9, 42.5], 'player': {'id': 4945, 'name': 'Havana Solaun'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [111.9, 40.4], 'player': {'id': 25554, 'name': 'Khadija Monifa Shaw'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [101.2, 20.4], 'player': {'id': 25772, 'name': 'Mireya Grey'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [119.0, 43.8], 'player': {'id': 5066, 'name': 'Lydia Grace Yilkari Williams'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [113.2, 47.9], 'player': {'id': 5000, 'name': 'Stephanie-Elise Catley'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.9, 39.6], 'player': {'id': 5078, 'name': 'Alanna Stephanie Kennedy'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.1, 32.8], 'player': {'id': 5095, 'name': 'Ellie Madison Carpenter'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [96.5, 21.7], 'player': {'id': 25744, 'name': 'Emily Gielnik'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [102.2, 38.7], 'player': {'id': 5076, 'name': 'Emily Louise van Egmond'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [92.7, 29.7], 'player': {'id': 25547, 'name': 'Chloe Logarzo'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [102.0, 56.8], 'player': {'id': 25539, 'name': 'Lisa De Vanna'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [113.5, 56.9], 'player': {'id': 25742, 'name': 'Karly Røstbakken'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.8, 51.5], 'player': {'id': 4979, 'name': 'Katrina Gorry'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}]",,,Saved,0.009408607,Normal,Open Play,,,,Jamaica Women's,1212,00:05:29.653,Shot,
,,,,,,,,,,,,,,,,,1.083476,,,,,,,,,,,,,b625e616-315b-4a62-8794-fd4d1a1217d4,2064,,"[113.7, 28.3]",68311,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mireya Grey,25772.0,Left Wing,94,Jamaica Women's,1212,"['89582e4a-479b-4a3d-b604-81cb62aa7d99', 'b5212632-1f12-4406-ac29-bd8eb4fc6f37']",32,,Head,"[120.0, 34.6, 1.6]",,"[{'location': [119.5, 38.4], 'player': {'id': 5066, 'name': 'Lydia Grace Yilkari Williams'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [113.9, 36.4], 'player': {'id': 25554, 'name': 'Khadija Monifa Shaw'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [111.1, 57.4], 'player': {'id': 25546, 'name': 'Cheyna Matthews'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [102.1, 35.5], 'player': {'id': 4945, 'name': 'Havana Solaun'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [109.2, 26.7], 'player': {'id': 25744, 'name': 'Emily Gielnik'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [114.1, 29.5], 'player': {'id': 5095, 'name': 'Ellie Madison Carpenter'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [116.5, 37.7], 'player': {'id': 5078, 'name': 'Alanna Stephanie Kennedy'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [114.6, 42.1], 'player': {'id': 5000, 'name': 'Stephanie-Elise Catley'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.2, 31.1], 'player': {'id': 5076, 'name': 'Emily Louise van Egmond'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [107.3, 41.4], 'player': {'id': 4979, 'name': 'Katrina Gorry'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [111.7, 55.3], 'player': {'id': 25742, 'name': 'Karly Røstbakken'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",,,Off T,0.04347221,Normal,Open Play,,,,Jamaica Women's,1212,00:05:32.961,Shot,True
,,,,,,,,,,,,,,,,,0.896234,,,,,,,,,,,,,03a82ad4-6d72-49df-933f-c990a96e3ffa,2174,,"[108.1, 58.1]",68311,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Khadija Monifa Shaw,25554.0,Center Forward,96,Jamaica Women's,1212,['29cf4ce3-c77c-4a8b-aba4-db152d6a4f42'],17,,Right Foot,"[120.0, 45.3, 3.8]",,"[{'location': [119.0, 44.2], 'player': {'id': 5066, 'name': 'Lydia Grace Yilkari Williams'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.2, 57.5], 'player': {'id': 5000, 'name': 'Stephanie-Elise Catley'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.1, 54.3], 'player': {'id': 5078, 'name': 'Alanna Stephanie Kennedy'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.6, 41.4], 'player': {'id': 5095, 'name': 'Ellie Madison Carpenter'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [96.2, 49.6], 'player': {'id': 5076, 'name': 'Emily Louise van Egmond'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [93.4, 34.7], 'player': {'id': 25772, 'name': 'Mireya Grey'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [94.0, 62.4], 'player': {'id': 25742, 'name': 'Karly Røstbakken'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",82fb9ffe-18d0-488e-900c-29c9b868c4d2,,Off T,0.014382654,Normal,Open Play,,,,Jamaica Women's,1212,00:07:17.673,Shot,
,,,,,,,,,,,,,,,,,1.542708,,,,,,,,,,,,,ffce7990-aed6-4379-91a5-32a283419736,2383,,"[107.5, 43.8]",68311,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Khadija Monifa Shaw,25554.0,Center Forward,107,Jamaica Women's,1212,"['6e84f054-ce34-4993-b0b4-2e24584eff0a', 'f913d300-b80c-4f64-b490-f9eddc6862a5']",58,True,Head,"[120.0, 49.1, 0.9]",,"[{'location': [107.6, 38.4], 'player': {'id': 5078, 'name': 'Alanna Stephanie Kennedy'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.1, 35.8], 'player': {'id': 5095, 'name': 'Ellie Madison Carpenter'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [96.2, 34.8], 'player': {'id': 4979, 'name': 'Katrina Gorry'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [119.4, 41.6], 'player': {'id': 5066, 'name': 'Lydia Grace Yilkari Williams'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.8, 32.3], 'player': {'id': 25547, 'name': 'Chloe Logarzo'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [93.2, 18.3], 'player': {'id': 25539, 'name': 'Lisa De Vanna'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [96.0, 15.9], 'player': {'id': 25553, 'name': 'Trudi Sudan Carter'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [107.9, 45.1], 'player': {'id': 5000, 'name': 'Stephanie-Elise Catley'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.4, 45.9], 'player': {'id': 25742, 'name': 'Karly Røstbakken'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [108.7, 47.8], 'player': {'id': 5076, 'name': 'Emily Louise van Egmond'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [107.8, 50.1], 'player': {'id': 11338, 'name': 'Caitlin Jade Foord'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [108.1, 49.0], 'player': {'id': 25852, 'name': 'Toriana Jade Patterson'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [105.5, 50.0], 'player': {'id': 25545, 'name': 'Allyson Swaby'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [108.5, 53.4], 'player': {'id': 25772, 'name': 'Mireya Grey'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [108.2, 44.1], 'player': {'id': 4961, 'name': 'Samantha May Kerr'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [105.6, 45.2], 'player': {'id': 25558, 'name': 'Chantelle Swaby'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",54281414-2e25-49d2-88c5-6360765b12c5,,Off T,0.07512081,Normal,Open Play,,,,Jamaica Women's,1212,00:13:58.850,Shot,True
,,,,,,,,,,,,,,,,,1.257131,,,,,,,,,,,,,46508e95-a6cc-466f-85fc-d9d637a0efcb,2508,,"[107.1, 53.2]",68311,62,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Khadija Monifa Shaw,25554.0,Center Forward,115,Jamaica Women's,1212,['04bc3dfb-7e5e-4ec7-b37a-2bd34d518c38'],49,,Right Foot,"[120.0, 31.3, 0.3]",,"[{'location': [101.5, 38.6], 'player': {'id': 25553, 'name': 'Trudi Sudan Carter'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [101.7, 29.6], 'player': {'id': 25772, 'name': 'Mireya Grey'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [102.7, 32.9], 'player': {'id': 5095, 'name': 'Ellie Madison Carpenter'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.1, 42.8], 'player': {'id': 5078, 'name': 'Alanna Stephanie Kennedy'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.4, 48.0], 'player': {'id': 5000, 'name': 'Stephanie-Elise Catley'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [116.1, 45.0], 'player': {'id': 5066, 'name': 'Lydia Grace Yilkari Williams'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.7, 51.9], 'player': {'id': 25742, 'name': 'Karly Røstbakken'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",b6109eaf-b5aa-4035-8a89-28c4931b3188,,Off T,0.109381326,Normal,Open Play,,,,Jamaica Women's,1212,00:17:49.570,Shot,
,,,,,,,,,,,,,,,,,0.631119,,,,,,,,,,,,,8fedbd51-4b9c-4427-baa3-9bea37aac217,2549,,"[108.1, 58.5]",68311,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Khadija Monifa Shaw,25554.0,Center Forward,117,Jamaica Women's,1212,['fb50e58f-20ae-405c-8b1c-cb92c8b86654'],21,,Right Foot,"[120.0, 44.9, 4.0]",,"[{'location': [107.4, 29.8], 'player': {'id': 25772, 'name': 'Mireya Grey'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [119.0, 43.9], 'player': {'id': 5066, 'name': 'Lydia Grace Yilkari Williams'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.4, 37.2], 'player': {'id': 5095, 'name': 'Ellie Madison Carpenter'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [108.4, 42.3], 'player': {'id': 5078, 'name': 'Alanna Stephanie Kennedy'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.2, 59.6], 'player': {'id': 4979, 'name': 'Katrina Gorry'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [102.3, 49.6], 'player': {'id': 5076, 'name': 'Emily Louise van Egmond'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [109.8, 55.1], 'player': {'id': 5000, 'name': 'Stephanie-Elise Catley'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.4, 60.5], 'player': {'id': 25742, 'name': 'Karly Røstbakken'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [97.3, 47.0], 'player': {'id': 25547, 'name': 'Chloe Logarzo'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [100.9, 57.6], 'player': {'id': 4945, 'name': 'Havana Solaun'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [101.2, 38.2], 'player': {'id': 6818, 'name': 'Hayley Emma Raso'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}]",5cd92c6d-f5e5-4867-9d0a-9febf380b886,,Off T,0.011447921,Normal,Open Play,,,,Jamaica Women's,1212,00:19:21.184,Shot,
,,,,,,,,,,,,,,,,,0.5816,,,,,,,,,,,,,8b2a15f4-4897-4c17-9f01-e3ff654f1f5b,2706,,"[115.1, 41.4]",68311,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Samantha May Kerr,4961.0,Center Forward,125,Australia Women's,1205,['cbaebbaa-ac7d-4f9f-9e5e-e906caa706f2'],40,,Left Foot,"[120.0, 36.9, 0.2]",,"[{'location': [115.8, 42.8], 'player': {'id': 25545, 'name': 'Allyson Swaby'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [118.8, 40.5], 'player': {'id': 25851, 'name': 'Nicole McClure'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [116.3, 38.7], 'player': {'id': 25771, 'name': 'Sashana Campbell'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [109.4, 55.9], 'player': {'id': 25557, 'name': 'Deneisha Selena Blackwood'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.1, 50.9], 'player': {'id': 25558, 'name': 'Chantelle Swaby'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [111.1, 60.5], 'player': {'id': 25772, 'name': 'Mireya Grey'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [118.0, 60.2], 'player': {'id': 6818, 'name': 'Hayley Emma Raso'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [108.9, 65.8], 'player': {'id': 5095, 'name': 'Ellie Madison Carpenter'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [108.4, 42.9], 'player': {'id': 25547, 'name': 'Chloe Logarzo'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [111.1, 33.0], 'player': {'id': 11338, 'name': 'Caitlin Jade Foord'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [112.5, 42.7], 'player': {'id': 25852, 'name': 'Toriana Jade Patterson'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [118.5, 47.9], 'player': {'id': 25548, 'name': 'Konya Plummer'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}]",,,Goal,0.28823963,Normal,Open Play,,,,Australia Women's,1205,00:23:40.896,Shot,
,,,,,,,,,,,,,,,,,0.548863,,,,,,,,,,,,,ecd392a1-e374-49ea-85bd-5cd38b7e2870,3132,,"[114.5, 43.9]",68311,82,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Samantha May Kerr,4961.0,Center Forward,150,Jamaica Women's,1212,"['484a817a-9577-450b-8c12-31de566778a1', 'f9ee40e0-9e65-4afe-9271-a54b3b87ba80']",42,,Left Foot,"[120.0, 39.4, 0.4]",True,"[{'location': [115.6, 44.2], 'player': {'id': 25851, 'name': 'Nicole McClure'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [96.0, 63.0], 'player': {'id': 6818, 'name': 'Hayley Emma Raso'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [85.9, 51.8], 'player': {'id': 25547, 'name': 'Chloe Logarzo'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [87.4, 53.7], 'player': {'id': 25558, 'name': 'Chantelle Swaby'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [83.6, 36.6], 'player': {'id': 25852, 'name': 'Toriana Jade Patterson'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [105.4, 32.8], 'player': {'id': 25545, 'name': 'Allyson Swaby'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.1, 29.3], 'player': {'id': 11338, 'name': 'Caitlin Jade Foord'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [91.1, 70.4], 'player': {'id': 25557, 'name': 'Deneisha Selena Blackwood'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",,,Goal,0.57346874,Normal,Open Play,,,,Australia Women's,1205,00:37:42.614,Shot,True
,,,,,,,,,,,,,,,,,1.468182,,,,,,,,,,,,,43a72375-8001-45bf-87b3-1874c0042486,3199,,"[83.0, 38.8]",68311,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Khadija Monifa Shaw,25554.0,Center Forward,153,Jamaica Women's,1212,['d2c898b5-b295-4c34-99d6-7fe936fa62a7'],50,,Right Foot,"[118.1, 41.5, 2.1]",,"[{'location': [118.5, 41.5], 'player': {'id': 5066, 'name': 'Lydia Grace Yilkari Williams'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [95.2, 38.3], 'player': {'id': 5000, 'name': 'Stephanie-Elise Catley'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [95.6, 30.2], 'player': {'id': 5078, 'name': 'Alanna Stephanie Kennedy'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [81.6, 43.9], 'player': {'id': 4945, 'name': 'Havana Solaun'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [97.2, 60.4], 'player': {'id': 25553, 'name': 'Trudi Sudan Carter'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [90.5, 36.9], 'player': {'id': 25538, 'name': 'Jody Brown'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [71.2, 25.4], 'player': {'id': 25558, 'name': 'Chantelle Swaby'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [92.8, 23.8], 'player': {'id': 5095, 'name': 'Ellie Madison Carpenter'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [95.3, 48.8], 'player': {'id': 25742, 'name': 'Karly Røstbakken'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [90.9, 18.5], 'player': {'id': 6818, 'name': 'Hayley Emma Raso'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [83.4, 29.7], 'player': {'id': 25547, 'name': 'Chloe Logarzo'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [86.9, 31.0], 'player': {'id': 4979, 'name': 'Katrina Gorry'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [88.8, 38.6], 'player': {'id': 5076, 'name': 'Emily Louise van Egmond'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [83.5, 46.0], 'player': {'id': 11338, 'name': 'Caitlin Jade Foord'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}]",d60de101-bc9f-4ee6-a7fd-23c1b4bd7cd3,,Saved,0.006286312,Normal,Open Play,,,,Jamaica Women's,1212,00:39:50.452,Shot,
