ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.98797,,,,,,,,,,,,,,,,e50c6c8f-36ab-4122-99d4-710f58a25e1b,76,,,"[92.7, 39.4]",3775573,1,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Samantha June Mewis,5087.0,Right Center Midfield,4,Manchester City WFC,746,"['39cf9ffe-3fc7-42f9-a9b3-5963d847dcf0', '582f7196-5812-49fa-83fa-268726e0d0ba']",38,,Left Foot,"[118.4, 40.3, 0.3]",,"[{'location': [98.1, 41.8], 'player': {'id': 10180, 'name': 'Ellen White'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [94.5, 31.8], 'player': {'id': 10188, 'name': 'Caroline Weir'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [81.0, 73.4], 'player': {'id': 10178, 'name': 'Lucy Bronze'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [99.1, 41.1], 'player': {'id': 34232, 'name': 'Grace Fisk'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [89.3, 35.9], 'player': {'id': 50193, 'name': 'Anouk Denton'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [96.2, 29.3], 'player': {'id': 82429, 'name': 'Maisy Barker'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [90.3, 41.5], 'player': {'id': 18147, 'name': 'Kate Longhurst'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [93.9, 40.0], 'player': {'id': 31157, 'name': 'Hawa Cissoko'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [97.2, 36.8], 'player': {'id': 18151, 'name': 'Gilly Louise Scarlett Flaherty'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [93.6, 42.2], 'player': {'id': 10124, 'name': 'Dagný Brynjarsdóttir'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [90.6, 56.0], 'player': {'id': 15724, 'name': 'Mayumi Pacheco'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [97.8, 52.6], 'player': {'id': 31556, 'name': 'Laura Vetterlein'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [118.7, 39.9], 'player': {'id': 42787, 'name': 'Mackenzie Arnold'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [79.3, 41.8], 'player': {'id': 4658, 'name': 'Keira Walsh'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [97.0, 20.8], 'player': {'id': 15555, 'name': 'Lauren Hemp'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [86.8, 21.8], 'player': {'id': 4643, 'name': 'Georgia Stanway'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",4f2cfa5e-7ddf-4369-bad6-7abd47da077e,,Saved,,0.028133478,Normal,Open Play,,,,Manchester City WFC,746,00:01:38.802,Shot,True
,,,,,,,,,,,,,,,,0.167401,,,,,,,,,,,,,,,,f8da7c3e-8b59-4b46-b498-36ce51307276,427,,,"[114.0, 47.9]",3775573,10,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Janine Elizabeth Beckie,4992.0,Right Wing,19,Manchester City WFC,746,['b175be53-5a94-4485-b548-fb3bcfcbc579'],18,,Right Foot,"[115.8, 46.6, 1.3]",,"[{'location': [93.0, 46.9], 'player': {'id': 18147, 'name': 'Kate Longhurst'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [88.0, 58.0], 'player': {'id': 31157, 'name': 'Hawa Cissoko'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.4, 43.5], 'player': {'id': 34232, 'name': 'Grace Fisk'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [105.6, 51.8], 'player': {'id': 31556, 'name': 'Laura Vetterlein'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [87.0, 56.1], 'player': {'id': 5087, 'name': 'Samantha June Mewis'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [109.7, 40.5], 'player': {'id': 10180, 'name': 'Ellen White'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [115.4, 46.3], 'player': {'id': 42787, 'name': 'Mackenzie Arnold'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,True,Saved,,0.3499473,Normal,Open Play,,,,Manchester City WFC,746,00:10:18.010,Shot,
,,,,,,,,,,,,,,,,0.667359,,,,,,,,,,,,,,,,42e9f28b-de93-49f2-abb3-de7028ed24d4,456,,,"[110.0, 41.9]",3775573,11,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Ellen White,10180.0,Center Forward,20,Manchester City WFC,746,"['40ff8740-23f5-4d4c-bbe3-5c313826544f', '9c76efcb-f1d9-4171-909e-7e8ba52f3580']",21,,Left Foot,"[120.0, 40.4, 6.7]",True,"[{'location': [96.9, 57.2], 'player': {'id': 4992, 'name': 'Janine Elizabeth Beckie'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [105.7, 58.1], 'player': {'id': 15555, 'name': 'Lauren Hemp'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [119.1, 40.3], 'player': {'id': 42787, 'name': 'Mackenzie Arnold'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.1, 39.7], 'player': {'id': 15724, 'name': 'Mayumi Pacheco'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [105.3, 41.8], 'player': {'id': 18147, 'name': 'Kate Longhurst'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [112.3, 34.7], 'player': {'id': 82429, 'name': 'Maisy Barker'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [101.8, 45.1], 'player': {'id': 50193, 'name': 'Anouk Denton'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [112.4, 38.5], 'player': {'id': 18151, 'name': 'Gilly Louise Scarlett Flaherty'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.0, 42.3], 'player': {'id': 31157, 'name': 'Hawa Cissoko'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.6, 44.1], 'player': {'id': 31556, 'name': 'Laura Vetterlein'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [108.8, 45.7], 'player': {'id': 10124, 'name': 'Dagný Brynjarsdóttir'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [106.6, 48.6], 'player': {'id': 34232, 'name': 'Grace Fisk'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [93.7, 45.0], 'player': {'id': 4658, 'name': 'Keira Walsh'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [106.4, 37.9], 'player': {'id': 10188, 'name': 'Caroline Weir'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [107.9, 43.0], 'player': {'id': 5087, 'name': 'Samantha June Mewis'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",db50e25d-b602-4c4a-bf2b-d05c779a40a1,,Off T,,0.08817712,Half Volley,Open Play,,,,Manchester City WFC,746,00:11:21.780,Shot,True
,,,,,,,,,,,,,,,,0.784415,,,,,,,,,,,,,,,,92fdfb46-3674-484c-8ff4-f072f54533b9,584,,,"[108.3, 44.2]",3775573,15,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Samantha June Mewis,5087.0,Right Center Midfield,27,Manchester City WFC,746,"['2852f057-c78a-41a6-ad88-3486f1486079', '4e4aa310-55b9-4351-ad6d-3ffb5ecb0bb0']",13,,Right Foot,"[115.5, 36.7]",True,"[{'location': [117.5, 43.1], 'player': {'id': 4992, 'name': 'Janine Elizabeth Beckie'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [119.4, 24.7], 'player': {'id': 15555, 'name': 'Lauren Hemp'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [111.3, 33.5], 'player': {'id': 10188, 'name': 'Caroline Weir'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [116.3, 36.0], 'player': {'id': 10180, 'name': 'Ellen White'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [118.4, 42.5], 'player': {'id': 18151, 'name': 'Gilly Louise Scarlett Flaherty'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.3, 35.7], 'player': {'id': 18147, 'name': 'Kate Longhurst'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [100.7, 45.4], 'player': {'id': 15724, 'name': 'Mayumi Pacheco'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [111.5, 36.3], 'player': {'id': 10124, 'name': 'Dagný Brynjarsdóttir'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [119.1, 30.1], 'player': {'id': 82429, 'name': 'Maisy Barker'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [115.4, 36.3], 'player': {'id': 34232, 'name': 'Grace Fisk'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [116.7, 39.8], 'player': {'id': 31157, 'name': 'Hawa Cissoko'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.6, 43.7], 'player': {'id': 31556, 'name': 'Laura Vetterlein'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [120.0, 39.7], 'player': {'id': 42787, 'name': 'Mackenzie Arnold'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,,Blocked,,0.08552589,Half Volley,Open Play,,,,Manchester City WFC,746,00:15:13.588,Shot,
,,,,,,,,,,,,,,,,0.360048,,,,,,,,,,,,,,,,4599f0ab-b13c-43e1-af13-09e9a2d28a9e,673,,,"[101.8, 18.1]",3775573,18,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Kenza Dali,15421.0,Center Forward,32,West Ham United LFC,972,"['5b3ce1d4-81ed-48d1-8faa-bba3ffdf9c91', 'd5753607-4595-4ff5-8a60-20d20a2f5d04']",12,,Right Foot,"[107.1, 24.2]",,"[{'location': [111.2, 45.5], 'player': {'id': 4643, 'name': 'Georgia Stanway'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [110.2, 49.7], 'player': {'id': 10180, 'name': 'Ellen White'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [108.6, 45.6], 'player': {'id': 15555, 'name': 'Lauren Hemp'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [106.0, 43.4], 'player': {'id': 10188, 'name': 'Caroline Weir'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [110.5, 43.1], 'player': {'id': 10252, 'name': 'Alex Greenwood'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.6, 39.9], 'player': {'id': 4992, 'name': 'Janine Elizabeth Beckie'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [109.3, 35.3], 'player': {'id': 4658, 'name': 'Keira Walsh'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [106.8, 25.6], 'player': {'id': 4649, 'name': 'Esme Beth Morgan'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.3, 24.9], 'player': {'id': 5087, 'name': 'Samantha June Mewis'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [107.9, 24.3], 'player': {'id': 10178, 'name': 'Lucy Bronze'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [106.0, 36.3], 'player': {'id': 15724, 'name': 'Mayumi Pacheco'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [107.5, 41.5], 'player': {'id': 34232, 'name': 'Grace Fisk'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': True}, {'location': [107.2, 42.8], 'player': {'id': 50193, 'name': 'Anouk Denton'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [108.5, 38.5], 'player': {'id': 31556, 'name': 'Laura Vetterlein'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [110.6, 46.3], 'player': {'id': 10124, 'name': 'Dagný Brynjarsdóttir'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [111.6, 52.0], 'player': {'id': 18151, 'name': 'Gilly Louise Scarlett Flaherty'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [120.0, 40.7], 'player': {'id': 35648, 'name': 'Karima Benameur'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,,Blocked,,0.009887415,Normal,Free Kick,,,,West Ham United LFC,972,00:18:12.579,Shot,
,,,,,,,,,,,,,,,,1.047934,,,,,,,,,,,,,,,,30e1369e-4d45-4a99-be08-e62217166707,729,,,"[107.9, 42.2]",3775573,20,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Lucy Bronze,10178.0,Right Back,37,Manchester City WFC,746,"['438f548f-f572-4d17-9507-6f218d5e914e', 'bc0ddea2-69a7-4070-93ec-a8c5ecfe03e4']",25,True,Head,"[115.5, 38.2]",,"[{'location': [107.9, 40.4], 'player': {'id': 10252, 'name': 'Alex Greenwood'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [112.9, 46.7], 'player': {'id': 10180, 'name': 'Ellen White'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [113.7, 41.4], 'player': {'id': 5087, 'name': 'Samantha June Mewis'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [114.4, 40.4], 'player': {'id': 18151, 'name': 'Gilly Louise Scarlett Flaherty'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.3, 40.9], 'player': {'id': 15724, 'name': 'Mayumi Pacheco'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [103.8, 46.2], 'player': {'id': 15421, 'name': 'Kenza Dali'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [110.9, 39.2], 'player': {'id': 4649, 'name': 'Esme Beth Morgan'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [115.3, 45.3], 'player': {'id': 15555, 'name': 'Lauren Hemp'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [115.0, 43.9], 'player': {'id': 10124, 'name': 'Dagný Brynjarsdóttir'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [116.9, 37.9], 'player': {'id': 31157, 'name': 'Hawa Cissoko'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.7, 46.1], 'player': {'id': 18147, 'name': 'Kate Longhurst'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [114.8, 46.8], 'player': {'id': 34232, 'name': 'Grace Fisk'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [113.1, 48.1], 'player': {'id': 82429, 'name': 'Maisy Barker'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [108.8, 43.6], 'player': {'id': 50193, 'name': 'Anouk Denton'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [112.4, 37.4], 'player': {'id': 31556, 'name': 'Laura Vetterlein'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [101.7, 47.9], 'player': {'id': 4643, 'name': 'Georgia Stanway'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [119.4, 40.9], 'player': {'id': 42787, 'name': 'Mackenzie Arnold'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.9, 31.7], 'player': {'id': 10188, 'name': 'Caroline Weir'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}]",e82b0e0a-9a79-4d16-a497-33d3bb621d10,,Wayward,,0.040749114,Normal,Open Play,,,,Manchester City WFC,746,00:20:25.504,Shot,True
,,,,,,,,,,,,,,,,2.005737,,,,,,,,,,,,,,,,7c4599de-2217-46de-b8ba-d740d1cb5002,780,,,"[111.1, 46.8]",3775573,21,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hawa Cissoko,31157.0,Left Center Back,38,West Ham United LFC,972,['bf3c3e2c-35ee-4e52-b50a-ae20e8470e96'],19,,Left Foot,"[120.0, 34.8, 0.6]",True,"[{'location': [109.9, 41.8], 'player': {'id': 4643, 'name': 'Georgia Stanway'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [99.2, 35.8], 'player': {'id': 5087, 'name': 'Samantha June Mewis'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [113.0, 37.8], 'player': {'id': 10252, 'name': 'Alex Greenwood'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.7, 35.8], 'player': {'id': 4658, 'name': 'Keira Walsh'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [109.5, 26.4], 'player': {'id': 4649, 'name': 'Esme Beth Morgan'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.5, 26.1], 'player': {'id': 10178, 'name': 'Lucy Bronze'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.3, 41.4], 'player': {'id': 35648, 'name': 'Karima Benameur'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [113.6, 39.6], 'player': {'id': 15724, 'name': 'Mayumi Pacheco'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",e6e93bfc-fb58-4533-9281-8b048546fa18,,Off T,,0.14158957,Volley,Open Play,,,,West Ham United LFC,972,00:21:19.294,Shot,
,,,,,,,,,,,,,,,,0.167105,,,,,,,,,,,,,,,,ee04eb13-2709-4a8c-a4af-525af668a0e5,793,,,"[102.4, 28.9]",3775573,22,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Caroline Weir,10188.0,Left Center Midfield,40,Manchester City WFC,746,"['11944b85-b5f7-4dd5-8548-c0795bd77b94', 'e60e188f-c664-44b5-9f73-34b9d14ba3e3']",31,,Left Foot,"[120.0, 40.3, 2.8]",,"[{'location': [106.8, 29.7], 'player': {'id': 31556, 'name': 'Laura Vetterlein'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [106.1, 41.1], 'player': {'id': 82429, 'name': 'Maisy Barker'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [93.0, 44.5], 'player': {'id': 4643, 'name': 'Georgia Stanway'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [102.1, 34.3], 'player': {'id': 10178, 'name': 'Lucy Bronze'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [110.9, 42.9], 'player': {'id': 5087, 'name': 'Samantha June Mewis'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [103.6, 26.1], 'player': {'id': 4649, 'name': 'Esme Beth Morgan'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [105.3, 31.4], 'player': {'id': 15724, 'name': 'Mayumi Pacheco'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [100.8, 44.4], 'player': {'id': 15421, 'name': 'Kenza Dali'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [107.5, 40.0], 'player': {'id': 10252, 'name': 'Alex Greenwood'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [110.4, 44.3], 'player': {'id': 10180, 'name': 'Ellen White'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [111.1, 43.7], 'player': {'id': 15555, 'name': 'Lauren Hemp'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [118.8, 38.2], 'player': {'id': 42787, 'name': 'Mackenzie Arnold'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.6, 45.7], 'player': {'id': 50193, 'name': 'Anouk Denton'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [111.7, 43.9], 'player': {'id': 34232, 'name': 'Grace Fisk'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [111.6, 42.3], 'player': {'id': 10124, 'name': 'Dagný Brynjarsdóttir'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [112.2, 37.7], 'player': {'id': 18151, 'name': 'Gilly Louise Scarlett Flaherty'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.3, 37.0], 'player': {'id': 31157, 'name': 'Hawa Cissoko'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.6, 40.4], 'player': {'id': 18147, 'name': 'Kate Longhurst'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}]",,,Post,,0.043357156,Normal,Open Play,,,,Manchester City WFC,746,00:22:31.285,Shot,True
,,,,,,,,,,,,,,,,1.328124,,,,,,,,,,,,,,,,c6a764fb-5c7d-4669-a17a-9ba675dd8e8e,798,,,"[113.2, 43.8]",3775573,22,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Ellen White,10180.0,Center Forward,40,Manchester City WFC,746,"['6026e840-69ac-4b12-9235-413efc23007c', 'd3f218aa-3a8f-422e-a33d-ccff515b76a7']",33,True,Head,"[117.3, 36.8]",,"[{'location': [112.5, 43.1], 'player': {'id': 34232, 'name': 'Grace Fisk'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [91.7, 44.7], 'player': {'id': 4643, 'name': 'Georgia Stanway'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [107.6, 27.2], 'player': {'id': 31556, 'name': 'Laura Vetterlein'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [105.6, 39.5], 'player': {'id': 10252, 'name': 'Alex Greenwood'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [109.8, 40.8], 'player': {'id': 5087, 'name': 'Samantha June Mewis'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [99.8, 42.1], 'player': {'id': 15421, 'name': 'Kenza Dali'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [105.9, 35.9], 'player': {'id': 18147, 'name': 'Kate Longhurst'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [107.1, 35.9], 'player': {'id': 82429, 'name': 'Maisy Barker'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [111.5, 35.4], 'player': {'id': 31157, 'name': 'Hawa Cissoko'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.4, 37.4], 'player': {'id': 18151, 'name': 'Gilly Louise Scarlett Flaherty'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.7, 44.4], 'player': {'id': 50193, 'name': 'Anouk Denton'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [113.0, 41.8], 'player': {'id': 10124, 'name': 'Dagný Brynjarsdóttir'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [117.9, 40.2], 'player': {'id': 42787, 'name': 'Mackenzie Arnold'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [111.2, 40.7], 'player': {'id': 15555, 'name': 'Lauren Hemp'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",,,Wayward,,0.28221837,Normal,Open Play,,,,Manchester City WFC,746,00:22:33.329,Shot,True
