50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.512963,,,,,,,,,,,,,99e2762b-b535-4260-8a2d-08194320037e,88,,"[112.6, 35.6]",3901251,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Diego Rigonato Rodrigues,7363.0,Left Midfield,7,Stade de Reims,156,['6830cbab-efb9-4fef-a49e-6e52ba84fbdc'],5,,Head,,"[120.0, 31.2, 2.0]",,"[{'location': [113.4, 42.9], 'player': {'id': 4545, 'name': 'Prince Oniangué'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [114.9, 37.8], 'player': {'id': 46801, 'name': 'Jaba Kankava'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [118.9, 39.3], 'player': {'id': 3543, 'name': 'Steve Mandanda'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [114.3, 68.5], 'player': {'id': 7367, 'name': 'Grejohn Kyei'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [115.9, 72.8], 'player': {'id': 131849, 'name': 'Antoine Conte'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [113.0, 70.5], 'player': {'id': 15296, 'name': 'Romain Alessandrini'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [116.2, 63.6], 'player': {'id': 8572, 'name': 'Karim Rekik'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.8, 60.4], 'player': {'id': 3261, 'name': 'Benjamin Mendy'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [110.8, 49.3], 'player': {'id': 3181, 'name': 'Lassana Diarra'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [109.3, 42.3], 'player': {'id': 23933, 'name': 'Abdelaziz Barrada'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [114.7, 42.9], 'player': {'id': 7472, 'name': ""Nicolas Alexis Julio N'Koulou Ndoubena""}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.4, 34.7], 'player': {'id': 7857, 'name': 'Brice Dja Djédjé'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",d9c5e289-cbf2-4335-88d5-4eabc929605f,,,Off T,0.1332133,Normal,Open Play,,,,Stade de Reims,156,00:02:05.800,Shot,
,,,,,,,,,,,,,,,,,0.441875,,,,,,,,,,,,,9cd70dd1-46ea-4546-b82a-838f2dee938c,160,,"[109.7, 35.5]",3901251,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nicolas de Roussel de Préville,4383.0,Right Midfield,10,Stade de Reims,156,"['6d020a8c-e54e-4753-a148-51e56bc4af31', 'cb233675-f521-40f9-a211-6875cf163cf0', 'd3dc23e3-e94d-4d04-b435-ab8cb9678aa3']",43,,Left Foot,,"[110.6, 35.7]",True,"[{'location': [118.9, 37.3], 'player': {'id': 3543, 'name': 'Steve Mandanda'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.6, 43.1], 'player': {'id': 4545, 'name': 'Prince Oniangué'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [118.1, 31.5], 'player': {'id': 7367, 'name': 'Grejohn Kyei'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [95.6, 11.7], 'player': {'id': 7363, 'name': 'Diego Rigonato Rodrigues'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [96.9, 29.6], 'player': {'id': 46801, 'name': 'Jaba Kankava'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [103.1, 45.4], 'player': {'id': 15296, 'name': 'Romain Alessandrini'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [112.1, 36.7], 'player': {'id': 7472, 'name': ""Nicolas Alexis Julio N'Koulou Ndoubena""}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.1, 35.2], 'player': {'id': 3181, 'name': 'Lassana Diarra'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [110.8, 35.7], 'player': {'id': 3261, 'name': 'Benjamin Mendy'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.8, 31.0], 'player': {'id': 23933, 'name': 'Abdelaziz Barrada'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [105.2, 18.1], 'player': {'id': 3254, 'name': 'Florian Thauvin'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [119.0, 34.8], 'player': {'id': 8572, 'name': 'Karim Rekik'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.4, 19.2], 'player': {'id': 7857, 'name': 'Brice Dja Djédjé'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",,,,Blocked,0.0827613,Half Volley,Open Play,,,,Stade de Reims,156,00:03:43.774,Shot,True
,,,,,,,,,,,,,,,,,0.345434,,,,,,,,,,,,,f1d5e212-12f0-4a09-8364-68d13777ddb8,284,,"[99.9, 20.6]",3901251,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nicolas de Roussel de Préville,4383.0,Right Midfield,16,Stade de Reims,156,"['147df1e3-394c-4cc5-960e-550328f3924b', '23cc0a99-c9a4-407f-94cd-94183a29215e']",56,,Right Foot,,"[107.1, 27.5]",,"[{'location': [109.2, 39.1], 'player': {'id': 131849, 'name': 'Antoine Conte'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [109.4, 43.6], 'player': {'id': 7367, 'name': 'Grejohn Kyei'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [108.9, 41.4], 'player': {'id': 4545, 'name': 'Prince Oniangué'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [107.6, 37.2], 'player': {'id': 7815, 'name': 'Antoine Devaux'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [108.8, 44.6], 'player': {'id': 401455, 'name': 'Mohamed Fofana'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [91.2, 28.8], 'player': {'id': 30291, 'name': 'Atila Turan'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [110.7, 43.8], 'player': {'id': 8572, 'name': 'Karim Rekik'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.0, 46.1], 'player': {'id': 7472, 'name': ""Nicolas Alexis Julio N'Koulou Ndoubena""}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.9, 42.5], 'player': {'id': 3261, 'name': 'Benjamin Mendy'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [109.9, 38.2], 'player': {'id': 23933, 'name': 'Abdelaziz Barrada'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [108.4, 38.0], 'player': {'id': 3457, 'name': 'Michy Batshuayi Tunga'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [119.5, 41.4], 'player': {'id': 3543, 'name': 'Steve Mandanda'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [90.7, 41.4], 'player': {'id': 46801, 'name': 'Jaba Kankava'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [105.9, 30.2], 'player': {'id': 7363, 'name': 'Diego Rigonato Rodrigues'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [106.3, 31.2], 'player': {'id': 7857, 'name': 'Brice Dja Djédjé'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [106.7, 29.3], 'player': {'id': 15296, 'name': 'Romain Alessandrini'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [107.3, 28.5], 'player': {'id': 3181, 'name': 'Lassana Diarra'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [107.6, 27.6], 'player': {'id': 9554, 'name': 'Steven Fletcher'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [108.5, 26.9], 'player': {'id': 3254, 'name': 'Florian Thauvin'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}]",,,,Blocked,0.013619503,Normal,Free Kick,,,,Stade de Reims,156,00:07:56.212,Shot,
,,,,,,,,,,,,,,,,,0.483878,,,,,,,,,,,,,58b2075f-3b83-4800-940a-e6d84697cc72,311,,"[108.1, 52.8]",3901251,8,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Michy Batshuayi Tunga,3457.0,Center Forward,17,Marseille,147,"['af210d96-bb26-4170-8f9f-a3c925e4b14f', 'd47d9d29-abb7-42f1-99f0-b7868ec067e6']",15,,Right Foot,,"[118.5, 43.7, 0.6]",True,"[{'location': [109.4, 57.0], 'player': {'id': 3254, 'name': 'Florian Thauvin'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [109.2, 38.8], 'player': {'id': 9554, 'name': 'Steven Fletcher'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [108.7, 30.5], 'player': {'id': 15296, 'name': 'Romain Alessandrini'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [109.3, 51.2], 'player': {'id': 7815, 'name': 'Antoine Devaux'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [109.0, 55.9], 'player': {'id': 30291, 'name': 'Atila Turan'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [110.9, 41.5], 'player': {'id': 401455, 'name': 'Mohamed Fofana'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.4, 45.5], 'player': {'id': 46801, 'name': 'Jaba Kankava'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [103.3, 39.0], 'player': {'id': 6648, 'name': 'Aïssa Mandi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.2, 32.0], 'player': {'id': 131849, 'name': 'Antoine Conte'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.6, 43.9], 'player': {'id': 401454, 'name': 'Kossi Agassa'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,,,Saved,0.044003703,Volley,Open Play,,,,Marseille,147,00:08:15.935,Shot,True
,,,,,,,,,,,,,,,,,0.160264,,,,,,,,,,,,,e19f56e8-82f4-483d-8f90-da84a104f774,437,,"[99.5, 36.7]",3901251,10,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Diego Rigonato Rodrigues,7363.0,Left Midfield,22,Stade de Reims,156,"['1a518d27-a4c8-42f2-909f-edd7cb3cd362', '900df728-71f4-4b69-b0f1-42c5ffbef2a0']",50,,Left Foot,,"[103.8, 37.5]",,"[{'location': [115.7, 56.7], 'player': {'id': 4383, 'name': 'Nicolas de Roussel de Préville'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [114.7, 43.0], 'player': {'id': 7367, 'name': 'Grejohn Kyei'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [109.1, 41.8], 'player': {'id': 4545, 'name': 'Prince Oniangué'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [115.7, 38.8], 'player': {'id': 3543, 'name': 'Steve Mandanda'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [94.9, 46.0], 'player': {'id': 23933, 'name': 'Abdelaziz Barrada'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [103.4, 49.9], 'player': {'id': 3261, 'name': 'Benjamin Mendy'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [95.8, 32.3], 'player': {'id': 3254, 'name': 'Florian Thauvin'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [105.1, 44.2], 'player': {'id': 8572, 'name': 'Karim Rekik'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.9, 40.0], 'player': {'id': 7472, 'name': ""Nicolas Alexis Julio N'Koulou Ndoubena""}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.7, 40.8], 'player': {'id': 3181, 'name': 'Lassana Diarra'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [103.9, 37.8], 'player': {'id': 7857, 'name': 'Brice Dja Djédjé'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",,,,Blocked,0.07664883,Normal,Open Play,,,,Stade de Reims,156,00:10:50.375,Shot,
,,,,,,,,,,,,,,,,,0.098867,,,,,,,,,,,,,e467cf67-e3ce-47fd-832c-ac050a20bde9,479,,"[115.3, 45.6]",3901251,11,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nicolas de Roussel de Préville,4383.0,Right Midfield,22,Stade de Reims,156,['6229088b-be67-4a99-bffd-2f18ba961c96'],29,,Head,,"[120.0, 51.5, 1.1]",,"[{'location': [112.9, 45.3], 'player': {'id': 3261, 'name': 'Benjamin Mendy'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [110.6, 40.4], 'player': {'id': 8572, 'name': 'Karim Rekik'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.7, 24.1], 'player': {'id': 23933, 'name': 'Abdelaziz Barrada'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [107.0, 27.4], 'player': {'id': 7472, 'name': ""Nicolas Alexis Julio N'Koulou Ndoubena""}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.9, 16.3], 'player': {'id': 7857, 'name': 'Brice Dja Djédjé'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.7, 15.3], 'player': {'id': 3254, 'name': 'Florian Thauvin'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [119.0, 42.3], 'player': {'id': 3543, 'name': 'Steve Mandanda'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.7, 23.8], 'player': {'id': 7367, 'name': 'Grejohn Kyei'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",ebdfd8da-c338-4e40-8c39-bbd369f89b88,True,,Off T,0.20660582,Normal,Open Play,,,,Stade de Reims,156,00:11:29.794,Shot,
,,,,,,,,,,,,,,,,,0.62727,,,,,,,,,,,,,1edfa8f8-5f3d-434a-b672-d40f9004bac4,554,,"[107.9, 22.4]",3901251,13,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Benjamin Mendy,3261.0,Left Back,25,Marseille,147,['3f3c837f-5b2c-4e1a-9d03-118ed1ea1da3'],17,,Left Foot,,"[118.4, 36.3, 1.9]",,"[{'location': [105.2, 23.9], 'player': {'id': 4383, 'name': 'Nicolas de Roussel de Préville'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [103.9, 9.4], 'player': {'id': 15296, 'name': 'Romain Alessandrini'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [109.6, 44.4], 'player': {'id': 30291, 'name': 'Atila Turan'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [109.6, 39.0], 'player': {'id': 401455, 'name': 'Mohamed Fofana'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.5, 28.2], 'player': {'id': 6648, 'name': 'Aïssa Mandi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.9, 33.6], 'player': {'id': 7815, 'name': 'Antoine Devaux'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [99.5, 40.4], 'player': {'id': 46801, 'name': 'Jaba Kankava'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [111.4, 14.5], 'player': {'id': 131849, 'name': 'Antoine Conte'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [94.7, 31.6], 'player': {'id': 4545, 'name': 'Prince Oniangué'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [118.5, 36.6], 'player': {'id': 401454, 'name': 'Kossi Agassa'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.0, 42.2], 'player': {'id': 9554, 'name': 'Steven Fletcher'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [104.9, 43.1], 'player': {'id': 3254, 'name': 'Florian Thauvin'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [103.0, 37.6], 'player': {'id': 3457, 'name': 'Michy Batshuayi Tunga'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",bd67a505-6cdb-419d-9dab-5e918801be8c,,,Saved,0.011451743,Normal,Open Play,,,,Marseille,147,00:13:17.618,Shot,
,,,,,,,,,,,,,,,,,0.070185,,,,,,,,,,,,,1c16db9a-9f42-46e7-a3ee-c80ef8969ff8,562,,"[90.9, 40.8]",3901251,13,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Abdelaziz Barrada,23933.0,Right Defensive Midfield,25,Marseille,147,"['4e8a2643-ba3d-4460-a05f-42944c70addd', '535a767f-07d9-4b47-88db-1800d176ce6f']",28,,Right Foot,True,"[118.5, 41.9, 0.9]",True,"[{'location': [119.0, 41.5], 'player': {'id': 401454, 'name': 'Kossi Agassa'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [99.1, 66.0], 'player': {'id': 7363, 'name': 'Diego Rigonato Rodrigues'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [98.3, 49.4], 'player': {'id': 30291, 'name': 'Atila Turan'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [100.5, 39.1], 'player': {'id': 6648, 'name': 'Aïssa Mandi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [98.6, 38.0], 'player': {'id': 7815, 'name': 'Antoine Devaux'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [96.5, 43.7], 'player': {'id': 401455, 'name': 'Mohamed Fofana'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [95.7, 49.9], 'player': {'id': 46801, 'name': 'Jaba Kankava'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [100.8, 32.7], 'player': {'id': 131849, 'name': 'Antoine Conte'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [98.4, 31.0], 'player': {'id': 4383, 'name': 'Nicolas de Roussel de Préville'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [92.7, 41.4], 'player': {'id': 4545, 'name': 'Prince Oniangué'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [96.5, 69.5], 'player': {'id': 7857, 'name': 'Brice Dja Djédjé'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [101.6, 47.9], 'player': {'id': 3254, 'name': 'Florian Thauvin'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [104.6, 40.5], 'player': {'id': 9554, 'name': 'Steven Fletcher'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [96.4, 47.1], 'player': {'id': 3457, 'name': 'Michy Batshuayi Tunga'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [97.0, 38.5], 'player': {'id': 15296, 'name': 'Romain Alessandrini'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [85.5, 50.9], 'player': {'id': 3181, 'name': 'Lassana Diarra'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}]",820fd6ad-edd1-442d-9109-f5a9a34d40f3,,,Saved,0.024421839,Normal,Open Play,,,,Marseille,147,00:13:28.435,Shot,
,,,,,,,,,,,,,,,,,0.896255,,,,,,,,,,,,,06a6717f-a152-4da7-bf05-3af8a0378ae0,748,,"[102.0, 24.9]",3901251,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Romain Alessandrini,15296.0,Left Wing,38,Marseille,147,['21b07f05-0508-4950-9aba-2d0899fc83b0'],24,,Right Foot,,"[118.7, 37.9, 0.4]",,"[{'location': [101.3, 13.4], 'player': {'id': 3261, 'name': 'Benjamin Mendy'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [118.8, 37.8], 'player': {'id': 401454, 'name': 'Kossi Agassa'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.8, 44.3], 'player': {'id': 30291, 'name': 'Atila Turan'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [106.7, 37.2], 'player': {'id': 401455, 'name': 'Mohamed Fofana'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [91.9, 56.6], 'player': {'id': 7363, 'name': 'Diego Rigonato Rodrigues'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [105.4, 26.2], 'player': {'id': 6648, 'name': 'Aïssa Mandi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.7, 28.6], 'player': {'id': 7815, 'name': 'Antoine Devaux'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [96.4, 38.4], 'player': {'id': 46801, 'name': 'Jaba Kankava'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [104.2, 19.5], 'player': {'id': 4545, 'name': 'Prince Oniangué'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [102.0, 17.4], 'player': {'id': 131849, 'name': 'Antoine Conte'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [96.6, 16.7], 'player': {'id': 4383, 'name': 'Nicolas de Roussel de Préville'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [106.7, 46.2], 'player': {'id': 9554, 'name': 'Steven Fletcher'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [106.8, 41.3], 'player': {'id': 3254, 'name': 'Florian Thauvin'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [106.1, 38.4], 'player': {'id': 3457, 'name': 'Michy Batshuayi Tunga'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [108.1, 19.0], 'player': {'id': 3181, 'name': 'Lassana Diarra'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}]",f4373557-0000-44df-920f-fcf06732dbc8,,,Saved,0.036594424,Normal,Open Play,,,,Marseille,147,00:19:24.730,Shot,
,,,,,,,,,,,,,,,,,0.113309,,,,,,,,,,,,,84c09a53-e8ca-41a6-bd5b-fc99cf77b8a2,888,,"[107.3, 37.8]",3901251,23,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Steven Fletcher,9554.0,Center Attacking Midfield,50,Marseille,147,"['a26eaec4-ee3b-4338-b1ec-7eb2235f96a4', 'b5a895e4-6e04-4a99-9e42-f081a0b0e9be']",33,,Left Foot,,"[111.3, 38.0, 0.5]",,"[{'location': [101.6, 46.1], 'player': {'id': 3254, 'name': 'Florian Thauvin'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [106.1, 33.6], 'player': {'id': 3457, 'name': 'Michy Batshuayi Tunga'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [102.8, 20.7], 'player': {'id': 15296, 'name': 'Romain Alessandrini'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [111.7, 38.4], 'player': {'id': 401454, 'name': 'Kossi Agassa'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.5, 39.9], 'player': {'id': 30291, 'name': 'Atila Turan'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [106.9, 30.6], 'player': {'id': 6648, 'name': 'Aïssa Mandi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.4, 37.6], 'player': {'id': 46801, 'name': 'Jaba Kankava'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [103.1, 29.4], 'player': {'id': 7815, 'name': 'Antoine Devaux'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [97.6, 34.0], 'player': {'id': 401455, 'name': 'Mohamed Fofana'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}]",bdaac985-37a6-43c1-81e3-b5cdbb49ed6c,True,,Saved,0.4897741,Normal,Open Play,,,,Marseille,147,00:23:33.430,Shot,True
