50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.086615,,,,,,,,,,,,3381d077-7657-430a-9aad-865741b84a28,339,,"[96.9, 32.0]",3857277,6,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Noussair Mazraoui,15890.0,Left Back,14,Morocco,788,"['97064b26-4438-45fd-bd8c-6e57deb65a82', 'dca25947-f35d-47b1-881d-93dccee23e90', 'f74185da-186f-4e31-af35-cc2efc977435']",59,Right Foot,"[98.5, 32.6]",,"[{'location': [98.9, 32.4], 'player': {'id': 5469, 'name': 'Marcelo Brozović'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [105.4, 45.0], 'player': {'id': 12625, 'name': 'Borna Sosa'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [106.4, 41.2], 'player': {'id': 33018, 'name': 'Joško Gvardiol'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.6, 48.2], 'player': {'id': 5474, 'name': 'Ivan Perišić'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [105.1, 33.5], 'player': {'id': 3471, 'name': 'Dejan Lovren'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.0, 30.6], 'player': {'id': 29163, 'name': 'Josip Juranović'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [99.8, 39.5], 'player': {'id': 5456, 'name': 'Mateo Kovačić'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [106.3, 32.8], 'player': {'id': 3441, 'name': 'Nikola Vlašić'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [96.5, 27.6], 'player': {'id': 5463, 'name': 'Luka Modrić'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [118.7, 39.2], 'player': {'id': 16531, 'name': 'Dominik Livaković'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.7, 41.6], 'player': {'id': 23774, 'name': 'Selim Amallah'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [102.4, 54.7], 'player': {'id': 5237, 'name': 'Hakim Ziyech'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [105.1, 46.7], 'player': {'id': 6301, 'name': 'Youssef En-Nesyri'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [98.8, 45.4], 'player': {'id': 46258, 'name': 'Azzedine Ounahi'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [102.9, 31.5], 'player': {'id': 3625, 'name': 'Sofiane Boufal'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",,,Blocked,0.026111592,Half Volley,Open Play,,,,Morocco,788,00:06:59.901,Shot,True
,,,,,,,,,,,,,,,,,,0.131717,,,,,,,,,,,,40b8139e-3664-4dc2-a35f-e2e83d20a733,608,,"[101.9, 43.3]",3857277,12,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hakim Ziyech,5237.0,Right Midfield,24,Morocco,788,"['24a43cac-1107-4838-846d-4b6c58cb0393', '761ce320-4bc1-4616-a496-37bbdb5f232e']",48,Left Foot,"[103.2, 43.2]",,"[{'location': [106.9, 50.1], 'player': {'id': 12625, 'name': 'Borna Sosa'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.8, 44.2], 'player': {'id': 33018, 'name': 'Joško Gvardiol'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.5, 43.2], 'player': {'id': 3471, 'name': 'Dejan Lovren'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.5, 35.2], 'player': {'id': 29163, 'name': 'Josip Juranović'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [99.9, 46.9], 'player': {'id': 5474, 'name': 'Ivan Perišić'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [98.9, 44.0], 'player': {'id': 5469, 'name': 'Marcelo Brozović'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [101.3, 22.9], 'player': {'id': 3441, 'name': 'Nikola Vlašić'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [101.1, 48.0], 'player': {'id': 5456, 'name': 'Mateo Kovačić'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [118.7, 40.8], 'player': {'id': 16531, 'name': 'Dominik Livaković'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.0, 34.8], 'player': {'id': 3625, 'name': 'Sofiane Boufal'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [101.9, 39.3], 'player': {'id': 46258, 'name': 'Azzedine Ounahi'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [106.9, 40.6], 'player': {'id': 6301, 'name': 'Youssef En-Nesyri'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [106.0, 59.7], 'player': {'id': 5245, 'name': 'Achraf Hakimi Mouh'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",3a99aa08-7ad5-4fda-bfce-80a8a1d03ff9,,Blocked,0.052363984,Normal,Open Play,,,,Morocco,788,00:12:48.740,Shot,
,,,,,,,,,,,,,,,,,,1.387816,,,,,,,,,,,,49bbeefe-cbc9-4306-a0b8-c36de2cf91be,754,,"[82.9, 33.6]",3857277,16,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ivan Perišić,5474.0,Left Wing,31,Croatia,785,['1ec6389c-94cc-44e8-b473-5425ea3e3568'],13,Left Foot,"[120.0, 43.1, 4.0]",,"[{'location': [83.4, 43.8], 'player': {'id': 5460, 'name': 'Andrej Kramarić'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [74.0, 61.7], 'player': {'id': 3441, 'name': 'Nikola Vlašić'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [73.2, 36.7], 'player': {'id': 5456, 'name': 'Mateo Kovačić'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [95.2, 49.8], 'player': {'id': 5219, 'name': 'Romain Saïss'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.6, 40.5], 'player': {'id': 6785, 'name': 'Yassine Bounou'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [79.7, 52.4], 'player': {'id': 23774, 'name': 'Selim Amallah'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [81.6, 34.8], 'player': {'id': 46258, 'name': 'Azzedine Ounahi'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [87.8, 44.7], 'player': {'id': 5234, 'name': 'Sofyan Amrabat'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [91.6, 34.7], 'player': {'id': 12149, 'name': 'Nayef Aguerd'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [88.9, 25.5], 'player': {'id': 5245, 'name': 'Achraf Hakimi Mouh'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",,,Off T,0.00976612,Normal,Open Play,,,,Croatia,785,00:16:13.886,Shot,
,,,,,,,,,,,,,,,,,,0.13327,,,,,,,,,,,,137ce19d-4677-40f4-9c3a-28b1ad174533,821,,"[96.7, 46.7]",3857277,18,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sofiane Boufal,3625.0,Left Midfield,36,Morocco,788,"['4807ea64-85fc-472e-95c8-5c168ae27046', 'bb2074da-da91-4018-bf89-61a071641420']",7,Left Foot,"[98.4, 46.1]",,"[{'location': [117.9, 40.6], 'player': {'id': 16531, 'name': 'Dominik Livaković'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.6, 58.3], 'player': {'id': 5474, 'name': 'Ivan Perišić'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [105.2, 48.1], 'player': {'id': 12625, 'name': 'Borna Sosa'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.1, 46.2], 'player': {'id': 3471, 'name': 'Dejan Lovren'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [98.7, 46.6], 'player': {'id': 33018, 'name': 'Joško Gvardiol'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.6, 37.7], 'player': {'id': 29163, 'name': 'Josip Juranović'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [97.6, 44.6], 'player': {'id': 5469, 'name': 'Marcelo Brozović'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [88.7, 54.6], 'player': {'id': 5456, 'name': 'Mateo Kovačić'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [93.7, 38.9], 'player': {'id': 5463, 'name': 'Luka Modrić'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [97.2, 33.8], 'player': {'id': 15890, 'name': 'Noussair Mazraoui'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [102.1, 30.7], 'player': {'id': 6301, 'name': 'Youssef En-Nesyri'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [93.1, 69.7], 'player': {'id': 5237, 'name': 'Hakim Ziyech'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [104.3, 46.4], 'player': {'id': 23774, 'name': 'Selim Amallah'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}]",3405b4fe-342c-4d5b-bef5-ed333641f518,,Blocked,0.04188839,Normal,Open Play,,,,Morocco,788,00:18:07.869,Shot,
,,,,,,,,,,,,,,,,,,0.39176,,,,,,,,,,,,42022191-738b-4ffc-8501-e35f654c1600,859,,"[94.5, 37.4]",3857277,20,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Hakim Ziyech,5237.0,Right Midfield,37,Morocco,788,"['05eb3634-bb9e-44b2-86a6-5e14f0e993ce', 'f7ec7bbc-352a-4b59-8469-7b64d920d829']",7,Left Foot,"[104.7, 36.9]",,"[{'location': [106.0, 38.7], 'player': {'id': 5460, 'name': 'Andrej Kramarić'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [104.7, 39.8], 'player': {'id': 5456, 'name': 'Mateo Kovačić'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [104.6, 40.8], 'player': {'id': 5469, 'name': 'Marcelo Brozović'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [105.7, 46.0], 'player': {'id': 12625, 'name': 'Borna Sosa'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.9, 38.7], 'player': {'id': 33018, 'name': 'Joško Gvardiol'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.0, 37.6], 'player': {'id': 3471, 'name': 'Dejan Lovren'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.3, 31.2], 'player': {'id': 3441, 'name': 'Nikola Vlašić'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [105.9, 34.1], 'player': {'id': 29163, 'name': 'Josip Juranović'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [106.0, 41.9], 'player': {'id': 5463, 'name': 'Luka Modrić'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [105.1, 36.7], 'player': {'id': 5474, 'name': 'Ivan Perišić'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [118.8, 41.3], 'player': {'id': 16531, 'name': 'Dominik Livaković'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.8, 34.0], 'player': {'id': 3625, 'name': 'Sofiane Boufal'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [105.1, 29.1], 'player': {'id': 23774, 'name': 'Selim Amallah'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [104.6, 42.3], 'player': {'id': 5219, 'name': 'Romain Saïss'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [105.3, 43.6], 'player': {'id': 12149, 'name': 'Nayef Aguerd'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [104.9, 44.9], 'player': {'id': 6301, 'name': 'Youssef En-Nesyri'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [103.5, 50.9], 'player': {'id': 46258, 'name': 'Azzedine Ounahi'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [92.6, 36.7], 'player': {'id': 5245, 'name': 'Achraf Hakimi Mouh'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [90.0, 42.9], 'player': {'id': 5234, 'name': 'Sofyan Amrabat'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}]",,,Blocked,0.06625415,Normal,Free Kick,,,,Morocco,788,00:20:07.609,Shot,
,,,,,,,,,,,,,,,,,,0.050238,,,,,,,,,,,,6c6f07a0-0a4a-4db3-8cd4-68ec35fc9037,1067,,"[117.8, 31.5]",3857277,24,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Youssef En-Nesyri,6301.0,Center Forward,41,Morocco,788,"['7c28bd1a-8b36-4a3a-a3ae-538a64690aa8', '805dc48c-ac23-433e-95da-4cc8ba9fec11', 'b06cf526-9a42-4ad9-8b28-6ed09193356a']",25,Left Foot,"[118.2, 32.7]",,"[{'location': [118.7, 36.4], 'player': {'id': 16531, 'name': 'Dominik Livaković'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [118.2, 32.7], 'player': {'id': 3471, 'name': 'Dejan Lovren'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [115.5, 33.4], 'player': {'id': 33018, 'name': 'Joško Gvardiol'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.5, 49.2], 'player': {'id': 12625, 'name': 'Borna Sosa'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [95.5, 36.5], 'player': {'id': 5456, 'name': 'Mateo Kovačić'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [87.5, 51.2], 'player': {'id': 5474, 'name': 'Ivan Perišić'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [101.6, 26.3], 'player': {'id': 5469, 'name': 'Marcelo Brozović'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [97.0, 34.6], 'player': {'id': 46258, 'name': 'Azzedine Ounahi'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [100.4, 69.7], 'player': {'id': 3625, 'name': 'Sofiane Boufal'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [99.0, 47.6], 'player': {'id': 5237, 'name': 'Hakim Ziyech'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}]",b6e4569d-ea30-48db-bfb4-57f15ada688d,,Blocked,0.03416934,Half Volley,Open Play,,,,Morocco,788,00:24:25.081,Shot,True
,,,,,,,,,,,,,,,,,,0.199653,,,,,,,,,,,,8724fd23-d6b7-4ebd-992c-fddf95c8090a,1895,,"[114.7, 35.7]",3857277,45,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nikola Vlašić,3441.0,Right Wing,77,Croatia,785,['a35c3627-8b4b-4e7e-bff7-3d60431be839'],11,Right Foot,"[118.0, 36.8, 0.2]",True,"[{'location': [118.2, 37.1], 'player': {'id': 6785, 'name': 'Yassine Bounou'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [97.0, 41.9], 'player': {'id': 23774, 'name': 'Selim Amallah'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [98.6, 26.3], 'player': {'id': 46258, 'name': 'Azzedine Ounahi'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [110.8, 46.3], 'player': {'id': 15890, 'name': 'Noussair Mazraoui'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [113.0, 42.6], 'player': {'id': 5219, 'name': 'Romain Saïss'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.6, 25.4], 'player': {'id': 5245, 'name': 'Achraf Hakimi Mouh'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [113.5, 35.4], 'player': {'id': 5234, 'name': 'Sofyan Amrabat'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [113.0, 27.4], 'player': {'id': 12149, 'name': 'Nayef Aguerd'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.3, 46.4], 'player': {'id': 5463, 'name': 'Luka Modrić'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [112.7, 47.1], 'player': {'id': 5460, 'name': 'Andrej Kramarić'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [94.9, 30.4], 'player': {'id': 5456, 'name': 'Mateo Kovačić'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [97.2, 23.9], 'player': {'id': 5474, 'name': 'Ivan Perišić'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [112.5, 20.9], 'player': {'id': 12625, 'name': 'Borna Sosa'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",b5e8032a-25f0-4a37-b035-4b5ced106ec1,,Saved,0.44776994,Normal,Open Play,,,,Croatia,785,00:45:11.215,Shot,
,,,,,,,,,,,,,,,,,,0.070331,,,,,,,,,,,,31a7cdfd-bae2-494b-90f9-e127f192a8a7,1958,,"[105.2, 33.9]",3857277,46,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nikola Vlašić,3441.0,Right Wing,79,Croatia,785,"['89ea6c70-0329-4625-aa95-e68c29bae1b8', 'c5c5a931-575e-4278-9116-55d0b9e41659']",48,Right Foot,"[106.0, 34.1]",True,"[{'location': [93.3, 36.3], 'player': {'id': 23774, 'name': 'Selim Amallah'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [108.1, 43.1], 'player': {'id': 15890, 'name': 'Noussair Mazraoui'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [110.9, 18.8], 'player': {'id': 5245, 'name': 'Achraf Hakimi Mouh'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [115.7, 37.9], 'player': {'id': 6785, 'name': 'Yassine Bounou'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.2, 36.2], 'player': {'id': 5219, 'name': 'Romain Saïss'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [117.0, 29.3], 'player': {'id': 5234, 'name': 'Sofyan Amrabat'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [106.3, 34.2], 'player': {'id': 12149, 'name': 'Nayef Aguerd'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.7, 26.2], 'player': {'id': 46258, 'name': 'Azzedine Ounahi'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [100.3, 12.3], 'player': {'id': 5237, 'name': 'Hakim Ziyech'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [86.7, 11.3], 'player': {'id': 12625, 'name': 'Borna Sosa'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [111.8, 32.7], 'player': {'id': 5460, 'name': 'Andrej Kramarić'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [102.8, 7.8], 'player': {'id': 5474, 'name': 'Ivan Perišić'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [108.8, 27.5], 'player': {'id': 5456, 'name': 'Mateo Kovačić'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}]",,,Blocked,0.06879163,Half Volley,Open Play,,,,Croatia,785,00:46:48.138,Shot,
,,,,,,,,,,,,,,,,,,0.960449,,,,,,,,,,,,d01979b4-1686-4e84-932c-295994117f03,1962,,"[98.8, 39.3]",3857277,46,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luka Modrić,5463.0,Right Center Midfield,79,Croatia,785,['8dd6fcc3-9f96-4877-a0d8-1a7294cbf92f'],49,Left Foot,"[120.0, 40.7, 4.2]",True,"[{'location': [97.9, 38.3], 'player': {'id': 23774, 'name': 'Selim Amallah'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [106.8, 43.1], 'player': {'id': 15890, 'name': 'Noussair Mazraoui'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [110.2, 40.3], 'player': {'id': 5219, 'name': 'Romain Saïss'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [99.1, 12.8], 'player': {'id': 5237, 'name': 'Hakim Ziyech'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [114.1, 33.9], 'player': {'id': 5234, 'name': 'Sofyan Amrabat'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [115.5, 39.7], 'player': {'id': 6785, 'name': 'Yassine Bounou'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.0, 20.0], 'player': {'id': 5245, 'name': 'Achraf Hakimi Mouh'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.2, 36.9], 'player': {'id': 12149, 'name': 'Nayef Aguerd'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.3, 33.4], 'player': {'id': 46258, 'name': 'Azzedine Ounahi'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [105.9, 38.0], 'player': {'id': 3441, 'name': 'Nikola Vlašić'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [107.0, 34.5], 'player': {'id': 5456, 'name': 'Mateo Kovačić'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [111.3, 37.4], 'player': {'id': 5460, 'name': 'Andrej Kramarić'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [84.8, 11.0], 'player': {'id': 12625, 'name': 'Borna Sosa'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [100.9, 9.8], 'player': {'id': 5474, 'name': 'Ivan Perišić'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",,,Off T,0.073204115,Normal,Open Play,,,,Croatia,785,00:46:49.509,Shot,
,,,,,,,,,,,,,,,,,,0.215108,,,,,,,,,,,,18d6a175-b9c2-43f9-a329-8d17726d6fef,2199,,"[94.0, 38.6]",3857277,50,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sofiane Boufal,3625.0,Left Midfield,92,Morocco,788,"['5810712b-02e6-452c-b975-e027714c8796', '9c0ba48e-15f2-4ef2-ab18-59cdff7470f1']",26,Left Foot,"[101.1, 38.1]",,"[{'location': [118.3, 39.2], 'player': {'id': 16531, 'name': 'Dominik Livaković'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [97.9, 59.6], 'player': {'id': 5474, 'name': 'Ivan Perišić'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [88.5, 42.9], 'player': {'id': 11603, 'name': 'Mario Pašalić'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [94.0, 58.3], 'player': {'id': 12625, 'name': 'Borna Sosa'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [94.0, 39.9], 'player': {'id': 5469, 'name': 'Marcelo Brozović'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [103.3, 48.7], 'player': {'id': 33018, 'name': 'Joško Gvardiol'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.6, 38.2], 'player': {'id': 3471, 'name': 'Dejan Lovren'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.9, 32.9], 'player': {'id': 29163, 'name': 'Josip Juranović'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [95.9, 27.4], 'player': {'id': 15890, 'name': 'Noussair Mazraoui'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [103.4, 41.7], 'player': {'id': 6301, 'name': 'Youssef En-Nesyri'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [101.6, 59.4], 'player': {'id': 5237, 'name': 'Hakim Ziyech'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [81.6, 39.5], 'player': {'id': 23774, 'name': 'Selim Amallah'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}]",01ce5fb5-1db8-4f56-a5e5-9a4ce62b4214,,Blocked,0.042848527,Normal,Open Play,,,,Morocco,788,00:05:26.871,Shot,
