50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,player_off_permanent,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.65401,,,,,,,,,,,,,,26771ead-f65c-437b-80f0-33bc3439bd83,51,,,"[86.7, 44.0]",3901226,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Souleymane Camara,3679.0,,Right Center Forward,4,Montpellier,139,"['7c6edb35-ffb6-45d7-af51-a74adfe477d5', 'b48afd7d-dee6-4bee-b62d-4fdc01ef5243']",40,,Right Foot,"[120.0, 29.5, 0.4]",True,"[{'location': [113.9, 40.1], 'player': {'id': 36553, 'name': 'Matthieu Dreyer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [90.3, 58.1], 'player': {'id': 18162, 'name': 'Chris Mavinga'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [96.1, 41.1], 'player': {'id': 401472, 'name': 'Carlos Eduardo de Castro Lourenço'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [91.1, 46.0], 'player': {'id': 13730, 'name': 'Matthieu Saunier'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [93.9, 32.3], 'player': {'id': 4413, 'name': 'Aloïs Confais'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [85.2, 43.9], 'player': {'id': 7283, 'name': 'Thiago Xavier Rodrigues Corrêa'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [78.1, 53.5], 'player': {'id': 3161, 'name': 'Chaouki Ben Saada'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [81.7, 40.8], 'player': {'id': 7415, 'name': 'Jessy Pi'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [73.7, 61.8], 'player': {'id': 401470, 'name': 'Fabien Camus'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [81.3, 23.9], 'player': {'id': 2993, 'name': 'Stéphane Darbion'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [73.4, 6.9], 'player': {'id': 3676, 'name': 'Jérôme Roussillon'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [76.0, 43.6], 'player': {'id': 3767, 'name': 'Ellyes Joris Skhiri'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [82.7, 32.3], 'player': {'id': 2950, 'name': 'Jonas Martin'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [88.1, 50.3], 'player': {'id': 6661, 'name': 'Ryad Boudebouz'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [81.1, 60.5], 'player': {'id': 3421, 'name': 'Bryan Dabo'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [91.4, 38.9], 'player': {'id': 3020, 'name': 'Rodrigue Casimir Ninga'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",eabac1e1-596e-477f-870f-810aba8cd10a,,,Off T,,0.024515372,Half Volley,Open Play,,,,Montpellier,139,00:00:40.210,Shot,True
,,,,,,,,,,,,,,,,,1.164968,,,,,,,,,,,,,,707bc91d-87fd-405e-a381-b0c170040c11,191,,,"[88.7, 41.8]",3901226,3,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jessy Pi,7415.0,,Right Center Midfield,8,Troyes,133,"['9f50127d-c585-4319-872d-8eacf4c7c6e2', 'd4eea16c-6af2-478e-ae7d-a65baa0697a4']",25,,Right Foot,"[117.8, 40.7, 1.7]",,"[{'location': [118.8, 40.1], 'player': {'id': 7509, 'name': 'Geoffrey Jourdren'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [90.5, 41.0], 'player': {'id': 2950, 'name': 'Jonas Martin'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [99.0, 49.1], 'player': {'id': 3676, 'name': 'Jérôme Roussillon'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [91.6, 27.6], 'player': {'id': 3421, 'name': 'Bryan Dabo'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [97.9, 37.1], 'player': {'id': 3011, 'name': 'Daniel Congré'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [98.4, 31.9], 'player': {'id': 3674, 'name': 'Vitorino Hilton da Silva'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [98.0, 28.5], 'player': {'id': 3767, 'name': 'Ellyes Joris Skhiri'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [97.2, 21.9], 'player': {'id': 4669, 'name': 'William Jean Rémy'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [87.8, 71.2], 'player': {'id': 2993, 'name': 'Stéphane Darbion'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [86.6, 29.2], 'player': {'id': 7283, 'name': 'Thiago Xavier Rodrigues Corrêa'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [93.5, 27.0], 'player': {'id': 3161, 'name': 'Chaouki Ben Saada'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [97.2, 20.3], 'player': {'id': 401470, 'name': 'Fabien Camus'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [97.1, 28.2], 'player': {'id': 3010, 'name': 'Corentin Jean'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [94.1, 18.4], 'player': {'id': 18162, 'name': 'Chris Mavinga'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",e4eb28d0-cb0f-4b2b-b14c-f072e90de5f2,,,Saved,,0.022960378,Normal,Open Play,,,,Troyes,133,00:03:25.013,Shot,True
,,,,,,,,,,,,,,,,,0.372609,,,,,,,,,,,,,,9e5ea1e8-aa8b-44df-9f93-0393722d9c65,415,,,"[104.6, 48.1]",3901226,8,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jessy Pi,7415.0,,Right Center Midfield,14,Troyes,133,['614e3281-c9c3-4364-af38-9ed69c2ab1a6'],28,,Right Foot,"[116.0, 42.9, 1.9]",,"[{'location': [90.4, 24.5], 'player': {'id': 3421, 'name': 'Bryan Dabo'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [107.1, 46.1], 'player': {'id': 2950, 'name': 'Jonas Martin'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [107.2, 36.5], 'player': {'id': 3767, 'name': 'Ellyes Joris Skhiri'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [112.8, 37.2], 'player': {'id': 3011, 'name': 'Daniel Congré'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.3, 28.3], 'player': {'id': 4669, 'name': 'William Jean Rémy'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [117.6, 31.3], 'player': {'id': 3674, 'name': 'Vitorino Hilton da Silva'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [115.7, 42.9], 'player': {'id': 7509, 'name': 'Geoffrey Jourdren'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.2, 46.5], 'player': {'id': 3676, 'name': 'Jérôme Roussillon'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [106.5, 31.1], 'player': {'id': 3161, 'name': 'Chaouki Ben Saada'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [88.1, 26.1], 'player': {'id': 401470, 'name': 'Fabien Camus'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [119.2, 31.7], 'player': {'id': 2993, 'name': 'Stéphane Darbion'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [110.7, 32.7], 'player': {'id': 3010, 'name': 'Corentin Jean'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",,,,Saved to Post,True,0.071404606,Normal,Open Play,,,,Troyes,133,00:08:28.875,Shot,
,,,,,,,,,,,,,,,,,0.460169,,,,,,,,,,,,,,f02e4a26-0d57-4ab8-baed-f0bf070d4277,419,,,"[112.7, 39.4]",3901226,8,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Matthieu Saunier,13730.0,,Left Center Back,15,Troyes,133,['fbe30939-7e31-4f06-8619-f1816dbf4d19'],56,,Head,"[120.0, 27.7, 0.7]",,"[{'location': [100.6, 48.0], 'player': {'id': 6661, 'name': 'Ryad Boudebouz'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [112.1, 45.9], 'player': {'id': 2950, 'name': 'Jonas Martin'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [111.1, 43.9], 'player': {'id': 4669, 'name': 'William Jean Rémy'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [113.2, 44.1], 'player': {'id': 3011, 'name': 'Daniel Congré'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.3, 41.5], 'player': {'id': 3421, 'name': 'Bryan Dabo'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [117.8, 42.5], 'player': {'id': 3674, 'name': 'Vitorino Hilton da Silva'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [115.6, 47.3], 'player': {'id': 3676, 'name': 'Jérôme Roussillon'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [106.4, 31.3], 'player': {'id': 3679, 'name': 'Souleymane Camara'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [112.5, 36.4], 'player': {'id': 3767, 'name': 'Ellyes Joris Skhiri'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [119.0, 40.1], 'player': {'id': 7509, 'name': 'Geoffrey Jourdren'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [117.5, 73.4], 'player': {'id': 2993, 'name': 'Stéphane Darbion'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [97.0, 32.8], 'player': {'id': 401470, 'name': 'Fabien Camus'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [111.4, 46.9], 'player': {'id': 3010, 'name': 'Corentin Jean'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [112.4, 42.4], 'player': {'id': 7283, 'name': 'Thiago Xavier Rodrigues Corrêa'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [112.5, 35.3], 'player': {'id': 18162, 'name': 'Chris Mavinga'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",4b2b9425-5a53-4630-8bfc-61d9142d6f68,,,Off T,,0.14048201,Normal,Open Play,,,,Troyes,133,00:08:56.573,Shot,
,,,,,,,,,,,,,,,,,0.837824,,,,,,,,,,,,,,bfe52f54-04d8-4a11-90d1-2c66575bbb33,480,,,"[104.0, 58.9]",3901226,10,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jessy Pi,7415.0,,Right Center Midfield,18,Troyes,133,['f2e30b94-53cf-4177-9c79-bc95d53a2e86'],15,,Right Foot,"[117.3, 40.5, 0.0]",,"[{'location': [117.7, 42.0], 'player': {'id': 7509, 'name': 'Geoffrey Jourdren'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.0, 60.7], 'player': {'id': 3011, 'name': 'Daniel Congré'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.2, 48.4], 'player': {'id': 3767, 'name': 'Ellyes Joris Skhiri'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [109.0, 53.8], 'player': {'id': 3676, 'name': 'Jérôme Roussillon'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [100.5, 37.6], 'player': {'id': 3421, 'name': 'Bryan Dabo'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [109.7, 43.8], 'player': {'id': 3674, 'name': 'Vitorino Hilton da Silva'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.1, 33.9], 'player': {'id': 4669, 'name': 'William Jean Rémy'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [99.9, 63.5], 'player': {'id': 2993, 'name': 'Stéphane Darbion'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [101.1, 53.8], 'player': {'id': 2950, 'name': 'Jonas Martin'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [108.3, 43.2], 'player': {'id': 3010, 'name': 'Corentin Jean'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [100.5, 27.1], 'player': {'id': 3161, 'name': 'Chaouki Ben Saada'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}]",,,,Saved,,0.010442745,Normal,Open Play,,,,Troyes,133,00:10:15.705,Shot,
,,,,,,,,,,,,,,,,,1.377548,,,,,,,,,,,,,,9ceaacc7-55bc-4de0-9391-7a039fb2ced7,554,,,"[112.4, 37.7]",3901226,12,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Souleymane Camara,3679.0,,Right Center Forward,21,Montpellier,139,['91c68e50-d897-4483-8ab8-ef1c4b562226'],7,,Head,"[120.0, 28.4, 0.5]",,"[{'location': [112.1, 43.0], 'player': {'id': 18162, 'name': 'Chris Mavinga'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [112.3, 36.2], 'player': {'id': 13730, 'name': 'Matthieu Saunier'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.9, 42.5], 'player': {'id': 401470, 'name': 'Fabien Camus'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [113.5, 31.4], 'player': {'id': 401472, 'name': 'Carlos Eduardo de Castro Lourenço'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.7, 32.5], 'player': {'id': 7283, 'name': 'Thiago Xavier Rodrigues Corrêa'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [114.8, 16.6], 'player': {'id': 4413, 'name': 'Aloïs Confais'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.1, 39.4], 'player': {'id': 7415, 'name': 'Jessy Pi'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [101.1, 26.3], 'player': {'id': 3161, 'name': 'Chaouki Ben Saada'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [119.1, 39.1], 'player': {'id': 36553, 'name': 'Matthieu Dreyer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [115.2, 14.8], 'player': {'id': 3020, 'name': 'Rodrigue Casimir Ninga'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [107.2, 36.0], 'player': {'id': 2950, 'name': 'Jonas Martin'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [109.1, 27.5], 'player': {'id': 6661, 'name': 'Ryad Boudebouz'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [112.1, 42.2], 'player': {'id': 3421, 'name': 'Bryan Dabo'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",9632991f-b1f5-46b6-b01b-a0a19a8741d7,,,Off T,,0.18115102,Normal,Open Play,,,,Montpellier,139,00:12:07.375,Shot,
,,,,,,,,,,,,,,,,,0.782941,,,,,,,,,,,,,,0b37257c-e604-4fd0-83e2-146c04588e05,584,,,"[111.0, 29.2]",3901226,12,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jérôme Roussillon,3676.0,,Left Back,23,Montpellier,139,['cf8ec04d-3496-4012-873b-07181fb25b27'],52,,Left Foot,"[120.0, 43.5, 0.2]",,"[{'location': [108.7, 43.5], 'player': {'id': 18162, 'name': 'Chris Mavinga'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [112.0, 33.8], 'player': {'id': 13730, 'name': 'Matthieu Saunier'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [97.1, 56.9], 'player': {'id': 401470, 'name': 'Fabien Camus'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [105.6, 19.1], 'player': {'id': 2993, 'name': 'Stéphane Darbion'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [107.1, 26.9], 'player': {'id': 401472, 'name': 'Carlos Eduardo de Castro Lourenço'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.9, 30.2], 'player': {'id': 7283, 'name': 'Thiago Xavier Rodrigues Corrêa'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [95.1, 40.4], 'player': {'id': 3161, 'name': 'Chaouki Ben Saada'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [102.8, 12.1], 'player': {'id': 4413, 'name': 'Aloïs Confais'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [109.7, 42.6], 'player': {'id': 3679, 'name': 'Souleymane Camara'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [101.2, 39.7], 'player': {'id': 6661, 'name': 'Ryad Boudebouz'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [105.4, 31.4], 'player': {'id': 3020, 'name': 'Rodrigue Casimir Ninga'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [91.6, 48.5], 'player': {'id': 3421, 'name': 'Bryan Dabo'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [117.5, 35.9], 'player': {'id': 36553, 'name': 'Matthieu Dreyer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",00059e01-beaa-4e11-abfd-c99f87e53664,,,Goal,,0.21490768,Normal,Open Play,,,,Montpellier,139,00:12:52.957,Shot,
,,,,,,,,,,,,,,,,,0.514523,,,,,,,,,,,,,,9add6695-a75a-4064-b3a5-d857eb6be346,864,,,"[112.8, 26.5]",3901226,19,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Chris Mavinga,18162.0,,Left Back,31,Troyes,133,"['d470f3d7-5687-4808-a5b5-352bb01d2d8c', 'eb006eab-5f0f-4523-80cc-09a0bbf12ab7']",5,,Left Foot,"[116.2, 40.0]",,"[{'location': [118.2, 36.7], 'player': {'id': 7509, 'name': 'Geoffrey Jourdren'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [96.9, 28.4], 'player': {'id': 3421, 'name': 'Bryan Dabo'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [106.9, 40.8], 'player': {'id': 3011, 'name': 'Daniel Congré'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.3, 38.6], 'player': {'id': 3674, 'name': 'Vitorino Hilton da Silva'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.7, 28.1], 'player': {'id': 3679, 'name': 'Souleymane Camara'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [111.7, 33.1], 'player': {'id': 4669, 'name': 'William Jean Rémy'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [112.4, 42.6], 'player': {'id': 2993, 'name': 'Stéphane Darbion'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [97.3, 23.4], 'player': {'id': 401470, 'name': 'Fabien Camus'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",8227c3e3-45a3-4444-ac18-4d4f5d6a2f51,True,,Wayward,,0.06381553,Normal,Open Play,,,,Troyes,133,00:19:05.754,Shot,True
,,,,,,,,,,,,,,,,,0.081707,,,,,,,,,,,,,,25cea6c7-5f5c-4ba0-b888-d89e5401edb5,867,,,"[116.8, 41.8]",3901226,19,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Stéphane Darbion,2993.0,,Right Midfield,31,Troyes,133,['b72da6f9-e3ae-4342-afc2-6713f762d995'],6,,Right Foot,"[120.0, 40.6, 0.7]",True,"[{'location': [116.1, 26.4], 'player': {'id': 3161, 'name': 'Chaouki Ben Saada'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [117.7, 34.6], 'player': {'id': 7509, 'name': 'Geoffrey Jourdren'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [97.6, 26.9], 'player': {'id': 3421, 'name': 'Bryan Dabo'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [106.7, 38.0], 'player': {'id': 3011, 'name': 'Daniel Congré'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.8, 24.6], 'player': {'id': 401470, 'name': 'Fabien Camus'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [115.5, 38.1], 'player': {'id': 3674, 'name': 'Vitorino Hilton da Silva'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [115.1, 32.0], 'player': {'id': 4669, 'name': 'William Jean Rémy'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [116.0, 28.4], 'player': {'id': 3679, 'name': 'Souleymane Camara'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}]",,,True,Goal,,0.890674,Half Volley,Open Play,,,,Troyes,133,00:19:06.412,Shot,
,,,,,,,,,,,,,,,,,0.326304,,,,,,,,,,,,,,b2d79811-d4c8-40f9-af8e-634d676a33e5,949,,,"[114.1, 34.2]",3901226,22,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Vitorino Hilton da Silva,3674.0,,Right Center Back,36,Montpellier,139,"['1571d872-cf1b-4ab4-8c25-f9b3404b2c66', 'f374552f-db86-48b9-9f6e-8e95db274714']",16,True,Head,"[118.9, 39.3, 2.3]",,"[{'location': [119.2, 36.7], 'player': {'id': 3161, 'name': 'Chaouki Ben Saada'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [93.2, 40.4], 'player': {'id': 401470, 'name': 'Fabien Camus'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [119.3, 39.3], 'player': {'id': 36553, 'name': 'Matthieu Dreyer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [116.7, 42.5], 'player': {'id': 13730, 'name': 'Matthieu Saunier'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [115.8, 39.6], 'player': {'id': 401472, 'name': 'Carlos Eduardo de Castro Lourenço'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [114.5, 38.4], 'player': {'id': 4413, 'name': 'Aloïs Confais'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [115.8, 35.0], 'player': {'id': 18162, 'name': 'Chris Mavinga'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [113.9, 34.9], 'player': {'id': 2993, 'name': 'Stéphane Darbion'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [115.5, 29.2], 'player': {'id': 7283, 'name': 'Thiago Xavier Rodrigues Corrêa'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [116.8, 14.7], 'player': {'id': 7415, 'name': 'Jessy Pi'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [101.1, 21.5], 'player': {'id': 3010, 'name': 'Corentin Jean'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [110.8, 2.7], 'player': {'id': 6661, 'name': 'Ryad Boudebouz'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [119.6, 0.9], 'player': {'id': 2950, 'name': 'Jonas Martin'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [115.7, 38.0], 'player': {'id': 3421, 'name': 'Bryan Dabo'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [112.9, 46.9], 'player': {'id': 3020, 'name': 'Rodrigue Casimir Ninga'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [114.2, 29.3], 'player': {'id': 3679, 'name': 'Souleymane Camara'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [99.6, 38.3], 'player': {'id': 3767, 'name': 'Ellyes Joris Skhiri'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}]",4a7de267-2ae2-42ec-8bdd-d1cfa7f6ce0c,,,Saved to Post,True,0.0991693,Normal,Open Play,,,,Montpellier,139,00:22:16.818,Shot,True
