50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,2.484719,,,,,,,,,,,,,3b6dea60-6cbb-4d95-9834-a3be5526e92a,51,,"[91.6, 22.1]",3900538,0,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Yannis Salibur,3122.0,Left Midfield,4,Guingamp,142,['e7149b09-ae04-486e-aebc-4c7a2f51495c'],36,Left Foot,,"[120.0, 54.3, 0.2]",,"[{'location': [117.9, 37.5], 'player': {'id': 401454, 'name': 'Kossi Agassa'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [94.1, 47.2], 'player': {'id': 40521, 'name': 'Franck Signorino'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [95.7, 36.2], 'player': {'id': 7435, 'name': 'Anthony Weber'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [98.4, 26.5], 'player': {'id': 6648, 'name': 'Aïssa Mandi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [97.8, 18.6], 'player': {'id': 3248, 'name': 'Hamari Traoré'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [92.1, 24.4], 'player': {'id': 95699, 'name': 'Alexi Peuget'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [88.2, 15.4], 'player': {'id': 401488, 'name': 'Odaïr Junior Lopes Fortes'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [84.6, 18.2], 'player': {'id': 3348, 'name': 'Younousse Sankharé'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [83.6, 41.3], 'player': {'id': 3363, 'name': 'Marcus Coco'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [97.1, 13.6], 'player': {'id': 4799, 'name': 'Sloan Privat'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [89.4, 30.9], 'player': {'id': 3213, 'name': 'Jimmy Briand'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",,,Off T,0.0070690513,Normal,Open Play,,,,Guingamp,142,00:00:36.329,Shot,
,,,,,,,,,,,,,,,,,,0.137142,,,,,,,,,,,,,7c419c3d-a673-473e-a827-b50f664ee773,233,,"[99.2, 24.7]",3900538,4,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yannis Salibur,3122.0,Left Midfield,13,Guingamp,142,"['1aa3e062-18a2-4f0d-80c4-e710ec713f97', 'ef7b703c-2b93-4b8c-b0e6-2019acc4fa2c']",49,Left Foot,,"[100.7, 25.7]",,"[{'location': [117.1, 38.8], 'player': {'id': 401454, 'name': 'Kossi Agassa'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.6, 47.7], 'player': {'id': 40521, 'name': 'Franck Signorino'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [105.3, 38.9], 'player': {'id': 7435, 'name': 'Anthony Weber'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.4, 33.3], 'player': {'id': 6648, 'name': 'Aïssa Mandi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [93.4, 46.2], 'player': {'id': 4383, 'name': 'Nicolas de Roussel de Préville'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [98.8, 34.8], 'player': {'id': 95699, 'name': 'Alexi Peuget'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [101.6, 24.5], 'player': {'id': 3248, 'name': 'Hamari Traoré'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [99.5, 25.6], 'player': {'id': 4545, 'name': 'Prince Oniangué'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [94.1, 14.0], 'player': {'id': 401488, 'name': 'Odaïr Junior Lopes Fortes'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [106.4, 37.4], 'player': {'id': 3213, 'name': 'Jimmy Briand'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [100.6, 53.3], 'player': {'id': 3363, 'name': 'Marcus Coco'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [101.4, 40.9], 'player': {'id': 4799, 'name': 'Sloan Privat'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [86.2, 57.8], 'player': {'id': 20199, 'name': 'Lars Christian Jacobsen'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [95.6, 37.0], 'player': {'id': 3121, 'name': 'Moustapha Elhadji Diallo'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}]",,,Blocked,0.020109741,Half Volley,Open Play,,,,Guingamp,142,00:04:49.165,Shot,
,,,,,,,,,,,,,,,,,,0.143605,,,,,,,,,,,,,7b8324f6-15d3-4d18-9377-44015fc1bc75,242,,"[104.7, 46.4]",3900538,5,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Christophe Kerbrat,2936.0,Right Center Back,14,Guingamp,142,"['b4c0ca32-0054-43ac-aaab-2422fffc6fc1', 'efc2e5e8-fe97-4d07-8e41-d2fec984e86b']",16,Left Foot,,"[107.7, 45.9]",,"[{'location': [107.6, 49.9], 'player': {'id': 40521, 'name': 'Franck Signorino'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [112.1, 43.3], 'player': {'id': 6648, 'name': 'Aïssa Mandi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.2, 40.6], 'player': {'id': 7815, 'name': 'Antoine Devaux'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [108.1, 45.9], 'player': {'id': 95699, 'name': 'Alexi Peuget'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [107.7, 44.9], 'player': {'id': 7435, 'name': 'Anthony Weber'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.3, 34.0], 'player': {'id': 401453, 'name': 'David N""Gog'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [109.6, 37.4], 'player': {'id': 4545, 'name': 'Prince Oniangué'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [112.3, 30.1], 'player': {'id': 3248, 'name': 'Hamari Traoré'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [99.4, 34.8], 'player': {'id': 401488, 'name': 'Odaïr Junior Lopes Fortes'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [118.2, 41.0], 'player': {'id': 401454, 'name': 'Kossi Agassa'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [114.6, 35.1], 'player': {'id': 3213, 'name': 'Jimmy Briand'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [113.6, 39.0], 'player': {'id': 4799, 'name': 'Sloan Privat'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [117.0, 43.6], 'player': {'id': 3121, 'name': 'Moustapha Elhadji Diallo'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [110.3, 50.9], 'player': {'id': 3124, 'name': 'Jérémy Sorbon'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [94.6, 51.6], 'player': {'id': 3363, 'name': 'Marcus Coco'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}]",ff363ade-0d79-4ad0-9e98-3372fea1d17e,,Blocked,0.06824156,Normal,Open Play,,,,Guingamp,142,00:05:16.499,Shot,
,,,,,,,,,,,,,,,,,,0.090677,,,,,,,,,,,,,ed804f65-b4df-4885-869c-6d01281fd2b3,251,,"[112.8, 34.4]",3900538,5,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Moustapha Elhadji Diallo,3121.0,Right Defensive Midfield,15,Guingamp,142,"['48419dbe-eaee-425f-be1d-d282f4cbf7fa', 'b1029fff-9e13-46e8-be36-c113c369e88c', 'bfa7d539-bd6e-42e1-b06c-e649fd460f1b']",57,Right Foot,,"[114.7, 36.4]",,"[{'location': [112.1, 50.7], 'player': {'id': 40521, 'name': 'Franck Signorino'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [110.2, 50.0], 'player': {'id': 401453, 'name': 'David N""Gog'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [112.4, 43.6], 'player': {'id': 4545, 'name': 'Prince Oniangué'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [111.7, 41.9], 'player': {'id': 7435, 'name': 'Anthony Weber'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.2, 39.0], 'player': {'id': 7815, 'name': 'Antoine Devaux'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [114.7, 37.0], 'player': {'id': 6648, 'name': 'Aïssa Mandi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [114.0, 34.7], 'player': {'id': 3248, 'name': 'Hamari Traoré'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.5, 37.8], 'player': {'id': 95699, 'name': 'Alexi Peuget'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [97.0, 37.6], 'player': {'id': 4383, 'name': 'Nicolas de Roussel de Préville'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [119.0, 39.0], 'player': {'id': 401454, 'name': 'Kossi Agassa'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [95.9, 48.4], 'player': {'id': 3363, 'name': 'Marcus Coco'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [111.4, 28.6], 'player': {'id': 3122, 'name': 'Yannis Salibur'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [107.1, 45.0], 'player': {'id': 3213, 'name': 'Jimmy Briand'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [109.4, 38.7], 'player': {'id': 3124, 'name': 'Jérémy Sorbon'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [111.5, 39.5], 'player': {'id': 4799, 'name': 'Sloan Privat'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",,,Blocked,0.109446906,Half Volley,Open Play,,,,Guingamp,142,00:05:57.012,Shot,True
,,,,,,,,,,,,,,,,,,0.331625,,,,,,,,,,,,,be546185-7985-4345-9353-bed1e0ff9add,560,,"[106.0, 42.4]",3900538,13,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Antoine Devaux,7815.0,Center Attacking Midfield,33,Stade de Reims,156,['9a6aa68c-9119-4c66-ae63-ef7f27dc6ca1'],54,Right Foot,,"[112.6, 41.8, 0.3]",,"[{'location': [105.4, 44.3], 'player': {'id': 2936, 'name': 'Christophe Kerbrat'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.4, 41.4], 'player': {'id': 20199, 'name': 'Lars Christian Jacobsen'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [112.5, 40.5], 'player': {'id': 3322, 'name': 'Jonas Lössl'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [93.1, 41.4], 'player': {'id': 3121, 'name': 'Moustapha Elhadji Diallo'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [103.2, 53.3], 'player': {'id': 401453, 'name': 'David N""Gog'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",959a7533-9b17-46fb-a098-459448bb361b,True,Saved,0.42235318,Normal,Open Play,,,,Stade de Reims,156,00:13:54.782,Shot,
,,,,,,,,,,,,,,,,,,0.517281,,,,,,,,,,,,,abe7f2db-d087-4b03-aeaf-640c05ad9f06,563,,"[109.2, 49.9]",3900538,13,,,,,,,,,,,,,,,,,,,,,,1,From Counter,"David N""Gog",401453.0,Center Forward,33,Stade de Reims,156,['528777e4-ec4c-404b-9550-65632eb90a20'],55,Right Foot,,"[120.0, 43.7, 1.3]",True,"[{'location': [109.0, 43.1], 'player': {'id': 7815, 'name': 'Antoine Devaux'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [98.5, 39.8], 'player': {'id': 3121, 'name': 'Moustapha Elhadji Diallo'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [110.4, 44.3], 'player': {'id': 2936, 'name': 'Christophe Kerbrat'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.3, 44.5], 'player': {'id': 20199, 'name': 'Lars Christian Jacobsen'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [113.2, 42.0], 'player': {'id': 3322, 'name': 'Jonas Lössl'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,,Goal,0.29890186,Half Volley,Open Play,,,,Stade de Reims,156,00:13:55.977,Shot,
,,,,,,,,,,,,,,,,,,1.81603,,,,,,,,,,,,,6241b9d4-7938-4403-ad57-62d440bb6590,1639,,"[76.7, 34.6]",3900538,47,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Yannis Salibur,3122.0,Right Center Forward,107,Guingamp,142,['9c9c93b2-8564-4ca6-a5e3-e2e316451ad3'],11,Left Foot,,"[120.0, 41.4, 1.1]",,"[{'location': [101.8, 34.9], 'player': {'id': 401488, 'name': 'Odaïr Junior Lopes Fortes'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [101.4, 44.8], 'player': {'id': 4545, 'name': 'Prince Oniangué'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [103.5, 44.3], 'player': {'id': 7815, 'name': 'Antoine Devaux'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [101.7, 49.0], 'player': {'id': 6648, 'name': 'Aïssa Mandi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.9, 50.2], 'player': {'id': 401455, 'name': 'Mohamed Fofana'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.1, 53.8], 'player': {'id': 4383, 'name': 'Nicolas de Roussel de Préville'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [102.0, 55.2], 'player': {'id': 40521, 'name': 'Franck Signorino'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.9, 38.8], 'player': {'id': 3248, 'name': 'Hamari Traoré'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [98.9, 41.7], 'player': {'id': 95699, 'name': 'Alexi Peuget'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [85.3, 34.5], 'player': {'id': 401453, 'name': 'David N""Gog'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [116.2, 40.1], 'player': {'id': 401454, 'name': 'Kossi Agassa'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [74.0, 47.7], 'player': {'id': 20199, 'name': 'Lars Christian Jacobsen'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [101.0, 35.6], 'player': {'id': 3124, 'name': 'Jérémy Sorbon'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [92.9, 26.8], 'player': {'id': 3348, 'name': 'Younousse Sankharé'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [101.5, 37.4], 'player': {'id': 3301, 'name': 'Nicolas Benezet'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [103.3, 48.0], 'player': {'id': 401513, 'name': 'Reynald Lemaître'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [101.8, 45.7], 'player': {'id': 4799, 'name': 'Sloan Privat'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [103.0, 54.5], 'player': {'id': 3121, 'name': 'Moustapha Elhadji Diallo'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [102.1, 58.2], 'player': {'id': 2936, 'name': 'Christophe Kerbrat'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [92.2, 43.7], 'player': {'id': 3363, 'name': 'Marcus Coco'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}]",,,Goal,0.0052481736,Normal,Free Kick,,,,Guingamp,142,00:47:11.667,Shot,
,,,,,,,,,,,,,,,,,,1.569571,,,,,,,,,,,,,0cf721be-68c5-44f5-9908-7b85cfb68516,1696,,"[106.7, 45.5]",3900538,46,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Nicolas de Roussel de Préville,4383.0,Left Midfield,114,Stade de Reims,156,"['30277a82-ac04-4f46-9549-ea16d45cc61c', '788441df-418e-4d57-84a2-537d6019b4be']",58,Right Foot,,"[120.0, 28.1, 1.9]",True,"[{'location': [110.3, 39.5], 'player': {'id': 6648, 'name': 'Aïssa Mandi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [108.9, 36.0], 'player': {'id': 7815, 'name': 'Antoine Devaux'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [110.9, 30.8], 'player': {'id': 401455, 'name': 'Mohamed Fofana'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [97.8, 45.1], 'player': {'id': 4545, 'name': 'Prince Oniangué'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [112.3, 51.0], 'player': {'id': 401488, 'name': 'Odaïr Junior Lopes Fortes'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [111.0, 43.7], 'player': {'id': 401453, 'name': 'David N""Gog'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [99.4, 75.2], 'player': {'id': 95699, 'name': 'Alexi Peuget'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [111.8, 42.6], 'player': {'id': 3121, 'name': 'Moustapha Elhadji Diallo'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [119.2, 39.0], 'player': {'id': 3322, 'name': 'Jonas Lössl'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.3, 67.3], 'player': {'id': 3301, 'name': 'Nicolas Benezet'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [110.7, 49.6], 'player': {'id': 30182, 'name': 'Dorian Lévêque'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [112.6, 45.6], 'player': {'id': 3348, 'name': 'Younousse Sankharé'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [108.5, 44.0], 'player': {'id': 20199, 'name': 'Lars Christian Jacobsen'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [111.7, 39.4], 'player': {'id': 4799, 'name': 'Sloan Privat'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [108.8, 30.5], 'player': {'id': 3124, 'name': 'Jérémy Sorbon'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.1, 36.9], 'player': {'id': 2936, 'name': 'Christophe Kerbrat'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.8, 44.5], 'player': {'id': 3363, 'name': 'Marcus Coco'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}]",bdf3d875-ddca-4a02-9657-f9bc8072dba9,,Off T,0.06254898,Half Volley,Open Play,,,,Stade de Reims,156,00:01:58.645,Shot,True
,,,,,,,,,,,,,,,,,,0.910436,,,,,,,,,,,,,1955439a-fe7d-469d-9d71-54bb6af60c7e,1741,,"[99.1, 54.5]",3900538,48,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Younousse Sankharé,3348.0,Left Defensive Midfield,118,Guingamp,142,['e31b38dc-f1c0-4fd3-856d-d7badbb4eccb'],32,Left Foot,,"[117.2, 43.5, 0.9]",,"[{'location': [117.5, 42.6], 'player': {'id': 401454, 'name': 'Kossi Agassa'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [91.5, 46.4], 'player': {'id': 4545, 'name': 'Prince Oniangué'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [98.8, 49.0], 'player': {'id': 95699, 'name': 'Alexi Peuget'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [102.2, 53.6], 'player': {'id': 40521, 'name': 'Franck Signorino'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.6, 51.9], 'player': {'id': 401455, 'name': 'Mohamed Fofana'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [93.7, 23.5], 'player': {'id': 401488, 'name': 'Odaïr Junior Lopes Fortes'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [106.6, 40.7], 'player': {'id': 6648, 'name': 'Aïssa Mandi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.6, 36.0], 'player': {'id': 3248, 'name': 'Hamari Traoré'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [93.9, 60.7], 'player': {'id': 20199, 'name': 'Lars Christian Jacobsen'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [95.8, 44.4], 'player': {'id': 3122, 'name': 'Yannis Salibur'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [105.3, 53.5], 'player': {'id': 3363, 'name': 'Marcus Coco'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [104.9, 41.8], 'player': {'id': 4799, 'name': 'Sloan Privat'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [105.9, 32.8], 'player': {'id': 3301, 'name': 'Nicolas Benezet'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",9e386c7b-88c0-484e-8c9a-fb8a7f84e23d,,Saved,0.027653996,Normal,Open Play,,,,Guingamp,142,00:03:32.658,Shot,
,,,,,,,,,,,,,,,,,,0.283938,,,,,,,,,,,,,921b10cf-724d-4519-8c7c-befcbcef4c58,1883,,"[107.9, 46.8]",3900538,53,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,"David N""Gog",401453.0,Center Forward,130,Stade de Reims,156,"['c3afe1bb-060e-42dd-9022-adc78f2e0b66', 'd2c19147-5914-4906-8ae0-552bc3fc5429']",53,Left Foot,True,"[120.0, 39.1, 1.6]",True,"[{'location': [111.3, 48.6], 'player': {'id': 7815, 'name': 'Antoine Devaux'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [112.6, 40.8], 'player': {'id': 4383, 'name': 'Nicolas de Roussel de Préville'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [95.6, 57.2], 'player': {'id': 401488, 'name': 'Odaïr Junior Lopes Fortes'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [94.8, 44.0], 'player': {'id': 4545, 'name': 'Prince Oniangué'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [116.8, 42.2], 'player': {'id': 3322, 'name': 'Jonas Lössl'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.5, 63.3], 'player': {'id': 30182, 'name': 'Dorian Lévêque'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [113.1, 47.9], 'player': {'id': 2936, 'name': 'Christophe Kerbrat'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.5, 48.5], 'player': {'id': 3124, 'name': 'Jérémy Sorbon'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.3, 45.2], 'player': {'id': 20199, 'name': 'Lars Christian Jacobsen'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [111.2, 42.3], 'player': {'id': 3121, 'name': 'Moustapha Elhadji Diallo'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [103.1, 49.7], 'player': {'id': 3348, 'name': 'Younousse Sankharé'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}]",,,Goal,0.08559521,Half Volley,Open Play,,,,Stade de Reims,156,00:08:53.952,Shot,
