bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_in_play,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.052777,,,,,,,,,,,,,,d10bc131-4a3a-45b9-9314-eed4aa10d9b8,1412,,"[110.2, 34.4]",3817892,39,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Héctor Rodas Ramírez,24860.0,Right Center Back,71,Odisha,7291,"['8b8d6491-d91e-491b-bd54-8eceb20efa47', 'f9846c28-a555-491c-95c2-2de14be7c8f7']",45,,Head,"[111.1, 35.2]",,"[{'location': [90.7, 52.4], 'player': {'id': 162214, 'name': 'Jerry Mawihmingthanga'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [112.8, 38.2], 'player': {'id': 179263, 'name': 'Sahil Panwar'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [111.0, 43.1], 'player': {'id': 162221, 'name': 'Daniel Lalhlimpuia'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [113.8, 45.6], 'player': {'id': 162201, 'name': 'Víctor Mongil Adeva'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [103.6, 32.1], 'player': {'id': 179491, 'name': 'Redeem Tlang'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [104.5, 30.8], 'player': {'id': 163343, 'name': 'Lenny Rodrigues'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [114.5, 42.3], 'player': {'id': 162219, 'name': 'Isaac Vanmalsawma Chhakchhuak'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [119.3, 38.5], 'player': {'id': 124773, 'name': 'Amrinder Singh'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [114.6, 44.7], 'player': {'id': 124772, 'name': 'Pritam Kotal'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [100.4, 48.0], 'player': {'id': 163342, 'name': 'Hugo Adnan Boumous'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [112.4, 36.7], 'player': {'id': 170691, 'name': 'José Luis Espinosa Arroyo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.0, 39.8], 'player': {'id': 124749, 'name': 'Sandesh Jhingan'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [116.8, 46.2], 'player': {'id': 124741, 'name': 'Manvir Singh'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [111.8, 47.4], 'player': {'id': 124907, 'name': 'Liston Colaco'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [115.5, 41.4], 'player': {'id': 124756, 'name': 'Subhasish Bose'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [109.8, 42.4], 'player': {'id': 24303, 'name': 'Joni Ensio Kauko'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [111.5, 35.4], 'player': {'id': 9989, 'name': 'Carl Gerard McHugh'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}]",164a22fd-c944-495a-b0e1-1c686a780ed9,Blocked,0.034239247,Normal,Open Play,,,,Odisha,7291,00:39:45.236,Shot,
,,,,,,,,,,,,,,,,,1.268806,,,,,,,,,,,,,,1410eaa0-cc13-4307-935c-57a463c315c2,1464,,"[94.7, 44.6]",3817892,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Isaac Vanmalsawma Chhakchhuak,162219.0,Right Defensive Midfield,75,Odisha,7291,['02e75dc4-b3e8-4b59-b4b1-2cf888c816e9'],53,,Right Foot,"[120.0, 40.2, 4.5]",True,"[{'location': [102.7, 48.2], 'player': {'id': 162214, 'name': 'Jerry Mawihmingthanga'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [104.3, 56.1], 'player': {'id': 24268, 'name': 'Ariday Cabrera Suárez'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [116.6, 41.3], 'player': {'id': 124773, 'name': 'Amrinder Singh'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.0, 50.4], 'player': {'id': 124756, 'name': 'Subhasish Bose'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.0, 43.6], 'player': {'id': 124749, 'name': 'Sandesh Jhingan'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.9, 47.5], 'player': {'id': 170691, 'name': 'José Luis Espinosa Arroyo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.0, 32.0], 'player': {'id': 124772, 'name': 'Pritam Kotal'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [106.8, 36.1], 'player': {'id': 9989, 'name': 'Carl Gerard McHugh'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [104.2, 30.5], 'player': {'id': 162221, 'name': 'Daniel Lalhlimpuia'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",04107bcb-4a38-46bb-a9df-e3265050067c,Off T,0.039306782,Normal,Open Play,,,,Odisha,7291,00:40:53.494,Shot,
,,,,,,,,,,,,,,,,,0.039009,,,,,,,,,,,,,,a821264a-f2ac-4abb-b917-698797eae387,1594,,"[99.9, 27.9]",3817892,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Redeem Tlang,179491.0,Left Wing,78,Odisha,7291,"['3727106c-c00d-41a2-be86-40965f070bcd', '7775132c-2b40-4818-bef3-afe8c50bde6b']",22,,Right Foot,"[102.1, 29.3]",,"[{'location': [99.1, 24.4], 'player': {'id': 162221, 'name': 'Daniel Lalhlimpuia'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [103.9, 47.0], 'player': {'id': 9989, 'name': 'Carl Gerard McHugh'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [105.6, 42.7], 'player': {'id': 124756, 'name': 'Subhasish Bose'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.0, 39.8], 'player': {'id': 124749, 'name': 'Sandesh Jhingan'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.2, 29.6], 'player': {'id': 170691, 'name': 'José Luis Espinosa Arroyo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.7, 28.0], 'player': {'id': 124772, 'name': 'Pritam Kotal'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [95.9, 35.8], 'player': {'id': 163343, 'name': 'Lenny Rodrigues'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [83.8, 42.2], 'player': {'id': 24303, 'name': 'Joni Ensio Kauko'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [116.3, 38.2], 'player': {'id': 124773, 'name': 'Amrinder Singh'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [99.3, 41.3], 'player': {'id': 162214, 'name': 'Jerry Mawihmingthanga'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [87.6, 51.9], 'player': {'id': 162219, 'name': 'Isaac Vanmalsawma Chhakchhuak'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}]",56feac7e-0fb3-4fef-ad2a-012fad5bc9d8,Blocked,0.030244207,Normal,Open Play,,,,Odisha,7291,00:43:22.279,Shot,
,,,,,,,,,,,,,,,,,0.952481,,,,,,,,,,,,,,434ff18d-06da-46a7-b00e-8163c3a84ab2,1663,,"[108.4, 57.8]",3817892,46,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pritam Kotal,124772.0,Right Back,82,ATK Mohun Bagan,7282,['3eff0090-f428-48b5-a2a1-da985106eeef'],10,,Right Foot,"[120.0, 41.5, 5.4]",,"[{'location': [117.5, 44.0], 'player': {'id': 124784, 'name': 'Kamaljit Singh'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [86.3, 41.8], 'player': {'id': 124756, 'name': 'Subhasish Bose'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [98.8, 49.5], 'player': {'id': 124741, 'name': 'Manvir Singh'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [107.6, 44.7], 'player': {'id': 124907, 'name': 'Liston Colaco'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [90.6, 53.9], 'player': {'id': 179491, 'name': 'Redeem Tlang'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [103.1, 47.7], 'player': {'id': 162216, 'name': 'Moirangthem Thoiba Singh'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [107.6, 53.7], 'player': {'id': 179263, 'name': 'Sahil Panwar'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [110.3, 53.7], 'player': {'id': 162201, 'name': 'Víctor Mongil Adeva'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.4, 43.9], 'player': {'id': 24860, 'name': 'Héctor Rodas Ramírez'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.6, 40.6], 'player': {'id': 162223, 'name': 'Sebastian Thangmuansang'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [93.2, 33.7], 'player': {'id': 162219, 'name': 'Isaac Vanmalsawma Chhakchhuak'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}]",99388f22-12e0-4993-9ca6-e6e13028fb85,Off T,0.012305932,Normal,Open Play,,,,ATK Mohun Bagan,7282,00:46:10.566,Shot,
,,,,,,,,,,,,,,,,,1.88541,,,,,,,,,,,,,,315bf3d4-f2cd-487e-a383-e4aad4cd04d1,1897,,"[80.7, 55.2]",3817892,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jerry Mawihmingthanga,162214.0,Right Wing,98,Odisha,7291,['c91f42e9-e047-4207-bbcd-780b14855881'],53,,Right Foot,"[120.0, 51.1, 6.4]",,"[{'location': [117.4, 42.5], 'player': {'id': 124773, 'name': 'Amrinder Singh'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [61.2, 26.8], 'player': {'id': 24303, 'name': 'Joni Ensio Kauko'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [67.6, 65.7], 'player': {'id': 163342, 'name': 'Hugo Adnan Boumous'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [78.2, 40.5], 'player': {'id': 163343, 'name': 'Lenny Rodrigues'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [84.7, 49.8], 'player': {'id': 9989, 'name': 'Carl Gerard McHugh'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [89.0, 57.1], 'player': {'id': 124756, 'name': 'Subhasish Bose'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [95.2, 43.0], 'player': {'id': 170691, 'name': 'José Luis Espinosa Arroyo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [89.9, 29.1], 'player': {'id': 124772, 'name': 'Pritam Kotal'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [84.1, 42.0], 'player': {'id': 24268, 'name': 'Ariday Cabrera Suárez'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [83.5, 51.6], 'player': {'id': 162221, 'name': 'Daniel Lalhlimpuia'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [54.3, 61.1], 'player': {'id': 162223, 'name': 'Sebastian Thangmuansang'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [63.2, 47.1], 'player': {'id': 162216, 'name': 'Moirangthem Thoiba Singh'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [68.7, 31.9], 'player': {'id': 162219, 'name': 'Isaac Vanmalsawma Chhakchhuak'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [69.2, 27.3], 'player': {'id': 179491, 'name': 'Redeem Tlang'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",,Off T,0.0077632503,Half Volley,Open Play,,,,Odisha,7291,00:05:53.280,Shot,
,,,,,,,,,,,,,,,,,1.060006,,,,,,,,,,,,,,a8544ec8-9370-404a-b598-03be8a74bec2,2023,,"[104.1, 42.1]",3817892,54,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Manvir Singh,124741.0,Right Wing,107,ATK Mohun Bagan,7282,"['6b559eeb-c55b-473b-9bf3-58b3b92aaa6c', '9eda8abe-c2a3-4771-ba8f-b54632bc0b62']",30,,Right Foot,"[120.0, 29.8, 5.2]",,"[{'location': [118.4, 39.9], 'player': {'id': 124784, 'name': 'Kamaljit Singh'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.4, 29.1], 'player': {'id': 124907, 'name': 'Liston Colaco'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [93.4, 32.2], 'player': {'id': 163342, 'name': 'Hugo Adnan Boumous'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [104.8, 40.7], 'player': {'id': 24860, 'name': 'Héctor Rodas Ramírez'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.2, 34.5], 'player': {'id': 162223, 'name': 'Sebastian Thangmuansang'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.9, 41.9], 'player': {'id': 162201, 'name': 'Víctor Mongil Adeva'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [86.1, 45.4], 'player': {'id': 24303, 'name': 'Joni Ensio Kauko'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [100.4, 47.7], 'player': {'id': 162219, 'name': 'Isaac Vanmalsawma Chhakchhuak'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [107.3, 64.0], 'player': {'id': 179491, 'name': 'Redeem Tlang'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [109.4, 53.7], 'player': {'id': 179263, 'name': 'Sahil Panwar'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.8, 55.0], 'player': {'id': 162216, 'name': 'Moirangthem Thoiba Singh'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}]",,Off T,0.04923391,Half Volley,Open Play,,,,ATK Mohun Bagan,7282,00:09:30.604,Shot,True
,,,,,,,,,,,,,,,,,0.968923,,,,,,,,,,,,,,0821a975-2be4-4d8d-97ee-942d4bf2206e,2225,,"[103.7, 46.2]",3817892,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Manvir Singh,124741.0,Right Wing,117,ATK Mohun Bagan,7282,['c4d93426-22de-458c-be8b-7fbc6ac63bbd'],4,,Head,"[120.0, 46.7, 0.9]",,"[{'location': [90.7, 21.9], 'player': {'id': 162216, 'name': 'Moirangthem Thoiba Singh'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [86.8, 41.9], 'player': {'id': 162219, 'name': 'Isaac Vanmalsawma Chhakchhuak'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [87.4, 37.6], 'player': {'id': 163342, 'name': 'Hugo Adnan Boumous'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [93.3, 29.6], 'player': {'id': 163344, 'name': 'Roy Krishna'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [78.9, 55.8], 'player': {'id': 163337, 'name': 'Ashutosh Mehta'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [102.3, 15.1], 'player': {'id': 162223, 'name': 'Sebastian Thangmuansang'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [89.1, 53.3], 'player': {'id': 179491, 'name': 'Redeem Tlang'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [100.3, 27.9], 'player': {'id': 24860, 'name': 'Héctor Rodas Ramírez'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.5, 41.4], 'player': {'id': 162201, 'name': 'Víctor Mongil Adeva'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.7, 48.7], 'player': {'id': 179263, 'name': 'Sahil Panwar'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [118.4, 40.0], 'player': {'id': 124784, 'name': 'Kamaljit Singh'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",cd517686-154b-4b05-b1f1-c7fdf9b1c805,Off T,0.04743157,Normal,Open Play,,,,ATK Mohun Bagan,7282,00:16:04.873,Shot,
,,,,,,,,,,,,,,,,,2.205632,,,,,,,,,,,,,,eb89057d-965d-48fd-82ee-627b92604149,2327,,"[95.0, 41.2]",3817892,65,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Redeem Tlang,179491.0,Left Wing,126,Odisha,7291,['f5ebb5f9-e2d9-477d-91c7-f8d9ed812c7b'],54,,Right Foot,"[120.0, 47.9, 0.5]",True,"[{'location': [118.5, 40.1], 'player': {'id': 124773, 'name': 'Amrinder Singh'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [99.1, 41.2], 'player': {'id': 24303, 'name': 'Joni Ensio Kauko'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [95.1, 43.5], 'player': {'id': 163342, 'name': 'Hugo Adnan Boumous'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [108.0, 41.9], 'player': {'id': 124756, 'name': 'Subhasish Bose'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [112.3, 40.1], 'player': {'id': 162219, 'name': 'Isaac Vanmalsawma Chhakchhuak'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [92.1, 50.3], 'player': {'id': 162214, 'name': 'Jerry Mawihmingthanga'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [113.3, 39.2], 'player': {'id': 179263, 'name': 'Sahil Panwar'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [112.1, 46.1], 'player': {'id': 162221, 'name': 'Daniel Lalhlimpuia'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [108.8, 76.5], 'player': {'id': 24268, 'name': 'Ariday Cabrera Suárez'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [114.2, 44.0], 'player': {'id': 24860, 'name': 'Héctor Rodas Ramírez'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [101.2, 33.4], 'player': {'id': 162201, 'name': 'Víctor Mongil Adeva'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [111.0, 38.1], 'player': {'id': 170691, 'name': 'José Luis Espinosa Arroyo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.3, 44.9], 'player': {'id': 124907, 'name': 'Liston Colaco'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [110.5, 43.0], 'player': {'id': 163344, 'name': 'Roy Krishna'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [104.9, 35.6], 'player': {'id': 163343, 'name': 'Lenny Rodrigues'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [112.9, 43.6], 'player': {'id': 124772, 'name': 'Pritam Kotal'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.6, 38.4], 'player': {'id': 163337, 'name': 'Ashutosh Mehta'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [110.8, 48.7], 'player': {'id': 124741, 'name': 'Manvir Singh'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}]",,Off T,0.024908194,Half Volley,Open Play,,,,Odisha,7291,00:20:54.579,Shot,
,,,,,,,,,,,,,,,,,1.602937,,,,,,,,,,,,,,14d6ca4d-4089-43ac-b71e-300385264103,2605,,"[98.6, 33.9]",3817892,74,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roy Krishna,163344.0,Center Attacking Midfield,142,ATK Mohun Bagan,7282,['da8143f5-bca7-4b55-8f34-60fbbbf0c397'],10,,Right Foot,"[120.0, 45.7, 0.4]",,"[{'location': [109.1, 39.8], 'player': {'id': 179263, 'name': 'Sahil Panwar'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [109.8, 36.9], 'player': {'id': 162201, 'name': 'Víctor Mongil Adeva'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.0, 27.7], 'player': {'id': 162223, 'name': 'Sebastian Thangmuansang'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [106.1, 33.9], 'player': {'id': 162216, 'name': 'Moirangthem Thoiba Singh'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [113.0, 24.9], 'player': {'id': 163342, 'name': 'Hugo Adnan Boumous'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [101.4, 39.6], 'player': {'id': 162219, 'name': 'Isaac Vanmalsawma Chhakchhuak'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [101.7, 34.7], 'player': {'id': 24860, 'name': 'Héctor Rodas Ramírez'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.0, 43.3], 'player': {'id': 124741, 'name': 'Manvir Singh'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [108.0, 38.6], 'player': {'id': 163362, 'name': 'Kiyan Nassiri Giri'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [117.9, 38.5], 'player': {'id': 124784, 'name': 'Kamaljit Singh'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",f1801295-50f8-41bd-9576-32e9d7b5c88c,Off T,0.043243848,Normal,Open Play,,,,ATK Mohun Bagan,7282,00:29:10.285,Shot,
,,,,,,,,,,,,,,,,,0.702747,,,,,,,,,,,,,,88553935-fdca-464d-9e71-a79a6963d5bd,2691,,"[99.4, 53.2]",3817892,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Deepak Tangri,163340.0,Left Defensive Midfield,147,ATK Mohun Bagan,7282,['7baf06bc-8578-44e5-b81f-52dda788e6e5'],34,,Left Foot,"[117.5, 42.8, 0.5]",True,"[{'location': [117.6, 41.7], 'player': {'id': 124784, 'name': 'Kamaljit Singh'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [112.2, 43.1], 'player': {'id': 124741, 'name': 'Manvir Singh'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [107.5, 51.9], 'player': {'id': 163362, 'name': 'Kiyan Nassiri Giri'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [102.7, 38.5], 'player': {'id': 163342, 'name': 'Hugo Adnan Boumous'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [105.5, 33.9], 'player': {'id': 24303, 'name': 'Joni Ensio Kauko'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [96.0, 42.0], 'player': {'id': 163344, 'name': 'Roy Krishna'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [100.1, 57.6], 'player': {'id': 179491, 'name': 'Redeem Tlang'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [106.2, 53.0], 'player': {'id': 162219, 'name': 'Isaac Vanmalsawma Chhakchhuak'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [112.9, 49.1], 'player': {'id': 162201, 'name': 'Víctor Mongil Adeva'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.9, 61.7], 'player': {'id': 179263, 'name': 'Sahil Panwar'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [109.1, 45.3], 'player': {'id': 24860, 'name': 'Héctor Rodas Ramírez'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.5, 46.8], 'player': {'id': 162216, 'name': 'Moirangthem Thoiba Singh'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [111.4, 36.5], 'player': {'id': 162223, 'name': 'Sebastian Thangmuansang'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",,Saved,0.026208457,Volley,Open Play,,,,ATK Mohun Bagan,7282,00:33:34.224,Shot,
