50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.393206,,,,,,,,,,,,,cfaacd1e-65a0-4847-883c-969563c8a7cd,136,,"[115.2, 43.4]",3900629,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Zlatan Ibrahimović,3672.0,Center Forward,7,Paris Saint-Germain,131,['5d9b1387-d6de-47f5-9d62-44724d17c6f0'],56,,Right Foot,,"[120.0, 41.5, 1.0]",True,"[{'location': [112.0, 43.4], 'player': {'id': 3075, 'name': 'Javier Manquillo Gaitán'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [114.4, 40.6], 'player': {'id': 19813, 'name': 'Rolando Jorge Pires da Fonseca'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.1, 31.2], 'player': {'id': 18874, 'name': 'Mauricio Aníbal Isla Isla'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [110.0, 23.8], 'player': {'id': 7857, 'name': 'Brice Dja Djédjé'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [113.7, 26.1], 'player': {'id': 7472, 'name': ""Nicolas Alexis Julio N'Koulou Ndoubena""}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [117.6, 39.4], 'player': {'id': 3543, 'name': 'Steve Mandanda'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [111.8, 32.6], 'player': {'id': 2995, 'name': 'Ángel Fabián Di María Hernández'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [106.9, 37.3], 'player': {'id': 3745, 'name': 'Lucas Rodrigues Moura da Silva'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",586697d2-d412-4fde-8c6a-ae637cf68696,,True,Goal,0.40923873,Half Volley,Open Play,,,,Paris Saint-Germain,131,00:01:56.519,Shot,
,,,,,,,,,,,,,,,,,,1.145908,,,,,,,,,,,,,2e638169-fbf4-4004-833a-f5642ab36c0e,280,,"[89.9, 50.5]",3900629,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Abdelaziz Barrada,23933.0,Right Wing,12,Marseille,147,['81b6c375-ef8e-4cf5-a4e5-b20ba1b94924'],57,,Left Foot,,"[120.0, 28.4, 5.2]",True,"[{'location': [90.4, 40.8], 'player': {'id': 2995, 'name': 'Ángel Fabián Di María Hernández'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [101.0, 62.2], 'player': {'id': 26613, 'name': 'Maxwell Scherrer Cabelino Andrade'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.9, 54.7], 'player': {'id': 3956, 'name': 'David Luiz Moreira Marinho'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.3, 43.7], 'player': {'id': 3295, 'name': 'Thiago Emiliano da Silva'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.3, 46.7], 'player': {'id': 4325, 'name': 'Thiago Motta'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [88.9, 63.3], 'player': {'id': 3745, 'name': 'Lucas Rodrigues Moura da Silva'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [102.1, 31.0], 'player': {'id': 3481, 'name': 'Serge Aurier'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [93.7, 45.9], 'player': {'id': 3026, 'name': 'Adrien Rabiot'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [91.6, 50.3], 'player': {'id': 4375, 'name': 'Blaise Matuidi'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [98.7, 16.3], 'player': {'id': 3639, 'name': 'Georges-Kévin Nkoudou Mbida'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [117.3, 40.7], 'player': {'id': 4440, 'name': 'Kevin Trapp'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.2, 56.2], 'player': {'id': 3420, 'name': 'Rémy Cabella'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [100.2, 46.8], 'player': {'id': 3457, 'name': 'Michy Batshuayi Tunga'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [85.3, 63.7], 'player': {'id': 18874, 'name': 'Mauricio Aníbal Isla Isla'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}]",64c52c26-5a52-43af-9214-f5c06fcee7f0,,,Off T,0.019940285,Normal,Open Play,,,,Marseille,147,00:04:57.579,Shot,
,,,,,,,,,,,,,,,,,,0.24556,,,,,,,,,,,,,f7e564a3-db25-488a-a694-5f81be31f58d,472,,"[94.5, 44.3]",3900629,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Lucas Rodrigues Moura da Silva,3745.0,Left Wing,16,Paris Saint-Germain,131,"['7a438310-d04f-4262-8f97-7c2b92eaeacd', '9d8512f7-91d7-4356-8242-47f2ae720c7b']",18,,Right Foot,,"[97.2, 43.6]",,"[{'location': [114.8, 40.5], 'player': {'id': 3543, 'name': 'Steve Mandanda'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [84.5, 43.1], 'player': {'id': 3181, 'name': 'Lassana Diarra'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [94.0, 60.2], 'player': {'id': 3639, 'name': 'Georges-Kévin Nkoudou Mbida'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [89.6, 32.1], 'player': {'id': 23933, 'name': 'Abdelaziz Barrada'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [96.2, 49.2], 'player': {'id': 3075, 'name': 'Javier Manquillo Gaitán'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [91.9, 37.7], 'player': {'id': 18874, 'name': 'Mauricio Aníbal Isla Isla'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [95.5, 41.9], 'player': {'id': 7472, 'name': ""Nicolas Alexis Julio N'Koulou Ndoubena""}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [97.4, 43.6], 'player': {'id': 19813, 'name': 'Rolando Jorge Pires da Fonseca'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [97.2, 32.6], 'player': {'id': 7857, 'name': 'Brice Dja Djédjé'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [85.6, 19.5], 'player': {'id': 26613, 'name': 'Maxwell Scherrer Cabelino Andrade'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [95.3, 33.5], 'player': {'id': 3672, 'name': 'Zlatan Ibrahimović'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [93.8, 62.2], 'player': {'id': 2995, 'name': 'Ángel Fabián Di María Hernández'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",a09cc375-5709-4444-8432-eff9d35b842a,,,Blocked,0.038275834,Normal,Open Play,,,,Paris Saint-Germain,131,00:08:18.434,Shot,
,,,,,,,,,,,,,,,,,,1.077892,,,,,,,,,,,,,703d719d-8bdf-442a-a6b8-2f9e045f7e36,591,,"[111.9, 28.7]",3900629,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ángel Fabián Di María Hernández,2995.0,Right Wing,21,Paris Saint-Germain,131,['958171f1-d0e3-4a4c-b99b-ec1fa064125e'],1,,Left Foot,,"[120.0, 45.6, 0.5]",,"[{'location': [116.0, 33.3], 'player': {'id': 3543, 'name': 'Steve Mandanda'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [97.2, 46.2], 'player': {'id': 3075, 'name': 'Javier Manquillo Gaitán'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.8, 36.0], 'player': {'id': 19813, 'name': 'Rolando Jorge Pires da Fonseca'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.9, 31.8], 'player': {'id': 7472, 'name': ""Nicolas Alexis Julio N'Koulou Ndoubena""}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.1, 28.3], 'player': {'id': 7857, 'name': 'Brice Dja Djédjé'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.2, 36.9], 'player': {'id': 3745, 'name': 'Lucas Rodrigues Moura da Silva'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",f0824838-e154-4d3b-bffd-66268678765c,True,,Off T,0.21959808,Normal,Open Play,,,,Paris Saint-Germain,131,00:10:01.704,Shot,
,,,,,,,,,,,,,,,,,,0.221111,,,,,,,,,,,,,2be89c96-31b0-4065-894b-6e710c10e63e,875,,"[109.8, 40.3]",3900629,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lucas Rodrigues Moura da Silva,3745.0,Left Wing,29,Paris Saint-Germain,131,"['0d2a7e37-6f35-4168-98fa-509e1e1a6c2b', '95ed0a0d-ea46-4d2d-ba5f-bd6eff0d7d9f', 'ca36905c-9ae4-48b9-ac30-e22231968eb1']",59,True,Head,,"[110.6, 40.4]",,"[{'location': [99.3, 44.7], 'player': {'id': 3181, 'name': 'Lassana Diarra'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [109.4, 27.4], 'player': {'id': 26613, 'name': 'Maxwell Scherrer Cabelino Andrade'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [110.9, 45.6], 'player': {'id': 3075, 'name': 'Javier Manquillo Gaitán'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [110.9, 40.6], 'player': {'id': 19813, 'name': 'Rolando Jorge Pires da Fonseca'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.3, 29.5], 'player': {'id': 23933, 'name': 'Abdelaziz Barrada'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [108.2, 37.1], 'player': {'id': 7472, 'name': ""Nicolas Alexis Julio N'Koulou Ndoubena""}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.6, 28.5], 'player': {'id': 18874, 'name': 'Mauricio Aníbal Isla Isla'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [109.1, 23.8], 'player': {'id': 7857, 'name': 'Brice Dja Djédjé'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.4, 39.7], 'player': {'id': 3543, 'name': 'Steve Mandanda'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.2, 50.7], 'player': {'id': 3026, 'name': 'Adrien Rabiot'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [101.9, 39.0], 'player': {'id': 2995, 'name': 'Ángel Fabián Di María Hernández'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [98.6, 30.4], 'player': {'id': 4375, 'name': 'Blaise Matuidi'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [111.7, 49.0], 'player': {'id': 3672, 'name': 'Zlatan Ibrahimović'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",bba0e263-106e-42fd-93bf-8c981b5cea37,,,Blocked,0.065355055,Normal,Open Play,,,,Paris Saint-Germain,131,00:14:59.956,Shot,True
,,,,,,,,,,,,,,,,,,1.062644,,,,,,,,,,,,,46d83298-3e48-4727-a350-11cee2fe3fc4,920,,"[92.6, 38.0]",3900629,15,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rémy Cabella,3420.0,Center Attacking Midfield,32,Marseille,147,['37f78510-89ee-42e3-ab8d-2f95eca5d77e'],36,,Right Foot,,"[116.1, 40.8, 1.3]",,"[{'location': [84.6, 48.0], 'player': {'id': 3181, 'name': 'Lassana Diarra'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [100.2, 49.1], 'player': {'id': 26613, 'name': 'Maxwell Scherrer Cabelino Andrade'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.2, 34.5], 'player': {'id': 3295, 'name': 'Thiago Emiliano da Silva'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [98.7, 39.4], 'player': {'id': 3956, 'name': 'David Luiz Moreira Marinho'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [98.1, 29.3], 'player': {'id': 3481, 'name': 'Serge Aurier'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [89.6, 51.3], 'player': {'id': 4375, 'name': 'Blaise Matuidi'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [92.9, 42.6], 'player': {'id': 4325, 'name': 'Thiago Motta'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [89.2, 32.6], 'player': {'id': 3026, 'name': 'Adrien Rabiot'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [81.3, 50.4], 'player': {'id': 3745, 'name': 'Lucas Rodrigues Moura da Silva'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [116.0, 40.8], 'player': {'id': 4440, 'name': 'Kevin Trapp'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [96.7, 53.9], 'player': {'id': 23933, 'name': 'Abdelaziz Barrada'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [101.4, 30.2], 'player': {'id': 3639, 'name': 'Georges-Kévin Nkoudou Mbida'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",479b661f-de04-4cf1-90fe-dd55d90bd4d3,,,Saved,0.039841276,Normal,Open Play,,,,Marseille,147,00:15:36.080,Shot,
,,,,,,,,,,,,,,,,,,0.587238,,,,,,,,,,,,,5120d94f-5553-4c40-ad7e-2db140575b3c,1039,,"[113.8, 18.3]",3900629,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Georges-Kévin Nkoudou Mbida,3639.0,Left Wing,37,Marseille,147,['f4fbf46c-6dd2-487b-90a5-35ad479aa341'],23,,Left Foot,,"[120.0, 35.6, 1.6]",,"[{'location': [113.9, 19.4], 'player': {'id': 3481, 'name': 'Serge Aurier'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.7, 34.5], 'player': {'id': 4375, 'name': 'Blaise Matuidi'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [93.7, 49.6], 'player': {'id': 3745, 'name': 'Lucas Rodrigues Moura da Silva'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [104.8, 25.4], 'player': {'id': 3026, 'name': 'Adrien Rabiot'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [109.5, 17.8], 'player': {'id': 4325, 'name': 'Thiago Motta'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [112.3, 37.6], 'player': {'id': 3457, 'name': 'Michy Batshuayi Tunga'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [108.6, 35.4], 'player': {'id': 23933, 'name': 'Abdelaziz Barrada'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [96.0, 53.9], 'player': {'id': 7857, 'name': 'Brice Dja Djédjé'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [118.9, 36.5], 'player': {'id': 4440, 'name': 'Kevin Trapp'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [111.1, 40.0], 'player': {'id': 26613, 'name': 'Maxwell Scherrer Cabelino Andrade'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [113.7, 35.4], 'player': {'id': 3956, 'name': 'David Luiz Moreira Marinho'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.4, 30.7], 'player': {'id': 3295, 'name': 'Thiago Emiliano da Silva'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",cf3f3a3b-577d-4706-ab83-36a20bd924e6,,,Off T,0.0058293752,Normal,Open Play,,,,Marseille,147,00:18:23.122,Shot,
,,,,,,,,,,,,,,,,,,1.175618,,,,,,,,,,,,,d134187c-67fe-49a1-9201-82848a72c4bd,1076,,"[91.5, 50.4]",3900629,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Brice Dja Djédjé,7857.0,Right Back,40,Marseille,147,['18fcd70c-0ce5-4646-b1de-54d2eca7f964'],54,,Right Foot,,"[117.2, 41.3, 2.4]",,"[{'location': [102.5, 27.2], 'player': {'id': 26613, 'name': 'Maxwell Scherrer Cabelino Andrade'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [99.8, 12.3], 'player': {'id': 23933, 'name': 'Abdelaziz Barrada'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [102.9, 39.8], 'player': {'id': 3956, 'name': 'David Luiz Moreira Marinho'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.1, 37.3], 'player': {'id': 3295, 'name': 'Thiago Emiliano da Silva'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.1, 43.6], 'player': {'id': 19813, 'name': 'Rolando Jorge Pires da Fonseca'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [101.1, 36.4], 'player': {'id': 7472, 'name': ""Nicolas Alexis Julio N'Koulou Ndoubena""}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [96.2, 39.4], 'player': {'id': 3639, 'name': 'Georges-Kévin Nkoudou Mbida'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [100.3, 66.2], 'player': {'id': 3420, 'name': 'Rémy Cabella'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [106.6, 46.1], 'player': {'id': 3457, 'name': 'Michy Batshuayi Tunga'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [91.6, 60.0], 'player': {'id': 3181, 'name': 'Lassana Diarra'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [104.8, 38.4], 'player': {'id': 3481, 'name': 'Serge Aurier'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [91.7, 49.2], 'player': {'id': 3672, 'name': 'Zlatan Ibrahimović'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [118.0, 41.1], 'player': {'id': 4440, 'name': 'Kevin Trapp'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.6, 56.5], 'player': {'id': 4325, 'name': 'Thiago Motta'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [101.8, 47.6], 'player': {'id': 3026, 'name': 'Adrien Rabiot'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [94.4, 58.1], 'player': {'id': 4375, 'name': 'Blaise Matuidi'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}]",007df808-4347-43bd-af93-b0a59539ea8d,,,Saved,0.022831023,Normal,Open Play,,,,Marseille,147,00:19:54.455,Shot,
,,,,,,,,,,,,,,,,,,0.635494,,,,,,,,,,,,,045c3f29-1787-4765-a720-9ade51f01df0,1080,,"[114.3, 46.8]",3900629,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,Right Center Back,41,Marseille,147,['2aedec47-51c3-45f1-949f-91fb56baef4f'],25,,Head,,"[120.0, 39.6, 6.0]",,"[{'location': [114.7, 34.4], 'player': {'id': 23933, 'name': 'Abdelaziz Barrada'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [109.5, 34.7], 'player': {'id': 19813, 'name': 'Rolando Jorge Pires da Fonseca'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [108.0, 33.7], 'player': {'id': 18874, 'name': 'Mauricio Aníbal Isla Isla'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [114.8, 33.6], 'player': {'id': 3481, 'name': 'Serge Aurier'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [98.5, 37.8], 'player': {'id': 4375, 'name': 'Blaise Matuidi'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [113.7, 42.6], 'player': {'id': 3639, 'name': 'Georges-Kévin Nkoudou Mbida'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [110.5, 44.1], 'player': {'id': 3457, 'name': 'Michy Batshuayi Tunga'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [112.8, 42.6], 'player': {'id': 3295, 'name': 'Thiago Emiliano da Silva'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [114.3, 42.7], 'player': {'id': 3956, 'name': 'David Luiz Moreira Marinho'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.0, 37.3], 'player': {'id': 3026, 'name': 'Adrien Rabiot'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [119.3, 37.9], 'player': {'id': 26613, 'name': 'Maxwell Scherrer Cabelino Andrade'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [118.9, 40.7], 'player': {'id': 4440, 'name': 'Kevin Trapp'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [113.8, 45.5], 'player': {'id': 3672, 'name': 'Zlatan Ibrahimović'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}]",c32c1a88-0c22-4589-a96f-688526c4708e,,,Off T,0.11067747,Normal,Open Play,,,,Marseille,147,00:20:25.550,Shot,
,,,,,,,,,,,,,,,,,,0.531492,,,,,,,,,,,,,ae691c7e-7ee2-4aa2-8f1f-6f3ec8e4cbfb,1102,,"[107.7, 45.1]",3900629,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Abdelaziz Barrada,23933.0,Right Wing,43,Marseille,147,['d03f3a5b-3628-4722-953c-af3756b76dbf'],14,,Right Foot,,"[120.0, 40.4, 5.9]",True,"[{'location': [101.9, 16.5], 'player': {'id': 3075, 'name': 'Javier Manquillo Gaitán'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [90.6, 51.7], 'player': {'id': 18874, 'name': 'Mauricio Aníbal Isla Isla'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [95.0, 38.7], 'player': {'id': 3420, 'name': 'Rémy Cabella'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [109.9, 35.2], 'player': {'id': 3639, 'name': 'Georges-Kévin Nkoudou Mbida'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [118.0, 41.3], 'player': {'id': 4440, 'name': 'Kevin Trapp'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [112.2, 49.2], 'player': {'id': 26613, 'name': 'Maxwell Scherrer Cabelino Andrade'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [114.7, 44.4], 'player': {'id': 3956, 'name': 'David Luiz Moreira Marinho'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.1, 47.6], 'player': {'id': 4375, 'name': 'Blaise Matuidi'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [110.6, 41.1], 'player': {'id': 4325, 'name': 'Thiago Motta'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [110.9, 38.5], 'player': {'id': 3295, 'name': 'Thiago Emiliano da Silva'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.8, 34.0], 'player': {'id': 3481, 'name': 'Serge Aurier'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.9, 41.0], 'player': {'id': 3026, 'name': 'Adrien Rabiot'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [110.4, 63.6], 'player': {'id': 7857, 'name': 'Brice Dja Djédjé'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [114.9, 46.5], 'player': {'id': 3457, 'name': 'Michy Batshuayi Tunga'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",,,,Off T,0.2055817,Half Volley,Open Play,,,,Marseille,147,00:21:14.177,Shot,
