50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,0.261187,,,,,,,,,,,,,0abd59cb-948b-4787-8d03-9c4c4804e0ab,1920,,"[97.6, 50.6]",3879736,44,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Stephan El Shaarawy,6979.0,Left Wing,98,AS Roma,229,"['9c8aed38-8626-4258-b1a1-01c8e404b274', 'de930916-664e-4cb9-8928-e1780159c094']",54,,Right Foot,,"[104.2, 48.6]",,"[{'location': [96.3, 41.8], 'player': {'id': 7962, 'name': 'Andrea Ranocchia'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [96.6, 42.2], 'player': {'id': 36364, 'name': 'Dávid Ivan'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [100.4, 48.6], 'player': {'id': 16586, 'name': 'Fernando Lucas Martins'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [104.8, 49.8], 'player': {'id': 25505, 'name': 'José Rodolfo Pires Ribeiro'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [103.8, 46.5], 'player': {'id': 387417, 'name': 'Mattia Cassani'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.4, 40.2], 'player': {'id': 7019, 'name': 'Matías Agustín Silvestre'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [103.4, 28.5], 'player': {'id': 7009, 'name': 'Édgar Osvaldo Barreto Cáceres'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [117.1, 41.0], 'player': {'id': 7018, 'name': 'Emiliano Viviano'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.7, 55.4], 'player': {'id': 19299, 'name': 'Maicon Douglas Sisenando'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [101.1, 35.1], 'player': {'id': 6964, 'name': 'Alessandro Florenzi'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [105.3, 35.3], 'player': {'id': 3531, 'name': 'Mohamed Salah'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [101.1, 19.0], 'player': {'id': 7456, 'name': 'Diego Perotti'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",4c9aed55-57d4-457a-bfb2-a34f0076021f,,Blocked,0.035360772,Normal,Open Play,,,,AS Roma,229,00:44:54.053,Shot,
,,,,,,,,,,,,,,,0.798097,,,,,,,,,,,,,85e8898a-ac08-4695-ab2e-b67828c91fa8,1924,,"[111.6, 41.8]",3879736,44,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Alessandro Florenzi,6964.0,Right Wing,98,AS Roma,229,['b8347469-dd96-4197-a4ec-617ecf52fe01'],55,,Head,,"[120.0, 43.9, 0.7]",,"[{'location': [102.7, 45.1], 'player': {'id': 36364, 'name': 'Dávid Ivan'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [104.9, 48.0], 'player': {'id': 387417, 'name': 'Mattia Cassani'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.9, 52.2], 'player': {'id': 25505, 'name': 'José Rodolfo Pires Ribeiro'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [107.0, 45.3], 'player': {'id': 7962, 'name': 'Andrea Ranocchia'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.1, 42.3], 'player': {'id': 7019, 'name': 'Matías Agustín Silvestre'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [109.7, 34.4], 'player': {'id': 7009, 'name': 'Édgar Osvaldo Barreto Cáceres'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [118.5, 41.0], 'player': {'id': 7018, 'name': 'Emiliano Viviano'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [114.8, 55.8], 'player': {'id': 19299, 'name': 'Maicon Douglas Sisenando'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [104.1, 23.4], 'player': {'id': 7456, 'name': 'Diego Perotti'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [111.1, 37.9], 'player': {'id': 3531, 'name': 'Mohamed Salah'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",,True,Goal,0.16909334,Normal,Open Play,,,,AS Roma,229,00:44:55.931,Shot,
,,,,,,,,,,,,,,,0.917546,,,,,,,,,,,,,5e6bf211-d01d-4fd0-be0a-4e2afd57e611,2180,,"[103.3, 40.5]",3879736,49,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Diego Perotti,7456.0,Center Attacking Midfield,104,AS Roma,229,"['6f9455c0-098d-48df-8da0-6120965ab1d6', '8ed68135-d496-4b65-a729-5b0916dc5a47']",7,,Right Foot,,"[120.0, 36.7, 0.8]",True,"[{'location': [118.4, 39.3], 'player': {'id': 7018, 'name': 'Emiliano Viviano'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.3, 41.9], 'player': {'id': 7962, 'name': 'Andrea Ranocchia'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [103.1, 38.7], 'player': {'id': 36364, 'name': 'Dávid Ivan'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [101.8, 49.6], 'player': {'id': 387417, 'name': 'Mattia Cassani'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [96.7, 53.6], 'player': {'id': 7009, 'name': 'Édgar Osvaldo Barreto Cáceres'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [99.5, 43.2], 'player': {'id': 7019, 'name': 'Matías Agustín Silvestre'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [96.3, 42.3], 'player': {'id': 16586, 'name': 'Fernando Lucas Martins'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [91.7, 52.9], 'player': {'id': 25505, 'name': 'José Rodolfo Pires Ribeiro'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [89.0, 57.5], 'player': {'id': 6822, 'name': 'Carlos Joaquín Correa'}, 'position': {'id': 20, 'name': 'Left Attacking Midfield'}, 'teammate': False}, {'location': [92.8, 43.5], 'player': {'id': 6759, 'name': 'Roberto Soriano'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'teammate': False}, {'location': [98.2, 36.0], 'player': {'id': 3531, 'name': 'Mohamed Salah'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [98.4, 67.9], 'player': {'id': 19299, 'name': 'Maicon Douglas Sisenando'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [99.5, 44.8], 'player': {'id': 6979, 'name': 'Stephan El Shaarawy'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [97.8, 47.1], 'player': {'id': 6964, 'name': 'Alessandro Florenzi'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [100.1, 49.0], 'player': {'id': 6947, 'name': 'Miralem Pjanić'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}]",73bd7766-7a91-484c-9368-12ffdb3de8a1,,Goal,0.07592754,Volley,Open Play,,,,AS Roma,229,00:04:07.795,Shot,True
,,,,,,,,,,,,,,,0.646655,,,,,,,,,,,,,d9946f7a-2b0b-4caf-8031-90a8dd9b686f,2316,,"[105.0, 47.2]",3879736,52,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Miralem Pjanić,6947.0,Left Defensive Midfield,111,AS Roma,229,"['0d810972-2d10-4797-a6da-9ef3a575ad29', '48483562-f83f-4449-b620-add6a2703712']",37,,Right Foot,,"[120.0, 44.7, 0.2]",True,"[{'location': [97.4, 44.5], 'player': {'id': 16586, 'name': 'Fernando Lucas Martins'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [102.4, 45.0], 'player': {'id': 7962, 'name': 'Andrea Ranocchia'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [105.2, 45.7], 'player': {'id': 7019, 'name': 'Matías Agustín Silvestre'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [99.9, 50.0], 'player': {'id': 387417, 'name': 'Mattia Cassani'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [97.0, 47.4], 'player': {'id': 3531, 'name': 'Mohamed Salah'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [117.5, 42.3], 'player': {'id': 7018, 'name': 'Emiliano Viviano'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",d9c66606-b3ca-4253-86a2-4d9427430e51,,Off T,0.16195172,Normal,Open Play,,,,AS Roma,229,00:07:37.378,Shot,True
,,,,,,,,,,,,,,,1.115797,,,,,,,,,,,,,271662e2-ae3e-4605-b200-24a96659e8c2,2339,,"[93.3, 22.5]",3879736,53,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Carlos Joaquín Correa,6822.0,Left Attacking Midfield,112,Sampdoria,234,['a61e883a-395a-46dd-bf00-a01395f3a634'],16,,Right Foot,,"[117.3, 37.8, 0.5]",,"[{'location': [98.2, 32.5], 'player': {'id': 20169, 'name': 'Seydou Kéita'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [98.9, 25.1], 'player': {'id': 6964, 'name': 'Alessandro Florenzi'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [102.7, 30.2], 'player': {'id': 3167, 'name': 'Antonio Rüdiger'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [99.5, 19.7], 'player': {'id': 7048, 'name': 'Konstantinos Manolas'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [117.7, 38.1], 'player': {'id': 5669, 'name': 'Wojciech Szczęsny'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.4, 23.1], 'player': {'id': 7009, 'name': 'Édgar Osvaldo Barreto Cáceres'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [98.2, 12.3], 'player': {'id': 6334, 'name': 'Luis Fernando Muriel Fruto'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [92.1, 26.5], 'player': {'id': 19299, 'name': 'Maicon Douglas Sisenando'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",7f397246-15d4-4e6e-87e1-dc332bedc018,,Saved,0.008046738,Normal,Open Play,,,,Sampdoria,234,00:08:16.598,Shot,
,,,,,,,,,,,,,,,0.324515,,,,,,,,,,,,,9e0f6fb0-4e57-4344-be21-f0e743192d81,2439,,"[99.5, 47.3]",3879736,56,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fernando Lucas Martins,16586.0,Right Defensive Midfield,129,Sampdoria,234,"['b2e113d9-b6e4-4874-826a-965471d9349c', 'c484375b-6135-4bc8-9ef1-0e50d2139271']",9,,Right Foot,,"[104.2, 43.8]",True,"[{'location': [117.9, 41.0], 'player': {'id': 5669, 'name': 'Wojciech Szczęsny'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [91.9, 19.9], 'player': {'id': 3531, 'name': 'Mohamed Salah'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [100.6, 38.7], 'player': {'id': 7456, 'name': 'Diego Perotti'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [102.9, 43.5], 'player': {'id': 6979, 'name': 'Stephan El Shaarawy'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [104.5, 43.4], 'player': {'id': 6947, 'name': 'Miralem Pjanić'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [108.1, 44.0], 'player': {'id': 3167, 'name': 'Antonio Rüdiger'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.1, 41.4], 'player': {'id': 6849, 'name': 'Lucas Digne'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [109.0, 39.2], 'player': {'id': 20169, 'name': 'Seydou Kéita'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [106.3, 32.6], 'player': {'id': 6964, 'name': 'Alessandro Florenzi'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [107.7, 35.4], 'player': {'id': 7048, 'name': 'Konstantinos Manolas'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.0, 28.8], 'player': {'id': 19299, 'name': 'Maicon Douglas Sisenando'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [98.3, 13.2], 'player': {'id': 25505, 'name': 'José Rodolfo Pires Ribeiro'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [109.2, 35.7], 'player': {'id': 6822, 'name': 'Carlos Joaquín Correa'}, 'position': {'id': 20, 'name': 'Left Attacking Midfield'}, 'teammate': True}, {'location': [105.4, 50.0], 'player': {'id': 7011, 'name': 'Fabio Quagliarella'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [107.0, 43.7], 'player': {'id': 36364, 'name': 'Dávid Ivan'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [103.5, 35.4], 'player': {'id': 6759, 'name': 'Roberto Soriano'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'teammate': True}]",30d40c32-da37-483d-8eed-67ff3944bb87,,Blocked,0.046413004,Half Volley,Open Play,,,,Sampdoria,234,00:11:09.504,Shot,
,,,,,,,,,,,,,,,0.333593,,,,,,,,,,,,,b6cb88ab-e542-40ec-9cef-bab317ced1ae,2671,,"[90.9, 43.1]",3879736,62,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Fernando Lucas Martins,16586.0,Right Defensive Midfield,136,Sampdoria,234,"['3399f1e8-2e5f-4baa-839d-7650f45ca7fd', '494630b8-e34f-4c2d-a659-9c5d8a7a86ab']",10,,Right Foot,,"[99.3, 43.3]",,"[{'location': [102.2, 43.9], 'player': {'id': 6964, 'name': 'Alessandro Florenzi'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [100.4, 44.6], 'player': {'id': 3167, 'name': 'Antonio Rüdiger'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.3, 45.3], 'player': {'id': 20169, 'name': 'Seydou Kéita'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [118.4, 40.3], 'player': {'id': 5669, 'name': 'Wojciech Szczęsny'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.8, 51.1], 'player': {'id': 6979, 'name': 'Stephan El Shaarawy'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [100.1, 46.0], 'player': {'id': 6947, 'name': 'Miralem Pjanić'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [99.8, 43.1], 'player': {'id': 7456, 'name': 'Diego Perotti'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [99.1, 54.2], 'player': {'id': 7019, 'name': 'Matías Agustín Silvestre'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [91.8, 32.4], 'player': {'id': 36364, 'name': 'Dávid Ivan'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [89.5, 47.5], 'player': {'id': 25505, 'name': 'José Rodolfo Pires Ribeiro'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [100.8, 43.4], 'player': {'id': 6759, 'name': 'Roberto Soriano'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'teammate': True}, {'location': [101.8, 42.8], 'player': {'id': 7011, 'name': 'Fabio Quagliarella'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [100.6, 25.5], 'player': {'id': 6822, 'name': 'Carlos Joaquín Correa'}, 'position': {'id': 20, 'name': 'Left Attacking Midfield'}, 'teammate': True}, {'location': [100.8, 40.0], 'player': {'id': 6849, 'name': 'Lucas Digne'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [99.5, 34.3], 'player': {'id': 3531, 'name': 'Mohamed Salah'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [101.3, 38.8], 'player': {'id': 7048, 'name': 'Konstantinos Manolas'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.7, 29.7], 'player': {'id': 19299, 'name': 'Maicon Douglas Sisenando'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [100.7, 41.6], 'player': {'id': 7009, 'name': 'Édgar Osvaldo Barreto Cáceres'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}]",,,Blocked,0.037868306,Normal,Free Kick,,,,Sampdoria,234,00:17:10.853,Shot,
,,,,,,,,,,,,,,,0.895412,,,,,,,,,,,,,25507eeb-c331-4404-9a25-b3d8b89cf73f,3036,,"[104.3, 37.6]",3879736,72,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Stephan El Shaarawy,6979.0,Left Wing,155,AS Roma,229,['acb62c8e-1367-4377-92bb-72e6d97298f9'],27,,Right Foot,,"[120.0, 45.6, 1.0]",True,"[{'location': [101.4, 42.4], 'player': {'id': 3531, 'name': 'Mohamed Salah'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [115.5, 39.5], 'player': {'id': 7018, 'name': 'Emiliano Viviano'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.3, 45.3], 'player': {'id': 387417, 'name': 'Mattia Cassani'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.8, 39.2], 'player': {'id': 7962, 'name': 'Andrea Ranocchia'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [106.3, 37.8], 'player': {'id': 7019, 'name': 'Matías Agustín Silvestre'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [98.9, 48.9], 'player': {'id': 16586, 'name': 'Fernando Lucas Martins'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [99.6, 40.8], 'player': {'id': 6759, 'name': 'Roberto Soriano'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [103.5, 44.1], 'player': {'id': 6973, 'name': 'Edin Džeko'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [95.0, 66.1], 'player': {'id': 7456, 'name': 'Diego Perotti'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",,,Off T,0.085344665,Normal,Open Play,,,,AS Roma,229,00:27:27.252,Shot,
,,,,,,,,,,,,,,,0.150255,,,,,,,,,,,,,99a385a3-c4af-412d-ba30-ae7db732e0bf,3267,,"[102.9, 39.8]",3879736,77,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fabio Quagliarella,7011.0,Center Forward,167,Sampdoria,234,"['38b061a0-457c-4c51-86cb-4d3d88b3c1f1', '6335a7f9-46ca-4046-b6da-a2c3b12fc111']",41,,Right Foot,,"[103.6, 39.8]",,"[{'location': [98.5, 21.8], 'player': {'id': 8875, 'name': 'Ricardo Gabriel Álvarez'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'teammate': True}, {'location': [101.2, 25.1], 'player': {'id': 25505, 'name': 'José Rodolfo Pires Ribeiro'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [101.1, 17.8], 'player': {'id': 19850, 'name': 'Antonio Cassano'}, 'position': {'id': 20, 'name': 'Left Attacking Midfield'}, 'teammate': True}, {'location': [117.6, 40.2], 'player': {'id': 5669, 'name': 'Wojciech Szczęsny'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [90.3, 21.0], 'player': {'id': 3531, 'name': 'Mohamed Salah'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [101.5, 39.8], 'player': {'id': 6979, 'name': 'Stephan El Shaarawy'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [99.3, 31.9], 'player': {'id': 6947, 'name': 'Miralem Pjanić'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [105.7, 48.2], 'player': {'id': 6849, 'name': 'Lucas Digne'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.1, 39.7], 'player': {'id': 3167, 'name': 'Antonio Rüdiger'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.4, 33.7], 'player': {'id': 20169, 'name': 'Seydou Kéita'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [106.2, 39.1], 'player': {'id': 7048, 'name': 'Konstantinos Manolas'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.6, 25.0], 'player': {'id': 6964, 'name': 'Alessandro Florenzi'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.1, 55.3], 'player': {'id': 36364, 'name': 'Dávid Ivan'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [100.9, 41.6], 'player': {'id': 6759, 'name': 'Roberto Soriano'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}]",937918cd-043a-4952-9a13-c4fae9a466a1,,Blocked,0.030486828,Normal,Open Play,,,,Sampdoria,234,00:32:41.740,Shot,
,,,,,,,,,,,,,,,1.289045,,,,,,,,,,,,,7d05a455-69c4-4398-99ff-5f2ad8888acd,3438,,"[101.0, 23.2]",3879736,80,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roberto Soriano,6759.0,Right Defensive Midfield,177,Sampdoria,234,"['265a647d-f32f-41bc-b417-246d475ded3d', 'ceacab89-fee9-488e-8b7d-f143d19c1b7e']",37,,Right Foot,,"[120.0, 47.8, 6.8]",,"[{'location': [107.7, 30.0], 'player': {'id': 7011, 'name': 'Fabio Quagliarella'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [100.5, 6.8], 'player': {'id': 25505, 'name': 'José Rodolfo Pires Ribeiro'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [103.9, 45.2], 'player': {'id': 6849, 'name': 'Lucas Digne'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [97.6, 22.2], 'player': {'id': 7456, 'name': 'Diego Perotti'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [105.9, 34.4], 'player': {'id': 3167, 'name': 'Antonio Rüdiger'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [97.8, 14.3], 'player': {'id': 6964, 'name': 'Alessandro Florenzi'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.0, 26.6], 'player': {'id': 7048, 'name': 'Konstantinos Manolas'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.5, 24.8], 'player': {'id': 20169, 'name': 'Seydou Kéita'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [103.5, 17.8], 'player': {'id': 6947, 'name': 'Miralem Pjanić'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [118.0, 37.9], 'player': {'id': 5669, 'name': 'Wojciech Szczęsny'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",69194c0b-56ac-4c8e-a03d-fe8ccaecc9e7,,Off T,0.027745431,Normal,Open Play,,,,Sampdoria,234,00:35:37.682,Shot,True
