50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.328087,,,,,,,,,,,,,,,2ea15258-9770-4cc9-82c1-3350fca270cd,190,,,"[114.7, 31.6]",3902240,3,,,True,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Esther Gonzalez Rodríguez,50146.0,Center Forward,8,Spain Women's,863,"['65d25dc4-42ad-436e-bf48-260d0af3b8d9', 'd04a8c59-168d-47a8-9fbd-75defcb01872']",37,,Left Foot,"[120.0, 52.4]",,"[{'location': [116.1, 35.5], 'player': {'id': 32339, 'name': 'Daphne van Domselaar'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.4, 44.2], 'player': {'id': 50151, 'name': 'Alba María Redondo Ferrer'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [108.0, 20.4], 'player': {'id': 10161, 'name': 'María Francesca Caldentey Oliver'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [102.1, 38.8], 'player': {'id': 10151, 'name': 'Jennifer Hermoso Fuentes'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [104.6, 20.6], 'player': {'id': 63788, 'name': 'Victoria Pelova'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [114.9, 33.0], 'player': {'id': 10647, 'name': 'Stephanie van der Gragt'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [108.5, 28.2], 'player': {'id': 10645, 'name': 'Sherida Spitse'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.2, 35.4], 'player': {'id': 47541, 'name': 'Damaris Berta Egurrola Wienke'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [100.5, 41.4], 'player': {'id': 10654, 'name': 'Jackie Groenen'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [108.9, 37.0], 'player': {'id': 10666, 'name': 'Dominique Johanna Anna Petrone Janssen'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [115.8, 42.4], 'player': {'id': 62962, 'name': 'Esmee Brugts'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}]",cfc5f9ab-46cd-433e-9246-3847b3828b24,,,Wayward,,0.14443693,Normal,Open Play,,,,Spain Women's,863,00:03:37.323,Shot,True
,,,,,,,,,,,,,,,,,0.451886,,,,,,,,,,,,,,,d2c1898e-08b9-4219-993b-97b487718f51,249,,,"[115.9, 35.1]",3902240,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alba María Redondo Ferrer,50151.0,Right Wing,14,Spain Women's,863,"['03ab8f7e-9ea9-4d4f-b4e9-eabb655a1385', 'ff38765b-856a-40fe-bdae-147320db0c2e']",22,,Right Foot,"[120.0, 35.7, 6.4]",True,"[{'location': [119.7, 29.3], 'player': {'id': 15284, 'name': 'Aitana Bonmati Conca'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [119.8, 31.6], 'player': {'id': 10666, 'name': 'Dominique Johanna Anna Petrone Janssen'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.5, 22.3], 'player': {'id': 10647, 'name': 'Stephanie van der Gragt'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [105.5, 21.9], 'player': {'id': 50146, 'name': 'Esther Gonzalez Rodríguez'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [114.1, 33.8], 'player': {'id': 10654, 'name': 'Jackie Groenen'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [118.5, 36.4], 'player': {'id': 32339, 'name': 'Daphne van Domselaar'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [115.5, 36.0], 'player': {'id': 62962, 'name': 'Esmee Brugts'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}]",778ecaf2-3a5b-4db0-aba6-b131b681629b,,,Off T,,0.22238187,Volley,Open Play,,,,Spain Women's,863,00:05:22.208,Shot,True
,,,,,,,,,,,,,,,,,0.520726,,,,,,,,,,,,,,,ca18ba8a-13ce-4287-aa81-0b02a0e2e4df,656,,,"[107.5, 43.6]",3902240,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Alba María Redondo Ferrer,50151.0,Right Wing,40,Spain Women's,863,['e06ee37c-1208-4261-8ee0-d8bf4a9c3f33'],40,,Head,"[116.0, 40.9, 1.3]",,"[{'location': [116.1, 41.3], 'player': {'id': 32339, 'name': 'Daphne van Domselaar'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.3, 38.0], 'player': {'id': 50146, 'name': 'Esther Gonzalez Rodríguez'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [98.8, 27.6], 'player': {'id': 10645, 'name': 'Sherida Spitse'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [95.5, 42.4], 'player': {'id': 63788, 'name': 'Victoria Pelova'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [107.7, 34.6], 'player': {'id': 10647, 'name': 'Stephanie van der Gragt'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [107.5, 40.3], 'player': {'id': 10666, 'name': 'Dominique Johanna Anna Petrone Janssen'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.8, 43.5], 'player': {'id': 62962, 'name': 'Esmee Brugts'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}]",13e02600-f2a1-4ce6-92fa-345f7ff2dea2,,,Saved to Post,True,0.03859949,Normal,Open Play,,,,Spain Women's,863,00:16:40.419,Shot,
,,,,,,,,,,,,,,,,,0.553643,,,,,,,,,,,,,,,adfec41f-46d2-464b-bcc0-34536c08fa70,660,,,"[114.8, 36.3]",3902240,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Alba María Redondo Ferrer,50151.0,Right Wing,40,Spain Women's,863,"['bebbb216-5244-4756-8958-e04a3693e8c7', 'e3f861de-a991-434d-b594-11371946b31e']",42,,Right Foot,"[120.0, 36.0, 0.2]",True,"[{'location': [113.6, 36.6], 'player': {'id': 10647, 'name': 'Stephanie van der Gragt'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [115.4, 38.5], 'player': {'id': 32339, 'name': 'Daphne van Domselaar'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.0, 39.9], 'player': {'id': 50146, 'name': 'Esther Gonzalez Rodríguez'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [113.8, 38.0], 'player': {'id': 62962, 'name': 'Esmee Brugts'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [110.8, 41.5], 'player': {'id': 10666, 'name': 'Dominique Johanna Anna Petrone Janssen'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}]",,,True,Post,,0.5240947,Half Volley,Open Play,,,,Spain Women's,863,00:16:42.073,Shot,True
,,,,,,,,,,,,,,,,,1.514421,,,,,,,,,,,,,,,7250686d-dbef-4aca-a296-1f48215491f6,673,,,"[102.3, 54.9]",3902240,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Aitana Bonmati Conca,15284.0,Right Center Midfield,40,Spain Women's,863,['6e670813-f765-404c-859d-1f780ece9dbd'],54,,Left Foot,"[120.0, 30.6, 3.8]",,"[{'location': [117.4, 43.2], 'player': {'id': 32339, 'name': 'Daphne van Domselaar'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [97.7, 64.0], 'player': {'id': 49889, 'name': 'Oihane Hernández Zurbano'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [109.0, 38.2], 'player': {'id': 50151, 'name': 'Alba María Redondo Ferrer'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [108.1, 35.8], 'player': {'id': 50146, 'name': 'Esther Gonzalez Rodríguez'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [106.0, 30.3], 'player': {'id': 10151, 'name': 'Jennifer Hermoso Fuentes'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [96.8, 41.1], 'player': {'id': 10161, 'name': 'María Francesca Caldentey Oliver'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [107.4, 32.4], 'player': {'id': 10650, 'name': 'Jill Roord'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [110.5, 36.3], 'player': {'id': 10645, 'name': 'Sherida Spitse'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.3, 47.2], 'player': {'id': 10666, 'name': 'Dominique Johanna Anna Petrone Janssen'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.5, 41.3], 'player': {'id': 10647, 'name': 'Stephanie van der Gragt'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [107.2, 46.6], 'player': {'id': 47541, 'name': 'Damaris Berta Egurrola Wienke'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [101.9, 47.0], 'player': {'id': 63788, 'name': 'Victoria Pelova'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [98.2, 57.3], 'player': {'id': 10654, 'name': 'Jackie Groenen'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [103.6, 55.3], 'player': {'id': 62962, 'name': 'Esmee Brugts'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}]",c03c552f-1555-443a-ae7e-e41e1cc5f2cf,,,Off T,,0.03361651,Normal,Open Play,,,,Spain Women's,863,00:16:54.250,Shot,
,,,,,,,,,,,,,,,,,0.817845,,,,,,,,,,,,,,,48860058-ccf6-4f33-a5eb-c695fc468ac9,788,,,"[97.5, 36.4]",3902240,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Esther Gonzalez Rodríguez,50146.0,Center Forward,51,Spain Women's,863,['dbf19d12-d84e-458c-88ed-b3e70290483b'],55,,Right Foot,"[116.4, 38.6, 0.3]",,"[{'location': [117.6, 38.5], 'player': {'id': 32339, 'name': 'Daphne van Domselaar'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.3, 45.4], 'player': {'id': 50151, 'name': 'Alba María Redondo Ferrer'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [104.6, 20.2], 'player': {'id': 10151, 'name': 'Jennifer Hermoso Fuentes'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [89.8, 35.4], 'player': {'id': 49835, 'name': 'Teresa Abelleira Dueñas'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [93.7, 28.2], 'player': {'id': 10161, 'name': 'María Francesca Caldentey Oliver'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [85.7, 53.5], 'player': {'id': 49889, 'name': 'Oihane Hernández Zurbano'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [107.2, 46.9], 'player': {'id': 62962, 'name': 'Esmee Brugts'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [108.0, 43.6], 'player': {'id': 10666, 'name': 'Dominique Johanna Anna Petrone Janssen'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.3, 38.3], 'player': {'id': 10647, 'name': 'Stephanie van der Gragt'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [105.9, 28.4], 'player': {'id': 63788, 'name': 'Victoria Pelova'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [104.2, 32.5], 'player': {'id': 10645, 'name': 'Sherida Spitse'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [98.1, 42.4], 'player': {'id': 10654, 'name': 'Jackie Groenen'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [100.5, 31.9], 'player': {'id': 47541, 'name': 'Damaris Berta Egurrola Wienke'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [87.0, 44.2], 'player': {'id': 10649, 'name': 'Lieke Martens'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}]",691b30be-622c-4bf2-8440-27ee99dae14f,,,Saved,,0.05844144,Normal,Open Play,,,,Spain Women's,863,00:21:55.289,Shot,
,,,,,,,,,,,,,,,,,0.303312,,,,,,,,,,,,,,,8a8e7d39-ffe2-469a-a478-afeea377acd7,811,,,"[99.2, 50.2]",3902240,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Oihane Hernández Zurbano,49889.0,Right Back,54,Spain Women's,863,"['43d54bbb-a7e6-4c35-a045-0736792e2b4c', 'ff2b54e8-ef2c-42c9-b998-edf050367d0c']",26,,Right Foot,"[106.9, 46.5]",True,"[{'location': [105.6, 44.4], 'player': {'id': 50151, 'name': 'Alba María Redondo Ferrer'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [107.3, 51.1], 'player': {'id': 10165, 'name': 'Irene Paredes Hernandez'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [110.4, 36.0], 'player': {'id': 50146, 'name': 'Esther Gonzalez Rodríguez'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [107.8, 40.1], 'player': {'id': 32694, 'name': 'Laia Codina Panedas'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [111.0, 37.0], 'player': {'id': 10649, 'name': 'Lieke Martens'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [108.6, 50.6], 'player': {'id': 47541, 'name': 'Damaris Berta Egurrola Wienke'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [109.7, 31.6], 'player': {'id': 10151, 'name': 'Jennifer Hermoso Fuentes'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [117.2, 42.0], 'player': {'id': 32339, 'name': 'Daphne van Domselaar'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.3, 46.2], 'player': {'id': 10666, 'name': 'Dominique Johanna Anna Petrone Janssen'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.9, 40.3], 'player': {'id': 10647, 'name': 'Stephanie van der Gragt'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [107.1, 46.6], 'player': {'id': 10656, 'name': 'Lineth Beerensteyn'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [102.6, 41.0], 'player': {'id': 63788, 'name': 'Victoria Pelova'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [103.9, 37.4], 'player': {'id': 10645, 'name': 'Sherida Spitse'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [97.5, 45.5], 'player': {'id': 10654, 'name': 'Jackie Groenen'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [101.7, 50.9], 'player': {'id': 62962, 'name': 'Esmee Brugts'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}]",,,,Blocked,,0.029734977,Half Volley,Open Play,,,,Spain Women's,863,00:23:26.242,Shot,
,,,,,,,,,,,,,,,,,0.836805,,,,,,,,,,,,,,,68658e61-2a81-4eb3-9c4c-30de28f2a3cd,855,,,"[103.9, 31.3]",3902240,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,María Francesca Caldentey Oliver,10161.0,Left Wing,54,Spain Women's,863,"['23111c96-5a3f-482d-90a2-e40937123198', 'c06e9b89-fc5c-47d9-8947-48949e976b27']",5,,Right Foot,"[120.0, 35.3, 0.2]",,"[{'location': [107.9, 42.1], 'player': {'id': 10666, 'name': 'Dominique Johanna Anna Petrone Janssen'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [116.8, 37.4], 'player': {'id': 32339, 'name': 'Daphne van Domselaar'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.6, 43.3], 'player': {'id': 50151, 'name': 'Alba María Redondo Ferrer'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [103.2, 38.1], 'player': {'id': 50146, 'name': 'Esther Gonzalez Rodríguez'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [100.6, 33.7], 'player': {'id': 49835, 'name': 'Teresa Abelleira Dueñas'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [94.0, 40.4], 'player': {'id': 15284, 'name': 'Aitana Bonmati Conca'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [88.2, 51.0], 'player': {'id': 49889, 'name': 'Oihane Hernández Zurbano'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [92.4, 34.3], 'player': {'id': 10650, 'name': 'Jill Roord'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [101.9, 21.6], 'player': {'id': 63788, 'name': 'Victoria Pelova'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [102.0, 29.9], 'player': {'id': 47541, 'name': 'Damaris Berta Egurrola Wienke'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [104.7, 30.5], 'player': {'id': 10645, 'name': 'Sherida Spitse'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.1, 34.2], 'player': {'id': 10647, 'name': 'Stephanie van der Gragt'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [107.1, 44.8], 'player': {'id': 62962, 'name': 'Esmee Brugts'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [96.3, 41.5], 'player': {'id': 10654, 'name': 'Jackie Groenen'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}]",614fb3a1-fd83-4358-b5dc-ac236cfa7623,,,Off T,,0.08937973,Normal,Open Play,,,,Spain Women's,863,00:24:05.596,Shot,True
,,,,,,,,,,,,,,,,,1.735324,,,,,,,,,,,,,,,db13e233-f732-4702-b3f3-cce0fda60a08,1438,,,"[106.2, 43.9]",3902240,41,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lineth Beerensteyn,10656.0,Right Center Forward,89,Netherlands Women's,851,['ec596d60-8de2-49eb-a3fd-906059d5b497'],18,,Right Foot,"[107.3, 30.9]",True,"[{'location': [87.9, 31.3], 'player': {'id': 50151, 'name': 'Alba María Redondo Ferrer'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [97.6, 57.6], 'player': {'id': 49835, 'name': 'Teresa Abelleira Dueñas'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [102.2, 63.9], 'player': {'id': 46639, 'name': 'Ona Batlle Pascual'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [97.4, 36.4], 'player': {'id': 15284, 'name': 'Aitana Bonmati Conca'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [105.8, 54.3], 'player': {'id': 32694, 'name': 'Laia Codina Panedas'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.9, 45.0], 'player': {'id': 10165, 'name': 'Irene Paredes Hernandez'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.4, 42.7], 'player': {'id': 49889, 'name': 'Oihane Hernández Zurbano'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [117.4, 41.5], 'player': {'id': 45295, 'name': 'Catalina Thomas Coll Lluch'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [98.2, 67.0], 'player': {'id': 10650, 'name': 'Jill Roord'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [105.0, 73.4], 'player': {'id': 10649, 'name': 'Lieke Martens'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [95.8, 54.4], 'player': {'id': 63788, 'name': 'Victoria Pelova'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [91.2, 38.7], 'player': {'id': 10654, 'name': 'Jackie Groenen'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}]",a506c877-d85e-4e37-a4ec-33fc84b749bc,,,Wayward,,0.04837167,Volley,Open Play,,,,Netherlands Women's,851,00:41:18.329,Shot,
,,,,,,,,,,,,,,,,,0.41961,,,,,,,,,,,,,,,849b7ba6-1350-497a-9966-b91102bb7305,1452,,,"[111.8, 27.9]",3902240,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Esther Gonzalez Rodríguez,50146.0,Center Forward,90,Spain Women's,863,"['2023399d-82aa-413a-b7c5-c4216af04bae', 'b7a117a6-fc1b-4a49-bc6b-4d7a70e1c8cc']",36,,Left Foot,"[118.1, 35.7, 0.3]",,"[{'location': [98.3, 54.9], 'player': {'id': 50151, 'name': 'Alba María Redondo Ferrer'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [104.2, 35.1], 'player': {'id': 10161, 'name': 'María Francesca Caldentey Oliver'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [99.6, 44.3], 'player': {'id': 10151, 'name': 'Jennifer Hermoso Fuentes'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [118.6, 36.3], 'player': {'id': 32339, 'name': 'Daphne van Domselaar'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [111.8, 33.6], 'player': {'id': 10647, 'name': 'Stephanie van der Gragt'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [111.9, 29.4], 'player': {'id': 10645, 'name': 'Sherida Spitse'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [96.2, 52.3], 'player': {'id': 62962, 'name': 'Esmee Brugts'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [100.0, 40.8], 'player': {'id': 47541, 'name': 'Damaris Berta Egurrola Wienke'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [104.4, 33.4], 'player': {'id': 10666, 'name': 'Dominique Johanna Anna Petrone Janssen'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}]",6dd11a8a-2735-4ec6-a390-d53e6faee0a3,,,Saved,,0.07333847,Normal,Open Play,,,,Spain Women's,863,00:41:36.119,Shot,True
