50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_success_in_play,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,0.655934,,,,,,,,,,,,,,22e8b5fe-c5c3-49ff-aabd-982b05fe3a73,74,,"[92.5, 36.2]",3879854,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Luca Siligardi,11494.0,Left Wing,6,Hellas Verona,226,"['a42748e3-c3ab-4920-bfce-2b8759fc20e2', 'aaa884e6-473f-4295-bc5e-227f6098fc6f']",43,,Left Foot,,"[109.7, 36.2]",True,"[{'location': [114.3, 41.9], 'player': {'id': 5461, 'name': 'Šime Vrsaljko'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [108.7, 44.3], 'player': {'id': 387420, 'name': 'Alessandro Longhi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [109.3, 46.3], 'player': {'id': 8848, 'name': 'Paolo Cannavaro'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.8, 38.5], 'player': {'id': 8093, 'name': 'Diego Falcinelli'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [113.8, 32.2], 'player': {'id': 6963, 'name': 'Lorenzo Pellegrini'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [109.9, 36.0], 'player': {'id': 7698, 'name': 'Joseph Alfred Duncan'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [107.4, 32.5], 'player': {'id': 7119, 'name': 'Francesco Acerbi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.7, 30.4], 'player': {'id': 7127, 'name': 'Francesco Magnanelli'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [102.8, 28.9], 'player': {'id': 7131, 'name': 'Domenico Berardi'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [95.1, 36.1], 'player': {'id': 6859, 'name': 'Nicola Sansone'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [119.9, 40.1], 'player': {'id': 7132, 'name': 'Andrea Consigli'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [111.1, 47.4], 'player': {'id': 11339, 'name': 'Paweł Wszołek'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [93.8, 37.6], 'player': {'id': 7770, 'name': 'Federico Viviani'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [109.1, 48.5], 'player': {'id': 32119, 'name': 'Leandro Greco'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [114.4, 33.9], 'player': {'id': 7949, 'name': 'Artur Ioniţă'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [113.7, 37.8], 'player': {'id': 8421, 'name': 'Matteo Bianchetti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [107.8, 33.1], 'player': {'id': 386651, 'name': 'Juan Ignacio Gómez Taleb'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [101.9, 30.4], 'player': {'id': 31488, 'name': 'Vangelis Moras'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}]",,,Blocked,0.01720892,Half Volley,Open Play,,,,Hellas Verona,226,00:01:43.139,Shot,
,,,,,,,,,,,,,,,1.068417,,,,,,,,,,,,,,9bea5df9-65d4-4156-984d-de73ad318a15,201,,"[95.3, 50.3]",3879854,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Eros Pisano,11342.0,Right Back,11,Hellas Verona,226,['51ee2d6b-fbac-4162-b210-22d43c268b7c'],41,,Right Foot,,"[120.0, 33.6, 2.4]",,"[{'location': [102.6, 60.6], 'player': {'id': 387420, 'name': 'Alessandro Longhi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [90.3, 44.4], 'player': {'id': 7698, 'name': 'Joseph Alfred Duncan'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [95.6, 45.0], 'player': {'id': 7127, 'name': 'Francesco Magnanelli'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [99.6, 49.2], 'player': {'id': 7119, 'name': 'Francesco Acerbi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.0, 42.3], 'player': {'id': 8848, 'name': 'Paolo Cannavaro'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.6, 35.2], 'player': {'id': 5461, 'name': 'Šime Vrsaljko'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [89.8, 28.3], 'player': {'id': 6963, 'name': 'Lorenzo Pellegrini'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [117.0, 41.8], 'player': {'id': 7132, 'name': 'Andrea Consigli'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [99.1, 64.7], 'player': {'id': 11339, 'name': 'Paweł Wszołek'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [95.7, 24.1], 'player': {'id': 11494, 'name': 'Luca Siligardi'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [99.2, 35.1], 'player': {'id': 7949, 'name': 'Artur Ioniţă'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [99.6, 44.3], 'player': {'id': 386651, 'name': 'Juan Ignacio Gómez Taleb'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",ecb22ea9-a28e-45a1-add9-dcf9912958db,,Off T,0.03109372,Normal,Open Play,,,,Hellas Verona,226,00:04:41.222,Shot,
,,,,,,,,,,,,,,,0.319596,,,,,,,,,,,,,,c88f4854-5d1d-404c-9b5a-471051b8525e,611,,"[101.9, 29.8]",3879854,14,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Nicola Sansone,6859.0,Left Wing,34,Sassuolo,232,"['1bf5aecf-ec0b-49d2-aeba-fd14bdb5ceeb', '611cdec5-ae2e-4f38-8555-acddada2d11e']",22,,Right Foot,,"[110.7, 34.1]",,"[{'location': [114.3, 41.8], 'player': {'id': 386651, 'name': 'Juan Ignacio Gómez Taleb'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [118.3, 36.7], 'player': {'id': 8274, 'name': 'Pierluigi Gollini'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [111.0, 39.5], 'player': {'id': 31488, 'name': 'Vangelis Moras'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.3, 44.3], 'player': {'id': 386650, 'name': 'Michelangelo Albertazzi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [105.5, 49.8], 'player': {'id': 32119, 'name': 'Leandro Greco'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [107.7, 41.5], 'player': {'id': 8421, 'name': 'Matteo Bianchetti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.6, 37.6], 'player': {'id': 7949, 'name': 'Artur Ioniţă'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [110.8, 34.2], 'player': {'id': 11342, 'name': 'Eros Pisano'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.8, 35.1], 'player': {'id': 7770, 'name': 'Federico Viviani'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [102.9, 34.8], 'player': {'id': 11339, 'name': 'Paweł Wszołek'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [107.9, 44.2], 'player': {'id': 5461, 'name': 'Šime Vrsaljko'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [112.4, 42.7], 'player': {'id': 8093, 'name': 'Diego Falcinelli'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [110.8, 41.7], 'player': {'id': 6963, 'name': 'Lorenzo Pellegrini'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [112.5, 34.1], 'player': {'id': 7127, 'name': 'Francesco Magnanelli'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [110.1, 28.8], 'player': {'id': 8848, 'name': 'Paolo Cannavaro'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [96.4, 46.9], 'player': {'id': 7698, 'name': 'Joseph Alfred Duncan'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}]",,,Blocked,0.035900768,Half Volley,Open Play,,,,Sassuolo,232,00:14:22.587,Shot,
,,,,,,,,,,,,,,,0.407153,,,,,,,,,,,,,,53113411-3d07-4ee0-a09d-e43b063e19b4,652,,"[110.4, 47.6]",3879854,15,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Paweł Wszołek,11339.0,Right Wing,37,Hellas Verona,226,['59523810-a5e8-4585-8f54-f3969a99c9e4'],34,,Right Foot,,"[118.5, 43.6, 1.2]",True,"[{'location': [96.8, 15.5], 'player': {'id': 7131, 'name': 'Domenico Berardi'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [112.2, 45.5], 'player': {'id': 387420, 'name': 'Alessandro Longhi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.4, 36.0], 'player': {'id': 7698, 'name': 'Joseph Alfred Duncan'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [109.8, 37.6], 'player': {'id': 7119, 'name': 'Francesco Acerbi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.5, 35.7], 'player': {'id': 8848, 'name': 'Paolo Cannavaro'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.0, 28.3], 'player': {'id': 7127, 'name': 'Francesco Magnanelli'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [118.0, 42.5], 'player': {'id': 7132, 'name': 'Andrea Consigli'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [89.7, 28.8], 'player': {'id': 7770, 'name': 'Federico Viviani'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [99.6, 26.8], 'player': {'id': 11494, 'name': 'Luca Siligardi'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [107.2, 29.5], 'player': {'id': 7949, 'name': 'Artur Ioniţă'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [105.8, 34.1], 'player': {'id': 386651, 'name': 'Juan Ignacio Gómez Taleb'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",,,Saved,0.11977867,Half Volley,Open Play,,,,Hellas Verona,226,00:15:34.809,Shot,
,,,,,,,,,,,,,,,1.306239,,,,,,,,,,,,,,3541a34a-822e-486a-8f62-0204a66a20e8,838,,"[97.3, 54.9]",3879854,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Federico Viviani,7770.0,Right Defensive Midfield,44,Hellas Verona,226,['0191ace4-6ad7-4a38-a31e-dc6ee32f71a4'],39,,Right Foot,,"[120.0, 35.9, 6.1]",,"[{'location': [92.5, 64.3], 'player': {'id': 6859, 'name': 'Nicola Sansone'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [103.4, 53.6], 'player': {'id': 387420, 'name': 'Alessandro Longhi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [98.5, 48.2], 'player': {'id': 7127, 'name': 'Francesco Magnanelli'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [102.5, 51.7], 'player': {'id': 7698, 'name': 'Joseph Alfred Duncan'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [100.1, 39.2], 'player': {'id': 6963, 'name': 'Lorenzo Pellegrini'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [105.8, 46.5], 'player': {'id': 7119, 'name': 'Francesco Acerbi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.7, 41.8], 'player': {'id': 8848, 'name': 'Paolo Cannavaro'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.8, 40.0], 'player': {'id': 5461, 'name': 'Šime Vrsaljko'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [117.9, 42.3], 'player': {'id': 7132, 'name': 'Andrea Consigli'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [113.0, 69.0], 'player': {'id': 11342, 'name': 'Eros Pisano'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [100.9, 51.2], 'player': {'id': 11339, 'name': 'Paweł Wszołek'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [103.2, 46.1], 'player': {'id': 7949, 'name': 'Artur Ioniţă'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [103.5, 41.1], 'player': {'id': 386651, 'name': 'Juan Ignacio Gómez Taleb'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [102.9, 30.5], 'player': {'id': 11494, 'name': 'Luca Siligardi'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",18d86eca-3210-4206-a237-eb64725892cb,,Off T,0.022585042,Normal,Open Play,,,,Hellas Verona,226,00:19:39.863,Shot,
,,,,,,,,,,,,,,,0.126964,,,,,,,,,,,,,,1c50bddd-4feb-4182-aa7a-3d0f36c3f651,875,,"[97.0, 33.5]",3879854,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Artur Ioniţă,7949.0,Center Attacking Midfield,46,Hellas Verona,226,"['51856a2f-fb84-4445-8115-ead19e021870', 'b5810b03-b77d-4273-a553-1146ad34cfde']",33,,Right Foot,,"[100.4, 34.4]",True,"[{'location': [92.2, 37.5], 'player': {'id': 7698, 'name': 'Joseph Alfred Duncan'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [100.4, 45.8], 'player': {'id': 387420, 'name': 'Alessandro Longhi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [100.6, 35.9], 'player': {'id': 7119, 'name': 'Francesco Acerbi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.5, 34.2], 'player': {'id': 8848, 'name': 'Paolo Cannavaro'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.0, 28.4], 'player': {'id': 5461, 'name': 'Šime Vrsaljko'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [94.3, 27.0], 'player': {'id': 6963, 'name': 'Lorenzo Pellegrini'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [99.1, 15.9], 'player': {'id': 7127, 'name': 'Francesco Magnanelli'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [117.9, 38.7], 'player': {'id': 7132, 'name': 'Andrea Consigli'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [92.2, 8.9], 'player': {'id': 11494, 'name': 'Luca Siligardi'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [98.6, 26.9], 'player': {'id': 386651, 'name': 'Juan Ignacio Gómez Taleb'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",14c6561d-a645-4fcd-8454-21008029f1b7,,Blocked,0.035192106,Normal,Open Play,,,,Hellas Verona,226,00:20:33.227,Shot,
,,,,,,,,,,,,,,,0.057752,,,,,,,,,,,,,,78d07dd5-8751-4154-9c23-2ee26cf9e286,922,,"[96.8, 39.9]",3879854,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Federico Viviani,7770.0,Right Defensive Midfield,49,Hellas Verona,226,"['40eb954c-159f-4957-a74c-ceda4f7bd03a', 'dc68bab2-3ef0-438c-8998-06339c13e078']",45,,Right Foot,,"[99.2, 39.8]",True,"[{'location': [86.4, 22.2], 'player': {'id': 6963, 'name': 'Lorenzo Pellegrini'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [99.0, 39.7], 'player': {'id': 7698, 'name': 'Joseph Alfred Duncan'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [101.2, 42.4], 'player': {'id': 7119, 'name': 'Francesco Acerbi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.7, 45.6], 'player': {'id': 387420, 'name': 'Alessandro Longhi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [100.6, 33.2], 'player': {'id': 7127, 'name': 'Francesco Magnanelli'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [103.7, 35.6], 'player': {'id': 8848, 'name': 'Paolo Cannavaro'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.3, 28.4], 'player': {'id': 5461, 'name': 'Šime Vrsaljko'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.5, 39.4], 'player': {'id': 7132, 'name': 'Andrea Consigli'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.4, 50.0], 'player': {'id': 386651, 'name': 'Juan Ignacio Gómez Taleb'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [105.3, 44.4], 'player': {'id': 11339, 'name': 'Paweł Wszołek'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [98.6, 26.3], 'player': {'id': 11494, 'name': 'Luca Siligardi'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [105.5, 33.1], 'player': {'id': 7949, 'name': 'Artur Ioniţă'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [103.9, 20.5], 'player': {'id': 386650, 'name': 'Michelangelo Albertazzi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [86.2, 28.3], 'player': {'id': 32119, 'name': 'Leandro Greco'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}]",b84ea9f5-0ca4-4f50-bba1-a0e181aaf7fe,,Blocked,0.029271407,Normal,Open Play,,,,Hellas Verona,226,00:21:45.130,Shot,
,,,,,,,,,,,,,,,1.677295,,,,,,,,,,,,,,6fb66b9f-084e-4cad-9bba-d77fced53910,990,,"[97.9, 51.2]",3879854,23,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Federico Viviani,7770.0,Right Defensive Midfield,55,Hellas Verona,226,['d728b609-bcc4-45ee-809f-30d1099afbfb'],57,,Left Foot,,"[120.0, 48.8, 0.0]",,"[{'location': [102.2, 53.1], 'player': {'id': 7698, 'name': 'Joseph Alfred Duncan'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [97.0, 59.5], 'player': {'id': 6859, 'name': 'Nicola Sansone'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [105.0, 62.3], 'player': {'id': 7127, 'name': 'Francesco Magnanelli'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [99.8, 47.4], 'player': {'id': 6963, 'name': 'Lorenzo Pellegrini'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [105.2, 55.6], 'player': {'id': 387420, 'name': 'Alessandro Longhi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.9, 47.6], 'player': {'id': 7119, 'name': 'Francesco Acerbi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.3, 41.3], 'player': {'id': 8848, 'name': 'Paolo Cannavaro'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.2, 33.8], 'player': {'id': 5461, 'name': 'Šime Vrsaljko'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.2, 42.6], 'player': {'id': 7132, 'name': 'Andrea Consigli'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [92.8, 74.7], 'player': {'id': 11342, 'name': 'Eros Pisano'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [89.5, 45.9], 'player': {'id': 32119, 'name': 'Leandro Greco'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [103.1, 56.6], 'player': {'id': 7949, 'name': 'Artur Ioniţă'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [106.2, 63.3], 'player': {'id': 11339, 'name': 'Paweł Wszołek'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [104.5, 37.4], 'player': {'id': 386651, 'name': 'Juan Ignacio Gómez Taleb'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [104.1, 31.2], 'player': {'id': 11494, 'name': 'Luca Siligardi'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",26e46845-6f4a-4a73-8ef9-a0a4c0aa8995,,Off T,0.03793048,Normal,Open Play,,,,Hellas Verona,226,00:23:57.089,Shot,
,,,,,,,,,,,,,,,1.753765,,,,,,,,,,,,,,0c76c171-bb35-4d58-aae2-81cd565d268a,1148,,"[99.6, 42.9]",3879854,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Domenico Berardi,7131.0,Right Wing,60,Sassuolo,232,"['08776a66-7187-48a9-86ce-fa232cbdbab0', 'c97792d7-2cf6-4b8c-9cc7-dcbedae73b31']",22,,Left Foot,,"[120.0, 33.5, 7.1]",,"[{'location': [118.2, 39.3], 'player': {'id': 8274, 'name': 'Pierluigi Gollini'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.9, 46.3], 'player': {'id': 386650, 'name': 'Michelangelo Albertazzi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [91.9, 57.2], 'player': {'id': 7949, 'name': 'Artur Ioniţă'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [101.2, 41.9], 'player': {'id': 8421, 'name': 'Matteo Bianchetti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.6, 36.4], 'player': {'id': 11342, 'name': 'Eros Pisano'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.6, 34.0], 'player': {'id': 31488, 'name': 'Vangelis Moras'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [96.9, 42.0], 'player': {'id': 7770, 'name': 'Federico Viviani'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [101.4, 24.3], 'player': {'id': 11339, 'name': 'Paweł Wszołek'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [94.8, 35.5], 'player': {'id': 32119, 'name': 'Leandro Greco'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [85.0, 57.1], 'player': {'id': 11494, 'name': 'Luca Siligardi'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [96.4, 31.9], 'player': {'id': 8093, 'name': 'Diego Falcinelli'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [101.3, 46.3], 'player': {'id': 6963, 'name': 'Lorenzo Pellegrini'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [105.6, 40.7], 'player': {'id': 7119, 'name': 'Francesco Acerbi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [106.3, 34.9], 'player': {'id': 6859, 'name': 'Nicola Sansone'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [87.5, 61.2], 'player': {'id': 5461, 'name': 'Šime Vrsaljko'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",,,Off T,0.067590564,Half Volley,Open Play,,,,Sassuolo,232,00:27:22.123,Shot,True
