50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.819846,,,,,,,,,,,,,,e14a1fdc-199a-42b5-a019-987481f9079e,1744,,"[101.7, 31.1]",3879589,54,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antonio Di Gaudio,11502.0,Left Midfield,137,Carpi,1683,"['072b0473-efad-42b8-9725-ba6f5488a882', 'd849dd19-780b-439d-9292-1065ad4a5678']",22,,Right Foot,"[115.7, 37.4, 0.4]",,"[{'location': [94.8, 42.1], 'player': {'id': 352172, 'name': 'Raffaele Bianco'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [116.9, 37.6], 'player': {'id': 32037, 'name': 'Nicola Leali'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.7, 47.7], 'player': {'id': 11608, 'name': 'Danilo Soddimo'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [108.8, 39.5], 'player': {'id': 387847, 'name': 'Leonardo Blanchard'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.4, 39.8], 'player': {'id': 296873, 'name': 'Roberto Crivello'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [108.8, 33.4], 'player': {'id': 23470, 'name': 'Luca Paganini'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [104.9, 29.9], 'player': {'id': 7462, 'name': 'Aleandro Rosi'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.1, 31.3], 'player': {'id': 174418, 'name': 'Modibo Diakité'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [97.5, 40.8], 'player': {'id': 9903, 'name': 'Yussif Raman Chibsah'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [100.3, 35.7], 'player': {'id': 20636, 'name': 'Mirko Gori'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [109.5, 49.6], 'player': {'id': 7696, 'name': 'Ryder Matos Santos'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [101.6, 38.8], 'player': {'id': 8871, 'name': 'Marco Borriello'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [90.1, 51.3], 'player': {'id': 7460, 'name': 'Isaac Cofie'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",4449cf37-3b25-4a1f-aebe-b2b9e8c99a3b,Saved,0.078097716,Normal,Open Play,,,,Carpi,1683,00:09:22.734,Shot,True
,,,,,,,,,,,,,,,,0.987782,,,,,,,,,,,,,,695a3c93-0cd5-4274-b290-fa0b32fcaa0e,2060,,"[92.8, 40.5]",3879589,65,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mirko Gori,20636.0,Left Defensive Midfield,164,Frosinone,291,['85fde30c-7df2-4e70-ae4a-cd82235daa3d'],4,,Right Foot,"[120.0, 45.7, 0.5]",True,"[{'location': [100.1, 17.6], 'player': {'id': 11608, 'name': 'Danilo Soddimo'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [77.3, 18.3], 'player': {'id': 7696, 'name': 'Ryder Matos Santos'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [95.5, 46.2], 'player': {'id': 11502, 'name': 'Antonio Di Gaudio'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [93.4, 39.8], 'player': {'id': 7793, 'name': 'Kevin Lasagna'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [100.4, 37.1], 'player': {'id': 352172, 'name': 'Raffaele Bianco'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [108.4, 44.0], 'player': {'id': 3416, 'name': 'Gabriel Moisés Antunes da Silva'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [95.6, 27.3], 'player': {'id': 31572, 'name': 'Luca Marrone'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [108.7, 40.3], 'player': {'id': 7172, 'name': 'Simone Romagnoli'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.5, 38.0], 'player': {'id': 8278, 'name': 'Nicolás Federico Spolli'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.7, 23.3], 'player': {'id': 7114, 'name': 'Gaetano Letizia'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.2, 40.5], 'player': {'id': 8662, 'name': 'Vid Belec'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [90.7, 47.9], 'player': {'id': 7462, 'name': 'Aleandro Rosi'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [111.7, 45.2], 'player': {'id': 23470, 'name': 'Luca Paganini'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [110.1, 40.1], 'player': {'id': 13613, 'name': 'Daniel Ciofani'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [107.5, 35.9], 'player': {'id': 24235, 'name': 'Federico Dionisi'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [89.5, 26.6], 'player': {'id': 9903, 'name': 'Yussif Raman Chibsah'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}]",,Off T,0.019478539,Volley,Open Play,,,,Frosinone,291,00:20:04.660,Shot,
,,,,,,,,,,,,,,,,0.933347,,,,,,,,,,,,,,61ba5d0e-7ea7-46d8-8f78-86a706179cb2,2081,,"[101.9, 38.6]",3879589,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luca Marrone,31572.0,Right Defensive Midfield,166,Carpi,1683,['8432110f-8919-4df0-b0a0-1b5946b5bb70'],54,,Right Foot,"[120.0, 37.4, 0.5]",,"[{'location': [117.1, 39.5], 'player': {'id': 32037, 'name': 'Nicola Leali'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.4, 44.0], 'player': {'id': 296873, 'name': 'Roberto Crivello'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [106.6, 38.3], 'player': {'id': 174418, 'name': 'Modibo Diakité'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.9, 33.2], 'player': {'id': 7462, 'name': 'Aleandro Rosi'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [96.9, 39.2], 'player': {'id': 387847, 'name': 'Leonardo Blanchard'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.3, 35.5], 'player': {'id': 7793, 'name': 'Kevin Lasagna'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [102.5, 37.5], 'player': {'id': 11608, 'name': 'Danilo Soddimo'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [91.4, 51.8], 'player': {'id': 7696, 'name': 'Ryder Matos Santos'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",42eb2dcb-03ad-456b-9c6d-7e4828461e7b,Goal,0.084409796,Half Volley,Open Play,,,,Carpi,1683,00:20:54.599,Shot,
,,,,,,,,,,,,,,,,0.182639,,,,,,,,,,,,,,de202b5f-a7b2-4e59-85b0-0ccae9604e2d,2215,,"[101.2, 51.9]",3879589,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Marco Borriello,8871.0,Center Forward,176,Carpi,1683,"['07bf789b-07e7-4c66-9e78-bfce5172d90d', '179fe2d2-f12f-43a9-a2d3-198eba127e82']",43,,Left Foot,"[103.5, 50.1]",True,"[{'location': [116.5, 41.0], 'player': {'id': 32037, 'name': 'Nicola Leali'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [99.5, 40.2], 'player': {'id': 7462, 'name': 'Aleandro Rosi'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [97.7, 44.6], 'player': {'id': 387847, 'name': 'Leonardo Blanchard'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [94.0, 35.6], 'player': {'id': 9903, 'name': 'Yussif Raman Chibsah'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [103.6, 49.3], 'player': {'id': 296873, 'name': 'Roberto Crivello'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [105.0, 39.2], 'player': {'id': 174418, 'name': 'Modibo Diakité'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.7, 31.4], 'player': {'id': 7793, 'name': 'Kevin Lasagna'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [101.4, 40.3], 'player': {'id': 7696, 'name': 'Ryder Matos Santos'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [97.2, 53.8], 'player': {'id': 387473, 'name': 'Wallace Oliveira dos Santos'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",d6cf7e7d-d03c-43b0-b0be-99b84f829235,Blocked,0.04843742,Normal,Open Play,,,,Carpi,1683,00:25:43.869,Shot,
,,,,,,,,,,,,,,,,0.851001,,,,,,,,,,,,,,ffacb7b1-7ea4-4eac-ad01-3e4317fcd973,2555,,"[103.9, 23.1]",3879589,83,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Federico Dionisi,24235.0,Left Center Forward,204,Frosinone,291,"['2e129b56-f035-4f48-848c-6d13bd091bfd', 'f90e8396-eeb4-4f58-9607-bf5bd662912c']",28,,Right Foot,"[120.0, 49.8, 3.3]",,"[{'location': [104.3, 44.9], 'player': {'id': 352172, 'name': 'Raffaele Bianco'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [109.2, 42.9], 'player': {'id': 3416, 'name': 'Gabriel Moisés Antunes da Silva'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [109.0, 29.0], 'player': {'id': 387473, 'name': 'Wallace Oliveira dos Santos'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [117.2, 36.6], 'player': {'id': 8662, 'name': 'Vid Belec'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.1, 38.8], 'player': {'id': 7172, 'name': 'Simone Romagnoli'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.5, 34.0], 'player': {'id': 8278, 'name': 'Nicolás Federico Spolli'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.1, 25.1], 'player': {'id': 31572, 'name': 'Luca Marrone'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [99.7, 29.1], 'player': {'id': 7114, 'name': 'Gaetano Letizia'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [106.3, 48.1], 'player': {'id': 13613, 'name': 'Daniel Ciofani'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [100.8, 29.8], 'player': {'id': 296873, 'name': 'Roberto Crivello'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",bf60dde9-d603-4718-970c-0e64ef7c548d,Off T,0.031042613,Normal,Open Play,,,,Frosinone,291,00:38:28.618,Shot,True
,,,,,,,,,,,,,,,,3.466003,,,,,,,,,,,,,,78ce7df0-c7f7-4501-81a9-17f80663d97a,2617,,"[50.9, 56.5]",3879589,85,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Wallace Oliveira dos Santos,387473.0,Right Midfield,209,Carpi,1683,['756d1dae-a796-46e4-9536-68129a94eb09'],20,,Right Foot,"[120.0, 28.7, 1.3]",,"[{'location': [104.8, 44.9], 'player': {'id': 32037, 'name': 'Nicola Leali'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [30.3, 20.6], 'player': {'id': 23470, 'name': 'Luca Paganini'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [66.4, 32.9], 'player': {'id': 31721, 'name': 'Matteo Ciofani'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [51.7, 46.9], 'player': {'id': 23349, 'name': 'Paolo Sammarco'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [43.9, 49.2], 'player': {'id': 9903, 'name': 'Yussif Raman Chibsah'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [49.0, 28.6], 'player': {'id': 7696, 'name': 'Ryder Matos Santos'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [33.6, 43.3], 'player': {'id': 352172, 'name': 'Raffaele Bianco'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [74.4, 54.9], 'player': {'id': 174418, 'name': 'Modibo Diakité'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [61.7, 64.6], 'player': {'id': 387847, 'name': 'Leonardo Blanchard'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [58.9, 63.8], 'player': {'id': 7793, 'name': 'Kevin Lasagna'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",91a7db33-a605-45cb-b449-d555551893fa,Off T,0.004254787,Lob,Open Play,,,,Carpi,1683,00:40:20.682,Shot,
,,,,,,,,,,,,,,,,0.52168,,,,,,,,,,,,,,bb53e11c-0b45-44ca-a83d-b120f2bf588d,2776,,"[111.2, 24.0]",3879589,90,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Federico Dionisi,24235.0,Left Center Forward,217,Frosinone,291,"['9333de66-4e02-4314-a50c-d1babb856dc5', 'f1ed24fe-9603-48f9-8ac1-3824fd2de529']",6,,Left Foot,"[114.2, 36.7]",,"[{'location': [119.5, 37.9], 'player': {'id': 8662, 'name': 'Vid Belec'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.3, 39.6], 'player': {'id': 352172, 'name': 'Raffaele Bianco'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [111.7, 40.4], 'player': {'id': 7172, 'name': 'Simone Romagnoli'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.6, 33.8], 'player': {'id': 8278, 'name': 'Nicolás Federico Spolli'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.7, 27.8], 'player': {'id': 31572, 'name': 'Luca Marrone'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [107.5, 26.3], 'player': {'id': 387473, 'name': 'Wallace Oliveira dos Santos'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [112.1, 25.8], 'player': {'id': 7114, 'name': 'Gaetano Letizia'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [110.8, 39.5], 'player': {'id': 23349, 'name': 'Paolo Sammarco'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [89.4, 19.9], 'player': {'id': 296873, 'name': 'Roberto Crivello'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",ec3fcef6-abde-4f24-bd24-81c70c31c964,Wayward,0.0152122835,Normal,Open Play,,,,Frosinone,291,00:45:06.676,Shot,True
,,,,,,,,,,,,,,,,0.269997,,,,,,,,,,,,,,a3afed9f-a07d-4a6f-acf2-a23256ac45d8,2780,,"[114.2, 37.0]",3879589,90,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Paolo Sammarco,23349.0,Center Defensive Midfield,217,Frosinone,291,"['1ec94718-6397-445e-b121-cd93649ecd69', '7dd34354-0c59-4631-9e5e-88b50612b07f']",7,,Right Foot,"[120.0, 42.3, 1.9]",True,"[{'location': [118.2, 37.4], 'player': {'id': 8662, 'name': 'Vid Belec'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [114.0, 37.7], 'player': {'id': 7172, 'name': 'Simone Romagnoli'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.4, 34.6], 'player': {'id': 8278, 'name': 'Nicolás Federico Spolli'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.2, 29.2], 'player': {'id': 31572, 'name': 'Luca Marrone'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [109.7, 26.0], 'player': {'id': 387473, 'name': 'Wallace Oliveira dos Santos'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [113.8, 25.3], 'player': {'id': 7114, 'name': 'Gaetano Letizia'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [113.1, 49.7], 'player': {'id': 3416, 'name': 'Gabriel Moisés Antunes da Silva'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.3, 40.1], 'player': {'id': 352172, 'name': 'Raffaele Bianco'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [106.0, 41.1], 'player': {'id': 13613, 'name': 'Daniel Ciofani'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [91.6, 20.4], 'player': {'id': 296873, 'name': 'Roberto Crivello'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [113.4, 24.7], 'player': {'id': 24235, 'name': 'Federico Dionisi'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",,Goal,0.48370034,Normal,Open Play,,,,Frosinone,291,00:45:07.265,Shot,True
,,,,,,,,,,,,,,,,1.619442,,,,,,,,,,,,,,2385ee79-f472-44b5-9960-83f2a384bed0,2789,,"[85.3, 46.7]",3879589,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Wallace Oliveira dos Santos,387473.0,Right Midfield,218,Carpi,1683,"['4b8baae2-5ee0-4cee-802e-2736a8e37c24', 'c873098e-d088-4978-a89f-6770d7231b84']",21,,Right Foot,"[120.0, 45.6, 0.4]",,"[{'location': [82.3, 34.9], 'player': {'id': 13613, 'name': 'Daniel Ciofani'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [87.2, 44.0], 'player': {'id': 23349, 'name': 'Paolo Sammarco'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [82.6, 43.4], 'player': {'id': 9903, 'name': 'Yussif Raman Chibsah'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [85.6, 25.6], 'player': {'id': 7699, 'name': 'Daniele Verde'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [116.1, 40.4], 'player': {'id': 32037, 'name': 'Nicola Leali'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [88.2, 48.1], 'player': {'id': 296873, 'name': 'Roberto Crivello'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [96.9, 38.4], 'player': {'id': 174418, 'name': 'Modibo Diakité'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [93.6, 41.5], 'player': {'id': 387847, 'name': 'Leonardo Blanchard'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [85.4, 54.8], 'player': {'id': 24235, 'name': 'Federico Dionisi'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [96.0, 28.3], 'player': {'id': 31721, 'name': 'Matteo Ciofani'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [76.0, 47.4], 'player': {'id': 31572, 'name': 'Luca Marrone'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [88.0, 33.8], 'player': {'id': 352172, 'name': 'Raffaele Bianco'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [90.4, 24.0], 'player': {'id': 7696, 'name': 'Ryder Matos Santos'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [92.2, 40.4], 'player': {'id': 7793, 'name': 'Kevin Lasagna'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",090b1c4a-dbc4-4106-b89f-bb5d6d9055f3,Off T,0.013012061,Normal,Open Play,,,,Carpi,1683,00:46:21.810,Shot,True
,,,,,,,,,,,,,,,,0.524438,,,,,,,,,,,,,,6a6897d4-b2ce-4edf-82ad-12d334e4ed45,2846,,"[114.3, 36.7]",3879589,93,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Raffaele Bianco,352172.0,Left Defensive Midfield,223,Carpi,1683,"['566e6bf8-ae34-4177-9875-0caf8866f39f', 'e479b9b1-8b3d-48f4-aabb-40dee37779df']",52,,Left Foot,"[120.0, 34.6, 1.1]",True,"[{'location': [110.4, 26.2], 'player': {'id': 23349, 'name': 'Paolo Sammarco'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [115.6, 31.8], 'player': {'id': 174418, 'name': 'Modibo Diakité'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [114.9, 38.4], 'player': {'id': 13613, 'name': 'Daniel Ciofani'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [110.8, 39.7], 'player': {'id': 387847, 'name': 'Leonardo Blanchard'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.5, 37.1], 'player': {'id': 296873, 'name': 'Roberto Crivello'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [117.8, 17.7], 'player': {'id': 31721, 'name': 'Matteo Ciofani'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [111.4, 15.9], 'player': {'id': 7699, 'name': 'Daniele Verde'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [102.9, 45.2], 'player': {'id': 9903, 'name': 'Yussif Raman Chibsah'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [118.8, 37.4], 'player': {'id': 32037, 'name': 'Nicola Leali'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [114.4, 16.7], 'player': {'id': 7696, 'name': 'Ryder Matos Santos'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [98.0, 33.6], 'player': {'id': 8278, 'name': 'Nicolás Federico Spolli'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [111.6, 29.6], 'player': {'id': 7793, 'name': 'Kevin Lasagna'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [111.0, 36.7], 'player': {'id': 7172, 'name': 'Simone Romagnoli'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [110.0, 39.8], 'player': {'id': 31572, 'name': 'Luca Marrone'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}]",ab1fc6f9-9b72-4c28-a996-9b60b17b628a,Off T,0.3397882,Half Volley,Open Play,,,,Carpi,1683,00:48:52.878,Shot,True
