ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,0.099844,,,,,,,,,,,b65452bc-6cd0-44b8-80b5-748144f7a256,244,,"[111.2, 19.6]",3754198,5,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Adam David Lallana,4090.0,Center Attacking Midfield,17,Liverpool,24,"['05ff4f9e-5f3a-42e7-8f9e-db0005cd5229', 'd3c30428-b61a-4fcb-840a-b62f5bd80713']",2,,Right Foot,"[111.4, 20.9]",,"[{'location': [104.1, 34.3], 'player': {'id': 3501, 'name': 'Philippe Coutinho Correia'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [90.2, 43.3], 'player': {'id': 4590, 'name': 'Nathaniel Edwin Clyne'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [89.5, 28.0], 'player': {'id': 7780, 'name': 'Lucas Pezzini Leiva'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [93.9, 12.9], 'player': {'id': 3493, 'name': 'Emre Can'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [105.0, 11.3], 'player': {'id': 3515, 'name': 'Alberto Moreno Pérez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [114.2, 24.9], 'player': {'id': 4747, 'name': 'Divock Okoth Origi'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [118.3, 37.0], 'player': {'id': 3099, 'name': 'Hugo Lloris'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.4, 16.0], 'player': {'id': 3043, 'name': 'Christian Dannemann Eriksen'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [111.7, 41.1], 'player': {'id': 3594, 'name': 'Danny Rose'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.3, 35.4], 'player': {'id': 4831, 'name': 'Nacer Chadli'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [101.6, 35.2], 'player': {'id': 3473, 'name': 'James Philip Milner'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [107.4, 35.6], 'player': {'id': 3077, 'name': 'Jan Vertonghen'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.9, 25.6], 'player': {'id': 20005, 'name': 'Toby Alderweireld'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.4, 15.9], 'player': {'id': 3585, 'name': 'Erik Lamela'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [102.8, 27.1], 'player': {'id': 3037, 'name': 'Mousa Sidi Yaya Dembélé'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [113.1, 19.1], 'player': {'id': 3205, 'name': 'Kyle Walker'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [111.4, 21.1], 'player': {'id': 3094, 'name': 'Bamidele Alli'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}]",34fe8e38-9a6c-4c90-80cb-6c4351f2b72c,,Blocked,0.009389641,Normal,Open Play,,,,Liverpool,24,00:05:02.697,Shot,
,,,,,,,,,,,,,,,0.347995,,,,,,,,,,,fa056794-2b1b-4495-86cf-08225bc8d5da,363,,"[114.6, 36.1]",3754198,9,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Divock Okoth Origi,4747.0,Center Forward,23,Liverpool,24,"['95b96e5c-1b3a-47c1-b8de-dba57a9ded0a', 'd6925b56-dc13-4395-be5b-632617537487']",27,True,Head,"[120.0, 36.9, 2.8]",,"[{'location': [109.2, 40.4], 'player': {'id': 3077, 'name': 'Jan Vertonghen'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.7, 37.8], 'player': {'id': 20005, 'name': 'Toby Alderweireld'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [114.4, 38.5], 'player': {'id': 3585, 'name': 'Erik Lamela'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [111.3, 43.5], 'player': {'id': 3094, 'name': 'Bamidele Alli'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [113.6, 36.1], 'player': {'id': 3205, 'name': 'Kyle Walker'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [96.1, 49.4], 'player': {'id': 7780, 'name': 'Lucas Pezzini Leiva'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [103.8, 53.1], 'player': {'id': 4090, 'name': 'Adam David Lallana'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [109.3, 39.0], 'player': {'id': 3483, 'name': 'Mamadou Sakho'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [108.9, 44.2], 'player': {'id': 3493, 'name': 'Emre Can'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [114.2, 33.2], 'player': {'id': 18872, 'name': 'Martin Škrtel'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [104.1, 45.9], 'player': {'id': 3037, 'name': 'Mousa Sidi Yaya Dembélé'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [118.8, 40.4], 'player': {'id': 3099, 'name': 'Hugo Lloris'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [113.8, 48.7], 'player': {'id': 3594, 'name': 'Danny Rose'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [105.0, 54.3], 'player': {'id': 3043, 'name': 'Christian Dannemann Eriksen'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [112.8, 44.1], 'player': {'id': 10955, 'name': 'Harry Kane'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}]",a5d1720d-31a7-4523-b007-8b5cfac07c6d,True,Post,0.2569013,Normal,Open Play,,,,Liverpool,24,00:09:27.660,Shot,True
,,,,,,,,,,,,,,,1.030507,,,,,,,,,,,480fba9e-0f5f-4f7d-8339-d6db0ac658a9,515,,"[100.3, 57.4]",3754198,13,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adam David Lallana,4090.0,Center Attacking Midfield,31,Liverpool,24,['347b127f-5329-48ab-be79-e96b42eba924'],11,,Left Foot,"[117.5, 41.9, 0.2]",True,"[{'location': [82.9, 66.5], 'player': {'id': 4590, 'name': 'Nathaniel Edwin Clyne'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [105.5, 44.4], 'player': {'id': 4747, 'name': 'Divock Okoth Origi'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [97.1, 57.7], 'player': {'id': 3473, 'name': 'James Philip Milner'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [94.0, 44.3], 'player': {'id': 3493, 'name': 'Emre Can'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [102.9, 35.8], 'player': {'id': 3501, 'name': 'Philippe Coutinho Correia'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [117.7, 41.8], 'player': {'id': 3099, 'name': 'Hugo Lloris'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [98.8, 66.7], 'player': {'id': 3534, 'name': ""Clinton Mua N''Jie""}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [104.4, 61.7], 'player': {'id': 3594, 'name': 'Danny Rose'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.1, 56.4], 'player': {'id': 3077, 'name': 'Jan Vertonghen'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [87.0, 35.1], 'player': {'id': 3585, 'name': 'Erik Lamela'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [86.2, 48.4], 'player': {'id': 3043, 'name': 'Christian Dannemann Eriksen'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [100.7, 53.6], 'player': {'id': 3094, 'name': 'Bamidele Alli'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [104.4, 38.5], 'player': {'id': 3205, 'name': 'Kyle Walker'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.9, 45.9], 'player': {'id': 20005, 'name': 'Toby Alderweireld'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [95.7, 55.8], 'player': {'id': 3037, 'name': 'Mousa Sidi Yaya Dembélé'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}]",5238c2e0-aebc-4f01-b298-e9076ed7591f,,Saved,0.017521882,Normal,Open Play,,,,Liverpool,24,00:13:11.419,Shot,
,,,,,,,,,,,,,,,0.240969,,,,,,,,,,,2f1c4d97-f830-49c3-a0f4-7552e6c09d82,1005,,"[100.5, 29.0]",3754198,26,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Clinton Mua N''Jie,3534.0,Left Wing,67,Tottenham Hotspur,38,"['b1381da3-d200-4077-803a-ae45aded8562', 'e79afc42-48e0-457f-9360-f69cd6846aff']",13,,Right Foot,"[104.0, 31.2]",,"[{'location': [116.7, 38.2], 'player': {'id': 3539, 'name': 'Simon Mignolet'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [90.2, 33.3], 'player': {'id': 3493, 'name': 'Emre Can'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [86.9, 19.6], 'player': {'id': 4090, 'name': 'Adam David Lallana'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [104.2, 38.7], 'player': {'id': 3515, 'name': 'Alberto Moreno Pérez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.3, 31.2], 'player': {'id': 3483, 'name': 'Mamadou Sakho'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.5, 25.4], 'player': {'id': 7780, 'name': 'Lucas Pezzini Leiva'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [103.0, 25.8], 'player': {'id': 4590, 'name': 'Nathaniel Edwin Clyne'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.8, 24.5], 'player': {'id': 18872, 'name': 'Martin Škrtel'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.7, 15.6], 'player': {'id': 3473, 'name': 'James Philip Milner'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [103.6, 22.2], 'player': {'id': 10955, 'name': 'Harry Kane'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [96.3, 19.0], 'player': {'id': 3043, 'name': 'Christian Dannemann Eriksen'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [85.2, 20.1], 'player': {'id': 3037, 'name': 'Mousa Sidi Yaya Dembélé'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [100.0, 43.2], 'player': {'id': 3585, 'name': 'Erik Lamela'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [84.1, 7.8], 'player': {'id': 3594, 'name': 'Danny Rose'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",3b4c8a0a-eb67-49f2-bf52-442fc19b0a3b,,Blocked,0.053090412,Normal,Open Play,,,,Tottenham Hotspur,38,00:26:13.423,Shot,
,,,,,,,,,,,,,,,0.548487,,,,,,,,,,,a0161c8e-da8b-4bf1-8da0-e79753245530,1069,,"[105.2, 48.8]",3754198,27,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Clinton Mua N''Jie,3534.0,Left Wing,70,Tottenham Hotspur,38,['c5a0a88e-5d3d-4e31-b9ba-09ca0dcc9776'],40,,Right Foot,"[116.2, 42.7, 2.0]",True,"[{'location': [90.4, 27.4], 'player': {'id': 3043, 'name': 'Christian Dannemann Eriksen'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [116.1, 43.2], 'player': {'id': 3539, 'name': 'Simon Mignolet'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [94.1, 34.7], 'player': {'id': 7780, 'name': 'Lucas Pezzini Leiva'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [103.1, 49.3], 'player': {'id': 3493, 'name': 'Emre Can'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [104.6, 40.7], 'player': {'id': 18872, 'name': 'Martin Škrtel'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.6, 44.7], 'player': {'id': 3483, 'name': 'Mamadou Sakho'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [95.7, 23.9], 'player': {'id': 4590, 'name': 'Nathaniel Edwin Clyne'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.9, 33.5], 'player': {'id': 4090, 'name': 'Adam David Lallana'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [104.3, 39.1], 'player': {'id': 10955, 'name': 'Harry Kane'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [106.8, 33.9], 'player': {'id': 3094, 'name': 'Bamidele Alli'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [99.6, 47.5], 'player': {'id': 3585, 'name': 'Erik Lamela'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",4c8e8eb4-bc1c-4a44-87c4-2adbdc0a836d,,Saved,0.15024632,Normal,Open Play,,,,Tottenham Hotspur,38,00:27:40.115,Shot,
,,,,,,,,,,,,,,,0.232715,,,,,,,,,,,9bb0bd1f-dff6-49a4-866b-c52cd8c2404e,1224,,"[90.8, 42.6]",3754198,31,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Christian Dannemann Eriksen,3043.0,Center Attacking Midfield,78,Tottenham Hotspur,38,"['5173494c-7e4a-42cc-bca3-97faeaa6b28b', 'c9167da7-5b88-4dcf-87e4-845ae2492e25']",35,,Right Foot,"[97.9, 42.5]",,"[{'location': [99.8, 23.0], 'player': {'id': 3483, 'name': 'Mamadou Sakho'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [91.0, 29.8], 'player': {'id': 3473, 'name': 'James Philip Milner'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [99.6, 43.4], 'player': {'id': 3515, 'name': 'Alberto Moreno Pérez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [97.9, 41.6], 'player': {'id': 18872, 'name': 'Martin Škrtel'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [84.9, 32.3], 'player': {'id': 7780, 'name': 'Lucas Pezzini Leiva'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [78.5, 33.5], 'player': {'id': 4090, 'name': 'Adam David Lallana'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [82.6, 44.3], 'player': {'id': 3493, 'name': 'Emre Can'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [97.4, 33.2], 'player': {'id': 4590, 'name': 'Nathaniel Edwin Clyne'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [116.6, 40.1], 'player': {'id': 3539, 'name': 'Simon Mignolet'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [97.6, 22.7], 'player': {'id': 3534, 'name': ""Clinton Mua N''Jie""}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [100.4, 39.6], 'player': {'id': 3585, 'name': 'Erik Lamela'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [96.1, 20.6], 'player': {'id': 10955, 'name': 'Harry Kane'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [69.7, 13.9], 'player': {'id': 3594, 'name': 'Danny Rose'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [76.3, 32.6], 'player': {'id': 3094, 'name': 'Bamidele Alli'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [81.8, 25.9], 'player': {'id': 3037, 'name': 'Mousa Sidi Yaya Dembélé'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",41c5c581-c62c-4fc6-8204-5aafd1c707d9,,Blocked,0.02845103,Normal,Open Play,,,,Tottenham Hotspur,38,00:31:35.752,Shot,
,,,,,,,,,,,,,,,0.909614,,,,,,,,,,,db3f9434-9a75-4962-a33e-b6cb38b9acb2,1230,,"[113.5, 47.7]",3754198,32,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Jan Vertonghen,3077.0,Left Center Back,79,Tottenham Hotspur,38,"['1dc8448d-8985-46c0-9975-ccb20765ff72', '9fa68bbb-7055-4d9f-8f67-17b445245970']",1,True,Head,"[120.0, 46.5, 7.5]",,"[{'location': [95.7, 42.0], 'player': {'id': 3037, 'name': 'Mousa Sidi Yaya Dembélé'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [111.7, 51.9], 'player': {'id': 3043, 'name': 'Christian Dannemann Eriksen'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [120.0, 79.1], 'player': {'id': 3585, 'name': 'Erik Lamela'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [114.4, 34.7], 'player': {'id': 4590, 'name': 'Nathaniel Edwin Clyne'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [114.1, 37.9], 'player': {'id': 10955, 'name': 'Harry Kane'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [111.2, 40.3], 'player': {'id': 3094, 'name': 'Bamidele Alli'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [111.8, 50.2], 'player': {'id': 3501, 'name': 'Philippe Coutinho Correia'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [117.9, 43.3], 'player': {'id': 3515, 'name': 'Alberto Moreno Pérez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [114.9, 43.1], 'player': {'id': 4090, 'name': 'Adam David Lallana'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [113.2, 46.7], 'player': {'id': 3483, 'name': 'Mamadou Sakho'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.6, 44.0], 'player': {'id': 7780, 'name': 'Lucas Pezzini Leiva'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [113.2, 42.2], 'player': {'id': 18872, 'name': 'Martin Škrtel'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.0, 39.4], 'player': {'id': 4747, 'name': 'Divock Okoth Origi'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [112.2, 38.7], 'player': {'id': 3473, 'name': 'James Philip Milner'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [113.4, 37.8], 'player': {'id': 3493, 'name': 'Emre Can'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [118.6, 40.5], 'player': {'id': 3539, 'name': 'Simon Mignolet'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [113.0, 45.0], 'player': {'id': 20005, 'name': 'Toby Alderweireld'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [117.0, 43.1], 'player': {'id': 3534, 'name': ""Clinton Mua N''Jie""}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",2a8d2d0d-ed40-4ca4-bd78-575094c2aa79,,Off T,0.060625643,Normal,Open Play,,,,Tottenham Hotspur,38,00:32:01.459,Shot,True
,,,,,,,,,,,,,,,0.173697,,,,,,,,,,,ca78d53a-6da0-48ef-81c3-fdb571cf8d7b,1273,,"[110.5, 31.3]",3754198,33,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Martin Škrtel,18872.0,Right Center Back,83,Liverpool,24,"['bf050927-0dc8-4e81-8f19-860df0387786', 'c2c4fb65-c6f1-4366-b49e-aa3a6524d773']",24,True,Head,"[114.9, 41.2]",,"[{'location': [96.7, 46.1], 'player': {'id': 7780, 'name': 'Lucas Pezzini Leiva'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [103.4, 37.9], 'player': {'id': 3501, 'name': 'Philippe Coutinho Correia'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [109.7, 37.3], 'player': {'id': 3483, 'name': 'Mamadou Sakho'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [104.7, 51.1], 'player': {'id': 4090, 'name': 'Adam David Lallana'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [114.5, 46.1], 'player': {'id': 3493, 'name': 'Emre Can'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [114.1, 36.7], 'player': {'id': 4747, 'name': 'Divock Okoth Origi'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [118.5, 39.6], 'player': {'id': 3099, 'name': 'Hugo Lloris'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [114.1, 45.9], 'player': {'id': 3205, 'name': 'Kyle Walker'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [114.7, 35.6], 'player': {'id': 3094, 'name': 'Bamidele Alli'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [115.0, 41.4], 'player': {'id': 10955, 'name': 'Harry Kane'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [112.0, 37.9], 'player': {'id': 3585, 'name': 'Erik Lamela'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [110.7, 31.6], 'player': {'id': 20005, 'name': 'Toby Alderweireld'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.2, 36.7], 'player': {'id': 3077, 'name': 'Jan Vertonghen'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.4, 33.4], 'player': {'id': 3534, 'name': ""Clinton Mua N''Jie""}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [104.8, 45.4], 'player': {'id': 3037, 'name': 'Mousa Sidi Yaya Dembélé'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [106.6, 51.1], 'player': {'id': 3043, 'name': 'Christian Dannemann Eriksen'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [116.5, 45.8], 'player': {'id': 3594, 'name': 'Danny Rose'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",78a41e5c-f222-4de7-80d8-b1a1700daa8b,,Blocked,0.033451308,Normal,Open Play,,,,Liverpool,24,00:33:24.296,Shot,True
,,,,,,,,,,,,,,,0.381818,,,,,,,,,,,7bc10737-0bbe-41cb-9cd3-0b0f17eec58c,1394,,"[108.2, 29.0]",3754198,36,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Harry Kane,10955.0,Center Forward,88,Tottenham Hotspur,38,['d70084ae-d66b-433f-bd78-d1789e9494f9'],9,,Left Foot,"[116.3, 36.4, 0.2]",True,"[{'location': [96.4, 20.3], 'player': {'id': 3043, 'name': 'Christian Dannemann Eriksen'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [103.4, 40.6], 'player': {'id': 3534, 'name': ""Clinton Mua N''Jie""}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [116.4, 36.2], 'player': {'id': 3539, 'name': 'Simon Mignolet'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [83.8, 29.1], 'player': {'id': 7780, 'name': 'Lucas Pezzini Leiva'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [94.3, 29.1], 'player': {'id': 3493, 'name': 'Emre Can'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [104.9, 44.5], 'player': {'id': 3515, 'name': 'Alberto Moreno Pérez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [94.0, 24.4], 'player': {'id': 4590, 'name': 'Nathaniel Edwin Clyne'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [96.3, 20.7], 'player': {'id': 3473, 'name': 'James Philip Milner'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [102.3, 28.3], 'player': {'id': 18872, 'name': 'Martin Škrtel'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.5, 33.7], 'player': {'id': 3483, 'name': 'Mamadou Sakho'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [99.2, 57.6], 'player': {'id': 3585, 'name': 'Erik Lamela'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [91.3, 34.9], 'player': {'id': 3094, 'name': 'Bamidele Alli'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}]",,,Saved,0.18420139,Normal,Open Play,,,,Tottenham Hotspur,38,00:36:09.239,Shot,
