50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,0.102434,,,,,,,,,,,,,1745e77a-c030-487a-8c5e-7f997b0c2e5c,340,,,"[100.6, 46.5]",3901147,7,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Louis Poggi,310534.0,Right Midfield,20,Gazélec Ajaccio,160,"['99651ddc-0286-4323-8f35-c37c4b1e0526', 'adb0c881-4a20-4032-857f-99b7431d0415']",21,,Left Foot,"[102.1, 46.0]",,"[{'location': [106.5, 6.8], 'player': {'id': 4352, 'name': 'Issiaga Sylla'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [108.1, 7.8], 'player': {'id': 7430, 'name': 'Kévin Mayi'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [104.7, 34.6], 'player': {'id': 401505, 'name': 'Jacques Zoua Daogari'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [87.4, 47.5], 'player': {'id': 6723, 'name': 'Wissam Ben Yedder'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [96.9, 21.8], 'player': {'id': 11540, 'name': 'Óscar Guido Trejo'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [117.8, 41.7], 'player': {'id': 2981, 'name': 'Alban Lafont'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.8, 39.4], 'player': {'id': 403155, 'name': 'Mohamed Amine Chermiti'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [110.3, 16.3], 'player': {'id': 3030, 'name': 'Wergiton do Rosário Calmon'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.7, 36.1], 'player': {'id': 16430, 'name': 'Uroš Spajić'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.4, 42.9], 'player': {'id': 3036, 'name': 'Alexis Blin'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [103.8, 31.2], 'player': {'id': 31174, 'name': 'Jean-Daniel Akpa Akpro'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [96.3, 44.3], 'player': {'id': 3032, 'name': 'Zinédine Machach'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [92.7, 38.9], 'player': {'id': 4447, 'name': 'Martin Braithwaite Christensen'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [91.3, 43.2], 'player': {'id': 401509, 'name': 'David Ducourtioux'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [85.8, 47.6], 'player': {'id': 90746, 'name': 'Alassane Touré'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [109.1, 41.8], 'player': {'id': 8677, 'name': 'Marcel Tisserand'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.5, 46.1], 'player': {'id': 3024, 'name': 'Jacques François Moubandje'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",d1da04ca-e15e-4a21-bb67-ae4093e4d2f8,,Blocked,0.031493008,Normal,Open Play,,,,Gazélec Ajaccio,160,00:07:21.090,Shot,
,,,,,,,,,,,,,,,,,,,,0.452304,,,,,,,,,,,,,f8596f85-046c-4dac-92b9-2ceb40079895,1388,,,"[114.2, 34.2]",3901147,33,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Alexis Blin,3036.0,Left Defensive Midfield,75,Toulouse,130,"['0a477ffb-428c-445b-a27e-c5cde45aaa9d', '22122952-1f77-4127-b7d3-d8af2c39a3e8']",20,True,Head,"[120.0, 31.6, 4.2]",,"[{'location': [114.1, 37.7], 'player': {'id': 8677, 'name': 'Marcel Tisserand'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [116.1, 34.7], 'player': {'id': 403155, 'name': 'Mohamed Amine Chermiti'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [116.8, 44.9], 'player': {'id': 3030, 'name': 'Wergiton do Rosário Calmon'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [119.4, 36.0], 'player': {'id': 310534, 'name': 'Louis Poggi'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [119.1, 40.1], 'player': {'id': 401508, 'name': 'Clément Maury'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.8, 45.1], 'player': {'id': 401505, 'name': 'Jacques Zoua Daogari'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [113.6, 34.2], 'player': {'id': 7808, 'name': 'Roderic Filippi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [115.3, 36.9], 'player': {'id': 90746, 'name': 'Alassane Touré'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [114.1, 31.7], 'player': {'id': 4352, 'name': 'Issiaga Sylla'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [115.4, 44.6], 'player': {'id': 401509, 'name': 'David Ducourtioux'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [110.7, 46.7], 'player': {'id': 11540, 'name': 'Óscar Guido Trejo'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [114.7, 31.6], 'player': {'id': 4447, 'name': 'Martin Braithwaite Christensen'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [106.4, 38.1], 'player': {'id': 7428, 'name': 'Alexandre Coeff'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.7, 38.4], 'player': {'id': 7430, 'name': 'Kévin Mayi'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [100.0, 40.2], 'player': {'id': 6723, 'name': 'Wissam Ben Yedder'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [100.2, 36.8], 'player': {'id': 31174, 'name': 'Jean-Daniel Akpa Akpro'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}]",aab6584f-cacb-4276-ae66-9174fbd0e29b,,Off T,0.104718775,Normal,Open Play,,,,Toulouse,130,00:33:20.621,Shot,True
,,,,,,,,,,,,,,,,,,,,0.23738,,,,,,,,,,,,,733d7448-c90e-463f-9fea-5fac1d555076,1462,,,"[110.8, 47.0]",3901147,35,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Martin Braithwaite Christensen,4447.0,Left Center Forward,82,Toulouse,130,"['b55f6bfd-f9ad-4ee8-af9e-fb5e0e89e6a1', 'c65fd0fc-cf27-4d12-bd84-9f4047a1b156']",1,,Head,"[113.1, 45.5]",,"[{'location': [104.2, 44.9], 'player': {'id': 11540, 'name': 'Óscar Guido Trejo'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [118.2, 41.9], 'player': {'id': 401508, 'name': 'Clément Maury'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [95.7, 38.0], 'player': {'id': 403155, 'name': 'Mohamed Amine Chermiti'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [103.1, 51.7], 'player': {'id': 4352, 'name': 'Issiaga Sylla'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.2, 43.5], 'player': {'id': 31911, 'name': 'Damjan Đoković'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [105.0, 33.6], 'player': {'id': 7808, 'name': 'Roderic Filippi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.4, 45.0], 'player': {'id': 7428, 'name': 'Alexandre Coeff'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.5, 25.6], 'player': {'id': 90746, 'name': 'Alassane Touré'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [112.0, 22.7], 'player': {'id': 401509, 'name': 'David Ducourtioux'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [108.3, 15.7], 'player': {'id': 6723, 'name': 'Wissam Ben Yedder'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",882743b1-05a4-4d46-9da3-86232e78ffcb,,Blocked,0.070728004,Normal,Open Play,,,,Toulouse,130,00:35:01.339,Shot,
,,,,,,,,,,,,,,,,,,,,1.041733,,,,,,,,,,,,,6f7493d4-d8f9-4b0d-bb60-b3cbe1d6bcfb,1620,,,"[109.5, 32.4]",3901147,39,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Martin Braithwaite Christensen,4447.0,Left Center Forward,92,Toulouse,130,['bffb61ca-4873-4ba2-9d03-c49aa83c8943'],28,,Head,"[120.0, 36.1, 0.3]",,"[{'location': [111.1, 43.0], 'player': {'id': 403155, 'name': 'Mohamed Amine Chermiti'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [115.0, 44.4], 'player': {'id': 8677, 'name': 'Marcel Tisserand'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [112.0, 37.0], 'player': {'id': 7808, 'name': 'Roderic Filippi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [97.4, 45.6], 'player': {'id': 7430, 'name': 'Kévin Mayi'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [112.9, 44.4], 'player': {'id': 401505, 'name': 'Jacques Zoua Daogari'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [103.1, 50.2], 'player': {'id': 310534, 'name': 'Louis Poggi'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [111.0, 58.2], 'player': {'id': 7428, 'name': 'Alexandre Coeff'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.6, 51.1], 'player': {'id': 31911, 'name': 'Damjan Đoković'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [115.4, 43.0], 'player': {'id': 401509, 'name': 'David Ducourtioux'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [116.9, 39.2], 'player': {'id': 4352, 'name': 'Issiaga Sylla'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [115.7, 41.6], 'player': {'id': 3030, 'name': 'Wergiton do Rosário Calmon'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [119.3, 41.0], 'player': {'id': 401508, 'name': 'Clément Maury'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.2, 64.9], 'player': {'id': 6723, 'name': 'Wissam Ben Yedder'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [115.1, 47.7], 'player': {'id': 3036, 'name': 'Alexis Blin'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [111.2, 40.1], 'player': {'id': 31174, 'name': 'Jean-Daniel Akpa Akpro'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [110.4, 36.0], 'player': {'id': 90746, 'name': 'Alassane Touré'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [113.2, 34.3], 'player': {'id': 3032, 'name': 'Zinédine Machach'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",ef6cf489-fbee-489a-a9ed-11f47df0b188,,Post,0.07561323,Normal,Open Play,,,,Toulouse,130,00:39:28.213,Shot,
,,,,,,,,,,,,,,,,,,,,0.227788,,,,,,,,,,,,,345338fc-309f-46b2-ad73-2dc5fae7ce17,1706,,,"[104.0, 35.3]",3901147,42,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mohamed Amine Chermiti,403155.0,Right Center Forward,97,Gazélec Ajaccio,160,"['28179dfa-ef9f-4dcf-aa5b-4388e6fe1234', '4aa329ae-b874-460d-afa5-d7b7e8ec77f8']",17,,Left Foot,"[105.6, 35.6]",True,"[{'location': [103.4, 27.2], 'player': {'id': 3030, 'name': 'Wergiton do Rosário Calmon'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [100.5, 30.9], 'player': {'id': 31174, 'name': 'Jean-Daniel Akpa Akpro'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [90.9, 46.3], 'player': {'id': 3036, 'name': 'Alexis Blin'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [118.5, 39.9], 'player': {'id': 2981, 'name': 'Alban Lafont'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [98.9, 43.0], 'player': {'id': 8677, 'name': 'Marcel Tisserand'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.8, 43.4], 'player': {'id': 3024, 'name': 'Jacques François Moubandje'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [106.3, 35.6], 'player': {'id': 16430, 'name': 'Uroš Spajić'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.5, 22.9], 'player': {'id': 7430, 'name': 'Kévin Mayi'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [92.4, 40.6], 'player': {'id': 401505, 'name': 'Jacques Zoua Daogari'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [84.4, 29.4], 'player': {'id': 31911, 'name': 'Damjan Đoković'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [81.5, 49.8], 'player': {'id': 310534, 'name': 'Louis Poggi'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}]",28f4cb59-3b91-4063-b91e-3f20ec09ae06,,Blocked,0.03587821,Overhead Kick,Open Play,,,,Gazélec Ajaccio,160,00:42:17.134,Shot,
,,,,,,,,,,,,,,,,,,,,0.176866,,,,,,,,,,,,,e0cab96f-6064-4c4f-b6fc-ba3cd3262fcf,1769,,,"[99.8, 34.8]",3901147,43,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mohamed Amine Chermiti,403155.0,Right Center Forward,99,Gazélec Ajaccio,160,['d89aaac1-4e61-42cf-bbab-8deaef09bec3'],15,,Left Foot,"[110.0, 34.0]",True,"[{'location': [111.4, 17.1], 'player': {'id': 4352, 'name': 'Issiaga Sylla'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [111.5, 20.0], 'player': {'id': 3030, 'name': 'Wergiton do Rosário Calmon'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [111.1, 34.8], 'player': {'id': 16430, 'name': 'Uroš Spajić'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.1, 19.1], 'player': {'id': 3032, 'name': 'Zinédine Machach'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [112.3, 45.0], 'player': {'id': 310534, 'name': 'Louis Poggi'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [112.1, 38.2], 'player': {'id': 401505, 'name': 'Jacques Zoua Daogari'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [118.9, 39.2], 'player': {'id': 2981, 'name': 'Alban Lafont'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.7, 44.5], 'player': {'id': 3024, 'name': 'Jacques François Moubandje'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [110.8, 27.5], 'player': {'id': 3036, 'name': 'Alexis Blin'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [102.3, 35.2], 'player': {'id': 8677, 'name': 'Marcel Tisserand'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}]",696cb340-0e46-430a-b64d-d7231f64c79b,,Wayward,0.052589424,Normal,Open Play,,,,Gazélec Ajaccio,160,00:43:15.078,Shot,
,,,,,,,,,,,,,,,,,,,,1.111284,,,,,,,,,,,,,2caa4842-bcef-4443-8cf9-501a048fefe2,1776,,,"[90.9, 27.4]",3901147,43,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Damjan Đoković,31911.0,Left Defensive Midfield,99,Gazélec Ajaccio,160,"['a1fdc886-38b1-4418-81a5-6fd9121c4f57', 'cdf67d86-88e7-4aab-a619-5942277036c8']",20,,Left Foot,"[120.0, 34.4, 2.3]",True,"[{'location': [84.2, 4.3], 'player': {'id': 6723, 'name': 'Wissam Ben Yedder'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [90.6, 44.7], 'player': {'id': 3032, 'name': 'Zinédine Machach'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [96.3, 27.2], 'player': {'id': 16430, 'name': 'Uroš Spajić'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.5, 25.3], 'player': {'id': 31174, 'name': 'Jean-Daniel Akpa Akpro'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [78.3, 54.9], 'player': {'id': 4447, 'name': 'Martin Braithwaite Christensen'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [118.0, 38.9], 'player': {'id': 2981, 'name': 'Alban Lafont'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [83.5, 9.3], 'player': {'id': 7430, 'name': 'Kévin Mayi'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [97.9, 34.6], 'player': {'id': 3036, 'name': 'Alexis Blin'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [103.2, 21.2], 'player': {'id': 3030, 'name': 'Wergiton do Rosário Calmon'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [106.6, 33.0], 'player': {'id': 8677, 'name': 'Marcel Tisserand'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.0, 45.7], 'player': {'id': 3024, 'name': 'Jacques François Moubandje'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.5, 47.0], 'player': {'id': 310534, 'name': 'Louis Poggi'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [103.3, 43.4], 'player': {'id': 401505, 'name': 'Jacques Zoua Daogari'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [101.2, 34.4], 'player': {'id': 403155, 'name': 'Mohamed Amine Chermiti'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [103.9, 17.4], 'player': {'id': 4352, 'name': 'Issiaga Sylla'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [87.2, 45.7], 'player': {'id': 401509, 'name': 'David Ducourtioux'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}]",,,Off T,0.019028643,Normal,Open Play,,,,Gazélec Ajaccio,160,00:43:20.026,Shot,True
,,,,,,,,,,,,,,,,,,,,0.336832,,,,,,,,,,,,,77bef53d-22c9-4086-9a0e-3378da2776ca,1910,,,"[109.0, 43.5]",3901147,46,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alexandre Coeff,7428.0,Left Center Back,112,Gazélec Ajaccio,160,['6451d0d5-34b7-44c1-a280-352f03ec394e'],53,,Head,"[118.1, 45.2]",,"[{'location': [102.4, 50.6], 'player': {'id': 3036, 'name': 'Alexis Blin'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [110.9, 41.6], 'player': {'id': 3032, 'name': 'Zinédine Machach'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [109.6, 40.9], 'player': {'id': 7808, 'name': 'Roderic Filippi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [106.8, 38.5], 'player': {'id': 16430, 'name': 'Uroš Spajić'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.8, 38.9], 'player': {'id': 3030, 'name': 'Wergiton do Rosário Calmon'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [98.1, 51.8], 'player': {'id': 90746, 'name': 'Alassane Touré'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [103.0, 47.2], 'player': {'id': 7430, 'name': 'Kévin Mayi'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [111.2, 48.8], 'player': {'id': 403155, 'name': 'Mohamed Amine Chermiti'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [105.1, 38.0], 'player': {'id': 401505, 'name': 'Jacques Zoua Daogari'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [118.1, 39.9], 'player': {'id': 2981, 'name': 'Alban Lafont'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.3, 49.4], 'player': {'id': 6723, 'name': 'Wissam Ben Yedder'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [105.8, 48.2], 'player': {'id': 31174, 'name': 'Jean-Daniel Akpa Akpro'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [110.8, 43.2], 'player': {'id': 3024, 'name': 'Jacques François Moubandje'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [110.3, 35.0], 'player': {'id': 8677, 'name': 'Marcel Tisserand'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.3, 33.6], 'player': {'id': 4447, 'name': 'Martin Braithwaite Christensen'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [96.9, 24.7], 'player': {'id': 11540, 'name': 'Óscar Guido Trejo'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [86.7, 16.6], 'player': {'id': 31911, 'name': 'Damjan Đoković'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}]",a6a577ed-8a26-43ed-aa39-eaece70c1ef4,,Wayward,0.048788954,Normal,Open Play,,,,Gazélec Ajaccio,160,00:01:53.225,Shot,
,,,,,,,,,,,,,,,,,,,,0.397934,,,,,,,,,,,,,92aad9a7-a6c4-42ea-b297-c502df2004ca,1913,,,"[118.1, 46.3]",3901147,46,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mohamed Amine Chermiti,403155.0,Right Center Forward,112,Gazélec Ajaccio,160,['067faad5-7552-4921-8640-b616d80b4b0d'],54,,Right Foot,"[119.1, 44.2, 0.1]",True,"[{'location': [109.5, 40.7], 'player': {'id': 7808, 'name': 'Roderic Filippi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [111.7, 40.6], 'player': {'id': 3030, 'name': 'Wergiton do Rosário Calmon'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.8, 43.3], 'player': {'id': 2981, 'name': 'Alban Lafont'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.8, 44.5], 'player': {'id': 3024, 'name': 'Jacques François Moubandje'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [109.9, 44.0], 'player': {'id': 7428, 'name': 'Alexandre Coeff'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [107.4, 40.0], 'player': {'id': 31174, 'name': 'Jean-Daniel Akpa Akpro'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [106.4, 46.5], 'player': {'id': 3036, 'name': 'Alexis Blin'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [113.4, 37.6], 'player': {'id': 8677, 'name': 'Marcel Tisserand'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.4, 42.0], 'player': {'id': 16430, 'name': 'Uroš Spajić'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.5, 50.2], 'player': {'id': 6723, 'name': 'Wissam Ben Yedder'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [110.2, 47.7], 'player': {'id': 3032, 'name': 'Zinédine Machach'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [96.3, 26.5], 'player': {'id': 11540, 'name': 'Óscar Guido Trejo'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [106.1, 33.3], 'player': {'id': 4447, 'name': 'Martin Braithwaite Christensen'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [107.2, 37.4], 'player': {'id': 401505, 'name': 'Jacques Zoua Daogari'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [103.0, 45.8], 'player': {'id': 7430, 'name': 'Kévin Mayi'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [86.0, 20.8], 'player': {'id': 31911, 'name': 'Damjan Đoković'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}]",,,Saved,0.2673339,Half Volley,Open Play,,,,Gazélec Ajaccio,160,00:01:54.255,Shot,
