50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,0.438,,,,,,,,,,,dadff603-0366-4943-969c-8a045e95c12b,882,,"[115.0, 35.0]",7484,24,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Savannah McCaskill,5096.0,Center Forward,55,NJ/NY Gotham FC,763,['0e81fa58-563c-4d7c-bf08-c289edbd99c5'],34,,Left Foot,,"[118.0, 38.1, 0.9]","[{'location': [109.0, 49.0], 'player': {'id': 5047, 'name': 'Jaelene McKenzie Daniels'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [96.0, 52.0], 'player': {'id': 5091, 'name': 'McCall Zerboni'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [102.0, 48.0], 'player': {'id': 5097, 'name': 'Carli Anne Hollins'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [109.0, 52.0], 'player': {'id': 4986, 'name': 'Shea Groom'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [117.0, 37.0], 'player': {'id': 5048, 'name': 'Katelyn Rowland'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [96.0, 39.0], 'player': {'id': 7180, 'name': 'Imani Dorsey'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [102.0, 44.0], 'player': {'id': 5084, 'name': ""Denise O'Sullivan""}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [110.0, 44.0], 'player': {'id': 5037, 'name': 'Abby Erceg'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.0, 41.0], 'player': {'id': 5081, 'name': 'Abby Dahlkemper'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.0, 38.0], 'player': {'id': 5083, 'name': 'Merritt Mathias'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",,True,,Saved,0.3638777,Half Volley,Open Play,,,,NJ/NY Gotham FC,763,00:24:34.065,Shot,
,,,,,,,,,,,,,1.125,,,,,,,,,,,cccb20a9-3adb-4d42-988d-605de30fe457,1036,,"[98.0, 27.0]",7484,29,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Savannah McCaskill,5096.0,Center Forward,65,NJ/NY Gotham FC,763,['bb6fc588-528b-4044-8a36-491566c51e56'],1,,Right Foot,,"[120.0, 34.2, 0.4]","[{'location': [92.0, 26.0], 'player': {'id': 7180, 'name': 'Imani Dorsey'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [104.0, 42.0], 'player': {'id': 4986, 'name': 'Shea Groom'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [99.0, 40.0], 'player': {'id': 5091, 'name': 'McCall Zerboni'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [102.0, 46.0], 'player': {'id': 5047, 'name': 'Jaelene McKenzie Daniels'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.0, 33.0], 'player': {'id': 5097, 'name': 'Carli Anne Hollins'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [78.0, 22.0], 'player': {'id': 4970, 'name': 'Amanda Frisbie'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [104.0, 35.0], 'player': {'id': 5037, 'name': 'Abby Erceg'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.0, 29.0], 'player': {'id': 5081, 'name': 'Abby Dahlkemper'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [94.0, 29.0], 'player': {'id': 5044, 'name': 'Débora Cristiane de Oliveira'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [105.0, 26.0], 'player': {'id': 5083, 'name': 'Merritt Mathias'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.0, 39.0], 'player': {'id': 5048, 'name': 'Katelyn Rowland'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.0, 23.0], 'player': {'id': 4988, 'name': 'Sarah Killion'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [96.0, 25.0], 'player': {'id': 5084, 'name': ""Denise O'Sullivan""}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [96.0, 21.0], 'player': {'id': 5088, 'name': 'Crystal Alyssia Dunn Soubrier'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}]",,,,Off T,0.036839034,Normal,Open Play,,,,NJ/NY Gotham FC,763,00:29:01.017,Shot,
,,,,,,,,,,,,,1.404,,,,,,,,,,,a3ce2862-1a4f-4f8f-a0f0-20f749f46288,1153,,"[93.0, 36.0]",7484,32,,,,,,,,,,,,,,,,,,,,,1,From Counter,Shea Groom,4986.0,Right Wing,73,NJ/NY Gotham FC,763,['2d36e288-cd2a-4dbb-b055-f435844129b5'],3,,Left Foot,,"[119.0, 38.1, 0.9]","[{'location': [89.0, 55.0], 'player': {'id': 5047, 'name': 'Jaelene McKenzie Daniels'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [95.0, 60.0], 'player': {'id': 5096, 'name': 'Savannah McCaskill'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [91.0, 45.0], 'player': {'id': 5091, 'name': 'McCall Zerboni'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [96.0, 45.0], 'player': {'id': 5037, 'name': 'Abby Erceg'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [118.0, 40.0], 'player': {'id': 5048, 'name': 'Katelyn Rowland'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [91.0, 28.0], 'player': {'id': 7180, 'name': 'Imani Dorsey'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [97.0, 36.0], 'player': {'id': 5081, 'name': 'Abby Dahlkemper'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [97.0, 33.0], 'player': {'id': 5083, 'name': 'Merritt Mathias'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",370e014e-f9be-485e-9791-5caf5d65bb23,,,Saved,0.032226812,Normal,Open Play,,,,NJ/NY Gotham FC,763,00:32:03.908,Shot,
,,,,,,,,,,,,,0.869,,,,,,,,,,,cd8fcc47-f6d2-45c1-a4f8-da6ff77c8f33,1262,,"[112.0, 44.0]",7484,34,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sarah Killion,4988.0,Right Defensive Midfield,79,NJ/NY Gotham FC,763,['a5de58cd-2847-47dc-9d47-34c8fc22368e'],9,,Head,,"[119.0, 44.4, 0.9]","[{'location': [110.0, 47.0], 'player': {'id': 5047, 'name': 'Jaelene McKenzie Daniels'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [119.0, 42.0], 'player': {'id': 5048, 'name': 'Katelyn Rowland'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.0, 40.0], 'player': {'id': 5097, 'name': 'Carli Anne Hollins'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [91.0, 37.0], 'player': {'id': 5088, 'name': 'Crystal Alyssia Dunn Soubrier'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [102.0, 18.0], 'player': {'id': 4970, 'name': 'Amanda Frisbie'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [99.0, 22.0], 'player': {'id': 5096, 'name': 'Savannah McCaskill'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [108.0, 38.0], 'player': {'id': 5091, 'name': 'McCall Zerboni'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [107.0, 34.0], 'player': {'id': 5081, 'name': 'Abby Dahlkemper'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.0, 32.0], 'player': {'id': 7180, 'name': 'Imani Dorsey'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [101.0, 30.0], 'player': {'id': 5055, 'name': 'Lynn Raenie Williams'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [101.0, 27.0], 'player': {'id': 5037, 'name': 'Abby Erceg'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.0, 24.0], 'player': {'id': 5083, 'name': 'Merritt Mathias'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",c36ffb99-16d5-4aa6-be6c-4e6c9ead3b8d,True,,Post,0.19173947,Normal,Open Play,,,,NJ/NY Gotham FC,763,00:34:09.525,Shot,
,,,,,,,,,,,,,0.659,,,,,,,,,,,1e0c3457-d31b-4660-884c-14754d3830ed,1291,,"[111.0, 30.0]",7484,35,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lynn Raenie Williams,5055.0,Right Center Forward,80,North Carolina Courage,766,['d540a0ed-56f2-45cf-9a45-15146b625008'],0,,Left Foot,,"[119.0, 38.9, 4.2]","[{'location': [98.0, 23.0], 'player': {'id': 5098, 'name': 'Erica Skroski'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [99.0, 50.0], 'player': {'id': 4970, 'name': 'Amanda Frisbie'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [106.0, 46.0], 'player': {'id': 5088, 'name': 'Crystal Alyssia Dunn Soubrier'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [113.0, 38.0], 'player': {'id': 4978, 'name': 'Dominique Richardson'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.0, 35.0], 'player': {'id': 4974, 'name': 'Mandy Freeman'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.0, 31.0], 'player': {'id': 4981, 'name': 'Kailen Mary Iacovoni Sheridan'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.0, 61.0], 'player': {'id': 5080, 'name': 'Kristen Hamilton'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",33544a16-41b2-43a5-b5b4-92517db8e61a,,,Off T,0.4902142,Normal,Open Play,,,,North Carolina Courage,766,00:35:00.278,Shot,
,,,,,,,,,,,,,0.636,,,,,,,,,,,01f048f1-7bc1-48c0-9e61-6ea33a0f2507,1301,,"[103.0, 43.0]",7484,35,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Crystal Alyssia Dunn Soubrier,5088.0,Right Midfield,82,North Carolina Courage,766,['8f4b48f2-2a1e-40aa-89ab-139469c104b7'],56,,Right Foot,,"[117.0, 40.1, 0.7]","[{'location': [108.0, 37.0], 'player': {'id': 5044, 'name': 'Débora Cristiane de Oliveira'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [109.0, 24.0], 'player': {'id': 5055, 'name': 'Lynn Raenie Williams'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [104.0, 42.0], 'player': {'id': 4988, 'name': 'Sarah Killion'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [104.0, 38.0], 'player': {'id': 4980, 'name': 'Thaysa de Moraes Rosa Moreno'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [113.0, 25.0], 'player': {'id': 5098, 'name': 'Erica Skroski'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.0, 41.0], 'player': {'id': 4981, 'name': 'Kailen Mary Iacovoni Sheridan'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.0, 34.0], 'player': {'id': 4974, 'name': 'Mandy Freeman'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.0, 40.0], 'player': {'id': 4978, 'name': 'Dominique Richardson'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.0, 51.0], 'player': {'id': 4970, 'name': 'Amanda Frisbie'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [110.0, 53.0], 'player': {'id': 5080, 'name': 'Kristen Hamilton'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [83.0, 55.0], 'player': {'id': 7180, 'name': 'Imani Dorsey'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}]",,,,Saved,0.11607515,Normal,Open Play,,,,North Carolina Courage,766,00:35:56.726,Shot,
,,,,,,,,,,,,,1.24,,,,,,,,,,,52661d55-1426-4d34-8060-49fa50518c7c,1326,,"[108.0, 33.0]",7484,37,,,,,,,,,,,,,,,,,,,,,1,From Corner,Abby Erceg,5037.0,Left Center Back,85,North Carolina Courage,766,"['01acc8aa-b87c-4941-ad40-9d68bbd534b9', 'faee8ade-5f14-4769-b89f-49958acd5128']",22,True,Head,,"[117.0, 36.0]","[{'location': [108.0, 24.0], 'player': {'id': 5044, 'name': 'Débora Cristiane de Oliveira'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [116.0, 37.0], 'player': {'id': 5083, 'name': 'Merritt Mathias'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [117.0, 59.0], 'player': {'id': 7180, 'name': 'Imani Dorsey'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [115.0, 42.0], 'player': {'id': 4978, 'name': 'Dominique Richardson'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [116.0, 32.0], 'player': {'id': 4974, 'name': 'Mandy Freeman'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.0, 33.0], 'player': {'id': 4980, 'name': 'Thaysa de Moraes Rosa Moreno'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [103.0, 35.0], 'player': {'id': 5088, 'name': 'Crystal Alyssia Dunn Soubrier'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [109.0, 33.0], 'player': {'id': 4988, 'name': 'Sarah Killion'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [108.0, 31.0], 'player': {'id': 5097, 'name': 'Carli Anne Hollins'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [113.0, 43.0], 'player': {'id': 5080, 'name': 'Kristen Hamilton'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [112.0, 41.0], 'player': {'id': 5098, 'name': 'Erica Skroski'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [110.0, 38.0], 'player': {'id': 4986, 'name': 'Shea Groom'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [109.0, 39.0], 'player': {'id': 5055, 'name': 'Lynn Raenie Williams'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [118.0, 39.0], 'player': {'id': 4981, 'name': 'Kailen Mary Iacovoni Sheridan'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [118.0, 42.0], 'player': {'id': 4970, 'name': 'Amanda Frisbie'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [106.0, 49.0], 'player': {'id': 5096, 'name': 'Savannah McCaskill'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [95.0, 41.0], 'player': {'id': 5084, 'name': ""Denise O'Sullivan""}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",d315f9d5-49d0-47a7-a3ef-325a2c428860,,,Wayward,0.06850229,Normal,Open Play,,,,North Carolina Courage,766,00:37:22.823,Shot,True
,,,,,,,,,,,,,0.517,,,,,,,,,,,cbaad7de-09bf-4389-9ddd-1ff53e0aa4ac,1356,,"[98.0, 39.0]",7484,38,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kristen Hamilton,5080.0,Left Center Forward,87,NJ/NY Gotham FC,763,['52b9baa8-4dec-4ef7-b0b2-4e3af2bca6a2'],20,,Left Foot,,"[120.0, 46.5, 0.2]","[{'location': [103.0, 31.0], 'player': {'id': 5055, 'name': 'Lynn Raenie Williams'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [101.0, 29.0], 'player': {'id': 4970, 'name': 'Amanda Frisbie'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [98.0, 47.0], 'player': {'id': 5044, 'name': 'Débora Cristiane de Oliveira'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [92.0, 37.0], 'player': {'id': 4988, 'name': 'Sarah Killion'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [101.0, 38.0], 'player': {'id': 4974, 'name': 'Mandy Freeman'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.0, 48.0], 'player': {'id': 5098, 'name': 'Erica Skroski'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [119.0, 40.0], 'player': {'id': 4981, 'name': 'Kailen Mary Iacovoni Sheridan'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [99.0, 41.0], 'player': {'id': 4978, 'name': 'Dominique Richardson'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [80.0, 57.0], 'player': {'id': 7180, 'name': 'Imani Dorsey'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}]",,,,Off T,0.06821975,Normal,Open Play,,,,North Carolina Courage,766,00:38:20.705,Shot,
,,,,,,,,,,,,,0.376,,,,,,,,,,,0ba78740-6868-4587-a51d-f6500ce19ad6,1399,,"[96.0, 40.0]",7484,39,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Débora Cristiane de Oliveira,5044.0,Left Midfield,90,North Carolina Courage,766,"['2114e63b-a7c4-49d3-8f75-d81f14603041', 'b458aa93-eac8-49da-a5d6-bd79e25ddef5']",28,,Right Foot,,"[101.0, 36.0]","[{'location': [89.0, 11.0], 'player': {'id': 5047, 'name': 'Jaelene McKenzie Daniels'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [100.0, 32.0], 'player': {'id': 5080, 'name': 'Kristen Hamilton'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [75.0, 35.0], 'player': {'id': 5097, 'name': 'Carli Anne Hollins'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [76.0, 38.0], 'player': {'id': 5084, 'name': ""Denise O'Sullivan""}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [77.0, 52.0], 'player': {'id': 5083, 'name': 'Merritt Mathias'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [104.0, 35.0], 'player': {'id': 5055, 'name': 'Lynn Raenie Williams'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [99.0, 39.0], 'player': {'id': 4988, 'name': 'Sarah Killion'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [97.0, 37.0], 'player': {'id': 4980, 'name': 'Thaysa de Moraes Rosa Moreno'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [104.0, 20.0], 'player': {'id': 5098, 'name': 'Erica Skroski'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.0, 34.0], 'player': {'id': 4974, 'name': 'Mandy Freeman'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.0, 41.0], 'player': {'id': 4978, 'name': 'Dominique Richardson'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.0, 46.0], 'player': {'id': 4970, 'name': 'Amanda Frisbie'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [119.0, 40.0], 'player': {'id': 4981, 'name': 'Kailen Mary Iacovoni Sheridan'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.0, 46.0], 'player': {'id': 5088, 'name': 'Crystal Alyssia Dunn Soubrier'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [82.0, 51.0], 'player': {'id': 7180, 'name': 'Imani Dorsey'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}]",c39f5d1b-8260-48bc-877f-f6f2ada507c6,,,Blocked,0.039236516,Normal,Open Play,,,,North Carolina Courage,766,00:39:28.828,Shot,
,,,,,,,,,,,,,1.179,,,,,,,,,,,5a75b42a-cdf1-467a-b9f5-f9890a31e762,1475,,"[97.0, 28.0]",7484,41,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Imani Dorsey,7180.0,Left Wing,94,NJ/NY Gotham FC,763,"['3b06f47a-44c4-445d-8679-ef19448c2e50', '6b41e277-1e2a-44f7-bf3c-6eff2219b549']",49,,Left Foot,,"[117.0, 42.6, 1.5]","[{'location': [93.0, 52.0], 'player': {'id': 5037, 'name': 'Abby Erceg'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [96.0, 38.0], 'player': {'id': 5081, 'name': 'Abby Dahlkemper'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [117.0, 40.0], 'player': {'id': 5048, 'name': 'Katelyn Rowland'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [98.0, 31.0], 'player': {'id': 5083, 'name': 'Merritt Mathias'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",eba9c9db-5b13-406e-a65f-f121b4d158f0,,,Saved,0.0508101,Normal,Open Play,,,,NJ/NY Gotham FC,763,00:41:49.395,Shot,True
,,,,,,,,,,,,,0.238,,,,,,,,,,,67bd3305-9f37-4f81-9f84-0317627367b0,1833,,"[113.0, 54.0]",7484,48,,,,,,,,,,,,,,,,,,,,,2,From Corner,Kristen Hamilton,5080.0,Left Center Forward,118,North Carolina Courage,766,"['68d05a5e-998d-4396-a50f-abbee22fbf44', 'cebe2332-a20a-4223-96b0-3318d9ff9847']",42,,Left Foot,,"[120.0, 46.0]","[{'location': [118.0, 42.0], 'player': {'id': 5055, 'name': 'Lynn Raenie Williams'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [120.0, 40.0], 'player': {'id': 4970, 'name': 'Amanda Frisbie'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [120.0, 42.0], 'player': {'id': 4986, 'name': 'Shea Groom'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [120.0, 44.0], 'player': {'id': 4974, 'name': 'Mandy Freeman'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [116.0, 47.0], 'player': {'id': 5091, 'name': 'McCall Zerboni'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [117.0, 49.0], 'player': {'id': 5097, 'name': 'Carli Anne Hollins'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [111.0, 51.0], 'player': {'id': 4980, 'name': 'Thaysa de Moraes Rosa Moreno'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [115.0, 28.0], 'player': {'id': 7180, 'name': 'Imani Dorsey'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [113.0, 43.0], 'player': {'id': 5081, 'name': 'Abby Dahlkemper'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [117.0, 36.0], 'player': {'id': 5037, 'name': 'Abby Erceg'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [117.0, 38.0], 'player': {'id': 4988, 'name': 'Sarah Killion'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [117.0, 41.0], 'player': {'id': 4978, 'name': 'Dominique Richardson'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [118.0, 45.0], 'player': {'id': 4981, 'name': 'Kailen Mary Iacovoni Sheridan'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [113.0, 44.0], 'player': {'id': 5098, 'name': 'Erica Skroski'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [106.0, 44.0], 'player': {'id': 5088, 'name': 'Crystal Alyssia Dunn Soubrier'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [105.0, 39.0], 'player': {'id': 5096, 'name': 'Savannah McCaskill'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [98.0, 37.0], 'player': {'id': 5084, 'name': ""Denise O'Sullivan""}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",,,,Blocked,0.036575533,Normal,Open Play,,,,North Carolina Courage,766,00:03:42.510,Shot,
