50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.287582,,,,,,,,,,b59d5472-7b4d-49f3-bbc6-38efee1e0ef1,104,,"[107.3, 36.8]",3754002,2,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ayoze Pérez Gutiérrez,3076.0,Right Wing,11,Newcastle United,37,['7157810d-95ee-47fc-9998-0d5b35e2d073'],46,,Right Foot,"[120.0, 47.4, 0.3]",True,"[{'location': [112.7, 20.4], 'player': {'id': 3961, 'name': ""N''Golo Kanté""}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [96.6, 19.9], 'player': {'id': 3810, 'name': 'Shinji Okazaki'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [98.7, 18.0], 'player': {'id': 3814, 'name': 'Riyad Mahrez'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [96.6, 17.6], 'player': {'id': 9649, 'name': 'Jack Colback'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [108.9, 36.3], 'player': {'id': 3813, 'name': 'Wes Morgan'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.7, 35.5], 'player': {'id': 3567, 'name': 'Georginio Wijnaldum'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [109.1, 34.0], 'player': {'id': 3662, 'name': 'Danny Drinkwater'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [118.1, 38.2], 'player': {'id': 3815, 'name': 'Kasper Schmeichel'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [112.2, 31.9], 'player': {'id': 3270, 'name': 'Danny Simpson'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [109.0, 38.4], 'player': {'id': 3812, 'name': 'Christian Fuchs'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.2, 35.5], 'player': {'id': 40123, 'name': 'Robert Huth'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.2, 16.5], 'player': {'id': 3091, 'name': 'Moussa Sissoko'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [92.8, 21.3], 'player': {'id': 16072, 'name': 'Vurnon Anita'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [96.1, 36.4], 'player': {'id': 3307, 'name': 'Marc Albrighton'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [97.5, 34.8], 'player': {'id': 3057, 'name': 'Jonjo Shelvey'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}]",,Off T,0.0990716,Normal,Open Play,,,,Newcastle United,37,00:02:46.364,Shot,
,,,,,,,,,,,,,,,,,,0.14475,,,,,,,,,,409c02ce-2c20-4a6f-b3e0-13cf99a176d4,126,,"[105.1, 29.5]",3754002,3,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aleksandar Mitrović,4269.0,Center Forward,13,Newcastle United,37,"['31d66b5e-d120-41a9-9398-97e463ad0b00', '63187352-7dd7-4c12-b5e7-55e2c6d3f436', 'bf203d37-3570-4a55-9666-70eb69b873a6', 'cda48df3-22d1-4944-9808-a9c4344e36ca']",44,,Right Foot,"[106.5, 30.0]",,"[{'location': [117.3, 37.5], 'player': {'id': 3815, 'name': 'Kasper Schmeichel'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.1, 29.7], 'player': {'id': 3814, 'name': 'Riyad Mahrez'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [106.7, 29.9], 'player': {'id': 3270, 'name': 'Danny Simpson'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [111.9, 35.0], 'player': {'id': 3813, 'name': 'Wes Morgan'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.5, 44.3], 'player': {'id': 40123, 'name': 'Robert Huth'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.1, 48.5], 'player': {'id': 3662, 'name': 'Danny Drinkwater'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [105.7, 47.1], 'player': {'id': 3961, 'name': ""N''Golo Kanté""}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [110.6, 61.0], 'player': {'id': 3812, 'name': 'Christian Fuchs'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [112.9, 45.2], 'player': {'id': 3567, 'name': 'Georginio Wijnaldum'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [108.1, 44.8], 'player': {'id': 3076, 'name': 'Ayoze Pérez Gutiérrez'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [100.0, 29.9], 'player': {'id': 9649, 'name': 'Jack Colback'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",c64463f4-8f5a-4a73-907c-abfc37866ac2,Blocked,0.045288786,Half Volley,Open Play,,,,Newcastle United,37,00:03:44.838,Shot,True
,,,,,,,,,,,,,,,,,,0.399985,,,,,,,,,,bca33ec6-1c2a-4b32-bd49-dcdb887c8c04,130,,"[105.9, 27.4]",3754002,3,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jack Colback,9649.0,Left Back,13,Newcastle United,37,['a17c211d-8182-4601-a0ad-0f91b26f54d4'],46,,Left Foot,"[120.0, 32.8, 2.0]",True,"[{'location': [118.0, 37.6], 'player': {'id': 3815, 'name': 'Kasper Schmeichel'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.8, 57.5], 'player': {'id': 3812, 'name': 'Christian Fuchs'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.5, 42.4], 'player': {'id': 3662, 'name': 'Danny Drinkwater'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [103.1, 39.6], 'player': {'id': 3961, 'name': ""N''Golo Kanté""}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [103.9, 36.7], 'player': {'id': 3076, 'name': 'Ayoze Pérez Gutiérrez'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [107.4, 39.0], 'player': {'id': 40123, 'name': 'Robert Huth'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.2, 46.1], 'player': {'id': 3567, 'name': 'Georginio Wijnaldum'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [112.0, 31.4], 'player': {'id': 3813, 'name': 'Wes Morgan'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.9, 29.1], 'player': {'id': 3270, 'name': 'Danny Simpson'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [106.2, 31.6], 'player': {'id': 3814, 'name': 'Riyad Mahrez'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [105.2, 31.7], 'player': {'id': 4269, 'name': 'Aleksandar Mitrović'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",,Off T,0.060161855,Normal,Open Play,,,,Newcastle United,37,00:03:46.519,Shot,
,,,,,,,,,,,,,,,,,,0.013737,,,,,,,,,,84522a6c-c11d-4be4-9e4a-6222721a92ba,237,,"[109.6, 47.1]",3754002,6,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Moussa Sissoko,3091.0,Left Wing,19,Newcastle United,37,"['98a19be9-c9da-4e7b-b592-33fed9d74c2e', 'e9e12ed9-95a8-43e7-af60-9337945018d8', 'fdedadc5-23ff-4abc-8d3f-0e2ed95adf65']",35,True,Head,"[110.5, 47.1]",,"[{'location': [110.9, 47.2], 'player': {'id': 3810, 'name': 'Shinji Okazaki'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [118.8, 42.5], 'player': {'id': 3815, 'name': 'Kasper Schmeichel'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [112.0, 31.3], 'player': {'id': 3076, 'name': 'Ayoze Pérez Gutiérrez'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [111.4, 33.8], 'player': {'id': 3270, 'name': 'Danny Simpson'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [108.0, 40.9], 'player': {'id': 3081, 'name': 'Jamaal Lascelles'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [114.0, 78.7], 'player': {'id': 3057, 'name': 'Jonjo Shelvey'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [109.1, 48.8], 'player': {'id': 3307, 'name': 'Marc Albrighton'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [103.4, 42.3], 'player': {'id': 3961, 'name': ""N''Golo Kanté""}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [118.1, 44.9], 'player': {'id': 3662, 'name': 'Danny Drinkwater'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [109.4, 37.0], 'player': {'id': 3722, 'name': 'Steven Taylor'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [110.1, 36.7], 'player': {'id': 3813, 'name': 'Wes Morgan'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.0, 36.9], 'player': {'id': 40123, 'name': 'Robert Huth'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.8, 44.5], 'player': {'id': 3812, 'name': 'Christian Fuchs'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [112.6, 42.8], 'player': {'id': 4269, 'name': 'Aleksandar Mitrović'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",ae177fc3-18b4-4a32-b2cb-61c6e8655a28,Blocked,0.03592996,Normal,Open Play,,,,Newcastle United,37,00:06:35.646,Shot,True
,,,,,,,,,,,,,,,,,,0.881352,,,,,,,,,,02d10152-bddc-40a9-92e9-9d35f1dd8148,669,,"[112.9, 37.3]",3754002,16,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Moussa Sissoko,3091.0,Left Wing,40,Newcastle United,37,"['01d4e828-f8ba-4697-908a-0f0a05551343', '790284e4-db77-487e-b510-e0e23c572c0c']",22,True,Head,"[120.0, 34.9, 2.0]",,"[{'location': [105.6, 63.0], 'player': {'id': 3812, 'name': 'Christian Fuchs'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [113.7, 63.5], 'player': {'id': 40123, 'name': 'Robert Huth'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [98.5, 44.7], 'player': {'id': 3662, 'name': 'Danny Drinkwater'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [107.7, 50.3], 'player': {'id': 3961, 'name': ""N''Golo Kanté""}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [112.3, 48.0], 'player': {'id': 3567, 'name': 'Georginio Wijnaldum'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [112.4, 43.1], 'player': {'id': 3813, 'name': 'Wes Morgan'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [118.2, 38.2], 'player': {'id': 3815, 'name': 'Kasper Schmeichel'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [112.9, 38.3], 'player': {'id': 3270, 'name': 'Danny Simpson'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",ec013ea6-474d-41be-b40c-f8c06a41ba85,Off T,0.30547488,Diving Header,Open Play,,,,Newcastle United,37,00:16:22.427,Shot,True
,,,,,,,,,,,,,,,,,,0.430257,,,,,,,,,,5ce5d5fd-a26a-48d6-a757-9ab4bdb3362a,712,,"[95.4, 49.4]",3754002,17,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Riyad Mahrez,3814.0,Right Midfield,41,Leicester City,22,"['299d4818-1f70-4f46-b7f0-2acc78c1878c', 'cf5019f8-c82d-48bf-b8bc-69768fe88175']",56,,Left Foot,"[109.1, 42.3]",,"[{'location': [108.6, 33.7], 'player': {'id': 3650, 'name': 'Daryl Janmaat'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [108.3, 40.9], 'player': {'id': 3722, 'name': 'Steven Taylor'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.2, 43.8], 'player': {'id': 3081, 'name': 'Jamaal Lascelles'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.5, 33.1], 'player': {'id': 10960, 'name': 'Jamie Vardy'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [108.0, 47.2], 'player': {'id': 3307, 'name': 'Marc Albrighton'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [103.2, 46.5], 'player': {'id': 3810, 'name': 'Shinji Okazaki'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [104.5, 48.8], 'player': {'id': 9649, 'name': 'Jack Colback'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [100.2, 56.0], 'player': {'id': 3091, 'name': 'Moussa Sissoko'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [94.7, 40.9], 'player': {'id': 3662, 'name': 'Danny Drinkwater'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [95.2, 34.6], 'player': {'id': 3076, 'name': 'Ayoze Pérez Gutiérrez'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [98.4, 46.3], 'player': {'id': 16072, 'name': 'Vurnon Anita'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [117.3, 37.5], 'player': {'id': 3096, 'name': 'Rob Elliot'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.5, 48.9], 'player': {'id': 3057, 'name': 'Jonjo Shelvey'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}]",08f8964a-f5fc-4a8d-b2ce-5493402d3a30,Blocked,0.0330956,Normal,Open Play,,,,Leicester City,22,00:17:56.780,Shot,
,,,,,,,,,,,,,,,,,,0.845252,,,,,,,,,,78bf8a42-01db-4e29-861e-cd8352ee9449,718,,"[111.2, 36.3]",3754002,18,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Robert Huth,40123.0,Left Center Back,42,Leicester City,22,"['760ec219-9f9e-4961-9b65-6ae28c74f620', 'a88d9205-ba1b-49c2-8f32-2d968883a3fe']",27,True,Head,"[120.0, 36.2, 3.5]",,"[{'location': [105.9, 59.9], 'player': {'id': 3076, 'name': 'Ayoze Pérez Gutiérrez'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [112.5, 34.1], 'player': {'id': 3091, 'name': 'Moussa Sissoko'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [111.2, 35.6], 'player': {'id': 3722, 'name': 'Steven Taylor'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.5, 35.4], 'player': {'id': 9649, 'name': 'Jack Colback'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [116.5, 42.7], 'player': {'id': 4269, 'name': 'Aleksandar Mitrović'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [111.8, 36.9], 'player': {'id': 3081, 'name': 'Jamaal Lascelles'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [119.6, 37.0], 'player': {'id': 16072, 'name': 'Vurnon Anita'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [119.1, 39.5], 'player': {'id': 3096, 'name': 'Rob Elliot'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [116.0, 44.0], 'player': {'id': 3057, 'name': 'Jonjo Shelvey'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [115.3, 46.1], 'player': {'id': 3567, 'name': 'Georginio Wijnaldum'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [113.5, 44.2], 'player': {'id': 3650, 'name': 'Daryl Janmaat'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [109.3, 35.1], 'player': {'id': 3813, 'name': 'Wes Morgan'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [110.5, 30.8], 'player': {'id': 3812, 'name': 'Christian Fuchs'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [114.7, 45.0], 'player': {'id': 10960, 'name': 'Jamie Vardy'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [117.3, 44.7], 'player': {'id': 3810, 'name': 'Shinji Okazaki'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [100.2, 59.2], 'player': {'id': 3814, 'name': 'Riyad Mahrez'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}]",459cbc93-da4a-46b6-9490-4c5590fe8c4b,Off T,0.05773778,Normal,Open Play,,,,Leicester City,22,00:18:27.200,Shot,True
,,,,,,,,,,,,,,,,,,0.566209,,,,,,,,,,8b460fe9-8d35-4870-bbf4-c080b8c9a414,939,,"[113.9, 37.6]",3754002,24,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Shinji Okazaki,3810.0,Left Center Forward,49,Leicester City,22,['0758cf9a-2300-4734-a14f-d2c0b2f54f76'],6,,Right Foot,"[120.0, 36.5, 1.0]",True,"[{'location': [103.7, 61.2], 'player': {'id': 3814, 'name': 'Riyad Mahrez'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [113.7, 46.1], 'player': {'id': 10960, 'name': 'Jamie Vardy'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [103.2, 44.5], 'player': {'id': 40123, 'name': 'Robert Huth'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [110.8, 35.6], 'player': {'id': 3813, 'name': 'Wes Morgan'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [105.3, 58.9], 'player': {'id': 16072, 'name': 'Vurnon Anita'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [104.3, 33.6], 'player': {'id': 3650, 'name': 'Daryl Janmaat'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [113.6, 40.6], 'player': {'id': 3567, 'name': 'Georginio Wijnaldum'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [113.9, 39.6], 'player': {'id': 3081, 'name': 'Jamaal Lascelles'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.8, 36.8], 'player': {'id': 3722, 'name': 'Steven Taylor'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.4, 36.3], 'player': {'id': 4269, 'name': 'Aleksandar Mitrović'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [98.4, 43.9], 'player': {'id': 3076, 'name': 'Ayoze Pérez Gutiérrez'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [118.3, 40.0], 'player': {'id': 3096, 'name': 'Rob Elliot'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [112.3, 45.6], 'player': {'id': 9649, 'name': 'Jack Colback'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",4ac059a3-e163-4908-aea2-d288b17bc468,Goal,0.25329384,Overhead Kick,Open Play,,,,Leicester City,22,00:24:06.844,Shot,
,,,,,,,,,,,,,,,,,,0.896849,,,,,,,,,,bbc99482-dfd6-43db-a8ab-ef87d418a43a,1050,,"[102.2, 33.6]",3754002,27,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marc Albrighton,3307.0,Left Midfield,52,Leicester City,22,['c5b61b30-e5e8-4046-afa9-1b1d29cc3310'],21,,Right Foot,"[120.0, 45.8, 0.5]",,"[{'location': [103.9, 37.1], 'player': {'id': 3081, 'name': 'Jamaal Lascelles'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.2, 32.9], 'player': {'id': 3722, 'name': 'Steven Taylor'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [96.5, 28.2], 'player': {'id': 3650, 'name': 'Daryl Janmaat'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [91.2, 41.6], 'player': {'id': 16072, 'name': 'Vurnon Anita'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [115.3, 38.6], 'player': {'id': 3096, 'name': 'Rob Elliot'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.1, 45.0], 'player': {'id': 9649, 'name': 'Jack Colback'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [94.1, 34.7], 'player': {'id': 3662, 'name': 'Danny Drinkwater'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [96.5, 45.2], 'player': {'id': 3810, 'name': 'Shinji Okazaki'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [98.1, 55.6], 'player': {'id': 3814, 'name': 'Riyad Mahrez'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}]",78c575ac-c994-4fac-be82-4e94eb48924a,Off T,0.13417166,Normal,Open Play,,,,Leicester City,22,00:27:21.225,Shot,
,,,,,,,,,,,,,,,,,,0.067258,,,,,,,,,,d328afc6-776d-425e-bf9a-8d2ea1a30baf,1354,,"[103.8, 37.6]",3754002,35,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jamie Vardy,10960.0,Right Center Forward,67,Leicester City,22,"['5cd2dfbd-fbdf-4e6c-88a2-627970d5c993', '79b56091-8a93-4a62-9a04-aa9e18d86a75']",15,,Left Foot,"[105.2, 38.0]",,"[{'location': [115.9, 39.8], 'player': {'id': 3096, 'name': 'Rob Elliot'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [98.9, 50.6], 'player': {'id': 3091, 'name': 'Moussa Sissoko'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [105.8, 39.6], 'player': {'id': 3081, 'name': 'Jamaal Lascelles'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.1, 37.8], 'player': {'id': 3722, 'name': 'Steven Taylor'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.6, 36.5], 'player': {'id': 3650, 'name': 'Daryl Janmaat'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.8, 38.9], 'player': {'id': 9649, 'name': 'Jack Colback'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [100.7, 39.2], 'player': {'id': 3076, 'name': 'Ayoze Pérez Gutiérrez'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [96.8, 42.3], 'player': {'id': 3057, 'name': 'Jonjo Shelvey'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [93.3, 49.2], 'player': {'id': 16072, 'name': 'Vurnon Anita'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [104.0, 36.5], 'player': {'id': 3307, 'name': 'Marc Albrighton'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [84.5, 59.3], 'player': {'id': 3270, 'name': 'Danny Simpson'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [100.2, 38.0], 'player': {'id': 3814, 'name': 'Riyad Mahrez'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [102.9, 48.2], 'player': {'id': 3810, 'name': 'Shinji Okazaki'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",bf9527d9-4ae2-4271-a1d4-0d046c8cf1f2,Blocked,0.045705277,Normal,Open Play,,,,Leicester City,22,00:35:15.800,Shot,
