50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,2.419678,,,,,,,,,,,,,2396712a-7e5c-42be-9648-95f24fc11ba3,374,,"[106.1, 57.1]",22940,8,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emi Nakajima,25621.0,Right Midfield,24,Japan Women's,1210,['8ecef79e-08f3-4f16-9b08-1ea1f8b63cc4'],10,,Right Foot,"[120.0, 23.1, 0.3]",,"[{'location': [108.2, 45.0], 'player': {'id': 25637, 'name': 'Yuika Sugasawa'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [105.6, 34.1], 'player': {'id': 25619, 'name': 'Kumi Yokoyama'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [102.5, 33.1], 'player': {'id': 25639, 'name': 'Virginia Gómez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [95.4, 35.7], 'player': {'id': 25625, 'name': 'Linda Ruth Bravo'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [94.5, 39.3], 'player': {'id': 25617, 'name': 'Miriam Anahí Mayorga'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [106.1, 55.9], 'player': {'id': 25633, 'name': 'Eliana Noemí Stábile'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [117.1, 45.7], 'player': {'id': 25611, 'name': 'Vanina Noemí Correa'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [95.3, 44.8], 'player': {'id': 4944, 'name': 'Estefanía Romina Banini Ruiz'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [98.0, 50.6], 'player': {'id': 25615, 'name': 'Flavia Lorena Benítez'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [101.0, 57.2], 'player': {'id': 25634, 'name': 'Aldana Cometti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.8, 45.2], 'player': {'id': 25629, 'name': 'Agustina Barroso Basualdo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.4, 61.6], 'player': {'id': 25624, 'name': 'Risa Shimizu'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",276fdcc4-614f-4446-a1bc-f7ece86046f0,Off T,0.04859035,Normal,Open Play,,,,Japan Women's,1210,00:08:10.386,Shot,
,,,,,,,,,,,,,,,,,1.262281,,,,,,,,,,,,,8fae8602-6be9-4300-9654-2c4cc2cf0a8e,1056,,"[94.9, 40.6]",22940,24,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Narumi Miura,25613.0,Left Center Midfield,55,Japan Women's,1210,"['346f1469-c7fe-4837-8bad-04b0639835c8', '4ba74a55-c7cf-4939-b6f5-9bab13d818f1']",58,,Left Foot,"[120.0, 42.6, 5.7]",,"[{'location': [96.9, 42.2], 'player': {'id': 25625, 'name': 'Linda Ruth Bravo'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [97.7, 49.9], 'player': {'id': 25615, 'name': 'Flavia Lorena Benítez'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [98.7, 40.3], 'player': {'id': 25617, 'name': 'Miriam Anahí Mayorga'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [100.8, 40.9], 'player': {'id': 25634, 'name': 'Aldana Cometti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.7, 43.6], 'player': {'id': 25629, 'name': 'Agustina Barroso Basualdo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.1, 32.3], 'player': {'id': 25640, 'name': 'María Florencia Bonsegundo'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [104.2, 29.9], 'player': {'id': 25639, 'name': 'Virginia Gómez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.1, 56.3], 'player': {'id': 25633, 'name': 'Eliana Noemí Stábile'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [93.9, 50.6], 'player': {'id': 4944, 'name': 'Estefanía Romina Banini Ruiz'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [118.4, 40.2], 'player': {'id': 25611, 'name': 'Vanina Noemí Correa'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.2, 22.8], 'player': {'id': 25619, 'name': 'Kumi Yokoyama'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [97.8, 50.8], 'player': {'id': 25635, 'name': 'Hina Sugita'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [103.5, 42.3], 'player': {'id': 25637, 'name': 'Yuika Sugasawa'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [105.4, 40.2], 'player': {'id': 25621, 'name': 'Emi Nakajima'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}]",1d70a477-42b5-4c8e-860b-5fc97a3046f3,Off T,0.034129586,Normal,Open Play,,,,Japan Women's,1210,00:24:58.349,Shot,True
,,,,,,,,,,,,,,,,,1.531963,,,,,,,,,,,,,5ff12586-e56e-47ae-b85d-06d3982b74c9,2038,,"[85.9, 40.0]",22940,49,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kumi Yokoyama,25619.0,Left Center Forward,104,Japan Women's,1210,['e22cb554-e409-4684-ba3d-c6f6c533a8f5'],29,,Right Foot,"[115.6, 37.0, 0.9]",,"[{'location': [92.2, 40.1], 'player': {'id': 25634, 'name': 'Aldana Cometti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [94.4, 46.8], 'player': {'id': 25633, 'name': 'Eliana Noemí Stábile'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [90.5, 57.1], 'player': {'id': 25621, 'name': 'Emi Nakajima'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [89.4, 35.0], 'player': {'id': 25635, 'name': 'Hina Sugita'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [94.7, 34.2], 'player': {'id': 25637, 'name': 'Yuika Sugasawa'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [83.3, 43.0], 'player': {'id': 25613, 'name': 'Narumi Miura'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [83.8, 4.0], 'player': {'id': 25636, 'name': 'Aya Sameshima'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [96.0, 32.2], 'player': {'id': 25639, 'name': 'Virginia Gómez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [96.9, 35.8], 'player': {'id': 25629, 'name': 'Agustina Barroso Basualdo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [117.9, 39.8], 'player': {'id': 25611, 'name': 'Vanina Noemí Correa'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [85.5, 39.0], 'player': {'id': 25615, 'name': 'Flavia Lorena Benítez'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [82.5, 42.2], 'player': {'id': 25617, 'name': 'Miriam Anahí Mayorga'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [77.3, 62.5], 'player': {'id': 25641, 'name': 'Florencia Soledad Jaimes'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [78.4, 25.9], 'player': {'id': 25640, 'name': 'María Florencia Bonsegundo'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [77.8, 37.6], 'player': {'id': 25625, 'name': 'Linda Ruth Bravo'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}]",536f5dc6-a0d8-4c35-bc05-ff687900eea8,Saved,0.019611316,Normal,Open Play,,,,Japan Women's,1210,00:04:29.500,Shot,
,,,,,,,,,,,,,,,,,0.5135,,,,,,,,,,,,,7aa070c0-7203-443f-976f-54a4d01da754,2041,,"[116.1, 29.2]",22940,49,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yuika Sugasawa,25637.0,Right Center Forward,104,Japan Women's,1210,['ffd1fb2f-e1bf-4175-9083-1d5f9827947f'],32,,Left Foot,"[119.9, 35.6, 4.9]",True,"[{'location': [114.5, 33.5], 'player': {'id': 25629, 'name': 'Agustina Barroso Basualdo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.8, 49.3], 'player': {'id': 25633, 'name': 'Eliana Noemí Stábile'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [106.2, 44.1], 'player': {'id': 25634, 'name': 'Aldana Cometti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.4, 28.9], 'player': {'id': 25639, 'name': 'Virginia Gómez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.7, 35.9], 'player': {'id': 25611, 'name': 'Vanina Noemí Correa'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.9, 57.5], 'player': {'id': 25621, 'name': 'Emi Nakajima'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}]",,Off T,0.08578172,Normal,Open Play,,,,Japan Women's,1210,00:04:32.978,Shot,
,,,,,,,,,,,,,,,,,1.014419,,,,,,,,,,,,,17631bb6-a942-45fd-920c-65350d984904,2297,,"[109.1, 45.5]",22940,55,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yui Hasegawa,25632.0,Left Midfield,116,Japan Women's,1210,['7028dbe4-efdb-4529-980f-243301568977'],45,,Left Foot,"[120.0, 35.5, 2.2]",True,"[{'location': [110.7, 44.3], 'player': {'id': 25640, 'name': 'María Florencia Bonsegundo'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [117.9, 41.9], 'player': {'id': 25611, 'name': 'Vanina Noemí Correa'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [112.7, 48.2], 'player': {'id': 25629, 'name': 'Agustina Barroso Basualdo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.5, 45.4], 'player': {'id': 25639, 'name': 'Virginia Gómez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [116.9, 50.9], 'player': {'id': 25633, 'name': 'Eliana Noemí Stábile'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [114.3, 50.4], 'player': {'id': 25615, 'name': 'Flavia Lorena Benítez'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [109.9, 51.2], 'player': {'id': 25634, 'name': 'Aldana Cometti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.9, 55.6], 'player': {'id': 25617, 'name': 'Miriam Anahí Mayorga'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [101.7, 67.2], 'player': {'id': 25619, 'name': 'Kumi Yokoyama'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [106.5, 68.1], 'player': {'id': 25621, 'name': 'Emi Nakajima'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [114.3, 54.3], 'player': {'id': 25635, 'name': 'Hina Sugita'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [112.5, 35.5], 'player': {'id': 25637, 'name': 'Yuika Sugasawa'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",,Off T,0.07568605,Normal,Open Play,,,,Japan Women's,1210,00:10:45.424,Shot,
,,,,,,,,,,,,,,,,,0.0735,,,,,,,,,,,,,5dc5194c-9a70-47aa-a792-5a947a29a58f,2591,,"[107.8, 27.6]",22940,64,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Florencia Soledad Jaimes,25641.0,Center Forward,134,Argentina Women's,1204,"['368ea7f2-fba5-4d84-9c87-c12cf6e2c64e', 'ce4e6df7-7590-41ae-8566-28180e11c154']",32,,Right Foot,"[108.6, 28.6]",,"[{'location': [92.5, 23.8], 'player': {'id': 25621, 'name': 'Emi Nakajima'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [109.1, 28.4], 'player': {'id': 25638, 'name': 'Moeka Minami'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.6, 28.3], 'player': {'id': 25613, 'name': 'Narumi Miura'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [103.3, 29.4], 'player': {'id': 15257, 'name': 'Saki Kumagai'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [99.9, 28.8], 'player': {'id': 25635, 'name': 'Hina Sugita'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [99.4, 20.8], 'player': {'id': 25624, 'name': 'Risa Shimizu'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [98.6, 19.7], 'player': {'id': 4944, 'name': 'Estefanía Romina Banini Ruiz'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [95.1, 38.1], 'player': {'id': 25615, 'name': 'Flavia Lorena Benítez'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [105.2, 45.6], 'player': {'id': 25640, 'name': 'María Florencia Bonsegundo'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [102.1, 44.0], 'player': {'id': 25632, 'name': 'Yui Hasegawa'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [118.8, 39.9], 'player': {'id': 25627, 'name': 'Ayaka Yamashita'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.9, 38.9], 'player': {'id': 25636, 'name': 'Aya Sameshima'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",c0dfe774-bfb0-4d4f-8d93-c04dc482a082,Blocked,0.043580182,Normal,Open Play,,,,Argentina Women's,1204,00:19:32.061,Shot,
,,,,,,,,,,,,,,,,,0.089268,,,,,,,,,,,,,8f8132d3-e10b-4b6a-956f-c4dfa9bfa097,2720,,"[102.7, 25.9]",22940,67,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Yuika Sugasawa,25637.0,Right Center Forward,139,Japan Women's,1210,"['43a253cd-d442-43c9-acbc-f9ac3aa5f966', '8fcb9c34-2cf2-40d2-9667-d22cb298102d']",22,,Right Foot,"[103.5, 26.7]",,"[{'location': [103.5, 26.6], 'player': {'id': 25615, 'name': 'Flavia Lorena Benítez'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [104.8, 17.7], 'player': {'id': 25639, 'name': 'Virginia Gómez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [109.9, 45.5], 'player': {'id': 25633, 'name': 'Eliana Noemí Stábile'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [106.7, 31.7], 'player': {'id': 25617, 'name': 'Miriam Anahí Mayorga'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [95.2, 39.8], 'player': {'id': 4944, 'name': 'Estefanía Romina Banini Ruiz'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [96.6, 27.3], 'player': {'id': 25613, 'name': 'Narumi Miura'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [101.7, 39.6], 'player': {'id': 25635, 'name': 'Hina Sugita'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [107.6, 48.6], 'player': {'id': 25621, 'name': 'Emi Nakajima'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [106.4, 33.1], 'player': {'id': 25632, 'name': 'Yui Hasegawa'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [107.5, 23.9], 'player': {'id': 25634, 'name': 'Aldana Cometti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.1, 25.4], 'player': {'id': 25629, 'name': 'Agustina Barroso Basualdo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.1, 23.1], 'player': {'id': 25606, 'name': 'Vanesa Santana'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [110.4, 22.6], 'player': {'id': 25636, 'name': 'Aya Sameshima'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [118.4, 37.2], 'player': {'id': 25611, 'name': 'Vanina Noemí Correa'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,Blocked,0.0139938,Normal,Open Play,,,,Japan Women's,1210,00:22:22.378,Shot,
,,,,,,,,,,,,,,,,,0.701942,,,,,,,,,,,,,5ffcd14c-3251-4687-ac9e-1a3afbfcfe64,2956,,"[109.4, 52.4]",22940,72,,,,,,,,,,,,,,,,,,,,,2,From Counter,María Florencia Bonsegundo,25640.0,Right Midfield,151,Argentina Women's,1204,['e927f234-a4ef-4470-9b84-5b77022ad16f'],32,,Right Foot,"[118.0, 42.9, 0.4]",,"[{'location': [107.7, 45.8], 'player': {'id': 25641, 'name': 'Florencia Soledad Jaimes'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [97.2, 47.5], 'player': {'id': 25615, 'name': 'Flavia Lorena Benítez'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [96.3, 23.6], 'player': {'id': 4944, 'name': 'Estefanía Romina Banini Ruiz'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [118.5, 42.7], 'player': {'id': 25627, 'name': 'Ayaka Yamashita'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.3, 50.5], 'player': {'id': 25638, 'name': 'Moeka Minami'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.8, 46.7], 'player': {'id': 15257, 'name': 'Saki Kumagai'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.9, 39.2], 'player': {'id': 25624, 'name': 'Risa Shimizu'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [94.8, 35.3], 'player': {'id': 25621, 'name': 'Emi Nakajima'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [103.1, 49.6], 'player': {'id': 25635, 'name': 'Hina Sugita'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [103.8, 61.1], 'player': {'id': 25632, 'name': 'Yui Hasegawa'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [103.0, 52.2], 'player': {'id': 25636, 'name': 'Aya Sameshima'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.5, 51.2], 'player': {'id': 25613, 'name': 'Narumi Miura'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}]",,Saved,0.059840072,Normal,Open Play,,,,Argentina Women's,1204,00:27:32.492,Shot,
,,,,,,,,,,,,,,,,,0.092534,,,,,,,,,,,,,76e906c2-da32-48b0-88f3-f5a38452a25a,3262,,"[97.1, 26.3]",22940,81,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Florencia Soledad Jaimes,25641.0,Center Forward,171,Argentina Women's,1204,"['1b35ac40-216f-4165-8347-4813691d8d78', 'fe5d2dad-8a48-4290-bc66-39bbd52c2d6f']",27,,Right Foot,"[97.8, 27.1]",,"[{'location': [98.1, 39.3], 'player': {'id': 4944, 'name': 'Estefanía Romina Banini Ruiz'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [97.8, 27.4], 'player': {'id': 25635, 'name': 'Hina Sugita'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [100.1, 26.4], 'player': {'id': 25624, 'name': 'Risa Shimizu'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.7, 30.7], 'player': {'id': 15257, 'name': 'Saki Kumagai'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [99.8, 35.1], 'player': {'id': 25638, 'name': 'Moeka Minami'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [95.6, 39.8], 'player': {'id': 25613, 'name': 'Narumi Miura'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [118.6, 39.2], 'player': {'id': 25627, 'name': 'Ayaka Yamashita'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,Blocked,0.024686951,Normal,Open Play,,,,Argentina Women's,1204,00:36:27.494,Shot,
,,,,,,,,,,,,,,,,,2.01056,,,,,,,,,,,,,ea6de2c4-1917-4401-b223-bc7a9785e0fc,3303,,"[83.7, 46.5]",22940,82,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mariana Valeria Larroquette,25602.0,Right Midfield,173,Argentina Women's,1204,['2c370111-4d13-4163-ab58-d4fc8490addd'],3,,Right Foot,"[120.0, 30.4, 0.3]",True,"[{'location': [72.8, 45.9], 'player': {'id': 25606, 'name': 'Vanesa Santana'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [71.2, 33.3], 'player': {'id': 25600, 'name': 'Mariela Del Carmen Coronel'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [71.3, 20.4], 'player': {'id': 4944, 'name': 'Estefanía Romina Banini Ruiz'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [83.3, 34.9], 'player': {'id': 25617, 'name': 'Miriam Anahí Mayorga'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [89.1, 39.4], 'player': {'id': 25641, 'name': 'Florencia Soledad Jaimes'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [118.8, 39.9], 'player': {'id': 25627, 'name': 'Ayaka Yamashita'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [89.4, 47.4], 'player': {'id': 25636, 'name': 'Aya Sameshima'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [92.5, 43.1], 'player': {'id': 25638, 'name': 'Moeka Minami'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [88.6, 38.2], 'player': {'id': 15257, 'name': 'Saki Kumagai'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [80.0, 48.3], 'player': {'id': 25608, 'name': 'Jun Endo'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [67.6, 34.8], 'player': {'id': 25632, 'name': 'Yui Hasegawa'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [86.4, 41.0], 'player': {'id': 25613, 'name': 'Narumi Miura'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [89.0, 27.4], 'player': {'id': 25624, 'name': 'Risa Shimizu'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [82.3, 34.1], 'player': {'id': 25635, 'name': 'Hina Sugita'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}]",12b3ed3c-bead-4960-bc10-741aeb413e07,Off T,0.0073760236,Normal,Open Play,,,,Argentina Women's,1204,00:37:03.500,Shot,
