50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.181634,,,,,,,,,,,,,,,7d2860fc-844b-423a-bc0e-77d3b236ac56,202,,"[111.8, 41.2]",3890412,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Cleber Janderson Pereira Reis,40468.0,Left Center Back,9,Hamburger SV,171,"['c79012c1-d73d-47e9-ae7b-b50fea519eb8', 'fd9b43c9-5c12-4ab0-9b91-f6411abeef29']",57,True,Head,,"[118.2, 51.1]",,"[{'location': [110.5, 43.5], 'player': {'id': 8220, 'name': 'David Olatukunbo Alaba'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.4, 41.2], 'player': {'id': 8217, 'name': 'Kingsley Coman'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [109.0, 43.6], 'player': {'id': 5562, 'name': 'Thomas Müller'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [109.4, 41.8], 'player': {'id': 20133, 'name': 'Xabier Alonso Olano'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [119.4, 40.4], 'player': {'id': 5570, 'name': 'Manuel Neuer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [111.0, 41.9], 'player': {'id': 5578, 'name': 'Jérôme Boateng'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.3, 41.8], 'player': {'id': 9406, 'name': 'Holger Badstuber'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.9, 42.1], 'player': {'id': 5208, 'name': 'Thiago Alcântara do Nascimento'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [113.2, 36.3], 'player': {'id': 5668, 'name': 'Robert Lewandowski'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [110.7, 30.5], 'player': {'id': 19295, 'name': 'Philipp Lahm'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.9, 21.8], 'player': {'id': 5837, 'name': 'Douglas Costa de Souza'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [106.2, 43.7], 'player': {'id': 6359, 'name': 'Johan Danon Djourou-Gbadjere'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [108.5, 40.7], 'player': {'id': 8895, 'name': 'Pierre-Michel Lasogga'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [109.8, 42.7], 'player': {'id': 9407, 'name': 'Gojko Kačar'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [103.4, 29.4], 'player': {'id': 24740, 'name': 'Ivo Iličević'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [114.2, 44.3], 'player': {'id': 8302, 'name': 'Nicolai Müller'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",f7db6a1b-b795-46c9-a7a1-527e8ebed400,,Wayward,,0.0956955,Normal,Open Play,,,,Hamburger SV,171,00:03:57.302,Shot,True
,,,,,,,,,,,,,,,,,,0.062131,,,,,,,,,,,,,,,daa47eab-d9f9-46bc-a410-0d817dae5982,292,,"[114.8, 41.9]",3890412,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,13,Bayern Munich,169,"['17056d4c-d7b1-45d6-8f55-b74bbc4327d4', '8ee257d4-fa6f-43ca-8ab7-0763d7524d63', 'b7467134-272a-4461-a962-32e9f72cf049']",11,True,Head,,"[115.6, 41.6]",,"[{'location': [116.5, 43.7], 'player': {'id': 8308, 'name': 'Aaron Hunt'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [112.6, 40.0], 'player': {'id': 9407, 'name': 'Gojko Kačar'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [113.0, 33.7], 'player': {'id': 8891, 'name': 'Lewis Harry Holtby'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [113.3, 42.0], 'player': {'id': 8316, 'name': 'Dennis Diekmeier'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.4, 36.6], 'player': {'id': 8895, 'name': 'Pierre-Michel Lasogga'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [115.0, 45.3], 'player': {'id': 6359, 'name': 'Johan Danon Djourou-Gbadjere'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.3, 43.2], 'player': {'id': 40468, 'name': 'Cleber Janderson Pereira Reis'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [115.6, 41.6], 'player': {'id': 8547, 'name': 'Matthias Ostrzolek'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [112.2, 63.0], 'player': {'id': 8302, 'name': 'Nicolai Müller'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [100.9, 47.0], 'player': {'id': 24740, 'name': 'Ivo Iličević'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [119.6, 39.9], 'player': {'id': 8560, 'name': 'René Adler'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [112.8, 42.5], 'player': {'id': 5562, 'name': 'Thomas Müller'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [107.6, 37.4], 'player': {'id': 8220, 'name': 'David Olatukunbo Alaba'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [113.9, 45.9], 'player': {'id': 9406, 'name': 'Holger Badstuber'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [111.5, 40.0], 'player': {'id': 5668, 'name': 'Robert Lewandowski'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [107.9, 75.4], 'player': {'id': 8217, 'name': 'Kingsley Coman'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [112.6, 32.3], 'player': {'id': 5578, 'name': 'Jérôme Boateng'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [95.3, 50.4], 'player': {'id': 5837, 'name': 'Douglas Costa de Souza'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",3f1d8165-cdcb-482a-8e95-f043a015c22e,,Blocked,,0.13131453,Normal,Open Play,,,,Bayern Munich,169,00:07:11.675,Shot,True
,,,,,,,,,,,,,,,,,,0.082474,,,,,,,,,,,,,,,05296a0f-52f8-4028-8973-2de9fc7199c7,297,,"[106.5, 35.7]",3890412,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,David Olatukunbo Alaba,8220.0,Left Back,14,Bayern Munich,169,"['335f5207-1758-4bba-be85-5b8a57786e25', '92d3093b-2ec6-41a0-9f51-de34b96fcdb8']",41,,Head,,"[107.8, 36.4]",,"[{'location': [119.2, 40.0], 'player': {'id': 8560, 'name': 'René Adler'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [111.0, 30.2], 'player': {'id': 5578, 'name': 'Jérôme Boateng'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [113.0, 43.3], 'player': {'id': 9406, 'name': 'Holger Badstuber'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [116.0, 35.0], 'player': {'id': 5562, 'name': 'Thomas Müller'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [109.3, 38.8], 'player': {'id': 5668, 'name': 'Robert Lewandowski'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [110.5, 50.6], 'player': {'id': 5208, 'name': 'Thiago Alcântara do Nascimento'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [94.8, 54.7], 'player': {'id': 5837, 'name': 'Douglas Costa de Souza'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [106.2, 34.4], 'player': {'id': 8895, 'name': 'Pierre-Michel Lasogga'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [106.8, 60.9], 'player': {'id': 8302, 'name': 'Nicolai Müller'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [113.3, 41.9], 'player': {'id': 9407, 'name': 'Gojko Kačar'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [115.3, 42.6], 'player': {'id': 8891, 'name': 'Lewis Harry Holtby'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [111.5, 50.1], 'player': {'id': 8547, 'name': 'Matthias Ostrzolek'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [115.5, 36.2], 'player': {'id': 8316, 'name': 'Dennis Diekmeier'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [111.0, 42.2], 'player': {'id': 6359, 'name': 'Johan Danon Djourou-Gbadjere'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.5, 39.0], 'player': {'id': 40468, 'name': 'Cleber Janderson Pereira Reis'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.2, 36.6], 'player': {'id': 8308, 'name': 'Aaron Hunt'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [101.1, 44.7], 'player': {'id': 24740, 'name': 'Ivo Iličević'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}]",9152d078-b915-43c3-9072-d4713e47e7c5,,Blocked,,0.021874165,Normal,Open Play,,,,Bayern Munich,169,00:07:41.099,Shot,
,,,,,,,,,,,,,,,,,,1.014839,,,,,,,,,,,,,,,6fa014f4-1139-4f10-a9e6-cf342de099f6,526,,"[89.0, 38.9]",3890412,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aaron Hunt,8308.0,Center Attacking Midfield,26,Hamburger SV,171,['d0f4f3d5-c7d1-418b-8548-fef2d136951e'],36,,Left Foot,,"[118.4, 38.1, 0.2]",,"[{'location': [118.8, 39.4], 'player': {'id': 5570, 'name': 'Manuel Neuer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [95.4, 52.7], 'player': {'id': 8217, 'name': 'Kingsley Coman'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [98.1, 37.6], 'player': {'id': 9406, 'name': 'Holger Badstuber'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [97.6, 33.9], 'player': {'id': 5578, 'name': 'Jérôme Boateng'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [86.9, 34.8], 'player': {'id': 20133, 'name': 'Xabier Alonso Olano'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [90.1, 40.7], 'player': {'id': 5208, 'name': 'Thiago Alcântara do Nascimento'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [96.3, 42.6], 'player': {'id': 8220, 'name': 'David Olatukunbo Alaba'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [85.3, 23.6], 'player': {'id': 19295, 'name': 'Philipp Lahm'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [85.4, 16.0], 'player': {'id': 24740, 'name': 'Ivo Iličević'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [96.4, 36.0], 'player': {'id': 8895, 'name': 'Pierre-Michel Lasogga'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [93.6, 55.6], 'player': {'id': 8302, 'name': 'Nicolai Müller'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",b665e6be-9e88-4bdb-8c47-e066beefacc0,,Saved,,0.02568217,Normal,Open Play,,,,Hamburger SV,171,00:12:36.146,Shot,
,,,,,,,,,,,,,,,,,,1.213911,,,,,,,,,,,,,,,634ffea4-7bbc-4891-9af8-da48a6bdcff5,811,,"[96.2, 58.8]",3890412,20,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dennis Diekmeier,8316.0,Right Back,41,Hamburger SV,171,['bcab08c2-4158-4c4d-9749-033a8227f898'],55,,Right Foot,,"[120.0, 33.7, 0.9]",,"[{'location': [101.6, 46.0], 'player': {'id': 9406, 'name': 'Holger Badstuber'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.0, 36.6], 'player': {'id': 5578, 'name': 'Jérôme Boateng'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [99.7, 32.1], 'player': {'id': 19295, 'name': 'Philipp Lahm'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.6, 42.7], 'player': {'id': 5570, 'name': 'Manuel Neuer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.5, 44.7], 'player': {'id': 8302, 'name': 'Nicolai Müller'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [101.4, 34.3], 'player': {'id': 8895, 'name': 'Pierre-Michel Lasogga'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [84.0, 21.0], 'player': {'id': 24740, 'name': 'Ivo Iličević'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [88.7, 37.2], 'player': {'id': 8308, 'name': 'Aaron Hunt'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [96.2, 57.5], 'player': {'id': 8217, 'name': 'Kingsley Coman'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [95.6, 49.5], 'player': {'id': 20133, 'name': 'Xabier Alonso Olano'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [97.3, 55.6], 'player': {'id': 8220, 'name': 'David Olatukunbo Alaba'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",0447bfcc-a7cb-4688-ac56-ff5a13001abc,,Off T,,0.00869135,Normal,Open Play,,,,Hamburger SV,171,00:20:55.531,Shot,
,,,,,,,,,,,,,,,,,,1.310227,,,,,,,,,,,,,,,2eb4bbdb-2d6b-4282-adca-2c256c380971,963,,"[114.7, 29.2]",3890412,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,David Olatukunbo Alaba,8220.0,Left Back,44,Bayern Munich,169,['46740250-17af-4199-8fb5-93096be17502'],21,,Head,,"[114.9, 56.6]",,"[{'location': [111.5, 42.2], 'player': {'id': 8547, 'name': 'Matthias Ostrzolek'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [113.0, 35.4], 'player': {'id': 6359, 'name': 'Johan Danon Djourou-Gbadjere'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.2, 38.9], 'player': {'id': 40468, 'name': 'Cleber Janderson Pereira Reis'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [116.5, 26.8], 'player': {'id': 8316, 'name': 'Dennis Diekmeier'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.1, 47.0], 'player': {'id': 24740, 'name': 'Ivo Iličević'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [110.7, 29.8], 'player': {'id': 8891, 'name': 'Lewis Harry Holtby'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [113.6, 19.3], 'player': {'id': 8308, 'name': 'Aaron Hunt'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [103.5, 32.1], 'player': {'id': 9407, 'name': 'Gojko Kačar'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [118.9, 37.5], 'player': {'id': 8560, 'name': 'René Adler'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [97.2, 40.9], 'player': {'id': 19295, 'name': 'Philipp Lahm'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [117.2, 11.3], 'player': {'id': 8217, 'name': 'Kingsley Coman'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [100.5, 59.1], 'player': {'id': 5837, 'name': 'Douglas Costa de Souza'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [110.2, 42.0], 'player': {'id': 5668, 'name': 'Robert Lewandowski'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [108.8, 37.6], 'player': {'id': 5562, 'name': 'Thomas Müller'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",e8d26273-fcf5-41ac-8d26-0f7e53411aef,,Wayward,,0.060946785,Normal,Open Play,,,,Bayern Munich,169,00:23:21.866,Shot,
,,,,,,,,,,,,,,,,,,1.496419,,,,,,,,,,,,,,,1166b2c6-07d8-4a65-a264-e3118f953a9a,1099,,"[107.4, 37.4]",3890412,27,,,True,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Robert Lewandowski,5668.0,Center Forward,47,Bayern Munich,169,['8079bf98-dcdd-4689-8977-0721f422e139'],0,,Head,,"[120.0, 63.7]",,"[{'location': [108.7, 46.1], 'player': {'id': 8547, 'name': 'Matthias Ostrzolek'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [105.6, 50.3], 'player': {'id': 24740, 'name': 'Ivo Iličević'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [107.3, 40.2], 'player': {'id': 40468, 'name': 'Cleber Janderson Pereira Reis'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.3, 35.4], 'player': {'id': 9407, 'name': 'Gojko Kačar'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [98.2, 31.6], 'player': {'id': 8891, 'name': 'Lewis Harry Holtby'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [107.9, 36.2], 'player': {'id': 6359, 'name': 'Johan Danon Djourou-Gbadjere'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [118.9, 39.4], 'player': {'id': 8560, 'name': 'René Adler'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.5, 19.0], 'player': {'id': 8316, 'name': 'Dennis Diekmeier'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [100.2, 14.9], 'player': {'id': 5208, 'name': 'Thiago Alcântara do Nascimento'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [97.7, 29.6], 'player': {'id': 8217, 'name': 'Kingsley Coman'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [92.6, 44.4], 'player': {'id': 19295, 'name': 'Philipp Lahm'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [99.3, 59.4], 'player': {'id': 5837, 'name': 'Douglas Costa de Souza'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [107.8, 45.5], 'player': {'id': 5562, 'name': 'Thomas Müller'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",18c1ea30-c5d0-45cf-a0cf-2311dc96dd02,,Wayward,,0.07129103,Normal,Open Play,,,,Bayern Munich,169,00:27:00.537,Shot,
,,,,,,,,,,,,,,,,,,0.514989,,,,,,,,,,,,,,,4523923d-370b-4365-8129-57e6908e71bd,1438,,"[108.0, 40.0]",3890412,36,,,,,,,,,,,,,,,,,,,,,,,,1,Other,Robert Lewandowski,5668.0,Center Forward,65,Bayern Munich,169,['b051635e-dcb3-4d0e-9cfa-8e8ec3bca829'],56,,Right Foot,,"[120.0, 43.2, 1.5]",,,,,Goal,,0.7835,Normal,Penalty,,,,Bayern Munich,169,00:36:56.246,Shot,
,,,,,,,,,,,,,,,,,,1.33363,,,,,,,,,,,,,,,82d08ef7-3ba4-4c74-b7f5-ea6fe68f15c4,1624,,"[113.7, 33.4]",3890412,42,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Thomas Müller,5562.0,Right Center Midfield,75,Bayern Munich,169,"['99be1f43-baa4-498b-bc79-0dc08c28a9ac', 'be384f2a-e613-4468-8a0e-c68620f41f43']",13,True,Head,,"[120.0, 48.4, 2.5]",,"[{'location': [113.9, 34.1], 'player': {'id': 8316, 'name': 'Dennis Diekmeier'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [117.4, 37.4], 'player': {'id': 8560, 'name': 'René Adler'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [112.1, 42.1], 'player': {'id': 6359, 'name': 'Johan Danon Djourou-Gbadjere'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.1, 39.1], 'player': {'id': 40468, 'name': 'Cleber Janderson Pereira Reis'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.6, 37.4], 'player': {'id': 8895, 'name': 'Pierre-Michel Lasogga'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [106.0, 46.7], 'player': {'id': 9407, 'name': 'Gojko Kačar'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [110.4, 33.0], 'player': {'id': 8547, 'name': 'Matthias Ostrzolek'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [109.7, 32.2], 'player': {'id': 8891, 'name': 'Lewis Harry Holtby'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [102.0, 42.0], 'player': {'id': 8308, 'name': 'Aaron Hunt'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [108.2, 18.2], 'player': {'id': 8302, 'name': 'Nicolai Müller'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [93.4, 49.5], 'player': {'id': 5837, 'name': 'Douglas Costa de Souza'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [109.7, 30.2], 'player': {'id': 8217, 'name': 'Kingsley Coman'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [101.9, 47.5], 'player': {'id': 5578, 'name': 'Jérôme Boateng'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [110.9, 40.7], 'player': {'id': 9406, 'name': 'Holger Badstuber'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [114.8, 36.3], 'player': {'id': 5668, 'name': 'Robert Lewandowski'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",4e9f04ab-1483-4b38-999b-9aa773211a66,,Off T,,0.06666607,Normal,Open Play,,,,Bayern Munich,169,00:42:13.961,Shot,True
,,,,,,,,,,,,,,,,,,0.826864,,,,,,,,,,,,,,,4259d19d-2afc-4f57-9536-77a0325882a9,1826,,"[103.3, 56.8]",3890412,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kingsley Coman,8217.0,Left Wing,85,Bayern Munich,169,['a3d6f18e-da78-44d6-9f08-cb1881447bd1'],17,,Left Foot,,"[119.6, 43.9, 0.2]",,"[{'location': [95.7, 54.5], 'player': {'id': 5562, 'name': 'Thomas Müller'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [97.2, 42.5], 'player': {'id': 5208, 'name': 'Thiago Alcântara do Nascimento'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [108.7, 39.0], 'player': {'id': 5668, 'name': 'Robert Lewandowski'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [109.5, 31.6], 'player': {'id': 5837, 'name': 'Douglas Costa de Souza'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [89.9, 40.3], 'player': {'id': 8308, 'name': 'Aaron Hunt'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [95.1, 51.8], 'player': {'id': 8891, 'name': 'Lewis Harry Holtby'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [102.5, 58.1], 'player': {'id': 8547, 'name': 'Matthias Ostrzolek'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [105.5, 56.8], 'player': {'id': 40468, 'name': 'Cleber Janderson Pereira Reis'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [118.8, 42.5], 'player': {'id': 8560, 'name': 'René Adler'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.1, 44.4], 'player': {'id': 9407, 'name': 'Gojko Kačar'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [110.3, 42.1], 'player': {'id': 6359, 'name': 'Johan Danon Djourou-Gbadjere'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.9, 36.6], 'player': {'id': 8316, 'name': 'Dennis Diekmeier'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",f794c3f4-bc19-4b59-8241-dbb1d041bf49,,Saved,,0.040942144,Normal,Open Play,,,,Bayern Munich,169,00:01:17.853,Shot,
