50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.850314,,,,,,,,,,,,,2ff14536-39b7-4f87-86d2-ffe9b0fb3366,150,,"[106.6, 37.8]",3890299,2,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raffael Caetano de Araújo,8810.0,Right Center Forward,5,Borussia Mönchengladbach,185,['5d562d52-fbb5-43c4-ad46-492a24a8060b'],9,,Head,"[120.0, 34.6, 0.6]",,"[{'location': [105.5, 22.8], 'player': {'id': 5632, 'name': 'Thorgan Hazard'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [96.0, 27.2], 'player': {'id': 8809, 'name': 'Oscar Wendt'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [100.4, 38.9], 'player': {'id': 8827, 'name': 'Matthias Lehmann'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [98.1, 25.8], 'player': {'id': 8823, 'name': 'Marcel Risse'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [102.5, 71.2], 'player': {'id': 11285, 'name': 'Ibrahima Traoré'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [95.5, 60.8], 'player': {'id': 12320, 'name': 'Tony Jantschke'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [103.5, 42.8], 'player': {'id': 5835, 'name': 'Josip Drmic'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [105.7, 41.3], 'player': {'id': 8829, 'name': 'Frederik Hillesborg Sørensen'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.0, 36.7], 'player': {'id': 9459, 'name': 'Paweł Olkowski'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.6, 48.0], 'player': {'id': 8828, 'name': 'Dominique Heintz'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.4, 57.8], 'player': {'id': 6040, 'name': 'Jonas Hector'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [98.3, 59.6], 'player': {'id': 8826, 'name': 'Leonardo Bittencourt'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [98.0, 46.6], 'player': {'id': 8397, 'name': 'Kevin Vogt'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [118.2, 39.5], 'player': {'id': 8821, 'name': 'Timo Horn'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [91.2, 47.1], 'player': {'id': 3500, 'name': 'Granit Xhaka'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}]",3f4f8865-f0cf-46b5-b25d-ae9861d152d1,,Off T,0.07675068,Normal,Open Play,,,,Borussia Mönchengladbach,185,00:02:09.817,Shot,
,,,,,,,,,,,,,,,,0.533179,,,,,,,,,,,,,bf3b3f4f-38c6-46c1-92f0-55bf5ccf6026,269,,"[109.0, 55.1]",3890299,4,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marcel Risse,8823.0,Right Wing,11,FC Köln,186,['66889581-4725-4c07-9e11-5658667a3c57'],17,,Right Foot,"[120.0, 43.2, 4.0]",,"[{'location': [90.4, 32.8], 'player': {'id': 3500, 'name': 'Granit Xhaka'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [98.7, 43.7], 'player': {'id': 8238, 'name': 'Mahmoud Dahoud'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [103.3, 44.4], 'player': {'id': 3959, 'name': 'Andreas Christensen'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.8, 52.4], 'player': {'id': 8809, 'name': 'Oscar Wendt'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [100.6, 27.2], 'player': {'id': 12320, 'name': 'Tony Jantschke'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.7, 35.6], 'player': {'id': 400654, 'name': 'Roel Brouwers'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [117.7, 44.2], 'player': {'id': 5550, 'name': 'Yann Sommer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [96.9, 46.8], 'player': {'id': 23486, 'name': 'Anthony Modeste'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [95.0, 25.8], 'player': {'id': 8826, 'name': 'Leonardo Bittencourt'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [106.0, 32.2], 'player': {'id': 5679, 'name': 'Yūya Ōsako'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",bda08f8e-25eb-4e9c-b113-884b3a6f1d8e,True,Off T,0.067241535,Normal,Open Play,,,,FC Köln,186,00:04:17.788,Shot,
,,,,,,,,,,,,,,,,0.271682,,,,,,,,,,,,,0c464d2d-9dcc-4835-920f-d73a2ee026a4,1057,,"[110.7, 27.3]",3890299,17,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Leonardo Bittencourt,8826.0,Left Wing,30,FC Köln,186,['81a45875-3bde-4f8a-a880-d251b64708c3'],40,,Right Foot,"[111.8, 28.8, 0.2]",True,"[{'location': [112.1, 29.4], 'player': {'id': 5550, 'name': 'Yann Sommer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [96.9, 36.8], 'player': {'id': 3500, 'name': 'Granit Xhaka'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [105.9, 46.6], 'player': {'id': 8809, 'name': 'Oscar Wendt'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [96.0, 27.5], 'player': {'id': 8238, 'name': 'Mahmoud Dahoud'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [103.1, 32.1], 'player': {'id': 400654, 'name': 'Roel Brouwers'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.5, 41.6], 'player': {'id': 3959, 'name': 'Andreas Christensen'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [97.4, 19.1], 'player': {'id': 11285, 'name': 'Ibrahima Traoré'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [107.6, 30.7], 'player': {'id': 12320, 'name': 'Tony Jantschke'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [99.6, 26.4], 'player': {'id': 5679, 'name': 'Yūya Ōsako'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [112.8, 43.1], 'player': {'id': 23486, 'name': 'Anthony Modeste'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [103.2, 20.7], 'player': {'id': 6040, 'name': 'Jonas Hector'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",de3b800e-1099-441d-a7c2-27bf4aa51f25,,Saved,0.16826122,Normal,Open Play,,,,FC Köln,186,00:17:40.650,Shot,
,,,,,,,,,,,,,,,,1.606261,,,,,,,,,,,,,bc04cc3f-b9c1-4c41-b28c-c303a33598e0,1396,,"[83.5, 17.1]",3890299,24,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Granit Xhaka,3500.0,Right Defensive Midfield,40,Borussia Mönchengladbach,185,['e3f69cc2-dc83-4726-a569-6d1e0fca18ed'],46,,Left Foot,"[117.7, 38.8, 0.8]",,"[{'location': [97.2, 61.9], 'player': {'id': 11285, 'name': 'Ibrahima Traoré'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [101.2, 48.6], 'player': {'id': 9459, 'name': 'Paweł Olkowski'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.7, 42.9], 'player': {'id': 8828, 'name': 'Dominique Heintz'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.7, 43.3], 'player': {'id': 5835, 'name': 'Josip Drmic'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [118.3, 39.2], 'player': {'id': 8821, 'name': 'Timo Horn'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [85.9, 57.1], 'player': {'id': 8826, 'name': 'Leonardo Bittencourt'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [101.3, 27.1], 'player': {'id': 8829, 'name': 'Frederik Hillesborg Sørensen'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [93.1, 22.3], 'player': {'id': 8810, 'name': 'Raffael Caetano de Araújo'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [95.2, 1.3], 'player': {'id': 8809, 'name': 'Oscar Wendt'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [95.8, 6.8], 'player': {'id': 8823, 'name': 'Marcel Risse'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [87.8, 20.7], 'player': {'id': 8827, 'name': 'Matthias Lehmann'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [89.5, 18.1], 'player': {'id': 6040, 'name': 'Jonas Hector'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [89.0, 29.1], 'player': {'id': 8397, 'name': 'Kevin Vogt'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [76.0, 44.9], 'player': {'id': 5679, 'name': 'Yūya Ōsako'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [73.2, 48.8], 'player': {'id': 8238, 'name': 'Mahmoud Dahoud'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [79.2, 20.0], 'player': {'id': 5632, 'name': 'Thorgan Hazard'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",e8d996be-1984-42dc-990c-6ac1fa035a43,,Saved,0.0051522246,Normal,Open Play,,,,Borussia Mönchengladbach,185,00:24:46.447,Shot,
,,,,,,,,,,,,,,,,0.308492,,,,,,,,,,,,,42d4461a-dd91-4d72-8be2-095cdb3e86b1,1765,,"[117.3, 28.3]",3890299,33,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yūya Ōsako,5679.0,Center Attacking Midfield,60,FC Köln,186,['8935a809-1384-449f-9c41-8b9a9a6b2a39'],19,,Left Foot,"[119.3, 35.6, 0.2]",True,"[{'location': [119.2, 36.1], 'player': {'id': 5550, 'name': 'Yann Sommer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [94.8, 32.7], 'player': {'id': 8238, 'name': 'Mahmoud Dahoud'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [103.7, 42.8], 'player': {'id': 8809, 'name': 'Oscar Wendt'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [90.8, 20.4], 'player': {'id': 3500, 'name': 'Granit Xhaka'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [100.9, 28.6], 'player': {'id': 400654, 'name': 'Roel Brouwers'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.2, 28.7], 'player': {'id': 12320, 'name': 'Tony Jantschke'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [115.9, 28.6], 'player': {'id': 3959, 'name': 'Andreas Christensen'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [99.3, 32.0], 'player': {'id': 23486, 'name': 'Anthony Modeste'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [105.1, 29.1], 'player': {'id': 8826, 'name': 'Leonardo Bittencourt'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",a3fdd348-2084-41c0-918e-15ac655c7e14,,Saved,0.019264761,Half Volley,Open Play,,,,FC Köln,186,00:33:19.476,Shot,
,,,,,,,,,,,,,,,,0.113808,,,,,,,,,,,,,5012583d-6320-43c0-b56c-04d53069bfca,1941,,"[101.5, 35.3]",3890299,37,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mahmoud Dahoud,8238.0,Left Defensive Midfield,65,Borussia Mönchengladbach,185,"['bfa0f027-1f66-4d17-ad57-95bf26ec7a75', 'e2a35ba8-0a22-401e-898e-922115f59bce']",3,,Right Foot,"[102.5, 35.5]",,"[{'location': [104.9, 44.6], 'player': {'id': 6040, 'name': 'Jonas Hector'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.6, 38.3], 'player': {'id': 8828, 'name': 'Dominique Heintz'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.0, 35.5], 'player': {'id': 8829, 'name': 'Frederik Hillesborg Sørensen'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.1, 23.2], 'player': {'id': 9459, 'name': 'Paweł Olkowski'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.8, 32.2], 'player': {'id': 8827, 'name': 'Matthias Lehmann'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [93.4, 42.6], 'player': {'id': 8826, 'name': 'Leonardo Bittencourt'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [97.4, 30.5], 'player': {'id': 5679, 'name': 'Yūya Ōsako'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [91.8, 33.8], 'player': {'id': 8397, 'name': 'Kevin Vogt'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [118.5, 39.8], 'player': {'id': 8821, 'name': 'Timo Horn'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.9, 3.5], 'player': {'id': 11285, 'name': 'Ibrahima Traoré'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [102.8, 21.7], 'player': {'id': 8810, 'name': 'Raffael Caetano de Araújo'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [99.2, 39.5], 'player': {'id': 5835, 'name': 'Josip Drmic'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",91404a60-f655-4777-887f-a864caeadfdc,,Blocked,0.049369752,Normal,Open Play,,,,Borussia Mönchengladbach,185,00:37:03.786,Shot,
,,,,,,,,,,,,,,,,1.137755,,,,,,,,,,,,,512cb9b5-9d2d-421f-95da-c5b3b0c5b290,1953,,"[94.0, 49.9]",3890299,37,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mahmoud Dahoud,8238.0,Left Defensive Midfield,65,Borussia Mönchengladbach,185,"['1f383607-f650-4a62-9cbb-c9c25d75b4c5', '43aaf365-25cd-4e58-a352-ff18868acebf']",15,,Left Foot,"[117.6, 40.6, 0.6]",,"[{'location': [103.2, 34.1], 'player': {'id': 9459, 'name': 'Paweł Olkowski'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.3, 60.8], 'player': {'id': 6040, 'name': 'Jonas Hector'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.9, 47.3], 'player': {'id': 8828, 'name': 'Dominique Heintz'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.3, 44.7], 'player': {'id': 8829, 'name': 'Frederik Hillesborg Sørensen'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [96.7, 49.8], 'player': {'id': 8397, 'name': 'Kevin Vogt'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [93.7, 51.0], 'player': {'id': 8826, 'name': 'Leonardo Bittencourt'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [96.6, 45.6], 'player': {'id': 8827, 'name': 'Matthias Lehmann'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [101.5, 24.0], 'player': {'id': 8823, 'name': 'Marcel Risse'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [87.5, 41.4], 'player': {'id': 5679, 'name': 'Yūya Ōsako'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [118.2, 40.4], 'player': {'id': 8821, 'name': 'Timo Horn'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [95.7, 26.6], 'player': {'id': 8809, 'name': 'Oscar Wendt'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [107.4, 30.6], 'player': {'id': 8810, 'name': 'Raffael Caetano de Araújo'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [103.3, 45.7], 'player': {'id': 5835, 'name': 'Josip Drmic'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [85.1, 46.8], 'player': {'id': 3500, 'name': 'Granit Xhaka'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [94.5, 43.6], 'player': {'id': 11285, 'name': 'Ibrahima Traoré'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [101.8, 73.9], 'player': {'id': 5632, 'name': 'Thorgan Hazard'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [92.2, 69.7], 'player': {'id': 12320, 'name': 'Tony Jantschke'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",,,Saved,0.022132816,Normal,Open Play,,,,Borussia Mönchengladbach,185,00:37:15.994,Shot,True
,,,,,,,,,,,,,,,,0.658406,,,,,,,,,,,,,1cb646db-d78b-451f-9e3f-b0186715e52a,2131,,"[114.0, 29.2]",3890299,41,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yūya Ōsako,5679.0,Center Attacking Midfield,75,FC Köln,186,['51925636-a13d-4f16-9ece-cb8ced7972ae'],34,,Left Foot,"[120.0, 33.9, 4.7]",,"[{'location': [101.8, 38.0], 'player': {'id': 3500, 'name': 'Granit Xhaka'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [108.9, 43.4], 'player': {'id': 8809, 'name': 'Oscar Wendt'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [110.0, 39.4], 'player': {'id': 400654, 'name': 'Roel Brouwers'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.5, 30.4], 'player': {'id': 3959, 'name': 'Andreas Christensen'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.6, 28.3], 'player': {'id': 12320, 'name': 'Tony Jantschke'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.9, 36.4], 'player': {'id': 5550, 'name': 'Yann Sommer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.8, 42.1], 'player': {'id': 23486, 'name': 'Anthony Modeste'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [111.0, 22.7], 'player': {'id': 6040, 'name': 'Jonas Hector'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",c9970083-e886-4001-a35a-2c9cc3668079,True,Off T,0.08226469,Half Volley,Open Play,,,,FC Köln,186,00:41:34.154,Shot,
,,,,,,,,,,,,,,,,0.183165,,,,,,,,,,,,,778fa785-7b8b-4ef0-b380-893ab252a671,2524,,"[97.1, 37.2]",3890299,49,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Raffael Caetano de Araújo,8810.0,Right Center Forward,94,Borussia Mönchengladbach,185,"['84896c8c-a6d8-4cec-87e6-e36604233b6e', 'e7488d33-23fc-45f4-98f0-0727bb879757']",42,,Left Foot,"[100.6, 37.4]",,"[{'location': [95.0, 54.8], 'player': {'id': 8827, 'name': 'Matthias Lehmann'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [88.4, 26.5], 'player': {'id': 8823, 'name': 'Marcel Risse'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [96.1, 39.0], 'player': {'id': 5679, 'name': 'Yūya Ōsako'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [106.0, 44.7], 'player': {'id': 6040, 'name': 'Jonas Hector'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.1, 37.4], 'player': {'id': 8829, 'name': 'Frederik Hillesborg Sørensen'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.3, 43.7], 'player': {'id': 8828, 'name': 'Dominique Heintz'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.7, 34.2], 'player': {'id': 9459, 'name': 'Paweł Olkowski'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.6, 40.3], 'player': {'id': 8821, 'name': 'Timo Horn'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.2, 46.4], 'player': {'id': 400654, 'name': 'Roel Brouwers'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [96.5, 42.1], 'player': {'id': 5632, 'name': 'Thorgan Hazard'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [84.6, 45.2], 'player': {'id': 8238, 'name': 'Mahmoud Dahoud'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [89.0, 38.1], 'player': {'id': 3959, 'name': 'Andreas Christensen'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [103.3, 34.8], 'player': {'id': 5835, 'name': 'Josip Drmic'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [97.2, 18.0], 'player': {'id': 11285, 'name': 'Ibrahima Traoré'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}]",,,Blocked,0.040681552,Half Volley,Open Play,,,,Borussia Mönchengladbach,185,00:04:42.878,Shot,
,,,,,,,,,,,,,,,,1.277621,,,,,,,,,,,,,aba27fea-4b0b-4f79-9ffc-af4dde9f26a5,2542,,"[89.3, 35.3]",3890299,49,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yūya Ōsako,5679.0,Left Center Midfield,95,FC Köln,186,['d2a9460e-8fa8-4e43-a7dd-19f9b822251c'],56,,Left Foot,"[112.3, 35.2]",,"[{'location': [103.1, 31.8], 'player': {'id': 12320, 'name': 'Tony Jantschke'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [99.9, 36.3], 'player': {'id': 400654, 'name': 'Roel Brouwers'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [99.8, 44.0], 'player': {'id': 3959, 'name': 'Andreas Christensen'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.2, 47.3], 'player': {'id': 8809, 'name': 'Oscar Wendt'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [94.5, 46.8], 'player': {'id': 8238, 'name': 'Mahmoud Dahoud'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [87.2, 62.7], 'player': {'id': 11285, 'name': 'Ibrahima Traoré'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [87.7, 47.6], 'player': {'id': 5632, 'name': 'Thorgan Hazard'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [118.9, 39.2], 'player': {'id': 5550, 'name': 'Yann Sommer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.2, 64.2], 'player': {'id': 8823, 'name': 'Marcel Risse'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [101.0, 17.3], 'player': {'id': 8826, 'name': 'Leonardo Bittencourt'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [97.8, 45.6], 'player': {'id': 8825, 'name': 'Miloš Jojić'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [101.6, 45.4], 'player': {'id': 23486, 'name': 'Anthony Modeste'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",5b18125a-51ef-4519-b467-62db967a43f7,,Wayward,0.023671927,Normal,Open Play,,,,FC Köln,186,00:04:56.121,Shot,
