ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.6368,,,,,,,,,,,6c97d4fb-59af-4bd0-8bf1-4102f457e0e3,1357,,"[104.0, 53.0]",69208,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emma Stina Blackstenius,10229.0,Center Forward,58,Sweden Women's,858,['37aa8ebf-7a80-4a59-93ed-c8d64065a394'],58,,Right Foot,,"[116.9, 43.4, 2.2]",True,"[{'location': [90.5, 51.4], 'player': {'id': 10220, 'name': 'Kosovare Asllani'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [101.6, 53.1], 'player': {'id': 25491, 'name': 'Marina Hegering'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [116.3, 43.2], 'player': {'id': 10257, 'name': 'Almuth Schult'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [82.8, 70.6], 'player': {'id': 10258, 'name': 'Linda Dallmann'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [98.2, 60.0], 'player': {'id': 10376, 'name': 'Carolin Simon'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",2b39f4d0-6cac-45e2-bb15-83a758ca76b2,,Saved,0.07386077,Normal,Open Play,,,,Sweden Women's,858,00:35:58.795,Shot,
,,,,,,,,,,,,,,,,0.6763,,,,,,,,,,,6d3e8c96-0992-49c4-98ac-e6f78f6acb48,1563,,"[110.6, 45.4]",69208,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Fridolina Rolfö,10215.0,Left Wing,67,Sweden Women's,858,"['7bff7d23-805e-4305-abed-38e24313536c', '8c02ceae-6cdd-475a-83da-c8b79cdc79fe', 'fc52aafe-a25e-43b3-92a3-c66c969db6f0']",11,True,Head,,"[115.6, 41.7]",,"[{'location': [101.0, 40.3], 'player': {'id': 10220, 'name': 'Kosovare Asllani'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [112.7, 28.0], 'player': {'id': 13881, 'name': 'Eva Sofia Jakobsson'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [108.6, 39.8], 'player': {'id': 10224, 'name': 'Sara Caroline Seger'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [116.9, 38.9], 'player': {'id': 10229, 'name': 'Emma Stina Blackstenius'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [102.1, 56.2], 'player': {'id': 10221, 'name': 'Elin Ingrid Johanna Rubensson'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [114.2, 40.9], 'player': {'id': 10375, 'name': 'Nilla Fischer'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [112.8, 41.4], 'player': {'id': 10230, 'name': 'Linda Brigitta Sembrant'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [118.8, 35.9], 'player': {'id': 10258, 'name': 'Linda Dallmann'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [119.8, 43.2], 'player': {'id': 25476, 'name': 'Lea Schüller'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [115.8, 41.7], 'player': {'id': 25491, 'name': 'Marina Hegering'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.6, 34.1], 'player': {'id': 10376, 'name': 'Carolin Simon'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [113.3, 40.3], 'player': {'id': 10257, 'name': 'Almuth Schult'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [111.7, 41.2], 'player': {'id': 15178, 'name': 'Alexandra Popp'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [115.1, 55.7], 'player': {'id': 10261, 'name': 'Sara Doorsoun-Khajeh'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.1, 45.1], 'player': {'id': 10263, 'name': 'Sara Däbritz'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [100.3, 60.2], 'player': {'id': 10374, 'name': 'Svenja Huth'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [106.3, 41.7], 'player': {'id': 10259, 'name': 'Lina Magull'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [101.4, 46.2], 'player': {'id': 25492, 'name': 'Giulia Gwinn'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",,,Blocked,0.08899339,Normal,Open Play,,,,Sweden Women's,858,00:42:11.707,Shot,True
,,,,,,,,,,,,,,,,0.7589,,,,,,,,,,,3d46ed5a-aacf-4b8a-bfed-1b7a0496c11c,1898,,"[111.9, 32.7]",69208,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fridolina Rolfö,10215.0,Left Wing,83,Sweden Women's,858,['d56daa40-47d3-4c67-ac36-8deae1e94242'],13,,Head,,"[119.2, 41.6, 1.3]",,"[{'location': [119.5, 40.0], 'player': {'id': 10257, 'name': 'Almuth Schult'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [113.7, 33.9], 'player': {'id': 10380, 'name': 'Leonie Maier'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [115.4, 37.2], 'player': {'id': 10261, 'name': 'Sara Doorsoun-Khajeh'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [114.7, 40.8], 'player': {'id': 15178, 'name': 'Alexandra Popp'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [114.9, 46.4], 'player': {'id': 25491, 'name': 'Marina Hegering'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.6, 58.5], 'player': {'id': 25492, 'name': 'Giulia Gwinn'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [114.0, 36.4], 'player': {'id': 10220, 'name': 'Kosovare Asllani'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [114.5, 45.5], 'player': {'id': 10229, 'name': 'Emma Stina Blackstenius'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [109.0, 43.0], 'player': {'id': 10221, 'name': 'Elin Ingrid Johanna Rubensson'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [119.2, 58.7], 'player': {'id': 13881, 'name': 'Eva Sofia Jakobsson'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [103.1, 42.9], 'player': {'id': 25476, 'name': 'Lea Schüller'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}]",09cabee4-429a-4805-ba04-0b0de8accd81,,Saved,0.08922878,Normal,Open Play,,,,Sweden Women's,858,00:02:13.622,Shot,
,,,,,,,,,,,,,,,,0.336,,,,,,,,,,,f06bc4b1-e359-4abf-be5d-d2ba6855e31b,1902,,"[115.6, 42.1]",69208,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Emma Stina Blackstenius,10229.0,Center Forward,83,Sweden Women's,858,['8e1cc100-57b9-4122-afd5-c0400e8a335d'],15,,Left Foot,,"[120.0, 42.1, 2.0]",,"[{'location': [118.6, 40.2], 'player': {'id': 10257, 'name': 'Almuth Schult'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [117.6, 37.2], 'player': {'id': 10261, 'name': 'Sara Doorsoun-Khajeh'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.6, 32.9], 'player': {'id': 10380, 'name': 'Leonie Maier'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [115.5, 41.3], 'player': {'id': 15178, 'name': 'Alexandra Popp'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [118.9, 42.5], 'player': {'id': 25491, 'name': 'Marina Hegering'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [115.0, 54.4], 'player': {'id': 25492, 'name': 'Giulia Gwinn'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.0, 41.4], 'player': {'id': 25476, 'name': 'Lea Schüller'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [111.5, 42.7], 'player': {'id': 10221, 'name': 'Elin Ingrid Johanna Rubensson'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [107.7, 31.1], 'player': {'id': 10215, 'name': 'Fridolina Rolfö'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [116.7, 38.9], 'player': {'id': 10220, 'name': 'Kosovare Asllani'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [118.7, 58.9], 'player': {'id': 13881, 'name': 'Eva Sofia Jakobsson'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [95.7, 30.8], 'player': {'id': 10374, 'name': 'Svenja Huth'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}]",,,Goal,0.21020292,Half Volley,Open Play,,,,Sweden Women's,858,00:02:15.479,Shot,
,,,,,,,,,,,,,,,,2.0125,,,,,,,,,,,faf1207d-0e13-4597-8c11-ffcc20201369,2204,,"[74.2, 39.1]",69208,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sara Däbritz,10263.0,Left Center Midfield,109,Germany Women's,857,['2e251345-3e27-4acd-b052-c954d39de23f'],0,,Left Foot,,"[120.0, 30.5, 0.8]",,"[{'location': [72.5, 50.8], 'player': {'id': 10380, 'name': 'Leonie Maier'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [95.1, 18.6], 'player': {'id': 25476, 'name': 'Lea Schüller'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [85.0, 31.0], 'player': {'id': 10262, 'name': 'Dzsenifer Marozsan'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [79.5, 27.1], 'player': {'id': 10221, 'name': 'Elin Ingrid Johanna Rubensson'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [85.1, 5.4], 'player': {'id': 24693, 'name': 'Hanna Erica Maria Glas'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [93.4, 28.4], 'player': {'id': 10375, 'name': 'Nilla Fischer'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.1, 37.8], 'player': {'id': 4640, 'name': 'Rut Hedvig Lindahl'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.2, 39.8], 'player': {'id': 10230, 'name': 'Linda Brigitta Sembrant'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [94.1, 49.1], 'player': {'id': 4633, 'name': 'Magdalena Lilly Eriksson'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [79.8, 38.8], 'player': {'id': 10224, 'name': 'Sara Caroline Seger'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [75.9, 41.1], 'player': {'id': 10215, 'name': 'Fridolina Rolfö'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}]",,,Off T,0.005945709,Normal,Open Play,,,,Germany Women's,857,00:12:00.947,Shot,
,,,,,,,,,,,,,,,,0.2437,,,,,,,,,,,6c372df1-da45-4468-a5d3-cafaff94aa7e,2588,,"[107.1, 46.3]",69208,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Emma Stina Blackstenius,10229.0,Center Forward,132,Sweden Women's,858,"['123a1ef0-9504-4f13-b648-e66c37a8416e', '44ff4de4-6839-470c-94d0-23a88e452565', '91280a8f-e4cf-40af-b6e9-79da6dd1581f']",45,,Right Foot,,"[109.0, 45.8]",,"[{'location': [110.1, 45.3], 'player': {'id': 25491, 'name': 'Marina Hegering'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [94.7, 29.2], 'player': {'id': 10215, 'name': 'Fridolina Rolfö'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [98.1, 45.7], 'player': {'id': 10374, 'name': 'Svenja Huth'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [93.9, 21.0], 'player': {'id': 10261, 'name': 'Sara Doorsoun-Khajeh'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [93.3, 30.1], 'player': {'id': 10380, 'name': 'Leonie Maier'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [108.0, 38.8], 'player': {'id': 25478, 'name': 'Lena Oberdorf'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [112.9, 44.1], 'player': {'id': 10257, 'name': 'Almuth Schult'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",8b2fa4c8-7790-43f9-9902-c857d4de192e,,Blocked,0.20310664,Normal,Open Play,,,,Sweden Women's,858,00:25:45.808,Shot,True
,,,,,,,,,,,,,,,,0.6247,,,,,,,,,,,d3ac1f67-490a-49dc-9de5-7deaf9d55091,2623,,"[94.9, 40.9]",69208,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Giulia Gwinn,25492.0,Left Back,134,Germany Women's,857,['c8ed39bb-2a2b-4fc3-88f1-16df93f2cbd6'],53,,Right Foot,,"[103.4, 49.4]",True,"[{'location': [112.9, 43.0], 'player': {'id': 10263, 'name': 'Sara Däbritz'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [109.9, 39.6], 'player': {'id': 25478, 'name': 'Lena Oberdorf'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [112.9, 38.9], 'player': {'id': 10374, 'name': 'Svenja Huth'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [104.4, 28.6], 'player': {'id': 15178, 'name': 'Alexandra Popp'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [107.0, 36.8], 'player': {'id': 25491, 'name': 'Marina Hegering'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [99.4, 57.0], 'player': {'id': 10380, 'name': 'Leonie Maier'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [98.0, 40.0], 'player': {'id': 10259, 'name': 'Lina Magull'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [109.6, 36.8], 'player': {'id': 4633, 'name': 'Magdalena Lilly Eriksson'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [108.9, 41.4], 'player': {'id': 10230, 'name': 'Linda Brigitta Sembrant'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.1, 41.4], 'player': {'id': 26092, 'name': 'Amanda Ilestedt'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.2, 40.0], 'player': {'id': 24693, 'name': 'Hanna Erica Maria Glas'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [112.8, 45.9], 'player': {'id': 13881, 'name': 'Eva Sofia Jakobsson'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [107.3, 34.7], 'player': {'id': 10215, 'name': 'Fridolina Rolfö'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [104.4, 33.0], 'player': {'id': 10224, 'name': 'Sara Caroline Seger'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [107.0, 38.0], 'player': {'id': 10220, 'name': 'Kosovare Asllani'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [106.5, 49.9], 'player': {'id': 10221, 'name': 'Elin Ingrid Johanna Rubensson'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [97.4, 43.5], 'player': {'id': 10229, 'name': 'Emma Stina Blackstenius'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [118.5, 40.1], 'player': {'id': 4640, 'name': 'Rut Hedvig Lindahl'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,,Wayward,0.027614046,Volley,Open Play,,,,Germany Women's,857,00:26:53.557,Shot,
,,,,,,,,,,,,,,,,0.452972,,,,,,,,,,,b3ae0533-4b0b-4486-87ec-5351ad4a1160,2748,,"[107.5, 50.1]",69208,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eva Sofia Jakobsson,13881.0,Right Wing,142,Sweden Women's,858,['f6d10b33-181e-423e-bf24-207fc2633dfd'],24,,Right Foot,,"[115.4, 43.7, 0.6]",,"[{'location': [108.3, 30.2], 'player': {'id': 10215, 'name': 'Fridolina Rolfö'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [103.3, 52.7], 'player': {'id': 10229, 'name': 'Emma Stina Blackstenius'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [101.8, 49.1], 'player': {'id': 10259, 'name': 'Lina Magull'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [102.2, 46.9], 'player': {'id': 25491, 'name': 'Marina Hegering'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.4, 47.5], 'player': {'id': 10261, 'name': 'Sara Doorsoun-Khajeh'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.2, 36.3], 'player': {'id': 10380, 'name': 'Leonie Maier'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.5, 32.1], 'player': {'id': 10374, 'name': 'Svenja Huth'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [115.8, 43.3], 'player': {'id': 10257, 'name': 'Almuth Schult'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",68cc2989-33f5-4224-b672-031573b8892f,,Saved,0.17136087,Normal,Open Play,,,,Sweden Women's,858,00:32:24.143,Shot,
,,,,,,,,,,,,,,,,0.289601,,,,,,,,,,,ac29eb81-812a-4706-ad1e-d953ddcf4c76,2869,,"[90.8, 32.0]",69208,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexandra Popp,15178.0,Right Center Forward,147,Germany Women's,857,"['7a0e37f4-77d4-4f23-9b1b-4e9a23157009', 'f20dbc2e-7a27-4cbe-be31-d45c7908f723']",36,,Right Foot,,"[95.8, 33.2]",,"[{'location': [101.2, 39.9], 'player': {'id': 4633, 'name': 'Magdalena Lilly Eriksson'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.3, 19.2], 'player': {'id': 10262, 'name': 'Dzsenifer Marozsan'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [99.9, 23.6], 'player': {'id': 25492, 'name': 'Giulia Gwinn'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [95.7, 3.5], 'player': {'id': 25478, 'name': 'Lena Oberdorf'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [89.8, 21.0], 'player': {'id': 10263, 'name': 'Sara Däbritz'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [92.5, 41.2], 'player': {'id': 10374, 'name': 'Svenja Huth'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [94.0, 22.1], 'player': {'id': 10224, 'name': 'Sara Caroline Seger'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [95.6, 23.0], 'player': {'id': 10221, 'name': 'Elin Ingrid Johanna Rubensson'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [103.0, 26.4], 'player': {'id': 26092, 'name': 'Amanda Ilestedt'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [95.8, 32.8], 'player': {'id': 10230, 'name': 'Linda Brigitta Sembrant'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.8, 18.4], 'player': {'id': 24693, 'name': 'Hanna Erica Maria Glas'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.4, 39.1], 'player': {'id': 4640, 'name': 'Rut Hedvig Lindahl'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [91.8, 41.2], 'player': {'id': 10215, 'name': 'Fridolina Rolfö'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}]",c8b3fe64-4c5e-4560-ab60-e045917e19c0,,Blocked,0.022642145,Normal,Open Play,,,,Germany Women's,857,00:35:36.266,Shot,
,,,,,,,,,,,,,,,,0.3551,,,,,,,,,,,a9ef9fae-5327-4942-aa8c-559c94f519c3,2984,,"[113.5, 35.0]",69208,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lena Oberdorf,25478.0,Right Center Midfield,153,Germany Women's,857,['fcc96542-baab-4481-a3cb-c6dff8329241'],8,,Head,,"[119.9, 35.3, 1.3]",,"[{'location': [114.8, 36.1], 'player': {'id': 10224, 'name': 'Sara Caroline Seger'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [114.8, 34.2], 'player': {'id': 10215, 'name': 'Fridolina Rolfö'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [115.1, 36.6], 'player': {'id': 10230, 'name': 'Linda Brigitta Sembrant'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [116.9, 41.7], 'player': {'id': 4633, 'name': 'Magdalena Lilly Eriksson'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [113.7, 43.6], 'player': {'id': 24693, 'name': 'Hanna Erica Maria Glas'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [115.5, 35.8], 'player': {'id': 4640, 'name': 'Rut Hedvig Lindahl'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [113.1, 37.7], 'player': {'id': 26092, 'name': 'Amanda Ilestedt'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.1, 35.4], 'player': {'id': 26093, 'name': 'Gun Nathalie Björn'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [108.8, 63.0], 'player': {'id': 10229, 'name': 'Emma Stina Blackstenius'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [107.9, 61.6], 'player': {'id': 10220, 'name': 'Kosovare Asllani'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [104.2, 49.6], 'player': {'id': 13881, 'name': 'Eva Sofia Jakobsson'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [114.4, 36.4], 'player': {'id': 15178, 'name': 'Alexandra Popp'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [113.4, 39.7], 'player': {'id': 10263, 'name': 'Sara Däbritz'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [114.8, 46.4], 'player': {'id': 10374, 'name': 'Svenja Huth'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [116.1, 40.5], 'player': {'id': 25491, 'name': 'Marina Hegering'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [96.8, 35.4], 'player': {'id': 10259, 'name': 'Lina Magull'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [101.2, 49.7], 'player': {'id': 10380, 'name': 'Leonie Maier'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",9825d812-3695-4f06-9243-4b3ce20deb9f,,Off T,0.07722952,Normal,Open Play,,,,Germany Women's,857,00:42:08.163,Shot,
,,,,,,,,,,,,,,,,0.9412,,,,,,,,,,,b5bd70a8-23ed-4edc-9dc2-8f9577f19969,2992,,"[96.2, 40.2]",69208,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Emma Stina Blackstenius,10229.0,Center Forward,154,Sweden Women's,858,['976b9081-5712-4179-b4e2-ec5ede93ca4f'],50,,Right Foot,,"[120.0, 44.1, 3.5]",,"[{'location': [102.1, 60.9], 'player': {'id': 25492, 'name': 'Giulia Gwinn'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [89.3, 40.7], 'player': {'id': 10220, 'name': 'Kosovare Asllani'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [95.4, 45.7], 'player': {'id': 10263, 'name': 'Sara Däbritz'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [97.2, 47.6], 'player': {'id': 10380, 'name': 'Leonie Maier'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.4, 39.6], 'player': {'id': 10261, 'name': 'Sara Doorsoun-Khajeh'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [114.2, 41.1], 'player': {'id': 10257, 'name': 'Almuth Schult'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",df78f051-666a-4771-b357-76e38079a14e,,Off T,0.060056932,Normal,Open Play,,,,Sweden Women's,858,00:42:50.810,Shot,
