50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.270638,,,,,,,,,,,,,,,,c0cfd425-ec28-4035-96a9-4d99e85888d1,253,,"[109.4, 31.0]",3754059,4,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Diego da Silva Costa,5198.0,Center Forward,8,Chelsea,33,['0516bd8e-6038-492d-bcb5-d728a252eb16'],4,,Left Foot,,"[120.0, 47.8, 0.0]",,"[{'location': [93.3, 13.6], 'player': {'id': 3957, 'name': 'César Azpilicueta Tanco'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [101.5, 37.3], 'player': {'id': 3490, 'name': 'James Morrison'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [108.5, 46.2], 'player': {'id': 20527, 'name': 'Jonas Olsson'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.8, 38.5], 'player': {'id': 3967, 'name': 'Claudio Ariel Yacob'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [110.2, 38.5], 'player': {'id': 3596, 'name': 'Gareth McAuley'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.4, 33.6], 'player': {'id': 4022, 'name': 'Darren Fletcher'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [110.3, 33.3], 'player': {'id': 3523, 'name': 'Craig Dawson'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.3, 21.2], 'player': {'id': 9551, 'name': 'Callum McManaman'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [116.5, 36.6], 'player': {'id': 5108, 'name': 'Glyn Oliver Myhill'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.5, 36.8], 'player': {'id': 3621, 'name': 'Eden Hazard'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",c9b482fb-7082-4924-9f44-05bad97304c3,,,Off T,,0.18116856,Normal,Open Play,,,,Chelsea,33,00:04:04.649,Shot,
,,,,,,,,,,,,,,,,,,0.324926,,,,,,,,,,,,,,,,8f58a1f3-8c77-4c1e-b2c3-84c5818022f5,597,,"[107.9, 40.0]",3754059,13,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,James Morrison,3490.0,Right Center Midfield,26,West Bromwich Albion,27,['b525ff07-8c60-4080-9a9d-f8d8dc1d3c82'],6,,Right Foot,,"[119.6, 40.1, 0.4]",,,,,,Saved,,0.7835,Normal,Penalty,,,,West Bromwich Albion,27,00:13:06.656,Shot,
,,,,,,,,,,,,,,,,,,0.514364,,,,,,,,,,,,,,,,3e7b1db8-39f5-497c-9027-ea9e8eb6da49,707,,"[112.7, 38.0]",3754059,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Craig Dawson,3523.0,Right Back,32,West Bromwich Albion,27,"['122a569f-5c5c-4430-9cad-d34a49879210', '911c9c36-3424-4c0c-af5b-2acb3a2d9a9c']",17,True,Head,,"[120.0, 42.3, 3.7]",,"[{'location': [102.2, 41.4], 'player': {'id': 3958, 'name': 'Pedro Eliezer Rodríguez Ledesma'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [113.5, 34.4], 'player': {'id': 5594, 'name': 'Branislav Ivanović'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [106.7, 59.8], 'player': {'id': 3472, 'name': 'Willian Borges da Silva'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [109.1, 60.6], 'player': {'id': 3621, 'name': 'Eden Hazard'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [117.9, 41.3], 'player': {'id': 3509, 'name': 'Thibaut Courtois'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [113.7, 42.1], 'player': {'id': 3596, 'name': 'Gareth McAuley'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [99.0, 49.3], 'player': {'id': 9551, 'name': 'Callum McManaman'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [111.3, 35.5], 'player': {'id': 3514, 'name': 'James McClean'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [90.5, 52.3], 'player': {'id': 4022, 'name': 'Darren Fletcher'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [110.6, 41.5], 'player': {'id': 3456, 'name': 'Kurt Happy Zouma'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.5, 39.8], 'player': {'id': 3381, 'name': 'Nemanja Matić'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [113.2, 38.6], 'player': {'id': 20287, 'name': 'John Terry'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.8, 43.5], 'player': {'id': 5198, 'name': 'Diego da Silva Costa'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [106.6, 48.1], 'player': {'id': 3478, 'name': 'Francesc Fàbregas i Soler'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [112.4, 46.4], 'player': {'id': 3957, 'name': 'César Azpilicueta Tanco'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [109.3, 42.9], 'player': {'id': 20527, 'name': 'Jonas Olsson'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [110.5, 29.7], 'player': {'id': 4041, 'name': 'José Salomón Rondón Giménez'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",a4e745f7-5a19-4b24-9d24-dda3e20d7f05,,,Off T,,0.13306348,Normal,Open Play,,,,West Bromwich Albion,27,00:17:17.358,Shot,True
,,,,,,,,,,,,,,,,,,0.013196,,,,,,,,,,,,,,,,e1e6d412-0503-4465-92df-5cd83e6eb95d,796,,"[102.7, 45.6]",3754059,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,34,Chelsea,33,"['62ee5376-83a0-4519-a1b8-d2d88f97d744', 'd0272071-eea6-4052-918b-bd1127193f27']",31,,Left Foot,True,"[120.0, 42.5, 0.0]",,"[{'location': [100.6, 62.2], 'player': {'id': 3472, 'name': 'Willian Borges da Silva'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [115.6, 40.8], 'player': {'id': 5108, 'name': 'Glyn Oliver Myhill'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [90.9, 17.4], 'player': {'id': 9551, 'name': 'Callum McManaman'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [105.9, 38.9], 'player': {'id': 3523, 'name': 'Craig Dawson'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.1, 46.9], 'player': {'id': 3596, 'name': 'Gareth McAuley'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.1, 48.0], 'player': {'id': 20527, 'name': 'Jonas Olsson'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.6, 50.2], 'player': {'id': 3541, 'name': 'Chris Brunt'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [98.7, 45.8], 'player': {'id': 3490, 'name': 'James Morrison'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [98.0, 45.5], 'player': {'id': 3967, 'name': 'Claudio Ariel Yacob'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [95.2, 49.4], 'player': {'id': 4022, 'name': 'Darren Fletcher'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [105.4, 39.6], 'player': {'id': 5198, 'name': 'Diego da Silva Costa'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [97.1, 45.7], 'player': {'id': 3621, 'name': 'Eden Hazard'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [98.7, 59.0], 'player': {'id': 3514, 'name': 'James McClean'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}]",051c1f9a-7d27-4353-9cb6-4ded053500bb,,,Goal,,0.25496316,Normal,Open Play,,,,Chelsea,33,00:19:31.228,Shot,
,,,,,,,,,,,,,,,,,,0.627422,,,,,,,,,,,,,,,,ae66a812-2751-4e9d-ae17-26a4ddab71c1,1112,,"[103.0, 53.4]",3754059,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,54,Chelsea,33,['508611ce-14da-4c4d-8124-91c2b6cfe9cd'],11,,Right Foot,,"[113.5, 36.6]",,"[{'location': [98.5, 41.5], 'player': {'id': 3472, 'name': 'Willian Borges da Silva'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [106.2, 41.8], 'player': {'id': 3621, 'name': 'Eden Hazard'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [96.9, 28.0], 'player': {'id': 3478, 'name': 'Francesc Fàbregas i Soler'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [107.5, 36.9], 'player': {'id': 5198, 'name': 'Diego da Silva Costa'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [117.8, 44.7], 'player': {'id': 5108, 'name': 'Glyn Oliver Myhill'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.2, 52.0], 'player': {'id': 3541, 'name': 'Chris Brunt'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [96.2, 42.6], 'player': {'id': 20527, 'name': 'Jonas Olsson'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.2, 51.7], 'player': {'id': 3596, 'name': 'Gareth McAuley'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.5, 40.9], 'player': {'id': 3967, 'name': 'Claudio Ariel Yacob'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [107.3, 41.2], 'player': {'id': 3523, 'name': 'Craig Dawson'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [106.2, 33.6], 'player': {'id': 9551, 'name': 'Callum McManaman'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}]",c9bdd9bb-b2e8-4b52-bb77-fcbf8a3b5d18,,,Blocked,,0.047791492,Normal,Open Play,,,,Chelsea,33,00:29:11.062,Shot,
,,,,,,,,,,,,,,,,,,0.511095,,,,,,,,,,,,,,,,25caf026-ed73-4942-8cd5-87569b65f2f4,1115,,"[113.6, 37.3]",3754059,29,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Diego da Silva Costa,5198.0,Center Forward,54,Chelsea,33,['92d43bfe-ca0a-4d87-b211-8698cf6b3782'],11,,Right Foot,,"[120.0, 39.1, 1.2]",,"[{'location': [100.4, 28.0], 'player': {'id': 3478, 'name': 'Francesc Fàbregas i Soler'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [109.7, 43.5], 'player': {'id': 3621, 'name': 'Eden Hazard'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [100.3, 39.5], 'player': {'id': 3472, 'name': 'Willian Borges da Silva'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [105.2, 53.5], 'player': {'id': 3958, 'name': 'Pedro Eliezer Rodríguez Ledesma'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [110.5, 37.1], 'player': {'id': 9551, 'name': 'Callum McManaman'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [111.2, 43.5], 'player': {'id': 3523, 'name': 'Craig Dawson'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [106.0, 42.0], 'player': {'id': 3967, 'name': 'Claudio Ariel Yacob'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [100.5, 42.8], 'player': {'id': 20527, 'name': 'Jonas Olsson'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.4, 53.2], 'player': {'id': 3596, 'name': 'Gareth McAuley'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.8, 49.8], 'player': {'id': 3541, 'name': 'Chris Brunt'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [113.7, 41.1], 'player': {'id': 5108, 'name': 'Glyn Oliver Myhill'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,True,True,Goal,True,0.90836036,Normal,Open Play,,,,Chelsea,33,00:29:11.872,Shot,
,,,,,,,,,,,,,,,,,,0.801394,,,,,,,,,,,,,,,,1ae9d018-b31b-4765-8a44-9d5fd8ecf707,1155,,"[98.4, 30.6]",3754059,31,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Willian Borges da Silva,3472.0,Center Attacking Midfield,57,Chelsea,33,['20326e57-1d83-41b6-9daf-157f40dba9c6'],12,,Left Foot,,"[115.0, 40.5, 0.2]",,"[{'location': [80.7, 19.9], 'player': {'id': 5198, 'name': 'Diego da Silva Costa'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [115.5, 37.3], 'player': {'id': 5108, 'name': 'Glyn Oliver Myhill'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.5, 47.2], 'player': {'id': 3541, 'name': 'Chris Brunt'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [96.9, 36.6], 'player': {'id': 4022, 'name': 'Darren Fletcher'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [99.3, 32.7], 'player': {'id': 3967, 'name': 'Claudio Ariel Yacob'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [101.7, 32.9], 'player': {'id': 20527, 'name': 'Jonas Olsson'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [93.1, 19.3], 'player': {'id': 3523, 'name': 'Craig Dawson'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.3, 25.3], 'player': {'id': 3596, 'name': 'Gareth McAuley'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [99.3, 16.9], 'player': {'id': 3621, 'name': 'Eden Hazard'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [94.5, 48.1], 'player': {'id': 3958, 'name': 'Pedro Eliezer Rodríguez Ledesma'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",5934b4e6-611c-44e9-941b-6a967dfaaa33,,,Saved,,0.050146386,Normal,Open Play,,,,Chelsea,33,00:31:12.355,Shot,
,,,,,,,,,,,,,,,,,,0.495676,,,,,,,,,,,,,,,,e4814e1d-9e16-4306-ade5-3ec8283590c2,1305,,"[105.1, 37.6]",3754059,34,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,James Morrison,3490.0,Right Center Midfield,66,West Bromwich Albion,27,['845d11ae-377b-41d6-9f6c-138ddfb65c42'],52,,Right Foot,,"[120.0, 38.6, 0.0]",True,"[{'location': [117.1, 40.4], 'player': {'id': 3509, 'name': 'Thibaut Courtois'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [115.4, 24.1], 'player': {'id': 5594, 'name': 'Branislav Ivanović'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [109.9, 38.8], 'player': {'id': 3381, 'name': 'Nemanja Matić'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [100.3, 52.4], 'player': {'id': 3472, 'name': 'Willian Borges da Silva'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [117.0, 38.5], 'player': {'id': 9551, 'name': 'Callum McManaman'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [114.6, 16.4], 'player': {'id': 3514, 'name': 'James McClean'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [118.1, 44.2], 'player': {'id': 3957, 'name': 'César Azpilicueta Tanco'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [115.1, 40.2], 'player': {'id': 20287, 'name': 'John Terry'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [115.0, 38.2], 'player': {'id': 3456, 'name': 'Kurt Happy Zouma'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",f4317f73-e893-4110-8f77-bbb94bb7808f,,,Goal,,0.09549541,Half Volley,Open Play,,,,West Bromwich Albion,27,00:34:52.879,Shot,
,,,,,,,,,,,,,,,,,,0.892021,,,,,,,,,,,,,,,,388af107-cf8e-460a-931c-6bbab3023c0e,1385,,"[93.3, 43.6]",3754059,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Willian Borges da Silva,3472.0,Center Attacking Midfield,71,Chelsea,33,"['a62fc0a3-faa3-4572-b4ca-2ea27930ecd3', 'a9da893c-b425-4b91-a79e-c8138b6d3da2']",17,,Right Foot,,"[120.0, 47.8, 6.0]",,"[{'location': [99.2, 17.2], 'player': {'id': 5198, 'name': 'Diego da Silva Costa'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [91.6, 34.3], 'player': {'id': 3478, 'name': 'Francesc Fàbregas i Soler'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [90.8, 23.5], 'player': {'id': 3621, 'name': 'Eden Hazard'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [92.5, 44.7], 'player': {'id': 3514, 'name': 'James McClean'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [98.1, 48.4], 'player': {'id': 3541, 'name': 'Chris Brunt'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [95.5, 40.8], 'player': {'id': 4022, 'name': 'Darren Fletcher'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [91.8, 30.4], 'player': {'id': 3967, 'name': 'Claudio Ariel Yacob'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [100.5, 40.7], 'player': {'id': 20527, 'name': 'Jonas Olsson'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [93.6, 27.2], 'player': {'id': 3523, 'name': 'Craig Dawson'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [99.8, 22.4], 'player': {'id': 3596, 'name': 'Gareth McAuley'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [114.8, 40.1], 'player': {'id': 5108, 'name': 'Glyn Oliver Myhill'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [93.8, 59.1], 'player': {'id': 3958, 'name': 'Pedro Eliezer Rodríguez Ledesma'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",12930cff-d4b4-4e4a-ac98-2e46e682ce28,,,Off T,,0.04999471,Normal,Open Play,,,,Chelsea,33,00:38:17.180,Shot,True
,,,,,,,,,,,,,,,,,,1.019397,,,,,,,,,,,,,,,,8ad869cc-4452-44f1-a7dd-23a514eb6dac,1405,,"[104.8, 40.4]",3754059,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Willian Borges da Silva,3472.0,Center Attacking Midfield,73,Chelsea,33,['516ed548-f914-4b4c-a676-9b84a13b20cd'],10,,Right Foot,,"[120.0, 45.5, 0.5]",True,"[{'location': [106.1, 43.5], 'player': {'id': 3967, 'name': 'Claudio Ariel Yacob'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [111.9, 46.0], 'player': {'id': 3541, 'name': 'Chris Brunt'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.6, 45.5], 'player': {'id': 20527, 'name': 'Jonas Olsson'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.2, 32.3], 'player': {'id': 9551, 'name': 'Callum McManaman'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [111.5, 40.9], 'player': {'id': 3596, 'name': 'Gareth McAuley'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.9, 37.2], 'player': {'id': 3523, 'name': 'Craig Dawson'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [115.3, 41.8], 'player': {'id': 5108, 'name': 'Glyn Oliver Myhill'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [95.7, 22.5], 'player': {'id': 3621, 'name': 'Eden Hazard'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [111.9, 35.0], 'player': {'id': 5198, 'name': 'Diego da Silva Costa'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [106.2, 47.3], 'player': {'id': 3958, 'name': 'Pedro Eliezer Rodríguez Ledesma'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",b4ba20f4-5fbe-40cc-98c7-58959e6870eb,,,Off T,,0.17789668,Normal,Open Play,,,,Chelsea,33,00:39:10.516,Shot,
