50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.93431,,,,,,,,,,,,,e52e5065-80e4-4ca1-8858-57e6c1403739,208,,"[100.3, 19.0]",3879575,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Bruno Miguel Borges Fernandes,5204.0,Center Attacking Midfield,8,Udinese,230,['39bc4d4d-2178-4fd1-a986-6be189f56a3c'],7,,Right Foot,"[118.1, 37.3, 1.1]",,"[{'location': [81.8, 18.3], 'player': {'id': 32119, 'name': 'Leandro Greco'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [118.1, 37.4], 'player': {'id': 9887, 'name': 'Rafael de Andrade Bittencourt Pinheiro'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [95.3, 35.8], 'player': {'id': 5512, 'name': 'Emil Hallfreðsson'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [100.5, 40.8], 'player': {'id': 7695, 'name': 'Samuel Souprayen'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [100.7, 33.2], 'player': {'id': 31488, 'name': 'Vangelis Moras'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [99.4, 25.1], 'player': {'id': 26220, 'name': 'Matuzalém Francelino da Silva'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [97.5, 20.4], 'player': {'id': 7020, 'name': 'Jacopo Sala'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.0, 27.2], 'player': {'id': 5558, 'name': 'Rafael Márquez Álvarez'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [81.1, 16.2], 'player': {'id': 8191, 'name': 'Ali Adnan Kadhim Al Tameemi'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [97.6, 39.4], 'player': {'id': 6743, 'name': 'Manuel Rolando Iturra Urrutia'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [95.9, 27.0], 'player': {'id': 19846, 'name': 'Antonio Di Natale'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",487a49b2-a7d2-4e6f-8f20-0882636a25d1,Saved,0.012710543,Normal,Open Play,,,,Udinese,230,00:04:07.897,Shot,
,,,,,,,,,,,,,,,,,,0.531902,,,,,,,,,,,,,3b5405ca-2d5a-4371-a579-06a6364ddef7,218,,"[91.0, 28.1]",3879575,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Bruno Miguel Borges Fernandes,5204.0,Center Attacking Midfield,9,Udinese,230,"['a78060da-799d-4c01-b4e3-9339b610705f', 'ee8d07f0-26ed-41e2-9b7b-6f4f3fdcea47']",42,,Right Foot,"[106.9, 32.7]",,"[{'location': [106.2, 49.1], 'player': {'id': 31488, 'name': 'Vangelis Moras'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.7, 42.0], 'player': {'id': 5558, 'name': 'Rafael Márquez Álvarez'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [98.0, 32.6], 'player': {'id': 6686, 'name': 'Giampaolo Pazzini'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [94.7, 28.4], 'player': {'id': 11494, 'name': 'Luca Siligardi'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [100.5, 43.1], 'player': {'id': 7695, 'name': 'Samuel Souprayen'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [99.4, 49.3], 'player': {'id': 26220, 'name': 'Matuzalém Francelino da Silva'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [104.7, 34.8], 'player': {'id': 32119, 'name': 'Leandro Greco'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [107.1, 32.7], 'player': {'id': 386651, 'name': 'Juan Ignacio Gómez Taleb'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [109.6, 24.3], 'player': {'id': 7020, 'name': 'Jacopo Sala'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.3, 45.8], 'player': {'id': 5512, 'name': 'Emil Hallfreðsson'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [118.4, 39.1], 'player': {'id': 9887, 'name': 'Rafael de Andrade Bittencourt Pinheiro'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [95.7, 50.8], 'player': {'id': 25116, 'name': 'Edenílson Andrade dos Santos'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [99.3, 43.1], 'player': {'id': 8191, 'name': 'Ali Adnan Kadhim Al Tameemi'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [109.5, 56.8], 'player': {'id': 3577, 'name': 'Molla Wagué'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [106.5, 43.0], 'player': {'id': 7799, 'name': 'Danilo Larangeira'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': True}, {'location': [106.5, 44.1], 'player': {'id': 6938, 'name': 'Felipe Dias da Silva dal Belo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [107.0, 34.8], 'player': {'id': 40367, 'name': 'Francesco Lodi'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [110.8, 24.3], 'player': {'id': 19846, 'name': 'Antonio Di Natale'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [104.3, 13.3], 'player': {'id': 27044, 'name': 'Marco Antônio De Mattos Filho'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}]",69b16f8d-33e8-43a0-9811-ff9d363e9cf4,Blocked,0.018614056,Normal,Open Play,,,,Udinese,230,00:04:42.389,Shot,
,,,,,,,,,,,,,,,,,,0.075005,,,,,,,,,,,,,62a8594d-0124-4945-a745-b4d8e8af8213,591,,"[111.1, 41.5]",3879575,13,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luca Siligardi,11494.0,Right Wing,28,Hellas Verona,226,"['409f2367-be07-47c4-9694-e15e944b7114', '4918f1ab-af6a-474b-b474-a06ee0d4ba7c', '76cbe6ea-a488-4725-a115-6faea8187ea5']",5,True,Head,"[112.1, 41.7]",,"[{'location': [101.3, 39.6], 'player': {'id': 27044, 'name': 'Marco Antônio De Mattos Filho'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [118.9, 39.4], 'player': {'id': 3742, 'name': 'Orestis Karnezis'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.0, 25.0], 'player': {'id': 7799, 'name': 'Danilo Larangeira'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [107.5, 34.4], 'player': {'id': 40367, 'name': 'Francesco Lodi'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [110.7, 30.9], 'player': {'id': 386651, 'name': 'Juan Ignacio Gómez Taleb'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [110.9, 34.9], 'player': {'id': 6686, 'name': 'Giampaolo Pazzini'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [110.8, 37.4], 'player': {'id': 3577, 'name': 'Molla Wagué'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.4, 39.7], 'player': {'id': 6938, 'name': 'Felipe Dias da Silva dal Belo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.8, 41.6], 'player': {'id': 8191, 'name': 'Ali Adnan Kadhim Al Tameemi'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}]",26f6dbdc-4ca9-47b7-9e91-55817538adc3,Blocked,0.0763038,Normal,Open Play,,,,Hellas Verona,226,00:13:05.850,Shot,True
,,,,,,,,,,,,,,,,,,1.13274,,,,,,,,,,,,,a2c60484-4b32-4aed-820e-da722086048f,841,,"[98.8, 27.9]",3879575,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Bruno Miguel Borges Fernandes,5204.0,Center Attacking Midfield,42,Udinese,230,"['5a6156a3-46ad-4663-bf24-bd7407190507', 'd4435615-a4f0-4843-adfb-a072ced02025']",6,,Left Foot,"[120.0, 33.4, 4.2]",,"[{'location': [100.8, 29.5], 'player': {'id': 31488, 'name': 'Vangelis Moras'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [86.6, 14.6], 'player': {'id': 11494, 'name': 'Luca Siligardi'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [95.1, 29.6], 'player': {'id': 5558, 'name': 'Rafael Márquez Álvarez'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [98.2, 31.5], 'player': {'id': 26220, 'name': 'Matuzalém Francelino da Silva'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [100.8, 25.1], 'player': {'id': 7020, 'name': 'Jacopo Sala'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [115.3, 37.4], 'player': {'id': 9887, 'name': 'Rafael de Andrade Bittencourt Pinheiro'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [88.9, 30.2], 'player': {'id': 19846, 'name': 'Antonio Di Natale'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [98.6, 9.0], 'player': {'id': 8191, 'name': 'Ali Adnan Kadhim Al Tameemi'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}]",e45fffd1-807d-4915-a053-b06b0944590b,Off T,0.032101553,Normal,Open Play,,,,Udinese,230,00:20:06.102,Shot,True
,,,,,,,,,,,,,,,,,,1.228661,,,,,,,,,,,,,cd52bec6-e1cc-40a5-a55f-1d679c699137,965,,"[104.9, 44.7]",3879575,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Giampaolo Pazzini,6686.0,Center Forward,49,Hellas Verona,226,['9462b736-03e5-42ac-a44e-0e5cf827385c'],35,,Head,"[110.4, 23.9]",,"[{'location': [94.2, 77.6], 'player': {'id': 7020, 'name': 'Jacopo Sala'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [105.4, 38.9], 'player': {'id': 3577, 'name': 'Molla Wagué'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [94.4, 55.8], 'player': {'id': 40367, 'name': 'Francesco Lodi'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [99.6, 41.3], 'player': {'id': 6743, 'name': 'Manuel Rolando Iturra Urrutia'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [103.0, 22.9], 'player': {'id': 25116, 'name': 'Edenílson Andrade dos Santos'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [118.6, 40.8], 'player': {'id': 3742, 'name': 'Orestis Karnezis'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.4, 75.4], 'player': {'id': 11494, 'name': 'Luca Siligardi'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [99.5, 42.3], 'player': {'id': 386651, 'name': 'Juan Ignacio Gómez Taleb'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [90.2, 57.8], 'player': {'id': 32119, 'name': 'Leandro Greco'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [104.3, 67.6], 'player': {'id': 8191, 'name': 'Ali Adnan Kadhim Al Tameemi'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [97.7, 70.1], 'player': {'id': 27044, 'name': 'Marco Antônio De Mattos Filho'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [104.6, 50.3], 'player': {'id': 6938, 'name': 'Felipe Dias da Silva dal Belo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.9, 44.3], 'player': {'id': 7799, 'name': 'Danilo Larangeira'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}]",a1d1aedb-e319-4a95-ad60-4aea1b7bbea9,Wayward,0.039379735,Normal,Open Play,,,,Hellas Verona,226,00:23:35.526,Shot,
,,,,,,,,,,,,,,,,,,0.090157,,,,,,,,,,,,,28982143-cd59-4ec2-98d9-753a0a0c3586,1172,,"[93.7, 42.8]",3879575,28,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Ignacio Gómez Taleb,386651.0,Left Wing,59,Hellas Verona,226,"['894cda04-aff7-44ba-9523-6e709bf589c7', '8bcb3e88-3218-4a96-a081-c680630faa19']",12,,Right Foot,"[95.5, 42.8]",,"[{'location': [100.7, 19.8], 'player': {'id': 7695, 'name': 'Samuel Souprayen'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [80.0, 41.0], 'player': {'id': 5512, 'name': 'Emil Hallfreðsson'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [92.5, 40.2], 'player': {'id': 6743, 'name': 'Manuel Rolando Iturra Urrutia'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [81.7, 41.1], 'player': {'id': 5204, 'name': 'Bruno Miguel Borges Fernandes'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [118.5, 39.8], 'player': {'id': 3742, 'name': 'Orestis Karnezis'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.4, 48.4], 'player': {'id': 6938, 'name': 'Felipe Dias da Silva dal Belo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.3, 43.9], 'player': {'id': 7799, 'name': 'Danilo Larangeira'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [101.0, 38.6], 'player': {'id': 3577, 'name': 'Molla Wagué'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [97.0, 46.6], 'player': {'id': 8191, 'name': 'Ali Adnan Kadhim Al Tameemi'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [101.7, 27.8], 'player': {'id': 25116, 'name': 'Edenílson Andrade dos Santos'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [95.6, 42.7], 'player': {'id': 40367, 'name': 'Francesco Lodi'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [87.7, 54.4], 'player': {'id': 27044, 'name': 'Marco Antônio De Mattos Filho'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [81.3, 63.3], 'player': {'id': 7020, 'name': 'Jacopo Sala'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [101.6, 42.9], 'player': {'id': 6686, 'name': 'Giampaolo Pazzini'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [96.1, 59.1], 'player': {'id': 32119, 'name': 'Leandro Greco'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [95.7, 44.2], 'player': {'id': 11494, 'name': 'Luca Siligardi'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",,Blocked,0.019545233,Normal,Open Play,,,,Hellas Verona,226,00:28:12.504,Shot,
,,,,,,,,,,,,,,,,,,0.338672,,,,,,,,,,,,,81f9c83c-0625-4ab7-865f-12c395e60ba5,1278,,"[97.9, 24.3]",3879575,30,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Giampaolo Pazzini,6686.0,Center Forward,62,Hellas Verona,226,"['3e991fd3-667a-4237-bf04-eb24e4ba2c3d', '4d4e7d08-b753-4db5-8c5a-c1fdfb7ca859', 'be7b9928-116a-484e-a015-4e216c66d1fa']",23,,Right Foot,"[103.9, 28.7]",,"[{'location': [118.2, 38.8], 'player': {'id': 3742, 'name': 'Orestis Karnezis'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [98.4, 32.5], 'player': {'id': 40367, 'name': 'Francesco Lodi'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [96.7, 8.9], 'player': {'id': 7695, 'name': 'Samuel Souprayen'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [104.2, 35.9], 'player': {'id': 6938, 'name': 'Felipe Dias da Silva dal Belo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.8, 32.8], 'player': {'id': 8191, 'name': 'Ali Adnan Kadhim Al Tameemi'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [99.0, 41.6], 'player': {'id': 27044, 'name': 'Marco Antônio De Mattos Filho'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [103.2, 19.5], 'player': {'id': 25116, 'name': 'Edenílson Andrade dos Santos'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [87.7, 37.5], 'player': {'id': 5512, 'name': 'Emil Hallfreðsson'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [100.3, 24.8], 'player': {'id': 7799, 'name': 'Danilo Larangeira'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [99.7, 26.6], 'player': {'id': 3577, 'name': 'Molla Wagué'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [94.0, 33.4], 'player': {'id': 6743, 'name': 'Manuel Rolando Iturra Urrutia'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [94.4, 59.6], 'player': {'id': 7020, 'name': 'Jacopo Sala'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [102.8, 33.4], 'player': {'id': 386651, 'name': 'Juan Ignacio Gómez Taleb'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [104.1, 28.9], 'player': {'id': 11494, 'name': 'Luca Siligardi'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",cf7a0677-7714-4d53-8427-8ddd27c1411b,Blocked,0.024759185,Normal,Open Play,,,,Hellas Verona,226,00:30:23.369,Shot,True
,,,,,,,,,,,,,,,,,,1.572923,,,,,,,,,,,,,9dd9d08d-7697-41c6-9ccc-497958c20288,1338,,"[95.8, 21.2]",3879575,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Bruno Miguel Borges Fernandes,5204.0,Center Attacking Midfield,66,Udinese,230,['5b371211-cda1-4f1f-bf5c-f370259f5b97'],12,,Right Foot,"[120.0, 49.0, 1.3]",,"[{'location': [95.4, 52.7], 'player': {'id': 11494, 'name': 'Luca Siligardi'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [84.5, 11.2], 'player': {'id': 386651, 'name': 'Juan Ignacio Gómez Taleb'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [97.5, 37.7], 'player': {'id': 5512, 'name': 'Emil Hallfreðsson'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [104.0, 44.5], 'player': {'id': 7695, 'name': 'Samuel Souprayen'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.1, 40.1], 'player': {'id': 31488, 'name': 'Vangelis Moras'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.2, 28.2], 'player': {'id': 26220, 'name': 'Matuzalém Francelino da Silva'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [99.5, 22.2], 'player': {'id': 32119, 'name': 'Leandro Greco'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [104.8, 30.3], 'player': {'id': 5558, 'name': 'Rafael Márquez Álvarez'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.4, 19.8], 'player': {'id': 7020, 'name': 'Jacopo Sala'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.2, 38.3], 'player': {'id': 9887, 'name': 'Rafael de Andrade Bittencourt Pinheiro'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.2, 25.3], 'player': {'id': 27044, 'name': 'Marco Antônio De Mattos Filho'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [101.5, 5.3], 'player': {'id': 8191, 'name': 'Ali Adnan Kadhim Al Tameemi'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [93.8, 54.6], 'player': {'id': 25116, 'name': 'Edenílson Andrade dos Santos'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [85.8, 27.4], 'player': {'id': 40367, 'name': 'Francesco Lodi'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [82.3, 14.1], 'player': {'id': 6938, 'name': 'Felipe Dias da Silva dal Belo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [97.0, 45.2], 'player': {'id': 6743, 'name': 'Manuel Rolando Iturra Urrutia'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [107.1, 43.9], 'player': {'id': 19846, 'name': 'Antonio Di Natale'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",10e5c4b3-2bd4-4e3b-8b21-587735a952ac,Off T,0.010004064,Normal,Open Play,,,,Udinese,230,00:32:12.116,Shot,
,,,,,,,,,,,,,,,,,,0.979218,,,,,,,,,,,,,c9c7281d-d8b0-4920-b609-488c88b4817d,1470,,"[96.8, 40.7]",3879575,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Emil Hallfreðsson,5512.0,Left Center Midfield,72,Hellas Verona,226,['9a6f2679-c13b-4ad7-a657-59ec134f0593'],5,,Left Foot,"[120.0, 31.7, 1.0]",True,"[{'location': [110.8, 1.4], 'player': {'id': 11494, 'name': 'Luca Siligardi'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [111.3, 48.1], 'player': {'id': 25116, 'name': 'Edenílson Andrade dos Santos'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [116.7, 37.2], 'player': {'id': 40367, 'name': 'Francesco Lodi'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [115.9, 34.8], 'player': {'id': 8191, 'name': 'Ali Adnan Kadhim Al Tameemi'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [113.1, 38.6], 'player': {'id': 3577, 'name': 'Molla Wagué'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.5, 41.7], 'player': {'id': 7799, 'name': 'Danilo Larangeira'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [112.5, 36.9], 'player': {'id': 6938, 'name': 'Felipe Dias da Silva dal Belo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.3, 35.3], 'player': {'id': 27044, 'name': 'Marco Antônio De Mattos Filho'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [104.8, 44.5], 'player': {'id': 6743, 'name': 'Manuel Rolando Iturra Urrutia'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [100.2, 50.0], 'player': {'id': 19846, 'name': 'Antonio Di Natale'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [101.5, 37.6], 'player': {'id': 5204, 'name': 'Bruno Miguel Borges Fernandes'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [119.1, 38.8], 'player': {'id': 3742, 'name': 'Orestis Karnezis'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [112.1, 44.1], 'player': {'id': 386651, 'name': 'Juan Ignacio Gómez Taleb'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [115.1, 38.2], 'player': {'id': 6686, 'name': 'Giampaolo Pazzini'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [113.5, 35.9], 'player': {'id': 5558, 'name': 'Rafael Márquez Álvarez'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [108.4, 41.4], 'player': {'id': 31488, 'name': 'Vangelis Moras'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [113.3, 29.9], 'player': {'id': 7695, 'name': 'Samuel Souprayen'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [102.9, 40.7], 'player': {'id': 32119, 'name': 'Leandro Greco'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [91.4, 55.7], 'player': {'id': 7020, 'name': 'Jacopo Sala'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",,Off T,0.03574751,Volley,Open Play,,,,Hellas Verona,226,00:35:05.885,Shot,
,,,,,,,,,,,,,,,,,,0.455078,,,,,,,,,,,,,795bd204-acb2-4d9d-aa36-ae7ba306e300,1606,,"[108.0, 40.0]",3879575,40,,,,,,,,,,,,,,,,,,,,,,,,1,Other,Giampaolo Pazzini,6686.0,Center Forward,81,Hellas Verona,226,['2434042b-28e9-4070-8285-17f9ed65b9de'],41,,Right Foot,"[120.0, 37.8, 2.1]",,,,Goal,0.7835,Normal,Penalty,,,,Hellas Verona,226,00:40:41.102,Shot,
