50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.064722,,,,,,,,,,,ceb15dfe-8d72-4a35-8171-f77af307b0c7,231,,"[99.9, 27.1]",3754208,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Raheem Sterling,3233.0,Left Wing,7,Manchester City,36,"['302e9ca1-9169-4596-b806-343c2a3737ff', 'ba35c2a5-f5cc-456f-8ef3-bc9ef22daf75']",52,,Right Foot,"[100.9, 27.9]",,"[{'location': [99.0, 38.3], 'player': {'id': 3087, 'name': 'Gnégnéri Yaya Touré'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [106.2, 37.3], 'player': {'id': 16003, 'name': 'Fernando Francisco Reges'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [107.0, 46.5], 'player': {'id': 3237, 'name': 'Sergio Leonel Agüero del Castillo'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [102.8, 54.2], 'player': {'id': 6821, 'name': 'Jesús Navas González'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [99.8, 16.1], 'player': {'id': 5596, 'name': 'Aleksandar Kolarov'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [116.0, 37.9], 'player': {'id': 3539, 'name': 'Simon Mignolet'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [89.1, 41.5], 'player': {'id': 3515, 'name': 'Alberto Moreno Pérez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [97.6, 28.6], 'player': {'id': 4090, 'name': 'Adam David Lallana'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [101.4, 28.3], 'player': {'id': 7780, 'name': 'Lucas Pezzini Leiva'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [102.9, 26.4], 'player': {'id': 3473, 'name': 'James Philip Milner'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [104.4, 27.6], 'player': {'id': 18872, 'name': 'Martin Škrtel'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.0, 40.2], 'player': {'id': 3493, 'name': 'Emre Can'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [108.4, 37.4], 'player': {'id': 3471, 'name': 'Dejan Lovren'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.1, 42.7], 'player': {'id': 4590, 'name': 'Nathaniel Edwin Clyne'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",325fa4e1-acd0-4c2b-a3bf-a67744939574,,,Blocked,0.021971311,Normal,Open Play,,,,Manchester City,36,00:03:52.282,Shot,
,,,,,,,,,,,,,,,,,,0.995472,,,,,,,,,,,e60a319f-415e-47c7-86fc-2d992166f89b,890,,"[93.8, 38.2]",3754208,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,James Philip Milner,3473.0,Right Center Midfield,33,Liverpool,24,['b1e551dd-c4bf-4022-889e-d29d87c2ac49'],32,,Right Foot,"[120.0, 45.9, 4.6]",True,"[{'location': [91.0, 21.2], 'player': {'id': 3493, 'name': 'Emre Can'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [103.3, 33.6], 'player': {'id': 4090, 'name': 'Adam David Lallana'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [109.1, 38.1], 'player': {'id': 3535, 'name': 'Roberto Firmino Barbosa de Oliveira'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [107.8, 27.3], 'player': {'id': 3501, 'name': 'Philippe Coutinho Correia'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [93.5, 30.6], 'player': {'id': 3087, 'name': 'Gnégnéri Yaya Touré'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [101.5, 42.3], 'player': {'id': 5596, 'name': 'Aleksandar Kolarov'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [100.9, 35.7], 'player': {'id': 3389, 'name': 'Eliaquim Mangala'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [99.5, 29.5], 'player': {'id': 16003, 'name': 'Fernando Francisco Reges'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [102.0, 33.3], 'player': {'id': 7110, 'name': 'Bacary Sagna'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.6, 24.7], 'player': {'id': 19288, 'name': 'Martín Gastón Demichelis'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.1, 31.3], 'player': {'id': 6821, 'name': 'Jesús Navas González'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [115.7, 39.1], 'player': {'id': 3291, 'name': 'Joe Hart'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",f920273c-8621-4dd9-a2a2-9e5d98daa720,,,Off T,0.046288513,Normal,Open Play,,,,Liverpool,24,00:18:32.260,Shot,
,,,,,,,,,,,,,,,,,,0.592959,,,,,,,,,,,9de93abd-b6b5-4475-83eb-3558daad601f,1076,,"[108.5, 37.0]",3754208,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Philippe Coutinho Correia,3501.0,Left Wing,37,Liverpool,24,['1e86abec-3d36-4e49-b83f-26ae57319aaf'],32,,Right Foot,"[120.0, 42.1, 0.3]",True,"[{'location': [103.7, 57.1], 'player': {'id': 3535, 'name': 'Roberto Firmino Barbosa de Oliveira'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [90.2, 25.1], 'player': {'id': 3493, 'name': 'Emre Can'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [105.1, 40.5], 'player': {'id': 4090, 'name': 'Adam David Lallana'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [115.6, 41.1], 'player': {'id': 3291, 'name': 'Joe Hart'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.2, 56.2], 'player': {'id': 5596, 'name': 'Aleksandar Kolarov'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.5, 51.3], 'player': {'id': 19288, 'name': 'Martín Gastón Demichelis'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.9, 39.6], 'player': {'id': 3389, 'name': 'Eliaquim Mangala'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.9, 36.6], 'player': {'id': 7110, 'name': 'Bacary Sagna'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",a0963544-87c2-4113-a103-cc7e8cb856cd,,,Goal,0.5385115,Normal,Open Play,,,,Liverpool,24,00:22:32.278,Shot,
,,,,,,,,,,,,,,,,,,0.77794,,,,,,,,,,,ff5dfbdd-eafc-4583-b138-40b07f841b85,1487,,"[92.8, 42.0]",3754208,31,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Philippe Coutinho Correia,3501.0,Left Wing,51,Liverpool,24,['bd25c868-87ed-4ae1-96b7-c00d6df640e3'],26,,Right Foot,"[114.8, 40.2, 1.9]",,"[{'location': [96.6, 56.9], 'player': {'id': 5596, 'name': 'Aleksandar Kolarov'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [95.9, 40.2], 'player': {'id': 7110, 'name': 'Bacary Sagna'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [90.7, 29.5], 'player': {'id': 6821, 'name': 'Jesús Navas González'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [97.6, 43.1], 'player': {'id': 3389, 'name': 'Eliaquim Mangala'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.4, 41.1], 'player': {'id': 19288, 'name': 'Martín Gastón Demichelis'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [116.2, 40.2], 'player': {'id': 3291, 'name': 'Joe Hart'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [90.5, 28.1], 'player': {'id': 3471, 'name': 'Dejan Lovren'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [98.5, 35.3], 'player': {'id': 3493, 'name': 'Emre Can'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}]",,,,Saved,0.02674822,Normal,Open Play,,,,Liverpool,24,00:31:26.932,Shot,
,,,,,,,,,,,,,,,,,,0.578105,,,,,,,,,,,42c69812-6923-47a2-bc1a-d29084055389,1502,,"[114.0, 34.3]",3754208,31,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Roberto Firmino Barbosa de Oliveira,3535.0,Center Forward,51,Liverpool,24,"['5a47f5ec-038b-4a4e-ac2a-4b46f245e315', 'd8be8cbe-7f8b-4e9d-859c-40065d15ef5f']",40,,Right Foot,"[120.0, 37.5, 0.2]",True,"[{'location': [95.4, 29.7], 'player': {'id': 3087, 'name': 'Gnégnéri Yaya Touré'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [94.2, 22.2], 'player': {'id': 3089, 'name': 'Kevin De Bruyne'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [106.4, 43.8], 'player': {'id': 5596, 'name': 'Aleksandar Kolarov'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.2, 32.0], 'player': {'id': 19288, 'name': 'Martín Gastón Demichelis'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [98.7, 16.9], 'player': {'id': 6821, 'name': 'Jesús Navas González'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [115.6, 29.8], 'player': {'id': 7110, 'name': 'Bacary Sagna'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [113.1, 36.7], 'player': {'id': 3389, 'name': 'Eliaquim Mangala'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.1, 29.6], 'player': {'id': 3291, 'name': 'Joe Hart'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.9, 18.7], 'player': {'id': 3515, 'name': 'Alberto Moreno Pérez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [114.6, 28.3], 'player': {'id': 3501, 'name': 'Philippe Coutinho Correia'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [101.2, 43.3], 'player': {'id': 4090, 'name': 'Adam David Lallana'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",98d92fbe-d884-4499-8a57-afab50bd459d,,True,Goal,0.89169306,Normal,Open Play,,,,Liverpool,24,00:31:40.534,Shot,True
,,,,,,,,,,,,,,,,,,0.270154,,,,,,,,,,,1df1d036-1ef7-474c-b85b-e87507faddb0,1563,,"[109.4, 49.5]",3754208,34,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roberto Firmino Barbosa de Oliveira,3535.0,Center Forward,56,Liverpool,24,['3007b324-9bb3-4d9e-93e8-4ae6f8d6ab82'],29,,Right Foot,"[112.6, 47.5, 0.3]",True,"[{'location': [102.3, 53.3], 'player': {'id': 5596, 'name': 'Aleksandar Kolarov'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.3, 40.0], 'player': {'id': 16003, 'name': 'Fernando Francisco Reges'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [104.0, 39.0], 'player': {'id': 19288, 'name': 'Martín Gastón Demichelis'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.7, 37.4], 'player': {'id': 7110, 'name': 'Bacary Sagna'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [112.8, 47.1], 'player': {'id': 3291, 'name': 'Joe Hart'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [95.5, 34.8], 'player': {'id': 3501, 'name': 'Philippe Coutinho Correia'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [99.2, 32.1], 'player': {'id': 4090, 'name': 'Adam David Lallana'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",eccaa417-f771-43c8-82c3-fcf13d52560f,,,Saved,0.3571474,Normal,Open Play,,,,Liverpool,24,00:34:29.625,Shot,
,,,,,,,,,,,,,,,,,,1.361177,,,,,,,,,,,77851f4f-5b4f-4bcb-b914-6cf3366d4889,1589,,"[110.5, 30.2]",3754208,35,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roberto Firmino Barbosa de Oliveira,3535.0,Center Forward,58,Liverpool,24,['688e02d6-647e-4071-92d4-548d0eac993c'],23,,Left Foot,"[120.0, 45.8, 0.9]",,"[{'location': [103.1, 30.3], 'player': {'id': 3501, 'name': 'Philippe Coutinho Correia'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [93.6, 29.0], 'player': {'id': 3493, 'name': 'Emre Can'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [110.3, 20.0], 'player': {'id': 4090, 'name': 'Adam David Lallana'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [116.7, 37.0], 'player': {'id': 3291, 'name': 'Joe Hart'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.9, 19.2], 'player': {'id': 7110, 'name': 'Bacary Sagna'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [110.4, 30.9], 'player': {'id': 5596, 'name': 'Aleksandar Kolarov'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.4, 27.4], 'player': {'id': 19288, 'name': 'Martín Gastón Demichelis'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.1, 30.3], 'player': {'id': 3389, 'name': 'Eliaquim Mangala'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [97.9, 20.7], 'player': {'id': 6821, 'name': 'Jesús Navas González'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [101.5, 35.6], 'player': {'id': 16003, 'name': 'Fernando Francisco Reges'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [100.7, 32.6], 'player': {'id': 3087, 'name': 'Gnégnéri Yaya Touré'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}]",,True,,Off T,0.09317891,Half Volley,Open Play,,,,Liverpool,24,00:35:23.295,Shot,
,,,,,,,,,,,,,,,,,,0.933953,,,,,,,,,,,b575527c-7258-463b-a096-d107d98efe64,1911,,"[96.4, 36.3]",3754208,43,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Sergio Leonel Agüero del Castillo,3237.0,Center Forward,76,Manchester City,36,['056fc4e1-ac66-46ce-ab1f-942dae4ae1a0'],9,,Right Foot,"[120.0, 43.8, 0.2]",,"[{'location': [106.3, 40.1], 'player': {'id': 3471, 'name': 'Dejan Lovren'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.6, 44.8], 'player': {'id': 3515, 'name': 'Alberto Moreno Pérez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [105.8, 32.3], 'player': {'id': 18872, 'name': 'Martin Škrtel'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [99.3, 34.8], 'player': {'id': 7780, 'name': 'Lucas Pezzini Leiva'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [96.2, 27.2], 'player': {'id': 4590, 'name': 'Nathaniel Edwin Clyne'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [89.5, 38.4], 'player': {'id': 4090, 'name': 'Adam David Lallana'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [116.2, 39.1], 'player': {'id': 3539, 'name': 'Simon Mignolet'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.2, 48.3], 'player': {'id': 3089, 'name': 'Kevin De Bruyne'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [91.8, 54.8], 'player': {'id': 6821, 'name': 'Jesús Navas González'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [104.6, 23.4], 'player': {'id': 3233, 'name': 'Raheem Sterling'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",c61e60d7-f012-431e-9674-30c244163073,,,Goal,0.057845645,Normal,Open Play,,,,Manchester City,36,00:43:09.747,Shot,
,,,,,,,,,,,,,,,,,,0.539129,,,,,,,,,,,45e6f796-61de-428d-b969-92007cc156d0,2014,,"[108.7, 38.6]",3754208,45,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Fernando Francisco Reges,16003.0,Left Defensive Midfield,82,Manchester City,36,"['57d3f246-e446-4c58-b61f-d20cfa3baa95', 'cf9f9e0e-a0c8-4c8f-af6b-2ba8f0bec9b4']",44,True,Head,"[109.1, 77.3]",,"[{'location': [103.8, 48.8], 'player': {'id': 3087, 'name': 'Gnégnéri Yaya Touré'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [96.3, 45.0], 'player': {'id': 6821, 'name': 'Jesús Navas González'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [112.4, 48.2], 'player': {'id': 3237, 'name': 'Sergio Leonel Agüero del Castillo'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [99.3, 32.7], 'player': {'id': 3233, 'name': 'Raheem Sterling'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [100.4, 23.6], 'player': {'id': 3089, 'name': 'Kevin De Bruyne'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [117.2, 2.4], 'player': {'id': 5596, 'name': 'Aleksandar Kolarov'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [108.0, 41.1], 'player': {'id': 19288, 'name': 'Martín Gastón Demichelis'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [108.8, 38.0], 'player': {'id': 18872, 'name': 'Martin Škrtel'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.3, 38.7], 'player': {'id': 3535, 'name': 'Roberto Firmino Barbosa de Oliveira'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [111.8, 33.7], 'player': {'id': 3389, 'name': 'Eliaquim Mangala'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [115.8, 34.1], 'player': {'id': 4090, 'name': 'Adam David Lallana'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [108.5, 40.7], 'player': {'id': 3473, 'name': 'James Philip Milner'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [110.6, 40.1], 'player': {'id': 3471, 'name': 'Dejan Lovren'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.0, 34.8], 'player': {'id': 3493, 'name': 'Emre Can'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [105.3, 28.8], 'player': {'id': 3501, 'name': 'Philippe Coutinho Correia'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [118.7, 38.7], 'player': {'id': 3539, 'name': 'Simon Mignolet'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.8, 39.1], 'player': {'id': 3515, 'name': 'Alberto Moreno Pérez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [111.9, 42.7], 'player': {'id': 7780, 'name': 'Lucas Pezzini Leiva'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [111.6, 47.8], 'player': {'id': 4590, 'name': 'Nathaniel Edwin Clyne'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",f68d6295-251a-4c79-bfa1-cdad25b66537,,,Wayward,0.03555401,Normal,Open Play,,,,Manchester City,36,00:45:44.928,Shot,True
,,,,,,,,,,,,,,,,,,0.215143,,,,,,,,,,,ac71bba5-121f-4857-b369-b9674e85deea,2330,,"[102.9, 22.1]",3754208,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Philippe Coutinho Correia,3501.0,Left Wing,98,Liverpool,24,"['24e1589b-92cd-44b6-bd08-2e8ce27a9339', '421f9891-b3d2-48ae-87c3-6089cc34f5bb']",9,,Right Foot,"[105.1, 24.0]",,"[{'location': [116.2, 37.4], 'player': {'id': 3291, 'name': 'Joe Hart'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.9, 38.8], 'player': {'id': 5596, 'name': 'Aleksandar Kolarov'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [105.9, 31.7], 'player': {'id': 3389, 'name': 'Eliaquim Mangala'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.9, 35.5], 'player': {'id': 4597, 'name': 'Fabian Delph'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [105.8, 24.2], 'player': {'id': 19288, 'name': 'Martín Gastón Demichelis'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.1, 17.4], 'player': {'id': 7110, 'name': 'Bacary Sagna'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.4, 20.1], 'player': {'id': 16003, 'name': 'Fernando Francisco Reges'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [97.8, 12.3], 'player': {'id': 3054, 'name': 'Fernando Luiz Rosa'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [94.4, 22.6], 'player': {'id': 3089, 'name': 'Kevin De Bruyne'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [108.5, 12.3], 'player': {'id': 3535, 'name': 'Roberto Firmino Barbosa de Oliveira'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [108.7, 4.0], 'player': {'id': 3515, 'name': 'Alberto Moreno Pérez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [92.5, 42.0], 'player': {'id': 3473, 'name': 'James Philip Milner'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [107.2, 33.3], 'player': {'id': 4090, 'name': 'Adam David Lallana'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",7fb98662-4a23-4c24-8ec3-332c1d1625c8,,,Blocked,0.020429065,Normal,Open Play,,,,Liverpool,24,00:05:09.939,Shot,
