ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.617877,,,,,,,,,,,,,14cf117d-7a6f-4a87-9ad6-50ec0dc637d6,270,,"[90.2, 23.9]",3775642,6,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Maya Le Tissier,22337.0,Right Back,16,Brighton & Hove Albion WFC,965,['8ebbbcbe-1d5f-4d63-bcc5-d7fe37ebdae8'],30,,Right Foot,"[118.4, 38.3, 1.5]",,"[{'location': [100.6, 32.4], 'player': {'id': 16374, 'name': 'Aileen Whelan'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [98.3, 19.1], 'player': {'id': 13861, 'name': 'Nora Heroum'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [102.4, 40.1], 'player': {'id': 25453, 'name': 'Geum-Min Lee'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [103.3, 47.2], 'player': {'id': 16393, 'name': 'Ellie Brazil'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [86.3, 10.9], 'player': {'id': 23413, 'name': 'Megan Connolly'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [100.3, 23.8], 'player': {'id': 15565, 'name': 'Marisa Ewers'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [91.1, 23.7], 'player': {'id': 46541, 'name': 'Asmita Ale'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.4, 33.9], 'player': {'id': 10193, 'name': 'Chloe Arthur'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [102.9, 38.7], 'player': {'id': 46537, 'name': 'Jodie Hutton'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [99.7, 42.2], 'player': {'id': 4657, 'name': 'Anita Amma Ankyewah Asante'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [104.6, 47.4], 'player': {'id': 46536, 'name': 'Caroline Siems'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [82.3, 28.5], 'player': {'id': 15557, 'name': 'Emma Follis'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [118.3, 38.0], 'player': {'id': 38317, 'name': 'Lisa Weiß'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",571025c4-935a-4063-aac1-95a7e1e3a2d6,,Saved,,0.00694735,Normal,Open Play,,,,Brighton & Hove Albion WFC,965,00:06:30.234,Shot,
,,,,,,,,,,,,,,,,,,2.000032,,,,,,,,,,,,,5ee0e5f2-a70d-41b1-87e3-26f734f1ae40,423,,"[91.4, 27.9]",3775642,10,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Emma Wilhelmina Koivisto,32403.0,Left Back,22,Brighton & Hove Albion WFC,965,['c8b3cb3f-3b07-4d95-9569-08b497c84838'],8,,Right Foot,"[117.6, 35.1, 1.0]",True,"[{'location': [91.7, 27.5], 'player': {'id': 46541, 'name': 'Asmita Ale'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [87.2, 28.5], 'player': {'id': 15565, 'name': 'Marisa Ewers'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [87.4, 16.0], 'player': {'id': 46538, 'name': 'Ella Franklin-Fraiture'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [92.6, 32.7], 'player': {'id': 46537, 'name': 'Jodie Hutton'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [82.6, 27.1], 'player': {'id': 10193, 'name': 'Chloe Arthur'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [84.1, 34.7], 'player': {'id': 4657, 'name': 'Anita Amma Ankyewah Asante'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [79.7, 29.0], 'player': {'id': 25610, 'name': 'Mana Iwabuchi'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [108.9, 37.7], 'player': {'id': 38317, 'name': 'Lisa Weiß'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [89.2, 14.8], 'player': {'id': 15579, 'name': 'Inessa Kaagman'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [79.5, 19.1], 'player': {'id': 13861, 'name': 'Nora Heroum'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [90.9, 34.5], 'player': {'id': 16393, 'name': 'Ellie Brazil'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [83.3, 28.4], 'player': {'id': 25453, 'name': 'Geum-Min Lee'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [81.6, 33.8], 'player': {'id': 16374, 'name': 'Aileen Whelan'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [76.6, 28.9], 'player': {'id': 22337, 'name': 'Maya Le Tissier'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",ce6da011-2a3d-46ba-8a71-3c539a9200b2,,Saved Off Target,True,0.04876767,Lob,Open Play,,,,Brighton & Hove Albion WFC,965,00:10:08.770,Shot,
,,,,,,,,,,,,,,,,,,0.34104,,,,,,,,,,,,,544ea14a-3042-4c7d-9efe-e1ce37f63ace,568,,"[104.5, 49.3]",3775642,14,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Chloe Arthur,10193.0,Center Defensive Midfield,32,Brighton & Hove Albion WFC,965,['45fb3b15-4fc3-4902-b866-00f3fccd78b4'],15,,Right Foot,"[114.0, 44.3, 0.2]",,"[{'location': [87.4, 45.7], 'player': {'id': 25610, 'name': 'Mana Iwabuchi'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [104.9, 41.2], 'player': {'id': 19499, 'name': 'Shania Hayles'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [88.0, 66.8], 'player': {'id': 13861, 'name': 'Nora Heroum'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [100.7, 52.9], 'player': {'id': 15579, 'name': 'Inessa Kaagman'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [112.8, 41.4], 'player': {'id': 16383, 'name': 'Danique Kerkdijk'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [81.6, 60.5], 'player': {'id': 25453, 'name': 'Geum-Min Lee'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [91.6, 38.4], 'player': {'id': 23413, 'name': 'Megan Connolly'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [114.1, 44.4], 'player': {'id': 15709, 'name': 'Megan Walsh'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.0, 53.1], 'player': {'id': 15557, 'name': 'Emma Follis'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [86.7, 65.4], 'player': {'id': 46541, 'name': 'Asmita Ale'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}]",,,Saved,,0.17783137,Normal,Open Play,,,,Aston Villa,2647,00:14:15.517,Shot,
,,,,,,,,,,,,,,,,,,1.267663,,,,,,,,,,,,,93cc5a54-053d-4b99-9026-5f4c69415b23,593,,"[96.6, 52.8]",3775642,15,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ellie Brazil,16393.0,Right Wing,34,Brighton & Hove Albion WFC,965,['6d87d752-2f71-4095-bc09-a1357096e1b5'],37,,Right Foot,"[120.0, 44.8, 1.9]",,"[{'location': [84.1, 36.2], 'player': {'id': 15579, 'name': 'Inessa Kaagman'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [93.0, 28.0], 'player': {'id': 13861, 'name': 'Nora Heroum'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [97.2, 33.4], 'player': {'id': 25453, 'name': 'Geum-Min Lee'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [99.4, 33.6], 'player': {'id': 15565, 'name': 'Marisa Ewers'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [92.1, 28.7], 'player': {'id': 46541, 'name': 'Asmita Ale'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.9, 41.9], 'player': {'id': 46537, 'name': 'Jodie Hutton'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [86.7, 32.6], 'player': {'id': 10193, 'name': 'Chloe Arthur'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [86.1, 32.9], 'player': {'id': 4657, 'name': 'Anita Amma Ankyewah Asante'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [97.3, 51.4], 'player': {'id': 46536, 'name': 'Caroline Siems'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [118.6, 40.1], 'player': {'id': 38317, 'name': 'Lisa Weiß'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",5e6c9836-af52-40b4-b7eb-0803b7356e27,,Off T,,0.04286214,Normal,Open Play,,,,Brighton & Hove Albion WFC,965,00:15:37.494,Shot,
,,,,,,,,,,,,,,,,,,0.900278,,,,,,,,,,,,,aa706827-103a-4141-9c26-62fd61e26d6c,767,,"[97.6, 41.8]",3775642,20,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Megan Connolly,23413.0,Left Defensive Midfield,46,Brighton & Hove Albion WFC,965,['0e33b52d-b483-43bf-8e42-259817bf7bb8'],14,,Right Foot,"[119.0, 42.3, 0.4]",True,"[{'location': [96.7, 28.1], 'player': {'id': 13861, 'name': 'Nora Heroum'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [103.6, 44.8], 'player': {'id': 25453, 'name': 'Geum-Min Lee'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [109.2, 58.1], 'player': {'id': 16374, 'name': 'Aileen Whelan'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [102.2, 48.9], 'player': {'id': 16393, 'name': 'Ellie Brazil'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [96.4, 37.9], 'player': {'id': 10193, 'name': 'Chloe Arthur'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [102.7, 51.8], 'player': {'id': 4657, 'name': 'Anita Amma Ankyewah Asante'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [104.0, 43.3], 'player': {'id': 15565, 'name': 'Marisa Ewers'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [101.0, 43.1], 'player': {'id': 46541, 'name': 'Asmita Ale'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.1, 45.5], 'player': {'id': 46537, 'name': 'Jodie Hutton'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [118.8, 42.0], 'player': {'id': 38317, 'name': 'Lisa Weiß'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,,Saved,,0.049575508,Half Volley,Open Play,,,,Brighton & Hove Albion WFC,965,00:20:14.098,Shot,
,,,,,,,,,,,,,,,,,,1.003925,,,,,,,,,,,,,442a5195-a953-4091-ac91-633971047564,770,,"[115.2, 44.9]",3775642,20,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aileen Whelan,16374.0,Center Attacking Midfield,46,Brighton & Hove Albion WFC,965,['87067b15-0a5f-4ca1-9db7-3f602e043baa'],16,,Right Foot,"[120.0, 42.2, 1.6]",True,"[{'location': [103.4, 33.6], 'player': {'id': 15579, 'name': 'Inessa Kaagman'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [97.1, 31.5], 'player': {'id': 13861, 'name': 'Nora Heroum'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [104.6, 44.1], 'player': {'id': 25453, 'name': 'Geum-Min Lee'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [116.6, 44.3], 'player': {'id': 38317, 'name': 'Lisa Weiß'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [114.1, 44.5], 'player': {'id': 46537, 'name': 'Jodie Hutton'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.8, 42.6], 'player': {'id': 15565, 'name': 'Marisa Ewers'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [106.5, 33.7], 'player': {'id': 46538, 'name': 'Ella Franklin-Fraiture'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [100.9, 40.3], 'player': {'id': 46541, 'name': 'Asmita Ale'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",,,Goal,,0.39073077,Normal,Open Play,,,,Brighton & Hove Albion WFC,965,00:20:16.344,Shot,
,,,,,,,,,,,,,,,,,,1.479554,,,,,,,,,,,,,c8234ae2-1735-4129-b2f1-d3987bdaaa13,967,,"[110.4, 32.6]",3775642,28,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Inessa Kaagman,15579.0,Right Defensive Midfield,62,Brighton & Hove Albion WFC,965,"['5fa74299-1608-4dd8-8c51-a98ef37d6a45', 'cb642225-fcc2-46f3-a86e-b78c1768a2b8']",6,True,Head,"[118.3, 40.3, 1.3]",,"[{'location': [106.3, 32.0], 'player': {'id': 13861, 'name': 'Nora Heroum'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [100.3, 40.0], 'player': {'id': 25453, 'name': 'Geum-Min Lee'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [118.2, 40.6], 'player': {'id': 38317, 'name': 'Lisa Weiß'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.3, 31.6], 'player': {'id': 46538, 'name': 'Ella Franklin-Fraiture'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [110.4, 35.3], 'player': {'id': 46541, 'name': 'Asmita Ale'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.0, 40.6], 'player': {'id': 15565, 'name': 'Marisa Ewers'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [105.5, 46.0], 'player': {'id': 46537, 'name': 'Jodie Hutton'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}]",0e5ebcb1-1e20-4d84-8bbe-dabe2ec5a15c,,Saved,,0.063733615,Normal,Open Play,,,,Brighton & Hove Albion WFC,965,00:28:06.385,Shot,True
,,,,,,,,,,,,,,,,,,2.086072,,,,,,,,,,,,,ebedf260-022f-426a-a31a-fe3fe7604df2,1044,,"[97.6, 21.2]",3775642,30,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Caroline Siems,46536.0,Left Wing Back,69,Aston Villa,2647,['53583b63-b6ce-411a-81c5-fc7e4a242a1e'],41,,Right Foot,"[118.4, 37.3, 0.3]",True,"[{'location': [118.3, 37.2], 'player': {'id': 22337, 'name': 'Maya Le Tissier'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [113.4, 40.7], 'player': {'id': 16395, 'name': 'Victoria Williams'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [117.2, 43.8], 'player': {'id': 32403, 'name': 'Emma Wilhelmina Koivisto'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [113.0, 42.9], 'player': {'id': 23413, 'name': 'Megan Connolly'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [114.0, 36.2], 'player': {'id': 16374, 'name': 'Aileen Whelan'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [111.2, 47.4], 'player': {'id': 16383, 'name': 'Danique Kerkdijk'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [119.0, 40.1], 'player': {'id': 15709, 'name': 'Megan Walsh'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [91.0, 3.7], 'player': {'id': 15557, 'name': 'Emma Follis'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [111.3, 29.5], 'player': {'id': 25610, 'name': 'Mana Iwabuchi'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [106.6, 35.2], 'player': {'id': 19499, 'name': 'Shania Hayles'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [113.3, 1.9], 'player': {'id': 10193, 'name': 'Chloe Arthur'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [106.7, 39.5], 'player': {'id': 46538, 'name': 'Ella Franklin-Fraiture'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [109.1, 49.0], 'player': {'id': 15565, 'name': 'Marisa Ewers'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': True}, {'location': [109.9, 45.7], 'player': {'id': 46541, 'name': 'Asmita Ale'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [89.0, 51.6], 'player': {'id': 4657, 'name': 'Anita Amma Ankyewah Asante'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [104.2, 40.5], 'player': {'id': 16393, 'name': 'Ellie Brazil'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [108.3, 19.9], 'player': {'id': 13861, 'name': 'Nora Heroum'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [104.6, 30.5], 'player': {'id': 25453, 'name': 'Geum-Min Lee'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [98.8, 27.7], 'player': {'id': 15579, 'name': 'Inessa Kaagman'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}]",,,Saved,,0.0076338467,Half Volley,Open Play,,,,Aston Villa,2647,00:30:41.938,Shot,
,,,,,,,,,,,,,,,,,,0.084841,,,,,,,,,,,,,ed90dc33-8d4f-4291-9c40-87bb4f903a39,1118,,"[116.2, 38.3]",3775642,34,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Shania Hayles,19499.0,Left Center Forward,76,Aston Villa,2647,"['8d06b7e6-0eb6-41bc-a8a4-cc324e11bb80', '9413130b-c0bc-455a-b771-634d1e969a52', 'faa84cf7-f5ec-4719-8072-6b8debb078bc']",0,True,Head,"[117.0, 38.5]",,"[{'location': [109.6, 39.9], 'player': {'id': 25453, 'name': 'Geum-Min Lee'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [105.0, 48.2], 'player': {'id': 15579, 'name': 'Inessa Kaagman'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [114.6, 41.8], 'player': {'id': 16393, 'name': 'Ellie Brazil'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [117.3, 39.1], 'player': {'id': 16395, 'name': 'Victoria Williams'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [118.7, 39.3], 'player': {'id': 15709, 'name': 'Megan Walsh'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [119.7, 42.4], 'player': {'id': 13861, 'name': 'Nora Heroum'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [112.6, 44.4], 'player': {'id': 46538, 'name': 'Ella Franklin-Fraiture'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [103.2, 40.8], 'player': {'id': 25610, 'name': 'Mana Iwabuchi'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [119.0, 37.6], 'player': {'id': 22337, 'name': 'Maya Le Tissier'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [116.7, 38.2], 'player': {'id': 16383, 'name': 'Danique Kerkdijk'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [117.7, 41.8], 'player': {'id': 23413, 'name': 'Megan Connolly'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [116.4, 40.1], 'player': {'id': 16374, 'name': 'Aileen Whelan'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [117.2, 43.4], 'player': {'id': 10193, 'name': 'Chloe Arthur'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [95.5, 32.1], 'player': {'id': 46536, 'name': 'Caroline Siems'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [116.1, 39.6], 'player': {'id': 46541, 'name': 'Asmita Ale'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [116.7, 36.6], 'player': {'id': 15565, 'name': 'Marisa Ewers'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': True}]",05ce1fa0-b623-4b8f-a7f0-f503c0387d03,,Blocked,,0.1674682,Normal,Open Play,,,,Aston Villa,2647,00:34:00.418,Shot,True
,,,,,,,,,,,,,,,,,,0.894848,,,,,,,,,,,,,c21823ce-506b-4243-84f4-3bb73e5f3c5b,1142,,"[98.0, 41.0]",3775642,34,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Shania Hayles,19499.0,Left Center Forward,78,Aston Villa,2647,['253955aa-3578-46c2-bd5a-840c926cca33'],50,,Left Foot,"[118.1, 41.8, 0.2]",,"[{'location': [103.0, 29.2], 'player': {'id': 15557, 'name': 'Emma Follis'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [93.9, 55.0], 'player': {'id': 46541, 'name': 'Asmita Ale'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [90.6, 57.9], 'player': {'id': 46538, 'name': 'Ella Franklin-Fraiture'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [85.1, 52.6], 'player': {'id': 16374, 'name': 'Aileen Whelan'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [98.0, 37.6], 'player': {'id': 23413, 'name': 'Megan Connolly'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [103.7, 34.5], 'player': {'id': 22337, 'name': 'Maya Le Tissier'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [100.2, 40.5], 'player': {'id': 16383, 'name': 'Danique Kerkdijk'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [98.3, 43.6], 'player': {'id': 13861, 'name': 'Nora Heroum'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [102.2, 43.7], 'player': {'id': 16395, 'name': 'Victoria Williams'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.5, 45.3], 'player': {'id': 32403, 'name': 'Emma Wilhelmina Koivisto'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [118.1, 41.9], 'player': {'id': 15709, 'name': 'Megan Walsh'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [92.8, 35.1], 'player': {'id': 25610, 'name': 'Mana Iwabuchi'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",fc7703f0-8d93-4d2e-a110-3cb83de783ec,,Saved,,0.03653045,Normal,Open Play,,,,Aston Villa,2647,00:34:50.290,Shot,
