ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,0.581303,,,,,,,,,,,,ba34111a-1539-43ea-a84f-829f99afb64f,117,,,"[113.3, 38.8]",3879813,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Cyril Théréau,8272.0,Left Center Forward,8,Udinese,230,['9a57d021-b114-419c-a9d0-da4c7fca7efa'],42,,Right Foot,"[120.0, 46.4, 0.9]",True,"[{'location': [113.8, 41.7], 'player': {'id': 7017, 'name': 'Duván Esteban Zapata Banguera'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [113.9, 32.9], 'player': {'id': 6577, 'name': 'Zdravko Kuzmanović'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [97.7, 46.4], 'player': {'id': 5512, 'name': 'Emil Hallfreðsson'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [100.0, 40.1], 'player': {'id': 6334, 'name': 'Luis Fernando Muriel Fruto'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [115.2, 39.2], 'player': {'id': 25505, 'name': 'José Rodolfo Pires Ribeiro'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [114.2, 45.0], 'player': {'id': 7011, 'name': 'Fabio Quagliarella'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [113.8, 35.7], 'player': {'id': 174418, 'name': 'Modibo Diakité'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.1, 43.4], 'player': {'id': 7009, 'name': 'Édgar Osvaldo Barreto Cáceres'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [114.2, 47.2], 'player': {'id': 9884, 'name': 'Niklas Moisander'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.8, 38.3], 'player': {'id': 15959, 'name': 'Nenad Krstičić'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [116.6, 45.6], 'player': {'id': 7962, 'name': 'Andrea Ranocchia'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [113.8, 49.4], 'player': {'id': 6759, 'name': 'Roberto Soriano'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [116.8, 39.9], 'player': {'id': 7018, 'name': 'Emiliano Viviano'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [115.0, 52.0], 'player': {'id': 40367, 'name': 'Francesco Lodi'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [114.6, 49.7], 'player': {'id': 7799, 'name': 'Danilo Larangeira'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': True}, {'location': [113.5, 41.6], 'player': {'id': 7473, 'name': 'Lorenzo De Silvestri'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}]",21b7c1e4-2cf5-4ffe-ac9d-1f8fa79a6619,,Off T,,0.13124086,Volley,Open Play,,,,Udinese,230,00:02:42.159,Shot,
,,,,,,,,,,,,,,,0.687437,,,,,,,,,,,,7518237c-9f82-4e71-b226-8dee6c80af1a,139,,,"[102.5, 24.0]",3879813,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Fabio Quagliarella,7011.0,Left Center Forward,9,Sampdoria,234,['6f49364e-fecf-46e8-84fc-4958f4356b0f'],28,,Left Foot,"[120.0, 32.9, 4.8]",,"[{'location': [117.0, 36.3], 'player': {'id': 3742, 'name': 'Orestis Karnezis'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [97.1, 26.3], 'player': {'id': 7796, 'name': 'Silvan Widmer'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [103.6, 30.6], 'player': {'id': 7799, 'name': 'Danilo Larangeira'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [103.9, 27.4], 'player': {'id': 8852, 'name': 'Thomas Heurtaux'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [99.4, 30.1], 'player': {'id': 25505, 'name': 'José Rodolfo Pires Ribeiro'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}]",21813b6c-c0db-48bc-9f00-eb9881378f2a,,Off T,,0.040651407,Normal,Open Play,,,,Sampdoria,234,00:03:28.709,Shot,
,,,,,,,,,,,,,,,1.048066,,,,,,,,,,,,c32e92a9-500c-4659-a5d6-6e81ee7539a7,157,,,"[100.7, 29.5]",3879813,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,José Rodolfo Pires Ribeiro,25505.0,Left Wing Back,12,Sampdoria,234,"['1f0fb79e-2c86-4956-a631-1bd77c8fa770', 'eab70c88-323e-4ad5-a2fc-4ddf307c6ff4']",2,,Left Foot,"[120.0, 42.7, 5.5]",True,"[{'location': [113.4, 41.2], 'player': {'id': 46670, 'name': 'Iván Rodrigo Piris Leguizamón'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.3, 43.5], 'player': {'id': 7017, 'name': 'Duván Esteban Zapata Banguera'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [112.6, 37.2], 'player': {'id': 7796, 'name': 'Silvan Widmer'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [112.7, 33.1], 'player': {'id': 7799, 'name': 'Danilo Larangeira'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [118.1, 37.1], 'player': {'id': 3742, 'name': 'Orestis Karnezis'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.2, 35.0], 'player': {'id': 8272, 'name': 'Cyril Théréau'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [101.0, 31.5], 'player': {'id': 6577, 'name': 'Zdravko Kuzmanović'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [107.9, 31.8], 'player': {'id': 5512, 'name': 'Emil Hallfreðsson'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [112.8, 22.0], 'player': {'id': 8852, 'name': 'Thomas Heurtaux'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.5, 14.6], 'player': {'id': 29312, 'name': 'Pablo Estífer Armero'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [114.6, 12.5], 'player': {'id': 40367, 'name': 'Francesco Lodi'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [98.7, 8.7], 'player': {'id': 7009, 'name': 'Édgar Osvaldo Barreto Cáceres'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [111.9, 19.5], 'player': {'id': 7011, 'name': 'Fabio Quagliarella'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [115.6, 43.6], 'player': {'id': 6334, 'name': 'Luis Fernando Muriel Fruto'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [108.7, 42.6], 'player': {'id': 174418, 'name': 'Modibo Diakité'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [110.2, 38.4], 'player': {'id': 9884, 'name': 'Niklas Moisander'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [108.9, 34.1], 'player': {'id': 7962, 'name': 'Andrea Ranocchia'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': True}]",b17f2562-3b2b-4341-9508-9bd39dcbf03b,,Off T,,0.036645994,Normal,Open Play,,,,Sampdoria,234,00:05:02.499,Shot,True
,,,,,,,,,,,,,,,2.041468,,,,,,,,,,,,8f94a6db-3a94-4f9e-b596-bdb7cc8fdc72,286,,,"[70.0, 33.1]",3879813,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fabio Quagliarella,7011.0,Left Center Forward,20,Sampdoria,234,['1da8572d-f24d-4b44-905e-16d359838a72'],49,,Right Foot,"[118.4, 35.2, 2.0]",,"[{'location': [117.6, 38.1], 'player': {'id': 3742, 'name': 'Orestis Karnezis'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [61.3, 11.4], 'player': {'id': 6577, 'name': 'Zdravko Kuzmanović'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [64.2, 22.5], 'player': {'id': 40367, 'name': 'Francesco Lodi'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [67.3, 34.6], 'player': {'id': 5512, 'name': 'Emil Hallfreðsson'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [74.8, 58.9], 'player': {'id': 29312, 'name': 'Pablo Estífer Armero'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [76.8, 40.0], 'player': {'id': 46670, 'name': 'Iván Rodrigo Piris Leguizamón'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [78.5, 34.1], 'player': {'id': 7799, 'name': 'Danilo Larangeira'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [71.6, 31.3], 'player': {'id': 8852, 'name': 'Thomas Heurtaux'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [66.2, 66.8], 'player': {'id': 15959, 'name': 'Nenad Krstičić'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [61.1, 47.2], 'player': {'id': 7473, 'name': 'Lorenzo De Silvestri'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [65.0, 30.8], 'player': {'id': 6334, 'name': 'Luis Fernando Muriel Fruto'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",5adf734f-0ec6-45f9-a3b2-f91f3104b4df,,Saved Off Target,True,0.005062061,Normal,Open Play,,,,Sampdoria,234,00:08:49.535,Shot,
,,,,,,,,,,,,,,,0.610312,,,,,,,,,,,,ee9cf3dd-f9a5-430c-8704-fd5a1c3273fa,837,,,"[108.3, 39.7]",3879813,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fabio Quagliarella,7011.0,Left Center Forward,45,Sampdoria,234,['c44029fd-65e7-483c-a8e1-c819f7232578'],57,,Right Foot,"[118.8, 39.7, 2.2]",True,"[{'location': [104.1, 53.1], 'player': {'id': 29312, 'name': 'Pablo Estífer Armero'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [104.6, 47.0], 'player': {'id': 46670, 'name': 'Iván Rodrigo Piris Leguizamón'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.3, 45.5], 'player': {'id': 7799, 'name': 'Danilo Larangeira'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [109.3, 43.7], 'player': {'id': 8852, 'name': 'Thomas Heurtaux'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.5, 36.6], 'player': {'id': 40367, 'name': 'Francesco Lodi'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [110.6, 34.0], 'player': {'id': 7796, 'name': 'Silvan Widmer'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [118.5, 40.9], 'player': {'id': 3742, 'name': 'Orestis Karnezis'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.3, 47.7], 'player': {'id': 6334, 'name': 'Luis Fernando Muriel Fruto'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [101.4, 38.2], 'player': {'id': 7009, 'name': 'Édgar Osvaldo Barreto Cáceres'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [108.1, 35.0], 'player': {'id': 25505, 'name': 'José Rodolfo Pires Ribeiro'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}]",20106993-4c52-400e-be15-0822574e1a61,,Saved,,0.12314486,Overhead Kick,Open Play,,,,Sampdoria,234,00:22:57.464,Shot,
,,,,,,,,,,,,,,,0.572043,,,,,,,,,,,,701d6eec-1c9e-4a9d-82da-d4c6ee28e50f,992,,,"[95.6, 39.5]",3879813,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Zdravko Kuzmanović,6577.0,Center Defensive Midfield,57,Udinese,230,['5a48d9c7-0a1f-4089-ae12-b6347b62e322'],56,,Right Foot,"[120.0, 43.6, 5.9]",True,"[{'location': [108.9, 39.6], 'player': {'id': 40367, 'name': 'Francesco Lodi'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [109.8, 45.8], 'player': {'id': 25505, 'name': 'José Rodolfo Pires Ribeiro'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [101.9, 28.3], 'player': {'id': 5512, 'name': 'Emil Hallfreðsson'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [106.7, 13.6], 'player': {'id': 29312, 'name': 'Pablo Estífer Armero'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [117.9, 39.5], 'player': {'id': 7018, 'name': 'Emiliano Viviano'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.4, 40.4], 'player': {'id': 9884, 'name': 'Niklas Moisander'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.8, 37.9], 'player': {'id': 7009, 'name': 'Édgar Osvaldo Barreto Cáceres'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [108.9, 33.6], 'player': {'id': 7962, 'name': 'Andrea Ranocchia'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [103.2, 35.3], 'player': {'id': 15959, 'name': 'Nenad Krstičić'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [104.4, 31.5], 'player': {'id': 174418, 'name': 'Modibo Diakité'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.7, 25.2], 'player': {'id': 7473, 'name': 'Lorenzo De Silvestri'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [101.8, 29.5], 'player': {'id': 6759, 'name': 'Roberto Soriano'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [109.2, 46.9], 'player': {'id': 7796, 'name': 'Silvan Widmer'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [108.4, 41.0], 'player': {'id': 7017, 'name': 'Duván Esteban Zapata Banguera'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [108.8, 32.5], 'player': {'id': 8272, 'name': 'Cyril Théréau'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",0895e054-504e-46de-9236-23adfb62d760,,Off T,,0.040598404,Normal,Open Play,,,,Udinese,230,00:27:56.920,Shot,
,,,,,,,,,,,,,,,1.425306,,,,,,,,,,,,389d7bed-95c6-4fe7-bf84-3e16d6de16eb,1019,,,"[91.1, 45.1]",3879813,28,,,True,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Fabio Quagliarella,7011.0,Left Center Forward,58,Sampdoria,234,['6aaa455c-b737-427b-b9d7-d598b0de2f01'],33,,Right Foot,"[120.0, 37.9, 2.8]",,"[{'location': [117.4, 41.1], 'player': {'id': 3742, 'name': 'Orestis Karnezis'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [87.6, 49.5], 'player': {'id': 5512, 'name': 'Emil Hallfreðsson'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [91.9, 43.4], 'player': {'id': 6577, 'name': 'Zdravko Kuzmanović'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [100.1, 58.2], 'player': {'id': 29312, 'name': 'Pablo Estífer Armero'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [93.5, 38.4], 'player': {'id': 8852, 'name': 'Thomas Heurtaux'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [98.6, 44.5], 'player': {'id': 46670, 'name': 'Iván Rodrigo Piris Leguizamón'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.7, 41.1], 'player': {'id': 7799, 'name': 'Danilo Larangeira'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [99.8, 35.0], 'player': {'id': 40367, 'name': 'Francesco Lodi'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [99.4, 28.8], 'player': {'id': 7796, 'name': 'Silvan Widmer'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [98.6, 56.4], 'player': {'id': 7473, 'name': 'Lorenzo De Silvestri'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [93.2, 50.8], 'player': {'id': 6759, 'name': 'Roberto Soriano'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [86.6, 36.9], 'player': {'id': 25505, 'name': 'José Rodolfo Pires Ribeiro'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [98.3, 37.7], 'player': {'id': 6334, 'name': 'Luis Fernando Muriel Fruto'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",5edf89b0-a8bf-4682-970e-04f07e23e9d9,,Post,,0.018311856,Half Volley,Open Play,,,,Sampdoria,234,00:28:33.416,Shot,
,,,,,,,,,,,,,,,0.541675,,,,,,,,,,,,baf950f4-f197-486e-88ed-3ddd966f802c,1056,,,"[114.3, 42.7]",3879813,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Duván Esteban Zapata Banguera,7017.0,Right Center Forward,59,Udinese,230,"['c77d9f00-81c8-454d-b736-a5b551ec3b03', 'fcec303c-62c0-47a3-be6f-f528f0244b32']",28,True,Head,"[120.0, 44.7, 2.4]",,"[{'location': [105.2, 42.5], 'player': {'id': 7009, 'name': 'Édgar Osvaldo Barreto Cáceres'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [113.6, 40.7], 'player': {'id': 9884, 'name': 'Niklas Moisander'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.6, 43.4], 'player': {'id': 25505, 'name': 'José Rodolfo Pires Ribeiro'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [107.6, 32.3], 'player': {'id': 7962, 'name': 'Andrea Ranocchia'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [103.5, 23.4], 'player': {'id': 15959, 'name': 'Nenad Krstičić'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [96.5, 48.2], 'player': {'id': 40367, 'name': 'Francesco Lodi'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [118.9, 40.7], 'player': {'id': 7018, 'name': 'Emiliano Viviano'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [114.7, 44.8], 'player': {'id': 7796, 'name': 'Silvan Widmer'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}]",70186509-c4f3-48fe-9a17-e3311c40533c,,Off T,,0.2262192,Normal,Open Play,,,,Udinese,230,00:29:28.973,Shot,True
,,,,,,,,,,,,,,,1.073786,,,,,,,,,,,,11954e72-cc5b-4c80-b6a9-c792a55ce2fa,1166,,,"[116.5, 29.0]",3879813,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fabio Quagliarella,7011.0,Left Center Forward,67,Sampdoria,234,['bf0eb9bb-6565-48f5-8029-dbe155d97cda'],42,,Right Foot,"[120.0, 46.4, 0.7]",,"[{'location': [118.7, 36.2], 'player': {'id': 3742, 'name': 'Orestis Karnezis'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [112.9, 37.5], 'player': {'id': 7799, 'name': 'Danilo Larangeira'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [107.0, 27.8], 'player': {'id': 7796, 'name': 'Silvan Widmer'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [114.6, 31.9], 'player': {'id': 8852, 'name': 'Thomas Heurtaux'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",4c796215-c3cc-42bf-83d1-3ca6415cb9b6,True,Off T,,0.08761168,Normal,Open Play,,,,Sampdoria,234,00:32:42.349,Shot,
,,,,,,,,,,,,,,,0.076008,,,,,,,,,,,,fa3478cf-aa94-451e-998d-665e8a5e3bee,1207,,,"[107.1, 55.9]",3879813,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Duván Esteban Zapata Banguera,7017.0,Right Center Forward,74,Udinese,230,"['5cc5f73c-0b62-4a08-ae72-11571b6ce105', 'af80acbd-f322-4659-bd7f-e7e3778752d8']",45,,Right Foot,"[107.7, 55.3]",,"[{'location': [94.1, 49.9], 'player': {'id': 40367, 'name': 'Francesco Lodi'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [107.9, 54.6], 'player': {'id': 7962, 'name': 'Andrea Ranocchia'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [94.3, 63.5], 'player': {'id': 25505, 'name': 'José Rodolfo Pires Ribeiro'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [103.4, 54.7], 'player': {'id': 9884, 'name': 'Niklas Moisander'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.9, 44.6], 'player': {'id': 174418, 'name': 'Modibo Diakité'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [94.9, 53.0], 'player': {'id': 15959, 'name': 'Nenad Krstičić'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [117.7, 43.5], 'player': {'id': 7018, 'name': 'Emiliano Viviano'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.7, 66.2], 'player': {'id': 7796, 'name': 'Silvan Widmer'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}]",342808e2-25e2-4b9a-8e8f-4fb3a860a12a,,Blocked,,0.023047987,Normal,Open Play,,,,Udinese,230,00:35:45.107,Shot,
