50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.160336,,,,,,,,,,,,,27e3b30c-b422-46e3-a992-18845a5b15f4,82,,,"[95.7, 17.2]",3890439,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Danny Latza,8539.0,Left Defensive Midfield,6,FSV Mainz 05,177,['3726997e-dcdb-488c-adea-ac7e28c9c708'],12,,Right Foot,,"[120.0, 58.7, 0.3]",,"[{'location': [98.4, 34.7], 'player': {'id': 9098, 'name': 'Christian Clemens'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [89.4, 22.4], 'player': {'id': 20037, 'name': 'Julian Baumgartlinger'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [98.6, 14.5], 'player': {'id': 6925, 'name': 'Jairo Samperio Bustara'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [105.9, 7.0], 'player': {'id': 18399, 'name': 'Gaëtan Bussmann'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [105.8, 13.2], 'player': {'id': 8679, 'name': 'Yunus Mallı'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [111.1, 16.8], 'player': {'id': 8817, 'name': 'Jhon Andrés Córdoba Copete'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [92.0, 32.1], 'player': {'id': 5242, 'name': 'Younès Belhanda'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [101.2, 40.2], 'player': {'id': 3510, 'name': 'Sead Kolašinac'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [94.1, 19.4], 'player': {'id': 8508, 'name': 'Max Meyer'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [101.3, 25.4], 'player': {'id': 6324, 'name': 'Leon Goretzka'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [107.1, 30.5], 'player': {'id': 16534, 'name': 'Roman Neustädter'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [99.1, 17.9], 'player': {'id': 6717, 'name': 'Johannes Geis'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [96.0, 12.0], 'player': {'id': 3053, 'name': 'Leroy Sané'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [107.4, 19.5], 'player': {'id': 3502, 'name': 'Joël Andre Job Matip'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.1, 9.6], 'player': {'id': 30312, 'name': 'Uilson de Souza Paula Júnior'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.0, 37.7], 'player': {'id': 8517, 'name': 'Ralf Fährmann'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,,Off T,0.007893672,Normal,Open Play,,,,FSV Mainz 05,177,00:01:12.874,Shot,
,,,,,,,,,,,,,,,,,,1.279785,,,,,,,,,,,,,02de425b-4bd7-4839-a55b-b8429199545c,133,,,"[96.3, 39.6]",3890439,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Max Meyer,8508.0,Center Attacking Midfield,10,Schalke 04,181,['e14cf52a-9b9a-47fe-b398-a06e8d528f99'],46,,Left Foot,,"[120.0, 47.3, 0.2]",,"[{'location': [95.0, 22.4], 'player': {'id': 3510, 'name': 'Sead Kolašinac'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [101.2, 54.7], 'player': {'id': 18399, 'name': 'Gaëtan Bussmann'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [90.7, 65.1], 'player': {'id': 6925, 'name': 'Jairo Samperio Bustara'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [99.9, 47.7], 'player': {'id': 8559, 'name': 'Stefan Bell'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [99.3, 40.4], 'player': {'id': 5467, 'name': 'Leon Aderemi Balogun'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [94.3, 48.5], 'player': {'id': 20037, 'name': 'Julian Baumgartlinger'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [100.3, 32.2], 'player': {'id': 8549, 'name': 'Giulio Donati'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [93.6, 44.8], 'player': {'id': 8539, 'name': 'Danny Latza'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [95.6, 40.8], 'player': {'id': 9098, 'name': 'Christian Clemens'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [117.9, 39.9], 'player': {'id': 3630, 'name': 'Loris Karius'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.0, 59.8], 'player': {'id': 8060, 'name': 'Klaas-Jan Huntelaar'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [92.1, 63.1], 'player': {'id': 3053, 'name': 'Leroy Sané'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [98.2, 46.8], 'player': {'id': 5242, 'name': 'Younès Belhanda'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [89.6, 49.2], 'player': {'id': 30312, 'name': 'Uilson de Souza Paula Júnior'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",a7cab595-0a33-45a1-b38d-a5fb86d0f50a,,Off T,0.047700986,Normal,Open Play,,,,Schalke 04,181,00:02:46.861,Shot,
,,,,,,,,,,,,,,,,,,0.541981,,,,,,,,,,,,,d321310a-d0a5-47fb-af53-87e2e863518b,249,,,"[112.1, 46.6]",3890439,4,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Klaas-Jan Huntelaar,8060.0,Center Forward,14,Schalke 04,181,"['2e80acb3-25ae-4fd6-bde0-c3c8263dfd7a', 'd6f2e579-5096-4431-ba63-da2aa4b3f4cc']",43,True,Head,,"[113.8, 37.4]",,"[{'location': [118.4, 42.2], 'player': {'id': 3630, 'name': 'Loris Karius'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.3, 69.4], 'player': {'id': 6925, 'name': 'Jairo Samperio Bustara'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [111.1, 62.8], 'player': {'id': 18399, 'name': 'Gaëtan Bussmann'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [112.5, 51.0], 'player': {'id': 8559, 'name': 'Stefan Bell'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [97.6, 65.9], 'player': {'id': 8539, 'name': 'Danny Latza'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [111.6, 45.7], 'player': {'id': 5467, 'name': 'Leon Aderemi Balogun'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.5, 56.3], 'player': {'id': 20037, 'name': 'Julian Baumgartlinger'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [108.3, 36.6], 'player': {'id': 8549, 'name': 'Giulio Donati'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [88.4, 60.8], 'player': {'id': 8679, 'name': 'Yunus Mallı'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [92.9, 70.7], 'player': {'id': 3053, 'name': 'Leroy Sané'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [100.5, 54.2], 'player': {'id': 8508, 'name': 'Max Meyer'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",2a500615-c9d4-4212-bc7c-53460d2877a6,,Wayward,0.10374854,Normal,Open Play,,,,Schalke 04,181,00:04:43.002,Shot,True
,,,,,,,,,,,,,,,,,,0.121045,,,,,,,,,,,,,b8f0baf2-9118-4ba5-aa03-14dcfc29ab99,271,,,"[116.3, 51.2]",3890439,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Jhon Andrés Córdoba Copete,8817.0,Center Forward,16,FSV Mainz 05,177,['8c1d81d8-c2f8-4fde-9cd8-0e54a1596116'],43,,Right Foot,,"[117.4, 48.7, 0.5]",,"[{'location': [117.4, 48.7], 'player': {'id': 8517, 'name': 'Ralf Fährmann'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [114.7, 53.7], 'player': {'id': 16534, 'name': 'Roman Neustädter'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.1, 41.8], 'player': {'id': 30312, 'name': 'Uilson de Souza Paula Júnior'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",de36b0fe-55f0-44e9-aad6-4d6e7aa80a1c,True,Saved,0.10903852,Half Volley,Open Play,,,,FSV Mainz 05,177,00:05:43.214,Shot,
,,,,,,,,,,,,,,,,,,0.93227,,,,,,,,,,,,,659069e3-4270-43f7-b02a-fc89894cebd8,531,,,"[101.1, 41.5]",3890439,11,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Leon Goretzka,6324.0,Left Defensive Midfield,31,Schalke 04,181,"['371da748-55a8-4011-84cf-a198302b3115', '737ba1ee-3ec3-4200-8e5a-2830e098e0b9']",17,,Left Foot,,"[118.8, 37.0, 0.2]",True,"[{'location': [113.8, 43.0], 'player': {'id': 18399, 'name': 'Gaëtan Bussmann'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [112.3, 35.8], 'player': {'id': 8559, 'name': 'Stefan Bell'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.1, 31.7], 'player': {'id': 5467, 'name': 'Leon Aderemi Balogun'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.9, 45.3], 'player': {'id': 6925, 'name': 'Jairo Samperio Bustara'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [107.1, 36.7], 'player': {'id': 20037, 'name': 'Julian Baumgartlinger'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [101.9, 37.8], 'player': {'id': 8539, 'name': 'Danny Latza'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [110.4, 22.6], 'player': {'id': 9098, 'name': 'Christian Clemens'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [105.8, 29.9], 'player': {'id': 8549, 'name': 'Giulio Donati'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.5, 39.8], 'player': {'id': 3630, 'name': 'Loris Karius'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [85.4, 53.2], 'player': {'id': 30312, 'name': 'Uilson de Souza Paula Júnior'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [109.3, 47.5], 'player': {'id': 3053, 'name': 'Leroy Sané'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [113.8, 35.2], 'player': {'id': 8060, 'name': 'Klaas-Jan Huntelaar'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [117.9, 19.1], 'player': {'id': 3510, 'name': 'Sead Kolašinac'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [105.2, 37.9], 'player': {'id': 8508, 'name': 'Max Meyer'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [100.0, 29.8], 'player': {'id': 5242, 'name': 'Younès Belhanda'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",508ecfd7-e6e7-4299-82af-015e6868b12b,,Saved,0.101931,Normal,Open Play,,,,Schalke 04,181,00:11:17.520,Shot,True
,,,,,,,,,,,,,,,,,,0.498822,,,,,,,,,,,,,8a20e3df-a209-47bd-b753-86e594e56361,912,,,"[95.5, 28.6]",3890439,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Danny Latza,8539.0,Left Defensive Midfield,48,FSV Mainz 05,177,"['3da86e20-2be4-4d54-93ce-d8098e32957c', '5e17b742-d37b-404f-a25d-844f28a5400c']",15,,Right Foot,,"[120.0, 47.4, 3.8]",,"[{'location': [87.0, 24.6], 'player': {'id': 8508, 'name': 'Max Meyer'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [99.7, 25.4], 'player': {'id': 3053, 'name': 'Leroy Sané'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [99.2, 30.0], 'player': {'id': 6717, 'name': 'Johannes Geis'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [107.5, 41.8], 'player': {'id': 3510, 'name': 'Sead Kolašinac'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [109.0, 39.3], 'player': {'id': 16534, 'name': 'Roman Neustädter'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.3, 34.7], 'player': {'id': 3502, 'name': 'Joël Andre Job Matip'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.8, 38.1], 'player': {'id': 6324, 'name': 'Leon Goretzka'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [104.2, 25.5], 'player': {'id': 30312, 'name': 'Uilson de Souza Paula Júnior'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.3, 39.2], 'player': {'id': 8517, 'name': 'Ralf Fährmann'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.2, 34.0], 'player': {'id': 9098, 'name': 'Christian Clemens'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [106.7, 42.5], 'player': {'id': 8817, 'name': 'Jhon Andrés Córdoba Copete'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [103.9, 23.2], 'player': {'id': 6925, 'name': 'Jairo Samperio Bustara'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [104.8, 20.5], 'player': {'id': 18399, 'name': 'Gaëtan Bussmann'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [89.7, 36.9], 'player': {'id': 20037, 'name': 'Julian Baumgartlinger'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}]",,,Off T,0.019694036,Normal,Open Play,,,,FSV Mainz 05,177,00:20:15.223,Shot,True
,,,,,,,,,,,,,,,,,,0.822314,,,,,,,,,,,,,10c41657-8275-4d18-9f23-0098d957fd40,1202,,,"[102.7, 21.5]",3890439,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sead Kolašinac,3510.0,Left Back,60,Schalke 04,181,['b68dabec-cc70-4941-b1c3-f4e53459c7bf'],10,,Left Foot,,"[120.0, 36.1, 4.4]",,"[{'location': [107.9, 39.3], 'player': {'id': 8060, 'name': 'Klaas-Jan Huntelaar'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [117.6, 36.2], 'player': {'id': 3630, 'name': 'Loris Karius'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.9, 47.5], 'player': {'id': 18399, 'name': 'Gaëtan Bussmann'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.4, 44.2], 'player': {'id': 8539, 'name': 'Danny Latza'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [107.5, 40.3], 'player': {'id': 8559, 'name': 'Stefan Bell'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [88.3, 64.3], 'player': {'id': 6925, 'name': 'Jairo Samperio Bustara'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [105.9, 33.3], 'player': {'id': 5467, 'name': 'Leon Aderemi Balogun'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.4, 25.4], 'player': {'id': 8549, 'name': 'Giulio Donati'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.2, 33.3], 'player': {'id': 9098, 'name': 'Christian Clemens'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [86.2, 53.8], 'player': {'id': 20037, 'name': 'Julian Baumgartlinger'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [101.5, 59.2], 'player': {'id': 30312, 'name': 'Uilson de Souza Paula Júnior'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [106.1, 45.6], 'player': {'id': 3053, 'name': 'Leroy Sané'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [98.7, 46.5], 'player': {'id': 8508, 'name': 'Max Meyer'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [103.7, 32.5], 'player': {'id': 5242, 'name': 'Younès Belhanda'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",6cb4280a-45b0-4751-a34b-8aeede6968e2,,Off T,0.012929422,Normal,Open Play,,,,Schalke 04,181,00:27:10.347,Shot,
,,,,,,,,,,,,,,,,,,2.450278,,,,,,,,,,,,,531cb6a0-c54e-4c84-aaa7-2616b561a154,1301,,,"[112.9, 33.9]",3890439,30,,True,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sead Kolašinac,3510.0,Left Back,63,Schalke 04,181,"['6729eec3-db3c-4a74-b063-810c345f583d', 'ff06246d-4e25-4939-82f2-d260f26415ef']",12,True,Head,,"[119.9, 12.2]",,"[{'location': [114.3, 37.9], 'player': {'id': 8060, 'name': 'Klaas-Jan Huntelaar'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [115.4, 37.8], 'player': {'id': 18399, 'name': 'Gaëtan Bussmann'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [113.5, 35.8], 'player': {'id': 8559, 'name': 'Stefan Bell'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.8, 37.7], 'player': {'id': 5467, 'name': 'Leon Aderemi Balogun'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.1, 38.2], 'player': {'id': 16534, 'name': 'Roman Neustädter'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [113.2, 39.5], 'player': {'id': 9098, 'name': 'Christian Clemens'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [113.4, 41.3], 'player': {'id': 8817, 'name': 'Jhon Andrés Córdoba Copete'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [113.3, 42.6], 'player': {'id': 6324, 'name': 'Leon Goretzka'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [113.0, 43.6], 'player': {'id': 20037, 'name': 'Julian Baumgartlinger'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [114.4, 44.8], 'player': {'id': 8539, 'name': 'Danny Latza'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [114.9, 46.0], 'player': {'id': 3053, 'name': 'Leroy Sané'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [106.9, 52.3], 'player': {'id': 6925, 'name': 'Jairo Samperio Bustara'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [103.5, 65.0], 'player': {'id': 8679, 'name': 'Yunus Mallı'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [102.7, 77.6], 'player': {'id': 6717, 'name': 'Johannes Geis'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [96.7, 41.7], 'player': {'id': 8508, 'name': 'Max Meyer'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [98.6, 52.2], 'player': {'id': 5242, 'name': 'Younès Belhanda'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [114.0, 34.5], 'player': {'id': 3502, 'name': 'Joël Andre Job Matip'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [119.1, 39.0], 'player': {'id': 3630, 'name': 'Loris Karius'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [113.3, 33.3], 'player': {'id': 8549, 'name': 'Giulio Donati'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",314d004f-cf72-49ac-a047-30c56502f644,,Wayward,0.07241699,Normal,Open Play,,,,Schalke 04,181,00:30:12.878,Shot,True
,,,,,,,,,,,,,,,,,,0.933394,,,,,,,,,,,,,950f4bae-8a46-4b9d-826e-916caed8f2b1,1367,,,"[100.0, 47.4]",3890439,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Gaëtan Bussmann,18399.0,Left Back,66,FSV Mainz 05,177,['6f3a197e-3d92-494a-a836-f4c51d8c35c7'],29,,Right Foot,,"[120.0, 43.1, 0.2]",True,"[{'location': [115.2, 38.0], 'player': {'id': 6717, 'name': 'Johannes Geis'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [112.4, 36.1], 'player': {'id': 3502, 'name': 'Joël Andre Job Matip'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.2, 43.7], 'player': {'id': 6324, 'name': 'Leon Goretzka'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [111.3, 41.4], 'player': {'id': 16534, 'name': 'Roman Neustädter'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.9, 40.7], 'player': {'id': 30312, 'name': 'Uilson de Souza Paula Júnior'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [109.9, 39.9], 'player': {'id': 8060, 'name': 'Klaas-Jan Huntelaar'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [102.3, 38.0], 'player': {'id': 8508, 'name': 'Max Meyer'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [105.9, 48.2], 'player': {'id': 3053, 'name': 'Leroy Sané'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [101.3, 25.7], 'player': {'id': 5242, 'name': 'Younès Belhanda'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [111.6, 26.5], 'player': {'id': 3510, 'name': 'Sead Kolašinac'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [118.7, 41.1], 'player': {'id': 8517, 'name': 'Ralf Fährmann'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [111.4, 35.9], 'player': {'id': 8559, 'name': 'Stefan Bell'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [108.8, 34.9], 'player': {'id': 5467, 'name': 'Leon Aderemi Balogun'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [113.1, 35.5], 'player': {'id': 6925, 'name': 'Jairo Samperio Bustara'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [112.7, 25.7], 'player': {'id': 8817, 'name': 'Jhon Andrés Córdoba Copete'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [99.8, 23.4], 'player': {'id': 8679, 'name': 'Yunus Mallı'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [97.0, 34.9], 'player': {'id': 9098, 'name': 'Christian Clemens'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [98.7, 43.4], 'player': {'id': 20037, 'name': 'Julian Baumgartlinger'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [87.4, 36.6], 'player': {'id': 8549, 'name': 'Giulio Donati'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",,,Goal,0.05322055,Half Volley,Open Play,,,,FSV Mainz 05,177,00:32:29.379,Shot,
