50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.152728,,,,,,,,,,,,,,,1c9fe49c-54d1-4ffa-95ab-02c2338385ea,980,,"[86.9, 18.0]",3879629,32,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Federico Dionisi,24235.0,Right Center Forward,83,Frosinone,291,['bc66761d-29df-4c1e-94fa-ecc48e97fa39'],6,,Right Foot,,"[117.7, 36.2, 0.9]",,"[{'location': [117.4, 37.6], 'player': {'id': 8274, 'name': 'Pierluigi Gollini'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [93.0, 20.0], 'player': {'id': 7949, 'name': 'Artur Ioniţă'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [99.9, 18.6], 'player': {'id': 11342, 'name': 'Eros Pisano'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [95.8, 28.2], 'player': {'id': 7770, 'name': 'Federico Viviani'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [100.5, 28.6], 'player': {'id': 8421, 'name': 'Matteo Bianchetti'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.5, 36.9], 'player': {'id': 31488, 'name': 'Vangelis Moras'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [90.3, 41.5], 'player': {'id': 5512, 'name': 'Emil Hallfreðsson'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [103.5, 44.7], 'player': {'id': 23470, 'name': 'Luca Paganini'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [96.8, 6.2], 'player': {'id': 11608, 'name': 'Danilo Soddimo'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [97.3, 14.6], 'player': {'id': 23349, 'name': 'Paolo Sammarco'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [102.6, 35.7], 'player': {'id': 13613, 'name': 'Daniel Ciofani'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",e388f6da-e62b-41dd-a20e-53358660cd13,Saved,0.0061767437,Normal,Open Play,,,,Frosinone,291,00:32:06.143,Shot,
,,,,,,,,,,,,,,,,,,0.469696,,,,,,,,,,,,,,,5e83549c-2f03-42fb-8860-7598c51e7a10,1043,,"[103.8, 45.5]",3879629,33,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Paolo Sammarco,23349.0,Left Defensive Midfield,88,Frosinone,291,['3367f716-6620-4dd4-8927-86fbc0f478db'],42,,Right Foot,,"[118.0, 38.3, 1.8]",True,"[{'location': [98.4, 40.8], 'player': {'id': 24235, 'name': 'Federico Dionisi'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [107.0, 35.7], 'player': {'id': 13613, 'name': 'Daniel Ciofani'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [110.0, 39.3], 'player': {'id': 23470, 'name': 'Luca Paganini'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [108.9, 43.2], 'player': {'id': 7695, 'name': 'Samuel Souprayen'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [118.4, 39.8], 'player': {'id': 8274, 'name': 'Pierluigi Gollini'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.4, 37.0], 'player': {'id': 31488, 'name': 'Vangelis Moras'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.1, 33.1], 'player': {'id': 8421, 'name': 'Matteo Bianchetti'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.6, 43.1], 'player': {'id': 5512, 'name': 'Emil Hallfreðsson'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}]",144386aa-7b88-4567-8727-5ed542813022,Saved,0.08976773,Half Volley,Open Play,,,,Frosinone,291,00:33:42.871,Shot,
,,,,,,,,,,,,,,,,,,0.56964,,,,,,,,,,,,,,,30322c71-e671-4286-8cf9-4cdd2af00d74,1046,,"[112.6, 37.6]",3879629,33,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Luca Paganini,23470.0,Right Midfield,88,Frosinone,291,['6bc6b68b-5292-4c05-9574-680c981dad18'],44,,Head,,"[120.0, 34.8, 1.1]",,"[{'location': [105.6, 43.6], 'player': {'id': 23349, 'name': 'Paolo Sammarco'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [108.1, 35.2], 'player': {'id': 13613, 'name': 'Daniel Ciofani'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [113.6, 36.6], 'player': {'id': 8421, 'name': 'Matteo Bianchetti'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.1, 38.0], 'player': {'id': 31488, 'name': 'Vangelis Moras'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.8, 44.2], 'player': {'id': 5512, 'name': 'Emil Hallfreðsson'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [106.6, 48.0], 'player': {'id': 7695, 'name': 'Samuel Souprayen'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [117.5, 39.0], 'player': {'id': 8274, 'name': 'Pierluigi Gollini'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,Off T,0.26083335,Diving Header,Open Play,,,,Frosinone,291,00:33:44.325,Shot,
,,,,,,,,,,,,,,,,,,0.152054,,,,,,,,,,,,,,,8d53c42d-4dab-405a-9f8d-a5acff4e95ff,1250,,"[109.3, 26.4]",3879629,39,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Federico Dionisi,24235.0,Right Center Forward,99,Frosinone,291,"['115eb2c2-1a1b-4bfd-91e6-0c58fc76e34e', 'f132f792-e649-44dd-97a1-b55138d7a6ef']",16,,Left Foot,,"[111.4, 29.0]",True,"[{'location': [99.8, 19.3], 'player': {'id': 7949, 'name': 'Artur Ioniţă'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [106.5, 20.9], 'player': {'id': 11342, 'name': 'Eros Pisano'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.0, 23.6], 'player': {'id': 7770, 'name': 'Federico Viviani'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [111.6, 28.9], 'player': {'id': 8421, 'name': 'Matteo Bianchetti'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.0, 35.8], 'player': {'id': 5512, 'name': 'Emil Hallfreðsson'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [108.9, 36.0], 'player': {'id': 31488, 'name': 'Vangelis Moras'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.6, 43.3], 'player': {'id': 7695, 'name': 'Samuel Souprayen'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [118.3, 37.8], 'player': {'id': 8274, 'name': 'Pierluigi Gollini'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.3, 8.5], 'player': {'id': 11608, 'name': 'Danilo Soddimo'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [90.9, 33.2], 'player': {'id': 20636, 'name': 'Mirko Gori'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [108.0, 48.7], 'player': {'id': 23470, 'name': 'Luca Paganini'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [108.9, 31.4], 'player': {'id': 13613, 'name': 'Daniel Ciofani'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",fe4eb4ab-a174-4d66-bc78-48572f3179c1,Blocked,0.05098759,Normal,Open Play,,,,Frosinone,291,00:39:16.632,Shot,
,,,,,,,,,,,,,,,,,,1.342432,,,,,,,,,,,,,,,e4b8b0c5-9bbf-4121-b1eb-76d573f996e7,1258,,"[110.1, 36.6]",3879629,39,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Ciofani,13613.0,Left Center Forward,99,Frosinone,291,"['cecd3571-9cad-40bd-8bbd-cf4b4660cb90', 'fa3ead26-43bf-487f-9901-f99d00f064e8']",21,True,Head,,"[120.0, 43.5, 1.4]",,"[{'location': [103.7, 24.7], 'player': {'id': 7949, 'name': 'Artur Ioniţă'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [110.6, 18.2], 'player': {'id': 11342, 'name': 'Eros Pisano'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.1, 20.2], 'player': {'id': 23349, 'name': 'Paolo Sammarco'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [95.9, 40.0], 'player': {'id': 20636, 'name': 'Mirko Gori'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [109.6, 29.3], 'player': {'id': 24235, 'name': 'Federico Dionisi'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [108.2, 30.1], 'player': {'id': 7770, 'name': 'Federico Viviani'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [111.4, 33.1], 'player': {'id': 8421, 'name': 'Matteo Bianchetti'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [119.3, 38.7], 'player': {'id': 8274, 'name': 'Pierluigi Gollini'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [112.1, 42.4], 'player': {'id': 23470, 'name': 'Luca Paganini'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [110.3, 44.4], 'player': {'id': 7695, 'name': 'Samuel Souprayen'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [110.8, 36.6], 'player': {'id': 31488, 'name': 'Vangelis Moras'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.6, 39.4], 'player': {'id': 5512, 'name': 'Emil Hallfreðsson'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}]",b5309cc1-5f0d-4642-8df2-a4aeba575f7a,Goal,0.0617451,Normal,Open Play,,,,Frosinone,291,00:39:21.131,Shot,True
,,,,,,,,,,,,,,,,,,0.869483,,,,,,,,,,,,,,,780e0bf5-19b2-43f9-bcea-1bfcabba2fc9,1330,,"[104.9, 35.0]",3879629,43,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Luca Toni,20252.0,Right Center Forward,105,Hellas Verona,226,['0ea2f7c3-00d8-4c4f-b987-f63e5dd6a376'],7,,Head,,"[118.3, 39.5, 1.2]",,"[{'location': [118.5, 39.6], 'player': {'id': 32037, 'name': 'Nicola Leali'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [87.6, 49.5], 'player': {'id': 24235, 'name': 'Federico Dionisi'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [93.1, 36.3], 'player': {'id': 20636, 'name': 'Mirko Gori'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [97.7, 39.5], 'player': {'id': 11608, 'name': 'Danilo Soddimo'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [102.5, 39.3], 'player': {'id': 13613, 'name': 'Daniel Ciofani'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [101.8, 34.6], 'player': {'id': 23349, 'name': 'Paolo Sammarco'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [105.7, 39.8], 'player': {'id': 296873, 'name': 'Roberto Crivello'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.1, 35.8], 'player': {'id': 387847, 'name': 'Leonardo Blanchard'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.3, 33.5], 'player': {'id': 174418, 'name': 'Modibo Diakité'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.6, 31.0], 'player': {'id': 23470, 'name': 'Luca Paganini'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [106.2, 29.1], 'player': {'id': 7462, 'name': 'Aleandro Rosi'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [106.9, 38.7], 'player': {'id': 7949, 'name': 'Artur Ioniţă'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [101.0, 36.7], 'player': {'id': 31488, 'name': 'Vangelis Moras'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [107.2, 36.9], 'player': {'id': 386651, 'name': 'Juan Ignacio Gómez Taleb'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [107.5, 28.0], 'player': {'id': 11342, 'name': 'Eros Pisano'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [89.6, 34.8], 'player': {'id': 5512, 'name': 'Emil Hallfreðsson'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}]",4dc0fe0c-059e-422b-8b71-764cc73712a1,Saved,0.020482015,Normal,Open Play,,,,Hellas Verona,226,00:43:07.206,Shot,
,,,,,,,,,,,,,,,,,,0.141459,,,,,,,,,,,,,,,b106fae3-ea0a-402c-b6f8-1bb672f75a6c,1470,,"[99.2, 42.5]",3879629,45,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Luca Toni,20252.0,Left Center Forward,116,Hellas Verona,226,"['27bb5668-e85e-41ff-bfae-d1a5b79a00d8', '29b8f937-cf62-414b-8c41-77e7d36f636c', '8a59e43c-15ad-4140-953a-d8e19b35176a']",49,,Right Foot,,"[100.9, 42.4]",,"[{'location': [94.5, 25.9], 'player': {'id': 23470, 'name': 'Luca Paganini'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [102.7, 37.1], 'player': {'id': 7462, 'name': 'Aleandro Rosi'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [98.3, 40.6], 'player': {'id': 20636, 'name': 'Mirko Gori'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [102.6, 46.5], 'player': {'id': 296873, 'name': 'Roberto Crivello'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.5, 42.4], 'player': {'id': 174418, 'name': 'Modibo Diakité'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.0, 40.2], 'player': {'id': 387847, 'name': 'Leonardo Blanchard'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [86.7, 44.2], 'player': {'id': 23349, 'name': 'Paolo Sammarco'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [118.4, 40.4], 'player': {'id': 32037, 'name': 'Nicola Leali'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [95.6, 57.0], 'player': {'id': 11608, 'name': 'Danilo Soddimo'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [101.6, 38.3], 'player': {'id': 6686, 'name': 'Giampaolo Pazzini'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [91.0, 39.9], 'player': {'id': 5512, 'name': 'Emil Hallfreðsson'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [89.6, 55.2], 'player': {'id': 7949, 'name': 'Artur Ioniţă'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",e15f822c-4f84-4412-8e7a-222db35b0047,Blocked,0.034158025,Half Volley,Open Play,,,,Hellas Verona,226,00:00:49.998,Shot,True
,,,,,,,,,,,,,,,,,,0.166637,,,,,,,,,,,,,,,d3d082da-5ad0-4ff8-b8b7-dbf45601503d,1519,,"[88.8, 62.9]",3879629,47,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Aleandro Rosi,7462.0,Right Back,121,Frosinone,291,"['4362fffc-00de-4d09-9044-8f8b0a1fe872', 'd427bfca-776c-481e-96dc-af9dfe4dba8c']",9,,Right Foot,True,"[117.6, 42.5, 1.1]",,"[{'location': [117.9, 42.8], 'player': {'id': 8274, 'name': 'Pierluigi Gollini'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [96.5, 68.6], 'player': {'id': 7695, 'name': 'Samuel Souprayen'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [93.5, 61.2], 'player': {'id': 8421, 'name': 'Matteo Bianchetti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [89.5, 50.9], 'player': {'id': 7770, 'name': 'Federico Viviani'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [99.8, 50.1], 'player': {'id': 31488, 'name': 'Vangelis Moras'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [95.5, 30.6], 'player': {'id': 7949, 'name': 'Artur Ioniţă'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [100.0, 37.0], 'player': {'id': 11342, 'name': 'Eros Pisano'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [95.8, 78.0], 'player': {'id': 13613, 'name': 'Daniel Ciofani'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [98.8, 52.5], 'player': {'id': 24235, 'name': 'Federico Dionisi'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [91.8, 45.2], 'player': {'id': 23349, 'name': 'Paolo Sammarco'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}]",75be7012-a32c-4faf-bf28-593d1ee0fb30,Saved,0.0063048336,Normal,Open Play,,,,Frosinone,291,00:02:09.626,Shot,
,,,,,,,,,,,,,,,,,,0.55679,,,,,,,,,,,,,,,8e9a53ec-6041-4f53-8878-765f8fd3fbda,1541,,"[108.4, 42.1]",3879629,47,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Federico Dionisi,24235.0,Left Center Forward,125,Frosinone,291,['3efba8a1-3515-4066-ace2-18d024cd7a20'],50,,Right Foot,,"[120.0, 43.0, 0.3]",True,"[{'location': [105.9, 49.3], 'player': {'id': 7695, 'name': 'Samuel Souprayen'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [97.9, 37.0], 'player': {'id': 5512, 'name': 'Emil Hallfreðsson'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [104.9, 40.7], 'player': {'id': 8421, 'name': 'Matteo Bianchetti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.3, 37.9], 'player': {'id': 31488, 'name': 'Vangelis Moras'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.7, 30.0], 'player': {'id': 7770, 'name': 'Federico Viviani'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [102.8, 19.1], 'player': {'id': 7949, 'name': 'Artur Ioniţă'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [105.9, 27.1], 'player': {'id': 11342, 'name': 'Eros Pisano'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [117.3, 40.4], 'player': {'id': 8274, 'name': 'Pierluigi Gollini'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [90.3, 16.2], 'player': {'id': 296873, 'name': 'Roberto Crivello'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [103.6, 51.2], 'player': {'id': 20636, 'name': 'Mirko Gori'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [102.6, 28.5], 'player': {'id': 13613, 'name': 'Daniel Ciofani'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [105.9, 39.2], 'player': {'id': 23349, 'name': 'Paolo Sammarco'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}]",22592005-06cc-415a-bcb2-889b45391d6b,Goal,0.38638797,Normal,Open Play,,,,Frosinone,291,00:02:50.512,Shot,
,,,,,,,,,,,,,,,,,,0.857627,,,,,,,,,,,,,,,788bc448-22c9-4dce-8675-caed7c8477b6,1629,,"[90.8, 39.4]",3879629,49,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emil Hallfreðsson,5512.0,Left Center Midfield,128,Hellas Verona,226,"['1c4b5d37-6dde-4940-a608-8e979f63db1a', '316ad9aa-9941-4079-87ce-38b81ad0d94f']",40,,Left Foot,,"[105.1, 38.2]",,"[{'location': [94.4, 57.4], 'player': {'id': 11608, 'name': 'Danilo Soddimo'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [118.0, 39.9], 'player': {'id': 32037, 'name': 'Nicola Leali'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.5, 50.6], 'player': {'id': 296873, 'name': 'Roberto Crivello'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.6, 41.6], 'player': {'id': 387847, 'name': 'Leonardo Blanchard'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.6, 39.6], 'player': {'id': 174418, 'name': 'Modibo Diakité'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.1, 36.8], 'player': {'id': 7462, 'name': 'Aleandro Rosi'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [100.8, 40.1], 'player': {'id': 20636, 'name': 'Mirko Gori'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [94.4, 39.7], 'player': {'id': 23349, 'name': 'Paolo Sammarco'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [83.9, 54.8], 'player': {'id': 24235, 'name': 'Federico Dionisi'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [100.3, 27.2], 'player': {'id': 23470, 'name': 'Luca Paganini'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [91.3, 26.3], 'player': {'id': 7695, 'name': 'Samuel Souprayen'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [86.9, 43.6], 'player': {'id': 7770, 'name': 'Federico Viviani'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [105.1, 38.2], 'player': {'id': 6686, 'name': 'Giampaolo Pazzini'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [106.9, 40.3], 'player': {'id': 20252, 'name': 'Luca Toni'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [98.2, 51.2], 'player': {'id': 7949, 'name': 'Artur Ioniţă'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [80.0, 63.3], 'player': {'id': 11342, 'name': 'Eros Pisano'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",,Blocked,0.01633983,Half Volley,Open Play,,,,Hellas Verona,226,00:04:40.024,Shot,
