50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.4137,,,,,,,,,,,61ba8fdd-7b2e-4967-8c3c-038cad3d44c1,48,,,"[88.7, 55.6]",22949,1,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sara Däbritz,10263.0,Right Center Midfield,5,Germany Women's,857,"['adb7e985-3e01-4087-819d-3bee5b7bf05f', 'bfdbc4b7-3396-4c0d-a95a-819c8ac946dc']",45,,Left Foot,"[100.2, 50.8]",,"[{'location': [100.5, 50.7], 'player': {'id': 10155, 'name': 'María Pilar León Cebrián'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.5, 51.6], 'player': {'id': 10202, 'name': 'Virginia Torrecilla Reyes'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [100.5, 54.5], 'player': {'id': 10143, 'name': 'Alexia Putellas Segura'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [100.5, 52.6], 'player': {'id': 10151, 'name': 'Jennifer Hermoso Fuentes'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [100.0, 46.7], 'player': {'id': 10161, 'name': 'María Francesca Caldentey Oliver'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [98.1, 46.5], 'player': {'id': 25478, 'name': 'Lena Oberdorf'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [91.2, 34.4], 'player': {'id': 25492, 'name': 'Giulia Gwinn'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [99.7, 47.6], 'player': {'id': 15178, 'name': 'Alexandra Popp'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [101.0, 30.4], 'player': {'id': 10200, 'name': 'Marta Corredera Rueda'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.4, 33.8], 'player': {'id': 10148, 'name': 'Marta Torrejón Moya'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.0, 35.4], 'player': {'id': 10153, 'name': 'Silvia Meseguer Bellido'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [97.3, 31.1], 'player': {'id': 10399, 'name': 'Kathrin Julia Hendrich'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [99.3, 35.1], 'player': {'id': 10266, 'name': 'Lena Goeßling'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [94.4, 35.1], 'player': {'id': 25510, 'name': 'Nahikari García Pérez'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [100.8, 39.6], 'player': {'id': 10165, 'name': 'Irene Paredes Hernandez'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [86.4, 54.9], 'player': {'id': 10374, 'name': 'Svenja Huth'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [118.4, 40.8], 'player': {'id': 10142, 'name': 'Sandra Paños García-Villamil'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [86.8, 56.6], 'player': {'id': 15423, 'name': 'Verena Schweers'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [99.2, 40.3], 'player': {'id': 25491, 'name': 'Marina Hegering'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}]",,,,Blocked,0.009016308,Normal,Free Kick,,,,Germany Women's,857,00:01:45.395,Shot,
,,,,,,,,,,,,,,,,,1.574044,,,,,,,,,,,3473cc2a-c7b4-4c21-b4c5-3631b79d8ba8,555,,,"[103.4, 38.5]",22949,13,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nahikari García Pérez,25510.0,Center Forward,36,Spain Women's,863,['fd20de32-cdfd-4f51-a454-2e0dbf340e91'],55,,Right Foot,"[120.0, 33.1, 0.2]",True,"[{'location': [103.4, 37.3], 'player': {'id': 10261, 'name': 'Sara Doorsoun-Khajeh'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.4, 41.4], 'player': {'id': 25491, 'name': 'Marina Hegering'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.3, 38.6], 'player': {'id': 10257, 'name': 'Almuth Schult'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [92.2, 50.5], 'player': {'id': 15178, 'name': 'Alexandra Popp'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}]",f5c46dae-9b8e-485c-a929-0a041e647522,,,Off T,0.28555807,Normal,Open Play,,,,Spain Women's,863,00:13:55.191,Shot,
,,,,,,,,,,,,,,,,,0.926764,,,,,,,,,,,b987d5a3-0152-4919-8fcf-5ad26f4b2883,639,,,"[100.9, 38.5]",22949,15,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Silvia Meseguer Bellido,10153.0,Right Center Midfield,40,Spain Women's,863,['94c7127f-01a8-432c-a384-0c7276256f85'],47,,Right Foot,"[120.0, 34.7, 0.5]",True,"[{'location': [88.5, 22.2], 'player': {'id': 10202, 'name': 'Virginia Torrecilla Reyes'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [96.9, 22.9], 'player': {'id': 10151, 'name': 'Jennifer Hermoso Fuentes'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [109.2, 19.5], 'player': {'id': 10143, 'name': 'Alexia Putellas Segura'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [103.4, 29.7], 'player': {'id': 10161, 'name': 'María Francesca Caldentey Oliver'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [109.4, 14.2], 'player': {'id': 25510, 'name': 'Nahikari García Pérez'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [110.4, 15.4], 'player': {'id': 10399, 'name': 'Kathrin Julia Hendrich'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [110.5, 25.0], 'player': {'id': 10261, 'name': 'Sara Doorsoun-Khajeh'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.6, 24.1], 'player': {'id': 10263, 'name': 'Sara Däbritz'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [103.4, 31.3], 'player': {'id': 25491, 'name': 'Marina Hegering'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.1, 33.9], 'player': {'id': 10266, 'name': 'Lena Goeßling'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [104.6, 20.5], 'player': {'id': 25492, 'name': 'Giulia Gwinn'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [104.0, 36.9], 'player': {'id': 15178, 'name': 'Alexandra Popp'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [100.5, 46.2], 'player': {'id': 25478, 'name': 'Lena Oberdorf'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [118.1, 39.3], 'player': {'id': 10257, 'name': 'Almuth Schult'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",39fdc85a-ed43-4a5c-bd0b-8888f6fe46fc,,,Off T,0.11566309,Normal,Open Play,,,,Spain Women's,863,00:15:47.927,Shot,
,,,,,,,,,,,,,,,,,0.576395,,,,,,,,,,,cd838028-9847-4638-86d6-955feb6ec3e0,675,,,"[113.1, 55.6]",22949,16,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Giulia Gwinn,25492.0,Right Midfield,43,Germany Women's,857,['bea2baa8-93fd-49ed-8d92-b507ebcfb476'],44,,Right Foot,"[119.0, 44.1, 2.0]",,"[{'location': [96.2, 58.1], 'player': {'id': 10263, 'name': 'Sara Däbritz'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [118.9, 57.8], 'player': {'id': 10374, 'name': 'Svenja Huth'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [103.3, 41.8], 'player': {'id': 15178, 'name': 'Alexandra Popp'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [114.0, 39.0], 'player': {'id': 10202, 'name': 'Virginia Torrecilla Reyes'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [106.4, 41.5], 'player': {'id': 10148, 'name': 'Marta Torrejón Moya'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [114.3, 55.8], 'player': {'id': 10200, 'name': 'Marta Corredera Rueda'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [112.1, 54.6], 'player': {'id': 10155, 'name': 'María Pilar León Cebrián'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.9, 47.1], 'player': {'id': 10165, 'name': 'Irene Paredes Hernandez'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [119.2, 43.8], 'player': {'id': 10142, 'name': 'Sandra Paños García-Villamil'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,,,Saved,0.014924447,Normal,Open Play,,,,Germany Women's,857,00:16:44.355,Shot,
,,,,,,,,,,,,,,,,,1.70309,,,,,,,,,,,7d9bced3-546a-4116-aded-67eeed94a1f5,739,,,"[86.4, 50.5]",22949,17,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Giulia Gwinn,25492.0,Right Midfield,47,Germany Women's,857,['9937e712-2537-4cf7-af26-7b591a1bb00d'],46,,Right Foot,"[119.9, 33.4, 0.5]",,"[{'location': [97.1, 55.8], 'player': {'id': 10374, 'name': 'Svenja Huth'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [84.3, 67.3], 'player': {'id': 10399, 'name': 'Kathrin Julia Hendrich'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [95.2, 29.2], 'player': {'id': 10266, 'name': 'Lena Goeßling'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [91.0, 30.8], 'player': {'id': 25478, 'name': 'Lena Oberdorf'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [99.0, 11.6], 'player': {'id': 15178, 'name': 'Alexandra Popp'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [117.2, 40.4], 'player': {'id': 10142, 'name': 'Sandra Paños García-Villamil'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [98.5, 51.3], 'player': {'id': 10200, 'name': 'Marta Corredera Rueda'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [98.5, 48.1], 'player': {'id': 10155, 'name': 'María Pilar León Cebrián'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [86.0, 64.0], 'player': {'id': 10143, 'name': 'Alexia Putellas Segura'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [88.4, 48.2], 'player': {'id': 10202, 'name': 'Virginia Torrecilla Reyes'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [98.8, 28.4], 'player': {'id': 10148, 'name': 'Marta Torrejón Moya'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [98.9, 32.0], 'player': {'id': 10165, 'name': 'Irene Paredes Hernandez'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [91.6, 32.2], 'player': {'id': 10153, 'name': 'Silvia Meseguer Bellido'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [85.1, 28.3], 'player': {'id': 10161, 'name': 'María Francesca Caldentey Oliver'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}]",184e4cc8-0fc6-4439-b25a-86578c837574,,,Off T,0.007808205,Normal,Open Play,,,,Germany Women's,857,00:17:46.017,Shot,
,,,,,,,,,,,,,,,,,0.4437,,,,,,,,,,,6b0f45c7-2429-49d7-979f-9e9f602df355,865,,,"[89.1, 38.8]",22949,20,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Virginia Torrecilla Reyes,10202.0,Left Center Midfield,53,Spain Women's,863,"['50f3067c-c0ba-4f02-8672-68f4a774fbc1', 'de155a04-08d9-4515-9c36-40632cba75a1']",58,,Right Foot,"[101.7, 38.5]",,"[{'location': [90.5, 34.9], 'player': {'id': 25492, 'name': 'Giulia Gwinn'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [94.8, 39.3], 'player': {'id': 10266, 'name': 'Lena Goeßling'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [97.6, 34.3], 'player': {'id': 10261, 'name': 'Sara Doorsoun-Khajeh'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.3, 34.2], 'player': {'id': 10399, 'name': 'Kathrin Julia Hendrich'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.8, 38.7], 'player': {'id': 25491, 'name': 'Marina Hegering'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.9, 48.3], 'player': {'id': 15423, 'name': 'Verena Schweers'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [99.3, 52.5], 'player': {'id': 10263, 'name': 'Sara Däbritz'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [95.3, 32.2], 'player': {'id': 10143, 'name': 'Alexia Putellas Segura'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [106.9, 38.0], 'player': {'id': 25510, 'name': 'Nahikari García Pérez'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [96.5, 47.6], 'player': {'id': 10161, 'name': 'María Francesca Caldentey Oliver'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [98.3, 61.2], 'player': {'id': 10148, 'name': 'Marta Torrejón Moya'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [117.7, 40.0], 'player': {'id': 10257, 'name': 'Almuth Schult'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,,,Blocked,0.019942386,Normal,Open Play,,,,Spain Women's,863,00:20:58.132,Shot,
,,,,,,,,,,,,,,,,,1.4861,,,,,,,,,,,adcd0aef-ee8d-4e75-85f2-5c9044b87220,908,,,"[108.4, 9.7]",22949,21,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marta Corredera Rueda,10200.0,Left Back,54,Spain Women's,863,['3f11f9cc-ab63-4ac7-8577-421f7aa471fb'],42,,Right Foot,"[119.5, 36.4, 2.0]",True,"[{'location': [107.0, 11.7], 'player': {'id': 10151, 'name': 'Jennifer Hermoso Fuentes'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [88.2, 10.5], 'player': {'id': 10374, 'name': 'Svenja Huth'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [105.3, 10.1], 'player': {'id': 25492, 'name': 'Giulia Gwinn'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [107.4, 9.6], 'player': {'id': 10399, 'name': 'Kathrin Julia Hendrich'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [109.2, 13.8], 'player': {'id': 10261, 'name': 'Sara Doorsoun-Khajeh'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.7, 24.3], 'player': {'id': 25491, 'name': 'Marina Hegering'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.1, 23.0], 'player': {'id': 25510, 'name': 'Nahikari García Pérez'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [98.5, 16.6], 'player': {'id': 10263, 'name': 'Sara Däbritz'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [94.2, 14.2], 'player': {'id': 10143, 'name': 'Alexia Putellas Segura'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [97.0, 27.6], 'player': {'id': 10266, 'name': 'Lena Goeßling'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [105.4, 39.9], 'player': {'id': 15423, 'name': 'Verena Schweers'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.9, 45.9], 'player': {'id': 10161, 'name': 'María Francesca Caldentey Oliver'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [117.9, 37.7], 'player': {'id': 10257, 'name': 'Almuth Schult'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",70421af3-9d2d-410a-91c5-d8eed1fcd5fb,,,Saved,0.0063287783,Normal,Open Play,,,,Spain Women's,863,00:21:42.894,Shot,
,,,,,,,,,,,,,,,,,0.763281,,,,,,,,,,,6e7f8020-b449-4635-b528-683609385707,1235,,,"[107.5, 56.5]",22949,31,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Svenja Huth,10374.0,Right Center Forward,70,Germany Women's,857,"['b3116089-8212-446f-b619-0d63d58f8fd5', 'de8eff37-f535-4d7f-9987-718570a4c1b5']",10,,Right Foot,"[118.7, 43.1, 0.2]",,"[{'location': [103.7, 46.2], 'player': {'id': 10263, 'name': 'Sara Däbritz'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [96.7, 41.9], 'player': {'id': 15178, 'name': 'Alexandra Popp'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [88.0, 57.4], 'player': {'id': 25492, 'name': 'Giulia Gwinn'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [100.2, 27.8], 'player': {'id': 25478, 'name': 'Lena Oberdorf'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [119.2, 42.7], 'player': {'id': 10142, 'name': 'Sandra Paños García-Villamil'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.9, 51.1], 'player': {'id': 10200, 'name': 'Marta Corredera Rueda'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [106.5, 44.3], 'player': {'id': 10148, 'name': 'Marta Torrejón Moya'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [91.5, 49.7], 'player': {'id': 10155, 'name': 'María Pilar León Cebrián'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [90.8, 43.1], 'player': {'id': 10153, 'name': 'Silvia Meseguer Bellido'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [83.8, 52.3], 'player': {'id': 10202, 'name': 'Virginia Torrecilla Reyes'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [107.9, 54.3], 'player': {'id': 10165, 'name': 'Irene Paredes Hernandez'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",50120606-48f0-44cf-96f7-cdb9bfd94e3a,,,Saved,0.0434791,Normal,Open Play,,,,Germany Women's,857,00:31:10.023,Shot,True
,,,,,,,,,,,,,,,,,0.2446,,,,,,,,,,,92e7c280-b29a-480a-968d-4d4d4334b9f8,1254,,,"[114.5, 28.2]",22949,32,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Jennifer Hermoso Fuentes,10151.0,Center Defensive Midfield,73,Spain Women's,863,"['15a9fe7f-4707-4391-a4e4-6b19b65710cd', '4b8df7a8-d597-4ad4-96e1-93f81ce9a748']",20,,Left Foot,"[115.0, 29.1]",True,"[{'location': [108.1, 19.3], 'player': {'id': 10161, 'name': 'María Francesca Caldentey Oliver'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [113.9, 59.8], 'player': {'id': 10263, 'name': 'Sara Däbritz'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [117.8, 45.4], 'player': {'id': 15423, 'name': 'Verena Schweers'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [117.1, 41.7], 'player': {'id': 15178, 'name': 'Alexandra Popp'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [118.6, 41.1], 'player': {'id': 25491, 'name': 'Marina Hegering'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [115.4, 33.6], 'player': {'id': 25478, 'name': 'Lena Oberdorf'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [115.5, 30.3], 'player': {'id': 10261, 'name': 'Sara Doorsoun-Khajeh'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [114.1, 29.7], 'player': {'id': 10399, 'name': 'Kathrin Julia Hendrich'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [98.9, 33.7], 'player': {'id': 10374, 'name': 'Svenja Huth'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [108.1, 38.4], 'player': {'id': 10266, 'name': 'Lena Goeßling'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [106.4, 50.8], 'player': {'id': 25492, 'name': 'Giulia Gwinn'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [119.3, 37.2], 'player': {'id': 10257, 'name': 'Almuth Schult'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [94.0, 32.2], 'player': {'id': 10200, 'name': 'Marta Corredera Rueda'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [113.7, 30.5], 'player': {'id': 10165, 'name': 'Irene Paredes Hernandez'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [113.7, 43.7], 'player': {'id': 25510, 'name': 'Nahikari García Pérez'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [112.8, 39.3], 'player': {'id': 10148, 'name': 'Marta Torrejón Moya'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [111.2, 41.4], 'player': {'id': 10202, 'name': 'Virginia Torrecilla Reyes'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [116.2, 41.4], 'player': {'id': 10143, 'name': 'Alexia Putellas Segura'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [112.6, 71.6], 'player': {'id': 10153, 'name': 'Silvia Meseguer Bellido'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",af069859-5001-48e6-83de-947347f0b016,,,Blocked,0.0380251,Volley,Open Play,,,,Spain Women's,863,00:32:20.402,Shot,
