50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.698459,,,,,,,,,,,,,d531cf04-98c1-4d92-94c3-f9a47dd5cc3a,213,,"[113.3, 33.9]",3879679,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Daniel Ciofani,13613.0,Right Center Forward,13,Frosinone,291,"['0bea027a-3f2d-4c87-bd82-6301cb671319', '92cff46f-d8ef-4b71-97fc-5731513f3e2e']",29,True,Head,,"[118.7, 37.8, 1.0]",,"[{'location': [119.0, 38.8], 'player': {'id': 7028, 'name': 'José Manuel Reina Páez'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [119.1, 36.3], 'player': {'id': 7029, 'name': 'José María Callejón Bueno'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [115.9, 44.7], 'player': {'id': 5497, 'name': 'Gonzalo Gerardo Higuaín'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [114.8, 40.8], 'player': {'id': 5675, 'name': 'Kalidou Koulibaly'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [116.6, 32.2], 'player': {'id': 5457, 'name': 'Ivan Strinić'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [114.0, 37.2], 'player': {'id': 7030, 'name': 'Raúl Albiol i Tortajada'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.1, 42.2], 'player': {'id': 7035, 'name': 'Allan Marques Loureiro'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [114.2, 29.4], 'player': {'id': 7025, 'name': 'Marek Hamšík'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [111.7, 19.6], 'player': {'id': 5630, 'name': 'Dries Mertens'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [117.8, 6.6], 'player': {'id': 8793, 'name': 'Oliver Kragl'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [112.8, 49.3], 'player': {'id': 174418, 'name': 'Modibo Diakité'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [112.5, 44.3], 'player': {'id': 31721, 'name': 'Matteo Ciofani'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [114.2, 37.6], 'player': {'id': 387847, 'name': 'Leonardo Blanchard'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [115.0, 35.0], 'player': {'id': 23470, 'name': 'Luca Paganini'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [95.6, 47.8], 'player': {'id': 23349, 'name': 'Paolo Sammarco'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [110.9, 35.6], 'player': {'id': 7024, 'name': 'Jorge Luiz Frello Filho'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [114.0, 34.0], 'player': {'id': 7031, 'name': 'Elseid Hysaj'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",d8521292-a959-4e52-ab0f-342e352265a4,,Saved,0.0729689,Normal,Open Play,,,,Frosinone,291,00:04:29.494,Shot,True
,,,,,,,,,,,,,,,,,0.327613,,,,,,,,,,,,,a65e7146-bf30-47da-951f-e53a1f5cf683,678,,"[95.6, 43.8]",3879679,16,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Dries Mertens,5630.0,Left Wing,36,Napoli,227,"['1a913e44-ef36-4313-ac02-faecf36117d1', '31c7bf4a-47c3-4cef-a931-1986cdb21c77']",45,,Right Foot,,"[106.1, 43.6]",,"[{'location': [108.0, 45.1], 'player': {'id': 30911, 'name': 'Robert Gucher'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [107.2, 45.7], 'player': {'id': 24235, 'name': 'Federico Dionisi'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [107.2, 44.6], 'player': {'id': 31721, 'name': 'Matteo Ciofani'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.1, 43.6], 'player': {'id': 13613, 'name': 'Daniel Ciofani'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [107.3, 42.6], 'player': {'id': 23470, 'name': 'Luca Paganini'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [106.1, 47.0], 'player': {'id': 8793, 'name': 'Oliver Kragl'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [107.3, 41.5], 'player': {'id': 296873, 'name': 'Roberto Crivello'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.8, 38.5], 'player': {'id': 23349, 'name': 'Paolo Sammarco'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [118.6, 39.8], 'player': {'id': 386510, 'name': 'Massimo Zenildo Zappino'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.7, 35.4], 'player': {'id': 387847, 'name': 'Leonardo Blanchard'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.4, 32.0], 'player': {'id': 174418, 'name': 'Modibo Diakité'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.2, 47.7], 'player': {'id': 5675, 'name': 'Kalidou Koulibaly'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [108.5, 43.6], 'player': {'id': 5497, 'name': 'Gonzalo Gerardo Higuaín'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [106.2, 42.3], 'player': {'id': 7025, 'name': 'Marek Hamšík'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [107.1, 40.0], 'player': {'id': 7029, 'name': 'José María Callejón Bueno'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [105.6, 35.5], 'player': {'id': 7024, 'name': 'Jorge Luiz Frello Filho'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [96.8, 27.8], 'player': {'id': 5457, 'name': 'Ivan Strinić'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",,,Blocked,0.071832985,Normal,Free Kick,,,,Napoli,227,00:16:45.835,Shot,
,,,,,,,,,,,,,,,,,0.344542,,,,,,,,,,,,,90b5095c-8886-4878-81d2-130e585a6eac,792,,"[103.9, 22.3]",3879679,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Dries Mertens,5630.0,Left Wing,40,Napoli,227,"['5f6b05b3-dc18-4b0f-ac7f-0774ef84aa38', '66e71dc5-78f0-4b61-b0d5-29b7d11e3d0d', 'ca0c8b89-f2ce-4efe-b19b-0e94091bca4b']",44,,Right Foot,,"[107.6, 26.4]",,"[{'location': [118.0, 36.6], 'player': {'id': 386510, 'name': 'Massimo Zenildo Zappino'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.1, 39.2], 'player': {'id': 30911, 'name': 'Robert Gucher'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [107.2, 45.5], 'player': {'id': 296873, 'name': 'Roberto Crivello'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [108.3, 37.4], 'player': {'id': 387847, 'name': 'Leonardo Blanchard'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.8, 26.0], 'player': {'id': 23470, 'name': 'Luca Paganini'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [108.3, 27.1], 'player': {'id': 174418, 'name': 'Modibo Diakité'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.3, 24.6], 'player': {'id': 23349, 'name': 'Paolo Sammarco'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [106.6, 22.7], 'player': {'id': 31721, 'name': 'Matteo Ciofani'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [90.3, 32.6], 'player': {'id': 7025, 'name': 'Marek Hamšík'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [105.9, 45.4], 'player': {'id': 7029, 'name': 'José María Callejón Bueno'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [98.7, 26.5], 'player': {'id': 5497, 'name': 'Gonzalo Gerardo Higuaín'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [95.0, 17.0], 'player': {'id': 5457, 'name': 'Ivan Strinić'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",f4360e14-9064-42e5-8762-a54da1eb560e,,Blocked,0.025308006,Normal,Open Play,,,,Napoli,227,00:18:44.016,Shot,True
,,,,,,,,,,,,,,,,,0.284462,,,,,,,,,,,,,d332db3c-803b-4b06-98a5-98ef21c6e5e1,807,,"[102.8, 32.1]",3879679,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Allan Marques Loureiro,7035.0,Right Center Midfield,40,Napoli,227,"['1cb3b059-273b-46dd-b503-ebfab2ba0e36', '5ed86b40-99da-4b56-b27a-5de85bfc4825', 'f91f0d34-24bd-4313-9a2b-46231368ad2a']",51,,Left Foot,,"[106.3, 33.6]",,"[{'location': [105.2, 42.3], 'player': {'id': 296873, 'name': 'Roberto Crivello'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.1, 33.4], 'player': {'id': 30911, 'name': 'Robert Gucher'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [108.1, 37.5], 'player': {'id': 387847, 'name': 'Leonardo Blanchard'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.5, 34.1], 'player': {'id': 174418, 'name': 'Modibo Diakité'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.0, 31.7], 'player': {'id': 31721, 'name': 'Matteo Ciofani'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [117.9, 39.1], 'player': {'id': 386510, 'name': 'Massimo Zenildo Zappino'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [99.0, 46.6], 'player': {'id': 8793, 'name': 'Oliver Kragl'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [98.6, 31.7], 'player': {'id': 23470, 'name': 'Luca Paganini'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [97.6, 28.2], 'player': {'id': 23349, 'name': 'Paolo Sammarco'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [105.6, 38.6], 'player': {'id': 5497, 'name': 'Gonzalo Gerardo Higuaín'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [93.6, 31.6], 'player': {'id': 7025, 'name': 'Marek Hamšík'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [105.7, 31.8], 'player': {'id': 5630, 'name': 'Dries Mertens'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [103.1, 42.0], 'player': {'id': 7029, 'name': 'José María Callejón Bueno'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [82.8, 23.3], 'player': {'id': 5457, 'name': 'Ivan Strinić'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",,,Blocked,0.06286726,Normal,Open Play,,,,Napoli,227,00:18:51.383,Shot,True
,,,,,,,,,,,,,,,,,0.348236,,,,,,,,,,,,,36b233ee-bba5-4130-a885-439bbe97b7a4,813,,"[118.3, 44.3]",3879679,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Raúl Albiol i Tortajada,7030.0,Right Center Back,41,Napoli,227,"['61908b28-671a-4bed-b2e3-429d9d6040e1', 'ede4bd7a-fb63-47d4-8871-0fe194aaf17f']",21,,Left Foot,,"[120.0, 43.1, 2.3]",True,"[{'location': [118.4, 43.8], 'player': {'id': 296873, 'name': 'Roberto Crivello'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [98.9, 34.6], 'player': {'id': 7035, 'name': 'Allan Marques Loureiro'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [115.0, 43.3], 'player': {'id': 174418, 'name': 'Modibo Diakité'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [117.8, 46.2], 'player': {'id': 387847, 'name': 'Leonardo Blanchard'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [118.2, 42.8], 'player': {'id': 386510, 'name': 'Massimo Zenildo Zappino'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [116.8, 39.2], 'player': {'id': 5497, 'name': 'Gonzalo Gerardo Higuaín'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [117.9, 39.3], 'player': {'id': 23349, 'name': 'Paolo Sammarco'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [119.0, 37.9], 'player': {'id': 13613, 'name': 'Daniel Ciofani'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [118.7, 35.8], 'player': {'id': 30911, 'name': 'Robert Gucher'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [118.7, 34.4], 'player': {'id': 7029, 'name': 'José María Callejón Bueno'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [113.8, 43.0], 'player': {'id': 5675, 'name': 'Kalidou Koulibaly'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [110.8, 29.1], 'player': {'id': 23470, 'name': 'Luca Paganini'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [114.6, 28.2], 'player': {'id': 31721, 'name': 'Matteo Ciofani'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.2, 5.3], 'player': {'id': 7025, 'name': 'Marek Hamšík'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [107.0, 12.9], 'player': {'id': 24235, 'name': 'Federico Dionisi'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [102.8, 34.2], 'player': {'id': 8793, 'name': 'Oliver Kragl'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [110.1, 28.0], 'player': {'id': 5630, 'name': 'Dries Mertens'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",7cd6a2b2-f945-426f-8946-365ef8695d33,,Goal,0.23795742,Volley,Open Play,,,,Napoli,227,00:19:21.430,Shot,True
,,,,,,,,,,,,,,,,,1.749329,,,,,,,,,,,,,5a24adb9-7265-4770-b048-451e77fb893b,851,,"[92.3, 38.7]",3879679,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Allan Marques Loureiro,7035.0,Right Center Midfield,44,Napoli,227,"['37f05fb4-65ab-427b-9aa8-7d73cc89ebaf', 'a0a9d2e1-7d95-432c-b8ad-483901824dcd']",24,,Right Foot,,"[120.0, 42.0, 7.7]",,"[{'location': [90.1, 47.6], 'player': {'id': 7031, 'name': 'Elseid Hysaj'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [107.2, 38.2], 'player': {'id': 5497, 'name': 'Gonzalo Gerardo Higuaín'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [105.0, 57.0], 'player': {'id': 5675, 'name': 'Kalidou Koulibaly'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [98.6, 39.9], 'player': {'id': 7029, 'name': 'José María Callejón Bueno'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [101.1, 47.4], 'player': {'id': 23349, 'name': 'Paolo Sammarco'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [102.5, 49.0], 'player': {'id': 387847, 'name': 'Leonardo Blanchard'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.2, 51.0], 'player': {'id': 296873, 'name': 'Roberto Crivello'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [100.0, 40.1], 'player': {'id': 30911, 'name': 'Robert Gucher'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [102.0, 38.5], 'player': {'id': 174418, 'name': 'Modibo Diakité'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.1, 38.5], 'player': {'id': 23470, 'name': 'Luca Paganini'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [103.6, 34.2], 'player': {'id': 13613, 'name': 'Daniel Ciofani'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [106.4, 35.4], 'player': {'id': 31721, 'name': 'Matteo Ciofani'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.1, 26.0], 'player': {'id': 5630, 'name': 'Dries Mertens'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [118.5, 41.9], 'player': {'id': 386510, 'name': 'Massimo Zenildo Zappino'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [91.0, 35.9], 'player': {'id': 24235, 'name': 'Federico Dionisi'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [93.8, 39.5], 'player': {'id': 8793, 'name': 'Oliver Kragl'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [87.0, 46.4], 'player': {'id': 7025, 'name': 'Marek Hamšík'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [82.7, 36.2], 'player': {'id': 7024, 'name': 'Jorge Luiz Frello Filho'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}]",,,Off T,0.018362843,Half Volley,Open Play,,,,Napoli,227,00:21:24.778,Shot,True
,,,,,,,,,,,,,,,,,0.614814,,,,,,,,,,,,,18ae984d-661b-4d6a-b222-deb5a4dcbf66,969,,"[104.5, 31.7]",3879679,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gonzalo Gerardo Higuaín,5497.0,Center Forward,46,Napoli,227,"['4cf6c420-ba88-4307-a2b5-1288619d2521', '7e2921ab-1bbd-4fcf-866f-3c44ada6fc9f', 'a3c63929-094a-4751-958a-d3ced17d2eb9']",18,,Right Foot,,"[115.2, 39.8]",,"[{'location': [80.1, 14.1], 'player': {'id': 23470, 'name': 'Luca Paganini'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [112.6, 41.3], 'player': {'id': 296873, 'name': 'Roberto Crivello'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [105.1, 33.8], 'player': {'id': 30911, 'name': 'Robert Gucher'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [118.2, 39.9], 'player': {'id': 386510, 'name': 'Massimo Zenildo Zappino'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.1, 32.4], 'player': {'id': 174418, 'name': 'Modibo Diakité'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.8, 31.4], 'player': {'id': 387847, 'name': 'Leonardo Blanchard'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.1, 20.8], 'player': {'id': 31721, 'name': 'Matteo Ciofani'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [114.2, 41.4], 'player': {'id': 7029, 'name': 'José María Callejón Bueno'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [80.5, 24.1], 'player': {'id': 7025, 'name': 'Marek Hamšík'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [80.3, 6.3], 'player': {'id': 5630, 'name': 'Dries Mertens'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",08f05d26-8005-4f11-adc6-c70b871df44c,,Blocked,0.06592111,Normal,Open Play,,,,Napoli,227,00:23:18.748,Shot,True
,,,,,,,,,,,,,,,,,1.048769,,,,,,,,,,,,,2c210f60-9ea3-4da0-a517-e3fb2500921f,1029,,"[97.0, 54.0]",3879679,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Elseid Hysaj,7031.0,Right Back,49,Napoli,227,['b90b4286-004a-483a-9120-d967de733e7e'],15,,Left Foot,,"[120.0, 30.1, 6.3]",,"[{'location': [101.5, 26.7], 'player': {'id': 5630, 'name': 'Dries Mertens'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [105.9, 31.8], 'player': {'id': 31721, 'name': 'Matteo Ciofani'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [100.8, 58.6], 'player': {'id': 8793, 'name': 'Oliver Kragl'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [100.7, 53.5], 'player': {'id': 13613, 'name': 'Daniel Ciofani'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [105.2, 43.4], 'player': {'id': 174418, 'name': 'Modibo Diakité'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.9, 53.5], 'player': {'id': 387847, 'name': 'Leonardo Blanchard'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.5, 51.4], 'player': {'id': 30911, 'name': 'Robert Gucher'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [100.7, 43.5], 'player': {'id': 23349, 'name': 'Paolo Sammarco'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [117.6, 41.1], 'player': {'id': 386510, 'name': 'Massimo Zenildo Zappino'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.7, 55.8], 'player': {'id': 7035, 'name': 'Allan Marques Loureiro'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [102.7, 43.6], 'player': {'id': 5497, 'name': 'Gonzalo Gerardo Higuaín'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [106.9, 70.8], 'player': {'id': 7029, 'name': 'José María Callejón Bueno'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [83.3, 48.5], 'player': {'id': 7024, 'name': 'Jorge Luiz Frello Filho'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [86.7, 36.0], 'player': {'id': 7025, 'name': 'Marek Hamšík'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [88.8, 28.5], 'player': {'id': 23470, 'name': 'Luca Paganini'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}]",,,Off T,0.020139018,Half Volley,Open Play,,,,Napoli,227,00:24:15.714,Shot,
,,,,,,,,,,,,,,,,,0.13803,,,,,,,,,,,,,2b828c3f-aed2-4705-a086-871aa4306020,1088,,"[97.1, 35.3]",3879679,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gonzalo Gerardo Higuaín,5497.0,Center Forward,53,Napoli,227,"['38e65880-bfcd-49bf-97de-72b695f7a0ab', 'e0ad5355-7dbc-4df3-b767-94addc91c666']",32,,Right Foot,,"[99.4, 35.6]",,"[{'location': [100.8, 52.7], 'player': {'id': 296873, 'name': 'Roberto Crivello'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [92.2, 37.8], 'player': {'id': 8793, 'name': 'Oliver Kragl'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [88.9, 31.3], 'player': {'id': 23470, 'name': 'Luca Paganini'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [99.9, 41.8], 'player': {'id': 387847, 'name': 'Leonardo Blanchard'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [93.5, 32.0], 'player': {'id': 23349, 'name': 'Paolo Sammarco'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [100.4, 35.9], 'player': {'id': 174418, 'name': 'Modibo Diakité'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.7, 32.0], 'player': {'id': 31721, 'name': 'Matteo Ciofani'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [115.2, 41.2], 'player': {'id': 386510, 'name': 'Massimo Zenildo Zappino'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [91.0, 42.2], 'player': {'id': 7035, 'name': 'Allan Marques Loureiro'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [90.3, 27.0], 'player': {'id': 7025, 'name': 'Marek Hamšík'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}]",e22a1731-7cc0-44a9-b900-d8593d39e917,,Blocked,0.06853128,Normal,Open Play,,,,Napoli,227,00:25:32.253,Shot,
,,,,,,,,,,,,,,,,,0.345255,,,,,,,,,,,,,76dee171-130b-4bbe-9159-6386eb3358b5,1239,,"[108.1, 40.1]",3879679,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,Gonzalo Gerardo Higuaín,5497.0,Center Forward,59,Napoli,227,['ee581b18-2dfa-4bc6-847c-eee892741749'],37,,Right Foot,,"[120.0, 38.8, 0.9]",,,,,Goal,0.7835,Normal,Penalty,,,,Napoli,227,00:29:37.607,Shot,
