bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.34297,,,,,,,,,,,,,,,5f02e682-82e3-4736-9223-93e1ab2b9d59,1584,,"[87.1, 50.2]",3754131,46,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Matt Ritchie,3049.0,Right Midfield,103,AFC Bournemouth,28,['653ddcda-5b5f-4d0b-93ad-65a37ab636ae'],18,,Left Foot,"[120.0, 33.1, 4.4]",,"[{'location': [119.2, 38.3], 'player': {'id': 20066, 'name': 'Darren Randolph'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.9, 48.1], 'player': {'id': 4280, 'name': 'Winston Reid'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.8, 40.6], 'player': {'id': 21254, 'name': 'Carl Jenkinson'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [106.9, 31.3], 'player': {'id': 3316, 'name': 'James Tomkins'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [95.6, 53.1], 'player': {'id': 3062, 'name': 'Aaron Cresswell'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.6, 36.8], 'player': {'id': 3962, 'name': 'Diafra Sakho'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [95.7, 45.9], 'player': {'id': 3897, 'name': 'Pedro Mba Obiang Avomo'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [97.8, 34.6], 'player': {'id': 21540, 'name': 'Kevin Nolan'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'teammate': False}, {'location': [102.8, 21.4], 'player': {'id': 3491, 'name': 'Dimitri Payet'}, 'position': {'id': 20, 'name': 'Left Attacking Midfield'}, 'teammate': False}, {'location': [89.7, 39.7], 'player': {'id': 3874, 'name': 'Mark Noble'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [103.9, 29.6], 'player': {'id': 3346, 'name': 'Joshua King'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [103.9, 26.5], 'player': {'id': 3345, 'name': 'Charlie Daniels'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [102.1, 9.9], 'player': {'id': 4416, 'name': 'Max-Alain Gradel'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [93.5, 65.0], 'player': {'id': 3684, 'name': 'Cheikhou Kouyaté'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [102.4, 48.5], 'player': {'id': 3616, 'name': 'Callum Wilson'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [85.8, 63.6], 'player': {'id': 3608, 'name': 'Simon Francis'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",c5be6c1a-ea63-4268-9f05-1b9ca8a2cd84,,Off T,0.013083998,Normal,Open Play,,,,AFC Bournemouth,28,00:46:18.354,Shot,
,,,,,,,,,,,,,,,0.434135,,,,,,,,,,,,,,,3bbd27cf-fad4-46ab-bb01-b5fec352855f,1598,,"[104.3, 34.9]",3754131,47,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Max-Alain Gradel,4416.0,Left Midfield,105,AFC Bournemouth,28,['e2f961d5-2624-4ab0-afa8-f56d368d2e3e'],5,,Right Foot,"[118.3, 39.2, 0.6]",True,"[{'location': [111.5, 48.5], 'player': {'id': 3616, 'name': 'Callum Wilson'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [89.5, 58.3], 'player': {'id': 3346, 'name': 'Joshua King'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [118.9, 38.1], 'player': {'id': 20066, 'name': 'Darren Randolph'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [96.4, 51.3], 'player': {'id': 3874, 'name': 'Mark Noble'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [113.5, 49.9], 'player': {'id': 21254, 'name': 'Carl Jenkinson'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.4, 49.4], 'player': {'id': 4280, 'name': 'Winston Reid'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.3, 39.8], 'player': {'id': 3316, 'name': 'James Tomkins'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [90.6, 64.1], 'player': {'id': 3062, 'name': 'Aaron Cresswell'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",5d03ee89-74e0-489d-85ed-aed4eb5b42ac,,Saved,0.1772336,Normal,Open Play,,,,AFC Bournemouth,28,00:47:05.660,Shot,
,,,,,,,,,,,,,,,0.56341,,,,,,,,,,,,,,,9ca0d0da-98dc-4660-be86-efe549bf2480,1696,,"[108.0, 40.0]",3754131,47,,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Mark Noble,3874.0,Left Center Midfield,112,West Ham United,40,['65518320-dfff-4f70-9e9b-d6939c6f320f'],5,,Right Foot,"[120.0, 37.7, 1.2]",,,,,Goal,0.7835,Normal,Penalty,,,,West Ham United,40,00:02:05.098,Shot,
,,,,,,,,,,,,,,,0.294076,,,,,,,,,,,,,,,7b911f48-133b-4cb1-aed0-9ca3ba503d1a,1839,,"[97.7, 30.5]",3754131,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dimitri Payet,3491.0,Center Attacking Midfield,119,West Ham United,40,"['7e0d9085-a8cd-47de-a5b2-f0cf0383ce1f', 'bf74c999-87fc-48f5-8f50-d118bf3c6d5f']",26,,Right Foot,"[103.3, 34.0]",,"[{'location': [101.4, 35.8], 'player': {'id': 3962, 'name': 'Diafra Sakho'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [96.3, 53.7], 'player': {'id': 3684, 'name': 'Cheikhou Kouyaté'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [101.4, 15.5], 'player': {'id': 22594, 'name': 'Matt Jarvis'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [94.7, 18.9], 'player': {'id': 3049, 'name': 'Matt Ritchie'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [96.1, 28.8], 'player': {'id': 13248, 'name': ""Eunan O''Kane""}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [97.4, 33.9], 'player': {'id': 3344, 'name': 'Andrew Surman'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [103.5, 22.6], 'player': {'id': 3608, 'name': 'Simon Francis'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.4, 29.4], 'player': {'id': 9626, 'name': 'Tommy Elphick'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.9, 34.1], 'player': {'id': 3341, 'name': 'Steve Cook'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.7, 45.6], 'player': {'id': 3345, 'name': 'Charlie Daniels'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [117.9, 37.3], 'player': {'id': 20074, 'name': 'Artur Boruc'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",2eba03e1-183f-4de0-bc81-7b24b9ebafa7,,Blocked,0.04540128,Normal,Open Play,,,,West Ham United,40,00:06:26.076,Shot,
,,,,,,,,,,,,,,,0.470887,,,,,,,,,,,,,,,e038f08a-965e-4c19-ab22-f77555f58b01,1850,,"[116.9, 52.2]",3754131,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Diafra Sakho,3962.0,Center Forward,120,West Ham United,40,"['5e73433d-5128-4503-b7e3-d81a4a999418', '8435e416-b5ef-447a-83b0-45c44a8df2ca']",2,,Right Foot,"[118.7, 43.6, 0.3]",,"[{'location': [103.3, 63.1], 'player': {'id': 3491, 'name': 'Dimitri Payet'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [114.5, 43.6], 'player': {'id': 9626, 'name': 'Tommy Elphick'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.9, 44.2], 'player': {'id': 22594, 'name': 'Matt Jarvis'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [95.8, 60.9], 'player': {'id': 3874, 'name': 'Mark Noble'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [104.5, 43.4], 'player': {'id': 3897, 'name': 'Pedro Mba Obiang Avomo'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [119.4, 43.4], 'player': {'id': 20074, 'name': 'Artur Boruc'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [112.1, 58.3], 'player': {'id': 3646, 'name': 'Marc Pugh'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [115.1, 53.8], 'player': {'id': 3345, 'name': 'Charlie Daniels'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [117.9, 48.9], 'player': {'id': 3341, 'name': 'Steve Cook'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.3, 57.6], 'player': {'id': 3344, 'name': 'Andrew Surman'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [108.5, 45.7], 'player': {'id': 13248, 'name': ""Eunan O''Kane""}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [112.9, 38.7], 'player': {'id': 3608, 'name': 'Simon Francis'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [98.4, 57.6], 'player': {'id': 4416, 'name': 'Max-Alain Gradel'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [115.9, 52.8], 'player': {'id': 3684, 'name': 'Cheikhou Kouyaté'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",de574e47-af71-41c6-84cc-094a48621502,,Saved,0.014064857,Half Volley,Open Play,,,,West Ham United,40,00:07:02.781,Shot,True
,,,,,,,,,,,,,,,0.554598,,,,,,,,,,,,,,,25aaf2c2-8eaa-4eeb-849f-51aa16f15522,1853,,"[115.5, 47.7]",3754131,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Cheikhou Kouyaté,3684.0,Right Wing,120,West Ham United,40,['ef26292a-9527-477f-b882-8da690d86207'],4,,Right Foot,"[120.0, 42.5, 2.3]",True,"[{'location': [119.0, 42.9], 'player': {'id': 20074, 'name': 'Artur Boruc'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.1, 42.6], 'player': {'id': 13248, 'name': ""Eunan O''Kane""}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [105.3, 55.7], 'player': {'id': 3344, 'name': 'Andrew Surman'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [115.5, 44.3], 'player': {'id': 9626, 'name': 'Tommy Elphick'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [98.8, 56.5], 'player': {'id': 4416, 'name': 'Max-Alain Gradel'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [101.6, 63.0], 'player': {'id': 3491, 'name': 'Dimitri Payet'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [114.5, 44.9], 'player': {'id': 22594, 'name': 'Matt Jarvis'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [95.7, 59.4], 'player': {'id': 3874, 'name': 'Mark Noble'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [105.2, 41.7], 'player': {'id': 3897, 'name': 'Pedro Mba Obiang Avomo'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [113.8, 38.1], 'player': {'id': 3608, 'name': 'Simon Francis'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [116.0, 54.1], 'player': {'id': 3962, 'name': 'Diafra Sakho'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [112.6, 57.6], 'player': {'id': 3646, 'name': 'Marc Pugh'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [115.8, 50.2], 'player': {'id': 3341, 'name': 'Steve Cook'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.2, 51.0], 'player': {'id': 3345, 'name': 'Charlie Daniels'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",,,Goal,0.22842959,Normal,Open Play,,,,West Ham United,40,00:07:04.001,Shot,
,,,,,,,,,,,,,,,1.413574,,,,,,,,,,,,,,,0c24193b-9844-4f0a-8152-29c5dd0f2bb5,1931,,"[102.1, 20.6]",3754131,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Diafra Sakho,3962.0,Center Forward,128,West Ham United,40,['301063db-f995-46fe-94f4-4c6d77ae7708'],36,,Right Foot,"[120.0, 52.8, 5.6]",,"[{'location': [108.4, 4.1], 'player': {'id': 3344, 'name': 'Andrew Surman'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [108.6, 16.9], 'player': {'id': 22594, 'name': 'Matt Jarvis'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [102.7, 2.9], 'player': {'id': 3062, 'name': 'Aaron Cresswell'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [107.5, 1.3], 'player': {'id': 3491, 'name': 'Dimitri Payet'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [95.2, 24.6], 'player': {'id': 3897, 'name': 'Pedro Mba Obiang Avomo'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [101.4, 51.8], 'player': {'id': 21254, 'name': 'Carl Jenkinson'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [109.2, 37.7], 'player': {'id': 3345, 'name': 'Charlie Daniels'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [109.0, 34.2], 'player': {'id': 3341, 'name': 'Steve Cook'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.2, 43.1], 'player': {'id': 3646, 'name': 'Marc Pugh'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [109.6, 20.6], 'player': {'id': 3608, 'name': 'Simon Francis'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [106.6, 21.0], 'player': {'id': 9626, 'name': 'Tommy Elphick'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.2, 24.5], 'player': {'id': 13248, 'name': ""Eunan O''Kane""}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [104.8, 18.5], 'player': {'id': 3049, 'name': 'Matt Ritchie'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [119.5, 38.6], 'player': {'id': 20074, 'name': 'Artur Boruc'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.3, 38.2], 'player': {'id': 3684, 'name': 'Cheikhou Kouyaté'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",8f8123cc-e50e-4202-a217-d868e362561e,,Off T,0.01322009,Normal,Open Play,,,,West Ham United,40,00:09:36.510,Shot,
,,,,,,,,,,,,,,,1.407604,,,,,,,,,,,,,,,35617088-b3dc-46eb-bf9c-63810b057e49,2007,,"[83.0, 41.4]",3754131,56,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Max-Alain Gradel,4416.0,Left Midfield,130,AFC Bournemouth,28,['ad3b3bb6-b9be-4588-9f17-318049f66a60'],18,,Right Foot,"[120.0, 31.1, 1.6]",True,"[{'location': [70.0, 17.4], 'player': {'id': 3345, 'name': 'Charlie Daniels'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [76.4, 20.5], 'player': {'id': 3684, 'name': 'Cheikhou Kouyaté'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [99.2, 36.4], 'player': {'id': 3316, 'name': 'James Tomkins'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [99.1, 43.1], 'player': {'id': 4280, 'name': 'Winston Reid'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [96.6, 55.6], 'player': {'id': 3062, 'name': 'Aaron Cresswell'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [87.8, 41.2], 'player': {'id': 3874, 'name': 'Mark Noble'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [88.4, 47.0], 'player': {'id': 22594, 'name': 'Matt Jarvis'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [99.3, 34.1], 'player': {'id': 3616, 'name': 'Callum Wilson'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [92.7, 39.9], 'player': {'id': 13248, 'name': ""Eunan O''Kane""}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [87.3, 34.6], 'player': {'id': 3897, 'name': 'Pedro Mba Obiang Avomo'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [93.7, 59.3], 'player': {'id': 3049, 'name': 'Matt Ritchie'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [101.7, 25.3], 'player': {'id': 21254, 'name': 'Carl Jenkinson'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [98.0, 15.5], 'player': {'id': 3646, 'name': 'Marc Pugh'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [119.2, 40.1], 'player': {'id': 20066, 'name': 'Darren Randolph'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",7bc076b9-f8e4-4ce0-99ab-14aa469711d0,,Off T,0.0055520777,Normal,Open Play,,,,AFC Bournemouth,28,00:11:18.658,Shot,
,,,,,,,,,,,,,,,0.637253,,,,,,,,,,,,,,,9908f951-d899-493e-8f93-cad43e22f758,2216,,"[102.1, 34.3]",3754131,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marc Pugh,3646.0,Left Midfield,138,AFC Bournemouth,28,"['d6ee43d8-0924-4896-b515-d051341c09a7', 'fab61015-3307-463a-af48-fb498c4d167e']",7,,Right Foot,"[118.5, 40.8, 1.1]",,"[{'location': [106.8, 18.1], 'player': {'id': 3344, 'name': 'Andrew Surman'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [119.1, 41.3], 'player': {'id': 20066, 'name': 'Darren Randolph'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [91.0, 22.5], 'player': {'id': 3684, 'name': 'Cheikhou Kouyaté'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [108.4, 46.5], 'player': {'id': 3062, 'name': 'Aaron Cresswell'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [105.2, 30.4], 'player': {'id': 3316, 'name': 'James Tomkins'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.9, 26.8], 'player': {'id': 21254, 'name': 'Carl Jenkinson'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [108.5, 47.7], 'player': {'id': 3616, 'name': 'Callum Wilson'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [103.6, 35.4], 'player': {'id': 3874, 'name': 'Mark Noble'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [110.1, 39.6], 'player': {'id': 4280, 'name': 'Winston Reid'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.1, 24.3], 'player': {'id': 4416, 'name': 'Max-Alain Gradel'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [97.9, 39.1], 'player': {'id': 3897, 'name': 'Pedro Mba Obiang Avomo'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [98.9, 39.9], 'player': {'id': 3049, 'name': 'Matt Ritchie'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}]",a0db37a3-c011-4202-a81a-d3a3172650c7,,Saved,0.12490149,Normal,Open Play,,,,AFC Bournemouth,28,00:16:07.582,Shot,True
,,,,,,,,,,,,,,,0.525951,,,,,,,,,,,,,,,f931e8b3-efe9-4996-88df-bdddcf4e8187,2323,,"[108.8, 31.9]",3754131,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marc Pugh,3646.0,Left Midfield,143,AFC Bournemouth,28,['bf611715-8b0b-403f-bd7d-5c7432ff4e4d'],13,,Right Foot,"[120.0, 43.8, 1.0]",,"[{'location': [107.7, 48.9], 'player': {'id': 3616, 'name': 'Callum Wilson'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [118.1, 38.7], 'player': {'id': 20066, 'name': 'Darren Randolph'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [112.2, 45.8], 'player': {'id': 4280, 'name': 'Winston Reid'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.7, 28.8], 'player': {'id': 21254, 'name': 'Carl Jenkinson'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.7, 34.5], 'player': {'id': 3874, 'name': 'Mark Noble'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [104.6, 30.2], 'player': {'id': 3344, 'name': 'Andrew Surman'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [109.7, 34.7], 'player': {'id': 3316, 'name': 'James Tomkins'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",379f9829-23a4-4ac5-a551-66c4ac96e871,,Goal,0.329293,Normal,Open Play,,,,AFC Bournemouth,28,00:20:13.051,Shot,
,,,,,,,,,,,,,,,0.669089,,,,,,,,,,,,,,,4b0488e8-e3f6-4496-9bad-07887e5d3d73,2652,,"[101.4, 49.5]",3754131,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Mark Noble,3874.0,Right Defensive Midfield,163,West Ham United,40,"['35d3da45-be10-45a8-98ca-9f708d45ebfa', '9e4b01c0-576d-4037-a4ae-fd0f4c0efb3d']",48,,Right Foot,"[111.5, 41.8]",True,"[{'location': [102.3, 39.4], 'player': {'id': 22594, 'name': 'Matt Jarvis'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [103.6, 41.4], 'player': {'id': 4416, 'name': 'Max-Alain Gradel'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [108.4, 34.0], 'player': {'id': 3616, 'name': 'Callum Wilson'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [103.8, 46.1], 'player': {'id': 3049, 'name': 'Matt Ritchie'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [109.7, 44.1], 'player': {'id': 3344, 'name': 'Andrew Surman'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [111.5, 40.3], 'player': {'id': 3341, 'name': 'Steve Cook'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.7, 39.6], 'player': {'id': 9626, 'name': 'Tommy Elphick'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [117.3, 35.3], 'player': {'id': 13248, 'name': ""Eunan O''Kane""}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [113.6, 30.6], 'player': {'id': 42702, 'name': 'Modibo Maïga'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [116.8, 40.0], 'player': {'id': 3897, 'name': 'Pedro Mba Obiang Avomo'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [111.5, 38.2], 'player': {'id': 3316, 'name': 'James Tomkins'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [112.0, 36.7], 'player': {'id': 4280, 'name': 'Winston Reid'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [120.0, 40.1], 'player': {'id': 20074, 'name': 'Artur Boruc'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [116.0, 43.4], 'player': {'id': 3684, 'name': 'Cheikhou Kouyaté'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [116.4, 41.5], 'player': {'id': 3345, 'name': 'Charlie Daniels'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [110.8, 48.0], 'player': {'id': 3646, 'name': 'Marc Pugh'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [114.5, 41.7], 'player': {'id': 3608, 'name': 'Simon Francis'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",,,Blocked,0.04729583,Volley,Open Play,,,,West Ham United,40,00:32:48.879,Shot,
