ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,0.434687,,,,,,,,,,,,,,,,780da4ee-145d-415e-beb6-edd7dd5dc925,1326,,"[113.5, 33.5]",3817868,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Udanta Kumam Singh,124740.0,Left Wing,79,Bengaluru,7284,['dae50cb7-a4b6-4da8-9df3-43d7be7ca6d3'],48,Left Foot,"[120.0, 37.7, 0.5]",True,"[{'location': [104.1, 51.6], 'player': {'id': 83332, 'name': 'Prince Vinny Ibara Doniama'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [112.8, 41.3], 'player': {'id': 124748, 'name': 'Sunil Chhetri'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [113.4, 39.3], 'player': {'id': 164480, 'name': 'Debjit Majumder'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.9, 44.5], 'player': {'id': 164495, 'name': 'Edwin Sydney Vanspaul'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [117.0, 39.6], 'player': {'id': 179458, 'name': 'Mohammad Sajid Dhot'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.1, 47.6], 'player': {'id': 164481, 'name': 'Narayan Das'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [119.3, 42.2], 'player': {'id': 89499, 'name': 'Slavko Damjanović'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [114.4, 49.7], 'player': {'id': 164496, 'name': 'Jerry Lalrinzuala'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}]",5e3bdd8a-c9f4-4a19-a811-578aea80653f,,Goal,,0.65280867,Normal,Open Play,,,,Bengaluru,7284,00:41:48.273,Shot,
,,,,,,,,,,,,,,0.897156,,,,,,,,,,,,,,,,b02ccea1-43fa-409d-b3b9-6cd39464c1cb,1357,,"[96.3, 53.6]",3817868,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Mirlan Murzaev,125212.0,Left Center Forward,80,Chennaiyin,7290,['1329e4e3-50a5-4d5c-b57c-c59422ed2d6e'],12,Right Foot,"[117.1, 42.0, 0.5]",,"[{'location': [98.5, 61.3], 'player': {'id': 164493, 'name': 'Keisham Reagan Singh'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [90.6, 49.1], 'player': {'id': 167009, 'name': 'Germanpreet Singh'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [105.0, 35.0], 'player': {'id': 170069, 'name': 'Parag Satish Shrivas'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.7, 40.2], 'player': {'id': 162203, 'name': 'Pratik Prabhakar Chaudhari'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [95.7, 36.9], 'player': {'id': 164495, 'name': 'Edwin Sydney Vanspaul'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [117.6, 41.7], 'player': {'id': 162202, 'name': 'Lara Sharma'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.4, 21.3], 'player': {'id': 164496, 'name': 'Jerry Lalrinzuala'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [106.9, 37.0], 'player': {'id': 164476, 'name': 'Łukasz Gikiewicz'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [100.2, 57.5], 'player': {'id': 162208, 'name': 'Naorem Roshan Singh'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [98.3, 49.3], 'player': {'id': 124740, 'name': 'Udanta Kumam Singh'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [95.7, 42.4], 'player': {'id': 124904, 'name': 'Suresh Singh Wangjam'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [94.9, 37.8], 'player': {'id': 26565, 'name': 'Bruno Edgar Silva Almeida'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [105.2, 47.3], 'player': {'id': 166560, 'name': 'Wungngayam Muirang'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}]",b510d28c-24f2-456f-ab67-b55124f3a889,,Saved,,0.025587508,Normal,Open Play,,,,Chennaiyin,7290,00:43:12.917,Shot,
,,,,,,,,,,,,,,1.231772,,,,,,,,,,,,,,,,1fa3e379-803b-497a-9b7f-3e439bed5df4,1765,,"[111.6, 39.2]",3817868,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mirlan Murzaev,125212.0,Left Center Forward,107,Chennaiyin,7290,['b65137a0-3553-4969-a653-80f032fa053d'],39,Head,"[120.0, 53.9, 0.9]",,"[{'location': [112.1, 38.9], 'player': {'id': 170069, 'name': 'Parag Satish Shrivas'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.9, 59.2], 'player': {'id': 162208, 'name': 'Naorem Roshan Singh'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [91.9, 69.2], 'player': {'id': 124740, 'name': 'Udanta Kumam Singh'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [110.2, 45.2], 'player': {'id': 162203, 'name': 'Pratik Prabhakar Chaudhari'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [92.7, 61.7], 'player': {'id': 124904, 'name': 'Suresh Singh Wangjam'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [99.5, 50.6], 'player': {'id': 26565, 'name': 'Bruno Edgar Silva Almeida'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [105.9, 39.1], 'player': {'id': 169441, 'name': 'Rohit Kumar'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [106.0, 32.5], 'player': {'id': 164495, 'name': 'Edwin Sydney Vanspaul'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [90.2, 67.7], 'player': {'id': 164493, 'name': 'Keisham Reagan Singh'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [103.3, 55.9], 'player': {'id': 164499, 'name': 'Rahim Ali'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [108.7, 45.1], 'player': {'id': 164476, 'name': 'Łukasz Gikiewicz'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [112.5, 39.4], 'player': {'id': 162202, 'name': 'Lara Sharma'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [111.8, 47.0], 'player': {'id': 166560, 'name': 'Wungngayam Muirang'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}]",7a2977dd-ef6c-406d-8819-854d23d561a6,,Off T,,0.2180528,Normal,Open Play,,,,Chennaiyin,7290,00:05:39.486,Shot,
,,,,,,,,,,,,,,0.18353,,,,,,,,,,,,,,,,5c663f28-d720-4b0f-9233-93cccd07d2b3,1798,,"[112.1, 41.7]",3817868,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Udanta Kumam Singh,124740.0,Left Wing,110,Bengaluru,7284,['64e8a031-8214-4de6-a893-09d3c9eb410e'],46,Left Foot,"[120.0, 38.5, 0.2]",,"[{'location': [112.8, 43.7], 'player': {'id': 164480, 'name': 'Debjit Majumder'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [111.0, 40.3], 'player': {'id': 164493, 'name': 'Keisham Reagan Singh'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [107.2, 41.6], 'player': {'id': 124904, 'name': 'Suresh Singh Wangjam'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [106.8, 45.9], 'player': {'id': 124748, 'name': 'Sunil Chhetri'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [112.6, 48.6], 'player': {'id': 179458, 'name': 'Mohammad Sajid Dhot'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.5, 52.9], 'player': {'id': 89499, 'name': 'Slavko Damjanović'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [98.8, 47.4], 'player': {'id': 51364, 'name': 'Vladimir Koman Jr.'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}]",,True,Goal,,0.86527854,Normal,Open Play,,,,Bengaluru,7284,00:06:46.151,Shot,
,,,,,,,,,,,,,,0.879045,,,,,,,,,,,,,,,,85c21eda-a215-40c7-8b84-6f3dc6465034,1915,,"[104.1, 25.1]",3817868,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jerry Lalrinzuala,164496.0,Left Wing Back,118,Chennaiyin,7290,['82f15b80-9986-4203-94cf-673e812826c6'],54,Left Foot,"[120.0, 35.5, 0.3]",True,"[{'location': [92.4, 28.8], 'player': {'id': 164495, 'name': 'Edwin Sydney Vanspaul'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [87.9, 47.8], 'player': {'id': 164499, 'name': 'Rahim Ali'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [116.2, 36.1], 'player': {'id': 162202, 'name': 'Lara Sharma'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.5, 43.5], 'player': {'id': 166560, 'name': 'Wungngayam Muirang'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [98.7, 55.5], 'player': {'id': 162208, 'name': 'Naorem Roshan Singh'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [108.7, 34.6], 'player': {'id': 162203, 'name': 'Pratik Prabhakar Chaudhari'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.8, 31.3], 'player': {'id': 170069, 'name': 'Parag Satish Shrivas'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [106.2, 24.8], 'player': {'id': 83332, 'name': 'Prince Vinny Ibara Doniama'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [101.9, 29.8], 'player': {'id': 169441, 'name': 'Rohit Kumar'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [95.1, 42.2], 'player': {'id': 26565, 'name': 'Bruno Edgar Silva Almeida'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [101.0, 45.7], 'player': {'id': 164476, 'name': 'Łukasz Gikiewicz'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [101.5, 32.8], 'player': {'id': 125212, 'name': 'Mirlan Murzaev'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",13016d55-26ef-4c8c-9eed-629bf365ad28,,Off T,,0.062479436,Normal,Open Play,,,,Chennaiyin,7290,00:10:54.609,Shot,
,,,,,,,,,,,,,,0.80504,,,,,,,,,,,,,,,,0d14216a-5284-44c7-b17b-647585e0b5ab,2149,,"[102.1, 58.5]",3817868,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Prince Vinny Ibara Doniama,83332.0,Right Wing,132,Bengaluru,7284,['88e681be-e9c6-4ed7-9bec-b08dd83259b6'],56,Right Foot,"[120.0, 47.1, 2.0]",True,"[{'location': [95.5, 45.1], 'player': {'id': 164495, 'name': 'Edwin Sydney Vanspaul'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [100.3, 56.0], 'player': {'id': 164496, 'name': 'Jerry Lalrinzuala'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [103.6, 47.3], 'player': {'id': 164481, 'name': 'Narayan Das'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.5, 50.2], 'player': {'id': 179458, 'name': 'Mohammad Sajid Dhot'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.0, 43.7], 'player': {'id': 89499, 'name': 'Slavko Damjanović'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [106.7, 37.2], 'player': {'id': 164493, 'name': 'Keisham Reagan Singh'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [118.9, 43.4], 'player': {'id': 164480, 'name': 'Debjit Majumder'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.3, 39.1], 'player': {'id': 124740, 'name': 'Udanta Kumam Singh'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [103.1, 43.4], 'player': {'id': 124748, 'name': 'Sunil Chhetri'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [90.3, 43.6], 'player': {'id': 162211, 'name': 'Damaitphang Lyngdoh'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}]",9f84afc7-4615-49ee-8f42-9c0bca844020,,Off T,,0.014060745,Half Volley,Open Play,,,,Bengaluru,7284,00:16:56.877,Shot,
,,,,,,,,,,,,,,0.03606,,,,,,,,,,,,,,,,e1b690af-ca12-47be-b1bf-140fd8635e6d,2161,,"[103.2, 55.9]",3817868,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Keisham Reagan Singh,164493.0,Right Wing Back,133,Chennaiyin,7290,"['0d7a3222-e826-4757-999f-c2e65873d295', '6c2e6319-4611-4ec9-8b06-1f012feede1d']",26,Right Foot,"[105.6, 53.2]",,"[{'location': [107.5, 46.4], 'player': {'id': 125212, 'name': 'Mirlan Murzaev'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [108.1, 29.3], 'player': {'id': 164476, 'name': 'Łukasz Gikiewicz'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [108.2, 34.6], 'player': {'id': 73486, 'name': 'Nerijus Valskis'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [103.3, 36.5], 'player': {'id': 169441, 'name': 'Rohit Kumar'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [102.2, 44.2], 'player': {'id': 26565, 'name': 'Bruno Edgar Silva Almeida'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [109.3, 33.1], 'player': {'id': 170069, 'name': 'Parag Satish Shrivas'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [108.2, 37.2], 'player': {'id': 162203, 'name': 'Pratik Prabhakar Chaudhari'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.4, 42.4], 'player': {'id': 166560, 'name': 'Wungngayam Muirang'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [117.2, 42.2], 'player': {'id': 162202, 'name': 'Lara Sharma'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.8, 52.7], 'player': {'id': 162208, 'name': 'Naorem Roshan Singh'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",b5cea8fe-a960-4958-9261-0ddaff2b8d6a,,Blocked,,0.033009753,Normal,Open Play,,,,Chennaiyin,7290,00:17:26.916,Shot,
,,,,,,,,,,,,,,0.83134,,,,,,,,,,,,,,,,db75fc03-a141-4582-97be-9e80ed7aa053,2289,,"[91.4, 55.5]",3817868,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Rohit Kumar,169441.0,Right Center Midfield,140,Chennaiyin,7290,['e9b15ae3-d622-4fe6-9ded-faecd653b08a'],27,Right Foot,"[120.0, 45.4, 1.9]",,"[{'location': [89.8, 42.9], 'player': {'id': 162211, 'name': 'Damaitphang Lyngdoh'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [93.4, 67.2], 'player': {'id': 83332, 'name': 'Prince Vinny Ibara Doniama'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [92.6, 32.9], 'player': {'id': 124740, 'name': 'Udanta Kumam Singh'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [96.0, 47.6], 'player': {'id': 124748, 'name': 'Sunil Chhetri'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [117.6, 40.4], 'player': {'id': 164480, 'name': 'Debjit Majumder'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [82.3, 51.2], 'player': {'id': 73486, 'name': 'Nerijus Valskis'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [94.6, 51.5], 'player': {'id': 164496, 'name': 'Jerry Lalrinzuala'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [86.6, 26.1], 'player': {'id': 164493, 'name': 'Keisham Reagan Singh'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [98.6, 60.7], 'player': {'id': 164481, 'name': 'Narayan Das'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.0, 50.8], 'player': {'id': 89499, 'name': 'Slavko Damjanović'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [100.1, 37.6], 'player': {'id': 179458, 'name': 'Mohammad Sajid Dhot'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [83.8, 67.4], 'player': {'id': 170069, 'name': 'Parag Satish Shrivas'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",,,Off T,,0.008825755,Normal,Open Play,,,,Bengaluru,7284,00:20:27.781,Shot,
,,,,,,,,,,,,,,1.139155,,,,,,,,,,,,,,,,a85dd5d8-5455-4ebd-b9e4-2ae2a2d1a7e3,2410,,"[96.9, 17.3]",3817868,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Nerijus Valskis,73486.0,Right Center Midfield,148,Chennaiyin,7290,['09eb89bc-3f5f-4025-a033-6296786d4a5c'],43,Right Foot,"[118.9, 36.1, 1.1]",,"[{'location': [103.7, 20.3], 'player': {'id': 164496, 'name': 'Jerry Lalrinzuala'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [98.4, 32.3], 'player': {'id': 125212, 'name': 'Mirlan Murzaev'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [89.1, 57.4], 'player': {'id': 164493, 'name': 'Keisham Reagan Singh'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [82.8, 42.6], 'player': {'id': 164495, 'name': 'Edwin Sydney Vanspaul'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [86.4, 27.9], 'player': {'id': 164499, 'name': 'Rahim Ali'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [99.8, 16.5], 'player': {'id': 26565, 'name': 'Bruno Edgar Silva Almeida'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [106.6, 44.9], 'player': {'id': 164476, 'name': 'Łukasz Gikiewicz'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [88.5, 16.9], 'player': {'id': 162211, 'name': 'Damaitphang Lyngdoh'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [91.0, 15.9], 'player': {'id': 83332, 'name': 'Prince Vinny Ibara Doniama'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [97.8, 31.9], 'player': {'id': 169441, 'name': 'Rohit Kumar'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [88.1, 46.9], 'player': {'id': 124740, 'name': 'Udanta Kumam Singh'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [118.8, 37.2], 'player': {'id': 162202, 'name': 'Lara Sharma'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.6, 44.2], 'player': {'id': 166560, 'name': 'Wungngayam Muirang'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.7, 43.4], 'player': {'id': 162208, 'name': 'Naorem Roshan Singh'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.2, 31.0], 'player': {'id': 162203, 'name': 'Pratik Prabhakar Chaudhari'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.9, 21.1], 'player': {'id': 170069, 'name': 'Parag Satish Shrivas'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",de567d4b-9c5b-46c6-9ba3-a87eb60d58c4,,Saved,,0.008644545,Normal,Open Play,,,,Chennaiyin,7290,00:23:43.301,Shot,
,,,,,,,,,,,,,,1.493299,,,,,,,,,,,,,,,,a617800b-13ff-4f13-a099-64d7a48c1144,2443,,"[106.7, 44.1]",3817868,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Łukasz Gikiewicz,164476.0,Right Center Forward,151,Chennaiyin,7290,['384755c2-25fb-423b-8a3d-88a65071208c'],41,Head,"[120.0, 45.7, 1.8]",,"[{'location': [92.8, 69.1], 'player': {'id': 164493, 'name': 'Keisham Reagan Singh'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [104.1, 26.4], 'player': {'id': 164496, 'name': 'Jerry Lalrinzuala'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [105.6, 38.4], 'player': {'id': 73486, 'name': 'Nerijus Valskis'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [102.2, 55.1], 'player': {'id': 169441, 'name': 'Rohit Kumar'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [107.6, 48.3], 'player': {'id': 166560, 'name': 'Wungngayam Muirang'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.2, 64.7], 'player': {'id': 162208, 'name': 'Naorem Roshan Singh'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [91.4, 67.3], 'player': {'id': 124740, 'name': 'Udanta Kumam Singh'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [107.0, 41.4], 'player': {'id': 162203, 'name': 'Pratik Prabhakar Chaudhari'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.5, 35.1], 'player': {'id': 83332, 'name': 'Prince Vinny Ibara Doniama'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [96.5, 52.0], 'player': {'id': 26565, 'name': 'Bruno Edgar Silva Almeida'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [106.9, 40.3], 'player': {'id': 170069, 'name': 'Parag Satish Shrivas'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [88.5, 52.0], 'player': {'id': 162211, 'name': 'Damaitphang Lyngdoh'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [118.3, 38.9], 'player': {'id': 162202, 'name': 'Lara Sharma'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",3fd6848a-fd53-4179-b1b8-3f2e625ae808,,Off T,,0.080437444,Normal,Open Play,,,,Chennaiyin,7290,00:24:41.952,Shot,
