50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.670725,,,,,,,,,,,681866bd-f8fb-40de-b641-8b3829f92fa8,38,,,"[114.9, 52.7]",3857294,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Memphis Depay,2988.0,Left Center Forward,2,Netherlands,941,['eed330dd-051d-445b-a691-501e70ba0169'],33,,Right Foot,"[120.0, 49.3, 0.2]",True,"[{'location': [114.7, 50.0], 'player': {'id': 124506, 'name': 'Pedro Miguel Correia'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.7, 50.5], 'player': {'id': 124494, 'name': 'Abdelkarim Hassan Al Haj Fadlalla'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.3, 43.5], 'player': {'id': 124493, 'name': 'Boualem Khoukhi'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [98.7, 57.2], 'player': {'id': 124900, 'name': 'Homam Alamin Ahmed'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [93.5, 51.2], 'player': {'id': 124514, 'name': 'Abdulaziz Hatem Mohammed Abdullah'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [98.8, 27.1], 'player': {'id': 124899, 'name': 'Ismaeel Mohammad Mohammad'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [90.1, 46.1], 'player': {'id': 124500, 'name': 'Assim Omer Al Haj Madibo'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [118.5, 44.8], 'player': {'id': 124510, 'name': 'Meshaal Aissa Barsham'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [90.0, 69.6], 'player': {'id': 8125, 'name': 'Denzel Dumfries'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [95.5, 52.4], 'player': {'id': 4318, 'name': 'Davy Klaassen'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [100.2, 38.0], 'player': {'id': 20750, 'name': 'Cody Mathès Gakpo'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",5c96474f-9f5d-4668-841e-776bef612508,,,Off T,0.04113277,Half Volley,Open Play,,,,Netherlands,941,00:00:33.835,Shot,
,,,,,,,,,,,,,,,,0.973481,,,,,,,,,,,c513b345-f6dc-439c-a532-063070737d8e,155,,,"[89.6, 52.0]",3857294,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hassan Khalid Al Heidos,124488.0,Right Center Midfield,6,Netherlands,941,['7b37dcaf-d457-4213-abdf-cea10a5dd045'],44,,Right Foot,"[115.0, 41.9, 1.3]",,"[{'location': [115.6, 42.0], 'player': {'id': 8326, 'name': 'Andries Noppert'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [90.2, 50.7], 'player': {'id': 6994, 'name': 'Marten de Roon'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [92.7, 51.4], 'player': {'id': 124495, 'name': 'Almoez Ali Zainalabiddin Abdulla'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [87.9, 33.1], 'player': {'id': 21809, 'name': 'Jurriën David Norman Timber'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [97.2, 46.7], 'player': {'id': 3669, 'name': 'Virgil van Dijk'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [77.4, 37.4], 'player': {'id': 40784, 'name': 'Akram Hassan Afif'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [76.8, 28.4], 'player': {'id': 124514, 'name': 'Abdulaziz Hatem Mohammed Abdullah'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [93.8, 51.7], 'player': {'id': 3306, 'name': 'Nathan Aké'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [85.9, 51.7], 'player': {'id': 8118, 'name': 'Frenkie de Jong'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [80.4, 20.9], 'player': {'id': 8125, 'name': 'Denzel Dumfries'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}]",,,,Saved,0.015712837,Normal,Open Play,,,,Qatar,3566,00:02:44.768,Shot,
,,,,,,,,,,,,,,,,0.241851,,,,,,,,,,,3fa150d3-5836-4196-9351-1dfd7c2b5b2f,197,,,"[114.1, 29.0]",3857294,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daley Blind,3311.0,Left Wing Back,11,Netherlands,941,['f7c0a119-85d9-4ec3-98ac-779f766b5eec'],20,,Right Foot,"[116.1, 33.1, 0.8]",True,"[{'location': [113.5, 30.4], 'player': {'id': 124506, 'name': 'Pedro Miguel Correia'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [116.7, 33.7], 'player': {'id': 124510, 'name': 'Meshaal Aissa Barsham'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [113.3, 34.8], 'player': {'id': 2988, 'name': 'Memphis Depay'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [101.2, 52.2], 'player': {'id': 8125, 'name': 'Denzel Dumfries'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [112.1, 31.0], 'player': {'id': 4318, 'name': 'Davy Klaassen'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [107.7, 36.3], 'player': {'id': 20750, 'name': 'Cody Mathès Gakpo'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [111.0, 41.8], 'player': {'id': 124900, 'name': 'Homam Alamin Ahmed'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [113.1, 32.8], 'player': {'id': 124494, 'name': 'Abdelkarim Hassan Al Haj Fadlalla'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.7, 33.1], 'player': {'id': 124493, 'name': 'Boualem Khoukhi'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [110.3, 29.8], 'player': {'id': 124488, 'name': 'Hassan Khalid Al Heidos'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [100.8, 35.1], 'player': {'id': 124514, 'name': 'Abdulaziz Hatem Mohammed Abdullah'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [103.2, 30.0], 'player': {'id': 124500, 'name': 'Assim Omer Al Haj Madibo'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}]",,,,Saved,0.10723932,Normal,Open Play,,,,Netherlands,941,00:03:20.905,Shot,
,,,,,,,,,,,,,,,,0.809347,,,,,,,,,,,169b4e71-a06a-48c5-bd49-10a7bb88ac6f,201,,,"[115.2, 28.6]",3857294,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daley Blind,3311.0,Left Wing Back,11,Netherlands,941,"['17834459-bc1b-44b7-9972-b2bc48428cbb', 'ea85cf77-f105-4497-9e13-0a7fd12d50e6']",22,,Right Foot,"[120.0, 33.2, 4.2]",True,"[{'location': [117.6, 35.1], 'player': {'id': 124510, 'name': 'Meshaal Aissa Barsham'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [117.5, 40.7], 'player': {'id': 124900, 'name': 'Homam Alamin Ahmed'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [105.7, 36.0], 'player': {'id': 124514, 'name': 'Abdulaziz Hatem Mohammed Abdullah'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [106.7, 32.1], 'player': {'id': 124500, 'name': 'Assim Omer Al Haj Madibo'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [113.5, 28.1], 'player': {'id': 124488, 'name': 'Hassan Khalid Al Heidos'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [115.8, 31.6], 'player': {'id': 124494, 'name': 'Abdelkarim Hassan Al Haj Fadlalla'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.2, 29.5], 'player': {'id': 124506, 'name': 'Pedro Miguel Correia'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [115.3, 35.5], 'player': {'id': 124493, 'name': 'Boualem Khoukhi'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [95.3, 36.8], 'player': {'id': 8118, 'name': 'Frenkie de Jong'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [103.4, 16.1], 'player': {'id': 124899, 'name': 'Ismaeel Mohammad Mohammad'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [111.7, 30.3], 'player': {'id': 4318, 'name': 'Davy Klaassen'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [108.3, 36.4], 'player': {'id': 20750, 'name': 'Cody Mathès Gakpo'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [116.1, 37.2], 'player': {'id': 2988, 'name': 'Memphis Depay'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [105.8, 51.0], 'player': {'id': 8125, 'name': 'Denzel Dumfries'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}]",,,,Off T,0.042171385,Volley,Open Play,,,,Netherlands,941,00:03:22.377,Shot,True
,,,,,,,,,,,,,,,,0.144407,,,,,,,,,,,b85b05ed-bc40-4da8-946c-12aec86dc63f,338,,,"[93.2, 29.5]",3857294,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cody Mathès Gakpo,20750.0,Right Center Forward,19,Netherlands,941,"['19bb85b6-a982-4f79-8c20-5f56440c1de7', '39228bad-9f44-4487-8cef-02a065153daf', '4c5336a0-493c-44e0-b1e1-f7d412d8ff29']",50,,Right Foot,"[94.0, 29.8]",,"[{'location': [101.6, 31.9], 'player': {'id': 124493, 'name': 'Boualem Khoukhi'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [102.5, 37.7], 'player': {'id': 124494, 'name': 'Abdelkarim Hassan Al Haj Fadlalla'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.4, 24.9], 'player': {'id': 124506, 'name': 'Pedro Miguel Correia'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [96.8, 22.1], 'player': {'id': 124488, 'name': 'Hassan Khalid Al Heidos'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [94.4, 29.5], 'player': {'id': 124500, 'name': 'Assim Omer Al Haj Madibo'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [92.4, 31.5], 'player': {'id': 124514, 'name': 'Abdulaziz Hatem Mohammed Abdullah'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [96.8, 51.2], 'player': {'id': 124900, 'name': 'Homam Alamin Ahmed'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [117.4, 37.9], 'player': {'id': 124510, 'name': 'Meshaal Aissa Barsham'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [97.6, 17.6], 'player': {'id': 8118, 'name': 'Frenkie de Jong'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [97.7, 5.5], 'player': {'id': 3311, 'name': 'Daley Blind'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [81.8, 55.5], 'player': {'id': 8125, 'name': 'Denzel Dumfries'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [82.8, 39.5], 'player': {'id': 6994, 'name': 'Marten de Roon'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [87.1, 20.0], 'player': {'id': 4318, 'name': 'Davy Klaassen'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [100.1, 35.4], 'player': {'id': 2988, 'name': 'Memphis Depay'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",327c528c-c900-4936-afc2-f392b021247f,,,Blocked,0.023612352,Normal,Open Play,,,,Netherlands,941,00:06:50.354,Shot,True
,,,,,,,,,,,,,,,,0.318812,,,,,,,,,,,5f82fc27-3821-42b7-9e6f-6596b3f069ca,611,,,"[96.9, 32.3]",3857294,13,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Frenkie de Jong,8118.0,Left Defensive Midfield,36,Netherlands,941,"['e720bb18-1834-49b3-974e-903be1e989ba', 'f797c9ca-d460-4379-9312-27f232678857']",57,,Right Foot,"[101.9, 34.1]",,"[{'location': [104.2, 47.1], 'player': {'id': 124900, 'name': 'Homam Alamin Ahmed'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [104.0, 41.2], 'player': {'id': 124494, 'name': 'Abdelkarim Hassan Al Haj Fadlalla'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.0, 33.6], 'player': {'id': 124493, 'name': 'Boualem Khoukhi'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [98.1, 34.9], 'player': {'id': 124488, 'name': 'Hassan Khalid Al Heidos'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [102.7, 24.1], 'player': {'id': 124506, 'name': 'Pedro Miguel Correia'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.6, 21.2], 'player': {'id': 124514, 'name': 'Abdulaziz Hatem Mohammed Abdullah'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [98.4, 31.7], 'player': {'id': 124500, 'name': 'Assim Omer Al Haj Madibo'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [101.3, 15.8], 'player': {'id': 124899, 'name': 'Ismaeel Mohammad Mohammad'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [117.1, 38.5], 'player': {'id': 124510, 'name': 'Meshaal Aissa Barsham'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [92.4, 16.9], 'player': {'id': 3311, 'name': 'Daley Blind'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [102.6, 52.3], 'player': {'id': 8125, 'name': 'Denzel Dumfries'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [103.5, 45.5], 'player': {'id': 20750, 'name': 'Cody Mathès Gakpo'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [101.9, 34.8], 'player': {'id': 4318, 'name': 'Davy Klaassen'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [103.8, 25.0], 'player': {'id': 2988, 'name': 'Memphis Depay'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",5c9a80ce-37d3-4a86-a323-3395488a415a,,,Blocked,0.032602046,Normal,Open Play,,,,Netherlands,941,00:13:57.686,Shot,
,,,,,,,,,,,,,,,,0.838866,,,,,,,,,,,1589c7ee-2851-413b-a9c2-5e265c74d53d,615,,,"[107.4, 31.3]",3857294,13,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Memphis Depay,2988.0,Left Center Forward,36,Netherlands,941,['d994d4d0-2de2-4202-88d5-3b75750c5b6d'],59,,Right Foot,"[120.0, 38.7, 4.5]",True,"[{'location': [110.4, 45.3], 'player': {'id': 124900, 'name': 'Homam Alamin Ahmed'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [108.9, 37.3], 'player': {'id': 124494, 'name': 'Abdelkarim Hassan Al Haj Fadlalla'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.1, 30.5], 'player': {'id': 124506, 'name': 'Pedro Miguel Correia'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.9, 34.3], 'player': {'id': 124493, 'name': 'Boualem Khoukhi'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [103.6, 23.5], 'player': {'id': 124514, 'name': 'Abdulaziz Hatem Mohammed Abdullah'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [98.5, 34.7], 'player': {'id': 124488, 'name': 'Hassan Khalid Al Heidos'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [96.7, 34.9], 'player': {'id': 124500, 'name': 'Assim Omer Al Haj Madibo'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [117.0, 37.9], 'player': {'id': 124510, 'name': 'Meshaal Aissa Barsham'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.3, 55.2], 'player': {'id': 8125, 'name': 'Denzel Dumfries'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [108.7, 43.3], 'player': {'id': 20750, 'name': 'Cody Mathès Gakpo'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [108.7, 33.3], 'player': {'id': 4318, 'name': 'Davy Klaassen'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [96.4, 32.7], 'player': {'id': 8118, 'name': 'Frenkie de Jong'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}]",,,,Off T,0.14338174,Half Volley,Open Play,,,,Netherlands,941,00:13:59.118,Shot,
,,,,,,,,,,,,,,,,0.819264,,,,,,,,,,,3947edb7-d614-4440-9272-65e67576d887,725,,,"[113.0, 44.5]",3857294,18,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Davy Klaassen,4318.0,Center Attacking Midfield,45,Netherlands,941,"['77ea0a20-3bfd-4f2c-b016-4d5a7ec70641', '82debeb1-ab52-4473-8ce9-9a7cdc5d6a7c']",14,True,Head,"[120.0, 32.8, 2.7]",,"[{'location': [115.7, 42.7], 'player': {'id': 6994, 'name': 'Marten de Roon'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [110.9, 43.2], 'player': {'id': 8125, 'name': 'Denzel Dumfries'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [96.2, 53.6], 'player': {'id': 8118, 'name': 'Frenkie de Jong'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [106.8, 35.9], 'player': {'id': 3669, 'name': 'Virgil van Dijk'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': True}, {'location': [111.1, 42.0], 'player': {'id': 3306, 'name': 'Nathan Aké'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [111.7, 41.2], 'player': {'id': 124506, 'name': 'Pedro Miguel Correia'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.4, 43.6], 'player': {'id': 124899, 'name': 'Ismaeel Mohammad Mohammad'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [112.5, 43.7], 'player': {'id': 124493, 'name': 'Boualem Khoukhi'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [109.0, 37.2], 'player': {'id': 124494, 'name': 'Abdelkarim Hassan Al Haj Fadlalla'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.8, 42.1], 'player': {'id': 124900, 'name': 'Homam Alamin Ahmed'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [107.5, 50.1], 'player': {'id': 124488, 'name': 'Hassan Khalid Al Heidos'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [110.2, 60.2], 'player': {'id': 124500, 'name': 'Assim Omer Al Haj Madibo'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [119.2, 42.5], 'player': {'id': 124510, 'name': 'Meshaal Aissa Barsham'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.6, 66.8], 'player': {'id': 2988, 'name': 'Memphis Depay'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [116.5, 42.7], 'player': {'id': 124514, 'name': 'Abdulaziz Hatem Mohammed Abdullah'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [115.7, 45.9], 'player': {'id': 124495, 'name': 'Almoez Ali Zainalabiddin Abdulla'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}]",398bc104-28f2-46a5-900a-6a51ed28e616,,,Off T,0.08364612,Normal,Open Play,,,,Netherlands,941,00:18:14.605,Shot,True
,,,,,,,,,,,,,,,,0.632653,,,,,,,,,,,0fd36261-3861-49f3-ae66-8ff28b585ae5,945,,,"[109.2, 45.5]",3857294,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Abdelkarim Hassan Al Haj Fadlalla,124494.0,Left Center Back,55,Qatar,3566,['469cfe6f-8446-4428-a56a-5b0034a8fc7c'],6,,Right Foot,"[120.0, 45.2, 4.9]",True,"[{'location': [114.0, 47.4], 'player': {'id': 20750, 'name': 'Cody Mathès Gakpo'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [115.6, 48.0], 'player': {'id': 6994, 'name': 'Marten de Roon'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [118.8, 41.8], 'player': {'id': 8326, 'name': 'Andries Noppert'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.0, 51.3], 'player': {'id': 8118, 'name': 'Frenkie de Jong'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [101.0, 35.8], 'player': {'id': 2988, 'name': 'Memphis Depay'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [110.0, 44.9], 'player': {'id': 3669, 'name': 'Virgil van Dijk'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [108.7, 41.3], 'player': {'id': 3306, 'name': 'Nathan Aké'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.9, 40.3], 'player': {'id': 3311, 'name': 'Daley Blind'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [108.3, 31.3], 'player': {'id': 21809, 'name': 'Jurriën David Norman Timber'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [115.8, 42.3], 'player': {'id': 8125, 'name': 'Denzel Dumfries'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [119.9, 38.5], 'player': {'id': 4318, 'name': 'Davy Klaassen'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [115.0, 49.1], 'player': {'id': 124495, 'name': 'Almoez Ali Zainalabiddin Abdulla'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [115.3, 43.1], 'player': {'id': 124514, 'name': 'Abdulaziz Hatem Mohammed Abdullah'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [107.4, 42.7], 'player': {'id': 124900, 'name': 'Homam Alamin Ahmed'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [117.6, 78.9], 'player': {'id': 40784, 'name': 'Akram Hassan Afif'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [105.3, 37.9], 'player': {'id': 124493, 'name': 'Boualem Khoukhi'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': True}, {'location': [110.2, 30.0], 'player': {'id': 124506, 'name': 'Pedro Miguel Correia'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [93.0, 33.7], 'player': {'id': 124500, 'name': 'Assim Omer Al Haj Madibo'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}]",89933831-8683-40ed-93bd-9287bad46a33,,,Off T,0.067132466,Volley,Open Play,,,,Qatar,3566,00:24:06.504,Shot,
