50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.367452,,,,,,,,,,1cb51784-4b56-4c42-8d57-6d7a8e06e0dc,422,,"[95.8, 31.7]",3775565,11,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jonna Ann-Charlotte Andersson,10222.0,Left Back,26,Chelsea FCW,971,['81b6699a-10ad-4f52-9fca-baabdf7ff561'],30,,Left Foot,"[120.0, 40.0, 3.9]",,"[{'location': [92.2, 43.7], 'player': {'id': 15648, 'name': 'Melanie Leupolz'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [117.9, 37.4], 'player': {'id': 22032, 'name': 'Hannah Hampton'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.8, 40.5], 'player': {'id': 4638, 'name': 'Drew Spence'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [107.8, 45.6], 'player': {'id': 4961, 'name': 'Samantha May Kerr'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [103.4, 22.4], 'player': {'id': 10108, 'name': 'Pernille Mosegaard Harder'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [104.5, 34.9], 'player': {'id': 4660, 'name': 'Erin Cuthbert'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [98.0, 33.4], 'player': {'id': 34375, 'name': 'Emma Rose Kelly'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [100.8, 40.5], 'player': {'id': 41812, 'name': 'Ruby Mace'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.0, 37.6], 'player': {'id': 19592, 'name': 'Harriet Scott'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.6, 36.2], 'player': {'id': 15574, 'name': 'Georgia Brougham'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.4, 33.4], 'player': {'id': 19500, 'name': 'Sarah Emma Mayling'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.8, 37.1], 'player': {'id': 47520, 'name': 'Mollie Green'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [99.1, 32.1], 'player': {'id': 15628, 'name': 'Christie Murray'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [108.3, 41.5], 'player': {'id': 46718, 'name': 'Gemma Lawley'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}]",,,,Off T,0.02735969,Normal,Open Play,,,,Chelsea FCW,971,00:11:30.696,Shot,
,,,,,,,,,,,,,,,1.687595,,,,,,,,,,795c7a8f-b00f-4eff-8b31-0bac2c900cf7,573,,"[94.4, 37.3]",3775565,14,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Erin Cuthbert,4660.0,Left Wing,32,Chelsea FCW,971,['b3d2c26a-4d27-49a6-9d63-56e582b0b578'],44,,Right Foot,"[120.0, 51.6, 5.5]",,"[{'location': [118.2, 40.1], 'player': {'id': 22032, 'name': 'Hannah Hampton'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.8, 45.9], 'player': {'id': 4641, 'name': 'Francesca Kirby'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [104.6, 35.7], 'player': {'id': 4961, 'name': 'Samantha May Kerr'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [102.5, 29.5], 'player': {'id': 10108, 'name': 'Pernille Mosegaard Harder'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [104.7, 22.4], 'player': {'id': 46718, 'name': 'Gemma Lawley'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [99.2, 30.4], 'player': {'id': 15628, 'name': 'Christie Murray'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [104.1, 29.3], 'player': {'id': 19500, 'name': 'Sarah Emma Mayling'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.3, 33.2], 'player': {'id': 15574, 'name': 'Georgia Brougham'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.1, 39.2], 'player': {'id': 41812, 'name': 'Ruby Mace'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [85.4, 43.0], 'player': {'id': 15648, 'name': 'Melanie Leupolz'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [96.1, 36.3], 'player': {'id': 47520, 'name': 'Mollie Green'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [96.4, 45.0], 'player': {'id': 35406, 'name': 'Ruesha Littlejohn'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [105.2, 45.0], 'player': {'id': 19592, 'name': 'Harriet Scott'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",370ff021-d3ed-41ca-87dc-a72e8d4a0807,,,Off T,0.04484541,Normal,Open Play,,,,Chelsea FCW,971,00:14:44.595,Shot,
,,,,,,,,,,,,,,,1.899081,,,,,,,,,,f05d9438-f5df-4e46-a399-3bec6e8e6258,634,,"[103.7, 40.2]",3775565,17,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Magdalena Lilly Eriksson,4633.0,Left Center Back,38,Chelsea FCW,971,['912d3b38-6d35-4b86-9f63-87638c4b7b90'],46,,Right Foot,"[120.0, 32.3, 7.0]",True,"[{'location': [101.3, 30.7], 'player': {'id': 15628, 'name': 'Christie Murray'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [105.2, 36.6], 'player': {'id': 15631, 'name': 'Niamh Charles'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [107.7, 38.6], 'player': {'id': 15580, 'name': 'Claudia Walker'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [110.2, 40.4], 'player': {'id': 19592, 'name': 'Harriet Scott'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.6, 47.3], 'player': {'id': 35406, 'name': 'Ruesha Littlejohn'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [109.4, 35.7], 'player': {'id': 15574, 'name': 'Georgia Brougham'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.8, 35.1], 'player': {'id': 10108, 'name': 'Pernille Mosegaard Harder'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [107.2, 37.2], 'player': {'id': 4961, 'name': 'Samantha May Kerr'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [106.0, 53.9], 'player': {'id': 47520, 'name': 'Mollie Green'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [109.2, 41.2], 'player': {'id': 46718, 'name': 'Gemma Lawley'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [106.5, 42.5], 'player': {'id': 41812, 'name': 'Ruby Mace'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.6, 44.7], 'player': {'id': 19500, 'name': 'Sarah Emma Mayling'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [117.5, 40.1], 'player': {'id': 22032, 'name': 'Hannah Hampton'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [96.2, 53.7], 'player': {'id': 4638, 'name': 'Drew Spence'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [99.2, 50.5], 'player': {'id': 34375, 'name': 'Emma Rose Kelly'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}]",f73a3fdc-8560-4a9a-b267-85bd20ce17aa,,,Off T,0.0601757,Half Volley,Open Play,,,,Chelsea FCW,971,00:17:46.183,Shot,
,,,,,,,,,,,,,,,0.937447,,,,,,,,,,ad777cf4-d3cd-4821-b4fe-ade72585dce6,873,,"[102.5, 37.6]",3775565,24,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Erin Cuthbert,4660.0,Left Wing,52,Chelsea FCW,971,['a8e29eb1-08c5-493a-b195-b60dd1e90aeb'],26,,Left Foot,"[115.0, 39.2, 0.2]",,"[{'location': [106.0, 43.3], 'player': {'id': 46718, 'name': 'Gemma Lawley'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [92.2, 46.1], 'player': {'id': 34375, 'name': 'Emma Rose Kelly'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [103.0, 41.3], 'player': {'id': 19592, 'name': 'Harriet Scott'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.4, 45.8], 'player': {'id': 47520, 'name': 'Mollie Green'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [101.9, 39.1], 'player': {'id': 41812, 'name': 'Ruby Mace'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [97.0, 30.7], 'player': {'id': 15628, 'name': 'Christie Murray'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [89.5, 46.3], 'player': {'id': 4638, 'name': 'Drew Spence'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [104.4, 27.2], 'player': {'id': 10108, 'name': 'Pernille Mosegaard Harder'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [97.6, 42.5], 'player': {'id': 4641, 'name': 'Francesca Kirby'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [105.5, 40.5], 'player': {'id': 4961, 'name': 'Samantha May Kerr'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [106.9, 45.9], 'player': {'id': 15648, 'name': 'Melanie Leupolz'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [115.2, 39.3], 'player': {'id': 22032, 'name': 'Hannah Hampton'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.9, 33.2], 'player': {'id': 19500, 'name': 'Sarah Emma Mayling'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [106.2, 37.3], 'player': {'id': 15574, 'name': 'Georgia Brougham'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",d4dee6de-f6d2-485c-867f-7147ceae335c,,,Saved,0.11193302,Normal,Open Play,,,,Chelsea FCW,971,00:24:26.006,Shot,
,,,,,,,,,,,,,,,0.782828,,,,,,,,,,2525d803-4822-4626-ba66-e1fb74fd664f,878,,"[117.6, 46.7]",3775565,24,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samantha May Kerr,4961.0,Center Forward,52,Chelsea FCW,971,"['0836bb9d-e363-4c9a-9ebc-b775ed4338cc', '82b7278c-3f78-4fcf-8caa-67539be20084']",28,,Right Foot,"[120.0, 39.3, 2.4]",True,"[{'location': [98.0, 61.0], 'player': {'id': 15631, 'name': 'Niamh Charles'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [118.7, 44.1], 'player': {'id': 22032, 'name': 'Hannah Hampton'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.9, 50.1], 'player': {'id': 35406, 'name': 'Ruesha Littlejohn'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [107.2, 46.1], 'player': {'id': 15648, 'name': 'Melanie Leupolz'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [102.9, 44.4], 'player': {'id': 47520, 'name': 'Mollie Green'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [112.9, 42.2], 'player': {'id': 46718, 'name': 'Gemma Lawley'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [112.4, 40.0], 'player': {'id': 19592, 'name': 'Harriet Scott'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.6, 36.5], 'player': {'id': 15574, 'name': 'Georgia Brougham'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [115.9, 34.4], 'player': {'id': 41812, 'name': 'Ruby Mace'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.2, 39.9], 'player': {'id': 34375, 'name': 'Emma Rose Kelly'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}]",,,,Goal,0.2681217,Normal,Open Play,,,,Chelsea FCW,971,00:24:28.491,Shot,True
,,,,,,,,,,,,,,,0.74508,,,,,,,,,,0309e424-f9e5-4382-b004-71262c6952d1,958,,"[100.7, 42.7]",3775565,27,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Melanie Leupolz,15648.0,Left Defensive Midfield,58,Chelsea FCW,971,"['049512be-f2ce-417a-bafe-1f1c81d752bf', '491d3867-b412-4f57-9b65-93468d4937f3']",2,,Left Foot,"[115.9, 40.7, 0.2]",True,"[{'location': [97.9, 39.8], 'player': {'id': 34375, 'name': 'Emma Rose Kelly'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [109.5, 35.4], 'player': {'id': 41812, 'name': 'Ruby Mace'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.6, 37.5], 'player': {'id': 46718, 'name': 'Gemma Lawley'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [108.3, 27.4], 'player': {'id': 19500, 'name': 'Sarah Emma Mayling'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.4, 43.0], 'player': {'id': 19592, 'name': 'Harriet Scott'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [116.1, 40.7], 'player': {'id': 22032, 'name': 'Hannah Hampton'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.0, 40.5], 'player': {'id': 10108, 'name': 'Pernille Mosegaard Harder'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [105.7, 35.6], 'player': {'id': 4641, 'name': 'Francesca Kirby'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [104.4, 29.0], 'player': {'id': 4961, 'name': 'Samantha May Kerr'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [98.4, 32.3], 'player': {'id': 4660, 'name': 'Erin Cuthbert'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [111.2, 33.5], 'player': {'id': 10222, 'name': 'Jonna Ann-Charlotte Andersson'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [103.3, 41.1], 'player': {'id': 35406, 'name': 'Ruesha Littlejohn'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [106.2, 31.7], 'player': {'id': 47520, 'name': 'Mollie Green'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [101.8, 29.1], 'player': {'id': 15628, 'name': 'Christie Murray'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [111.4, 31.2], 'player': {'id': 15574, 'name': 'Georgia Brougham'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",,,,Saved,0.06781119,Normal,Open Play,,,,Chelsea FCW,971,00:27:02.214,Shot,True
,,,,,,,,,,,,,,,0.95677,,,,,,,,,,c07e7776-407d-4275-81e9-b1eb7e9f065c,1118,,"[97.8, 43.7]",3775565,31,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pernille Mosegaard Harder,10108.0,Center Attacking Midfield,70,Chelsea FCW,971,"['21ffa833-f22c-4062-9789-4cfba2b2a355', '2231b0bd-3b2a-4f04-b77c-c9f5e06f3d73']",36,,Left Foot,"[117.0, 40.1, 0.3]",,"[{'location': [104.7, 28.6], 'player': {'id': 19500, 'name': 'Sarah Emma Mayling'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.1, 36.4], 'player': {'id': 15574, 'name': 'Georgia Brougham'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [96.4, 35.6], 'player': {'id': 15628, 'name': 'Christie Murray'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [95.5, 52.5], 'player': {'id': 34375, 'name': 'Emma Rose Kelly'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [104.3, 43.9], 'player': {'id': 46718, 'name': 'Gemma Lawley'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [80.2, 63.1], 'player': {'id': 4642, 'name': 'Millie Bright'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [89.0, 49.8], 'player': {'id': 4638, 'name': 'Drew Spence'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [103.3, 51.5], 'player': {'id': 15648, 'name': 'Melanie Leupolz'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [97.3, 55.9], 'player': {'id': 15631, 'name': 'Niamh Charles'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [117.4, 40.2], 'player': {'id': 22032, 'name': 'Hannah Hampton'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.2, 53.5], 'player': {'id': 19592, 'name': 'Harriet Scott'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.2, 54.6], 'player': {'id': 35406, 'name': 'Ruesha Littlejohn'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [102.2, 47.8], 'player': {'id': 47520, 'name': 'Mollie Green'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [103.5, 44.0], 'player': {'id': 4961, 'name': 'Samantha May Kerr'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [102.5, 35.3], 'player': {'id': 4660, 'name': 'Erin Cuthbert'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [99.2, 21.7], 'player': {'id': 10222, 'name': 'Jonna Ann-Charlotte Andersson'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [91.2, 37.0], 'player': {'id': 4641, 'name': 'Francesca Kirby'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [99.2, 43.4], 'player': {'id': 41812, 'name': 'Ruby Mace'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}]",c9c8ae65-c3c9-45e2-abed-ca6ada71d952,,,Saved,0.0259973,Normal,Open Play,,,,Chelsea FCW,971,00:31:36.274,Shot,True
,,,,,,,,,,,,,,,0.917141,,,,,,,,,,433d20a3-155c-4005-89d4-4f88efc9b81a,1215,,"[111.6, 36.4]",3775565,34,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samantha May Kerr,4961.0,Center Forward,74,Chelsea FCW,971,"['9ea39457-f6ce-4c64-af00-dc7ed95e8066', 'c54c3b0b-fd03-4f64-bcde-752dd7dcdc1c']",8,True,Head,"[120.0, 46.4, 4.0]",,"[{'location': [118.2, 39.5], 'player': {'id': 22032, 'name': 'Hannah Hampton'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.7, 51.0], 'player': {'id': 41812, 'name': 'Ruby Mace'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [97.1, 59.3], 'player': {'id': 35406, 'name': 'Ruesha Littlejohn'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [95.6, 63.0], 'player': {'id': 10108, 'name': 'Pernille Mosegaard Harder'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [97.4, 44.6], 'player': {'id': 47520, 'name': 'Mollie Green'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [98.4, 40.6], 'player': {'id': 4641, 'name': 'Francesca Kirby'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [102.0, 54.9], 'player': {'id': 19592, 'name': 'Harriet Scott'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [109.2, 42.5], 'player': {'id': 46718, 'name': 'Gemma Lawley'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [109.7, 38.6], 'player': {'id': 15574, 'name': 'Georgia Brougham'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.0, 31.3], 'player': {'id': 19500, 'name': 'Sarah Emma Mayling'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",4333d4a9-f26d-47b7-acac-1dc91cf8cac0,True,,Off T,0.14798082,Normal,Open Play,,,,Chelsea FCW,971,00:34:08.174,Shot,True
,,,,,,,,,,,,,,,0.821214,,,,,,,,,,00d4d846-685a-4b97-91c7-0b235a730b78,1350,,"[104.3, 36.5]",3775565,38,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Claudia Walker,15580.0,Center Forward,83,Birmingham City WFC,969,['18666105-0230-49f2-a1fe-6a50a4bde061'],41,,Left Foot,"[120.0, 34.2, 2.1]",,"[{'location': [89.2, 25.9], 'player': {'id': 15631, 'name': 'Niamh Charles'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.5, 39.8], 'player': {'id': 4633, 'name': 'Magdalena Lilly Eriksson'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.7, 36.8], 'player': {'id': 4642, 'name': 'Millie Bright'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [114.9, 37.5], 'player': {'id': 15560, 'name': 'Ann-Katrin Berger'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",e93921f4-5208-4d40-a361-bf7a4a82b952,,,Off T,0.08133139,Normal,Open Play,,,,Birmingham City WFC,969,00:38:41.253,Shot,
,,,,,,,,,,,,,,,1.525611,,,,,,,,,,3534c8da-1592-4866-9223-cb1e4b42d51d,1500,,"[102.1, 32.8]",3775565,42,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Claudia Walker,15580.0,Center Forward,91,Birmingham City WFC,969,['e6ee553f-0905-40e6-84ce-0b0e4c91a00f'],48,,Right Foot,"[120.0, 53.1, 7.5]",,"[{'location': [95.9, 28.1], 'player': {'id': 47520, 'name': 'Mollie Green'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [82.9, 19.5], 'player': {'id': 41812, 'name': 'Ruby Mace'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [94.6, 19.4], 'player': {'id': 35406, 'name': 'Ruesha Littlejohn'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [99.9, 25.0], 'player': {'id': 34375, 'name': 'Emma Rose Kelly'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [98.0, 32.7], 'player': {'id': 15628, 'name': 'Christie Murray'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [86.0, 36.9], 'player': {'id': 4641, 'name': 'Francesca Kirby'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [88.4, 43.9], 'player': {'id': 19500, 'name': 'Sarah Emma Mayling'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [117.1, 38.9], 'player': {'id': 15560, 'name': 'Ann-Katrin Berger'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [97.7, 19.0], 'player': {'id': 4638, 'name': 'Drew Spence'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [87.4, 14.0], 'player': {'id': 4961, 'name': 'Samantha May Kerr'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [105.3, 28.9], 'player': {'id': 4642, 'name': 'Millie Bright'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.4, 27.0], 'player': {'id': 10108, 'name': 'Pernille Mosegaard Harder'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [103.0, 32.7], 'player': {'id': 4633, 'name': 'Magdalena Lilly Eriksson'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.6, 37.5], 'player': {'id': 10222, 'name': 'Jonna Ann-Charlotte Andersson'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [99.1, 34.4], 'player': {'id': 15648, 'name': 'Melanie Leupolz'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}]",,,,Off T,0.102028385,Normal,Open Play,,,,Birmingham City WFC,969,00:42:48.015,Shot,
