50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.916758,,,,,,,,,,,,,976fd783-dbf9-40d7-b66f-96eb8a9a5d6a,64,,"[92.3, 37.1]",3890370,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Kevin Kampl,8222.0,Left Defensive Midfield,6,Bayer Leverkusen,904,['d83a303f-d696-4efa-bd46-33ab59fe7db4'],8,,Right Foot,"[116.8, 39.4, 2.3]",True,"[{'location': [117.8, 38.6], 'player': {'id': 8667, 'name': 'Lukáš Hrádecký'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [98.4, 36.1], 'player': {'id': 23268, 'name': 'Alexander Meier'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [94.8, 34.5], 'player': {'id': 10896, 'name': 'Marc Stendera'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [94.2, 32.3], 'player': {'id': 21156, 'name': 'Stefan Aigner'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [94.8, 51.8], 'player': {'id': 9134, 'name': 'Aleksandar Ignjovski'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [104.4, 39.9], 'player': {'id': 5681, 'name': 'Makoto Hasebe'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.3, 42.7], 'player': {'id': 36359, 'name': 'Carlos Augusto Zambrano Ochandarte'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [98.9, 44.6], 'player': {'id': 8504, 'name': 'Bastian Oczipka'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [97.1, 42.6], 'player': {'id': 7846, 'name': 'Luc Castaignos'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [99.9, 39.5], 'player': {'id': 9216, 'name': 'Slobodan Medojević'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [101.9, 35.3], 'player': {'id': 8678, 'name': 'David Ángel Abraham'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [94.3, 25.6], 'player': {'id': 7039, 'name': 'Hakan Çalhanoğlu'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [86.9, 45.7], 'player': {'id': 8549, 'name': 'Giulio Donati'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [99.8, 34.1], 'player': {'id': 8573, 'name': 'Ömer Toprak'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [102.4, 27.2], 'player': {'id': 3058, 'name': 'Javier Hernández Balcázar'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [98.0, 43.0], 'player': {'id': 8213, 'name': 'Karim Bellarabi'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [101.2, 47.1], 'player': {'id': 8221, 'name': 'Jonathan Tah'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [107.0, 42.1], 'player': {'id': 8219, 'name': 'Admir Mehmedi'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [96.3, 44.9], 'player': {'id': 8805, 'name': 'Christoph Kramer'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}]",7c0666e1-fa17-4fb3-b11e-bda9db5d44e4,,,Saved,0.02013389,Half Volley,Open Play,,,,Bayer Leverkusen,904,00:01:08.678,Shot,
,,,,,,,,,,,,,,,,,0.070451,,,,,,,,,,,,,60c51a9a-cea5-4a24-949f-cff54633bf75,255,,"[111.4, 51.4]",3890370,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Admir Mehmedi,8219.0,Center Attacking Midfield,18,Bayer Leverkusen,904,['91252fb5-c7c0-45c8-9728-dd715418ed1f'],3,,Right Foot,"[112.5, 50.3, 0.0]",True,"[{'location': [107.9, 38.4], 'player': {'id': 5681, 'name': 'Makoto Hasebe'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.2, 42.5], 'player': {'id': 36359, 'name': 'Carlos Augusto Zambrano Ochandarte'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.8, 49.6], 'player': {'id': 8678, 'name': 'David Ángel Abraham'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.6, 51.7], 'player': {'id': 8504, 'name': 'Bastian Oczipka'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [93.9, 66.3], 'player': {'id': 9134, 'name': 'Aleksandar Ignjovski'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [91.0, 60.5], 'player': {'id': 10896, 'name': 'Marc Stendera'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [93.5, 51.4], 'player': {'id': 9216, 'name': 'Slobodan Medojević'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [112.7, 49.8], 'player': {'id': 8667, 'name': 'Lukáš Hrádecký'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.7, 34.2], 'player': {'id': 3058, 'name': 'Javier Hernández Balcázar'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [98.2, 50.6], 'player': {'id': 7039, 'name': 'Hakan Çalhanoğlu'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [97.3, 60.9], 'player': {'id': 8805, 'name': 'Christoph Kramer'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [103.7, 63.0], 'player': {'id': 8213, 'name': 'Karim Bellarabi'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",a889b7fa-b52e-4484-8acb-1224deff7b06,,,Saved,0.18980916,Normal,Open Play,,,,Bayer Leverkusen,904,00:05:03.270,Shot,
,,,,,,,,,,,,,,,,,0.289574,,,,,,,,,,,,,f657b0c9-0f06-4c40-b24f-b2fd41999184,515,,"[93.8, 56.1]",3890370,10,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Giulio Donati,8549.0,Right Back,30,Bayer Leverkusen,904,"['3e0f4d93-e2c8-4bb3-a132-f4101af062aa', 'b3d59cf0-e899-4ce1-a618-8bb9f3d8b991']",56,,Right Foot,"[102.5, 50.3]",,"[{'location': [92.1, 23.6], 'player': {'id': 21156, 'name': 'Stefan Aigner'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [95.1, 32.2], 'player': {'id': 10896, 'name': 'Marc Stendera'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [93.6, 38.8], 'player': {'id': 23268, 'name': 'Alexander Meier'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [102.1, 25.5], 'player': {'id': 5681, 'name': 'Makoto Hasebe'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.9, 39.9], 'player': {'id': 36359, 'name': 'Carlos Augusto Zambrano Ochandarte'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.4, 50.4], 'player': {'id': 8678, 'name': 'David Ángel Abraham'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.2, 55.6], 'player': {'id': 8504, 'name': 'Bastian Oczipka'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [96.8, 52.4], 'player': {'id': 9216, 'name': 'Slobodan Medojević'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [96.5, 49.3], 'player': {'id': 9134, 'name': 'Aleksandar Ignjovski'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [116.1, 43.4], 'player': {'id': 8667, 'name': 'Lukáš Hrádecký'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.4, 18.2], 'player': {'id': 3058, 'name': 'Javier Hernández Balcázar'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [100.2, 44.1], 'player': {'id': 7039, 'name': 'Hakan Çalhanoğlu'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [102.3, 47.5], 'player': {'id': 8213, 'name': 'Karim Bellarabi'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",ce6c6715-a137-4a64-9487-7b786908cc95,,,Blocked,0.01370499,Normal,Open Play,,,,Bayer Leverkusen,904,00:10:56.955,Shot,
,,,,,,,,,,,,,,,,,0.843601,,,,,,,,,,,,,6146a3d5-d02d-4707-9e6e-55f4647cf90b,744,,"[97.6, 24.7]",3890370,16,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Hakan Çalhanoğlu,7039.0,Left Wing,36,Bayer Leverkusen,904,['7c63ef0a-d7d9-4f7d-8009-a694916802ac'],0,,Right Foot,"[116.7, 37.0, 1.2]",,"[{'location': [104.8, 62.1], 'player': {'id': 8213, 'name': 'Karim Bellarabi'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [105.9, 58.8], 'player': {'id': 9134, 'name': 'Aleksandar Ignjovski'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [105.2, 50.2], 'player': {'id': 8504, 'name': 'Bastian Oczipka'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [105.7, 45.6], 'player': {'id': 8678, 'name': 'David Ángel Abraham'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [98.0, 50.4], 'player': {'id': 10896, 'name': 'Marc Stendera'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [104.2, 33.4], 'player': {'id': 36359, 'name': 'Carlos Augusto Zambrano Ochandarte'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.9, 25.5], 'player': {'id': 5681, 'name': 'Makoto Hasebe'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.9, 28.0], 'player': {'id': 21156, 'name': 'Stefan Aigner'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [98.1, 33.5], 'player': {'id': 9216, 'name': 'Slobodan Medojević'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [94.6, 48.9], 'player': {'id': 23268, 'name': 'Alexander Meier'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [84.4, 47.8], 'player': {'id': 7846, 'name': 'Luc Castaignos'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [117.0, 38.4], 'player': {'id': 8667, 'name': 'Lukáš Hrádecký'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.9, 19.0], 'player': {'id': 8212, 'name': 'Wendell Nascimento Borges'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [105.0, 53.3], 'player': {'id': 8219, 'name': 'Admir Mehmedi'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [105.6, 46.8], 'player': {'id': 3058, 'name': 'Javier Hernández Balcázar'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [90.3, 54.0], 'player': {'id': 8805, 'name': 'Christoph Kramer'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [87.8, 55.6], 'player': {'id': 8549, 'name': 'Giulio Donati'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [92.3, 33.9], 'player': {'id': 8222, 'name': 'Kevin Kampl'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}]",ac92ff18-9a73-42b8-881f-cef53559831f,,,Saved,0.024741,Normal,Open Play,,,,Bayer Leverkusen,904,00:16:00.802,Shot,
,,,,,,,,,,,,,,,,,0.479886,,,,,,,,,,,,,b80554fd-86c0-4264-a247-7d10ae28c4e2,931,,"[114.0, 39.6]",3890370,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Hernández Balcázar,3058.0,Center Forward,49,Bayer Leverkusen,904,['1e876f31-2a87-4995-826f-bbdda9684afc'],47,,Right Foot,"[120.0, 39.6, 0.2]",True,"[{'location': [101.4, 29.6], 'player': {'id': 8670, 'name': 'Timothy Chandler'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [114.8, 42.3], 'player': {'id': 8678, 'name': 'David Ángel Abraham'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [99.1, 57.2], 'player': {'id': 10896, 'name': 'Marc Stendera'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [101.9, 46.4], 'player': {'id': 5681, 'name': 'Makoto Hasebe'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [99.0, 61.2], 'player': {'id': 8504, 'name': 'Bastian Oczipka'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [111.4, 54.6], 'player': {'id': 36359, 'name': 'Carlos Augusto Zambrano Ochandarte'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.8, 46.0], 'player': {'id': 8667, 'name': 'Lukáš Hrádecký'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.2, 33.7], 'player': {'id': 7039, 'name': 'Hakan Çalhanoğlu'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [98.5, 54.8], 'player': {'id': 8213, 'name': 'Karim Bellarabi'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [114.2, 55.6], 'player': {'id': 8222, 'name': 'Kevin Kampl'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [106.3, 54.1], 'player': {'id': 8805, 'name': 'Christoph Kramer'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}]",,,True,Goal,0.92671907,Normal,Open Play,,,,Bayer Leverkusen,904,00:22:47.965,Shot,
,,,,,,,,,,,,,,,,,0.146465,,,,,,,,,,,,,0a8778cf-c733-4106-a751-a9be6acc65f0,987,,"[108.8, 43.0]",3890370,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aleksandar Ignjovski,9134.0,Left Midfield,52,Eintracht Frankfurt,184,"['2ec36582-eb2c-4309-86c7-2c6fd06c4841', 'cc98b233-011c-447f-95d3-133a69e02e70', 'd7789770-aaff-438f-8efc-9913861a5d00']",54,,Right Foot,"[109.8, 42.8]",,"[{'location': [117.8, 42.4], 'player': {'id': 15581, 'name': 'Bernd Leno'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.1, 55.7], 'player': {'id': 8219, 'name': 'Admir Mehmedi'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [111.9, 48.6], 'player': {'id': 8573, 'name': 'Ömer Toprak'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.9, 53.3], 'player': {'id': 8222, 'name': 'Kevin Kampl'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [111.6, 54.8], 'player': {'id': 8212, 'name': 'Wendell Nascimento Borges'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.1, 41.6], 'player': {'id': 8213, 'name': 'Karim Bellarabi'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [110.0, 44.2], 'player': {'id': 8221, 'name': 'Jonathan Tah'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.7, 42.7], 'player': {'id': 8549, 'name': 'Giulio Donati'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [111.1, 41.6], 'player': {'id': 8805, 'name': 'Christoph Kramer'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [103.0, 53.4], 'player': {'id': 5681, 'name': 'Makoto Hasebe'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [106.3, 47.5], 'player': {'id': 10896, 'name': 'Marc Stendera'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [112.7, 61.0], 'player': {'id': 21156, 'name': 'Stefan Aigner'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [112.5, 50.7], 'player': {'id': 23268, 'name': 'Alexander Meier'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [113.6, 40.1], 'player': {'id': 9216, 'name': 'Slobodan Medojević'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}]",266ac783-8172-424d-8020-e8b87cc501b3,,,Blocked,0.052837487,Volley,Open Play,,,,Eintracht Frankfurt,184,00:24:54.004,Shot,True
,,,,,,,,,,,,,,,,,0.915828,,,,,,,,,,,,,0127ca60-108b-4c80-8a46-3555c0e8e43e,1166,,"[98.7, 31.7]",3890370,28,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kevin Kampl,8222.0,Left Defensive Midfield,59,Bayer Leverkusen,904,['a69176df-f4ef-4722-9240-42e689326203'],18,,Right Foot,"[114.8, 39.2, 1.0]",,"[{'location': [98.5, 33.0], 'player': {'id': 9216, 'name': 'Slobodan Medojević'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [100.0, 31.6], 'player': {'id': 36359, 'name': 'Carlos Augusto Zambrano Ochandarte'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.9, 30.7], 'player': {'id': 8670, 'name': 'Timothy Chandler'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.8, 36.0], 'player': {'id': 8678, 'name': 'David Ángel Abraham'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.5, 43.2], 'player': {'id': 8504, 'name': 'Bastian Oczipka'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.0, 52.3], 'player': {'id': 9134, 'name': 'Aleksandar Ignjovski'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [115.3, 37.7], 'player': {'id': 8667, 'name': 'Lukáš Hrádecký'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [99.0, 19.4], 'player': {'id': 8212, 'name': 'Wendell Nascimento Borges'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [102.4, 33.9], 'player': {'id': 7039, 'name': 'Hakan Çalhanoğlu'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [105.7, 44.1], 'player': {'id': 3058, 'name': 'Javier Hernández Balcázar'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [82.1, 52.9], 'player': {'id': 8213, 'name': 'Karim Bellarabi'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [90.2, 61.9], 'player': {'id': 8549, 'name': 'Giulio Donati'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",0949d508-5923-4f17-b625-98e5e3eb1a30,,,Saved,0.05456891,Normal,Open Play,,,,Bayer Leverkusen,904,00:28:18.897,Shot,
,,,,,,,,,,,,,,,,,0.75178,,,,,,,,,,,,,23123347-d919-4cfe-95a0-e4286e09bf2f,1400,,"[112.6, 42.2]",3890370,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Alexander Meier,23268.0,Left Center Forward,71,Eintracht Frankfurt,184,"['8959f7cb-62da-46c8-83f1-4a621f25f923', '9d71a402-7054-4c31-a75a-2fb02b2685bb']",10,True,Head,"[111.7, 25.2]",,"[{'location': [114.0, 44.4], 'player': {'id': 8573, 'name': 'Ömer Toprak'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.0, 45.1], 'player': {'id': 8213, 'name': 'Karim Bellarabi'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [113.3, 42.8], 'player': {'id': 8221, 'name': 'Jonathan Tah'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [118.5, 37.2], 'player': {'id': 8212, 'name': 'Wendell Nascimento Borges'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [113.5, 47.3], 'player': {'id': 7039, 'name': 'Hakan Çalhanoğlu'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [112.5, 45.0], 'player': {'id': 3058, 'name': 'Javier Hernández Balcázar'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [112.5, 39.3], 'player': {'id': 8549, 'name': 'Giulio Donati'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [119.6, 41.6], 'player': {'id': 15581, 'name': 'Bernd Leno'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.3, 35.0], 'player': {'id': 8222, 'name': 'Kevin Kampl'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [114.8, 51.0], 'player': {'id': 8805, 'name': 'Christoph Kramer'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [113.1, 36.3], 'player': {'id': 8219, 'name': 'Admir Mehmedi'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [117.1, 74.2], 'player': {'id': 10896, 'name': 'Marc Stendera'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [115.0, 49.4], 'player': {'id': 8670, 'name': 'Timothy Chandler'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [113.7, 43.5], 'player': {'id': 8678, 'name': 'David Ángel Abraham'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [114.0, 35.5], 'player': {'id': 9216, 'name': 'Slobodan Medojević'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [115.7, 36.0], 'player': {'id': 21156, 'name': 'Stefan Aigner'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [100.3, 42.2], 'player': {'id': 9134, 'name': 'Aleksandar Ignjovski'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [96.8, 27.7], 'player': {'id': 8504, 'name': 'Bastian Oczipka'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",e30afbf3-5956-406e-8391-12ae619ff46a,,,Wayward,0.10473782,Normal,Open Play,,,,Eintracht Frankfurt,184,00:33:10.498,Shot,True
,,,,,,,,,,,,,,,,,0.894187,,,,,,,,,,,,,1b759944-da74-46c9-a327-08f1f31f6a95,1549,,"[107.2, 29.0]",3890370,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Hernández Balcázar,3058.0,Center Forward,79,Bayer Leverkusen,904,['a4e7551c-e935-469b-8a1e-57e148f67efb'],12,,Left Foot,"[120.0, 39.9, 0.2]",,"[{'location': [98.1, 34.6], 'player': {'id': 9216, 'name': 'Slobodan Medojević'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [92.5, 47.6], 'player': {'id': 9134, 'name': 'Aleksandar Ignjovski'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [101.6, 43.9], 'player': {'id': 8504, 'name': 'Bastian Oczipka'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [98.5, 29.0], 'player': {'id': 36359, 'name': 'Carlos Augusto Zambrano Ochandarte'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.8, 33.5], 'player': {'id': 8678, 'name': 'David Ángel Abraham'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.2, 27.2], 'player': {'id': 8670, 'name': 'Timothy Chandler'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [110.5, 31.3], 'player': {'id': 8667, 'name': 'Lukáš Hrádecký'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [93.1, 30.1], 'player': {'id': 7039, 'name': 'Hakan Çalhanoğlu'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [99.3, 14.1], 'player': {'id': 8219, 'name': 'Admir Mehmedi'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [99.3, 48.8], 'player': {'id': 8213, 'name': 'Karim Bellarabi'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",52ca8ce7-d3a8-4223-bf49-2684f4ac164d,True,,Goal,0.27849498,Normal,Open Play,,,,Bayer Leverkusen,904,00:38:12.894,Shot,
