50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.390226,,,,,,,,,,,2191a749-6185-424c-9abf-9e1b294c87d5,2071,,"[102.7, 38.7]",3754108,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Diego da Silva Costa,5198.0,Center Forward,97,Chelsea,33,"['274a3357-6dbb-4c0f-8a8e-981c62f16a25', 'c3c080b1-d179-42da-aa31-94152ef4bf09']",38,,Right Foot,,"[110.1, 39.8, 0.8]",True,"[{'location': [98.3, 29.9], 'player': {'id': 3621, 'name': 'Eden Hazard'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [110.5, 39.9], 'player': {'id': 9539, 'name': 'Vito Mannone'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.8, 37.6], 'player': {'id': 4746, 'name': 'Younes Kaboul'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.1, 38.1], 'player': {'id': 3321, 'name': 'Patrick van Aanholt'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [95.6, 26.8], 'player': {'id': 13286, 'name': 'Lamine Koné'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [95.3, 30.4], 'player': {'id': 13846, 'name': 'Jan Kirchhoff'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}]",e10ccc45-9b69-48d4-a00e-43a571c41ff4,,Saved,0.22323398,Normal,Open Play,,,,Chelsea,33,00:03:38.886,Shot,True
,,,,,,,,,,,,,,,,,0.062376,,,,,,,,,,,8298c406-12dd-4df5-9478-2f8e60bed584,2083,,"[109.5, 26.9]",3754108,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jermain Defoe,3337.0,Center Forward,100,Sunderland,41,"['b013dd72-cf33-4b62-b3c6-dee1f8541054', 'bf228690-b15a-4618-af0c-64acc2780156']",57,,Left Foot,,"[110.0, 27.5]",,"[{'location': [110.1, 41.8], 'player': {'id': 7171, 'name': 'Fabio Borini'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [107.8, 29.0], 'player': {'id': 5594, 'name': 'Branislav Ivanović'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [111.4, 37.5], 'player': {'id': 20287, 'name': 'John Terry'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [99.8, 35.2], 'player': {'id': 5475, 'name': 'John Michael Nchekwube Obinna'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [117.3, 35.4], 'player': {'id': 3509, 'name': 'Thibaut Courtois'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.6, 28.3], 'player': {'id': 3645, 'name': 'Gary Cahill'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.3, 43.0], 'player': {'id': 3957, 'name': 'César Azpilicueta Tanco'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",f007995b-eca9-4414-b237-c45e3308317c,,Blocked,0.039608028,Normal,Open Play,,,,Sunderland,41,00:03:57.155,Shot,
,,,,,,,,,,,,,,,,,0.019866,,,,,,,,,,,94883fec-754b-4c75-81a1-08bb0b495c82,2104,,"[113.7, 42.6]",3754108,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jan Kirchhoff,13846.0,Center Defensive Midfield,102,Sunderland,41,"['627a186f-8add-4d80-8c18-6fb1c1ce6adc', '9426140a-b1d8-4e12-94db-9dab6c2a9093', 'a706db9f-0f70-4106-bdae-86a21c7126fb']",13,True,Head,,"[114.3, 42.5]",,"[{'location': [99.2, 16.9], 'player': {'id': 3196, 'name': 'Wahbi Khazri'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [94.9, 22.0], 'player': {'id': 3321, 'name': 'Patrick van Aanholt'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [100.3, 37.1], 'player': {'id': 3621, 'name': 'Eden Hazard'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [104.6, 26.2], 'player': {'id': 3472, 'name': 'Willian Borges da Silva'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [104.9, 24.8], 'player': {'id': 3478, 'name': 'Francesc Fàbregas i Soler'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [111.3, 33.3], 'player': {'id': 3337, 'name': 'Jermain Defoe'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [116.1, 41.0], 'player': {'id': 3509, 'name': 'Thibaut Courtois'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [112.9, 38.3], 'player': {'id': 5475, 'name': 'John Michael Nchekwube Obinna'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [109.1, 34.2], 'player': {'id': 5198, 'name': 'Diego da Silva Costa'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [113.6, 44.5], 'player': {'id': 3381, 'name': 'Nemanja Matić'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [115.9, 46.2], 'player': {'id': 3957, 'name': 'César Azpilicueta Tanco'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [112.3, 39.2], 'player': {'id': 5594, 'name': 'Branislav Ivanović'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.3, 35.0], 'player': {'id': 7171, 'name': 'Fabio Borini'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [113.8, 39.2], 'player': {'id': 13286, 'name': 'Lamine Koné'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [114.2, 41.6], 'player': {'id': 20287, 'name': 'John Terry'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.2, 43.2], 'player': {'id': 4746, 'name': 'Younes Kaboul'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [114.7, 42.3], 'player': {'id': 3645, 'name': 'Gary Cahill'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",d3379b59-24a5-4bff-a4ab-3b96861b3b6c,,Blocked,0.11245559,Normal,Open Play,,,,Sunderland,41,00:05:13.074,Shot,True
,,,,,,,,,,,,,,,,,0.074878,,,,,,,,,,,063e2437-0bc2-47ee-986f-a681a54690dd,2255,,"[100.2, 42.3]",3754108,55,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jermain Defoe,3337.0,Center Forward,106,Sunderland,41,"['2a4fdfa6-7ba6-4467-8f19-2374d85711d9', '7ca6196f-d13c-43dd-b673-c61befa075af']",19,,Right Foot,,"[101.8, 42.3]",,"[{'location': [96.2, 53.2], 'player': {'id': 10783, 'name': 'Lee Cattermole'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [102.0, 54.2], 'player': {'id': 3381, 'name': 'Nemanja Matić'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [104.6, 49.4], 'player': {'id': 3957, 'name': 'César Azpilicueta Tanco'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.3, 42.1], 'player': {'id': 3645, 'name': 'Gary Cahill'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.4, 43.2], 'player': {'id': 20287, 'name': 'John Terry'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.4, 32.0], 'player': {'id': 5594, 'name': 'Branislav Ivanović'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.6, 61.3], 'player': {'id': 3196, 'name': 'Wahbi Khazri'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [104.0, 29.3], 'player': {'id': 7171, 'name': 'Fabio Borini'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [115.6, 40.8], 'player': {'id': 3509, 'name': 'Thibaut Courtois'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [91.4, 40.5], 'player': {'id': 5475, 'name': 'John Michael Nchekwube Obinna'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}]",caacba10-786e-4ad5-8914-b25f79c3cb1a,,Blocked,0.047458444,Normal,Open Play,,,,Sunderland,41,00:10:19.635,Shot,
,,,,,,,,,,,,,,,,,0.160461,,,,,,,,,,,aa124b8a-66b7-4e6e-9e2b-2ccbb9660958,2515,,"[110.6, 47.4]",3754108,61,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Diego da Silva Costa,5198.0,Center Forward,114,Chelsea,33,['ea2dcce4-9dd5-499c-832c-d7e02ef07caa'],17,,Right Foot,,"[114.3, 45.1, 0.5]",,"[{'location': [113.7, 35.1], 'player': {'id': 3472, 'name': 'Willian Borges da Silva'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [106.6, 33.0], 'player': {'id': 3478, 'name': 'Francesc Fàbregas i Soler'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [118.3, 19.3], 'player': {'id': 3621, 'name': 'Eden Hazard'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [114.5, 44.7], 'player': {'id': 9539, 'name': 'Vito Mannone'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [117.6, 39.9], 'player': {'id': 3321, 'name': 'Patrick van Aanholt'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [114.0, 37.3], 'player': {'id': 4746, 'name': 'Younes Kaboul'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.0, 43.5], 'player': {'id': 4429, 'name': ""Yann Gérard M''Vila""}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [110.6, 40.8], 'player': {'id': 3658, 'name': 'DeAndre Yedlin'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.4, 37.2], 'player': {'id': 13846, 'name': 'Jan Kirchhoff'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [108.0, 33.1], 'player': {'id': 10783, 'name': 'Lee Cattermole'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [110.3, 29.1], 'player': {'id': 16890, 'name': ""John O''Shea""}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",2a8e830a-c9a4-480e-95fe-f52366f8af6b,,Saved,0.24890009,Normal,Open Play,,,,Chelsea,33,00:16:17.664,Shot,
,,,,,,,,,,,,,,,,,1.03462,,,,,,,,,,,064ef112-9839-4221-bac9-d64eba6aa62c,2570,,"[99.1, 40.8]",3754108,63,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Lee Cattermole,10783.0,Right Center Midfield,118,Sunderland,41,['7e3ba769-4137-43b5-bba5-35c5f6b028a4'],24,,Right Foot,,"[120.0, 45.0, 6.0]",True,"[{'location': [118.8, 29.1], 'player': {'id': 16890, 'name': ""John O''Shea""}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [114.3, 52.0], 'player': {'id': 4429, 'name': ""Yann Gérard M''Vila""}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [106.1, 35.5], 'player': {'id': 7171, 'name': 'Fabio Borini'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [115.9, 50.4], 'player': {'id': 13846, 'name': 'Jan Kirchhoff'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [113.2, 49.6], 'player': {'id': 3381, 'name': 'Nemanja Matić'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [115.4, 32.6], 'player': {'id': 3645, 'name': 'Gary Cahill'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.2, 41.8], 'player': {'id': 5594, 'name': 'Branislav Ivanović'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [115.0, 34.2], 'player': {'id': 5198, 'name': 'Diego da Silva Costa'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [113.2, 41.6], 'player': {'id': 4746, 'name': 'Younes Kaboul'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [114.7, 42.3], 'player': {'id': 20287, 'name': 'John Terry'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [117.5, 42.4], 'player': {'id': 3478, 'name': 'Francesc Fàbregas i Soler'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [115.5, 39.8], 'player': {'id': 3957, 'name': 'César Azpilicueta Tanco'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [116.3, 40.3], 'player': {'id': 3337, 'name': 'Jermain Defoe'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [98.7, 24.7], 'player': {'id': 3321, 'name': 'Patrick van Aanholt'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [109.5, 38.5], 'player': {'id': 5475, 'name': 'John Michael Nchekwube Obinna'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [116.7, 39.3], 'player': {'id': 3509, 'name': 'Thibaut Courtois'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.6, 28.9], 'player': {'id': 3472, 'name': 'Willian Borges da Silva'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}]",,,Off T,0.038729813,Half Volley,Open Play,,,,Sunderland,41,00:18:24.461,Shot,
,,,,,,,,,,,,,,,,,0.363201,,,,,,,,,,,113bd876-2e9c-417d-98db-b81ab785157c,2751,,"[102.6, 44.6]",3754108,66,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fabio Borini,7171.0,Right Center Midfield,126,Sunderland,41,"['a4824d50-d072-4485-8581-316a43ad6946', 'ee1915e7-caf4-4fec-a0e7-820d991bd65a']",43,,Right Foot,True,"[120.0, 36.5, 0.3]",,"[{'location': [110.2, 48.1], 'player': {'id': 22281, 'name': 'Duncan Watmore'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [108.7, 44.0], 'player': {'id': 3957, 'name': 'César Azpilicueta Tanco'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [111.3, 36.5], 'player': {'id': 3337, 'name': 'Jermain Defoe'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [106.3, 30.7], 'player': {'id': 3196, 'name': 'Wahbi Khazri'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [93.5, 31.6], 'player': {'id': 3478, 'name': 'Francesc Fàbregas i Soler'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [103.6, 42.1], 'player': {'id': 3381, 'name': 'Nemanja Matić'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [110.3, 38.5], 'player': {'id': 3645, 'name': 'Gary Cahill'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [114.5, 40.6], 'player': {'id': 20287, 'name': 'John Terry'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [117.0, 41.1], 'player': {'id': 3509, 'name': 'Thibaut Courtois'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.6, 27.8], 'player': {'id': 3472, 'name': 'Willian Borges da Silva'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [93.7, 19.6], 'player': {'id': 4429, 'name': ""Yann Gérard M''Vila""}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [115.0, 23.0], 'player': {'id': 5475, 'name': 'John Michael Nchekwube Obinna'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}]",3598405d-c4dd-4c98-b005-c18bd07feeed,,Goal,0.061302997,Normal,Open Play,,,,Sunderland,41,00:21:43.076,Shot,
,,,,,,,,,,,,,,,,,0.6014,,,,,,,,,,,98624e74-9904-4b03-b186-3719974efe57,2819,,"[107.3, 38.7]",3754108,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jermain Defoe,3337.0,Center Forward,129,Sunderland,41,['31ad1b69-a046-46f9-b733-24f5b3e5a349'],1,,Right Foot,,"[120.0, 37.1, 0.5]",,"[{'location': [104.1, 52.1], 'player': {'id': 22281, 'name': 'Duncan Watmore'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [106.3, 42.2], 'player': {'id': 7171, 'name': 'Fabio Borini'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [106.7, 50.7], 'player': {'id': 3381, 'name': 'Nemanja Matić'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [116.2, 77.8], 'player': {'id': 3658, 'name': 'DeAndre Yedlin'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [106.5, 58.1], 'player': {'id': 12325, 'name': 'Abdul Rahman Baba'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [109.4, 44.0], 'player': {'id': 3645, 'name': 'Gary Cahill'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.1, 53.5], 'player': {'id': 20287, 'name': 'John Terry'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.0, 39.0], 'player': {'id': 3957, 'name': 'César Azpilicueta Tanco'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [112.9, 45.3], 'player': {'id': 5475, 'name': 'John Michael Nchekwube Obinna'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [106.2, 33.1], 'player': {'id': 3196, 'name': 'Wahbi Khazri'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [117.5, 41.0], 'player': {'id': 3509, 'name': 'Thibaut Courtois'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [96.1, 33.1], 'player': {'id': 3472, 'name': 'Willian Borges da Silva'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}]",,,Goal,0.14492244,Half Volley,Open Play,,,,Sunderland,41,00:24:01.414,Shot,
,,,,,,,,,,,,,,,,,0.744482,,,,,,,,,,,d48778c5-3772-443f-884b-065e2bd9f012,2908,,"[98.0, 50.7]",3754108,73,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Willian Borges da Silva,3472.0,Right Wing,134,Chelsea,33,['d201bfd9-c310-43cd-9fea-eb5e2ada6ace'],21,,Right Foot,,"[118.5, 38.9, 2.3]",,"[{'location': [110.3, 35.6], 'player': {'id': 3321, 'name': 'Patrick van Aanholt'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [112.4, 45.6], 'player': {'id': 7171, 'name': 'Fabio Borini'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [108.2, 44.1], 'player': {'id': 3337, 'name': 'Jermain Defoe'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [109.7, 39.2], 'player': {'id': 3658, 'name': 'DeAndre Yedlin'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [108.4, 47.3], 'player': {'id': 5617, 'name': 'Sebastian Larsson'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [108.5, 48.1], 'player': {'id': 4429, 'name': ""Yann Gérard M''Vila""}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [108.4, 46.5], 'player': {'id': 4746, 'name': 'Younes Kaboul'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [96.1, 54.5], 'player': {'id': 3381, 'name': 'Nemanja Matić'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [97.5, 38.7], 'player': {'id': 3478, 'name': 'Francesc Fàbregas i Soler'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [110.1, 37.8], 'player': {'id': 5198, 'name': 'Diego da Silva Costa'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [110.9, 41.8], 'player': {'id': 3645, 'name': 'Gary Cahill'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [108.7, 43.2], 'player': {'id': 3957, 'name': 'César Azpilicueta Tanco'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [108.7, 36.7], 'player': {'id': 20287, 'name': 'John Terry'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [108.4, 35.2], 'player': {'id': 3621, 'name': 'Eden Hazard'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [118.8, 38.9], 'player': {'id': 9539, 'name': 'Vito Mannone'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.0, 49.8], 'player': {'id': 3196, 'name': 'Wahbi Khazri'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [109.5, 34.0], 'player': {'id': 22281, 'name': 'Duncan Watmore'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [108.3, 45.9], 'player': {'id': 16890, 'name': ""John O''Shea""}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",,,Saved,0.06919585,Normal,Free Kick,,,,Chelsea,33,00:28:21.175,Shot,
,,,,,,,,,,,,,,,,,0.179226,,,,,,,,,,,e0f283bf-97c2-4feb-8ed2-bac9dc0c77b7,3313,,"[85.2, 41.1]",3754108,87,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Wahbi Khazri,3196.0,Right Midfield,155,Sunderland,41,"['78280441-13d5-4e2f-9a21-5c6de16f24d2', '843746e6-4de2-4b65-9b93-1ed37b3d87c8']",11,,Right Foot,,"[89.2, 40.6]",True,"[{'location': [99.5, 46.7], 'player': {'id': 3381, 'name': 'Nemanja Matić'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [92.1, 50.6], 'player': {'id': 3621, 'name': 'Eden Hazard'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [93.4, 31.0], 'player': {'id': 40122, 'name': 'Oscar dos Santos Emboaba Júnior'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [97.1, 20.3], 'player': {'id': 3957, 'name': 'César Azpilicueta Tanco'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [100.8, 35.9], 'player': {'id': 3645, 'name': 'Gary Cahill'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.6, 43.0], 'player': {'id': 20287, 'name': 'John Terry'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.5, 50.7], 'player': {'id': 12325, 'name': 'Abdul Rahman Baba'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [116.0, 40.1], 'player': {'id': 3509, 'name': 'Thibaut Courtois'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [89.4, 40.8], 'player': {'id': 3478, 'name': 'Francesc Fàbregas i Soler'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [100.4, 51.8], 'player': {'id': 4746, 'name': 'Younes Kaboul'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [96.4, 35.4], 'player': {'id': 7171, 'name': 'Fabio Borini'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [102.1, 38.9], 'player': {'id': 3337, 'name': 'Jermain Defoe'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [90.4, 20.9], 'player': {'id': 22281, 'name': 'Duncan Watmore'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [85.2, 37.3], 'player': {'id': 4429, 'name': ""Yann Gérard M''Vila""}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}]",997dcc72-1943-41dc-abc0-8cbc4edbecd6,,Blocked,0.015567877,Normal,Open Play,,,,Sunderland,41,00:42:11.150,Shot,
