ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,0.120148,,,,,,,,,,,,,04a5f637-e0c9-4b2c-8f3f-5cb43d4ea2fb,385,,"[108.9, 42.6]",3857272,9,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Harry Kane,10955.0,Center Forward,16,England,768,"['2f4d3215-09ae-4a27-84cc-b7c653880cac', '56eb08c0-0252-4318-bf1e-cd8f9e346220']",11,,Right Foot,,"[110.9, 42.6]",True,"[{'location': [115.9, 51.0], 'player': {'id': 18242, 'name': 'Tim Ream'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.2, 52.4], 'player': {'id': 38792, 'name': 'Yunus Dimoara Musah'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [104.9, 58.4], 'player': {'id': 4614, 'name': 'Antonee Robinson'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [111.8, 48.2], 'player': {'id': 12751, 'name': 'Tyler Adams'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [115.1, 38.3], 'player': {'id': 21881, 'name': 'Sergino Dest'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [111.3, 42.6], 'player': {'id': 12524, 'name': 'Walker Zimmerman'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.8, 35.1], 'player': {'id': 8526, 'name': 'Weston McKennie'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [118.1, 41.7], 'player': {'id': 12352, 'name': 'Matthew Charles Turner'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.6, 38.5], 'player': {'id': 7843, 'name': 'Mason Mount'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [106.3, 44.7], 'player': {'id': 30714, 'name': 'Jude Bellingham'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [116.8, 52.0], 'player': {'id': 22084, 'name': 'Bukayo Saka'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [116.1, 35.0], 'player': {'id': 3233, 'name': 'Raheem Sterling'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",7c030f9c-036d-44cd-89e6-c682d6aa7f9b,Blocked,0.10607713,Normal,Open Play,,,,England,768,00:09:11.678,Shot,
,,,,,,,,,,,,,,,2.119642,,,,,,,,,,,,,fb171800-4800-40d0-9897-69614180d568,391,,"[109.2, 38.6]",3857272,9,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,John Stones,3244.0,Right Center Back,17,England,768,"['795505ef-b9c0-442e-847a-dbe48bb5194a', 'cfbe3667-a75b-4fe6-b278-371e8b9202a6']",56,True,Head,,"[114.1, 17.7]",,"[{'location': [118.8, 78.8], 'player': {'id': 3308, 'name': 'Kieran Trippier'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [114.6, 52.3], 'player': {'id': 21881, 'name': 'Sergino Dest'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [115.9, 48.8], 'player': {'id': 38792, 'name': 'Yunus Dimoara Musah'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [113.8, 47.3], 'player': {'id': 8526, 'name': 'Weston McKennie'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [115.3, 44.3], 'player': {'id': 12751, 'name': 'Tyler Adams'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [113.7, 41.2], 'player': {'id': 12524, 'name': 'Walker Zimmerman'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.3, 45.8], 'player': {'id': 8246, 'name': 'Christian Pulisic'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [114.8, 32.6], 'player': {'id': 3377, 'name': 'Timothy Weah'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [112.1, 38.9], 'player': {'id': 18242, 'name': 'Tim Ream'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.2, 38.5], 'player': {'id': 4614, 'name': 'Antonee Robinson'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.6, 38.9], 'player': {'id': 22008, 'name': 'Haji Wright'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [119.0, 40.1], 'player': {'id': 12352, 'name': 'Matthew Charles Turner'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [113.0, 50.7], 'player': {'id': 3943, 'name': 'Declan Rice'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [115.9, 43.3], 'player': {'id': 3233, 'name': 'Raheem Sterling'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [113.2, 42.2], 'player': {'id': 22084, 'name': 'Bukayo Saka'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [114.2, 33.4], 'player': {'id': 10955, 'name': 'Harry Kane'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [105.0, 37.1], 'player': {'id': 3336, 'name': 'Harry Maguire'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [97.6, 47.3], 'player': {'id': 30714, 'name': 'Jude Bellingham'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}]",1eaeacfb-77d2-4374-a8be-a95aaf8279e0,Wayward,0.04222343,Normal,Open Play,,,,England,768,00:09:56.168,Shot,True
,,,,,,,,,,,,,,,0.911689,,,,,,,,,,,,,a65af8fc-4966-48cd-a5d6-ab22df7b6e96,407,,"[94.2, 27.2]",3857272,10,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Mason Mount,7843.0,Center Attacking Midfield,17,England,768,['cec715ec-eaa1-471a-ad9a-1bb508485be4'],8,,Right Foot,,"[120.0, 45.2, 5.6]",True,"[{'location': [118.3, 38.8], 'player': {'id': 12352, 'name': 'Matthew Charles Turner'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.4, 45.9], 'player': {'id': 38792, 'name': 'Yunus Dimoara Musah'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [111.4, 40.8], 'player': {'id': 8526, 'name': 'Weston McKennie'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [107.7, 35.9], 'player': {'id': 12524, 'name': 'Walker Zimmerman'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.2, 43.1], 'player': {'id': 4614, 'name': 'Antonee Robinson'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [109.6, 31.2], 'player': {'id': 18242, 'name': 'Tim Ream'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.9, 35.7], 'player': {'id': 8246, 'name': 'Christian Pulisic'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [109.8, 21.0], 'player': {'id': 3377, 'name': 'Timothy Weah'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [105.0, 29.2], 'player': {'id': 12751, 'name': 'Tyler Adams'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [102.8, 31.8], 'player': {'id': 21881, 'name': 'Sergino Dest'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.4, 23.0], 'player': {'id': 22008, 'name': 'Haji Wright'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [118.0, 32.5], 'player': {'id': 3244, 'name': 'John Stones'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [109.6, 49.4], 'player': {'id': 3336, 'name': 'Harry Maguire'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [110.9, 43.1], 'player': {'id': 10955, 'name': 'Harry Kane'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [104.5, 37.9], 'player': {'id': 22084, 'name': 'Bukayo Saka'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [107.9, 30.8], 'player': {'id': 3233, 'name': 'Raheem Sterling'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [94.1, 48.5], 'player': {'id': 3308, 'name': 'Kieran Trippier'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [99.3, 33.6], 'player': {'id': 30714, 'name': 'Jude Bellingham'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [91.5, 37.8], 'player': {'id': 3943, 'name': 'Declan Rice'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}]",,Off T,0.019677445,Normal,Open Play,,,,England,768,00:10:08.155,Shot,
,,,,,,,,,,,,,,,0.794949,,,,,,,,,,,,,bfc7806a-7369-42bf-9908-9149f8325e40,689,,"[108.1, 43.9]",3857272,16,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Haji Wright,22008.0,Left Center Forward,25,United States,1839,"['5d760d94-62bd-4d3f-93c1-c6847bfa36a9', '838e20b6-196d-4307-912a-b69cc8006dd9']",3,True,Head,,"[120.0, 45.6, 0.5]",,"[{'location': [97.4, 57.9], 'player': {'id': 7843, 'name': 'Mason Mount'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [104.0, 56.1], 'player': {'id': 3382, 'name': 'Luke Shaw'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.8, 49.3], 'player': {'id': 3943, 'name': 'Declan Rice'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [95.4, 28.1], 'player': {'id': 22084, 'name': 'Bukayo Saka'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [103.2, 38.5], 'player': {'id': 30714, 'name': 'Jude Bellingham'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [109.1, 43.3], 'player': {'id': 3336, 'name': 'Harry Maguire'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.0, 39.0], 'player': {'id': 3244, 'name': 'John Stones'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.5, 33.1], 'player': {'id': 3308, 'name': 'Kieran Trippier'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.3, 40.9], 'player': {'id': 3468, 'name': 'Jordan Pickford'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.2, 15.8], 'player': {'id': 4614, 'name': 'Antonee Robinson'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [102.6, 67.0], 'player': {'id': 21881, 'name': 'Sergino Dest'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [103.3, 33.1], 'player': {'id': 3377, 'name': 'Timothy Weah'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [111.1, 40.4], 'player': {'id': 8246, 'name': 'Christian Pulisic'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",0727b2a7-8de2-45d6-ace7-825b3f02fd6c,Off T,0.048006557,Normal,Open Play,,,,United States,1839,00:16:03.831,Shot,True
,,,,,,,,,,,,,,,0.579895,,,,,,,,,,,,,72ba8596-ac05-4e96-8e5d-7e6285717de5,1080,,"[110.5, 39.5]",3857272,25,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Weston McKennie,8526.0,Right Midfield,36,United States,1839,['49dbf6bf-5e27-4bbf-ba6f-e5d831d9ae16'],7,,Right Foot,,"[120.0, 40.4, 6.0]",True,"[{'location': [101.1, 51.5], 'player': {'id': 7843, 'name': 'Mason Mount'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [109.0, 64.9], 'player': {'id': 3233, 'name': 'Raheem Sterling'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [108.6, 62.4], 'player': {'id': 30714, 'name': 'Jude Bellingham'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [107.4, 47.1], 'player': {'id': 3943, 'name': 'Declan Rice'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [109.9, 50.2], 'player': {'id': 3382, 'name': 'Luke Shaw'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [106.3, 38.0], 'player': {'id': 22084, 'name': 'Bukayo Saka'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [110.7, 45.9], 'player': {'id': 3336, 'name': 'Harry Maguire'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.1, 41.9], 'player': {'id': 3244, 'name': 'John Stones'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.3, 36.5], 'player': {'id': 3308, 'name': 'Kieran Trippier'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.7, 41.0], 'player': {'id': 3468, 'name': 'Jordan Pickford'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.3, 66.1], 'player': {'id': 3377, 'name': 'Timothy Weah'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [110.1, 70.1], 'player': {'id': 21881, 'name': 'Sergino Dest'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [107.6, 53.3], 'player': {'id': 38792, 'name': 'Yunus Dimoara Musah'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [98.3, 31.5], 'player': {'id': 4614, 'name': 'Antonee Robinson'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [109.7, 44.5], 'player': {'id': 22008, 'name': 'Haji Wright'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [112.9, 41.9], 'player': {'id': 8246, 'name': 'Christian Pulisic'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",43f18f61-66b3-4b00-b396-b078c763b87f,Off T,0.18268152,Half Volley,Open Play,,,,United States,1839,00:25:07.429,Shot,
,,,,,,,,,,,,,,,0.212073,,,,,,,,,,,,,79c95383-ac35-4c30-b966-2ceb22702a09,1161,,"[93.0, 25.1]",3857272,28,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Yunus Dimoara Musah,38792.0,Left Defensive Midfield,41,United States,1839,"['508b9c3c-e15b-4f7b-b48c-7279e6f84df6', 'e84a078a-13b9-4815-9c45-ab9489726570']",6,,Right Foot,True,"[117.3, 37.4, 2.0]",,"[{'location': [117.6, 37.8], 'player': {'id': 3468, 'name': 'Jordan Pickford'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [95.9, 43.8], 'player': {'id': 3233, 'name': 'Raheem Sterling'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [94.7, 30.5], 'player': {'id': 7843, 'name': 'Mason Mount'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [105.1, 41.0], 'player': {'id': 3382, 'name': 'Luke Shaw'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [99.3, 28.6], 'player': {'id': 3943, 'name': 'Declan Rice'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [106.5, 39.5], 'player': {'id': 3336, 'name': 'Harry Maguire'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.7, 33.2], 'player': {'id': 30714, 'name': 'Jude Bellingham'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [98.7, 23.6], 'player': {'id': 22084, 'name': 'Bukayo Saka'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [107.7, 33.7], 'player': {'id': 3244, 'name': 'John Stones'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.1, 21.5], 'player': {'id': 3308, 'name': 'Kieran Trippier'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [99.8, 52.9], 'player': {'id': 21881, 'name': 'Sergino Dest'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [98.8, 34.9], 'player': {'id': 3377, 'name': 'Timothy Weah'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [105.3, 34.7], 'player': {'id': 22008, 'name': 'Haji Wright'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [104.0, 24.7], 'player': {'id': 8246, 'name': 'Christian Pulisic'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [103.0, 16.8], 'player': {'id': 4614, 'name': 'Antonee Robinson'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [97.5, 8.5], 'player': {'id': 8526, 'name': 'Weston McKennie'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}]",17398e71-e266-4208-97fd-d6b792cdc55e,Saved,0.016826272,Normal,Open Play,,,,United States,1839,00:28:06.990,Shot,
,,,,,,,,,,,,,,,0.783272,,,,,,,,,,,,,4492fbf4-a531-4fcc-9cb9-08b40c749450,1328,,"[106.4, 24.4]",3857272,32,,,True,,,,,,,,,,,,,,,,,,,,1,Regular Play,Christian Pulisic,8246.0,Left Midfield,50,United States,1839,['511ad0fc-c891-4379-9b3a-1a684876bfbe'],7,,Left Foot,,"[120.0, 36.9, 3.0]",,"[{'location': [104.8, 48.6], 'player': {'id': 3943, 'name': 'Declan Rice'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [104.2, 44.6], 'player': {'id': 7843, 'name': 'Mason Mount'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [108.6, 45.3], 'player': {'id': 3382, 'name': 'Luke Shaw'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.8, 32.3], 'player': {'id': 30714, 'name': 'Jude Bellingham'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [108.1, 37.1], 'player': {'id': 3336, 'name': 'Harry Maguire'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.4, 32.7], 'player': {'id': 3244, 'name': 'John Stones'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.0, 25.4], 'player': {'id': 22084, 'name': 'Bukayo Saka'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [107.7, 26.2], 'player': {'id': 3308, 'name': 'Kieran Trippier'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [117.2, 36.3], 'player': {'id': 3468, 'name': 'Jordan Pickford'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.4, 58.4], 'player': {'id': 8526, 'name': 'Weston McKennie'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [105.7, 46.4], 'player': {'id': 3377, 'name': 'Timothy Weah'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [106.8, 33.6], 'player': {'id': 22008, 'name': 'Haji Wright'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [101.2, 16.9], 'player': {'id': 4614, 'name': 'Antonee Robinson'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",2960285a-b718-4878-9202-8de13cfd9df0,Post,0.023374733,Normal,Open Play,,,,United States,1839,00:32:07.359,Shot,
,,,,,,,,,,,,,,,0.171684,,,,,,,,,,,,,dac7d5a9-921e-4901-899d-7b5df3667cfc,1607,,"[108.6, 51.2]",3857272,40,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergino Dest,21881.0,Right Back,64,United States,1839,"['49eafee4-8196-4b95-a02b-caaf70ec98c0', '7c53364a-d972-4c72-a066-21a5fef84d4e']",40,,Left Foot,,"[109.6, 50.2]",,"[{'location': [116.8, 42.9], 'player': {'id': 3468, 'name': 'Jordan Pickford'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.9, 55.9], 'player': {'id': 3382, 'name': 'Luke Shaw'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.0, 42.9], 'player': {'id': 3943, 'name': 'Declan Rice'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [110.0, 50.1], 'player': {'id': 3336, 'name': 'Harry Maguire'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.9, 46.0], 'player': {'id': 3244, 'name': 'John Stones'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.0, 38.5], 'player': {'id': 3308, 'name': 'Kieran Trippier'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.7, 53.8], 'player': {'id': 3377, 'name': 'Timothy Weah'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [102.4, 39.5], 'player': {'id': 22008, 'name': 'Haji Wright'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [110.4, 37.5], 'player': {'id': 8246, 'name': 'Christian Pulisic'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",98cb79ec-8cf5-4fef-a0f6-eeefa03ef164,Blocked,0.056137927,Normal,Open Play,,,,United States,1839,00:40:40.830,Shot,
,,,,,,,,,,,,,,,1.558465,,,,,,,,,,,,,cafd0220-7ce1-4023-a73d-7431eb19798d,1644,,"[110.0, 42.8]",3857272,42,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Christian Pulisic,8246.0,Left Midfield,66,United States,1839,"['1e1c28c9-11b3-4140-945d-3c16ff6404b0', 'faba9398-d1e4-4d5c-a10d-0aa91cd64143']",11,True,Head,,"[120.0, 33.7, 0.8]",,"[{'location': [111.6, 43.8], 'player': {'id': 3336, 'name': 'Harry Maguire'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.7, 60.6], 'player': {'id': 3382, 'name': 'Luke Shaw'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [105.4, 66.2], 'player': {'id': 3233, 'name': 'Raheem Sterling'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [99.7, 46.0], 'player': {'id': 7843, 'name': 'Mason Mount'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [108.7, 50.2], 'player': {'id': 3943, 'name': 'Declan Rice'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [103.0, 37.1], 'player': {'id': 22084, 'name': 'Bukayo Saka'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [107.1, 43.7], 'player': {'id': 30714, 'name': 'Jude Bellingham'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [110.8, 42.1], 'player': {'id': 3244, 'name': 'John Stones'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.0, 35.5], 'player': {'id': 3308, 'name': 'Kieran Trippier'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.4, 40.4], 'player': {'id': 3468, 'name': 'Jordan Pickford'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [95.9, 45.6], 'player': {'id': 3377, 'name': 'Timothy Weah'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [105.6, 63.2], 'player': {'id': 22008, 'name': 'Haji Wright'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [111.1, 53.2], 'player': {'id': 8526, 'name': 'Weston McKennie'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [111.5, 31.9], 'player': {'id': 4614, 'name': 'Antonee Robinson'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [109.8, 41.3], 'player': {'id': 38792, 'name': 'Yunus Dimoara Musah'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}]",20d19ee8-8422-49bf-9bce-fbc190ad7e73,Off T,0.05394238,Normal,Open Play,,,,United States,1839,00:42:11.261,Shot,True
