50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_shot_assist,pass_switch,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,0.691,,,,,,,,,,,1fdf341f-f3dc-4c71-aab4-7b27bca73456,1130,,"[112.0, 40.0]",7500,36,,,,,,,,,,,,,,,,,1,From Goal Kick,Ana-Maria Crnogorčević,10408.0,Center Forward,78,Portland Thorns,765,['7d42ee48-ea3c-4683-87cc-66e7e34a4fd0'],15,Head,"[117.0, 40.0]",,"[{'location': [96.0, 15.0], 'player': {'id': 5011, 'name': 'Meghan Klingenberg'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [98.0, 28.0], 'player': {'id': 5013, 'name': 'Tobin Powell Heath'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [120.0, 41.0], 'player': {'id': 5090, 'name': 'Ashlyn Harris'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.0, 44.0], 'player': {'id': 5063, 'name': 'Chioma Ubogagu'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [110.0, 43.0], 'player': {'id': 6818, 'name': 'Hayley Emma Raso'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [93.0, 40.0], 'player': {'id': 5020, 'name': 'Christine Margaret Sinclair'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [94.0, 38.0], 'player': {'id': 5074, 'name': 'Shelina Laura Zadorsky'}, 'position': {'id': 14, 'name': 'Center Midfield'}, 'teammate': False}, {'location': [92.0, 26.0], 'player': {'id': 5062, 'name': 'Dani Weatherholt'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [100.0, 21.0], 'player': {'id': 5068, 'name': 'Kristen Edmonds'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.0, 28.0], 'player': {'id': 5089, 'name': 'Ali Krieger'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.0, 38.0], 'player': {'id': 5078, 'name': 'Alanna Stephanie Kennedy'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [113.0, 39.0], 'player': {'id': 8199, 'name': 'Toni Pressley'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}]",f646f340-be7c-4127-b947-01827104fa41,,,Wayward,,0.16348262,Normal,Open Play,,,,Portland Thorns,765,00:36:15.479,Shot,
,,,,,,,,,,,,1.366,,,,,,,,,,,dcac356c-83d6-4951-ba98-edf197cbc89c,1148,,"[107.0, 45.0]",7500,37,,,,,,,,,,,,,,,,,1,From Corner,Christine Margaret Sinclair,5020.0,Center Defensive Midfield,79,Portland Thorns,765,['bf0cc0ef-e26b-48b9-817a-efaeb7fb61cc'],31,Left Foot,"[120.0, 34.6, 0.5]",True,"[{'location': [114.0, 42.0], 'player': {'id': 10408, 'name': 'Ana-Maria Crnogorčević'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [114.0, 40.0], 'player': {'id': 5089, 'name': 'Ali Krieger'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [116.0, 49.0], 'player': {'id': 5085, 'name': 'Alexandra Morgan Carrasco'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [108.0, 45.0], 'player': {'id': 5074, 'name': 'Shelina Laura Zadorsky'}, 'position': {'id': 14, 'name': 'Center Midfield'}, 'teammate': False}, {'location': [115.0, 46.0], 'player': {'id': 5078, 'name': 'Alanna Stephanie Kennedy'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [114.0, 44.0], 'player': {'id': 5063, 'name': 'Chioma Ubogagu'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [115.0, 42.0], 'player': {'id': 8199, 'name': 'Toni Pressley'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.0, 36.0], 'player': {'id': 5062, 'name': 'Dani Weatherholt'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [111.0, 40.0], 'player': {'id': 5076, 'name': 'Emily Louise van Egmond'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [109.0, 34.0], 'player': {'id': 5068, 'name': 'Kristen Edmonds'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [116.0, 29.0], 'player': {'id': 5082, 'name': 'Marta Vieira da Silva'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [120.0, 42.0], 'player': {'id': 5090, 'name': 'Ashlyn Harris'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [115.0, 48.0], 'player': {'id': 4999, 'name': 'Lindsey Michelle Horan'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [112.0, 36.0], 'player': {'id': 4995, 'name': 'Celeste Boureille'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [115.0, 38.0], 'player': {'id': 5003, 'name': 'Emily Ann Sonnett'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [109.0, 47.0], 'player': {'id': 6818, 'name': 'Hayley Emma Raso'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [97.0, 33.0], 'player': {'id': 5011, 'name': 'Meghan Klingenberg'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",b8fdb130-661a-486c-840a-29fd29d32ae1,,,Off T,,0.05545032,Volley,Open Play,,,,Portland Thorns,765,00:37:31.854,Shot,
,,,,,,,,,,,,1.271,,,,,,,,,,,1ec2f372-7308-4264-9bfa-2199f3d4f6df,1266,,"[111.0, 44.0]",7500,40,,,,,,,,,,,,,,,,,1,Regular Play,Ana-Maria Crnogorčević,10408.0,Center Forward,87,Portland Thorns,765,['d792ce63-55db-4350-b4bc-7e2c604d6f75'],27,Head,"[120.0, 37.2, 1.9]",,"[{'location': [107.0, 50.0], 'player': {'id': 5020, 'name': 'Christine Margaret Sinclair'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [112.0, 62.0], 'player': {'id': 5013, 'name': 'Tobin Powell Heath'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [113.0, 41.0], 'player': {'id': 6818, 'name': 'Hayley Emma Raso'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [104.0, 28.0], 'player': {'id': 4999, 'name': 'Lindsey Michelle Horan'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [94.0, 38.0], 'player': {'id': 5011, 'name': 'Meghan Klingenberg'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [120.0, 41.0], 'player': {'id': 5090, 'name': 'Ashlyn Harris'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [113.0, 60.0], 'player': {'id': 5063, 'name': 'Chioma Ubogagu'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.0, 45.0], 'player': {'id': 5074, 'name': 'Shelina Laura Zadorsky'}, 'position': {'id': 14, 'name': 'Center Midfield'}, 'teammate': False}, {'location': [107.0, 46.0], 'player': {'id': 8199, 'name': 'Toni Pressley'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.0, 39.0], 'player': {'id': 5062, 'name': 'Dani Weatherholt'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [100.0, 33.0], 'player': {'id': 5076, 'name': 'Emily Louise van Egmond'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [106.0, 29.0], 'player': {'id': 5068, 'name': 'Kristen Edmonds'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [112.0, 38.0], 'player': {'id': 5089, 'name': 'Ali Krieger'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.0, 41.0], 'player': {'id': 5078, 'name': 'Alanna Stephanie Kennedy'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}]",84a4b3ce-3344-4b8c-bfc4-c11974a92326,,,Saved,,0.24130394,Normal,Open Play,,,,Portland Thorns,765,00:40:27.967,Shot,
,,,,,,,,,,,,0.221,,,,,,,,,,,1425455f-1123-4831-821e-bebd376eeb0e,1468,,"[97.0, 28.0]",7500,46,,,,,,,,,,,,,,,,,1,Regular Play,Alexandra Morgan Carrasco,5085.0,Right Center Forward,101,Orlando Pride,764,"['197f8101-3879-44a8-8573-979c142ac2b7', '3fd526eb-41e6-49d9-ba9e-5edb0c9d4a0a']",28,Right Foot,"[95.0, 31.0]",,"[{'location': [119.0, 39.0], 'player': {'id': 6819, 'name': 'Adrianna Nichole Franch'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.0, 4.0], 'player': {'id': 5082, 'name': 'Marta Vieira da Silva'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [107.0, 40.0], 'player': {'id': 5076, 'name': 'Emily Louise van Egmond'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [107.0, 42.0], 'player': {'id': 5011, 'name': 'Meghan Klingenberg'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [106.0, 39.0], 'player': {'id': 5092, 'name': 'Emily Menges'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.0, 33.0], 'player': {'id': 5003, 'name': 'Emily Ann Sonnett'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.0, 18.0], 'player': {'id': 4999, 'name': 'Lindsey Michelle Horan'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [107.0, 20.0], 'player': {'id': 5095, 'name': 'Ellie Madison Carpenter'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [89.0, 33.0], 'player': {'id': 5020, 'name': 'Christine Margaret Sinclair'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [93.0, 30.0], 'player': {'id': 5013, 'name': 'Tobin Powell Heath'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [101.0, 29.0], 'player': {'id': 4995, 'name': 'Celeste Boureille'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}]",a7ff08ec-17e6-400c-b94c-0500c809301b,,,Blocked,,0.03116093,Normal,Open Play,,,,Orlando Pride,764,00:46:28.860,Shot,
,,,,,,,,,,,,0.99,,,,,,,,,,,89757454-eb56-4955-a224-36a9e2f080d0,1500,,"[113.0, 53.0]",7500,47,,,,,,,,,,,,,,,,,1,From Throw In,Emily Louise van Egmond,5076.0,Left Midfield,102,Orlando Pride,764,['733fe3cb-0ef9-473c-add8-0cafeb76f960'],39,Right Foot,"[119.0, 43.8, 1.3]",,"[{'location': [119.0, 42.0], 'player': {'id': 6819, 'name': 'Adrianna Nichole Franch'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [88.0, 68.0], 'player': {'id': 5068, 'name': 'Kristen Edmonds'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [101.0, 59.0], 'player': {'id': 5082, 'name': 'Marta Vieira da Silva'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [100.0, 61.0], 'player': {'id': 5062, 'name': 'Dani Weatherholt'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [96.0, 64.0], 'player': {'id': 5013, 'name': 'Tobin Powell Heath'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [110.0, 61.0], 'player': {'id': 5011, 'name': 'Meghan Klingenberg'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [105.0, 40.0], 'player': {'id': 5095, 'name': 'Ellie Madison Carpenter'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.0, 51.0], 'player': {'id': 4999, 'name': 'Lindsey Michelle Horan'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [101.0, 56.0], 'player': {'id': 4995, 'name': 'Celeste Boureille'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [112.0, 52.0], 'player': {'id': 5003, 'name': 'Emily Ann Sonnett'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [115.0, 55.0], 'player': {'id': 5092, 'name': 'Emily Menges'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}]",,,,Saved,,0.07066747,Half Volley,Open Play,,,,Orlando Pride,764,00:47:39.200,Shot,
,,,,,,,,,,,,0.133,,,,,,,,,,,836f3cdf-37a7-4ace-b107-c287f2996669,1547,,"[115.0, 36.0]",7500,46,,,,,,,,,,,,,,,,,2,From Corner,Ana-Maria Crnogorčević,10408.0,Center Forward,106,Portland Thorns,765,['f2c447f2-6ce9-4212-81a1-f6f9c4f0fcb8'],18,Right Foot,"[116.0, 49.0]",,"[{'location': [104.0, 29.0], 'player': {'id': 4995, 'name': 'Celeste Boureille'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [94.0, 43.0], 'player': {'id': 5095, 'name': 'Ellie Madison Carpenter'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [116.0, 44.0], 'player': {'id': 4999, 'name': 'Lindsey Michelle Horan'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [115.0, 41.0], 'player': {'id': 6818, 'name': 'Hayley Emma Raso'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [112.0, 37.0], 'player': {'id': 5020, 'name': 'Christine Margaret Sinclair'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [112.0, 34.0], 'player': {'id': 5089, 'name': 'Ali Krieger'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [119.0, 37.0], 'player': {'id': 5090, 'name': 'Ashlyn Harris'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [115.0, 44.0], 'player': {'id': 5078, 'name': 'Alanna Stephanie Kennedy'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [105.0, 16.0], 'player': {'id': 5082, 'name': 'Marta Vieira da Silva'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [106.0, 30.0], 'player': {'id': 5062, 'name': 'Dani Weatherholt'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [104.0, 36.0], 'player': {'id': 5063, 'name': 'Chioma Ubogagu'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [109.0, 37.0], 'player': {'id': 5076, 'name': 'Emily Louise van Egmond'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [111.0, 42.0], 'player': {'id': 5085, 'name': 'Alexandra Morgan Carrasco'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [112.0, 40.0], 'player': {'id': 5074, 'name': 'Shelina Laura Zadorsky'}, 'position': {'id': 14, 'name': 'Center Midfield'}, 'teammate': False}, {'location': [116.0, 38.0], 'player': {'id': 8199, 'name': 'Toni Pressley'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}]",fee7106b-3d24-4029-a293-5deb41073c3b,,,Wayward,,0.17250845,Normal,Open Play,,,,Portland Thorns,765,00:01:18.089,Shot,
,,,,,,,,,,,,0.646,,,,,,,,,,,f5266e39-98d8-45cb-afe9-8a2606299912,1551,,"[117.0, 42.0]",7500,46,,,,,,,,,,,,,,,,,2,From Corner,Lindsey Michelle Horan,4999.0,Left Center Midfield,106,Portland Thorns,765,['9a2a39f0-c693-4ac4-8491-590d1caca99d'],18,Other,"[118.0, 38.1, 1.7]",,"[{'location': [115.0, 35.0], 'player': {'id': 10408, 'name': 'Ana-Maria Crnogorčević'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [105.0, 30.0], 'player': {'id': 4995, 'name': 'Celeste Boureille'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [113.0, 37.0], 'player': {'id': 5020, 'name': 'Christine Margaret Sinclair'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [114.0, 42.0], 'player': {'id': 6818, 'name': 'Hayley Emma Raso'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [107.0, 32.0], 'player': {'id': 5062, 'name': 'Dani Weatherholt'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [117.0, 37.0], 'player': {'id': 8199, 'name': 'Toni Pressley'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.0, 40.0], 'player': {'id': 5074, 'name': 'Shelina Laura Zadorsky'}, 'position': {'id': 14, 'name': 'Center Midfield'}, 'teammate': False}, {'location': [119.0, 39.0], 'player': {'id': 5090, 'name': 'Ashlyn Harris'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.0, 37.0], 'player': {'id': 5063, 'name': 'Chioma Ubogagu'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [114.0, 32.0], 'player': {'id': 5089, 'name': 'Ali Krieger'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.0, 38.0], 'player': {'id': 5076, 'name': 'Emily Louise van Egmond'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [116.0, 42.0], 'player': {'id': 5078, 'name': 'Alanna Stephanie Kennedy'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [108.0, 43.0], 'player': {'id': 5085, 'name': 'Alexandra Morgan Carrasco'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}]",,,True,Goal,,0.61956096,Normal,Open Play,,,,Portland Thorns,765,00:01:18.711,Shot,
,,,,,,,,,,,,1.004,,,,,,,,,,,0e0aefb8-017d-42a7-9c76-8ae3f0aaec05,1699,,"[110.0, 44.0]",7500,51,,,,,,,,,,,,,,,,,2,From Throw In,Christine Margaret Sinclair,5020.0,Center Defensive Midfield,112,Portland Thorns,765,['562b175b-3122-4419-8d46-d1be6a58bed5'],22,Right Foot,"[120.0, 34.8, 0.7]",,"[{'location': [113.0, 31.0], 'player': {'id': 10408, 'name': 'Ana-Maria Crnogorčević'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [94.0, 50.0], 'player': {'id': 5062, 'name': 'Dani Weatherholt'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [117.0, 41.0], 'player': {'id': 5090, 'name': 'Ashlyn Harris'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [117.0, 51.0], 'player': {'id': 5013, 'name': 'Tobin Powell Heath'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [104.0, 63.0], 'player': {'id': 6818, 'name': 'Hayley Emma Raso'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [109.0, 31.0], 'player': {'id': 5089, 'name': 'Ali Krieger'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.0, 50.0], 'player': {'id': 5063, 'name': 'Chioma Ubogagu'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [105.0, 47.0], 'player': {'id': 5074, 'name': 'Shelina Laura Zadorsky'}, 'position': {'id': 14, 'name': 'Center Midfield'}, 'teammate': False}, {'location': [110.0, 41.0], 'player': {'id': 5078, 'name': 'Alanna Stephanie Kennedy'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [112.0, 46.0], 'player': {'id': 8199, 'name': 'Toni Pressley'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}]",2a681855-32ea-4faa-909b-f7c4cc02e0e1,,,Off T,,0.23192498,Normal,Open Play,,,,Portland Thorns,765,00:06:22.009,Shot,
,,,,,,,,,,,,0.843,,,,,,,,,,,4572b318-f75b-4ee4-aa38-02f540d5aa02,1713,,"[107.0, 36.0]",7500,52,,,,,,,,,,,,,,,,,2,From Throw In,Hayley Emma Raso,6818.0,Right Wing,112,Portland Thorns,765,['278acc14-0cbe-4a9a-a70e-3811de8cc859'],1,Right Foot,"[119.0, 43.4, 0.2]",,"[{'location': [100.0, 27.0], 'player': {'id': 10408, 'name': 'Ana-Maria Crnogorčević'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [114.0, 40.0], 'player': {'id': 5090, 'name': 'Ashlyn Harris'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [94.0, 37.0], 'player': {'id': 5020, 'name': 'Christine Margaret Sinclair'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [96.0, 47.0], 'player': {'id': 5063, 'name': 'Chioma Ubogagu'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.0, 29.0], 'player': {'id': 5089, 'name': 'Ali Krieger'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [97.0, 34.0], 'player': {'id': 8199, 'name': 'Toni Pressley'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.0, 37.0], 'player': {'id': 5078, 'name': 'Alanna Stephanie Kennedy'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}]",7519c089-15b5-4895-8714-c1ac5860dcb3,True,,Goal,,0.49599063,Normal,Open Play,,,,Portland Thorns,765,00:07:01.959,Shot,
,,,,,,,,,,,,1.696,,,,,,,,,,,b2336447-d539-46d8-9870-eff601f69c59,1838,,"[91.0, 32.0]",7500,56,,,,,,,,,,,,,,,,,2,Regular Play,Christine Margaret Sinclair,5020.0,Center Defensive Midfield,121,Portland Thorns,765,['e70aa611-8000-4a33-86bf-8e91e0e836a1'],22,Left Foot,"[120.0, 34.8, 2.4]",,"[{'location': [119.0, 38.0], 'player': {'id': 5090, 'name': 'Ashlyn Harris'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.0, 47.0], 'player': {'id': 8199, 'name': 'Toni Pressley'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.0, 21.0], 'player': {'id': 11338, 'name': 'Caitlin Jade Foord'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [90.0, 36.0], 'player': {'id': 5013, 'name': 'Tobin Powell Heath'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [86.0, 49.0], 'player': {'id': 5082, 'name': 'Marta Vieira da Silva'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [100.0, 25.0], 'player': {'id': 5068, 'name': 'Kristen Edmonds'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [100.0, 31.0], 'player': {'id': 5089, 'name': 'Ali Krieger'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.0, 41.0], 'player': {'id': 5078, 'name': 'Alanna Stephanie Kennedy'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [97.0, 33.0], 'player': {'id': 5074, 'name': 'Shelina Laura Zadorsky'}, 'position': {'id': 14, 'name': 'Center Midfield'}, 'teammate': False}, {'location': [94.0, 36.0], 'player': {'id': 5062, 'name': 'Dani Weatherholt'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [89.0, 33.0], 'player': {'id': 5076, 'name': 'Emily Louise van Egmond'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}]",,,,Off T,,0.021704333,Normal,Open Play,,,,Portland Thorns,765,00:11:22.809,Shot,
