50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.666874,,,,,,,,,,,,04702211-d5a3-41fa-a40b-4f065fd36f3b,1436,,,"[108.3, 41.1]",3754264,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Georginio Wijnaldum,3567.0,Center Attacking Midfield,71,Newcastle United,37,['9676880f-f9de-4e42-b844-5a0108e69094'],45,,Right Foot,"[118.2, 40.6, 1.3]",True,"[{'location': [92.6, 61.8], 'player': {'id': 3091, 'name': 'Moussa Sissoko'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [111.1, 40.9], 'player': {'id': 4269, 'name': 'Aleksandar Mitrović'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [113.0, 44.4], 'player': {'id': 20287, 'name': 'John Terry'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.3, 62.1], 'player': {'id': 3958, 'name': 'Pedro Eliezer Rodríguez Ledesma'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [116.9, 60.8], 'player': {'id': 3957, 'name': 'César Azpilicueta Tanco'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [118.5, 40.4], 'player': {'id': 3509, 'name': 'Thibaut Courtois'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.7, 48.6], 'player': {'id': 3381, 'name': 'Nemanja Matić'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [111.8, 42.2], 'player': {'id': 3645, 'name': 'Gary Cahill'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.0, 39.9], 'player': {'id': 3478, 'name': 'Francesc Fàbregas i Soler'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [103.4, 26.9], 'player': {'id': 5594, 'name': 'Branislav Ivanović'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",941a5e1c-519b-4f22-9e85-9e66bf53e2e6,,Saved,,0.11567017,Half Volley,Open Play,,,,Newcastle United,37,00:34:45.714,Shot,
,,,,,,,,,,,,,,,,,0.424528,,,,,,,,,,,,5cc29bb8-8155-4995-ad65-9e433690ca44,1515,,,"[101.6, 43.1]",3754264,36,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,74,Chelsea,33,['2ebb11c6-a972-4a90-9238-ed73e0fb0bd5'],22,,Left Foot,"[113.1, 40.6, 0.5]",,"[{'location': [97.2, 42.0], 'player': {'id': 26207, 'name': 'Fabricio Coloccini'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [92.6, 31.5], 'player': {'id': 42900, 'name': 'Cheik Ismaël Tioté'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [106.9, 38.9], 'player': {'id': 3722, 'name': 'Steven Taylor'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [93.9, 16.0], 'player': {'id': 3650, 'name': 'Daryl Janmaat'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [113.8, 40.5], 'player': {'id': 3096, 'name': 'Rob Elliot'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.6, 39.9], 'player': {'id': 5198, 'name': 'Diego da Silva Costa'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [100.4, 52.4], 'player': {'id': 3391, 'name': 'Rolando Aarons'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",4bf689ac-959c-444d-acab-e10c9ee8846d,,Saved,,0.29557475,Normal,Open Play,,,,Chelsea,33,00:36:22.842,Shot,
,,,,,,,,,,,,,,,,,0.226622,,,,,,,,,,,,02fc72d2-56ac-4f40-9164-91f5e29c5757,1837,,,"[93.8, 30.5]",3754264,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jonjo Shelvey,3057.0,Left Center Midfield,87,Newcastle United,37,"['4046d9f5-0cc9-459c-bed7-1950105f578d', 'fa5dc88b-769f-4545-9dc0-cab68901eb84']",24,,Left Foot,"[99.5, 31.9]",,"[{'location': [97.7, 42.8], 'player': {'id': 3091, 'name': 'Moussa Sissoko'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [101.4, 26.4], 'player': {'id': 3567, 'name': 'Georginio Wijnaldum'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [103.0, 24.4], 'player': {'id': 4269, 'name': 'Aleksandar Mitrović'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [101.0, 5.5], 'player': {'id': 3391, 'name': 'Rolando Aarons'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [81.6, 49.3], 'player': {'id': 3650, 'name': 'Daryl Janmaat'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [92.9, 28.1], 'player': {'id': 3472, 'name': 'Willian Borges da Silva'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [87.2, 46.6], 'player': {'id': 3621, 'name': 'Eden Hazard'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [100.4, 18.1], 'player': {'id': 3957, 'name': 'César Azpilicueta Tanco'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.4, 41.7], 'player': {'id': 12325, 'name': 'Abdul Rahman Baba'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.0, 35.5], 'player': {'id': 5594, 'name': 'Branislav Ivanović'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.4, 31.8], 'player': {'id': 3645, 'name': 'Gary Cahill'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [98.7, 29.2], 'player': {'id': 3381, 'name': 'Nemanja Matić'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [94.6, 16.6], 'player': {'id': 3958, 'name': 'Pedro Eliezer Rodríguez Ledesma'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [95.6, 23.6], 'player': {'id': 3478, 'name': 'Francesc Fàbregas i Soler'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [117.9, 39.0], 'player': {'id': 3509, 'name': 'Thibaut Courtois'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,,Blocked,,0.022936994,Normal,Open Play,,,,Newcastle United,37,00:44:24.923,Shot,
,,,,,,,,,,,,,,,,,1.051646,,,,,,,,,,,,ab33d751-cf74-4df2-a446-a4ad640e91e5,1889,,,"[96.5, 25.1]",3754264,46,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Willian Borges da Silva,3472.0,Center Attacking Midfield,89,Chelsea,33,['6b75eb36-f3db-459c-93f0-2fbcaa73ba98'],4,,Right Foot,"[119.7, 36.8, 1.1]",,"[{'location': [107.4, 37.3], 'player': {'id': 3722, 'name': 'Steven Taylor'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.4, 34.6], 'player': {'id': 3650, 'name': 'Daryl Janmaat'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [99.4, 43.4], 'player': {'id': 3297, 'name': 'Andros Townsend'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [103.6, 44.5], 'player': {'id': 3391, 'name': 'Rolando Aarons'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [105.8, 41.3], 'player': {'id': 26207, 'name': 'Fabricio Coloccini'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.5, 32.2], 'player': {'id': 3645, 'name': 'Gary Cahill'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [92.1, 20.1], 'player': {'id': 5594, 'name': 'Branislav Ivanović'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [105.3, 38.8], 'player': {'id': 3478, 'name': 'Francesc Fàbregas i Soler'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [103.3, 45.2], 'player': {'id': 3621, 'name': 'Eden Hazard'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [97.5, 44.8], 'player': {'id': 3381, 'name': 'Nemanja Matić'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [104.4, 34.9], 'player': {'id': 5198, 'name': 'Diego da Silva Costa'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [119.3, 38.7], 'player': {'id': 3096, 'name': 'Rob Elliot'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.6, 31.6], 'player': {'id': 42900, 'name': 'Cheik Ismaël Tioté'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [105.2, 29.3], 'player': {'id': 3567, 'name': 'Georginio Wijnaldum'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [105.3, 30.3], 'player': {'id': 3091, 'name': 'Moussa Sissoko'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [105.2, 30.7], 'player': {'id': 4269, 'name': 'Aleksandar Mitrović'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [105.1, 31.2], 'player': {'id': 3057, 'name': 'Jonjo Shelvey'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}]",,,Saved,,0.03903947,Normal,Free Kick,,,,Chelsea,33,00:46:04.055,Shot,
,,,,,,,,,,,,,,,,,0.085008,,,,,,,,,,,,8cc41ef5-f93a-4eb8-addd-e26c977e8892,2128,,,"[111.3, 44.5]",3754264,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aleksandar Mitrović,4269.0,Center Forward,103,Newcastle United,37,"['00a99947-4026-4a1c-8a7c-c05b7ceaeaae', 'cef6b608-3459-422f-8a36-69b9c1ba8793']",13,,Right Foot,"[111.5, 44.1]",True,"[{'location': [117.3, 41.5], 'player': {'id': 3509, 'name': 'Thibaut Courtois'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.9, 49.5], 'player': {'id': 3381, 'name': 'Nemanja Matić'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [111.0, 50.8], 'player': {'id': 5594, 'name': 'Branislav Ivanović'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.6, 67.6], 'player': {'id': 12325, 'name': 'Abdul Rahman Baba'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [106.1, 40.6], 'player': {'id': 3478, 'name': 'Francesc Fàbregas i Soler'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [111.7, 44.0], 'player': {'id': 3645, 'name': 'Gary Cahill'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [96.9, 22.3], 'player': {'id': 3472, 'name': 'Willian Borges da Silva'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [109.9, 33.7], 'player': {'id': 3957, 'name': 'César Azpilicueta Tanco'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [110.7, 72.2], 'player': {'id': 3297, 'name': 'Andros Townsend'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [108.3, 37.5], 'player': {'id': 3057, 'name': 'Jonjo Shelvey'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [105.7, 31.6], 'player': {'id': 3091, 'name': 'Moussa Sissoko'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",cc10db2b-bbc9-443f-90fa-914c7b666794,,Blocked,,0.10428674,Backheel,Open Play,,,,Newcastle United,37,00:06:13.886,Shot,
,,,,,,,,,,,,,,,,,0.128917,,,,,,,,,,,,8b836d0a-10b6-4fa2-a933-3b3a1dcc5a8e,2133,,,"[110.2, 38.7]",3754264,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jonjo Shelvey,3057.0,Left Center Midfield,103,Newcastle United,37,"['56ae0611-42cb-4c24-8101-584afcf9b35f', '67e9bde9-a1b8-4a1b-ae69-62db5a46efd6', '9fc563e0-2195-4941-9ead-dcd5f3c53f62']",14,,Right Foot,"[110.9, 39.0]",True,"[{'location': [106.3, 31.4], 'player': {'id': 3091, 'name': 'Moussa Sissoko'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [113.7, 48.0], 'player': {'id': 4269, 'name': 'Aleksandar Mitrović'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [117.2, 40.5], 'player': {'id': 3509, 'name': 'Thibaut Courtois'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [111.4, 39.0], 'player': {'id': 3957, 'name': 'César Azpilicueta Tanco'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [98.4, 24.0], 'player': {'id': 3472, 'name': 'Willian Borges da Silva'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [109.2, 40.4], 'player': {'id': 3478, 'name': 'Francesc Fàbregas i Soler'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [112.9, 47.0], 'player': {'id': 3645, 'name': 'Gary Cahill'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.4, 50.0], 'player': {'id': 5594, 'name': 'Branislav Ivanović'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.7, 49.2], 'player': {'id': 3381, 'name': 'Nemanja Matić'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [112.4, 64.1], 'player': {'id': 12325, 'name': 'Abdul Rahman Baba'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",,,Blocked,,0.12220436,Normal,Open Play,,,,Newcastle United,37,00:06:14.649,Shot,True
,,,,,,,,,,,,,,,,,0.070101,,,,,,,,,,,,2c4bcf0d-e4ef-4af2-89a3-aedee8e8fdab,2388,,,"[100.5, 44.5]",3754264,56,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonjo Shelvey,3057.0,Left Center Midfield,114,Newcastle United,37,"['0d9d581e-626c-4d06-af30-3a7aa6034d8a', '5e176fd6-a740-49d8-849d-68a3d7607b9e']",32,,Right Foot,"[102.2, 44.0]",True,"[{'location': [116.9, 41.7], 'player': {'id': 3509, 'name': 'Thibaut Courtois'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.9, 56.2], 'player': {'id': 3958, 'name': 'Pedro Eliezer Rodríguez Ledesma'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [111.1, 61.3], 'player': {'id': 12325, 'name': 'Abdul Rahman Baba'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.0, 46.4], 'player': {'id': 3478, 'name': 'Francesc Fàbregas i Soler'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [102.7, 43.6], 'player': {'id': 3472, 'name': 'Willian Borges da Silva'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [109.7, 53.5], 'player': {'id': 3381, 'name': 'Nemanja Matić'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [111.1, 43.6], 'player': {'id': 5594, 'name': 'Branislav Ivanović'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.3, 41.2], 'player': {'id': 3645, 'name': 'Gary Cahill'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.8, 34.9], 'player': {'id': 3957, 'name': 'César Azpilicueta Tanco'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [111.4, 64.0], 'player': {'id': 9649, 'name': 'Jack Colback'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [106.8, 53.8], 'player': {'id': 3091, 'name': 'Moussa Sissoko'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [107.3, 41.7], 'player': {'id': 3650, 'name': 'Daryl Janmaat'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [106.7, 31.8], 'player': {'id': 3297, 'name': 'Andros Townsend'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [111.1, 36.6], 'player': {'id': 4269, 'name': 'Aleksandar Mitrović'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",54e08d2b-16cb-4921-b217-ea18ae5f4cf9,,Blocked,,0.05411111,Normal,Open Play,,,,Newcastle United,37,00:11:32.118,Shot,
,,,,,,,,,,,,,,,,,1.047267,,,,,,,,,,,,dde1535e-6e6e-499d-b51b-ace4190fa7e9,2444,,,"[106.7, 52.4]",3754264,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aleksandar Mitrović,4269.0,Center Forward,116,Newcastle United,37,['f0e2949c-f3d5-4241-a4ab-fe11bcfb738f'],19,,Right Foot,"[120.0, 34.6, 0.2]",,"[{'location': [106.0, 28.4], 'player': {'id': 3057, 'name': 'Jonjo Shelvey'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [112.9, 39.0], 'player': {'id': 3091, 'name': 'Moussa Sissoko'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [109.8, 47.9], 'player': {'id': 3297, 'name': 'Andros Townsend'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [115.6, 61.4], 'player': {'id': 3650, 'name': 'Daryl Janmaat'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [108.9, 36.5], 'player': {'id': 3478, 'name': 'Francesc Fàbregas i Soler'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [111.0, 43.8], 'player': {'id': 3957, 'name': 'César Azpilicueta Tanco'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [110.1, 47.1], 'player': {'id': 3381, 'name': 'Nemanja Matić'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [109.2, 50.5], 'player': {'id': 3645, 'name': 'Gary Cahill'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [90.9, 24.6], 'player': {'id': 3958, 'name': 'Pedro Eliezer Rodríguez Ledesma'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [110.4, 55.8], 'player': {'id': 12325, 'name': 'Abdul Rahman Baba'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [97.4, 40.5], 'player': {'id': 3472, 'name': 'Willian Borges da Silva'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [116.7, 42.8], 'player': {'id': 3509, 'name': 'Thibaut Courtois'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.8, 48.4], 'player': {'id': 5594, 'name': 'Branislav Ivanović'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}]",,,Off T,,0.04541247,Half Volley,Open Play,,,,Newcastle United,37,00:12:19.527,Shot,
,,,,,,,,,,,,,,,,,0.759295,,,,,,,,,,,,ec9ddc13-9742-48b0-a7d1-853d5dd7eaaa,2469,,,"[104.0, 33.6]",3754264,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,117,Chelsea,33,['a2ebfb39-b7a0-4309-83bf-84f2275b0964'],17,,Right Foot,"[120.0, 43.2, 0.2]",,"[{'location': [102.4, 40.0], 'player': {'id': 26207, 'name': 'Fabricio Coloccini'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [92.5, 53.5], 'player': {'id': 3391, 'name': 'Rolando Aarons'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.7, 25.3], 'player': {'id': 3650, 'name': 'Daryl Janmaat'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.8, 24.7], 'player': {'id': 3722, 'name': 'Steven Taylor'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.9, 37.5], 'player': {'id': 3096, 'name': 'Rob Elliot'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",c40565f0-dc00-4d62-8705-c625c2cb2c34,True,Goal,,0.35209903,Half Volley,Open Play,,,,Chelsea,33,00:13:17.942,Shot,
,,,,,,,,,,,,,,,,,0.05689,,,,,,,,,,,,76491915-8521-4322-b37f-ca5bb0532bce,3362,,,"[98.3, 40.1]",3754264,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bertrand Isidore Traoré,2956.0,Center Forward,156,Chelsea,33,"['15a100cd-8cc7-4bd1-9638-c0aa4c2e75c1', 'e582ad36-ef84-4369-9d91-b8d1792e1614']",25,,Left Foot,"[99.6, 40.3]",,"[{'location': [87.0, 61.1], 'player': {'id': 3957, 'name': 'César Azpilicueta Tanco'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [107.3, 36.4], 'player': {'id': 3478, 'name': 'Francesc Fàbregas i Soler'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [101.3, 56.3], 'player': {'id': 3621, 'name': 'Eden Hazard'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [96.4, 65.8], 'player': {'id': 3472, 'name': 'Willian Borges da Silva'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [95.5, 37.0], 'player': {'id': 3057, 'name': 'Jonjo Shelvey'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [102.6, 32.4], 'player': {'id': 3650, 'name': 'Daryl Janmaat'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [93.9, 48.1], 'player': {'id': 3091, 'name': 'Moussa Sissoko'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [100.1, 40.5], 'player': {'id': 9649, 'name': 'Jack Colback'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [99.0, 44.3], 'player': {'id': 3081, 'name': 'Jamaal Lascelles'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [103.9, 39.8], 'player': {'id': 3722, 'name': 'Steven Taylor'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.9, 42.8], 'player': {'id': 26207, 'name': 'Fabricio Coloccini'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.6, 51.0], 'player': {'id': 3391, 'name': 'Rolando Aarons'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [115.8, 40.4], 'player': {'id': 3096, 'name': 'Rob Elliot'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [92.4, 45.5], 'player': {'id': 3958, 'name': 'Pedro Eliezer Rodríguez Ledesma'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",,,Blocked,,0.05164867,Normal,Open Play,,,,Chelsea,33,00:33:25.577,Shot,
