ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.104623,,,,,,,,,,,,,,,,c5322f18-447a-40d2-85e0-2ace3685e32f,337,,"[88.8, 40.1]",3817878,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,João Victor de Albuquerque Bruno,26675.0,Right Center Back,20,Hyderabad,7289,['a4e37179-b140-4b9c-90ed-34b5e5b9f368'],3,,Right Foot,,"[119.0, 39.5, 0.6]",,"[{'location': [99.6, 41.6], 'player': {'id': 32945, 'name': 'Franjo Prce'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [99.5, 40.6], 'player': {'id': 166425, 'name': 'Naorem Mahesh Singh'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [99.6, 42.6], 'player': {'id': 80416, 'name': 'Darren Sidoel'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [101.5, 50.7], 'player': {'id': 161109, 'name': 'Sourav Das'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [100.7, 31.6], 'player': {'id': 164488, 'name': 'Hitesh Sharma'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [103.0, 33.2], 'player': {'id': 41858, 'name': 'Javier Siverio Toro'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [100.7, 36.2], 'player': {'id': 166022, 'name': 'Aniket Anil Jadhav'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [101.7, 34.1], 'player': {'id': 161114, 'name': 'Thongkhosiem Haokip'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [99.5, 39.6], 'player': {'id': 161111, 'name': 'Antonio Perošević'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [100.4, 31.2], 'player': {'id': 161106, 'name': 'Amarjit Singh Kiyam Singh'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.6, 36.6], 'player': {'id': 26186, 'name': 'Bartholomew Owogbalor Ogbeche'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [99.0, 47.5], 'player': {'id': 164490, 'name': 'Souvik Chakrabarti'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [99.7, 61.1], 'player': {'id': 124782, 'name': 'Nikhil Poojary'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [119.1, 41.2], 'player': {'id': 161107, 'name': 'Arindam Bhattacharja'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.0, 37.5], 'player': {'id': 124760, 'name': 'Adil Khan'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.1, 36.7], 'player': {'id': 161094, 'name': 'Mohammed Rafique'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [101.2, 45.0], 'player': {'id': 180057, 'name': 'Ankit Mukherjee'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",,,,Saved,0.025475368,Normal,Free Kick,,,,Hyderabad,7289,00:08:03.154,Shot,
,,,,,,,,,,,,,,,0.855013,,,,,,,,,,,,,,,,11567a4d-e50e-4db0-86f8-0fec42e005e3,684,,"[108.1, 36.2]",3817878,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aniket Anil Jadhav,166022.0,Left Wing,38,Hyderabad,7289,['cc41cac5-5a3c-48e4-86ef-5dddcdb764ee'],38,,Head,,"[119.2, 37.5, 1.2]",,"[{'location': [110.6, 33.8], 'player': {'id': 41858, 'name': 'Javier Siverio Toro'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [88.9, 64.3], 'player': {'id': 161111, 'name': 'Antonio Perošević'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [110.3, 34.7], 'player': {'id': 161106, 'name': 'Amarjit Singh Kiyam Singh'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [109.9, 35.3], 'player': {'id': 124760, 'name': 'Adil Khan'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [85.3, 62.5], 'player': {'id': 164488, 'name': 'Hitesh Sharma'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [102.5, 68.2], 'player': {'id': 164490, 'name': 'Souvik Chakrabarti'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [96.0, 59.7], 'player': {'id': 164485, 'name': 'Asish Rai'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [104.5, 59.5], 'player': {'id': 124782, 'name': 'Nikhil Poojary'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [118.1, 38.9], 'player': {'id': 161107, 'name': 'Arindam Bhattacharja'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [111.9, 42.0], 'player': {'id': 32945, 'name': 'Franjo Prce'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [98.6, 56.4], 'player': {'id': 161094, 'name': 'Mohammed Rafique'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [105.7, 50.6], 'player': {'id': 161109, 'name': 'Sourav Das'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [106.4, 58.9], 'player': {'id': 180057, 'name': 'Ankit Mukherjee'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.7, 39.0], 'player': {'id': 80416, 'name': 'Darren Sidoel'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [109.5, 34.9], 'player': {'id': 26186, 'name': 'Bartholomew Owogbalor Ogbeche'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [94.8, 38.9], 'player': {'id': 166425, 'name': 'Naorem Mahesh Singh'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}]",c9d0d174-721a-4c11-936b-d23ac91a61a3,,,Saved,0.08275616,Normal,Open Play,,,,Hyderabad,7289,00:18:38.482,Shot,
,,,,,,,,,,,,,,,0.051778,,,,,,,,,,,,,,,,a47ba0f3-2f9b-47d9-b537-b66652776708,704,,"[111.5, 36.6]",3817878,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Akash Mishra,124903.0,Left Back,42,Hyderabad,7289,"['2e828b8e-fc26-4d0d-9b6b-ba7925335201', 'a6bd7345-c475-4b87-9573-bbb37d4305a1']",20,,Right Foot,,"[113.1, 36.9]",True,"[{'location': [102.6, 33.0], 'player': {'id': 161106, 'name': 'Amarjit Singh Kiyam Singh'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [113.5, 39.8], 'player': {'id': 41858, 'name': 'Javier Siverio Toro'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [111.5, 40.3], 'player': {'id': 161109, 'name': 'Sourav Das'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [118.3, 40.0], 'player': {'id': 161107, 'name': 'Arindam Bhattacharja'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [116.8, 39.7], 'player': {'id': 180057, 'name': 'Ankit Mukherjee'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [111.7, 41.7], 'player': {'id': 161114, 'name': 'Thongkhosiem Haokip'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [113.1, 37.0], 'player': {'id': 161094, 'name': 'Mohammed Rafique'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [101.9, 49.9], 'player': {'id': 166425, 'name': 'Naorem Mahesh Singh'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [87.5, 54.3], 'player': {'id': 164485, 'name': 'Asish Rai'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [97.8, 45.5], 'player': {'id': 124782, 'name': 'Nikhil Poojary'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [109.7, 40.3], 'player': {'id': 26186, 'name': 'Bartholomew Owogbalor Ogbeche'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [98.0, 35.1], 'player': {'id': 164488, 'name': 'Hitesh Sharma'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [113.2, 47.4], 'player': {'id': 125110, 'name': 'Konsham Chinglensana Singh'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [113.5, 50.1], 'player': {'id': 166022, 'name': 'Aniket Anil Jadhav'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [113.0, 49.8], 'player': {'id': 80416, 'name': 'Darren Sidoel'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [114.6, 46.6], 'player': {'id': 124760, 'name': 'Adil Khan'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.2, 45.0], 'player': {'id': 32945, 'name': 'Franjo Prce'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}]",,,,Blocked,0.09792782,Half Volley,Open Play,,,,Hyderabad,7289,00:20:20.616,Shot,
,,,,,,,,,,,,,,,0.356997,,,,,,,,,,,,,,,,3835b866-7425-483f-be19-2a4ca1593f04,710,,"[110.8, 39.0]",3817878,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Bartholomew Owogbalor Ogbeche,26186.0,Center Attacking Midfield,43,Hyderabad,7289,"['94bb7ebc-20cc-4bc4-90de-76810ee3acdb', 'b202603d-8ca0-4792-ba7c-9b94126a6cea', 'f295bd30-5011-4344-af05-4dee94271e33']",45,True,Head,True,"[120.0, 37.5, 1.1]",,"[{'location': [101.7, 44.1], 'player': {'id': 124782, 'name': 'Nikhil Poojary'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [103.5, 47.4], 'player': {'id': 166425, 'name': 'Naorem Mahesh Singh'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [114.3, 38.1], 'player': {'id': 161114, 'name': 'Thongkhosiem Haokip'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [111.7, 42.6], 'player': {'id': 32945, 'name': 'Franjo Prce'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.0, 39.6], 'player': {'id': 161111, 'name': 'Antonio Perošević'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [102.4, 33.7], 'player': {'id': 161109, 'name': 'Sourav Das'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [101.7, 34.0], 'player': {'id': 164488, 'name': 'Hitesh Sharma'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [110.0, 36.0], 'player': {'id': 164490, 'name': 'Souvik Chakrabarti'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [115.2, 37.2], 'player': {'id': 41858, 'name': 'Javier Siverio Toro'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [116.4, 37.2], 'player': {'id': 180057, 'name': 'Ankit Mukherjee'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [111.7, 36.7], 'player': {'id': 161094, 'name': 'Mohammed Rafique'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [113.0, 42.9], 'player': {'id': 161106, 'name': 'Amarjit Singh Kiyam Singh'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [115.2, 45.7], 'player': {'id': 80416, 'name': 'Darren Sidoel'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [113.0, 44.4], 'player': {'id': 26675, 'name': 'João Victor de Albuquerque Bruno'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [113.3, 44.7], 'player': {'id': 124760, 'name': 'Adil Khan'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [120.0, 38.1], 'player': {'id': 161107, 'name': 'Arindam Bhattacharja'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [117.7, 47.9], 'player': {'id': 166022, 'name': 'Aniket Anil Jadhav'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",8ec9b738-1c66-4a8f-aa09-f19b4ab573b7,,,Goal,0.060469557,Normal,Open Play,,,,Hyderabad,7289,00:20:45.124,Shot,True
,,,,,,,,,,,,,,,1.819597,,,,,,,,,,,,,,,,a2396670-95fc-4805-ad78-a80f779e1999,807,,"[94.7, 22.8]",3817878,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Aniket Anil Jadhav,166022.0,Left Wing,51,Hyderabad,7289,['69a9526f-2c3b-4cc8-9e1b-3d546d105dd5'],0,,Right Foot,,"[120.0, 45.5, 2.4]",,"[{'location': [95.5, 22.5], 'player': {'id': 161106, 'name': 'Amarjit Singh Kiyam Singh'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.5, 50.5], 'player': {'id': 124782, 'name': 'Nikhil Poojary'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [101.5, 41.6], 'player': {'id': 26186, 'name': 'Bartholomew Owogbalor Ogbeche'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [102.4, 35.0], 'player': {'id': 41858, 'name': 'Javier Siverio Toro'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [108.0, 40.9], 'player': {'id': 32945, 'name': 'Franjo Prce'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.1, 34.2], 'player': {'id': 124760, 'name': 'Adil Khan'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [95.1, 31.9], 'player': {'id': 161109, 'name': 'Sourav Das'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [96.0, 30.8], 'player': {'id': 80416, 'name': 'Darren Sidoel'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [87.7, 42.2], 'player': {'id': 161094, 'name': 'Mohammed Rafique'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [94.9, 5.1], 'player': {'id': 161111, 'name': 'Antonio Perošević'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [80.3, 12.2], 'player': {'id': 161114, 'name': 'Thongkhosiem Haokip'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [80.2, 13.0], 'player': {'id': 164488, 'name': 'Hitesh Sharma'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [73.5, 26.3], 'player': {'id': 164490, 'name': 'Souvik Chakrabarti'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [119.0, 38.5], 'player': {'id': 161107, 'name': 'Arindam Bhattacharja'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",fee428b2-c9f0-4ed9-a51e-8fe961965349,,,Off T,0.0098064225,Normal,Open Play,,,,Hyderabad,7289,00:24:00.323,Shot,
,,,,,,,,,,,,,,,0.645193,,,,,,,,,,,,,,,,f8b920cd-8fbd-446d-be29-66ddd8ffc1ae,906,,"[106.3, 28.8]",3817878,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Bartholomew Owogbalor Ogbeche,26186.0,Center Attacking Midfield,60,Hyderabad,7289,"['2ce94502-127e-4dd6-925e-7b0fab4b770b', 'b1e9634d-3d9c-43a2-b276-7b768d566075']",1,,Right Foot,,"[120.0, 36.6, 5.9]",True,"[{'location': [105.1, 46.4], 'player': {'id': 124782, 'name': 'Nikhil Poojary'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [112.4, 20.9], 'player': {'id': 41858, 'name': 'Javier Siverio Toro'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [93.6, 35.6], 'player': {'id': 166022, 'name': 'Aniket Anil Jadhav'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [119.1, 36.7], 'player': {'id': 161107, 'name': 'Arindam Bhattacharja'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.6, 42.8], 'player': {'id': 180057, 'name': 'Ankit Mukherjee'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [106.3, 39.7], 'player': {'id': 161094, 'name': 'Mohammed Rafique'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [110.8, 34.9], 'player': {'id': 32945, 'name': 'Franjo Prce'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.9, 33.0], 'player': {'id': 80416, 'name': 'Darren Sidoel'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [112.2, 23.4], 'player': {'id': 124760, 'name': 'Adil Khan'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.6, 27.9], 'player': {'id': 161109, 'name': 'Sourav Das'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [103.1, 22.2], 'player': {'id': 161106, 'name': 'Amarjit Singh Kiyam Singh'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",deba5ea1-ae2f-4e0d-bf8a-a6718cb716c2,,,Off T,0.096051365,Normal,Open Play,,,,Hyderabad,7289,00:27:01.832,Shot,True
,,,,,,,,,,,,,,,2.094955,,,,,,,,,,,,,,,,35c70776-0e21-4711-9fd4-9abe5e61f815,1044,,"[92.9, 35.6]",3817878,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sourav Das,161109.0,Left Defensive Midfield,73,East Bengal,7286,['983a6e90-178f-4614-9c35-cfb14469a7ce'],1,,Right Foot,,"[114.6, 39.9]",True,"[{'location': [113.0, 45.1], 'player': {'id': 180057, 'name': 'Ankit Mukherjee'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [92.9, 49.0], 'player': {'id': 166425, 'name': 'Naorem Mahesh Singh'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [107.3, 47.8], 'player': {'id': 161094, 'name': 'Mohammed Rafique'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [111.1, 47.8], 'player': {'id': 32945, 'name': 'Franjo Prce'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [110.3, 41.5], 'player': {'id': 124760, 'name': 'Adil Khan'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [112.5, 36.4], 'player': {'id': 161114, 'name': 'Thongkhosiem Haokip'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [109.9, 46.6], 'player': {'id': 124903, 'name': 'Akash Mishra'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.5, 42.9], 'player': {'id': 41858, 'name': 'Javier Siverio Toro'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [113.7, 33.9], 'player': {'id': 164485, 'name': 'Asish Rai'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.9, 58.8], 'player': {'id': 164490, 'name': 'Souvik Chakrabarti'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [106.2, 59.2], 'player': {'id': 166022, 'name': 'Aniket Anil Jadhav'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [109.3, 41.7], 'player': {'id': 125110, 'name': 'Konsham Chinglensana Singh'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.5, 38.4], 'player': {'id': 26675, 'name': 'João Victor de Albuquerque Bruno'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.0, 37.5], 'player': {'id': 26186, 'name': 'Bartholomew Owogbalor Ogbeche'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [103.0, 37.3], 'player': {'id': 124782, 'name': 'Nikhil Poojary'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [98.4, 39.5], 'player': {'id': 164488, 'name': 'Hitesh Sharma'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [119.1, 39.4], 'player': {'id': 164482, 'name': 'Laxmikant Kattimani'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.8, 70.5], 'player': {'id': 161111, 'name': 'Antonio Perošević'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",,,,Wayward,0.017469449,Volley,Open Play,,,,East Bengal,7286,00:34:01.223,Shot,
,,,,,,,,,,,,,,,0.410456,,,,,,,,,,,,,,,,93ae57c0-d992-4878-9039-550ad76a8f4d,1076,,"[94.9, 54.5]",3817878,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Naorem Mahesh Singh,166425.0,Right Midfield,73,East Bengal,7286,"['772649be-ebcf-4066-aeb2-5b39aac01eb5', 'a049d31e-cb2d-472a-bb75-18219d639361']",48,,Left Foot,,"[104.3, 47.8]",,"[{'location': [106.7, 70.3], 'player': {'id': 161106, 'name': 'Amarjit Singh Kiyam Singh'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [84.1, 54.1], 'player': {'id': 80416, 'name': 'Darren Sidoel'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [100.4, 60.5], 'player': {'id': 161111, 'name': 'Antonio Perošević'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [98.8, 58.5], 'player': {'id': 166022, 'name': 'Aniket Anil Jadhav'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [98.6, 53.8], 'player': {'id': 164488, 'name': 'Hitesh Sharma'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [99.0, 48.2], 'player': {'id': 164490, 'name': 'Souvik Chakrabarti'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [85.9, 33.8], 'player': {'id': 124782, 'name': 'Nikhil Poojary'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [91.3, 43.5], 'player': {'id': 26186, 'name': 'Bartholomew Owogbalor Ogbeche'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [105.6, 36.9], 'player': {'id': 161114, 'name': 'Thongkhosiem Haokip'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [104.5, 48.6], 'player': {'id': 161094, 'name': 'Mohammed Rafique'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [104.1, 35.5], 'player': {'id': 164485, 'name': 'Asish Rai'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.1, 39.8], 'player': {'id': 26675, 'name': 'João Victor de Albuquerque Bruno'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.3, 47.5], 'player': {'id': 125110, 'name': 'Konsham Chinglensana Singh'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.0, 54.9], 'player': {'id': 124903, 'name': 'Akash Mishra'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [117.9, 40.7], 'player': {'id': 164482, 'name': 'Laxmikant Kattimani'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",f19458d3-41f4-4b2a-816c-9ff168e2ada4,,,Blocked,0.022825655,Normal,Open Play,,,,East Bengal,7286,00:34:48.525,Shot,
