50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.386663,,,,,,,,,,,2f44bb3c-a426-4d8c-8ff5-b3e636e0ae70,859,,"[112.3, 29.9]",3857275,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kingsley Coman,8217.0,Right Wing,54,France,771,['7222244d-6249-4425-9123-b833ccf5b885'],49,,Left Foot,,"[120.0, 33.6, 1.5]",,"[{'location': [100.8, 46.9], 'player': {'id': 102816, 'name': 'Mohamed Ali Ben Romdhane'}, 'position': {'id': 20, 'name': 'Left Attacking Midfield'}, 'teammate': False}, {'location': [103.2, 46.6], 'player': {'id': 25582, 'name': 'Nader Ghandri'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [110.4, 50.0], 'player': {'id': 5647, 'name': 'Ali Maâloul'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [104.9, 37.8], 'player': {'id': 3767, 'name': 'Ellyes Joris Skhiri'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [109.6, 42.2], 'player': {'id': 32450, 'name': 'Montassar Omar Talbi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.3, 32.7], 'player': {'id': 44955, 'name': 'Aïssa Bilal Laïdouni'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [114.5, 32.6], 'player': {'id': 5651, 'name': 'Yassine Meriah'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [116.7, 34.1], 'player': {'id': 105943, 'name': 'Aymen Dahmen'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.5, 45.7], 'player': {'id': 11990, 'name': 'Youssouf Fofana'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [112.6, 52.8], 'player': {'id': 7439, 'name': 'Axel Disasi'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [101.3, 26.6], 'player': {'id': 7345, 'name': 'Mattéo Guendouzi Olié'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [112.1, 41.8], 'player': {'id': 22097, 'name': 'Randal Kolo Muani'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",c2454c1d-a3b9-4dd8-8dc2-eb55ba143b41,,Off T,0.08786314,Normal,Open Play,,,,France,771,00:24:49.025,Shot,
,,,,,,,,,,,,,,,,,0.271585,,,,,,,,,,,2aa6e86c-aa3e-472f-9635-7a868027425e,1029,,"[110.9, 41.0]",3857275,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Anis Ben Slimane,35592.0,Right Attacking Midfield,59,Tunisia,777,"['a4818774-b780-4ab9-8257-2d044c853940', 'd8687388-a506-45c9-98db-270729fed880']",11,,Head,True,"[118.8, 42.9, 1.0]",,"[{'location': [102.2, 24.5], 'player': {'id': 102816, 'name': 'Mohamed Ali Ben Romdhane'}, 'position': {'id': 20, 'name': 'Left Attacking Midfield'}, 'teammate': True}, {'location': [95.3, 33.3], 'player': {'id': 3767, 'name': 'Ellyes Joris Skhiri'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [104.5, 16.6], 'player': {'id': 8217, 'name': 'Kingsley Coman'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [111.3, 12.4], 'player': {'id': 5647, 'name': 'Ali Maâloul'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [117.8, 20.4], 'player': {'id': 44955, 'name': 'Aïssa Bilal Laïdouni'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [112.9, 31.1], 'player': {'id': 3196, 'name': 'Wahbi Khazri'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [105.2, 43.2], 'player': {'id': 105944, 'name': 'Wajdi Kechrida'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [109.6, 23.5], 'player': {'id': 11990, 'name': 'Youssouf Fofana'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [108.0, 33.4], 'player': {'id': 7153, 'name': 'Jordan Veretout'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [115.6, 19.6], 'player': {'id': 7439, 'name': 'Axel Disasi'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [112.6, 27.9], 'player': {'id': 10481, 'name': 'Aurélien Djani Tchouaméni'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [113.2, 33.4], 'player': {'id': 5485, 'name': 'Raphaël Varane'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.4, 43.4], 'player': {'id': 7345, 'name': 'Mattéo Guendouzi Olié'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [118.7, 41.6], 'player': {'id': 3543, 'name': 'Steve Mandanda'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [112.8, 42.7], 'player': {'id': 24778, 'name': 'Eduardo Camavinga'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [113.7, 41.0], 'player': {'id': 11135, 'name': 'Ibrahima Konaté'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}]",de34b0e6-78bb-412e-b82e-7e700a428934,,Saved,0.1007914,Normal,Open Play,,,,Tunisia,777,00:29:11.608,Shot,
,,,,,,,,,,,,,,,,,0.857743,,,,,,,,,,,94b666ae-76bc-4b28-90ac-69eff019ff53,1193,,"[95.1, 52.3]",3857275,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Wahbi Khazri,3196.0,Center Forward,73,Tunisia,777,['b3445254-ec97-49e3-a184-9447d98c8447'],34,,Left Foot,,"[116.6, 41.8, 1.1]",,"[{'location': [100.8, 39.5], 'player': {'id': 11990, 'name': 'Youssouf Fofana'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [103.4, 65.6], 'player': {'id': 24778, 'name': 'Eduardo Camavinga'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [99.6, 61.0], 'player': {'id': 7345, 'name': 'Mattéo Guendouzi Olié'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [103.0, 55.6], 'player': {'id': 7153, 'name': 'Jordan Veretout'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [105.1, 51.2], 'player': {'id': 11135, 'name': 'Ibrahima Konaté'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [99.5, 50.7], 'player': {'id': 10481, 'name': 'Aurélien Djani Tchouaméni'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [97.2, 49.9], 'player': {'id': 5485, 'name': 'Raphaël Varane'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.3, 36.5], 'player': {'id': 7439, 'name': 'Axel Disasi'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [88.9, 61.5], 'player': {'id': 22097, 'name': 'Randal Kolo Muani'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [103.6, 34.3], 'player': {'id': 5647, 'name': 'Ali Maâloul'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [103.3, 52.4], 'player': {'id': 3767, 'name': 'Ellyes Joris Skhiri'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [101.3, 66.0], 'player': {'id': 105944, 'name': 'Wajdi Kechrida'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [103.4, 56.9], 'player': {'id': 35592, 'name': 'Anis Ben Slimane'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'teammate': True}, {'location': [91.9, 69.6], 'player': {'id': 44955, 'name': 'Aïssa Bilal Laïdouni'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [117.2, 41.1], 'player': {'id': 3543, 'name': 'Steve Mandanda'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,,Saved,0.016592033,Half Volley,Open Play,,,,Tunisia,777,00:34:34.292,Shot,
,,,,,,,,,,,,,,,,,0.253627,,,,,,,,,,,28c175ed-8a99-4ab9-b8fe-f9b29b06581c,1701,,"[99.9, 53.4]",3857275,46,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Youssouf Fofana,11990.0,Right Center Midfield,91,France,771,"['0a19bc91-c994-47d1-a030-4ba3377c20ef', 'd6ab8099-c805-441c-903b-5943f8db86c1']",45,,Right Foot,,"[105.0, 49.3]",,"[{'location': [96.3, 58.7], 'player': {'id': 5647, 'name': 'Ali Maâloul'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [79.6, 24.9], 'player': {'id': 35592, 'name': 'Anis Ben Slimane'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'teammate': False}, {'location': [88.7, 39.9], 'player': {'id': 44955, 'name': 'Aïssa Bilal Laïdouni'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [98.5, 52.0], 'player': {'id': 3767, 'name': 'Ellyes Joris Skhiri'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [103.1, 57.3], 'player': {'id': 32450, 'name': 'Montassar Omar Talbi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.1, 48.8], 'player': {'id': 25582, 'name': 'Nader Ghandri'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [105.4, 40.6], 'player': {'id': 5651, 'name': 'Yassine Meriah'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.7, 32.1], 'player': {'id': 105944, 'name': 'Wajdi Kechrida'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [116.5, 43.0], 'player': {'id': 105943, 'name': 'Aymen Dahmen'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [84.8, 46.8], 'player': {'id': 10481, 'name': 'Aurélien Djani Tchouaméni'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [101.6, 65.5], 'player': {'id': 8217, 'name': 'Kingsley Coman'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [101.6, 39.0], 'player': {'id': 22097, 'name': 'Randal Kolo Muani'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [99.8, 31.4], 'player': {'id': 7345, 'name': 'Mattéo Guendouzi Olié'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [87.2, 28.3], 'player': {'id': 7153, 'name': 'Jordan Veretout'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}]",cfc7402b-e2a3-4ae2-b82b-088f96057d6c,,Blocked,0.041162748,Normal,Open Play,,,,France,771,00:46:45.932,Shot,
,,,,,,,,,,,,,,,,,0.829016,,,,,,,,,,,74c4cae2-7801-4867-be89-2da7b7abc305,1716,,"[97.9, 19.8]",3857275,46,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wahbi Khazri,3196.0,Center Forward,92,Tunisia,777,['fcfb844c-ffc6-4824-9d51-fd790283296c'],59,,Right Foot,,"[120.0, 42.9, 4.9]",,"[{'location': [118.8, 40.0], 'player': {'id': 3543, 'name': 'Steve Mandanda'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.5, 43.0], 'player': {'id': 24778, 'name': 'Eduardo Camavinga'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.7, 38.4], 'player': {'id': 11135, 'name': 'Ibrahima Konaté'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.4, 30.4], 'player': {'id': 5485, 'name': 'Raphaël Varane'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.4, 33.5], 'player': {'id': 10481, 'name': 'Aurélien Djani Tchouaméni'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [91.9, 46.7], 'player': {'id': 7345, 'name': 'Mattéo Guendouzi Olié'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [103.6, 15.2], 'player': {'id': 5647, 'name': 'Ali Maâloul'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [102.8, 19.8], 'player': {'id': 7439, 'name': 'Axel Disasi'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [100.8, 24.7], 'player': {'id': 7153, 'name': 'Jordan Veretout'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [80.2, 28.4], 'player': {'id': 11990, 'name': 'Youssouf Fofana'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [90.1, 48.2], 'player': {'id': 105944, 'name': 'Wajdi Kechrida'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [104.1, 44.2], 'player': {'id': 102816, 'name': 'Mohamed Ali Ben Romdhane'}, 'position': {'id': 20, 'name': 'Left Attacking Midfield'}, 'teammate': True}, {'location': [96.7, 38.5], 'player': {'id': 35592, 'name': 'Anis Ben Slimane'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'teammate': True}, {'location': [92.0, 32.3], 'player': {'id': 44955, 'name': 'Aïssa Bilal Laïdouni'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}]",daa854ed-f095-440b-94c8-d1c046eb669b,,Off T,0.010898009,Normal,Open Play,,,,Tunisia,777,00:46:59.387,Shot,
,,,,,,,,,,,,,,,,,0.489146,,,,,,,,,,,087906f8-a104-4e9e-95e1-a831bbe25520,2004,,"[114.8, 22.4]",3857275,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aïssa Bilal Laïdouni,44955.0,Left Defensive Midfield,106,Tunisia,777,['771ca69e-b467-453f-8cf8-822b0cecc274'],29,,Right Foot,,"[120.0, 40.6, 4.1]",,"[{'location': [111.9, 19.0], 'player': {'id': 11990, 'name': 'Youssouf Fofana'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [118.0, 34.4], 'player': {'id': 3543, 'name': 'Steve Mandanda'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.9, 46.8], 'player': {'id': 24778, 'name': 'Eduardo Camavinga'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [99.5, 30.9], 'player': {'id': 7153, 'name': 'Jordan Veretout'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [111.1, 38.8], 'player': {'id': 11135, 'name': 'Ibrahima Konaté'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.1, 29.7], 'player': {'id': 10481, 'name': 'Aurélien Djani Tchouaméni'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [114.6, 28.1], 'player': {'id': 5485, 'name': 'Raphaël Varane'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.2, 15.6], 'player': {'id': 5647, 'name': 'Ali Maâloul'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [103.8, 14.1], 'player': {'id': 7439, 'name': 'Axel Disasi'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.2, 37.0], 'player': {'id': 35592, 'name': 'Anis Ben Slimane'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'teammate': True}, {'location': [108.9, 33.3], 'player': {'id': 3196, 'name': 'Wahbi Khazri'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [105.8, 19.8], 'player': {'id': 102816, 'name': 'Mohamed Ali Ben Romdhane'}, 'position': {'id': 20, 'name': 'Left Attacking Midfield'}, 'teammate': True}]",,True,Off T,0.013856714,Normal,Open Play,,,,Tunisia,777,00:06:29.603,Shot,
,,,,,,,,,,,,,,,,,1.404357,,,,,,,,,,,cc8a1742-2a6f-40ef-bc33-fb5e1f269a2d,2188,,"[103.3, 37.8]",3857275,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wahbi Khazri,3196.0,Center Forward,120,Tunisia,777,"['6f6c570a-203f-41a5-9ac1-8dde4af472d3', 'd3e035f0-04ba-4975-ae17-b16abbb00893']",20,,Left Foot,,"[120.0, 43.3, 0.3]",,"[{'location': [111.0, 38.7], 'player': {'id': 3543, 'name': 'Steve Mandanda'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.8, 48.0], 'player': {'id': 24778, 'name': 'Eduardo Camavinga'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [100.2, 41.4], 'player': {'id': 10481, 'name': 'Aurélien Djani Tchouaméni'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [102.6, 39.2], 'player': {'id': 5485, 'name': 'Raphaël Varane'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.8, 41.8], 'player': {'id': 11135, 'name': 'Ibrahima Konaté'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.4, 37.0], 'player': {'id': 7439, 'name': 'Axel Disasi'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [86.7, 20.8], 'player': {'id': 5647, 'name': 'Ali Maâloul'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [104.3, 44.3], 'player': {'id': 35592, 'name': 'Anis Ben Slimane'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'teammate': True}, {'location': [99.2, 27.2], 'player': {'id': 102816, 'name': 'Mohamed Ali Ben Romdhane'}, 'position': {'id': 20, 'name': 'Left Attacking Midfield'}, 'teammate': True}]",1bf8349a-dafc-4388-9678-57c1924e0b20,,Goal,0.15620883,Normal,Open Play,,,,Tunisia,777,00:12:20.053,Shot,True
,,,,,,,,,,,,,,,,,0.176081,,,,,,,,,,,05763d5c-0510-4064-bb09-8dd687a6a00c,2909,,"[111.3, 41.5]",3857275,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Axel Disasi,7439.0,Right Back,153,France,771,"['255d0dbb-e79f-4b1a-a4b6-2dcea2795626', 'ab7a69ca-fa41-4e53-8399-ee73b0f1ca13', 'c1fecd7e-a308-4798-bda9-2b3f0e42139a']",23,True,Head,,"[112.3, 41.4]",,"[{'location': [112.6, 39.5], 'player': {'id': 3026, 'name': 'Adrien Rabiot'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [93.8, 36.8], 'player': {'id': 5477, 'name': 'Ousmane Dembélé'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [113.1, 38.2], 'player': {'id': 16352, 'name': 'Issam Jebali'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [112.1, 40.6], 'player': {'id': 3767, 'name': 'Ellyes Joris Skhiri'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [116.7, 35.6], 'player': {'id': 105944, 'name': 'Wajdi Kechrida'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [112.6, 41.4], 'player': {'id': 25582, 'name': 'Nader Ghandri'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [111.2, 40.3], 'player': {'id': 11135, 'name': 'Ibrahima Konaté'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [114.4, 37.2], 'player': {'id': 32450, 'name': 'Montassar Omar Talbi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.8, 37.3], 'player': {'id': 44955, 'name': 'Aïssa Bilal Laïdouni'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [105.9, 33.6], 'player': {'id': 5647, 'name': 'Ali Maâloul'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [111.8, 42.1], 'player': {'id': 5651, 'name': 'Yassine Meriah'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [119.4, 40.5], 'player': {'id': 105943, 'name': 'Aymen Dahmen'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.9, 44.5], 'player': {'id': 6347, 'name': 'Ghilane Chalali'}, 'position': {'id': 20, 'name': 'Left Attacking Midfield'}, 'teammate': False}, {'location': [109.4, 42.8], 'player': {'id': 35592, 'name': 'Anis Ben Slimane'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'teammate': False}, {'location': [110.5, 42.2], 'player': {'id': 10481, 'name': 'Aurélien Djani Tchouaméni'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [115.3, 2.8], 'player': {'id': 5487, 'name': 'Antoine Griezmann'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [109.5, 35.7], 'player': {'id': 17592, 'name': 'William Saliba'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [115.7, 45.1], 'player': {'id': 3009, 'name': 'Kylian Mbappé Lottin'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [112.1, 46.3], 'player': {'id': 22097, 'name': 'Randal Kolo Muani'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",dbfa171a-1366-4eb1-b236-72f062e9fd3a,,Blocked,0.061025612,Normal,Open Play,,,,France,771,00:34:23.286,Shot,True
,,,,,,,,,,,,,,,,,0.186667,,,,,,,,,,,3b463131-20c4-48de-b30e-190bd94645c3,2959,,"[113.8, 47.7]",3857275,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Adrien Rabiot,3026.0,Left Defensive Midfield,155,France,771,['c39f0145-30a0-4e78-9945-e20c8b41f52b'],8,,Right Foot,,"[116.1, 49.1]",True,"[{'location': [118.8, 42.2], 'player': {'id': 105943, 'name': 'Aymen Dahmen'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [115.6, 43.0], 'player': {'id': 6347, 'name': 'Ghilane Chalali'}, 'position': {'id': 20, 'name': 'Left Attacking Midfield'}, 'teammate': False}, {'location': [117.3, 48.8], 'player': {'id': 16352, 'name': 'Issam Jebali'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [113.5, 46.1], 'player': {'id': 44955, 'name': 'Aïssa Bilal Laïdouni'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [116.8, 45.2], 'player': {'id': 25582, 'name': 'Nader Ghandri'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [117.0, 46.5], 'player': {'id': 32450, 'name': 'Montassar Omar Talbi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.2, 51.3], 'player': {'id': 5647, 'name': 'Ali Maâloul'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [114.2, 42.7], 'player': {'id': 105944, 'name': 'Wajdi Kechrida'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [113.0, 42.8], 'player': {'id': 35592, 'name': 'Anis Ben Slimane'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'teammate': False}, {'location': [116.4, 38.3], 'player': {'id': 5651, 'name': 'Yassine Meriah'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.6, 38.3], 'player': {'id': 3767, 'name': 'Ellyes Joris Skhiri'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [109.0, 37.2], 'player': {'id': 10481, 'name': 'Aurélien Djani Tchouaméni'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [110.3, 25.6], 'player': {'id': 3009, 'name': 'Kylian Mbappé Lottin'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [114.8, 45.3], 'player': {'id': 17592, 'name': 'William Saliba'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [114.8, 43.8], 'player': {'id': 11135, 'name': 'Ibrahima Konaté'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [116.7, 50.0], 'player': {'id': 22097, 'name': 'Randal Kolo Muani'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [92.8, 56.5], 'player': {'id': 5477, 'name': 'Ousmane Dembélé'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",,,Wayward,0.080746524,Volley,Open Play,,,,France,771,00:36:08.492,Shot,
