50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,0.757627,,,,,,,,,,,,,,,,72e22861-e90d-4109-9cb8-2f1be086af71,59,,,"[102.7, 54.2]",3829481,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Nabil Dirar,5727.0,Right Wing,5,AS Monaco,129,['bac03c5b-d070-4089-95d6-4d64c2dc36ed'],8,,Right Foot,"[118.1, 43.2, 1.7]",True,"[{'location': [118.1, 42.3], 'player': {'id': 42428, 'name': 'Jonathan Ligali'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.2, 62.6], 'player': {'id': 6661, 'name': 'Ryad Boudebouz'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [105.9, 49.5], 'player': {'id': 3421, 'name': 'Bryan Dabo'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [110.6, 49.0], 'player': {'id': 30255, 'name': 'Mustapha Yatabaré'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [110.6, 47.1], 'player': {'id': 2975, 'name': 'Mathieu Deplagne'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.0, 39.0], 'player': {'id': 2980, 'name': 'Kévin Bérigaud'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [113.8, 48.7], 'player': {'id': 2950, 'name': 'Jonas Martin'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [114.2, 45.6], 'player': {'id': 3674, 'name': 'Vitorino Hilton da Silva'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.4, 43.2], 'player': {'id': 3011, 'name': 'Daniel Congré'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.2, 36.5], 'player': {'id': 4669, 'name': 'William Jean Rémy'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [117.6, 36.4], 'player': {'id': 3676, 'name': 'Jérôme Roussillon'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [109.1, 69.4], 'player': {'id': 18243, 'name': 'Ivan Ricardo Neves Abreu Cavaleiro'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [109.3, 66.2], 'player': {'id': 3245, 'name': 'Thomas Lemar'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [104.6, 40.8], 'player': {'id': 3204, 'name': 'Almamy Touré'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [106.6, 35.5], 'player': {'id': 10805, 'name': 'Ricardo Alberto Silveira de Carvalho'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [109.2, 38.6], 'player': {'id': 3374, 'name': 'Andrea Raggi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [110.8, 38.5], 'player': {'id': 3246, 'name': 'Guido Marcelo Carrillo'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [111.1, 35.2], 'player': {'id': 19047, 'name': 'Fábio Alexandre da Silva Coentrão'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",2827dc35-5a6c-4f8d-919c-c18dca5c777c,,Saved,,0.03095122,Normal,Open Play,,,,AS Monaco,129,00:01:08.802,Shot,
,,,,,,,,,,,,,,,0.610218,,,,,,,,,,,,,,,,f936fa1f-61e4-4b34-984a-953f5b4627f8,426,,,"[94.6, 36.5]",3829481,8,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kévin Bérigaud,2980.0,Left Center Forward,25,Montpellier,139,"['7b2eaf0d-9c8e-426b-b6d7-083b91d49c65', 'bbf58b66-fbb2-4956-b922-d73baf177e4f']",51,,Right Foot,"[117.3, 38.4, 1.6]",True,"[{'location': [117.4, 39.9], 'player': {'id': 3444, 'name': 'Danijel Subašić'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [94.2, 33.4], 'player': {'id': 10805, 'name': 'Ricardo Alberto Silveira de Carvalho'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [92.1, 38.1], 'player': {'id': 3245, 'name': 'Thomas Lemar'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [105.1, 34.4], 'player': {'id': 19047, 'name': 'Fábio Alexandre da Silva Coentrão'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [97.6, 32.8], 'player': {'id': 3374, 'name': 'Andrea Raggi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [93.4, 35.7], 'player': {'id': 11603, 'name': 'Mario Pašalić'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [92.4, 22.9], 'player': {'id': 3204, 'name': 'Almamy Touré'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [82.9, 26.0], 'player': {'id': 3247, 'name': 'Fábio Henrique Tavares'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [79.6, 54.6], 'player': {'id': 18243, 'name': 'Ivan Ricardo Neves Abreu Cavaleiro'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [78.2, 26.3], 'player': {'id': 2950, 'name': 'Jonas Martin'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [94.0, 11.4], 'player': {'id': 6661, 'name': 'Ryad Boudebouz'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [103.7, 32.4], 'player': {'id': 30255, 'name': 'Mustapha Yatabaré'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",,,Saved,,0.041560616,Half Volley,Open Play,,,,Montpellier,139,00:08:51.454,Shot,True
,,,,,,,,,,,,,,,1.201917,,,,,,,,,,,,,,,,7dcf50f6-da19-4ea9-9d28-3b831ce90b32,459,,,"[92.0, 22.2]",3829481,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bryan Dabo,3421.0,Right Center Midfield,26,Montpellier,139,['db3af565-8f98-4812-884e-b86ccc77d3e1'],43,,Right Foot,"[120.0, 46.2, 4.3]",,"[{'location': [117.6, 39.7], 'player': {'id': 3444, 'name': 'Danijel Subašić'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [94.7, 28.1], 'player': {'id': 11603, 'name': 'Mario Pašalić'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [84.6, 29.9], 'player': {'id': 3245, 'name': 'Thomas Lemar'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [95.5, 45.5], 'player': {'id': 18243, 'name': 'Ivan Ricardo Neves Abreu Cavaleiro'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [98.7, 21.0], 'player': {'id': 3247, 'name': 'Fábio Henrique Tavares'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [101.3, 11.0], 'player': {'id': 5727, 'name': 'Nabil Dirar'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [100.5, 25.4], 'player': {'id': 3204, 'name': 'Almamy Touré'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.1, 32.0], 'player': {'id': 3374, 'name': 'Andrea Raggi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.3, 37.8], 'player': {'id': 10805, 'name': 'Ricardo Alberto Silveira de Carvalho'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.4, 42.5], 'player': {'id': 19047, 'name': 'Fábio Alexandre da Silva Coentrão'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [99.2, 6.6], 'player': {'id': 6661, 'name': 'Ryad Boudebouz'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [81.9, 38.7], 'player': {'id': 4669, 'name': 'William Jean Rémy'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [88.7, 8.3], 'player': {'id': 3676, 'name': 'Jérôme Roussillon'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [105.5, 43.7], 'player': {'id': 30255, 'name': 'Mustapha Yatabaré'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [89.1, 60.3], 'player': {'id': 2975, 'name': 'Mathieu Deplagne'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [99.8, 32.3], 'player': {'id': 2980, 'name': 'Kévin Bérigaud'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",9051cb1a-4d12-418f-ad42-ccb03840ac22,,Off T,,0.006673807,Normal,Open Play,,,,Montpellier,139,00:09:43.987,Shot,
,,,,,,,,,,,,,,,0.413472,,,,,,,,,,,,,,,,37cc496d-59e2-4a20-ad1a-612d7be50540,1100,,,"[115.7, 46.2]",3829481,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Vitorino Hilton da Silva,3674.0,Right Center Back,58,Montpellier,139,['13265dad-f35f-4649-a5e1-92f12e21e605'],37,,Head,"[118.9, 43.6, 0.9]",,"[{'location': [116.9, 75.5], 'player': {'id': 6661, 'name': 'Ryad Boudebouz'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [114.1, 39.1], 'player': {'id': 10805, 'name': 'Ricardo Alberto Silveira de Carvalho'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.3, 39.0], 'player': {'id': 11603, 'name': 'Mario Pašalić'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [113.8, 33.6], 'player': {'id': 19047, 'name': 'Fábio Alexandre da Silva Coentrão'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [113.3, 40.8], 'player': {'id': 3204, 'name': 'Almamy Touré'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [90.6, 48.3], 'player': {'id': 2975, 'name': 'Mathieu Deplagne'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [118.9, 42.8], 'player': {'id': 3444, 'name': 'Danijel Subašić'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [114.8, 43.2], 'player': {'id': 3374, 'name': 'Andrea Raggi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [115.9, 44.6], 'player': {'id': 3246, 'name': 'Guido Marcelo Carrillo'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [116.0, 45.7], 'player': {'id': 3247, 'name': 'Fábio Henrique Tavares'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [115.1, 49.9], 'player': {'id': 18243, 'name': 'Ivan Ricardo Neves Abreu Cavaleiro'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [112.3, 59.9], 'player': {'id': 2950, 'name': 'Jonas Martin'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [105.0, 36.8], 'player': {'id': 5727, 'name': 'Nabil Dirar'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [108.4, 59.8], 'player': {'id': 3245, 'name': 'Thomas Lemar'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [116.0, 36.7], 'player': {'id': 3421, 'name': 'Bryan Dabo'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [113.7, 38.6], 'player': {'id': 30255, 'name': 'Mustapha Yatabaré'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [114.1, 32.0], 'player': {'id': 2980, 'name': 'Kévin Bérigaud'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [115.9, 43.5], 'player': {'id': 3011, 'name': 'Daniel Congré'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}]",8d945498-0d5c-4d7a-abcc-414897f5bcc5,,Saved,,0.09347,Normal,Open Play,,,,Montpellier,139,00:25:37.026,Shot,
,,,,,,,,,,,,,,,0.81711,,,,,,,,,,,,,,,,b3623fb6-903b-464d-9a38-f83a847b03dc,1103,,,"[117.1, 45.3]",3829481,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Daniel Congré,3011.0,Left Center Back,58,Montpellier,139,['34a4aa4e-2c13-43de-bd35-1b958a6427ed'],37,,Right Foot,"[120.0, 43.5, 0.9]",True,"[{'location': [116.4, 74.6], 'player': {'id': 6661, 'name': 'Ryad Boudebouz'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [120.0, 43.0], 'player': {'id': 3444, 'name': 'Danijel Subašić'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [116.6, 38.9], 'player': {'id': 10805, 'name': 'Ricardo Alberto Silveira de Carvalho'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [117.2, 46.6], 'player': {'id': 3247, 'name': 'Fábio Henrique Tavares'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [114.3, 37.3], 'player': {'id': 11603, 'name': 'Mario Pašalić'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [115.3, 41.3], 'player': {'id': 3204, 'name': 'Almamy Touré'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [116.4, 45.1], 'player': {'id': 3374, 'name': 'Andrea Raggi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.0, 60.4], 'player': {'id': 3245, 'name': 'Thomas Lemar'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [117.7, 35.3], 'player': {'id': 19047, 'name': 'Fábio Alexandre da Silva Coentrão'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [115.1, 50.6], 'player': {'id': 3246, 'name': 'Guido Marcelo Carrillo'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [118.1, 47.3], 'player': {'id': 18243, 'name': 'Ivan Ricardo Neves Abreu Cavaleiro'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [104.5, 38.2], 'player': {'id': 5727, 'name': 'Nabil Dirar'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [91.1, 50.0], 'player': {'id': 2975, 'name': 'Mathieu Deplagne'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [118.5, 35.1], 'player': {'id': 2980, 'name': 'Kévin Bérigaud'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [118.4, 40.3], 'player': {'id': 3421, 'name': 'Bryan Dabo'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [117.6, 38.8], 'player': {'id': 30255, 'name': 'Mustapha Yatabaré'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [110.7, 61.3], 'player': {'id': 2950, 'name': 'Jonas Martin'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [116.6, 48.6], 'player': {'id': 3674, 'name': 'Vitorino Hilton da Silva'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}]",,,Goal,,0.21982606,Half Volley,Open Play,,,,Montpellier,139,00:25:37.889,Shot,
,,,,,,,,,,,,,,,0.7598,,,,,,,,,,,,,,,,9cf38094-050e-4ab6-8adb-2ac2446e0948,1146,,,"[102.0, 22.4]",3829481,27,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jérôme Roussillon,3676.0,Left Back,61,Montpellier,139,"['37a1368d-be31-4e30-912b-23d03fd91efb', 'c9d8d23d-a446-4617-9540-bf7a1c68e4fe']",16,,Left Foot,"[120.0, 35.1, 1.5]",,"[{'location': [117.2, 37.2], 'player': {'id': 3444, 'name': 'Danijel Subašić'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.5, 55.6], 'player': {'id': 19047, 'name': 'Fábio Alexandre da Silva Coentrão'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [105.7, 42.8], 'player': {'id': 10805, 'name': 'Ricardo Alberto Silveira de Carvalho'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.9, 38.9], 'player': {'id': 3374, 'name': 'Andrea Raggi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.0, 45.5], 'player': {'id': 3247, 'name': 'Fábio Henrique Tavares'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [106.8, 31.1], 'player': {'id': 3204, 'name': 'Almamy Touré'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [99.6, 38.7], 'player': {'id': 11603, 'name': 'Mario Pašalić'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [93.5, 44.5], 'player': {'id': 3245, 'name': 'Thomas Lemar'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [101.8, 23.5], 'player': {'id': 5727, 'name': 'Nabil Dirar'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [85.2, 56.6], 'player': {'id': 18243, 'name': 'Ivan Ricardo Neves Abreu Cavaleiro'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [102.0, 59.4], 'player': {'id': 6661, 'name': 'Ryad Boudebouz'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [107.0, 42.7], 'player': {'id': 30255, 'name': 'Mustapha Yatabaré'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [104.8, 39.3], 'player': {'id': 2980, 'name': 'Kévin Bérigaud'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [101.1, 42.0], 'player': {'id': 2950, 'name': 'Jonas Martin'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [88.9, 57.3], 'player': {'id': 3421, 'name': 'Bryan Dabo'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",38bb6db0-9a85-4377-9222-2e1d634a6182,,Off T,,0.032903805,Half Volley,Open Play,,,,Montpellier,139,00:27:16.168,Shot,True
,,,,,,,,,,,,,,,0.322525,,,,,,,,,,,,,,,,0589f26e-c585-4055-9104-93bc6d34dd4b,1464,,,"[111.4, 38.0]",3829481,34,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mustapha Yatabaré,30255.0,Right Center Forward,81,Montpellier,139,"['528d2a48-6d8b-439b-bc66-e704c7e6d2ee', '8d5353d9-049a-4447-bc39-19dd4523aab9']",58,,Left Foot,"[116.6, 38.3, 1.3]",True,"[{'location': [114.7, 20.6], 'player': {'id': 5727, 'name': 'Nabil Dirar'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [109.5, 54.6], 'player': {'id': 2980, 'name': 'Kévin Bérigaud'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [107.3, 37.3], 'player': {'id': 6661, 'name': 'Ryad Boudebouz'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [115.3, 19.5], 'player': {'id': 2975, 'name': 'Mathieu Deplagne'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [93.2, 44.9], 'player': {'id': 3421, 'name': 'Bryan Dabo'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [88.5, 56.7], 'player': {'id': 18243, 'name': 'Ivan Ricardo Neves Abreu Cavaleiro'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [99.0, 41.8], 'player': {'id': 11603, 'name': 'Mario Pašalić'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [105.4, 34.3], 'player': {'id': 3247, 'name': 'Fábio Henrique Tavares'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [117.4, 37.9], 'player': {'id': 3444, 'name': 'Danijel Subašić'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [112.3, 46.4], 'player': {'id': 19047, 'name': 'Fábio Alexandre da Silva Coentrão'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [111.2, 38.9], 'player': {'id': 10805, 'name': 'Ricardo Alberto Silveira de Carvalho'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.7, 35.0], 'player': {'id': 3374, 'name': 'Andrea Raggi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.4, 29.5], 'player': {'id': 3204, 'name': 'Almamy Touré'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",842a3558-233c-4b79-9dbc-0ba5b576de8c,,Saved,,0.38146177,Normal,Open Play,,,,Montpellier,139,00:34:58.610,Shot,True
,,,,,,,,,,,,,,,2.888112,,,,,,,,,,,,,,,,11566e2c-9a15-4d27-adf7-47c926bf8a52,1507,,,"[107.6, 29.7]",3829481,35,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Guido Marcelo Carrillo,3246.0,Center Forward,85,AS Monaco,129,"['1637a999-9e7f-4e55-8180-887c6d11da1b', 'bcfccc12-9a17-4e95-8c2e-03ae8f9959a6']",45,,Left Foot,"[120.0, 55.2, 0.1]",True,"[{'location': [111.3, 30.6], 'player': {'id': 3674, 'name': 'Vitorino Hilton da Silva'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [117.8, 38.0], 'player': {'id': 42428, 'name': 'Jonathan Ligali'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [99.3, 31.0], 'player': {'id': 4669, 'name': 'William Jean Rémy'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [108.7, 33.8], 'player': {'id': 3676, 'name': 'Jérôme Roussillon'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [109.2, 32.1], 'player': {'id': 3011, 'name': 'Daniel Congré'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.5, 25.8], 'player': {'id': 2975, 'name': 'Mathieu Deplagne'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [90.0, 20.5], 'player': {'id': 19047, 'name': 'Fábio Alexandre da Silva Coentrão'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [97.5, 33.1], 'player': {'id': 3245, 'name': 'Thomas Lemar'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [109.8, 29.3], 'player': {'id': 5727, 'name': 'Nabil Dirar'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [105.9, 24.0], 'player': {'id': 18243, 'name': 'Ivan Ricardo Neves Abreu Cavaleiro'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",,,Off T,,0.07158919,Normal,Open Play,,,,AS Monaco,129,00:35:45.828,Shot,True
