50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.414379,,,,,,,,,,,,c7265d42-dc08-4766-adac-246690834c01,660,,"[92.4, 33.6]",3878550,15,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Erick Antonio Pulgar Farfán,7175.0,Left Center Midfield,37,Bologna,240,"['4f0124c9-3a64-4459-9ce9-61cb1b38544a', 'af6ba0ae-4a11-42f9-bc8b-fbc5fe6cb43c']",25,,Right Foot,,"[104.3, 37.4]",,"[{'location': [118.3, 39.8], 'player': {'id': 7132, 'name': 'Andrea Consigli'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [98.0, 68.9], 'player': {'id': 30770, 'name': 'Filippo Falco'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [100.3, 42.0], 'player': {'id': 45591, 'name': 'Franco Brienza'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [106.2, 38.6], 'player': {'id': 8103, 'name': 'Mattia Destro'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [85.9, 35.4], 'player': {'id': 7113, 'name': 'Simone Missiroli'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [91.7, 50.1], 'player': {'id': 7698, 'name': 'Joseph Alfred Duncan'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [98.6, 34.5], 'player': {'id': 5461, 'name': 'Šime Vrsaljko'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [95.5, 37.1], 'player': {'id': 7127, 'name': 'Francesco Magnanelli'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [103.5, 52.7], 'player': {'id': 7118, 'name': 'Federico Peluso'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.4, 39.3], 'player': {'id': 7119, 'name': 'Francesco Acerbi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.2, 37.4], 'player': {'id': 8848, 'name': 'Paolo Cannavaro'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",89dd3880-93c1-4b59-bba4-4360ca4f4107,Blocked,0.02729377,Normal,Open Play,,,,Bologna,240,00:15:25.838,Shot,
,,,,,,,,,,,,,,,,,0.790976,,,,,,,,,,,,c52ac0cb-e8bd-441e-80c8-eb0a96e211ed,675,,"[99.5, 25.8]",3878550,16,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mattia Destro,8103.0,Center Forward,38,Bologna,240,"['1d3f3810-10de-4de8-8d7a-7f76466bacf8', '615f44c6-e92c-441b-8bd7-1a184a99858f', '8e1520be-1480-49c6-bfa2-107ea56d6efc']",46,,Right Foot,,"[117.9, 39.5, 0.3]",True,"[{'location': [109.7, 29.7], 'player': {'id': 7175, 'name': 'Erick Antonio Pulgar Farfán'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [109.2, 30.7], 'player': {'id': 7169, 'name': 'Adam Masina'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [107.1, 30.1], 'player': {'id': 5461, 'name': 'Šime Vrsaljko'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.9, 30.9], 'player': {'id': 7698, 'name': 'Joseph Alfred Duncan'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [108.3, 30.0], 'player': {'id': 7119, 'name': 'Francesco Acerbi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.7, 29.1], 'player': {'id': 7113, 'name': 'Simone Missiroli'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [109.2, 28.1], 'player': {'id': 7127, 'name': 'Francesco Magnanelli'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [109.0, 39.9], 'player': {'id': 8848, 'name': 'Paolo Cannavaro'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.2, 44.2], 'player': {'id': 7118, 'name': 'Federico Peluso'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.2, 31.2], 'player': {'id': 6859, 'name': 'Nicola Sansone'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [104.6, 35.4], 'player': {'id': 7109, 'name': 'Matteo Politano'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [104.1, 30.2], 'player': {'id': 7457, 'name': 'Gregoire Defrel'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [118.9, 39.0], 'player': {'id': 7132, 'name': 'Andrea Consigli'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.2, 45.0], 'player': {'id': 7164, 'name': 'Ibrahima Mbaye'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [106.1, 32.8], 'player': {'id': 7965, 'name': 'Lorenzo Crisetig'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [97.6, 28.3], 'player': {'id': 45591, 'name': 'Franco Brienza'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [101.1, 22.3], 'player': {'id': 30770, 'name': 'Filippo Falco'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",81d92690-3e0a-417d-a918-05b70a157a2f,Saved,0.027121725,Normal,Open Play,,,,Bologna,240,00:16:46.330,Shot,True
,,,,,,,,,,,,,,,,,1.464096,,,,,,,,,,,,14bced0a-6b4e-4b23-a893-0b9bc0f015ac,740,,"[103.0, 25.3]",3878550,18,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nicola Sansone,6859.0,Left Wing,42,Sassuolo,232,['bc2354e8-1959-4bb8-bbd9-6ca5b74f0820'],53,,Right Foot,,"[120.0, 46.1, 3.2]",,"[{'location': [106.1, 11.7], 'player': {'id': 7118, 'name': 'Federico Peluso'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [98.8, 29.7], 'player': {'id': 7109, 'name': 'Matteo Politano'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [95.8, 25.9], 'player': {'id': 7457, 'name': 'Gregoire Defrel'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [78.0, 61.3], 'player': {'id': 5461, 'name': 'Šime Vrsaljko'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [99.5, 19.2], 'player': {'id': 30770, 'name': 'Filippo Falco'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [116.8, 36.7], 'player': {'id': 7174, 'name': 'Antonio Mirante'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [98.5, 44.9], 'player': {'id': 7113, 'name': 'Simone Missiroli'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [104.9, 25.1], 'player': {'id': 7164, 'name': 'Ibrahima Mbaye'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.0, 34.7], 'player': {'id': 7142, 'name': 'Luca Rossettini'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [96.9, 29.3], 'player': {'id': 8280, 'name': 'Godfred Donsah'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [97.6, 38.3], 'player': {'id': 7965, 'name': 'Lorenzo Crisetig'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [101.6, 27.5], 'player': {'id': 8849, 'name': 'Domenico Maietta'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.9, 42.2], 'player': {'id': 7169, 'name': 'Adam Masina'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [98.4, 49.4], 'player': {'id': 7175, 'name': 'Erick Antonio Pulgar Farfán'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}]",f33b4083-9856-4b3b-9afd-99d77c4f2fc4,Off T,0.049429372,Normal,Open Play,,,,Sassuolo,232,00:18:53.236,Shot,
,,,,,,,,,,,,,,,,,0.194858,,,,,,,,,,,,fecbbfe9-5e9a-409f-b18f-18716189f540,857,,"[96.0, 57.3]",3878550,22,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Filippo Falco,30770.0,Right Wing,47,Bologna,240,"['28d7d7e7-38e1-4f99-87fb-f4080b86db49', '93a77f3b-ab92-4bfd-8af1-e9b4d5949a1a']",40,,Left Foot,,"[100.5, 54.5]",,"[{'location': [117.8, 42.8], 'player': {'id': 7132, 'name': 'Andrea Consigli'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [88.7, 29.0], 'player': {'id': 7113, 'name': 'Simone Missiroli'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [100.6, 54.4], 'player': {'id': 7118, 'name': 'Federico Peluso'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [97.0, 45.6], 'player': {'id': 7698, 'name': 'Joseph Alfred Duncan'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [101.4, 39.9], 'player': {'id': 7127, 'name': 'Francesco Magnanelli'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [101.2, 49.9], 'player': {'id': 7119, 'name': 'Francesco Acerbi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.8, 35.2], 'player': {'id': 8848, 'name': 'Paolo Cannavaro'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.7, 28.9], 'player': {'id': 5461, 'name': 'Šime Vrsaljko'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [85.4, 41.8], 'player': {'id': 8280, 'name': 'Godfred Donsah'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [103.1, 35.0], 'player': {'id': 45591, 'name': 'Franco Brienza'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [98.0, 23.4], 'player': {'id': 7175, 'name': 'Erick Antonio Pulgar Farfán'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [103.7, 25.9], 'player': {'id': 8103, 'name': 'Mattia Destro'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",80c41baf-cda5-47c0-9d27-3c1f07af9a41,Blocked,0.016801653,Normal,Open Play,,,,Bologna,240,00:22:40.142,Shot,
,,,,,,,,,,,,,,,,,1.454068,,,,,,,,,,,,e3536ec1-7a0f-4a12-82da-742351f553bd,1077,,"[110.5, 38.9]",3878550,29,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Simone Missiroli,7113.0,Right Center Midfield,60,Sassuolo,232,"['240f4d32-a1d5-43d5-9a8b-861cc514812e', 'cfafe367-e47b-4b40-9248-9df4bb930415']",33,True,Head,,"[120.0, 42.0, 7.1]",,"[{'location': [112.2, 35.1], 'player': {'id': 8849, 'name': 'Domenico Maietta'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [116.2, 1.1], 'player': {'id': 7698, 'name': 'Joseph Alfred Duncan'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [103.2, 21.7], 'player': {'id': 6859, 'name': 'Nicola Sansone'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [113.4, 33.5], 'player': {'id': 7119, 'name': 'Francesco Acerbi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [114.6, 33.5], 'player': {'id': 7175, 'name': 'Erick Antonio Pulgar Farfán'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [113.4, 30.5], 'player': {'id': 8103, 'name': 'Mattia Destro'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [115.7, 24.3], 'player': {'id': 7965, 'name': 'Lorenzo Crisetig'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [107.0, 22.7], 'player': {'id': 45591, 'name': 'Franco Brienza'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [112.2, 36.4], 'player': {'id': 7118, 'name': 'Federico Peluso'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [111.2, 38.3], 'player': {'id': 7142, 'name': 'Luca Rossettini'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.1, 39.8], 'player': {'id': 7164, 'name': 'Ibrahima Mbaye'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [119.1, 39.6], 'player': {'id': 7174, 'name': 'Antonio Mirante'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.3, 42.6], 'player': {'id': 7169, 'name': 'Adam Masina'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [93.6, 46.2], 'player': {'id': 7109, 'name': 'Matteo Politano'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [100.9, 51.4], 'player': {'id': 5461, 'name': 'Šime Vrsaljko'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [106.6, 41.4], 'player': {'id': 7457, 'name': 'Gregoire Defrel'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",82776712-be74-4a75-9dc9-73469b752811,Off T,0.060486037,Normal,Open Play,,,,Sassuolo,232,00:29:33.584,Shot,True
,,,,,,,,,,,,,,,,,0.136017,,,,,,,,,,,,376b2826-6fb6-4a5a-ab4a-58df15de5a2a,1501,,"[102.3, 27.3]",3878550,40,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gregoire Defrel,7457.0,Center Forward,79,Sassuolo,232,"['950e018c-ab0d-4661-9a25-001b6961960d', 'f6d2bb9d-f500-45d8-b76d-a0f522e5482d']",26,,Left Foot,,"[104.0, 28.5]",,"[{'location': [102.3, 14.6], 'player': {'id': 7118, 'name': 'Federico Peluso'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [97.9, 29.1], 'player': {'id': 7965, 'name': 'Lorenzo Crisetig'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [104.0, 28.5], 'player': {'id': 7164, 'name': 'Ibrahima Mbaye'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.8, 29.2], 'player': {'id': 7142, 'name': 'Luca Rossettini'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [99.6, 33.7], 'player': {'id': 8280, 'name': 'Godfred Donsah'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [106.3, 37.5], 'player': {'id': 7169, 'name': 'Adam Masina'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.7, 36.2], 'player': {'id': 8849, 'name': 'Domenico Maietta'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.6, 37.2], 'player': {'id': 6859, 'name': 'Nicola Sansone'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [104.2, 35.2], 'player': {'id': 7109, 'name': 'Matteo Politano'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [87.0, 56.5], 'player': {'id': 5461, 'name': 'Šime Vrsaljko'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [117.7, 37.3], 'player': {'id': 7174, 'name': 'Antonio Mirante'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.5, 48.5], 'player': {'id': 7175, 'name': 'Erick Antonio Pulgar Farfán'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}]",7ed5edd6-a123-4203-b668-4bf17036e653,Blocked,0.025307957,Normal,Open Play,,,,Sassuolo,232,00:40:26.705,Shot,
,,,,,,,,,,,,,,,,,1.241743,,,,,,,,,,,,a9d6474a-573d-4425-a3f6-da26fa381181,1653,,"[99.0, 42.5]",3878550,44,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Matteo Politano,7109.0,Right Wing,83,Sassuolo,232,['e00d6bcf-fbca-4d6a-a709-eacdfe5717da'],3,,Left Foot,,"[120.0, 34.0, 2.3]",True,"[{'location': [102.1, 14.0], 'player': {'id': 7698, 'name': 'Joseph Alfred Duncan'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [116.5, 42.0], 'player': {'id': 7457, 'name': 'Gregoire Defrel'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [112.9, 19.8], 'player': {'id': 6859, 'name': 'Nicola Sansone'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [101.3, 29.5], 'player': {'id': 8280, 'name': 'Godfred Donsah'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [107.9, 31.2], 'player': {'id': 7164, 'name': 'Ibrahima Mbaye'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [112.2, 26.8], 'player': {'id': 7142, 'name': 'Luca Rossettini'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.9, 39.3], 'player': {'id': 7965, 'name': 'Lorenzo Crisetig'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [118.9, 39.0], 'player': {'id': 7174, 'name': 'Antonio Mirante'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.5, 40.2], 'player': {'id': 7169, 'name': 'Adam Masina'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [108.3, 39.0], 'player': {'id': 8849, 'name': 'Domenico Maietta'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.0, 47.7], 'player': {'id': 7175, 'name': 'Erick Antonio Pulgar Farfán'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [96.2, 51.0], 'player': {'id': 7113, 'name': 'Simone Missiroli'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",,Off T,0.059341677,Half Volley,Open Play,,,,Sassuolo,232,00:44:03.139,Shot,
,,,,,,,,,,,,,,,,,1.588307,,,,,,,,,,,,caca9148-c18b-4535-8eb4-397d121dc277,1680,,"[82.4, 30.5]",3878550,45,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Joseph Alfred Duncan,7698.0,Left Center Midfield,86,Sassuolo,232,['c6e76d38-dcb2-47b9-8da7-59c06870b241'],1,,Left Foot,,"[120.0, 31.1, 0.9]",,"[{'location': [118.8, 39.1], 'player': {'id': 7174, 'name': 'Antonio Mirante'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [99.1, 52.1], 'player': {'id': 7169, 'name': 'Adam Masina'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [97.0, 43.0], 'player': {'id': 8849, 'name': 'Domenico Maietta'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [97.4, 35.0], 'player': {'id': 7142, 'name': 'Luca Rossettini'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [96.3, 31.8], 'player': {'id': 7164, 'name': 'Ibrahima Mbaye'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [83.0, 54.9], 'player': {'id': 7175, 'name': 'Erick Antonio Pulgar Farfán'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [85.4, 45.8], 'player': {'id': 7965, 'name': 'Lorenzo Crisetig'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [85.7, 33.8], 'player': {'id': 8280, 'name': 'Godfred Donsah'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [86.5, 23.1], 'player': {'id': 30770, 'name': 'Filippo Falco'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [75.0, 47.1], 'player': {'id': 45591, 'name': 'Franco Brienza'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [91.2, 69.9], 'player': {'id': 5461, 'name': 'Šime Vrsaljko'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [98.9, 45.5], 'player': {'id': 6859, 'name': 'Nicola Sansone'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [92.3, 43.8], 'player': {'id': 7457, 'name': 'Gregoire Defrel'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [89.6, 45.6], 'player': {'id': 7109, 'name': 'Matteo Politano'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",96b7db2c-8c22-49b4-9802-44146b3c64a4,Off T,0.0067105563,Normal,Open Play,,,,Sassuolo,232,00:45:01.722,Shot,
,,,,,,,,,,,,,,,,,1.084687,,,,,,,,,,,,6c7a4e75-dc6a-44d7-a8b6-b11678662233,1850,,"[104.2, 61.2]",3878550,47,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alex Ferrari,7704.0,Right Back,91,Bologna,240,['0ed9cd10-b047-402d-b101-e7deca308280'],22,,Left Foot,,"[116.7, 43.5, 0.9]",,"[{'location': [97.7, 51.0], 'player': {'id': 7113, 'name': 'Simone Missiroli'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [107.7, 60.6], 'player': {'id': 7118, 'name': 'Federico Peluso'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.7, 51.4], 'player': {'id': 7119, 'name': 'Francesco Acerbi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.4, 42.2], 'player': {'id': 8848, 'name': 'Paolo Cannavaro'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.9, 33.6], 'player': {'id': 5461, 'name': 'Šime Vrsaljko'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [86.7, 58.4], 'player': {'id': 7698, 'name': 'Joseph Alfred Duncan'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [89.5, 71.5], 'player': {'id': 6859, 'name': 'Nicola Sansone'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [99.7, 62.1], 'player': {'id': 7127, 'name': 'Francesco Magnanelli'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [117.1, 43.0], 'player': {'id': 7132, 'name': 'Andrea Consigli'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [97.5, 34.9], 'player': {'id': 7175, 'name': 'Erick Antonio Pulgar Farfán'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [105.6, 40.3], 'player': {'id': 8103, 'name': 'Mattia Destro'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [93.6, 53.4], 'player': {'id': 45591, 'name': 'Franco Brienza'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [104.5, 65.5], 'player': {'id': 30770, 'name': 'Filippo Falco'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",5154884d-2f5e-459a-9c2c-407dab792798,Saved,0.012156786,Normal,Open Play,,,,Bologna,240,00:02:22.897,Shot,
