50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.266591,,,,,,,,,,,,2f5f9d94-c3bf-4e6e-b1a5-8b2bb4c5a974,123,,,"[108.1, 48.7]",3890464,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Fabian Lukas Schär,5537.0,Right Center Back,8,Hoffenheim,175,['5c057ec5-3743-4065-b398-5974f8855780'],47,,Right Foot,"[117.1, 45.6]",True,"[{'location': [116.5, 40.8], 'player': {'id': 8387, 'name': 'Mark Uth'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [115.3, 44.7], 'player': {'id': 8215, 'name': 'Kevin Volland'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [112.1, 42.7], 'player': {'id': 6322, 'name': 'Niklas Süle'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': True}, {'location': [113.2, 40.3], 'player': {'id': 12321, 'name': 'Tobias Strobl'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [112.9, 36.3], 'player': {'id': 9396, 'name': 'Ermin Bičakčić'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [119.1, 43.7], 'player': {'id': 5684, 'name': 'Shinji Kagawa'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [111.5, 44.0], 'player': {'id': 4430, 'name': 'Neven Subotić'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.9, 43.7], 'player': {'id': 8216, 'name': 'Sven Bender'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [115.1, 45.6], 'player': {'id': 8232, 'name': 'Nuri Şahin'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [114.1, 39.7], 'player': {'id': 8816, 'name': 'Julian Weigl'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [116.1, 41.8], 'player': {'id': 11458, 'name': 'Marcel Schmelzer'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [113.4, 37.2], 'player': {'id': 5658, 'name': 'Łukasz Piszczek'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [119.1, 42.4], 'player': {'id': 8225, 'name': 'Roman Bürki'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [99.4, 48.2], 'player': {'id': 3712, 'name': 'Pierre-Emerick Aubameyang'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [112.8, 48.2], 'player': {'id': 5559, 'name': 'Marco Reus'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [119.5, 37.9], 'player': {'id': 3275, 'name': 'Henrikh Mkhitaryan'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [119.3, 78.8], 'player': {'id': 8403, 'name': 'Nadiem Amiri'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",9a40ddb9-d87a-47d0-9c70-b07c1f0c9370,,Wayward,0.046176653,Volley,Open Play,,,,Hoffenheim,175,00:02:47.590,Shot,
,,,,,,,,,,,,,,,,,,0.187463,,,,,,,,,,,,78638aa0-f7a1-4b21-ae52-d8dfd52d6805,127,,,"[117.0, 47.6]",3890464,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Kevin Volland,8215.0,Left Center Forward,8,Hoffenheim,175,"['54f91503-b9e4-4d8d-bde0-c8f6e2d3ac74', '74aee412-3060-457c-a271-714fb551e252', '8d90acac-9bf6-4c40-b840-20fe01ed2aca']",49,,Left Foot,"[117.6, 46.9]",True,"[{'location': [113.8, 45.5], 'player': {'id': 8216, 'name': 'Sven Bender'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [119.1, 42.8], 'player': {'id': 8225, 'name': 'Roman Bürki'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.1, 50.3], 'player': {'id': 5559, 'name': 'Marco Reus'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [112.5, 48.1], 'player': {'id': 4430, 'name': 'Neven Subotić'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.3, 42.9], 'player': {'id': 8816, 'name': 'Julian Weigl'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [117.9, 46.2], 'player': {'id': 8232, 'name': 'Nuri Şahin'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [112.8, 36.6], 'player': {'id': 5658, 'name': 'Łukasz Piszczek'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [119.5, 43.7], 'player': {'id': 5684, 'name': 'Shinji Kagawa'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [116.8, 38.8], 'player': {'id': 11458, 'name': 'Marcel Schmelzer'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [119.7, 39.1], 'player': {'id': 3275, 'name': 'Henrikh Mkhitaryan'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [111.5, 36.0], 'player': {'id': 8392, 'name': 'Jeremy Toljan'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [116.9, 77.1], 'player': {'id': 8403, 'name': 'Nadiem Amiri'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [116.4, 37.2], 'player': {'id': 8387, 'name': 'Mark Uth'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [108.7, 52.7], 'player': {'id': 5537, 'name': 'Fabian Lukas Schär'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [111.5, 44.0], 'player': {'id': 12321, 'name': 'Tobias Strobl'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [113.4, 44.2], 'player': {'id': 6322, 'name': 'Niklas Süle'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': True}]",,,Blocked,0.10131521,Half Volley,Open Play,,,,Hoffenheim,175,00:02:49.006,Shot,True
,,,,,,,,,,,,,,,,,,0.670989,,,,,,,,,,,,288d72cb-2038-4ecf-aa5f-518fc07fc9f8,1263,,,"[96.9, 27.8]",3890464,24,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kevin Volland,8215.0,Left Center Forward,53,Hoffenheim,175,['0772cf5c-2887-4803-9593-38d9e40dfa94'],55,,Left Foot,"[115.1, 38.0, 1.6]",,"[{'location': [99.4, 43.8], 'player': {'id': 4430, 'name': 'Neven Subotić'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [89.0, 30.9], 'player': {'id': 3275, 'name': 'Henrikh Mkhitaryan'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [99.2, 53.2], 'player': {'id': 8232, 'name': 'Nuri Şahin'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [95.9, 40.7], 'player': {'id': 5684, 'name': 'Shinji Kagawa'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [94.6, 58.6], 'player': {'id': 8216, 'name': 'Sven Bender'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.9, 32.3], 'player': {'id': 5658, 'name': 'Łukasz Piszczek'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [115.2, 37.6], 'player': {'id': 8225, 'name': 'Roman Bürki'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [85.2, 26.7], 'player': {'id': 8403, 'name': 'Nadiem Amiri'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [97.9, 47.9], 'player': {'id': 8387, 'name': 'Mark Uth'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",eef0944e-72d1-4bf9-8d16-c87ab9c2830f,,Saved,0.049587384,Normal,Open Play,,,,Hoffenheim,175,00:24:55.182,Shot,
,,,,,,,,,,,,,,,,,,0.533324,,,,,,,,,,,,2659f0b1-68f9-47d4-91b9-23d0d3db8647,1268,,,"[111.0, 44.4]",3890464,24,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sebastian Rudy,6039.0,Left Defensive Midfield,53,Hoffenheim,175,"['2df5c69e-1d26-465e-83f6-825f509d4ed0', '71b1d49a-ef36-4776-8c64-6a418f12d8d4']",56,,Right Foot,"[120.0, 38.2, 0.5]",True,"[{'location': [110.5, 46.0], 'player': {'id': 8232, 'name': 'Nuri Şahin'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [102.4, 22.9], 'player': {'id': 8215, 'name': 'Kevin Volland'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [102.6, 54.5], 'player': {'id': 8216, 'name': 'Sven Bender'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [95.6, 29.4], 'player': {'id': 3275, 'name': 'Henrikh Mkhitaryan'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [101.5, 35.7], 'player': {'id': 5684, 'name': 'Shinji Kagawa'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [109.2, 42.7], 'player': {'id': 4430, 'name': 'Neven Subotić'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.6, 28.0], 'player': {'id': 5658, 'name': 'Łukasz Piszczek'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [115.0, 42.6], 'player': {'id': 8225, 'name': 'Roman Bürki'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [87.2, 24.8], 'player': {'id': 8392, 'name': 'Jeremy Toljan'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}]",,,Goal,0.44524896,Half Volley,Open Play,,,,Hoffenheim,175,00:24:56.980,Shot,True
,,,,,,,,,,,,,,,,,,0.196881,,,,,,,,,,,,ac73b5c9-9f77-44ad-af24-14a38096ce50,1456,,,"[111.2, 51.0]",3890464,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Kevin Volland,8215.0,Left Center Forward,60,Hoffenheim,175,"['a9f1113e-8f90-4a60-b96c-952a13f66cda', 'fcc0c358-3dfc-40c4-bd7f-c105c7d761ed']",52,,Left Foot,"[113.8, 46.8, 1.3]",,"[{'location': [92.6, 37.8], 'player': {'id': 8816, 'name': 'Julian Weigl'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [102.7, 53.4], 'player': {'id': 8232, 'name': 'Nuri Şahin'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [98.5, 41.6], 'player': {'id': 5684, 'name': 'Shinji Kagawa'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [107.9, 50.8], 'player': {'id': 11458, 'name': 'Marcel Schmelzer'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [114.3, 41.6], 'player': {'id': 5658, 'name': 'Łukasz Piszczek'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [112.0, 51.3], 'player': {'id': 8216, 'name': 'Sven Bender'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.5, 46.4], 'player': {'id': 8225, 'name': 'Roman Bürki'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.2, 46.7], 'player': {'id': 4430, 'name': 'Neven Subotić'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.0, 38.3], 'player': {'id': 6039, 'name': 'Sebastian Rudy'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}]",91fc3549-4bab-41a2-9a50-e930fdb8075a,,Saved,0.16843277,Normal,Open Play,,,,Hoffenheim,175,00:28:52.250,Shot,True
,,,,,,,,,,,,,,,,,,0.047379,,,,,,,,,,,,f170a647-2769-45fd-8c48-f49482b0f014,1614,,,"[106.5, 56.8]",3890464,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pierre-Emerick Aubameyang,3712.0,Center Forward,63,Borussia Dortmund,180,"['2b68cc7a-c465-489b-af06-8e1aaf3152fe', '4d0a6e73-1e34-4120-830f-473e9645c407', 'ff566231-dbf4-425b-a15d-4a77505a0706']",12,,Right Foot,"[107.1, 56.1]",True,"[{'location': [116.4, 44.5], 'player': {'id': 8393, 'name': 'Oliver Baumann'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.4, 55.4], 'player': {'id': 6322, 'name': 'Niklas Süle'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [96.6, 58.9], 'player': {'id': 8392, 'name': 'Jeremy Toljan'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [101.0, 51.1], 'player': {'id': 9396, 'name': 'Ermin Bičakčić'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}]",498a5da3-ec45-4486-9ca2-f9d3ecee4fac,,Blocked,0.020012105,Normal,Open Play,,,,Borussia Dortmund,180,00:32:12.439,Shot,True
,,,,,,,,,,,,,,,,,,1.071088,,,,,,,,,,,,7faf68a3-2727-4fea-ae12-bdf1f3574bce,1620,,,"[96.0, 31.3]",3890464,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Nuri Şahin,8232.0,Left Defensive Midfield,64,Borussia Dortmund,180,['4e1f923f-71eb-4a6e-b64c-6a7817f1cd50'],39,,Left Foot,"[120.0, 37.6, 4.9]",True,"[{'location': [105.2, 28.4], 'player': {'id': 9397, 'name': 'Pavel Kadeřábek'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [108.5, 42.3], 'player': {'id': 5537, 'name': 'Fabian Lukas Schär'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.2, 39.5], 'player': {'id': 9396, 'name': 'Ermin Bičakčić'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.4, 36.3], 'player': {'id': 6039, 'name': 'Sebastian Rudy'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [106.0, 35.2], 'player': {'id': 6322, 'name': 'Niklas Süle'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [99.8, 45.0], 'player': {'id': 8387, 'name': 'Mark Uth'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [101.4, 37.3], 'player': {'id': 8392, 'name': 'Jeremy Toljan'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [108.1, 45.0], 'player': {'id': 12321, 'name': 'Tobias Strobl'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [103.6, 52.1], 'player': {'id': 8403, 'name': 'Nadiem Amiri'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [118.2, 39.8], 'player': {'id': 8393, 'name': 'Oliver Baumann'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [96.5, 40.8], 'player': {'id': 5559, 'name': 'Marco Reus'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [103.2, 26.7], 'player': {'id': 5658, 'name': 'Łukasz Piszczek'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [105.7, 46.5], 'player': {'id': 11458, 'name': 'Marcel Schmelzer'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [111.2, 31.0], 'player': {'id': 4430, 'name': 'Neven Subotić'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [108.9, 40.8], 'player': {'id': 8216, 'name': 'Sven Bender'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [104.3, 53.7], 'player': {'id': 5684, 'name': 'Shinji Kagawa'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",,,Off T,0.021786349,Half Volley,Open Play,,,,Borussia Dortmund,180,00:32:39.093,Shot,
,,,,,,,,,,,,,,,,,,0.092085,,,,,,,,,,,,c08c8bb1-bf55-436a-81e3-ec4aec8a011b,1781,,,"[114.0, 24.9]",3890464,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marcel Schmelzer,11458.0,Left Back,72,Borussia Dortmund,180,"['e43d472f-f7a0-43c6-82c9-9754d5edde54', 'fa40f167-0a45-409a-84aa-f6e152213cc4']",56,,Right Foot,"[114.6, 26.7]",,"[{'location': [117.6, 35.8], 'player': {'id': 8393, 'name': 'Oliver Baumann'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [113.1, 45.7], 'player': {'id': 8392, 'name': 'Jeremy Toljan'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [107.3, 52.2], 'player': {'id': 6039, 'name': 'Sebastian Rudy'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [110.8, 42.0], 'player': {'id': 9396, 'name': 'Ermin Bičakčić'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [115.3, 34.5], 'player': {'id': 6322, 'name': 'Niklas Süle'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [117.3, 25.9], 'player': {'id': 8387, 'name': 'Mark Uth'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [112.0, 33.5], 'player': {'id': 5537, 'name': 'Fabian Lukas Schär'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [115.0, 27.4], 'player': {'id': 9397, 'name': 'Pavel Kadeřábek'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [96.0, 56.2], 'player': {'id': 8215, 'name': 'Kevin Volland'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [108.5, 35.2], 'player': {'id': 12321, 'name': 'Tobias Strobl'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [116.2, 33.4], 'player': {'id': 5684, 'name': 'Shinji Kagawa'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [100.9, 40.1], 'player': {'id': 3275, 'name': 'Henrikh Mkhitaryan'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [92.9, 59.0], 'player': {'id': 5658, 'name': 'Łukasz Piszczek'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [105.6, 37.1], 'player': {'id': 3712, 'name': 'Pierre-Emerick Aubameyang'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [115.3, 43.9], 'player': {'id': 5559, 'name': 'Marco Reus'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",d81fdd30-5563-4d05-a611-c1f7bd098858,,Blocked,0.016769286,Normal,Open Play,,,,Borussia Dortmund,180,00:35:56.786,Shot,
,,,,,,,,,,,,,,,,,,0.604625,,,,,,,,,,,,22a9ed35-9c72-4176-bdf1-8bac69225f82,2055,,,"[100.6, 21.0]",3890464,41,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Henrikh Mkhitaryan,3275.0,Right Wing,82,Borussia Dortmund,180,"['276cfb47-6d8d-4e40-a065-e3e170989699', '341c9e15-7a2a-41d4-9c7e-a88ce7e9c007']",19,,Right Foot,"[112.3, 33.6]",,"[{'location': [96.9, 25.0], 'player': {'id': 8403, 'name': 'Nadiem Amiri'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [96.6, 15.2], 'player': {'id': 8387, 'name': 'Mark Uth'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [102.4, 24.3], 'player': {'id': 12321, 'name': 'Tobias Strobl'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [105.2, 13.4], 'player': {'id': 9397, 'name': 'Pavel Kadeřábek'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [106.3, 17.5], 'player': {'id': 5537, 'name': 'Fabian Lukas Schär'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.4, 30.9], 'player': {'id': 6039, 'name': 'Sebastian Rudy'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [107.3, 31.0], 'player': {'id': 6322, 'name': 'Niklas Süle'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [110.19257, 35.735123], 'player': {'id': 9396, 'name': 'Ermin Bičakčić'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.1, 43.4], 'player': {'id': 8392, 'name': 'Jeremy Toljan'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [117.3, 37.9], 'player': {'id': 8393, 'name': 'Oliver Baumann'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.9, 41.5], 'player': {'id': 5559, 'name': 'Marco Reus'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [106.7, 22.6], 'player': {'id': 5684, 'name': 'Shinji Kagawa'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [95.8, 35.9], 'player': {'id': 3712, 'name': 'Pierre-Emerick Aubameyang'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [111.5, 1.2], 'player': {'id': 11458, 'name': 'Marcel Schmelzer'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",4ed48252-e127-49ac-853b-d7995c603df9,,Blocked,0.011323824,Normal,Open Play,,,,Borussia Dortmund,180,00:41:19.581,Shot,
,,,,,,,,,,,,,,,,,,1.126652,,,,,,,,,,,,38e83b6c-4430-4f90-912a-1849a61217db,2071,,,"[95.2, 28.2]",3890464,42,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marco Reus,5559.0,Left Wing,83,Borussia Dortmund,180,['367a45e0-128b-47b0-8a7f-36909929d9ca'],29,,Right Foot,"[118.9, 36.6, 1.0]",,"[{'location': [105.4, 34.1], 'player': {'id': 8387, 'name': 'Mark Uth'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [105.5, 28.2], 'player': {'id': 8403, 'name': 'Nadiem Amiri'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [105.8, 31.1], 'player': {'id': 6039, 'name': 'Sebastian Rudy'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [105.6, 32.1], 'player': {'id': 12321, 'name': 'Tobias Strobl'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [105.9, 30.1], 'player': {'id': 6322, 'name': 'Niklas Süle'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [105.5, 33.1], 'player': {'id': 9397, 'name': 'Pavel Kadeřábek'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [118.5, 41.3], 'player': {'id': 8393, 'name': 'Oliver Baumann'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.5, 25.9], 'player': {'id': 11458, 'name': 'Marcel Schmelzer'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [106.6, 32.3], 'player': {'id': 4430, 'name': 'Neven Subotić'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [106.5, 33.3], 'player': {'id': 8232, 'name': 'Nuri Şahin'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [104.4, 36.3], 'player': {'id': 8215, 'name': 'Kevin Volland'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [105.7, 43.4], 'player': {'id': 8392, 'name': 'Jeremy Toljan'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [106.0, 40.7], 'player': {'id': 9396, 'name': 'Ermin Bičakčić'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.2, 38.7], 'player': {'id': 5537, 'name': 'Fabian Lukas Schär'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.5, 33.1], 'player': {'id': 3275, 'name': 'Henrikh Mkhitaryan'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [93.9, 31.5], 'player': {'id': 8216, 'name': 'Sven Bender'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [106.2, 44.5], 'player': {'id': 3712, 'name': 'Pierre-Emerick Aubameyang'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [104.2, 38.9], 'player': {'id': 5684, 'name': 'Shinji Kagawa'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [94.3, 44.0], 'player': {'id': 8816, 'name': 'Julian Weigl'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}]",,,Saved,0.05358877,Normal,Free Kick,,,,Borussia Dortmund,180,00:42:29.696,Shot,
