50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.73879,,,,,,,,,,,dab402cc-4c4d-4c44-b167-4dd8bb92d39e,168,,"[102.9, 42.6]",3829456,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Férébory Doré,7207.0,Right Center Midfield,6,Angers,145,['010f6ff2-5b22-4486-bf71-ccf50492be22'],33,,Right Foot,,"[107.7, 41.1]",True,"[{'location': [103.9, 20.5], 'player': {'id': 6335, 'name': 'Lamine Gassama'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.0, 47.8], 'player': {'id': 5209, 'name': 'Raphaël Adelino José Guerreiro'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [102.3, 40.5], 'player': {'id': 7766, 'name': 'Walid Mesloub'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [111.9, 45.6], 'player': {'id': 7199, 'name': 'Vincent Le Goff'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [112.5, 41.8], 'player': {'id': 3769, 'name': 'Wesley Lautoa'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.1, 36.4], 'player': {'id': 13286, 'name': 'Lamine Koné'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [95.5, 16.4], 'player': {'id': 22587, 'name': 'Didier Ndong Ibrahim'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [119.1, 40.8], 'player': {'id': 3008, 'name': 'Benjamin Lecomte'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [92.1, 12.1], 'player': {'id': 3203, 'name': 'Yoann Andreu'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [91.4, 17.6], 'player': {'id': 3185, 'name': 'Thomas Mangani'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [110.2, 38.1], 'player': {'id': 401542, 'name': 'Goran Karanović'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [102.2, 45.7], 'player': {'id': 4441, 'name': 'Billy Ketkeophomphone'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",,Wayward,0.08534071,Volley,Open Play,,,,Angers,145,00:02:33.721,Shot,
,,,,,,,,,,,,,,,,,0.140075,,,,,,,,,,,b0b42d57-50cf-4dd7-ae55-fb16ab5311f9,172,,"[101.3, 31.5]",3829456,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Thomas Mangani,3185.0,Left Center Midfield,6,Angers,145,['daa8c8dc-5e1e-40af-b35e-c8631ddafbba'],36,,Left Foot,,"[103.6, 34.9]",True,"[{'location': [119.0, 39.9], 'player': {'id': 3008, 'name': 'Benjamin Lecomte'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.3, 49.7], 'player': {'id': 5209, 'name': 'Raphaël Adelino José Guerreiro'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [93.9, 22.6], 'player': {'id': 22587, 'name': 'Didier Ndong Ibrahim'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [111.1, 46.9], 'player': {'id': 7199, 'name': 'Vincent Le Goff'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.2, 35.7], 'player': {'id': 7766, 'name': 'Walid Mesloub'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [110.6, 37.5], 'player': {'id': 3769, 'name': 'Wesley Lautoa'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.6, 26.3], 'player': {'id': 6335, 'name': 'Lamine Gassama'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [113.2, 37.6], 'player': {'id': 13286, 'name': 'Lamine Koné'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [93.8, 11.6], 'player': {'id': 3102, 'name': 'Yann Jouffre'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [101.9, 17.9], 'player': {'id': 3078, 'name': 'Abdoul Razzagui Camara'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [110.8, 39.7], 'player': {'id': 401542, 'name': 'Goran Karanović'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [99.4, 43.9], 'player': {'id': 4441, 'name': 'Billy Ketkeophomphone'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [85.7, 16.8], 'player': {'id': 3203, 'name': 'Yoann Andreu'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [108.8, 50.2], 'player': {'id': 7207, 'name': 'Férébory Doré'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",,Wayward,0.057921004,Half Volley,Open Play,,,,Angers,145,00:02:36.795,Shot,
,,,,,,,,,,,,,,,,,0.075335,,,,,,,,,,,056a99a6-615d-46ae-b39d-d1d0af557b06,367,,"[89.4, 32.7]",3829456,7,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Walid Mesloub,7766.0,Left Defensive Midfield,17,Lorient,165,"['1a891c0e-dc42-4bb3-a11a-e72168d4a89d', '442248e0-918f-464c-b789-e46ab91d05ef']",12,,Right Foot,,"[91.7, 32.9]",,"[{'location': [97.6, 15.7], 'player': {'id': 4441, 'name': 'Billy Ketkeophomphone'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [91.7, 28.7], 'player': {'id': 7207, 'name': 'Férébory Doré'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [102.7, 46.6], 'player': {'id': 3203, 'name': 'Yoann Andreu'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.1, 39.6], 'player': {'id': 3549, 'name': 'Romain Thomas'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.5, 34.2], 'player': {'id': 3045, 'name': 'Ismaël Traoré'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.7, 28.9], 'player': {'id': 3431, 'name': 'Vincent Manceau'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [92.8, 38.8], 'player': {'id': 3185, 'name': 'Thomas Mangani'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [92.2, 32.8], 'player': {'id': 5219, 'name': 'Romain Saïss'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [77.6, 59.9], 'player': {'id': 3078, 'name': 'Abdoul Razzagui Camara'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [96.8, 7.3], 'player': {'id': 7199, 'name': 'Vincent Le Goff'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [101.8, 26.1], 'player': {'id': 22587, 'name': 'Didier Ndong Ibrahim'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [116.8, 39.1], 'player': {'id': 4547, 'name': 'Ludovic Butelle'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.1, 53.6], 'player': {'id': 7615, 'name': 'Abdul Majeed Waris'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [97.8, 39.6], 'player': {'id': 33178, 'name': 'Benjamin Moukandjo Bilé'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [98.9, 32.9], 'player': {'id': 5209, 'name': 'Raphaël Adelino José Guerreiro'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",,Blocked,0.018929325,Normal,Open Play,,,,Lorient,165,00:07:12.687,Shot,
,,,,,,,,,,,,,,,,,0.777663,,,,,,,,,,,bcb08150-ee58-44c1-9bd9-c678fae763b9,580,,"[104.5, 28.3]",3829456,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Férébory Doré,7207.0,Right Center Midfield,23,Angers,145,['973f3285-e6a6-416c-900e-118b6cbd6e48'],33,,Left Foot,,"[120.0, 32.4, 0.2]",,"[{'location': [116.9, 37.5], 'player': {'id': 3008, 'name': 'Benjamin Lecomte'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.6, 48.8], 'player': {'id': 7199, 'name': 'Vincent Le Goff'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.3, 34.6], 'player': {'id': 6335, 'name': 'Lamine Gassama'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [108.7, 39.5], 'player': {'id': 3769, 'name': 'Wesley Lautoa'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.5, 26.2], 'player': {'id': 3102, 'name': 'Yann Jouffre'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [106.6, 30.0], 'player': {'id': 13286, 'name': 'Lamine Koné'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [96.7, 34.8], 'player': {'id': 3078, 'name': 'Abdoul Razzagui Camara'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [110.2, 42.1], 'player': {'id': 401542, 'name': 'Goran Karanović'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",54fcc0cb-369f-4ca1-aecc-3ae0ad837e44,Off T,0.052479237,Normal,Open Play,,,,Angers,145,00:10:33.932,Shot,
,,,,,,,,,,,,,,,,,0.482534,,,,,,,,,,,953fa4a2-825d-4132-81dd-cd847430085c,1317,,"[115.3, 44.0]",3829456,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Benjamin Moukandjo Bilé,33178.0,Left Center Forward,63,Lorient,165,"['46f0bbca-1898-47da-a3ab-02fa1b864a25', '74a247d3-9bcd-46fb-86e0-a543714f770e']",16,True,Head,,"[115.9, 45.8]",,"[{'location': [103.6, 25.3], 'player': {'id': 4441, 'name': 'Billy Ketkeophomphone'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [117.7, 31.7], 'player': {'id': 5219, 'name': 'Romain Saïss'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [110.3, 30.2], 'player': {'id': 3045, 'name': 'Ismaël Traoré'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.3, 20.5], 'player': {'id': 3431, 'name': 'Vincent Manceau'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [115.2, 39.0], 'player': {'id': 3549, 'name': 'Romain Thomas'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.6, 21.2], 'player': {'id': 7199, 'name': 'Vincent Le Goff'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [110.5, 57.6], 'player': {'id': 3102, 'name': 'Yann Jouffre'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [106.3, 40.4], 'player': {'id': 7615, 'name': 'Abdul Majeed Waris'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [116.2, 36.7], 'player': {'id': 5209, 'name': 'Raphaël Adelino José Guerreiro'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [117.8, 40.6], 'player': {'id': 4547, 'name': 'Ludovic Butelle'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [115.5, 43.8], 'player': {'id': 3203, 'name': 'Yoann Andreu'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",b3125ef7-e539-419e-a2fe-fbac83500361,Wayward,0.19599953,Normal,Open Play,,,,Lorient,165,00:25:16.677,Shot,True
,,,,,,,,,,,,,,,,,0.652166,,,,,,,,,,,90d9af3e-552d-4e1a-9323-fa060a29ae79,1622,,"[107.9, 42.9]",3829456,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Romain Saïss,5219.0,Center Defensive Midfield,77,Angers,145,['994e2687-c247-4a1c-9512-e35700489350'],12,,Left Foot,,"[120.0, 37.0, 0.2]",,"[{'location': [88.3, 20.7], 'player': {'id': 3102, 'name': 'Yann Jouffre'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [110.1, 41.8], 'player': {'id': 3008, 'name': 'Benjamin Lecomte'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.4, 38.0], 'player': {'id': 401542, 'name': 'Goran Karanović'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [105.9, 30.8], 'player': {'id': 7207, 'name': 'Férébory Doré'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [105.5, 43.2], 'player': {'id': 13286, 'name': 'Lamine Koné'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.4, 38.7], 'player': {'id': 6335, 'name': 'Lamine Gassama'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [97.1, 34.1], 'player': {'id': 3078, 'name': 'Abdoul Razzagui Camara'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",c8b86e04-d8c8-43ae-ba6e-e354759a1b93,Goal,0.5029378,Normal,Open Play,,,,Angers,145,00:32:12.353,Shot,
,,,,,,,,,,,,,,,,,1.03956,,,,,,,,,,,69496810-6e7d-4d39-918b-332271d773f7,1761,,"[107.6, 33.2]",3829456,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Benjamin Moukandjo Bilé,33178.0,Left Center Forward,86,Lorient,165,['65fe69f9-1d79-4947-8a76-c54777884345'],27,,Head,,"[120.0, 36.4, 6.0]",,"[{'location': [113.7, 48.6], 'player': {'id': 3431, 'name': 'Vincent Manceau'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.2, 40.3], 'player': {'id': 3185, 'name': 'Thomas Mangani'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [118.1, 39.7], 'player': {'id': 4547, 'name': 'Ludovic Butelle'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.8, 59.6], 'player': {'id': 4441, 'name': 'Billy Ketkeophomphone'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [113.0, 36.6], 'player': {'id': 401542, 'name': 'Goran Karanović'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [110.5, 35.1], 'player': {'id': 5219, 'name': 'Romain Saïss'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [109.4, 36.1], 'player': {'id': 3549, 'name': 'Romain Thomas'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [94.2, 45.0], 'player': {'id': 3078, 'name': 'Abdoul Razzagui Camara'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [112.2, 44.3], 'player': {'id': 7207, 'name': 'Férébory Doré'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [112.0, 39.8], 'player': {'id': 3045, 'name': 'Ismaël Traoré'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.3, 42.9], 'player': {'id': 22587, 'name': 'Didier Ndong Ibrahim'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [113.7, 44.2], 'player': {'id': 3102, 'name': 'Yann Jouffre'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [112.7, 41.3], 'player': {'id': 3769, 'name': 'Wesley Lautoa'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [111.6, 38.0], 'player': {'id': 7615, 'name': 'Abdul Majeed Waris'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",27047b63-4f23-4844-bdce-0bad09cd32c0,Off T,0.025800457,Normal,Open Play,,,,Lorient,165,00:36:27.849,Shot,
,,,,,,,,,,,,,,,,,0.324646,,,,,,,,,,,43b2d2e4-41b1-4cd3-99c4-1a61d36dee62,1869,,"[94.3, 43.7]",3829456,39,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Walid Mesloub,7766.0,Left Defensive Midfield,93,Lorient,165,['14f93b16-61f7-4c06-9ba9-338243b87439'],45,,Right Foot,,"[120.0, 43.0, 4.0]",True,"[{'location': [101.5, 33.8], 'player': {'id': 5209, 'name': 'Raphaël Adelino José Guerreiro'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [106.7, 49.8], 'player': {'id': 3102, 'name': 'Yann Jouffre'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [105.2, 38.0], 'player': {'id': 33178, 'name': 'Benjamin Moukandjo Bilé'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [106.0, 39.0], 'player': {'id': 7615, 'name': 'Abdul Majeed Waris'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [99.2, 29.3], 'player': {'id': 3078, 'name': 'Abdoul Razzagui Camara'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [102.4, 36.8], 'player': {'id': 3431, 'name': 'Vincent Manceau'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.3, 57.5], 'player': {'id': 3203, 'name': 'Yoann Andreu'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [100.1, 49.1], 'player': {'id': 3185, 'name': 'Thomas Mangani'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [118.4, 40.9], 'player': {'id': 4547, 'name': 'Ludovic Butelle'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.2, 40.2], 'player': {'id': 3045, 'name': 'Ismaël Traoré'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.4, 41.5], 'player': {'id': 3549, 'name': 'Romain Thomas'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.2, 43.2], 'player': {'id': 7207, 'name': 'Férébory Doré'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [101.1, 43.8], 'player': {'id': 5219, 'name': 'Romain Saïss'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}]",82aaa99a-c4d5-4092-ae1f-5a39e68a6c8c,Off T,0.022507858,Half Volley,Open Play,,,,Lorient,165,00:39:45.596,Shot,
,,,,,,,,,,,,,,,,,0.129706,,,,,,,,,,,47978c73-4f90-4f1a-8c90-c3049e37fa89,1943,,"[109.4, 48.5]",3829456,41,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Férébory Doré,7207.0,Right Center Midfield,98,Angers,145,"['f2c93212-54ba-4249-adf0-c7af61680e50', 'fc35909b-6af3-4b72-8855-ce15896b9d96']",36,,Left Foot,,"[111.2, 46.7]",,"[{'location': [106.9, 50.7], 'player': {'id': 5209, 'name': 'Raphaël Adelino José Guerreiro'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [105.4, 48.0], 'player': {'id': 7766, 'name': 'Walid Mesloub'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [90.5, 28.6], 'player': {'id': 3203, 'name': 'Yoann Andreu'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [105.5, 49.7], 'player': {'id': 4441, 'name': 'Billy Ketkeophomphone'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [111.6, 42.4], 'player': {'id': 401542, 'name': 'Goran Karanović'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [83.7, 14.1], 'player': {'id': 3102, 'name': 'Yann Jouffre'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [90.4, 30.2], 'player': {'id': 22587, 'name': 'Didier Ndong Ibrahim'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [116.7, 42.8], 'player': {'id': 3008, 'name': 'Benjamin Lecomte'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.8, 24.6], 'player': {'id': 13286, 'name': 'Lamine Koné'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.2, 30.1], 'player': {'id': 6335, 'name': 'Lamine Gassama'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [111.9, 40.1], 'player': {'id': 7199, 'name': 'Vincent Le Goff'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [111.8, 46.5], 'player': {'id': 3769, 'name': 'Wesley Lautoa'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}]",9acbee40-ea70-41e2-be01-fb51b8ca6a3f,Blocked,0.13091877,Normal,Open Play,,,,Angers,145,00:41:36.964,Shot,
,,,,,,,,,,,,,,,,,0.518956,,,,,,,,,,,4a3e7d2a-c278-4a9b-8a9c-6c03449d1310,2074,,"[112.1, 39.0]",3829456,44,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Benjamin Moukandjo Bilé,33178.0,Left Center Forward,108,Lorient,165,"['240b1e82-0238-4dd0-8522-62868c30d13d', '31853653-1166-41c6-9242-f0d1eed12e96']",45,True,Head,,"[120.0, 35.9, 1.4]",,"[{'location': [102.5, 45.1], 'player': {'id': 7615, 'name': 'Abdul Majeed Waris'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [118.6, 40.1], 'player': {'id': 4547, 'name': 'Ludovic Butelle'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.5, 37.4], 'player': {'id': 3431, 'name': 'Vincent Manceau'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.9, 55.2], 'player': {'id': 3203, 'name': 'Yoann Andreu'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [114.5, 42.9], 'player': {'id': 3549, 'name': 'Romain Thomas'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.6, 39.0], 'player': {'id': 3045, 'name': 'Ismaël Traoré'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",faced081-12dc-4e74-917d-b000d3fa12d4,Post,0.09868122,Normal,Open Play,,,,Lorient,165,00:44:45.343,Shot,True
