ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.912112,,,,,,,,,,,,8acc6233-a72c-442d-848a-90ed8361b8b3,1659,,,"[84.1, 43.7]",3775579,44,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Geum-Min Lee,25453.0,Center Forward,77,Reading WFC,974,['9b3b8547-cf22-4865-ba61-3e4d7d2ecb78'],26,,Right Foot,"[120.0, 36.9, 2.1]",,"[{'location': [68.3, 25.0], 'player': {'id': 13861, 'name': 'Nora Heroum'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [80.0, 30.5], 'player': {'id': 15579, 'name': 'Inessa Kaagman'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [69.7, 44.1], 'player': {'id': 16400, 'name': 'Kayleigh Green'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [82.0, 43.9], 'player': {'id': 10251, 'name': 'Fara Williams'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [89.3, 45.0], 'player': {'id': 21021, 'name': 'Molly Bartrip'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [92.0, 35.8], 'player': {'id': 20061, 'name': 'Deanna Cooper'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [86.4, 11.1], 'player': {'id': 31628, 'name': 'Kristine Leine'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [117.8, 39.8], 'player': {'id': 15719, 'name': 'Grace Moloney'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [84.8, 42.0], 'player': {'id': 15577, 'name': 'Angharad James'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [87.0, 64.8], 'player': {'id': 46636, 'name': 'Bethan Roberts'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",,,Goal,0.011284397,Normal,Open Play,,,,Brighton & Hove Albion WFC,965,00:44:26.669,Shot,
,,,,,,,,,,,,,,,1.175271,,,,,,,,,,,,b28c4c5b-1ce7-4855-b248-5b69d794eb0d,1798,,,"[112.8, 33.7]",3775579,46,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Natasha Harding,15725.0,Right Midfield,86,Reading WFC,974,"['413b654b-10e0-470c-9bf4-842bedfe0353', 'ab4da7d3-63f8-408c-9b0a-039d50ca6690']",33,,Right Foot,"[117.2, 36.3]",True,"[{'location': [114.6, 35.0], 'player': {'id': 15709, 'name': 'Megan Walsh'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.4, 21.2], 'player': {'id': 22337, 'name': 'Maya Le Tissier'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.6, 37.4], 'player': {'id': 16383, 'name': 'Danique Kerkdijk'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [114.5, 35.7], 'player': {'id': 16392, 'name': 'Felicity Gibbons'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.1, 38.5], 'player': {'id': 46635, 'name': 'Emma Harries'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",eb51388a-7dd4-4af3-aa0c-5d4b396eb002,,Blocked,0.14184609,Half Volley,Open Play,,,,Reading WFC,974,00:01:33.296,Shot,
,,,,,,,,,,,,,,,0.391137,,,,,,,,,,,,c14e8438-d782-42cc-9071-e890a13a09cc,1957,,,"[101.3, 26.9]",3775579,50,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Angharad James,15577.0,Right Center Midfield,95,Reading WFC,974,"['6513dbb0-e003-4876-ae07-d3207af759ce', '684ed59f-2e27-46bd-acb7-9fbfeacf25c7']",1,,Left Foot,"[109.1, 31.8]",True,"[{'location': [118.0, 36.8], 'player': {'id': 15709, 'name': 'Megan Walsh'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.5, 37.5], 'player': {'id': 16392, 'name': 'Felicity Gibbons'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.3, 27.1], 'player': {'id': 13861, 'name': 'Nora Heroum'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [109.8, 31.8], 'player': {'id': 16395, 'name': 'Victoria Williams'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.7, 28.6], 'player': {'id': 16383, 'name': 'Danique Kerkdijk'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.1, 25.8], 'player': {'id': 23289, 'name': 'Emily Simpkins'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [102.0, 14.3], 'player': {'id': 16400, 'name': 'Kayleigh Green'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [108.6, 19.6], 'player': {'id': 22337, 'name': 'Maya Le Tissier'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [108.6, 40.0], 'player': {'id': 24281, 'name': 'Danielle Carter'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [111.2, 24.8], 'player': {'id': 10251, 'name': 'Fara Williams'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [99.5, 16.1], 'player': {'id': 15725, 'name': 'Natasha Harding'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [106.6, 26.6], 'player': {'id': 46635, 'name': 'Emma Harries'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",,,Blocked,0.043950237,Normal,Open Play,,,,Reading WFC,974,00:05:01.045,Shot,
,,,,,,,,,,,,,,,1.809169,,,,,,,,,,,,6de0b2c4-f7d7-4073-88bb-bcc8f96d084d,1966,,,"[88.2, 42.9]",3775579,50,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Angharad James,15577.0,Right Center Midfield,95,Reading WFC,974,"['06b16a42-602f-46ec-9561-af65af66feb8', 'dd363738-f0e4-4990-be4b-ad0b2c861ff7']",6,,Right Foot,"[120.0, 52.2, 5.7]",True,"[{'location': [88.6, 49.4], 'player': {'id': 31628, 'name': 'Kristine Leine'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [76.8, 35.8], 'player': {'id': 19780, 'name': 'Rachel Rowe'}, 'position': {'id': 14, 'name': 'Center Midfield'}, 'teammate': True}, {'location': [99.4, 41.8], 'player': {'id': 46635, 'name': 'Emma Harries'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [98.8, 53.4], 'player': {'id': 24281, 'name': 'Danielle Carter'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [97.8, 46.5], 'player': {'id': 13861, 'name': 'Nora Heroum'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [91.6, 44.8], 'player': {'id': 25453, 'name': 'Geum-Min Lee'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [94.7, 59.3], 'player': {'id': 16392, 'name': 'Felicity Gibbons'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [79.4, 30.4], 'player': {'id': 16374, 'name': 'Aileen Whelan'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [80.2, 46.1], 'player': {'id': 15579, 'name': 'Inessa Kaagman'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [96.1, 25.3], 'player': {'id': 15725, 'name': 'Natasha Harding'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [101.5, 27.1], 'player': {'id': 10251, 'name': 'Fara Williams'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [99.7, 37.0], 'player': {'id': 23289, 'name': 'Emily Simpkins'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [104.4, 42.9], 'player': {'id': 16395, 'name': 'Victoria Williams'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.0, 33.4], 'player': {'id': 16383, 'name': 'Danique Kerkdijk'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [118.0, 42.0], 'player': {'id': 15709, 'name': 'Megan Walsh'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,,Off T,0.021300662,Normal,Open Play,,,,Reading WFC,974,00:05:06.359,Shot,True
,,,,,,,,,,,,,,,0.907069,,,,,,,,,,,,ea0de02c-b643-4495-a68d-961fdcf1a557,2107,,,"[113.4, 28.4]",3775579,54,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Natasha Harding,15725.0,Left Midfield,105,Reading WFC,974,['95ca35a0-1314-4871-b959-0b5c0e7e661a'],22,,Left Foot,"[120.0, 41.1, 0.1]",,"[{'location': [100.4, 29.1], 'player': {'id': 46635, 'name': 'Emma Harries'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [117.0, 33.2], 'player': {'id': 15709, 'name': 'Megan Walsh'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [112.9, 29.3], 'player': {'id': 22337, 'name': 'Maya Le Tissier'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.4, 29.3], 'player': {'id': 16383, 'name': 'Danique Kerkdijk'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.0, 33.9], 'player': {'id': 16395, 'name': 'Victoria Williams'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}]",b504cb27-4c4f-44a2-b77d-4f64696b78b3,True,Goal,0.11118843,Normal,Open Play,,,,Reading WFC,974,00:09:22.007,Shot,
,,,,,,,,,,,,,,,1.427812,,,,,,,,,,,,3186c9ec-c14b-44bd-8b1b-08787649573f,2306,,,"[108.5, 44.7]",3775579,60,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kayleigh Green,16400.0,Right Wing,118,Brighton & Hove Albion WFC,965,['f22e7629-0aca-4abd-a9b8-7c05dde05118'],33,,Right Foot,"[120.0, 32.8, 4.5]",True,"[{'location': [108.7, 53.1], 'player': {'id': 22337, 'name': 'Maya Le Tissier'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [102.4, 23.3], 'player': {'id': 16393, 'name': 'Ellie Brazil'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [101.7, 18.0], 'player': {'id': 25453, 'name': 'Geum-Min Lee'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [107.3, 34.9], 'player': {'id': 16374, 'name': 'Aileen Whelan'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [95.6, 34.7], 'player': {'id': 50722, 'name': 'Libby Bance'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [109.1, 44.6], 'player': {'id': 46636, 'name': 'Bethan Roberts'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [108.2, 36.7], 'player': {'id': 21021, 'name': 'Molly Bartrip'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.0, 28.1], 'player': {'id': 20061, 'name': 'Deanna Cooper'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.3, 48.4], 'player': {'id': 24281, 'name': 'Danielle Carter'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [101.6, 36.0], 'player': {'id': 15577, 'name': 'Angharad James'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [99.7, 24.7], 'player': {'id': 10251, 'name': 'Fara Williams'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [104.4, 18.5], 'player': {'id': 31628, 'name': 'Kristine Leine'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.6, 40.3], 'player': {'id': 15719, 'name': 'Grace Moloney'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",ea8faacd-01d2-475a-9ac4-af576fd4887b,,Off T,0.076264925,Volley,Open Play,,,,Brighton & Hove Albion WFC,965,00:15:33.383,Shot,
,,,,,,,,,,,,,,,0.182322,,,,,,,,,,,,cc3090d9-f22d-42cd-be2a-73358b21f1ab,2405,,,"[98.9, 50.2]",3775579,63,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Libby Bance,50722.0,Left Defensive Midfield,123,Brighton & Hove Albion WFC,965,"['2f26f92d-d3ed-482d-9467-133b54e21728', 'fbf065c1-2981-4c30-9ad1-818d4ffbb92b']",2,,Right Foot,"[102.7, 48.5]",,"[{'location': [105.2, 54.3], 'player': {'id': 46636, 'name': 'Bethan Roberts'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [106.7, 45.0], 'player': {'id': 20061, 'name': 'Deanna Cooper'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.2, 48.0], 'player': {'id': 21021, 'name': 'Molly Bartrip'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.0, 46.2], 'player': {'id': 16393, 'name': 'Ellie Brazil'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [105.8, 41.8], 'player': {'id': 25453, 'name': 'Geum-Min Lee'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [103.6, 27.5], 'player': {'id': 16392, 'name': 'Felicity Gibbons'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [99.5, 41.2], 'player': {'id': 16374, 'name': 'Aileen Whelan'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [102.6, 39.4], 'player': {'id': 15579, 'name': 'Inessa Kaagman'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [117.7, 42.3], 'player': {'id': 15719, 'name': 'Grace Moloney'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [95.4, 44.3], 'player': {'id': 10251, 'name': 'Fara Williams'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [94.4, 51.0], 'player': {'id': 19780, 'name': 'Rachel Rowe'}, 'position': {'id': 14, 'name': 'Center Midfield'}, 'teammate': False}, {'location': [98.9, 59.4], 'player': {'id': 24281, 'name': 'Danielle Carter'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [97.2, 48.9], 'player': {'id': 15577, 'name': 'Angharad James'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [104.6, 33.5], 'player': {'id': 15725, 'name': 'Natasha Harding'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [106.0, 38.8], 'player': {'id': 31628, 'name': 'Kristine Leine'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",0ee701fd-b971-499d-9211-5bd2237b58ce,,Blocked,0.042668033,Normal,Open Play,,,,Brighton & Hove Albion WFC,965,00:18:02.789,Shot,
,,,,,,,,,,,,,,,0.891686,,,,,,,,,,,,3afb7e69-ee88-43c3-b281-b88135b59218,2531,,,"[105.8, 37.8]",3775579,66,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Inessa Kaagman,15579.0,Left Midfield,129,Brighton & Hove Albion WFC,965,['6ead4f9a-c0ff-46dc-9845-8a329f10e0ca'],31,,Right Foot,"[118.5, 40.6, 1.9]",True,"[{'location': [105.5, 45.7], 'player': {'id': 16374, 'name': 'Aileen Whelan'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [109.2, 60.2], 'player': {'id': 25453, 'name': 'Geum-Min Lee'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [118.5, 40.3], 'player': {'id': 15719, 'name': 'Grace Moloney'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.1, 37.7], 'player': {'id': 31628, 'name': 'Kristine Leine'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [100.5, 49.9], 'player': {'id': 10251, 'name': 'Fara Williams'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [108.3, 43.6], 'player': {'id': 20061, 'name': 'Deanna Cooper'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.6, 55.5], 'player': {'id': 21021, 'name': 'Molly Bartrip'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.9, 56.8], 'player': {'id': 15577, 'name': 'Angharad James'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [96.9, 33.9], 'player': {'id': 15725, 'name': 'Natasha Harding'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [97.1, 57.4], 'player': {'id': 16393, 'name': 'Ellie Brazil'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",9e382d8a-96c2-432e-9e51-5d20e7028984,,Saved,0.04594199,Volley,Open Play,,,,Brighton & Hove Albion WFC,965,00:21:31.848,Shot,
,,,,,,,,,,,,,,,1.531037,,,,,,,,,,,,9a9951c9-6654-4665-a7a7-15e4f69a83e3,2646,,,"[107.1, 51.3]",3775579,69,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rachel Rowe,19780.0,Center Midfield,136,Reading WFC,974,['f6f35f23-317d-4e01-9014-3a3098cccbb4'],52,,Right Foot,"[120.0, 34.3, 0.1]",,"[{'location': [96.3, 42.1], 'player': {'id': 24281, 'name': 'Danielle Carter'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [106.8, 40.6], 'player': {'id': 15723, 'name': 'Brooke Chaplen'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [115.6, 45.4], 'player': {'id': 15709, 'name': 'Megan Walsh'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.0, 42.0], 'player': {'id': 16395, 'name': 'Victoria Williams'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.9, 49.3], 'player': {'id': 16383, 'name': 'Danique Kerkdijk'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [99.7, 40.7], 'player': {'id': 50722, 'name': 'Libby Bance'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [97.6, 45.7], 'player': {'id': 15579, 'name': 'Inessa Kaagman'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [84.1, 27.5], 'player': {'id': 22337, 'name': 'Maya Le Tissier'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",70d89352-b71c-45bc-9244-39c31b8da6d1,,Off T,0.17398289,Normal,Open Play,,,,Reading WFC,974,00:24:52.209,Shot,
,,,,,,,,,,,,,,,0.141198,,,,,,,,,,,,84c4c810-9a72-4879-b20d-58bc11da80b5,2690,,,"[102.5, 27.7]",3775579,70,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rachel Rowe,19780.0,Center Midfield,138,Reading WFC,974,"['556af0f8-469e-4139-80dd-3b642fa13840', '64f200a0-e103-4a53-b350-8c9efc2dbcd7']",54,,Right Foot,"[104.9, 28.8]",,"[{'location': [117.5, 37.4], 'player': {'id': 15709, 'name': 'Megan Walsh'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [99.8, 43.7], 'player': {'id': 50722, 'name': 'Libby Bance'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [88.6, 19.6], 'player': {'id': 16400, 'name': 'Kayleigh Green'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [99.6, 35.5], 'player': {'id': 16374, 'name': 'Aileen Whelan'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [108.5, 45.6], 'player': {'id': 16392, 'name': 'Felicity Gibbons'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [109.7, 39.6], 'player': {'id': 16383, 'name': 'Danique Kerkdijk'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.0, 28.7], 'player': {'id': 16395, 'name': 'Victoria Williams'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.7, 24.2], 'player': {'id': 25453, 'name': 'Geum-Min Lee'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [111.6, 19.7], 'player': {'id': 22337, 'name': 'Maya Le Tissier'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.0, 18.1], 'player': {'id': 15577, 'name': 'Angharad James'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [111.3, 17.4], 'player': {'id': 15725, 'name': 'Natasha Harding'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [108.3, 39.5], 'player': {'id': 15723, 'name': 'Brooke Chaplen'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",74d3d193-b562-4f4e-8cd7-e7696e76b50b,,Blocked,0.052414417,Normal,Open Play,,,,Reading WFC,974,00:25:54.288,Shot,
,,,,,,,,,,,,,,,0.128643,,,,,,,,,,,,8b5aadaf-afe9-4c60-bbd0-60586b3907f0,2712,,,"[102.8, 47.0]",3775579,71,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rachel Rowe,19780.0,Center Midfield,138,Reading WFC,974,"['2ddb33d9-6f76-49d6-a467-e61f7d58fcd1', 'cb37fea5-dcac-4371-8f12-2910d4ab216e']",9,,Right Foot,"[104.4, 47.5]",,"[{'location': [104.7, 47.4], 'player': {'id': 15579, 'name': 'Inessa Kaagman'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [103.8, 43.6], 'player': {'id': 50722, 'name': 'Libby Bance'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [104.2, 41.7], 'player': {'id': 25453, 'name': 'Geum-Min Lee'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [107.0, 41.2], 'player': {'id': 16392, 'name': 'Felicity Gibbons'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.9, 34.6], 'player': {'id': 16374, 'name': 'Aileen Whelan'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [110.5, 43.0], 'player': {'id': 16383, 'name': 'Danique Kerkdijk'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.3, 31.4], 'player': {'id': 16400, 'name': 'Kayleigh Green'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [112.2, 37.9], 'player': {'id': 16395, 'name': 'Victoria Williams'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.8, 34.4], 'player': {'id': 15577, 'name': 'Angharad James'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [108.1, 35.0], 'player': {'id': 15725, 'name': 'Natasha Harding'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [108.3, 37.6], 'player': {'id': 24281, 'name': 'Danielle Carter'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [108.8, 42.1], 'player': {'id': 15723, 'name': 'Brooke Chaplen'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [103.9, 52.9], 'player': {'id': 31628, 'name': 'Kristine Leine'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [116.8, 41.7], 'player': {'id': 15709, 'name': 'Megan Walsh'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [112.1, 35.5], 'player': {'id': 22337, 'name': 'Maya Le Tissier'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",346d1e11-d2bd-44fc-8602-73c821afbfcf,,Blocked,0.07739867,Normal,Open Play,,,,Reading WFC,974,00:26:09.877,Shot,
,,,,,,,,,,,,,,,1.511697,,,,,,,,,,,,25544dfa-8e5b-4fd9-a6b2-7b9a07003b36,2858,,,"[52.4, 40.1]",3775579,74,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Brooke Chaplen,15723.0,Center Forward,148,Brighton & Hove Albion WFC,965,['44f27918-ef93-47f1-b6c0-3fcbad47567e'],50,,Right Foot,"[94.3, 39.1, 0.9]",,"[{'location': [52.0, 38.6], 'player': {'id': 50722, 'name': 'Libby Bance'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [59.0, 40.2], 'player': {'id': 16383, 'name': 'Danique Kerkdijk'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [95.1, 38.9], 'player': {'id': 15709, 'name': 'Megan Walsh'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,,Saved,0.0042118826,Normal,Open Play,,,,Reading WFC,974,00:29:50.264,Shot,
