ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.70458,,,,,,,,,,,,,,db148fb0-ffbb-4787-b80f-5c9cc31158bf,282,,,"[99.2, 14.7]",3817879,7,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mirlan Murzaev,125212.0,Right Center Forward,22,Chennaiyin,7290,['0e8758c4-355e-4e04-803d-341fa6ee0a0e'],17,,Right Foot,,"[120.0, 31.4, 0.2]",,"[{'location': [81.3, 45.1], 'player': {'id': 164479, 'name': 'Khumanthem Ninthoinganba Meetei'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [119.1, 37.0], 'player': {'id': 164482, 'name': 'Laxmikant Kattimani'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.2, 16.5], 'player': {'id': 164485, 'name': 'Asish Rai'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [100.2, 18.9], 'player': {'id': 164490, 'name': 'Souvik Chakrabarti'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [95.2, 11.8], 'player': {'id': 124782, 'name': 'Nikhil Poojary'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [101.7, 7.5], 'player': {'id': 164496, 'name': 'Jerry Lalrinzuala'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [101.2, 2.8], 'player': {'id': 164495, 'name': 'Edwin Sydney Vanspaul'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [85.7, 22.8], 'player': {'id': 167009, 'name': 'Germanpreet Singh'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [86.8, 29.7], 'player': {'id': 124759, 'name': 'Anirudh Thapa'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [81.3, 26.8], 'player': {'id': 164486, 'name': 'Eduardo García Martín'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [81.3, 45.9], 'player': {'id': 166022, 'name': 'Aniket Anil Jadhav'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [94.0, 25.6], 'player': {'id': 26675, 'name': 'João Victor de Albuquerque Bruno'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [102.7, 47.1], 'player': {'id': 124903, 'name': 'Akash Mishra'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.9, 33.4], 'player': {'id': 164483, 'name': 'Juan Antonio González Fernández'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.2, 29.2], 'player': {'id': 125110, 'name': 'Konsham Chinglensana Singh'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.5, 31.2], 'player': {'id': 73486, 'name': 'Nerijus Valskis'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",,,Off T,,,0.00682022,Normal,Open Play,,,,Chennaiyin,7290,00:07:17.603,Shot,
,,,,,,,,,,,,,,,0.669901,,,,,,,,,,,,,,88f352f2-d1c3-4cd7-90d0-10f56f56c692,366,,,"[103.2, 23.4]",3817879,9,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Siverio Toro,41858.0,Center Forward,27,Chennaiyin,7290,"['bf607ae7-c5c0-4ba7-8040-4211cc5efa1f', 'e9ff7548-c177-44e8-9a6d-8553711090b8']",32,,Left Foot,,"[118.2, 36.5, 0.5]",,"[{'location': [99.2, 18.4], 'player': {'id': 166022, 'name': 'Aniket Anil Jadhav'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [118.2, 36.8], 'player': {'id': 164480, 'name': 'Debjit Majumder'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.4, 26.8], 'player': {'id': 167009, 'name': 'Germanpreet Singh'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [98.5, 21.6], 'player': {'id': 179458, 'name': 'Mohammad Sajid Dhot'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [98.1, 26.3], 'player': {'id': 89499, 'name': 'Slavko Damjanović'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [103.9, 40.8], 'player': {'id': 164481, 'name': 'Narayan Das'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}]",,,Saved,,,0.042124916,Normal,Open Play,,,,Hyderabad,7289,00:09:32.198,Shot,True
,,,,,,,,,,,,,,,0.571578,,,,,,,,,,,,,,b877324b-aab9-45e3-8e48-9332a5fa2a17,388,,,"[101.7, 26.6]",3817879,10,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Eduardo García Martín,164486.0,Center Attacking Midfield,29,Hyderabad,7289,['849a5fd1-7eaa-4b05-af13-c4c48a20e6db'],20,,Right Foot,,"[118.5, 37.2, 1.8]",True,"[{'location': [118.7, 37.4], 'player': {'id': 164480, 'name': 'Debjit Majumder'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.8, 24.8], 'player': {'id': 167009, 'name': 'Germanpreet Singh'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [98.6, 31.0], 'player': {'id': 164495, 'name': 'Edwin Sydney Vanspaul'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [105.1, 38.8], 'player': {'id': 164481, 'name': 'Narayan Das'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.9, 35.0], 'player': {'id': 89499, 'name': 'Slavko Damjanović'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [104.8, 31.3], 'player': {'id': 179458, 'name': 'Mohammad Sajid Dhot'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [97.1, 50.0], 'player': {'id': 124782, 'name': 'Nikhil Poojary'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [98.3, 33.0], 'player': {'id': 26675, 'name': 'João Victor de Albuquerque Bruno'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [103.1, 39.3], 'player': {'id': 41858, 'name': 'Javier Siverio Toro'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [104.2, 19.4], 'player': {'id': 124759, 'name': 'Anirudh Thapa'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [103.9, 22.9], 'player': {'id': 164479, 'name': 'Khumanthem Ninthoinganba Meetei'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [104.0, 44.6], 'player': {'id': 164496, 'name': 'Jerry Lalrinzuala'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [93.8, 9.3], 'player': {'id': 124903, 'name': 'Akash Mishra'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",d99a1ae6-277d-46d3-9c9e-f6a4f964b316,,Saved,,,0.03696499,Half Volley,Open Play,,,,Hyderabad,7289,00:10:20.078,Shot,
,,,,,,,,,,,,,,,0.735579,,,,,,,,,,,,,,bfd17b8b-a62e-429f-ab66-05ab83c03553,442,,,"[114.5, 32.2]",3817879,12,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mohammad Sajid Dhot,179458.0,Right Center Back,35,Chennaiyin,7290,['ecea98dd-f8da-4be6-ac76-39fad25430a0'],50,,Head,,"[120.0, 37.4, 2.2]",,"[{'location': [101.7, 52.9], 'player': {'id': 166022, 'name': 'Aniket Anil Jadhav'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [102.9, 54.0], 'player': {'id': 164479, 'name': 'Khumanthem Ninthoinganba Meetei'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [103.4, 45.5], 'player': {'id': 124903, 'name': 'Akash Mishra'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.9, 42.0], 'player': {'id': 164486, 'name': 'Eduardo García Martín'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [104.0, 38.4], 'player': {'id': 164490, 'name': 'Souvik Chakrabarti'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [109.7, 34.5], 'player': {'id': 73486, 'name': 'Nerijus Valskis'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [110.0, 37.0], 'player': {'id': 26675, 'name': 'João Victor de Albuquerque Bruno'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [111.9, 39.0], 'player': {'id': 125110, 'name': 'Konsham Chinglensana Singh'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [118.7, 37.6], 'player': {'id': 164482, 'name': 'Laxmikant Kattimani'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [112.9, 32.4], 'player': {'id': 164483, 'name': 'Juan Antonio González Fernández'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.8, 35.5], 'player': {'id': 164485, 'name': 'Asish Rai'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.3, 42.7], 'player': {'id': 125212, 'name': 'Mirlan Murzaev'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [113.8, 33.6], 'player': {'id': 89499, 'name': 'Slavko Damjanović'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': True}, {'location': [113.9, 29.8], 'player': {'id': 164481, 'name': 'Narayan Das'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}]",212fec30-a26e-4a1d-9c99-d6e18cf67cc1,True,Goal,,,0.11377085,Normal,Open Play,,,,Chennaiyin,7290,00:12:50.689,Shot,
,,,,,,,,,,,,,,,0.019621,,,,,,,,,,,,,,42929499-4478-4fdf-a9d6-faa4fab3ec73,482,,,"[106.8, 41.3]",3817879,14,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Souvik Chakrabarti,164490.0,Left Defensive Midfield,36,Hyderabad,7289,"['2ad79237-a8de-48b9-bc8a-e22c54ab73b9', 'b0f25383-1e62-4a29-8e75-1c6d1dee824e', 'dd229c71-4edc-4d88-8762-21acb2c8e073']",10,,Right Foot,,"[107.8, 41.2]",True,"[{'location': [118.5, 40.5], 'player': {'id': 164480, 'name': 'Debjit Majumder'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [112.9, 46.4], 'player': {'id': 124782, 'name': 'Nikhil Poojary'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [112.5, 24.0], 'player': {'id': 164486, 'name': 'Eduardo García Martín'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [112.9, 42.4], 'player': {'id': 164496, 'name': 'Jerry Lalrinzuala'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [116.3, 40.7], 'player': {'id': 89499, 'name': 'Slavko Damjanović'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [114.4, 34.3], 'player': {'id': 179458, 'name': 'Mohammad Sajid Dhot'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.4, 35.5], 'player': {'id': 41858, 'name': 'Javier Siverio Toro'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [105.4, 41.8], 'player': {'id': 164495, 'name': 'Edwin Sydney Vanspaul'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [107.9, 40.6], 'player': {'id': 164481, 'name': 'Narayan Das'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.0, 37.5], 'player': {'id': 167009, 'name': 'Germanpreet Singh'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [102.3, 21.8], 'player': {'id': 124759, 'name': 'Anirudh Thapa'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [100.6, 11.8], 'player': {'id': 164479, 'name': 'Khumanthem Ninthoinganba Meetei'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [93.2, 11.0], 'player': {'id': 166022, 'name': 'Aniket Anil Jadhav'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",5bab6d34-69cc-4f9c-bbac-cbf048a519be,,Blocked,,,0.09151532,Normal,Open Play,,,,Hyderabad,7289,00:14:10.486,Shot,True
,,,,,,,,,,,,,,,4.115258,,,,,,,,,,,,,,e7ab855e-85d3-4ad7-8b10-b8fdb298d39d,508,,,"[113.8, 44.8]",3817879,15,,,True,,,,,,,,,,,,,,,,,,,,1,From Corner,Javier Siverio Toro,41858.0,Center Forward,38,Hyderabad,7289,"['65cc5ed3-7ba6-4128-abbe-a582241a14d9', 'cf4db2fd-5f75-4caf-a03a-028d8a919141']",39,True,Head,,"[110.6, 0.1]",,"[{'location': [109.0, 38.1], 'player': {'id': 26675, 'name': 'João Victor de Albuquerque Bruno'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [104.1, 38.8], 'player': {'id': 167009, 'name': 'Germanpreet Singh'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [99.8, 34.0], 'player': {'id': 164479, 'name': 'Khumanthem Ninthoinganba Meetei'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [110.2, 35.1], 'player': {'id': 164483, 'name': 'Juan Antonio González Fernández'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [116.8, 73.2], 'player': {'id': 164486, 'name': 'Eduardo García Martín'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [119.5, 41.9], 'player': {'id': 164480, 'name': 'Debjit Majumder'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [112.3, 48.1], 'player': {'id': 124903, 'name': 'Akash Mishra'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [117.1, 46.0], 'player': {'id': 166022, 'name': 'Aniket Anil Jadhav'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [110.8, 38.2], 'player': {'id': 73486, 'name': 'Nerijus Valskis'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [114.5, 45.5], 'player': {'id': 179458, 'name': 'Mohammad Sajid Dhot'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [114.4, 46.5], 'player': {'id': 125212, 'name': 'Mirlan Murzaev'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [110.9, 45.2], 'player': {'id': 164481, 'name': 'Narayan Das'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.7, 46.9], 'player': {'id': 124759, 'name': 'Anirudh Thapa'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [117.3, 44.9], 'player': {'id': 164495, 'name': 'Edwin Sydney Vanspaul'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [119.6, 40.7], 'player': {'id': 164496, 'name': 'Jerry Lalrinzuala'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [110.6, 35.7], 'player': {'id': 89499, 'name': 'Slavko Damjanović'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}]",f97725c5-abc4-4728-8021-6cbade4d27c0,,Wayward,,,0.12519422,Normal,Open Play,,,,Hyderabad,7289,00:15:39.661,Shot,True
,,,,,,,,,,,,,,,0.097989,,,,,,,,,,,,,,81e26952-2f7f-44de-8c50-9e5026a968ed,705,,,"[98.3, 39.6]",3817879,21,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Souvik Chakrabarti,164490.0,Left Defensive Midfield,52,Hyderabad,7289,"['6de61c2c-05a7-4cdb-bf90-fc1976f75b26', 'cf803404-c958-4e14-ad44-273a41c7d492']",46,,Right Foot,,"[101.5, 39.6]",True,"[{'location': [117.7, 41.6], 'player': {'id': 164480, 'name': 'Debjit Majumder'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [114.2, 36.5], 'player': {'id': 164481, 'name': 'Narayan Das'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.4, 36.2], 'player': {'id': 125212, 'name': 'Mirlan Murzaev'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [101.6, 39.5], 'player': {'id': 124759, 'name': 'Anirudh Thapa'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [101.3, 46.8], 'player': {'id': 164479, 'name': 'Khumanthem Ninthoinganba Meetei'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [111.7, 42.0], 'player': {'id': 41858, 'name': 'Javier Siverio Toro'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [115.4, 36.9], 'player': {'id': 26675, 'name': 'João Victor de Albuquerque Bruno'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [114.8, 30.7], 'player': {'id': 124903, 'name': 'Akash Mishra'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [112.7, 42.5], 'player': {'id': 164495, 'name': 'Edwin Sydney Vanspaul'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [116.4, 40.7], 'player': {'id': 164496, 'name': 'Jerry Lalrinzuala'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [114.0, 38.9], 'player': {'id': 73486, 'name': 'Nerijus Valskis'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [115.4, 43.6], 'player': {'id': 89499, 'name': 'Slavko Damjanović'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [116.4, 45.0], 'player': {'id': 179458, 'name': 'Mohammad Sajid Dhot'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [118.0, 45.9], 'player': {'id': 164483, 'name': 'Juan Antonio González Fernández'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [97.2, 46.1], 'player': {'id': 124782, 'name': 'Nikhil Poojary'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",,,Blocked,,,0.038305704,Half Volley,Open Play,,,,Hyderabad,7289,00:21:46.195,Shot,
,,,,,,,,,,,,,,,0.306284,,,,,,,,,,,,,,3984fdd8-eea3-4470-8afc-d962cc1c5f24,715,,,"[116.3, 45.7]",3817879,22,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Javier Siverio Toro,41858.0,Center Forward,53,Hyderabad,7289,"['0d7f4aaf-6ca7-4e09-94f1-3078365cfedc', 'db330b15-c6bd-4d24-afba-e812058d720a']",8,True,Head,,"[120.0, 44.9, 0.6]",,"[{'location': [107.9, 16.6], 'player': {'id': 164496, 'name': 'Jerry Lalrinzuala'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [110.9, 30.9], 'player': {'id': 164495, 'name': 'Edwin Sydney Vanspaul'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [106.6, 25.9], 'player': {'id': 124759, 'name': 'Anirudh Thapa'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [113.1, 37.8], 'player': {'id': 164481, 'name': 'Narayan Das'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.4, 41.1], 'player': {'id': 167009, 'name': 'Germanpreet Singh'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [106.6, 32.2], 'player': {'id': 125212, 'name': 'Mirlan Murzaev'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [118.6, 42.7], 'player': {'id': 164480, 'name': 'Debjit Majumder'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [114.6, 36.9], 'player': {'id': 124903, 'name': 'Akash Mishra'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [116.9, 42.8], 'player': {'id': 26675, 'name': 'João Victor de Albuquerque Bruno'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [116.8, 44.7], 'player': {'id': 73486, 'name': 'Nerijus Valskis'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [117.0, 45.4], 'player': {'id': 179458, 'name': 'Mohammad Sajid Dhot'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [119.0, 46.2], 'player': {'id': 89499, 'name': 'Slavko Damjanović'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [119.6, 46.6], 'player': {'id': 164483, 'name': 'Juan Antonio González Fernández'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [100.2, 21.0], 'player': {'id': 164486, 'name': 'Eduardo García Martín'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",66b932b9-88a6-4964-91f4-2cc904c6859b,,Off T,,,0.09377969,Normal,Open Play,,,,Hyderabad,7289,00:22:08.609,Shot,True
,,,,,,,,,,,,,,,0.039793,,,,,,,,,,,,,,407d87ba-7d35-4680-8966-1d1c61dac30f,762,,,"[112.8, 48.0]",3817879,23,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eduardo García Martín,164486.0,Center Attacking Midfield,57,Hyderabad,7289,"['30241856-72e9-49fb-9f9b-1fb23174ac8e', 'd53ac8b2-aade-459a-b91f-b12789db4e4d', 'd7a25133-329a-4595-86b0-22a22d517e3f']",23,True,Head,,"[113.5, 47.5]",,"[{'location': [100.5, 27.6], 'player': {'id': 167009, 'name': 'Germanpreet Singh'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [103.1, 26.3], 'player': {'id': 164490, 'name': 'Souvik Chakrabarti'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [111.3, 41.4], 'player': {'id': 41858, 'name': 'Javier Siverio Toro'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [104.9, 25.1], 'player': {'id': 179458, 'name': 'Mohammad Sajid Dhot'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.3, 38.9], 'player': {'id': 89499, 'name': 'Slavko Damjanović'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [110.9, 47.8], 'player': {'id': 124782, 'name': 'Nikhil Poojary'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [118.7, 42.8], 'player': {'id': 164480, 'name': 'Debjit Majumder'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [113.4, 47.1], 'player': {'id': 164481, 'name': 'Narayan Das'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.9, 47.9], 'player': {'id': 164496, 'name': 'Jerry Lalrinzuala'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}]",d752a44d-22bf-4967-a25e-066d22015a4a,,Blocked,,,0.038092148,Normal,Open Play,,,,Hyderabad,7289,00:23:23.217,Shot,True
