50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,2.834714,,,,,,,,,,,,,e272e523-26d8-43b4-a725-7ee0edfe89f8,17,,"[66.4, 58.5]",3878608,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Saphir Sliti Taïder,8851.0,Right Center Midfield,3,Bologna,240,['05f6f338-342e-4c8b-956a-61604e390774'],14,,Right Foot,"[120.0, 50.4, 4.3]",,"[{'location': [118.4, 40.7], 'player': {'id': 32037, 'name': 'Nicola Leali'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [59.5, 31.6], 'player': {'id': 7175, 'name': 'Erick Antonio Pulgar Farfán'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [52.5, 46.7], 'player': {'id': 8284, 'name': 'Amadou Diawara'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [67.3, 75.6], 'player': {'id': 7704, 'name': 'Alex Ferrari'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [69.0, 30.0], 'player': {'id': 34565, 'name': 'Anthony Mounier'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [76.2, 35.9], 'player': {'id': 8103, 'name': 'Mattia Destro'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [73.7, 59.7], 'player': {'id': 45591, 'name': 'Franco Brienza'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [77.1, 29.5], 'player': {'id': 7462, 'name': 'Aleandro Rosi'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [79.6, 35.5], 'player': {'id': 174418, 'name': 'Modibo Diakité'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [82.9, 54.0], 'player': {'id': 387847, 'name': 'Leonardo Blanchard'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [75.4, 62.5], 'player': {'id': 8661, 'name': 'Daniel Pavlovic'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [58.1, 25.8], 'player': {'id': 23470, 'name': 'Luca Paganini'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [68.6, 39.6], 'player': {'id': 23349, 'name': 'Paolo Sammarco'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [69.8, 54.6], 'player': {'id': 9903, 'name': 'Yussif Raman Chibsah'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [63.2, 61.1], 'player': {'id': 9898, 'name': 'Aleksandar Tonev'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}]",9c4a092a-1be5-42fa-a743-efb6e61e0c87,Off T,,0.0038214892,Lob,Open Play,,,,Bologna,240,00:00:14.751,Shot,
,,,,,,,,,,,,,,,,,1.195599,,,,,,,,,,,,,89fcf3e2-f761-4c6d-8f71-01249b9d6b4a,144,,"[108.6, 36.3]",3878608,3,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Leonardo Blanchard,387847.0,Left Center Back,11,Frosinone,291,"['63c29f87-2d40-4623-94c9-9bf58345a542', 'b9778e2e-180f-4cba-8395-da843ba5dafa']",24,True,Head,"[118.8, 39.5, 0.9]",,"[{'location': [109.4, 35.4], 'player': {'id': 7142, 'name': 'Luca Rossettini'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [98.0, 59.8], 'player': {'id': 45591, 'name': 'Franco Brienza'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [108.5, 31.0], 'player': {'id': 7704, 'name': 'Alex Ferrari'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [108.7, 36.3], 'player': {'id': 7175, 'name': 'Erick Antonio Pulgar Farfán'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [91.6, 64.5], 'player': {'id': 34565, 'name': 'Anthony Mounier'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [108.4, 37.2], 'player': {'id': 7169, 'name': 'Adam Masina'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.9, 46.5], 'player': {'id': 8851, 'name': 'Saphir Sliti Taïder'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [105.3, 45.4], 'player': {'id': 8103, 'name': 'Mattia Destro'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [102.2, 38.7], 'player': {'id': 8284, 'name': 'Amadou Diawara'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [119.1, 39.7], 'player': {'id': 7174, 'name': 'Antonio Mirante'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [95.7, 30.4], 'player': {'id': 9898, 'name': 'Aleksandar Tonev'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [107.8, 35.3], 'player': {'id': 11672, 'name': 'Samuele Longo'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [110.6, 46.2], 'player': {'id': 24235, 'name': 'Federico Dionisi'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [88.1, 66.5], 'player': {'id': 23349, 'name': 'Paolo Sammarco'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [101.3, 65.8], 'player': {'id': 7462, 'name': 'Aleandro Rosi'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [90.4, 46.5], 'player': {'id': 9903, 'name': 'Yussif Raman Chibsah'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [109.8, 44.8], 'player': {'id': 174418, 'name': 'Modibo Diakité'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [110.0, 34.0], 'player': {'id': 23470, 'name': 'Luca Paganini'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}]",3a6bc22b-117e-4f3b-95d4-3b28f86b7092,Saved,,0.030255092,Normal,Open Play,,,,Frosinone,291,00:03:24.773,Shot,True
,,,,,,,,,,,,,,,,,1.274224,,,,,,,,,,,,,387515e0-ce74-4fba-a3c3-ea1135d022a7,310,,"[99.9, 26.4]",3878608,7,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Franco Brienza,45591.0,Right Wing,20,Bologna,240,"['d86da8e3-d5a7-4c96-a561-2f16cafefd6c', 'e1f9b75e-44c9-4685-a715-4b4dbc8e2c16']",21,,Left Foot,"[120.0, 49.6, 0.2]",,"[{'location': [106.1, 40.1], 'player': {'id': 8661, 'name': 'Daniel Pavlovic'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [91.4, 20.9], 'player': {'id': 23470, 'name': 'Luca Paganini'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [98.0, 28.8], 'player': {'id': 9903, 'name': 'Yussif Raman Chibsah'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [107.2, 37.6], 'player': {'id': 387847, 'name': 'Leonardo Blanchard'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.4, 28.2], 'player': {'id': 174418, 'name': 'Modibo Diakité'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [98.3, 18.4], 'player': {'id': 23349, 'name': 'Paolo Sammarco'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [104.6, 18.7], 'player': {'id': 7462, 'name': 'Aleandro Rosi'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [116.7, 38.4], 'player': {'id': 32037, 'name': 'Nicola Leali'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [89.4, 34.1], 'player': {'id': 8851, 'name': 'Saphir Sliti Taïder'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [89.9, 23.9], 'player': {'id': 7175, 'name': 'Erick Antonio Pulgar Farfán'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [105.9, 39.5], 'player': {'id': 8103, 'name': 'Mattia Destro'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [100.3, 18.0], 'player': {'id': 34565, 'name': 'Anthony Mounier'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [103.5, 5.1], 'player': {'id': 7169, 'name': 'Adam Masina'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",28d753a1-73ed-43b9-b418-2cdb002bde67,Off T,,0.032593373,Normal,Open Play,,,,Bologna,240,00:07:21.922,Shot,True
,,,,,,,,,,,,,,,,,1.196278,,,,,,,,,,,,,9d2b016f-59dc-4dd5-8402-df8213028f00,324,,"[87.2, 32.7]",3878608,7,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Aleksandar Tonev,9898.0,Left Midfield,21,Frosinone,291,['fb2e43ca-aaa0-4873-ab5d-3f6d13561cb6'],57,,Right Foot,"[120.0, 38.0, 4.9]",,"[{'location': [118.3, 39.4], 'player': {'id': 7174, 'name': 'Antonio Mirante'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.5, 46.2], 'player': {'id': 7169, 'name': 'Adam Masina'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.6, 36.7], 'player': {'id': 7142, 'name': 'Luca Rossettini'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [99.4, 32.6], 'player': {'id': 8873, 'name': 'Marios Oikonomou'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.1, 18.8], 'player': {'id': 7704, 'name': 'Alex Ferrari'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [99.1, 17.2], 'player': {'id': 45591, 'name': 'Franco Brienza'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [85.5, 25.1], 'player': {'id': 7175, 'name': 'Erick Antonio Pulgar Farfán'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [88.7, 30.9], 'player': {'id': 8851, 'name': 'Saphir Sliti Taïder'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [90.6, 36.8], 'player': {'id': 8284, 'name': 'Amadou Diawara'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [87.4, 39.1], 'player': {'id': 34565, 'name': 'Anthony Mounier'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [99.4, 7.2], 'player': {'id': 24235, 'name': 'Federico Dionisi'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [84.8, 19.8], 'player': {'id': 8661, 'name': 'Daniel Pavlovic'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [83.1, 34.1], 'player': {'id': 23349, 'name': 'Paolo Sammarco'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [102.3, 36.6], 'player': {'id': 11672, 'name': 'Samuele Longo'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [98.3, 52.2], 'player': {'id': 23470, 'name': 'Luca Paganini'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [84.8, 58.4], 'player': {'id': 7462, 'name': 'Aleandro Rosi'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",f87b5663-05fb-4b07-b35d-b89faf745282,Off T,,0.018706614,Normal,Open Play,,,,Frosinone,291,00:07:57.855,Shot,
,,,,,,,,,,,,,,,,,1.435757,,,,,,,,,,,,,330c9134-a7d5-4a1a-8b48-06383833bba9,551,,"[108.7, 48.5]",3878608,13,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mattia Destro,8103.0,Center Forward,39,Bologna,240,['d086c9a2-03f5-45fb-ac22-36abb65a8eb5'],59,,Right Foot,"[117.5, 39.9, 1.7]",True,"[{'location': [89.9, 33.7], 'player': {'id': 9903, 'name': 'Yussif Raman Chibsah'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [103.5, 46.0], 'player': {'id': 8661, 'name': 'Daniel Pavlovic'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [109.0, 44.1], 'player': {'id': 387847, 'name': 'Leonardo Blanchard'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.2, 26.6], 'player': {'id': 23470, 'name': 'Luca Paganini'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [102.0, 25.0], 'player': {'id': 23349, 'name': 'Paolo Sammarco'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [107.2, 28.5], 'player': {'id': 174418, 'name': 'Modibo Diakité'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.4, 19.2], 'player': {'id': 7462, 'name': 'Aleandro Rosi'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [117.8, 41.0], 'player': {'id': 32037, 'name': 'Nicola Leali'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.6, 16.5], 'player': {'id': 45591, 'name': 'Franco Brienza'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [103.5, 11.7], 'player': {'id': 34565, 'name': 'Anthony Mounier'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [93.1, 47.0], 'player': {'id': 8851, 'name': 'Saphir Sliti Taïder'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [86.1, 17.9], 'player': {'id': 7175, 'name': 'Erick Antonio Pulgar Farfán'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}]",fe17e8c8-fb72-479d-8899-d44ad35487b6,Saved,,0.09512607,Volley,Open Play,,,,Bologna,240,00:13:59.963,Shot,
,,,,,,,,,,,,,,,,,0.091304,,,,,,,,,,,,,e003575f-6583-4e7a-8d47-1cabefb84a36,672,,"[105.5, 28.8]",3878608,16,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Mattia Destro,8103.0,Center Forward,51,Bologna,240,"['3937f37c-e0fb-406d-9f32-ee56b0ee5c05', '8d5ab2df-494d-4297-b319-b276c178bdd8', 'c3559ac3-0e90-4335-923e-04fa7ba003a3']",52,,Right Foot,"[106.9, 30.0]",,"[{'location': [115.8, 36.7], 'player': {'id': 32037, 'name': 'Nicola Leali'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [95.2, 43.5], 'player': {'id': 45591, 'name': 'Franco Brienza'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [101.5, 42.7], 'player': {'id': 34565, 'name': 'Anthony Mounier'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [106.1, 37.8], 'player': {'id': 7462, 'name': 'Aleandro Rosi'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.0, 29.8], 'player': {'id': 174418, 'name': 'Modibo Diakité'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.2, 30.0], 'player': {'id': 387847, 'name': 'Leonardo Blanchard'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}]",8de4a930-4f23-46b8-85dd-e2401e318379,Blocked,,0.04789506,Normal,Open Play,,,,Bologna,240,00:16:52.650,Shot,True
,,,,,,,,,,,,,,,,,1.997853,,,,,,,,,,,,,a871b34e-6cd3-4664-b64f-afee0e01805c,877,,"[85.9, 32.4]",3878608,23,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Federico Dionisi,24235.0,Left Center Forward,63,Frosinone,291,['1970459e-2180-4658-a4b4-f9a7d68fc290'],28,,Right Foot,"[118.6, 31.8, 0.2]",,"[{'location': [117.8, 38.6], 'player': {'id': 7174, 'name': 'Antonio Mirante'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.2, 49.3], 'player': {'id': 7169, 'name': 'Adam Masina'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [100.8, 32.5], 'player': {'id': 8873, 'name': 'Marios Oikonomou'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [99.3, 36.0], 'player': {'id': 7142, 'name': 'Luca Rossettini'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.1, 19.3], 'player': {'id': 7704, 'name': 'Alex Ferrari'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [91.3, 37.1], 'player': {'id': 7175, 'name': 'Erick Antonio Pulgar Farfán'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [91.0, 31.1], 'player': {'id': 8284, 'name': 'Amadou Diawara'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [86.0, 43.0], 'player': {'id': 34565, 'name': 'Anthony Mounier'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [89.8, 24.3], 'player': {'id': 8851, 'name': 'Saphir Sliti Taïder'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [84.1, 20.4], 'player': {'id': 45591, 'name': 'Franco Brienza'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [99.0, 9.2], 'player': {'id': 9898, 'name': 'Aleksandar Tonev'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [86.2, 39.1], 'player': {'id': 23349, 'name': 'Paolo Sammarco'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [88.2, 7.7], 'player': {'id': 8661, 'name': 'Daniel Pavlovic'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [76.2, 30.7], 'player': {'id': 9903, 'name': 'Yussif Raman Chibsah'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [77.4, 59.2], 'player': {'id': 7462, 'name': 'Aleandro Rosi'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [99.4, 56.4], 'player': {'id': 23470, 'name': 'Luca Paganini'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [98.4, 37.2], 'player': {'id': 11672, 'name': 'Samuele Longo'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",05af7423-e55a-4008-bee5-a3abd2e3220a,Saved Off Target,True,0.014323802,Normal,Open Play,,,,Frosinone,291,00:23:28.798,Shot,
,,,,,,,,,,,,,,,,,0.896823,,,,,,,,,,,,,c8eeb009-a6ea-44a5-9dfa-7cbc5eaa63a7,1009,,"[110.7, 27.7]",3878608,26,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anthony Mounier,34565.0,Left Wing,68,Bologna,240,"['67e3a101-a512-4524-8258-c2a64afcf58a', 'b4424c12-f2fa-4b3e-996d-8a180e138122']",27,,Left Foot,"[120.0, 43.1, 0.5]",,"[{'location': [103.5, 43.0], 'player': {'id': 8103, 'name': 'Mattia Destro'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [117.1, 35.5], 'player': {'id': 32037, 'name': 'Nicola Leali'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.6, 42.4], 'player': {'id': 387847, 'name': 'Leonardo Blanchard'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.7, 33.7], 'player': {'id': 174418, 'name': 'Modibo Diakité'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.7, 28.5], 'player': {'id': 9903, 'name': 'Yussif Raman Chibsah'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}]",ec2148b5-4cf2-4844-968e-845661610681,Goal,,0.1371135,Normal,Open Play,,,,Bologna,240,00:26:27.486,Shot,True
,,,,,,,,,,,,,,,,,1.321351,,,,,,,,,,,,,387679f7-2b04-43a9-bff4-f61ee4768ff8,1127,,"[109.3, 36.4]",3878608,29,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luca Paganini,23470.0,Right Midfield,71,Frosinone,291,"['75acec7d-c113-48e7-a616-bc1f019de6ad', 'df019573-9808-4a11-a614-0a4a121a8789']",14,True,Head,"[113.1, 41.5]",,"[{'location': [109.9, 36.7], 'player': {'id': 8873, 'name': 'Marios Oikonomou'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.4, 35.0], 'player': {'id': 7704, 'name': 'Alex Ferrari'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.4, 42.4], 'player': {'id': 7142, 'name': 'Luca Rossettini'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.2, 46.7], 'player': {'id': 45591, 'name': 'Franco Brienza'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [118.3, 39.1], 'player': {'id': 7174, 'name': 'Antonio Mirante'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.6, 38.6], 'player': {'id': 11672, 'name': 'Samuele Longo'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [107.8, 29.6], 'player': {'id': 24235, 'name': 'Federico Dionisi'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [106.9, 54.8], 'player': {'id': 174418, 'name': 'Modibo Diakité'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [97.0, 64.9], 'player': {'id': 9898, 'name': 'Aleksandar Tonev'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [88.8, 61.2], 'player': {'id': 23349, 'name': 'Paolo Sammarco'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [92.2, 43.7], 'player': {'id': 9903, 'name': 'Yussif Raman Chibsah'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [104.3, 54.3], 'player': {'id': 7169, 'name': 'Adam Masina'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [94.9, 56.5], 'player': {'id': 7175, 'name': 'Erick Antonio Pulgar Farfán'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [104.4, 37.1], 'player': {'id': 8851, 'name': 'Saphir Sliti Taïder'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [95.0, 46.6], 'player': {'id': 8284, 'name': 'Amadou Diawara'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [91.8, 60.5], 'player': {'id': 8103, 'name': 'Mattia Destro'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [95.8, 61.4], 'player': {'id': 34565, 'name': 'Anthony Mounier'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [110.6, 35.3], 'player': {'id': 7462, 'name': 'Aleandro Rosi'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",f86014b9-a71d-4f11-abc6-849b5042c02d,Wayward,,0.046088733,Normal,Open Play,,,,Frosinone,291,00:29:14.252,Shot,True
