ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.714255,,,,,,,,,,,,,b23634c1-f8eb-4214-bb25-734c31463e44,1651,,,"[92.5, 51.1]",3775591,46,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sophie Louise Ingle,15549.0,Left Defensive Midfield,92,Chelsea FCW,971,['7211c076-aae0-4b79-b98f-ad00efa44280'],14,,Left Foot,"[120.0, 34.5, 6.6]",,"[{'location': [102.6, 51.8], 'player': {'id': 24403, 'name': 'Katerina Svitková'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [97.1, 54.2], 'player': {'id': 5076, 'name': 'Emily Louise van Egmond'}, 'position': {'id': 20, 'name': 'Left Attacking Midfield'}, 'teammate': False}, {'location': [105.5, 43.7], 'player': {'id': 31556, 'name': 'Laura Vetterlein'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.8, 40.0], 'player': {'id': 18151, 'name': 'Gilly Louise Scarlett Flaherty'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [101.9, 43.3], 'player': {'id': 10124, 'name': 'Dagný Brynjarsdóttir'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [105.3, 35.5], 'player': {'id': 31553, 'name': 'Cecilie Redisch Kvamme'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [102.4, 38.7], 'player': {'id': 18147, 'name': 'Kate Longhurst'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [104.5, 29.9], 'player': {'id': 34232, 'name': 'Grace Fisk'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [91.2, 49.1], 'player': {'id': 31558, 'name': 'Martha Thomas'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [99.5, 31.7], 'player': {'id': 15421, 'name': 'Kenza Dali'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'teammate': False}, {'location': [115.7, 37.9], 'player': {'id': 31555, 'name': 'Courtney Brosnan'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.0, 39.1], 'player': {'id': 4961, 'name': 'Samantha May Kerr'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [105.7, 36.0], 'player': {'id': 15550, 'name': 'Bethany England'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",5657b0b7-d3db-4ee0-b69e-9aba42f000b6,,Off T,,0.041780196,Normal,Open Play,,,,Chelsea FCW,971,00:46:14.283,Shot,
,,,,,,,,,,,,,,,0.580451,,,,,,,,,,,,,65ea5ba4-e4da-4c67-ab5f-c3ef2d9052b7,1719,,,"[114.9, 41.0]",3775591,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bethany England,15550.0,Left Center Forward,97,Chelsea FCW,971,['f6917956-f103-4e63-8b16-94b3a194115b'],38,,Head,"[120.0, 38.2, 2.0]",,"[{'location': [116.0, 60.0], 'player': {'id': 31556, 'name': 'Laura Vetterlein'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [115.3, 48.7], 'player': {'id': 18151, 'name': 'Gilly Louise Scarlett Flaherty'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [102.4, 35.1], 'player': {'id': 31553, 'name': 'Cecilie Redisch Kvamme'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [114.7, 42.9], 'player': {'id': 34232, 'name': 'Grace Fisk'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [119.3, 42.4], 'player': {'id': 31555, 'name': 'Courtney Brosnan'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",e77ae764-8bfa-4e8a-aaa0-64d911d22143,,Goal,,0.38527435,Normal,Open Play,,,,Chelsea FCW,971,00:01:38.655,Shot,
,,,,,,,,,,,,,,,1.453394,,,,,,,,,,,,,6a85fc5a-288e-4d54-86f0-7d7cb32a2691,1748,,,"[93.5, 35.2]",3775591,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jonna Ann-Charlotte Andersson,10222.0,Left Back,99,Chelsea FCW,971,['15e5f9ec-9139-45ed-8944-e612785b8093'],1,,Left Foot,"[120.0, 37.8, 5.3]",,"[{'location': [118.9, 40.0], 'player': {'id': 31555, 'name': 'Courtney Brosnan'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.8, 52.0], 'player': {'id': 31556, 'name': 'Laura Vetterlein'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.0, 60.5], 'player': {'id': 24403, 'name': 'Katerina Svitková'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [95.5, 39.2], 'player': {'id': 31558, 'name': 'Martha Thomas'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [98.7, 41.5], 'player': {'id': 15421, 'name': 'Kenza Dali'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'teammate': False}, {'location': [105.1, 49.1], 'player': {'id': 10124, 'name': 'Dagný Brynjarsdóttir'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [106.9, 41.7], 'player': {'id': 34232, 'name': 'Grace Fisk'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.7, 42.5], 'player': {'id': 18151, 'name': 'Gilly Louise Scarlett Flaherty'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [106.2, 42.6], 'player': {'id': 18147, 'name': 'Kate Longhurst'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [100.9, 35.8], 'player': {'id': 31553, 'name': 'Cecilie Redisch Kvamme'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [107.9, 45.3], 'player': {'id': 10108, 'name': 'Pernille Mosegaard Harder'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [97.7, 43.4], 'player': {'id': 10514, 'name': 'Guro Reiten'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [106.2, 54.4], 'player': {'id': 15550, 'name': 'Bethany England'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [102.7, 48.6], 'player': {'id': 4961, 'name': 'Samantha May Kerr'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",f52b96e5-ac8f-4c7f-a6f0-267b20f61fd5,,Off T,,0.03707805,Normal,Open Play,,,,Chelsea FCW,971,00:03:01.905,Shot,
,,,,,,,,,,,,,,,1.511625,,,,,,,,,,,,,634b965a-69a4-4bc6-8fb7-f6c5a38fdd4f,2347,,,"[102.1, 41.6]",3775591,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Sophie Louise Ingle,15549.0,Left Defensive Midfield,136,Chelsea FCW,971,['aa3a6d7f-8496-47d0-a6d9-4c78495b65ed'],29,,Left Foot,"[119.7, 38.3, 1.9]",True,"[{'location': [117.8, 48.2], 'player': {'id': 5076, 'name': 'Emily Louise van Egmond'}, 'position': {'id': 20, 'name': 'Left Attacking Midfield'}, 'teammate': False}, {'location': [113.5, 41.6], 'player': {'id': 31558, 'name': 'Martha Thomas'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [111.5, 43.2], 'player': {'id': 24403, 'name': 'Katerina Svitková'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [110.1, 38.9], 'player': {'id': 18147, 'name': 'Kate Longhurst'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [117.4, 43.8], 'player': {'id': 31556, 'name': 'Laura Vetterlein'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [116.1, 39.8], 'player': {'id': 18151, 'name': 'Gilly Louise Scarlett Flaherty'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [119.6, 40.0], 'player': {'id': 31555, 'name': 'Courtney Brosnan'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [116.5, 35.3], 'player': {'id': 34232, 'name': 'Grace Fisk'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [117.9, 38.3], 'player': {'id': 10124, 'name': 'Dagný Brynjarsdóttir'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [113.4, 34.7], 'player': {'id': 31553, 'name': 'Cecilie Redisch Kvamme'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [105.4, 33.2], 'player': {'id': 15421, 'name': 'Kenza Dali'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'teammate': False}, {'location': [109.3, 45.9], 'player': {'id': 10108, 'name': 'Pernille Mosegaard Harder'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [118.9, 36.7], 'player': {'id': 10395, 'name': 'Maren Nævdal Mjelde'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [116.2, 44.2], 'player': {'id': 15550, 'name': 'Bethany England'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [115.1, 40.1], 'player': {'id': 4961, 'name': 'Samantha May Kerr'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [110.1, 33.3], 'player': {'id': 4642, 'name': 'Millie Bright'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [96.0, 22.9], 'player': {'id': 15631, 'name': 'Niamh Charles'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",609631dd-f97b-451c-a605-761d5ee7d631,,Saved,,0.035659287,Volley,Open Play,,,,Chelsea FCW,971,00:20:29.173,Shot,
,,,,,,,,,,,,,,,0.123503,,,,,,,,,,,,,039bab0c-a892-46b5-9840-a57db53ea775,2367,,,"[111.9, 49.9]",3775591,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Martha Thomas,31558.0,Center Forward,139,West Ham United LFC,972,"['8e4b956b-a6be-463d-9ee8-896a28640f51', 'c968dbb2-99e1-40bf-a572-3adb28bd0c65']",22,,Left Foot,"[112.7, 49.3]",True,"[{'location': [115.5, 43.9], 'player': {'id': 10395, 'name': 'Maren Nævdal Mjelde'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.9, 57.7], 'player': {'id': 10514, 'name': 'Guro Reiten'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [112.8, 38.3], 'player': {'id': 15631, 'name': 'Niamh Charles'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.8, 43.2], 'player': {'id': 62713, 'name': 'Zecira Musovic'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [111.3, 55.0], 'player': {'id': 10222, 'name': 'Jonna Ann-Charlotte Andersson'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [112.0, 48.2], 'player': {'id': 4642, 'name': 'Millie Bright'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.6, 48.0], 'player': {'id': 15550, 'name': 'Bethany England'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [106.5, 49.1], 'player': {'id': 10108, 'name': 'Pernille Mosegaard Harder'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [113.4, 50.8], 'player': {'id': 15549, 'name': 'Sophie Louise Ingle'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [96.9, 65.0], 'player': {'id': 4961, 'name': 'Samantha May Kerr'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [110.6, 39.7], 'player': {'id': 24403, 'name': 'Katerina Svitková'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [101.6, 54.2], 'player': {'id': 15421, 'name': 'Kenza Dali'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'teammate': True}, {'location': [110.1, 48.0], 'player': {'id': 5076, 'name': 'Emily Louise van Egmond'}, 'position': {'id': 20, 'name': 'Left Attacking Midfield'}, 'teammate': True}, {'location': [101.6, 49.2], 'player': {'id': 18147, 'name': 'Kate Longhurst'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [106.1, 55.0], 'player': {'id': 31556, 'name': 'Laura Vetterlein'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [95.0, 61.1], 'player': {'id': 31553, 'name': 'Cecilie Redisch Kvamme'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}]",,,Blocked,,0.08783729,Normal,Open Play,,,,West Ham United LFC,972,00:21:22.773,Shot,
,,,,,,,,,,,,,,,0.193333,,,,,,,,,,,,,392212cd-ab76-4877-bfcc-81f26dbc4dea,2372,,,"[110.5, 45.0]",3775591,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Emily Louise van Egmond,5076.0,Left Attacking Midfield,139,West Ham United LFC,972,"['56cb1aa4-f96d-4eb2-8dde-8831c023f576', '6a5e5cd0-7891-41b0-8dd3-4893d0e6fc30']",23,,Right Foot,"[115.4, 41.6]",True,"[{'location': [119.6, 42.1], 'player': {'id': 62713, 'name': 'Zecira Musovic'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [97.4, 64.3], 'player': {'id': 4961, 'name': 'Samantha May Kerr'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [111.1, 53.7], 'player': {'id': 10222, 'name': 'Jonna Ann-Charlotte Andersson'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.7, 56.2], 'player': {'id': 10514, 'name': 'Guro Reiten'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [113.0, 48.8], 'player': {'id': 15549, 'name': 'Sophie Louise Ingle'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [113.8, 45.2], 'player': {'id': 4642, 'name': 'Millie Bright'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [116.2, 41.3], 'player': {'id': 10395, 'name': 'Maren Nævdal Mjelde'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.6, 45.7], 'player': {'id': 10108, 'name': 'Pernille Mosegaard Harder'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [117.5, 32.4], 'player': {'id': 15631, 'name': 'Niamh Charles'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.2, 45.7], 'player': {'id': 15550, 'name': 'Bethany England'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [106.7, 58.3], 'player': {'id': 10124, 'name': 'Dagný Brynjarsdóttir'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [115.7, 35.3], 'player': {'id': 24403, 'name': 'Katerina Svitková'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [101.0, 47.4], 'player': {'id': 18147, 'name': 'Kate Longhurst'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [100.5, 50.3], 'player': {'id': 15421, 'name': 'Kenza Dali'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'teammate': True}, {'location': [95.4, 60.8], 'player': {'id': 31553, 'name': 'Cecilie Redisch Kvamme'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [111.4, 48.8], 'player': {'id': 31558, 'name': 'Martha Thomas'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [104.4, 52.3], 'player': {'id': 31556, 'name': 'Laura Vetterlein'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}]",,,Blocked,,0.14629589,Half Volley,Open Play,,,,West Ham United LFC,972,00:21:23.965,Shot,
,,,,,,,,,,,,,,,1.378808,,,,,,,,,,,,,e59916ef-48ea-4d2c-854a-973d852ab1fb,2513,,,"[108.4, 47.4]",3775591,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Bethany England,15550.0,Left Center Forward,143,Chelsea FCW,971,"['c0f9589d-079b-44a3-b85f-b223e9fbf1eb', 'ccd46750-d1e0-45d9-922f-d1fc441ecfcd']",58,,Right Foot,"[120.0, 46.2, 3.2]",True,"[{'location': [118.9, 41.3], 'player': {'id': 31555, 'name': 'Courtney Brosnan'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [91.6, 35.8], 'player': {'id': 15549, 'name': 'Sophie Louise Ingle'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [111.4, 43.0], 'player': {'id': 10514, 'name': 'Guro Reiten'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [111.4, 42.4], 'player': {'id': 31553, 'name': 'Cecilie Redisch Kvamme'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [107.2, 47.1], 'player': {'id': 10124, 'name': 'Dagný Brynjarsdóttir'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [100.3, 39.8], 'player': {'id': 5076, 'name': 'Emily Louise van Egmond'}, 'position': {'id': 20, 'name': 'Left Attacking Midfield'}, 'teammate': False}, {'location': [107.3, 51.6], 'player': {'id': 18151, 'name': 'Gilly Louise Scarlett Flaherty'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [101.0, 52.8], 'player': {'id': 18147, 'name': 'Kate Longhurst'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [102.3, 57.2], 'player': {'id': 31556, 'name': 'Laura Vetterlein'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.6, 46.9], 'player': {'id': 34232, 'name': 'Grace Fisk'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",5b4f8ddb-4150-418b-9d85-f3fe0b671291,,Off T,,0.07098881,Normal,Open Play,,,,Chelsea FCW,971,00:25:58.614,Shot,True
,,,,,,,,,,,,,,,1.823345,,,,,,,,,,,,,037ecf39-2114-483c-9c13-92f91cf56088,2652,,,"[96.0, 35.4]",3775591,74,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sophie Louise Ingle,15549.0,Left Defensive Midfield,151,Chelsea FCW,971,['7545a8f0-ee2c-4a94-bcaa-ef53f8da06a6'],26,,Left Foot,"[118.6, 42.7, 1.1]",True,"[{'location': [118.8, 40.4], 'player': {'id': 31555, 'name': 'Courtney Brosnan'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [98.6, 38.2], 'player': {'id': 5076, 'name': 'Emily Louise van Egmond'}, 'position': {'id': 20, 'name': 'Left Attacking Midfield'}, 'teammate': False}, {'location': [108.9, 47.6], 'player': {'id': 24403, 'name': 'Katerina Svitková'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [112.8, 43.0], 'player': {'id': 31556, 'name': 'Laura Vetterlein'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.2, 38.2], 'player': {'id': 18151, 'name': 'Gilly Louise Scarlett Flaherty'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [108.2, 36.1], 'player': {'id': 10124, 'name': 'Dagný Brynjarsdóttir'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [104.2, 32.3], 'player': {'id': 18147, 'name': 'Kate Longhurst'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [108.3, 39.0], 'player': {'id': 25612, 'name': 'Jessie Alexandra Fleming'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [109.5, 53.4], 'player': {'id': 4647, 'name': 'So-Yun Ji'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [111.2, 42.9], 'player': {'id': 15550, 'name': 'Bethany England'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",,,Saved,,0.030714434,Half Volley,Open Play,,,,Chelsea FCW,971,00:29:26.527,Shot,
,,,,,,,,,,,,,,,0.82948,,,,,,,,,,,,,7611ac09-9033-49be-92ee-fc8de079d7fe,2708,,,"[110.6, 36.6]",3775591,75,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francesca Kirby,4641.0,Right Center Forward,153,Chelsea FCW,971,['54a38cba-5c14-40f1-a603-60b848ddd2df'],21,,Head,"[120.0, 41.9, 2.9]",,"[{'location': [102.9, 40.1], 'player': {'id': 18147, 'name': 'Kate Longhurst'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [110.0, 39.3], 'player': {'id': 34232, 'name': 'Grace Fisk'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.5, 35.2], 'player': {'id': 31553, 'name': 'Cecilie Redisch Kvamme'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [118.1, 39.5], 'player': {'id': 31555, 'name': 'Courtney Brosnan'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [95.1, 33.3], 'player': {'id': 10222, 'name': 'Jonna Ann-Charlotte Andersson'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [104.6, 43.7], 'player': {'id': 10514, 'name': 'Guro Reiten'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",0cfdcb33-14e0-46e0-bc4e-408093954483,True,Post,,0.16563566,Normal,Open Play,,,,Chelsea FCW,971,00:30:21.215,Shot,
,,,,,,,,,,,,,,,0.124553,,,,,,,,,,,,,ebcc968d-838e-494a-8776-72a1fd808c72,2716,,,"[113.7, 37.9]",3775591,75,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Guro Reiten,10514.0,Left Midfield,153,Chelsea FCW,971,['7fd79ecd-2e63-41ec-a338-3a7e415c3052'],25,,Left Foot,"[118.9, 38.7, 1.7]",True,"[{'location': [106.7, 38.1], 'player': {'id': 18147, 'name': 'Kate Longhurst'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [119.5, 43.1], 'player': {'id': 18151, 'name': 'Gilly Louise Scarlett Flaherty'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [115.8, 40.2], 'player': {'id': 31553, 'name': 'Cecilie Redisch Kvamme'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [115.7, 38.7], 'player': {'id': 34232, 'name': 'Grace Fisk'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [118.1, 39.0], 'player': {'id': 31555, 'name': 'Courtney Brosnan'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [113.4, 42.6], 'player': {'id': 4647, 'name': 'So-Yun Ji'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}]",cfea2902-fa8a-47f4-9911-4119f5ac48ef,,Saved,,0.29605642,Half Volley,Open Play,,,,Chelsea FCW,971,00:30:25.546,Shot,
