50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,2.614924,,,,,,,,,,,,50d2935e-5733-4322-a0f6-5ce2a4cf992a,1313,,"[54.3, 71.2]",3890403,29,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Fabian Lukas Schär,5537.0,Right Center Back,60,Hoffenheim,175,['2cdc0e63-5424-440d-9f84-0ebfd8490243'],37,,Right Foot,"[120.0, 47.9, 4.5]",,"[{'location': [110.2, 45.4], 'player': {'id': 8517, 'name': 'Ralf Fährmann'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [73.5, 38.1], 'player': {'id': 8403, 'name': 'Nadiem Amiri'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [81.0, 45.6], 'player': {'id': 7016, 'name': 'Benedikt Höwedes'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [77.0, 68.5], 'player': {'id': 3510, 'name': 'Sead Kolašinac'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [80.2, 33.8], 'player': {'id': 25003, 'name': 'Sascha Riether'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [81.0, 57.0], 'player': {'id': 3502, 'name': 'Joël Andre Job Matip'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [69.0, 72.2], 'player': {'id': 3499, 'name': 'Jean-Eric Maxim Choupo-Moting'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [69.9, 62.4], 'player': {'id': 6324, 'name': 'Leon Goretzka'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [70.2, 54.7], 'player': {'id': 6717, 'name': 'Johannes Geis'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [61.9, 36.5], 'player': {'id': 8508, 'name': 'Max Meyer'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [54.1, 69.3], 'player': {'id': 8512, 'name': 'Franco Matías Di Santo'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [51.0, 52.3], 'player': {'id': 8060, 'name': 'Klaas-Jan Huntelaar'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [77.2, 53.4], 'player': {'id': 27317, 'name': 'Eduardo Jesús Vargas Rojas'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [53.6, 75.7], 'player': {'id': 12321, 'name': 'Tobias Strobl'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [70.8, 24.9], 'player': {'id': 8311, 'name': 'Jonathan Schmid'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [66.2, 69.8], 'player': {'id': 26832, 'name': 'Tarik Elyounoussi'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [60.4, 60.3], 'player': {'id': 6039, 'name': 'Sebastian Rudy'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [51.8, 22.1], 'player': {'id': 40538, 'name': 'Jin-Su Kim'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [63.5, 75.6], 'player': {'id': 9397, 'name': 'Pavel Kadeřábek'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",,,Off T,0.003179863,Lob,Free Kick,,,,Hoffenheim,175,00:29:37.908,Shot,
,,,,,,,,,,,,,,,,0.814858,,,,,,,,,,,,03b6d257-0771-4357-8b22-876ff712e3b7,1630,,"[110.5, 38.1]",3890403,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Franco Matías Di Santo,8512.0,Right Center Forward,74,Schalke 04,181,"['67809c89-dfe6-424d-8bbf-a22a47424e6a', 'e13829c3-f238-454c-88a2-de696be5b24c']",40,,Right Foot,"[120.0, 34.9, 1.3]",True,"[{'location': [109.4, 36.7], 'player': {'id': 12321, 'name': 'Tobias Strobl'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [111.6, 38.6], 'player': {'id': 40538, 'name': 'Jin-Su Kim'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [109.8, 41.4], 'player': {'id': 5537, 'name': 'Fabian Lukas Schär'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.7, 42.3], 'player': {'id': 8311, 'name': 'Jonathan Schmid'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [98.4, 39.4], 'player': {'id': 8508, 'name': 'Max Meyer'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [103.4, 41.7], 'player': {'id': 6324, 'name': 'Leon Goretzka'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [105.7, 35.8], 'player': {'id': 3502, 'name': 'Joël Andre Job Matip'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [115.8, 39.8], 'player': {'id': 8060, 'name': 'Klaas-Jan Huntelaar'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [118.6, 39.1], 'player': {'id': 8393, 'name': 'Oliver Baumann'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [114.5, 41.6], 'player': {'id': 6039, 'name': 'Sebastian Rudy'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [114.2, 36.7], 'player': {'id': 6322, 'name': 'Niklas Süle'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.8, 30.1], 'player': {'id': 9397, 'name': 'Pavel Kadeřábek'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [114.5, 31.2], 'player': {'id': 8403, 'name': 'Nadiem Amiri'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [113.1, 29.0], 'player': {'id': 3499, 'name': 'Jean-Eric Maxim Choupo-Moting'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",45978a7a-5258-42e8-86de-be7877be658d,,Off T,0.061835922,Volley,Open Play,,,,Schalke 04,181,00:36:40.667,Shot,True
,,,,,,,,,,,,,,,,2.189709,,,,,,,,,,,,ed7e5a3f-ab74-4abe-85d0-2d5cb43aa0c6,1761,,"[100.5, 44.5]",3890403,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Tarik Elyounoussi,26832.0,Right Midfield,83,Hoffenheim,175,"['bd58596c-2534-4254-8d73-85d3d10a7d14', 'f4b566a9-125b-4c51-9bf6-bdc1780513d2']",47,,Right Foot,"[120.0, 34.8, 3.3]",True,"[{'location': [110.8, 42.3], 'player': {'id': 8517, 'name': 'Ralf Fährmann'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [97.4, 43.9], 'player': {'id': 3510, 'name': 'Sead Kolašinac'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [95.8, 29.8], 'player': {'id': 25003, 'name': 'Sascha Riether'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [100.7, 43.2], 'player': {'id': 7016, 'name': 'Benedikt Höwedes'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [90.4, 29.3], 'player': {'id': 8311, 'name': 'Jonathan Schmid'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",ca2f06d2-bd31-45c0-a137-a826fc6089bf,,Off T,0.1635457,Lob,Open Play,,,,Hoffenheim,175,00:40:47.501,Shot,True
,,,,,,,,,,,,,,,,1.25257,,,,,,,,,,,,acafd618-3fb6-4747-a674-a7d9b436094b,2015,,"[112.1, 53.2]",3890403,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Klaas-Jan Huntelaar,8060.0,Left Center Forward,94,Schalke 04,181,['fbebf49e-6578-4145-8f52-bd1cb74d12d6'],19,,Right Foot,"[120.0, 29.6, 0.2]",True,"[{'location': [105.3, 41.0], 'player': {'id': 5537, 'name': 'Fabian Lukas Schär'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [98.8, 43.7], 'player': {'id': 12321, 'name': 'Tobias Strobl'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [117.2, 45.3], 'player': {'id': 8393, 'name': 'Oliver Baumann'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [99.6, 61.1], 'player': {'id': 8508, 'name': 'Max Meyer'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [111.0, 47.9], 'player': {'id': 6322, 'name': 'Niklas Süle'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.6, 47.6], 'player': {'id': 40538, 'name': 'Jin-Su Kim'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",8f1e4c4f-f4fe-46a0-8d5c-7e6de2ab0c8e,,Off T,0.08872585,Normal,Open Play,,,,Schalke 04,181,00:01:19.330,Shot,
,,,,,,,,,,,,,,,,1.289322,,,,,,,,,,,,293b4fb9-a41b-49bb-bd48-9598d0d64eff,2109,,"[87.2, 26.8]",3890403,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Tobias Strobl,12321.0,Left Defensive Midfield,95,Hoffenheim,175,['449d4474-99c1-4edb-b489-1ff8acf9370e'],22,,Right Foot,"[120.0, 46.3, 4.6]",,"[{'location': [91.3, 38.4], 'player': {'id': 8512, 'name': 'Franco Matías Di Santo'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [90.6, 26.1], 'player': {'id': 6717, 'name': 'Johannes Geis'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [94.6, 33.3], 'player': {'id': 6324, 'name': 'Leon Goretzka'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [103.4, 48.6], 'player': {'id': 3499, 'name': 'Jean-Eric Maxim Choupo-Moting'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [94.3, 21.6], 'player': {'id': 25003, 'name': 'Sascha Riether'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.6, 34.0], 'player': {'id': 3510, 'name': 'Sead Kolašinac'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.6, 28.1], 'player': {'id': 7016, 'name': 'Benedikt Höwedes'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.3, 21.3], 'player': {'id': 3502, 'name': 'Joël Andre Job Matip'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [96.7, 12.9], 'player': {'id': 8508, 'name': 'Max Meyer'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [97.7, 7.2], 'player': {'id': 40538, 'name': 'Jin-Su Kim'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [113.5, 38.2], 'player': {'id': 8517, 'name': 'Ralf Fährmann'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [87.9, 43.1], 'player': {'id': 27317, 'name': 'Eduardo Jesús Vargas Rojas'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [101.2, 49.9], 'player': {'id': 9397, 'name': 'Pavel Kadeřábek'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [89.9, 19.2], 'player': {'id': 6039, 'name': 'Sebastian Rudy'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [99.0, 30.4], 'player': {'id': 26832, 'name': 'Tarik Elyounoussi'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [100.8, 23.2], 'player': {'id': 8311, 'name': 'Jonathan Schmid'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [99.7, 17.4], 'player': {'id': 8403, 'name': 'Nadiem Amiri'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",7bc602e1-c35f-438e-9055-26f2fa1b4313,,Off T,0.009880783,Normal,Open Play,,,,Hoffenheim,175,00:03:22.213,Shot,
,,,,,,,,,,,,,,,,0.471744,,,,,,,,,,,,bfcff0bc-7d34-420f-b352-8e547d0188fe,2259,,"[113.6, 46.1]",3890403,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonathan Schmid,8311.0,Left Midfield,102,Hoffenheim,175,"['06839cd1-9c12-4a57-a50c-68775847f004', '90fbb797-e5a2-4b76-aa3c-69531817f130']",26,,Right Foot,"[120.0, 46.2, 0.2]",True,"[{'location': [117.1, 44.1], 'player': {'id': 8517, 'name': 'Ralf Fährmann'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.5, 51.0], 'player': {'id': 8403, 'name': 'Nadiem Amiri'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [105.2, 39.9], 'player': {'id': 26832, 'name': 'Tarik Elyounoussi'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [117.7, 57.9], 'player': {'id': 9397, 'name': 'Pavel Kadeřábek'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [97.2, 33.3], 'player': {'id': 8508, 'name': 'Max Meyer'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [108.0, 44.5], 'player': {'id': 6717, 'name': 'Johannes Geis'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [110.5, 48.4], 'player': {'id': 7016, 'name': 'Benedikt Höwedes'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [116.1, 54.5], 'player': {'id': 3510, 'name': 'Sead Kolašinac'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [118.8, 55.1], 'player': {'id': 3502, 'name': 'Joël Andre Job Matip'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.6, 44.4], 'player': {'id': 25003, 'name': 'Sascha Riether'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",490d63c0-0d72-46ce-ae97-62d4bbaa99ca,,Off T,0.065594874,Backheel,Open Play,,,,Hoffenheim,175,00:06:26.489,Shot,True
,,,,,,,,,,,,,,,,0.429276,,,,,,,,,,,,fa222241-2bd4-446a-b820-1a011f99bb9a,2595,,"[113.7, 42.1]",3890403,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Benedikt Höwedes,7016.0,Right Center Back,126,Schalke 04,181,"['26c595cb-59d9-45a6-964c-d2c65553c6a5', 'ea8a5097-9126-4435-a3e6-aa4705e0f16e']",50,True,Head,"[120.0, 44.7, 6.0]",,"[{'location': [111.8, 39.4], 'player': {'id': 6039, 'name': 'Sebastian Rudy'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [110.1, 40.7], 'player': {'id': 12321, 'name': 'Tobias Strobl'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [97.2, 41.6], 'player': {'id': 6324, 'name': 'Leon Goretzka'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [107.0, 34.1], 'player': {'id': 8512, 'name': 'Franco Matías Di Santo'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [112.6, 40.1], 'player': {'id': 8060, 'name': 'Klaas-Jan Huntelaar'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [109.5, 39.3], 'player': {'id': 3502, 'name': 'Joël Andre Job Matip'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [115.5, 49.6], 'player': {'id': 26832, 'name': 'Tarik Elyounoussi'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [117.8, 41.0], 'player': {'id': 8393, 'name': 'Oliver Baumann'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.7, 33.6], 'player': {'id': 40538, 'name': 'Jin-Su Kim'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [100.1, 40.7], 'player': {'id': 8311, 'name': 'Jonathan Schmid'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [114.1, 42.9], 'player': {'id': 5537, 'name': 'Fabian Lukas Schär'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.3, 47.8], 'player': {'id': 3499, 'name': 'Jean-Eric Maxim Choupo-Moting'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [114.3, 46.9], 'player': {'id': 9397, 'name': 'Pavel Kadeřábek'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [113.5, 40.4], 'player': {'id': 6322, 'name': 'Niklas Süle'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}]",b9af52d8-e901-4b9f-9a97-725dcc1b77aa,,Off T,0.15827231,Normal,Open Play,,,,Schalke 04,181,00:16:50.232,Shot,True
,,,,,,,,,,,,,,,,0.190229,,,,,,,,,,,,0389571f-1737-480c-a435-feeea9b96578,2711,,"[96.3, 22.7]",3890403,65,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jin-Su Kim,40538.0,Left Back,131,Hoffenheim,175,"['089804ac-ae02-4a4d-bcc5-fbee69599029', 'f0bd35ad-4d17-48ae-b2a6-26c8d3df08a3']",8,,Right Foot,"[98.7, 24.4]",,"[{'location': [107.7, 44.9], 'player': {'id': 27317, 'name': 'Eduardo Jesús Vargas Rojas'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [104.9, 39.1], 'player': {'id': 8311, 'name': 'Jonathan Schmid'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [106.2, 34.5], 'player': {'id': 26832, 'name': 'Tarik Elyounoussi'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [104.1, 22.7], 'player': {'id': 8215, 'name': 'Kevin Volland'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [98.5, 40.1], 'player': {'id': 6324, 'name': 'Leon Goretzka'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [106.2, 43.7], 'player': {'id': 3510, 'name': 'Sead Kolašinac'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [98.1, 25.9], 'player': {'id': 6717, 'name': 'Johannes Geis'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [107.4, 37.9], 'player': {'id': 3502, 'name': 'Joël Andre Job Matip'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [99.4, 20.2], 'player': {'id': 3053, 'name': 'Leroy Sané'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [106.4, 30.6], 'player': {'id': 7016, 'name': 'Benedikt Höwedes'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.6, 24.6], 'player': {'id': 25003, 'name': 'Sascha Riether'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [117.5, 37.7], 'player': {'id': 8517, 'name': 'Ralf Fährmann'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",df582747-e650-4132-8505-b10b8988b60f,,Blocked,0.017444594,Normal,Open Play,,,,Hoffenheim,175,00:20:08.432,Shot,
,,,,,,,,,,,,,,,,0.242482,,,,,,,,,,,,ff23c8ba-4365-4c67-80de-a66fe9bbf7d7,2735,,"[92.4, 44.1]",3890403,66,,True,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Eduardo Jesús Vargas Rojas,27317.0,Center Forward,132,Hoffenheim,175,"['3e86787e-dd8b-41fd-9de6-7b4f841a7330', '69312acd-0b0f-46de-b4d8-04f0987a53e1']",10,,Right Foot,"[100.3, 42.5]",,"[{'location': [90.5, 46.1], 'player': {'id': 8215, 'name': 'Kevin Volland'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [87.5, 44.2], 'player': {'id': 5537, 'name': 'Fabian Lukas Schär'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [92.5, 42.0], 'player': {'id': 8311, 'name': 'Jonathan Schmid'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [100.7, 45.1], 'player': {'id': 25003, 'name': 'Sascha Riether'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [100.3, 41.4], 'player': {'id': 8512, 'name': 'Franco Matías Di Santo'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [100.3, 43.8], 'player': {'id': 6717, 'name': 'Johannes Geis'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [100.3, 43.0], 'player': {'id': 6324, 'name': 'Leon Goretzka'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [100.3, 42.2], 'player': {'id': 3502, 'name': 'Joël Andre Job Matip'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.4, 40.3], 'player': {'id': 8060, 'name': 'Klaas-Jan Huntelaar'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [99.5, 39.4], 'player': {'id': 6039, 'name': 'Sebastian Rudy'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [101.6, 41.9], 'player': {'id': 3499, 'name': 'Jean-Eric Maxim Choupo-Moting'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [104.0, 41.8], 'player': {'id': 26832, 'name': 'Tarik Elyounoussi'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [98.7, 42.3], 'player': {'id': 12321, 'name': 'Tobias Strobl'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [99.4, 31.5], 'player': {'id': 3053, 'name': 'Leroy Sané'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [118.8, 40.0], 'player': {'id': 8517, 'name': 'Ralf Fährmann'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.6, 41.9], 'player': {'id': 7016, 'name': 'Benedikt Höwedes'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.7, 38.9], 'player': {'id': 3510, 'name': 'Sead Kolašinac'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",,,Blocked,0.05101313,Normal,Free Kick,,,,Hoffenheim,175,00:21:10.803,Shot,
,,,,,,,,,,,,,,,,0.563289,,,,,,,,,,,,7d0861ef-fefc-472d-a04a-05d7e65f78e2,2831,,"[103.7, 43.7]",3890403,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Eduardo Jesús Vargas Rojas,27317.0,Center Forward,136,Hoffenheim,175,"['63c6cbb5-c1f7-4619-9ff7-91a76434d067', 'd1ed8e78-2a73-4051-aaec-bff010195470']",23,,Right Foot,"[120.0, 36.7, 5.3]",,"[{'location': [89.0, 23.3], 'player': {'id': 3053, 'name': 'Leroy Sané'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [101.1, 43.5], 'player': {'id': 6324, 'name': 'Leon Goretzka'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [99.7, 37.2], 'player': {'id': 6717, 'name': 'Johannes Geis'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [105.4, 42.7], 'player': {'id': 3502, 'name': 'Joël Andre Job Matip'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.9, 36.6], 'player': {'id': 7016, 'name': 'Benedikt Höwedes'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.7, 44.1], 'player': {'id': 3510, 'name': 'Sead Kolašinac'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [106.5, 36.8], 'player': {'id': 25003, 'name': 'Sascha Riether'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [113.7, 40.4], 'player': {'id': 8517, 'name': 'Ralf Fährmann'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.9, 48.6], 'player': {'id': 26832, 'name': 'Tarik Elyounoussi'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [105.4, 38.2], 'player': {'id': 8215, 'name': 'Kevin Volland'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [104.0, 31.4], 'player': {'id': 5537, 'name': 'Fabian Lukas Schär'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [107.3, 29.7], 'player': {'id': 8311, 'name': 'Jonathan Schmid'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",49907975-e6ab-41f1-afdf-12a16b839106,,Off T,0.10961957,Normal,Open Play,,,,Hoffenheim,175,00:23:23.724,Shot,True
