ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_length,pass_outcome,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,0.173194,,,,,,,,,,,,42a66a0d-679c-4a38-8dae-383dccbe0477,1466,,,"[118.0, 43.0]",19790,39,,,,,,,,,,,,,,,,,,,,,1,From Corner,Nikita Parris,4654.0,Right Center Forward,76,Manchester City WFC,746,['4b9d31ed-37c1-40ec-a915-6597df866ef9'],28,,Head,"[120.0, 40.9, 0.9]",,"[{'location': [114.0, 37.0], 'player': {'id': 10172, 'name': 'Jill Scott'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [100.0, 33.0], 'player': {'id': 10188, 'name': 'Caroline Weir'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [116.0, 36.0], 'player': {'id': 17524, 'name': 'Jennifer Patricia Beattie'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [117.0, 34.0], 'player': {'id': 15555, 'name': 'Lauren Hemp'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [113.0, 41.0], 'player': {'id': 15554, 'name': 'Gemma Bonner'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [116.0, 48.0], 'player': {'id': 16374, 'name': 'Aileen Whelan'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [113.0, 49.0], 'player': {'id': 20034, 'name': 'Danielle Buet'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [119.0, 41.0], 'player': {'id': 23290, 'name': 'Sophie Harris'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [119.0, 44.0], 'player': {'id': 23291, 'name': 'Ellie Hack'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [116.0, 41.0], 'player': {'id': 16395, 'name': 'Victoria Williams'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [115.0, 39.0], 'player': {'id': 19420, 'name': 'Fern Whelan'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [115.0, 37.0], 'player': {'id': 16400, 'name': 'Kayleigh Green'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [114.0, 35.0], 'player': {'id': 16393, 'name': 'Ellie Brazil'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [116.0, 35.0], 'player': {'id': 16397, 'name': 'Chloe Peplow'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [119.0, 40.0], 'player': {'id': 16392, 'name': 'Felicity Gibbons'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}]",,,Goal,True,0.5166487,Normal,Open Play,,,,Manchester City WFC,746,00:39:28.786,Shot,
,,,,,,,,,0.897965,,,,,,,,,,,,0f34c26b-9500-4f2a-9c99-5a5e2b395ffe,1973,,,"[106.0, 55.0]",19790,45,,,,,,,,,,,,,,,,,,,,,2,From Counter,Lauren Hemp,15555.0,Left Center Forward,94,Manchester City WFC,746,['d3fbaee3-9e53-4736-8ada-f2b802c76d07'],19,,Left Foot,"[118.0, 37.4, 3.5]",,"[{'location': [118.0, 42.0], 'player': {'id': 23290, 'name': 'Sophie Harris'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.0, 40.0], 'player': {'id': 16395, 'name': 'Victoria Williams'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [97.0, 68.0], 'player': {'id': 16392, 'name': 'Felicity Gibbons'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [99.0, 62.0], 'player': {'id': 16393, 'name': 'Ellie Brazil'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [105.0, 54.0], 'player': {'id': 16397, 'name': 'Chloe Peplow'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [108.0, 56.0], 'player': {'id': 23291, 'name': 'Ellie Hack'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.0, 60.0], 'player': {'id': 19420, 'name': 'Fern Whelan'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [93.0, 52.0], 'player': {'id': 20034, 'name': 'Danielle Buet'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [100.0, 43.0], 'player': {'id': 10188, 'name': 'Caroline Weir'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [93.0, 55.0], 'player': {'id': 4646, 'name': 'Claire Emslie'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [103.0, 66.0], 'player': {'id': 4654, 'name': 'Nikita Parris'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",d508dd52-dfa1-42bd-8380-fcb039312530,,Off T,,0.06296541,Normal,Open Play,,,,Manchester City WFC,746,00:00:19.834,Shot,
,,,,,,,,,0.410308,,,,,,,,,,,,922be3a0-3254-44c9-be0b-30b56adeba72,2056,,,"[115.0, 44.0]",19790,48,,,,,,,,,,,,,,,,,,,,,2,From Corner,Jill Scott,10172.0,Right Center Midfield,100,Manchester City WFC,746,"['53d25133-f8a1-4706-bb9e-16e581daf8fd', '7d467d9f-45fa-4ae2-a41d-f231954cfecc']",14,,Head,"[115.0, 41.0]",,"[{'location': [117.0, 34.0], 'player': {'id': 16397, 'name': 'Chloe Peplow'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [115.0, 38.0], 'player': {'id': 16393, 'name': 'Ellie Brazil'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [118.0, 37.0], 'player': {'id': 16395, 'name': 'Victoria Williams'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [118.0, 40.0], 'player': {'id': 16392, 'name': 'Felicity Gibbons'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [118.0, 41.0], 'player': {'id': 23290, 'name': 'Sophie Harris'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [116.0, 43.0], 'player': {'id': 16378, 'name': 'Iniabasi Anefiok Umotong'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [117.0, 43.0], 'player': {'id': 23291, 'name': 'Ellie Hack'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [115.0, 43.0], 'player': {'id': 16400, 'name': 'Kayleigh Green'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [115.0, 46.0], 'player': {'id': 20034, 'name': 'Danielle Buet'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [117.0, 42.0], 'player': {'id': 15555, 'name': 'Lauren Hemp'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [112.0, 36.0], 'player': {'id': 17524, 'name': 'Jennifer Patricia Beattie'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [118.0, 38.0], 'player': {'id': 4654, 'name': 'Nikita Parris'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [115.0, 45.0], 'player': {'id': 15554, 'name': 'Gemma Bonner'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [115.0, 47.0], 'player': {'id': 10185, 'name': 'Stephanie Houghton'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}]",a95168e9-c3d0-4adc-bbef-5d078b00c8c0,,Blocked,,0.097551584,Normal,Open Play,,,,Manchester City WFC,746,00:03:14.515,Shot,
,,,,,,,,,0.2237,,,,,,,,,,,,7af32725-88f3-4c61-a665-8a0e375ddb17,2246,,,"[106.0, 38.0]",19790,54,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Caroline Weir,10188.0,Left Wing,113,Manchester City WFC,746,['bfc2db74-189d-498d-9899-cf097c19e6e0'],0,,Right Foot,"[111.0, 37.8, 1.5]",,"[{'location': [97.0, 51.0], 'player': {'id': 4654, 'name': 'Nikita Parris'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [111.0, 38.0], 'player': {'id': 23290, 'name': 'Sophie Harris'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.0, 31.0], 'player': {'id': 15555, 'name': 'Lauren Hemp'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [105.0, 37.0], 'player': {'id': 23291, 'name': 'Ellie Hack'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.0, 40.0], 'player': {'id': 20034, 'name': 'Danielle Buet'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [105.0, 51.0], 'player': {'id': 19420, 'name': 'Fern Whelan'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [97.0, 57.0], 'player': {'id': 16392, 'name': 'Felicity Gibbons'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}]",,True,Saved,,0.42132518,Normal,Open Play,,,,Manchester City WFC,746,00:09:00.567,Shot,
,,,,,,,,,0.529081,,,,,,,,,,,,8a6a1412-5a74-468f-af33-9dd0f198f4bd,2405,,,"[99.0, 58.0]",19790,57,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kate Natkiel,16399.0,Right Wing,120,Brighton & Hove Albion WFC,965,"['2b9de50e-82b6-46db-aa0e-570220ea67f0', '95ab817a-7c43-41aa-b53c-c74421d8230a']",23,,Left Foot,"[112.0, 48.0]",True,"[{'location': [91.0, 61.0], 'player': {'id': 10188, 'name': 'Caroline Weir'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [119.0, 41.0], 'player': {'id': 10170, 'name': 'Karen Bardsley'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.0, 45.0], 'player': {'id': 10185, 'name': 'Stephanie Houghton'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.0, 36.0], 'player': {'id': 15554, 'name': 'Gemma Bonner'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.0, 58.0], 'player': {'id': 4658, 'name': 'Keira Walsh'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [104.0, 62.0], 'player': {'id': 4651, 'name': 'Demi Stokes'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [109.0, 56.0], 'player': {'id': 17524, 'name': 'Jennifer Patricia Beattie'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [92.0, 40.0], 'player': {'id': 10172, 'name': 'Jill Scott'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [96.0, 65.0], 'player': {'id': 16400, 'name': 'Kayleigh Green'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [85.0, 36.0], 'player': {'id': 16397, 'name': 'Chloe Peplow'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [103.0, 45.0], 'player': {'id': 16393, 'name': 'Ellie Brazil'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [109.0, 58.0], 'player': {'id': 16378, 'name': 'Iniabasi Anefiok Umotong'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",2054fce2-1036-4eb0-82d8-7c19919f39a1,,Wayward,,0.018189505,Normal,Open Play,,,,Brighton & Hove Albion WFC,965,00:12:23.397,Shot,True
,,,,,,,,,1.355234,,,,,,,,,,,,814ebaa0-5a83-4258-8cbb-11aad54bdece,2437,,,"[91.0, 37.0]",19790,58,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Chloe Peplow,16397.0,Left Center Midfield,123,Brighton & Hove Albion WFC,965,['62feb7d5-c0be-4cb6-bc20-7222b8ec79ba'],17,,Right Foot,"[120.0, 42.0, 4.1]",,"[{'location': [119.0, 41.0], 'player': {'id': 10170, 'name': 'Karen Bardsley'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [91.0, 40.0], 'player': {'id': 4658, 'name': 'Keira Walsh'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [91.0, 33.0], 'player': {'id': 4646, 'name': 'Claire Emslie'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [86.0, 33.0], 'player': {'id': 10172, 'name': 'Jill Scott'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [100.0, 57.0], 'player': {'id': 4651, 'name': 'Demi Stokes'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [97.0, 38.0], 'player': {'id': 10185, 'name': 'Stephanie Houghton'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [99.0, 34.0], 'player': {'id': 17524, 'name': 'Jennifer Patricia Beattie'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.0, 27.0], 'player': {'id': 15554, 'name': 'Gemma Bonner'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [98.0, 27.0], 'player': {'id': 16393, 'name': 'Ellie Brazil'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [92.0, 20.0], 'player': {'id': 16378, 'name': 'Iniabasi Anefiok Umotong'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",922d4429-f28a-409b-b46f-b6041ffc5e14,,Off T,,0.032520834,Normal,Open Play,,,,Brighton & Hove Albion WFC,965,00:13:17.775,Shot,
,,,,,,,,,0.465245,,,,,,,,,,,,e525d566-bef3-48cb-82fc-ddf1de899b72,2497,,,"[112.0, 29.0]",19790,59,,,,,,,,,,,,,,,,,,,,,2,From Counter,Iniabasi Anefiok Umotong,16378.0,Left Wing,125,Brighton & Hove Albion WFC,965,['f374b872-ec9a-4a0d-9cad-5fab3dad9908'],24,,Right Foot,"[118.0, 36.6, 0.2]",,"[{'location': [102.0, 43.0], 'player': {'id': 4651, 'name': 'Demi Stokes'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [90.0, 25.0], 'player': {'id': 4658, 'name': 'Keira Walsh'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [117.0, 39.0], 'player': {'id': 10170, 'name': 'Karen Bardsley'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.0, 30.0], 'player': {'id': 10185, 'name': 'Stephanie Houghton'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.0, 30.0], 'player': {'id': 17524, 'name': 'Jennifer Patricia Beattie'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}]",eebcebc8-52c7-4016-a0e0-40f6d5c9d4a5,,Saved,,0.16623208,Normal,Open Play,,,,Brighton & Hove Albion WFC,965,00:14:24.301,Shot,
,,,,,,,,,1.0875,,,,,,,,,,,,ea7d3a32-6969-4c98-98c1-8f8c8649f753,2641,,,"[96.0, 34.0]",19790,64,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Stephanie Houghton,10185.0,Right Center Back,134,Manchester City WFC,746,['5f826b77-82a7-4001-b171-7a51fc6ce624'],23,,Right Foot,"[119.0, 34.8, 0.2]",,"[{'location': [108.0, 51.0], 'player': {'id': 16399, 'name': 'Kate Natkiel'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [108.0, 49.0], 'player': {'id': 16392, 'name': 'Felicity Gibbons'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [118.0, 40.0], 'player': {'id': 23290, 'name': 'Sophie Harris'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.0, 39.0], 'player': {'id': 20034, 'name': 'Danielle Buet'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [107.0, 29.0], 'player': {'id': 23291, 'name': 'Ellie Hack'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.0, 33.0], 'player': {'id': 16400, 'name': 'Kayleigh Green'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [107.0, 34.0], 'player': {'id': 16393, 'name': 'Ellie Brazil'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [107.0, 34.0], 'player': {'id': 19420, 'name': 'Fern Whelan'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.0, 35.0], 'player': {'id': 16395, 'name': 'Victoria Williams'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [107.0, 36.0], 'player': {'id': 16378, 'name': 'Iniabasi Anefiok Umotong'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [107.0, 37.0], 'player': {'id': 16397, 'name': 'Chloe Peplow'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [107.0, 37.0], 'player': {'id': 15554, 'name': 'Gemma Bonner'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [107.0, 38.0], 'player': {'id': 10172, 'name': 'Jill Scott'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [105.0, 33.0], 'player': {'id': 15555, 'name': 'Lauren Hemp'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [106.0, 29.0], 'player': {'id': 4654, 'name': 'Nikita Parris'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [110.0, 50.0], 'player': {'id': 17524, 'name': 'Jennifer Patricia Beattie'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [106.0, 51.0], 'player': {'id': 4646, 'name': 'Claire Emslie'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [91.0, 40.0], 'player': {'id': 4643, 'name': 'Georgia Stanway'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [91.0, 42.0], 'player': {'id': 4658, 'name': 'Keira Walsh'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}]",,,Off T,,0.081938975,Normal,Free Kick,,,,Manchester City WFC,746,00:19:23.620,Shot,
,,,,,,,,,1.1285,,,,,,,,,,,,07e64f14-05ef-4087-9993-7429b238264b,2806,,,"[91.0, 44.0]",19790,67,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Georgia Stanway,4643.0,Left Wing,137,Manchester City WFC,746,['de0780f5-c3bb-4810-b686-30df2196d452'],7,,Right Foot,"[117.0, 43.8, 1.7]",,"[{'location': [92.0, 25.0], 'player': {'id': 16399, 'name': 'Kate Natkiel'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [85.0, 42.0], 'player': {'id': 16400, 'name': 'Kayleigh Green'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [118.0, 40.0], 'player': {'id': 23290, 'name': 'Sophie Harris'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.0, 39.0], 'player': {'id': 16395, 'name': 'Victoria Williams'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [101.0, 42.0], 'player': {'id': 23291, 'name': 'Ellie Hack'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.0, 47.0], 'player': {'id': 19420, 'name': 'Fern Whelan'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.0, 53.0], 'player': {'id': 16392, 'name': 'Felicity Gibbons'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [95.0, 47.0], 'player': {'id': 16393, 'name': 'Ellie Brazil'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [94.0, 43.0], 'player': {'id': 20034, 'name': 'Danielle Buet'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [89.0, 49.0], 'player': {'id': 16397, 'name': 'Chloe Peplow'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [98.0, 33.0], 'player': {'id': 15555, 'name': 'Lauren Hemp'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [100.0, 44.0], 'player': {'id': 4654, 'name': 'Nikita Parris'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [94.0, 55.0], 'player': {'id': 4646, 'name': 'Claire Emslie'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [88.0, 67.0], 'player': {'id': 15554, 'name': 'Gemma Bonner'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",fc688840-b0d7-4d27-803b-8b54e3063e6e,,Saved,,0.027393715,Normal,Open Play,,,,Manchester City WFC,746,00:22:07.510,Shot,
,,,,,,,,,0.1676,,,,,,,,,,,,c218f159-9033-438c-97ea-be9f1560da18,2810,,,"[105.0, 41.0]",19790,67,,,,,,,,,,,,,,,,,,,,,2,From Corner,Gemma Bonner,15554.0,Right Back,138,Manchester City WFC,746,"['b4c0cb99-5b6a-4bc4-8ece-02d435c48983', 'f974da8c-229b-46f4-9811-d216f4472a80']",45,,Right Foot,"[112.0, 40.0]",True,"[{'location': [116.0, 40.0], 'player': {'id': 19420, 'name': 'Fern Whelan'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.0, 36.0], 'player': {'id': 20034, 'name': 'Danielle Buet'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [111.0, 41.0], 'player': {'id': 16400, 'name': 'Kayleigh Green'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [118.0, 43.0], 'player': {'id': 23291, 'name': 'Ellie Hack'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [116.0, 37.0], 'player': {'id': 16378, 'name': 'Iniabasi Anefiok Umotong'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [119.0, 39.0], 'player': {'id': 16392, 'name': 'Felicity Gibbons'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [115.0, 44.0], 'player': {'id': 16393, 'name': 'Ellie Brazil'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [112.0, 49.0], 'player': {'id': 16397, 'name': 'Chloe Peplow'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [110.0, 43.0], 'player': {'id': 16395, 'name': 'Victoria Williams'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [103.0, 52.0], 'player': {'id': 16399, 'name': 'Kate Natkiel'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [110.0, 31.0], 'player': {'id': 10185, 'name': 'Stephanie Houghton'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [116.0, 38.0], 'player': {'id': 15555, 'name': 'Lauren Hemp'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [108.0, 44.0], 'player': {'id': 10172, 'name': 'Jill Scott'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [115.0, 46.0], 'player': {'id': 17524, 'name': 'Jennifer Patricia Beattie'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [119.0, 40.0], 'player': {'id': 23290, 'name': 'Sophie Harris'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [118.0, 39.0], 'player': {'id': 4654, 'name': 'Nikita Parris'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [101.0, 56.0], 'player': {'id': 4658, 'name': 'Keira Walsh'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}]",a2fc3212-0742-4531-a677-8d29c7f0e370,,Blocked,,0.055209436,Normal,Open Play,,,,Manchester City WFC,746,00:22:45.992,Shot,
