ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_success_in_play,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.314332,,,,,,,,,,,,,071c552a-178a-4bec-b7b8-f8f609e80a15,40,,,"[110.9, 30.0]",3893801,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adriana Leal da Silva,389489.0,Left Midfield,4,Brazil Women's,1203,['dee54888-7726-4d25-be1a-1fc6b64a399b'],39,,Right Foot,,"[113.5, 32.2, 0.6]",,"[{'location': [113.7, 32.6], 'player': {'id': 402781, 'name': 'Yenith Elizabett Bailey de la Cruz'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.9, 34.4], 'player': {'id': 402785, 'name': 'Rosario del Carmen Vargas Sarasqueta'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [99.3, 50.2], 'player': {'id': 402794, 'name': 'Hilary Stacy Jaén Rodríguez'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [108.6, 29.2], 'player': {'id': 402793, 'name': 'Katherine Lineth Castillo Macías'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [96.6, 37.9], 'player': {'id': 359388, 'name': 'Aldrith Ivana Quintero Humphries'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [99.8, 32.7], 'player': {'id': 402784, 'name': 'Carina Alicia Baltrip-Reyes'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [99.4, 19.8], 'player': {'id': 25559, 'name': 'Tamires Cássia Dias de Britto'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [104.6, 34.8], 'player': {'id': 25561, 'name': 'Beatriz Zaneratto João'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [106.4, 43.5], 'player': {'id': 389488, 'name': 'Ariadina Alves Borges'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [108.9, 30.7], 'player': {'id': 5044, 'name': 'Débora Cristiane de Oliveira'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",1048f9cd-dcd9-467e-9769-85fadff3e19f,,Saved,,0.3223802,Normal,Open Play,,,,Brazil Women's,1203,00:00:39.928,Shot,
,,,,,,,,,,,,,,,,0.827591,,,,,,,,,,,,,153fb5a0-7d0f-4738-8dfe-8906cabad245,54,,,"[111.3, 42.6]",3893801,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Beatriz Zaneratto João,25561.0,Right Center Forward,6,Brazil Women's,1203,"['5a3d6454-1a2c-487c-9fbd-a06a299bbdd4', 'fd6cadbc-c493-45e0-b98d-8298dff8a700']",31,True,Head,,"[118.0, 44.1, 0.9]",,"[{'location': [111.8, 42.4], 'player': {'id': 402786, 'name': 'Yomira Tibisay Pinzón Ríos'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [114.9, 38.1], 'player': {'id': 402794, 'name': 'Hilary Stacy Jaén Rodríguez'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [111.7, 40.5], 'player': {'id': 402785, 'name': 'Rosario del Carmen Vargas Sarasqueta'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.8, 37.0], 'player': {'id': 402784, 'name': 'Carina Alicia Baltrip-Reyes'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.7, 33.3], 'player': {'id': 402796, 'name': 'Schiandra Yael González Jurado'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [112.0, 25.6], 'player': {'id': 402793, 'name': 'Katherine Lineth Castillo Macías'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [102.1, 37.4], 'player': {'id': 402789, 'name': 'Karla Paola Riley Serracín'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [100.8, 44.0], 'player': {'id': 105708, 'name': 'Kerolin Nicoli Israel Ferraz'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [108.9, 33.6], 'player': {'id': 389489, 'name': 'Adriana Leal da Silva'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [111.2, 36.8], 'player': {'id': 131570, 'name': 'Rafaelle Leone Carvalho Souza'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [111.2, 41.2], 'player': {'id': 5044, 'name': 'Débora Cristiane de Oliveira'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [106.4, 51.5], 'player': {'id': 182466, 'name': 'Lauren Eduarda Leal Costa'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [116.5, 9.5], 'player': {'id': 389488, 'name': 'Ariadina Alves Borges'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [118.1, 40.9], 'player': {'id': 402781, 'name': 'Yenith Elizabett Bailey de la Cruz'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [119.0, 43.3], 'player': {'id': 359388, 'name': 'Aldrith Ivana Quintero Humphries'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [110.2, 48.9], 'player': {'id': 361339, 'name': 'Marta Alexandra Cox Villarreal'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}]",368c4b76-d6cc-4652-a553-0f45cb6c3447,,Saved Off Target,True,0.060917206,Normal,Open Play,,,,Brazil Women's,1203,00:01:31.407,Shot,True
,,,,,,,,,,,,,,,,0.615598,,,,,,,,,,,,,fabfb9c5-48fc-4e24-af61-b68537233ebd,157,,,"[112.8, 46.8]",3893801,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Débora Cristiane de Oliveira,5044.0,Left Center Forward,9,Brazil Women's,1203,"['0c1202cd-eab7-45f3-b25e-31a2d3e87380', 'bc35d122-0132-4021-bada-f205b0b72544']",46,True,Head,,"[120.0, 42.5, 7.1]",,"[{'location': [114.1, 39.1], 'player': {'id': 402793, 'name': 'Katherine Lineth Castillo Macías'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [113.8, 43.9], 'player': {'id': 402786, 'name': 'Yomira Tibisay Pinzón Ríos'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [111.1, 62.5], 'player': {'id': 402794, 'name': 'Hilary Stacy Jaén Rodríguez'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [104.0, 61.7], 'player': {'id': 361339, 'name': 'Marta Alexandra Cox Villarreal'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [111.0, 52.2], 'player': {'id': 402784, 'name': 'Carina Alicia Baltrip-Reyes'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.4, 46.3], 'player': {'id': 402785, 'name': 'Rosario del Carmen Vargas Sarasqueta'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.0, 41.9], 'player': {'id': 359388, 'name': 'Aldrith Ivana Quintero Humphries'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [110.2, 39.9], 'player': {'id': 402796, 'name': 'Schiandra Yael González Jurado'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [106.5, 35.6], 'player': {'id': 402797, 'name': 'Natalia Didelka Mills Urrunaga'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [119.0, 43.1], 'player': {'id': 402781, 'name': 'Yenith Elizabett Bailey de la Cruz'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [117.9, 68.1], 'player': {'id': 389488, 'name': 'Ariadina Alves Borges'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [98.9, 58.5], 'player': {'id': 50003, 'name': 'Antonia Ronnycleide da Costa Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [105.0, 48.6], 'player': {'id': 25743, 'name': 'Luana Bertolucci Paixão'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [103.5, 37.6], 'player': {'id': 389489, 'name': 'Adriana Leal da Silva'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [110.0, 39.4], 'player': {'id': 25561, 'name': 'Beatriz Zaneratto João'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [100.6, 45.3], 'player': {'id': 105708, 'name': 'Kerolin Nicoli Israel Ferraz'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}]",8f78ad9b-c127-40fa-b7f0-fe18dd64d054,,Off T,,0.07933729,Normal,Open Play,,,,Brazil Women's,1203,00:03:46.138,Shot,True
,,,,,,,,,,,,,,,,0.888917,,,,,,,,,,,,,00a3793d-79dd-48ea-adea-2432f2a80fe5,199,,,"[104.1, 55.6]",3893801,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antonia Ronnycleide da Costa Silva,50003.0,Right Back,11,Brazil Women's,1203,['ff399c8d-1929-474a-a45d-870edcd16269'],1,,Right Foot,,"[120.0, 40.3, 5.1]",,"[{'location': [112.5, 36.8], 'player': {'id': 402786, 'name': 'Yomira Tibisay Pinzón Ríos'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [111.4, 37.3], 'player': {'id': 402784, 'name': 'Carina Alicia Baltrip-Reyes'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.5, 28.0], 'player': {'id': 402793, 'name': 'Katherine Lineth Castillo Macías'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [103.9, 41.3], 'player': {'id': 402796, 'name': 'Schiandra Yael González Jurado'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [95.5, 49.6], 'player': {'id': 361339, 'name': 'Marta Alexandra Cox Villarreal'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [104.1, 26.6], 'player': {'id': 402797, 'name': 'Natalia Didelka Mills Urrunaga'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [118.5, 43.0], 'player': {'id': 402781, 'name': 'Yenith Elizabett Bailey de la Cruz'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [111.0, 42.6], 'player': {'id': 402785, 'name': 'Rosario del Carmen Vargas Sarasqueta'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.6, 48.0], 'player': {'id': 359388, 'name': 'Aldrith Ivana Quintero Humphries'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [107.8, 52.5], 'player': {'id': 402794, 'name': 'Hilary Stacy Jaén Rodríguez'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [97.2, 47.3], 'player': {'id': 389488, 'name': 'Ariadina Alves Borges'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [102.2, 41.2], 'player': {'id': 105708, 'name': 'Kerolin Nicoli Israel Ferraz'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [104.7, 31.0], 'player': {'id': 25743, 'name': 'Luana Bertolucci Paixão'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [116.4, 19.3], 'player': {'id': 25559, 'name': 'Tamires Cássia Dias de Britto'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [111.4, 35.9], 'player': {'id': 389489, 'name': 'Adriana Leal da Silva'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [110.6, 39.4], 'player': {'id': 5044, 'name': 'Débora Cristiane de Oliveira'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [107.3, 46.0], 'player': {'id': 25561, 'name': 'Beatriz Zaneratto João'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",,,Off T,,0.036210794,Normal,Open Play,,,,Brazil Women's,1203,00:05:01.937,Shot,
,,,,,,,,,,,,,,,,1.355992,,,,,,,,,,,,,45414ca6-3e2a-49cc-999b-9fd7cabf23a0,314,,,"[96.8, 56.0]",3893801,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Beatriz Zaneratto João,25561.0,Right Center Forward,17,Brazil Women's,1203,['79357670-73d3-4ee0-a7cc-1ad994a429b5'],3,,Left Foot,,"[120.0, 36.8, 4.2]",,"[{'location': [104.4, 51.0], 'player': {'id': 402785, 'name': 'Rosario del Carmen Vargas Sarasqueta'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.0, 46.7], 'player': {'id': 402786, 'name': 'Yomira Tibisay Pinzón Ríos'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [98.3, 51.4], 'player': {'id': 359388, 'name': 'Aldrith Ivana Quintero Humphries'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [96.2, 71.4], 'player': {'id': 361339, 'name': 'Marta Alexandra Cox Villarreal'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [98.1, 60.1], 'player': {'id': 402796, 'name': 'Schiandra Yael González Jurado'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [99.4, 56.7], 'player': {'id': 402794, 'name': 'Hilary Stacy Jaén Rodríguez'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [106.0, 35.3], 'player': {'id': 402784, 'name': 'Carina Alicia Baltrip-Reyes'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.1, 34.2], 'player': {'id': 402793, 'name': 'Katherine Lineth Castillo Macías'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [99.1, 35.3], 'player': {'id': 402797, 'name': 'Natalia Didelka Mills Urrunaga'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [83.0, 59.4], 'player': {'id': 402789, 'name': 'Karla Paola Riley Serracín'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [118.9, 41.3], 'player': {'id': 402781, 'name': 'Yenith Elizabett Bailey de la Cruz'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [87.0, 47.4], 'player': {'id': 105708, 'name': 'Kerolin Nicoli Israel Ferraz'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [99.9, 39.3], 'player': {'id': 25743, 'name': 'Luana Bertolucci Paixão'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [104.7, 34.9], 'player': {'id': 389489, 'name': 'Adriana Leal da Silva'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [102.3, 63.7], 'player': {'id': 389488, 'name': 'Ariadina Alves Borges'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [94.4, 72.5], 'player': {'id': 50003, 'name': 'Antonia Ronnycleide da Costa Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [103.6, 45.3], 'player': {'id': 5044, 'name': 'Débora Cristiane de Oliveira'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",a50e5818-d530-41ef-8bca-2e0d4672ee1a,,Off T,,0.020834688,Normal,Open Play,,,,Brazil Women's,1203,00:08:03.166,Shot,
,,,,,,,,,,,,,,,,5.164125,,,,,,,,,,,,,7634030d-035e-4381-9a53-0e7f657a7c99,468,,,"[106.1, 18.8]",3893801,11,,,True,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Adriana Leal da Silva,389489.0,Left Midfield,23,Brazil Women's,1203,"['c41e26b2-5cb5-4047-b4d8-d75fa6a457b0', 'f09ce32c-6933-4cca-a1da-be66a7070cb1']",32,,Right Foot,,"[105.3, 80.0]",,"[{'location': [108.8, 29.8], 'player': {'id': 402786, 'name': 'Yomira Tibisay Pinzón Ríos'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [107.6, 19.5], 'player': {'id': 402793, 'name': 'Katherine Lineth Castillo Macías'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [110.7, 7.0], 'player': {'id': 402797, 'name': 'Natalia Didelka Mills Urrunaga'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [108.9, 37.0], 'player': {'id': 402785, 'name': 'Rosario del Carmen Vargas Sarasqueta'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [118.8, 37.2], 'player': {'id': 402781, 'name': 'Yenith Elizabett Bailey de la Cruz'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.7, 41.1], 'player': {'id': 402794, 'name': 'Hilary Stacy Jaén Rodríguez'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [92.4, 48.8], 'player': {'id': 361339, 'name': 'Marta Alexandra Cox Villarreal'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [107.4, 12.9], 'player': {'id': 402784, 'name': 'Carina Alicia Baltrip-Reyes'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.3, 18.1], 'player': {'id': 359388, 'name': 'Aldrith Ivana Quintero Humphries'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [94.7, 32.2], 'player': {'id': 402796, 'name': 'Schiandra Yael González Jurado'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [85.9, 51.0], 'player': {'id': 50003, 'name': 'Antonia Ronnycleide da Costa Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [93.3, 19.0], 'player': {'id': 25743, 'name': 'Luana Bertolucci Paixão'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [105.3, 1.4], 'player': {'id': 25559, 'name': 'Tamires Cássia Dias de Britto'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [90.6, 33.7], 'player': {'id': 105708, 'name': 'Kerolin Nicoli Israel Ferraz'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [108.4, 36.3], 'player': {'id': 25561, 'name': 'Beatriz Zaneratto João'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [102.5, 37.8], 'player': {'id': 389488, 'name': 'Ariadina Alves Borges'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [109.5, 13.5], 'player': {'id': 5044, 'name': 'Débora Cristiane de Oliveira'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",2416ef0d-1686-485f-8c42-0a70b30750ce,,Wayward,,0.0076214443,Normal,Open Play,,,,Brazil Women's,1203,00:11:32.486,Shot,True
,,,,,,,,,,,,,,,,1.480888,,,,,,,,,,,,,2cea5d92-60d1-457b-adfd-f75ef0649fac,606,,,"[107.2, 39.7]",3893801,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Lauren Eduarda Leal Costa,182466.0,Right Center Back,29,Brazil Women's,1203,"['13f3b64b-51ba-4063-85d7-af41853f1239', '3d8a0ddd-db3a-4fdb-b4d1-65954c5d71a6']",5,True,Head,,"[120.0, 32.1, 0.4]",,"[{'location': [108.3, 29.1], 'player': {'id': 361339, 'name': 'Marta Alexandra Cox Villarreal'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [90.8, 59.0], 'player': {'id': 402794, 'name': 'Hilary Stacy Jaén Rodríguez'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [96.5, 39.7], 'player': {'id': 402789, 'name': 'Karla Paola Riley Serracín'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [107.4, 33.7], 'player': {'id': 402797, 'name': 'Natalia Didelka Mills Urrunaga'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [108.8, 37.0], 'player': {'id': 402784, 'name': 'Carina Alicia Baltrip-Reyes'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.8, 39.3], 'player': {'id': 402785, 'name': 'Rosario del Carmen Vargas Sarasqueta'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.4, 41.4], 'player': {'id': 402786, 'name': 'Yomira Tibisay Pinzón Ríos'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [103.3, 45.7], 'player': {'id': 402796, 'name': 'Schiandra Yael González Jurado'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [119.5, 40.5], 'player': {'id': 402781, 'name': 'Yenith Elizabett Bailey de la Cruz'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.1, 61.4], 'player': {'id': 359388, 'name': 'Aldrith Ivana Quintero Humphries'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [102.4, 51.3], 'player': {'id': 402793, 'name': 'Katherine Lineth Castillo Macías'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [106.6, 32.6], 'player': {'id': 105708, 'name': 'Kerolin Nicoli Israel Ferraz'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [97.0, 38.0], 'player': {'id': 25743, 'name': 'Luana Bertolucci Paixão'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [104.6, 28.0], 'player': {'id': 389489, 'name': 'Adriana Leal da Silva'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [107.5, 37.2], 'player': {'id': 5044, 'name': 'Débora Cristiane de Oliveira'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [105.9, 42.8], 'player': {'id': 25561, 'name': 'Beatriz Zaneratto João'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [100.2, 66.9], 'player': {'id': 389488, 'name': 'Ariadina Alves Borges'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [87.4, 58.5], 'player': {'id': 50003, 'name': 'Antonia Ronnycleide da Costa Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",d08c0c6e-4675-42b9-9f8a-fdc9417dc283,,Off T,,0.042497,Normal,Open Play,,,,Brazil Women's,1203,00:15:05.476,Shot,True
