50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,2.6467,,,,,,,,,,,,,,4ae370b6-b352-4e09-adbe-1117eca7bc55,1356,,"[113.3, 42.2]",267492,29,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Florin Andone,6731.0,Left Center Forward,49,RC Deportivo La Coruña,219,"['0a96a8a6-f3bc-4b73-8961-5107d5a660ec', 'f0c76bfb-cb96-4cf1-94f5-ca4058e090b1']",50,True,Head,,"[120.0, 21.1, 0.3]",,"[{'location': [113.0, 48.6], 'player': {'id': 5582, 'name': 'Celso Borges Mora'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [114.2, 41.8], 'player': {'id': 6729, 'name': 'Guilherme dos Santos Torres'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [100.9, 49.3], 'player': {'id': 6868, 'name': 'Bruno Alexandre Vilela Gama'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [117.4, 49.7], 'player': {'id': 6727, 'name': 'Raúl Albentosa Redal'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [113.0, 36.4], 'player': {'id': 6733, 'name': 'Pedro Mosquera Parada'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [119.3, 41.3], 'player': {'id': 20055, 'name': 'Marc-André ter Stegen'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.3, 49.9], 'player': {'id': 11094, 'name': 'Arda Turan'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [107.4, 38.7], 'player': {'id': 6998, 'name': 'Rafael Alcântara do Nascimento'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [113.3, 37.9], 'player': {'id': 10609, 'name': 'Jérémy Mathieu'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [116.7, 48.8], 'player': {'id': 5470, 'name': 'Ivan Rakitić'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [114.6, 48.6], 'player': {'id': 6849, 'name': 'Lucas Digne'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [115.5, 47.3], 'player': {'id': 5246, 'name': 'Luis Alberto Suárez Díaz'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [113.5, 41.6], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [112.5, 42.3], 'player': {'id': 5506, 'name': 'Javier Alejandro Mascherano'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [114.7, 42.6], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}]",b8e8c7bb-23fd-4d65-81a0-6654bc725b24,,Off T,,0.10692564,Normal,Open Play,,,,RC Deportivo La Coruña,219,00:29:50.659,Shot,True
,,,,,,,,,,,,,,,,,0.4388,,,,,,,,,,,,,,5dc77624-7b8d-41fe-ba89-ebe20a2c1d73,1588,,"[113.9, 36.7]",267492,35,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Center Back,62,Barcelona,217,"['269f3d4d-2a5e-4272-9572-2cc8c95b7c14', 'cfa90dfa-260b-42c4-8368-1b46e01b8a0d']",38,True,Head,,"[119.4, 38.1, 0.9]",,"[{'location': [113.2, 38.9], 'player': {'id': 6998, 'name': 'Rafael Alcântara do Nascimento'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [108.5, 41.0], 'player': {'id': 10609, 'name': 'Jérémy Mathieu'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [110.0, 44.0], 'player': {'id': 5246, 'name': 'Luis Alberto Suárez Díaz'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [104.6, 36.1], 'player': {'id': 5470, 'name': 'Ivan Rakitić'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [91.7, 28.7], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [99.3, 50.3], 'player': {'id': 11094, 'name': 'Arda Turan'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [112.4, 39.6], 'player': {'id': 6869, 'name': 'Alejandro Arribas Garrido'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.0, 36.6], 'player': {'id': 6733, 'name': 'Pedro Mosquera Parada'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [112.7, 33.6], 'player': {'id': 23800, 'name': 'Laureano Sanabria Ruiz'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.7, 36.4], 'player': {'id': 6727, 'name': 'Raúl Albentosa Redal'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.4, 38.0], 'player': {'id': 6729, 'name': 'Guilherme dos Santos Torres'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [109.1, 45.5], 'player': {'id': 6913, 'name': 'Fernando Navarro i Corbacho'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [108.7, 42.1], 'player': {'id': 5582, 'name': 'Celso Borges Mora'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [119.2, 38.4], 'player': {'id': 27305, 'name': 'Germán Darío Lux'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.4, 43.3], 'player': {'id': 6731, 'name': 'Florin Andone'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [95.6, 62.1], 'player': {'id': 6868, 'name': 'Bruno Alexandre Vilela Gama'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [96.9, 48.6], 'player': {'id': 6779, 'name': 'Emre Çolak'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}]",c134d110-615b-4479-85f5-52923211f3a2,True,Saved,,0.16910033,Normal,Open Play,,,,Barcelona,217,00:35:38.149,Shot,True
,,,,,,,,,,,,,,,,,0.7252,,,,,,,,,,,,,,223bedb8-0e5b-424e-bf43-64a5f6b85be2,1591,,"[115.6, 38.2]",267492,35,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rafael Alcântara do Nascimento,6998.0,Right Wing Back,62,Barcelona,217,['c4d4ea3c-c53b-4398-b026-b9c5cecde55c'],39,,Right Foot,,"[120.0, 43.0, 0.5]",True,"[{'location': [116.5, 37.7], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': True}, {'location': [116.6, 43.6], 'player': {'id': 5246, 'name': 'Luis Alberto Suárez Díaz'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [108.6, 40.8], 'player': {'id': 10609, 'name': 'Jérémy Mathieu'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [104.1, 35.7], 'player': {'id': 5470, 'name': 'Ivan Rakitić'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [115.2, 36.2], 'player': {'id': 6733, 'name': 'Pedro Mosquera Parada'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [114.4, 33.1], 'player': {'id': 23800, 'name': 'Laureano Sanabria Ruiz'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.9, 37.1], 'player': {'id': 6727, 'name': 'Raúl Albentosa Redal'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.2, 38.9], 'player': {'id': 6729, 'name': 'Guilherme dos Santos Torres'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [109.2, 42.2], 'player': {'id': 5582, 'name': 'Celso Borges Mora'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [110.9, 44.4], 'player': {'id': 6913, 'name': 'Fernando Navarro i Corbacho'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [119.2, 37.5], 'player': {'id': 27305, 'name': 'Germán Darío Lux'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [113.9, 39.3], 'player': {'id': 6869, 'name': 'Alejandro Arribas Garrido'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.3, 42.0], 'player': {'id': 6731, 'name': 'Florin Andone'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}]",,,Goal,,0.64026654,Normal,Open Play,,,,Barcelona,217,00:35:39.121,Shot,
,,,,,,,,,,,,,,,,,0.4177,,,,,,,,,,,,,,e1e44e76-037a-4d8f-8fe0-1ae1436d63a5,1767,,"[108.0, 51.9]",267492,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,69,Barcelona,217,['c5aa072a-dcc3-42d3-880b-d04cd0e8cce4'],34,,Right Foot,,"[120.0, 45.7, 0.2]",True,"[{'location': [104.5, 48.4], 'player': {'id': 6733, 'name': 'Pedro Mosquera Parada'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [101.2, 57.3], 'player': {'id': 11094, 'name': 'Arda Turan'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [108.7, 37.2], 'player': {'id': 10609, 'name': 'Jérémy Mathieu'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [107.6, 30.9], 'player': {'id': 4320, 'name': 'Neymar da Silva Santos Junior'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [92.9, 42.9], 'player': {'id': 6998, 'name': 'Rafael Alcântara do Nascimento'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [103.7, 44.9], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [107.7, 46.6], 'player': {'id': 6869, 'name': 'Alejandro Arribas Garrido'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.1, 50.1], 'player': {'id': 6913, 'name': 'Fernando Navarro i Corbacho'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [105.6, 39.0], 'player': {'id': 6727, 'name': 'Raúl Albentosa Redal'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.4, 31.2], 'player': {'id': 23800, 'name': 'Laureano Sanabria Ruiz'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [94.2, 32.2], 'player': {'id': 6729, 'name': 'Guilherme dos Santos Torres'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [94.1, 21.5], 'player': {'id': 5582, 'name': 'Celso Borges Mora'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [119.0, 41.9], 'player': {'id': 27305, 'name': 'Germán Darío Lux'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",335e21f8-4e0c-478a-abc2-cd05aa444b00,,Off T,,0.07118502,Normal,Open Play,,,,Barcelona,217,00:40:34.267,Shot,
,,,,,,,,,,,,,,,,,0.8015,,,,,,,,,,,,,,be9632c6-be92-4758-b072-45034e78c732,1862,,"[111.3, 32.2]",267492,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,74,Barcelona,217,['96d8bdef-af10-480f-b7f5-17b89a9f5972'],30,,Left Foot,,"[120.0, 42.9, 0.3]",,"[{'location': [107.7, 41.5], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': True}, {'location': [99.4, 31.5], 'player': {'id': 6998, 'name': 'Rafael Alcântara do Nascimento'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [103.7, 25.6], 'player': {'id': 4320, 'name': 'Neymar da Silva Santos Junior'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [104.8, 53.4], 'player': {'id': 11094, 'name': 'Arda Turan'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [108.6, 31.4], 'player': {'id': 6727, 'name': 'Raúl Albentosa Redal'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.0, 35.8], 'player': {'id': 6733, 'name': 'Pedro Mosquera Parada'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [110.7, 38.2], 'player': {'id': 6869, 'name': 'Alejandro Arribas Garrido'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.7, 42.6], 'player': {'id': 6913, 'name': 'Fernando Navarro i Corbacho'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.3, 24.9], 'player': {'id': 23800, 'name': 'Laureano Sanabria Ruiz'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.8, 23.3], 'player': {'id': 5582, 'name': 'Celso Borges Mora'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [103.0, 27.9], 'player': {'id': 6729, 'name': 'Guilherme dos Santos Torres'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [116.5, 36.4], 'player': {'id': 27305, 'name': 'Germán Darío Lux'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",5a35fe33-5d7c-4ad5-a8b0-753eedc605d7,True,Goal,,0.26445764,Normal,Open Play,,,,Barcelona,217,00:42:30.085,Shot,
,,,,,,,,,,,,,,,,,0.8691,,,,,,,,,,,,,,0fe6e6d1-7ee4-4087-b2ed-1e7450ab8ca1,1929,,"[107.4, 55.5]",267492,44,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,78,Barcelona,217,['ba1010ed-4d1c-401a-a2f0-6ca39b18d10c'],34,,Right Foot,,"[120.0, 36.3, 0.3]",,"[{'location': [84.7, 29.4], 'player': {'id': 5470, 'name': 'Ivan Rakitić'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [106.8, 48.9], 'player': {'id': 4320, 'name': 'Neymar da Silva Santos Junior'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [103.5, 45.6], 'player': {'id': 11094, 'name': 'Arda Turan'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [108.4, 53.0], 'player': {'id': 6869, 'name': 'Alejandro Arribas Garrido'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.4, 53.2], 'player': {'id': 6913, 'name': 'Fernando Navarro i Corbacho'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [96.8, 52.5], 'player': {'id': 6733, 'name': 'Pedro Mosquera Parada'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [107.8, 43.3], 'player': {'id': 6727, 'name': 'Raúl Albentosa Redal'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [98.3, 27.4], 'player': {'id': 23800, 'name': 'Laureano Sanabria Ruiz'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.5, 43.5], 'player': {'id': 27305, 'name': 'Germán Darío Lux'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.8, 47.3], 'player': {'id': 6729, 'name': 'Guilherme dos Santos Torres'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}]",759f2af1-4bc9-4b27-b082-839148027430,,Post,,0.041215308,Half Volley,Open Play,,,,Barcelona,217,00:44:34.497,Shot,
,,,,,,,,,,,,,,,,,1.0327,,,,,,,,,,,,,,3b6321ef-de65-48b5-b389-ac647c07e230,1957,,"[93.8, 26.8]",267492,46,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,81,Barcelona,217,['da9100db-c202-4bb6-8cf7-4f0e7b313658'],1,,Right Foot,,"[120.0, 35.8, 2.3]",,"[{'location': [91.7, 28.4], 'player': {'id': 10609, 'name': 'Jérémy Mathieu'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [103.6, 20.9], 'player': {'id': 5470, 'name': 'Ivan Rakitić'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [105.1, 30.8], 'player': {'id': 4320, 'name': 'Neymar da Silva Santos Junior'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [103.7, 36.5], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': True}, {'location': [104.0, 41.7], 'player': {'id': 6998, 'name': 'Rafael Alcântara do Nascimento'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [104.5, 27.9], 'player': {'id': 23800, 'name': 'Laureano Sanabria Ruiz'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.3, 29.3], 'player': {'id': 6868, 'name': 'Bruno Alexandre Vilela Gama'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [104.2, 30.3], 'player': {'id': 5582, 'name': 'Celso Borges Mora'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [104.1, 31.3], 'player': {'id': 6727, 'name': 'Raúl Albentosa Redal'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.0, 32.3], 'player': {'id': 6731, 'name': 'Florin Andone'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [104.2, 34.1], 'player': {'id': 6869, 'name': 'Alejandro Arribas Garrido'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [118.9, 38.9], 'player': {'id': 27305, 'name': 'Germán Darío Lux'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.5, 39.7], 'player': {'id': 6733, 'name': 'Pedro Mosquera Parada'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [105.1, 41.6], 'player': {'id': 6913, 'name': 'Fernando Navarro i Corbacho'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [99.5, 43.0], 'player': {'id': 6779, 'name': 'Emre Çolak'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [103.7, 33.2], 'player': {'id': 6729, 'name': 'Guilherme dos Santos Torres'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}]",,,Off T,,0.04014019,Normal,Free Kick,,,,Barcelona,217,00:46:01.445,Shot,
,,,,,,,,,,,,,,,,,0.028788,,,,,,,,,,,,,,adfdde19-83c5-4506-89c2-8207dc9d5048,2131,,"[108.6, 26.1]",267492,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,91,Barcelona,217,"['156fb53b-d78e-4150-8720-86d7ffa9477c', '9d2787af-4c06-49ff-8453-26201d912353', 'e57def70-79cc-49e5-b450-bb6627a836c3']",22,,Right Foot,,"[110.6, 29.0]",True,"[{'location': [108.0, 17.8], 'player': {'id': 6849, 'name': 'Lucas Digne'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [117.9, 37.3], 'player': {'id': 27305, 'name': 'Germán Darío Lux'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.2, 23.6], 'player': {'id': 6729, 'name': 'Guilherme dos Santos Torres'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [105.6, 18.8], 'player': {'id': 23800, 'name': 'Laureano Sanabria Ruiz'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.3, 21.9], 'player': {'id': 6727, 'name': 'Raúl Albentosa Redal'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.9, 28.9], 'player': {'id': 6869, 'name': 'Alejandro Arribas Garrido'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.5, 33.0], 'player': {'id': 6733, 'name': 'Pedro Mosquera Parada'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [108.8, 39.1], 'player': {'id': 6913, 'name': 'Fernando Navarro i Corbacho'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.9, 40.9], 'player': {'id': 6868, 'name': 'Bruno Alexandre Vilela Gama'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [104.8, 51.1], 'player': {'id': 11094, 'name': 'Arda Turan'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [105.8, 38.9], 'player': {'id': 6402, 'name': 'Francisco Alcácer García'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [108.2, 26.9], 'player': {'id': 6998, 'name': 'Rafael Alcântara do Nascimento'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}]",e300dceb-1ed9-43e7-9ab9-5a2d87741d30,,Blocked,,0.057066366,Normal,Open Play,,,,Barcelona,217,00:04:22.841,Shot,True
,,,,,,,,,,,,,,,,,0.0953,,,,,,,,,,,,,,02a88d89-9b15-4701-ad5f-2e47b6c2f0ce,2273,,"[106.0, 29.5]",267492,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Florin Andone,6731.0,Left Center Forward,97,RC Deportivo La Coruña,219,"['2b8f464f-f945-453b-8208-6c29bf2b1508', 'b84f5f0a-c29d-4129-9a8a-0634c04e264c']",36,,Right Foot,,"[107.0, 30.2]",,"[{'location': [107.4, 30.2], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [109.7, 24.3], 'player': {'id': 5506, 'name': 'Javier Alejandro Mascherano'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.3, 37.3], 'player': {'id': 10609, 'name': 'Jérémy Mathieu'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [90.3, 27.6], 'player': {'id': 5470, 'name': 'Ivan Rakitić'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [118.6, 38.5], 'player': {'id': 20055, 'name': 'Marc-André ter Stegen'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",af4d339b-93b6-4bf4-bb15-cd63c6f25622,,Blocked,,0.06347098,Normal,Open Play,,,,RC Deportivo La Coruña,219,00:07:36.132,Shot,
,,,,,,,,,,,,,,,,,0.499533,,,,,,,,,,,,,,f26c2bf2-63ca-4a30-9cc0-9cc0d8b078ce,2459,,"[112.8, 29.5]",267492,57,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Left Center Midfield,105,Barcelona,217,['fae78507-9b1c-46fd-b016-8e8afdf00cef'],15,,Left Foot,,"[120.0, 39.2, 2.4]",True,"[{'location': [103.0, 20.6], 'player': {'id': 6849, 'name': 'Lucas Digne'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [107.3, 50.9], 'player': {'id': 11094, 'name': 'Arda Turan'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [106.4, 39.2], 'player': {'id': 6402, 'name': 'Francisco Alcácer García'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [106.6, 41.7], 'player': {'id': 6913, 'name': 'Fernando Navarro i Corbacho'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [99.4, 46.3], 'player': {'id': 6868, 'name': 'Bruno Alexandre Vilela Gama'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [112.7, 31.0], 'player': {'id': 6869, 'name': 'Alejandro Arribas Garrido'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [119.0, 37.9], 'player': {'id': 27305, 'name': 'Germán Darío Lux'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [99.9, 33.2], 'player': {'id': 6729, 'name': 'Guilherme dos Santos Torres'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [104.9, 27.3], 'player': {'id': 6727, 'name': 'Raúl Albentosa Redal'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.2, 25.8], 'player': {'id': 23800, 'name': 'Laureano Sanabria Ruiz'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",afdce6f0-a7ca-47ca-a38c-583b43f24ba6,,Goal,,0.1158993,Normal,Open Play,,,,Barcelona,217,00:12:15.623,Shot,
