50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.906149,,,,,,,,,,e349f2e2-28ab-4d20-9510-4afc6b1fb072,172,,,"[101.3, 32.2]",3893824,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Katie McCabe,15620.0,Left Wing Back,13,Republic of Ireland Women's,16768,['dfdef2e4-4183-4b86-ac9b-bfb4f910dbe3'],40,,Left Foot,"[120.0, 45.3, 0.2]",True,"[{'location': [105.6, 64.0], 'player': {'id': 135755, 'name': 'Ashleigh Plumptre'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [118.8, 38.5], 'player': {'id': 25718, 'name': 'Chiamaka Cynthia Nnadozie'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [111.1, 42.2], 'player': {'id': 338631, 'name': 'Oluwatosin Blessing Demehin'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.7, 43.6], 'player': {'id': 62908, 'name': 'Christy Onyenaturuchi Ucheibe'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [112.7, 36.8], 'player': {'id': 25470, 'name': 'Osinachi Marvis Ohale'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.9, 44.1], 'player': {'id': 25469, 'name': 'Halimatu Ibrahim Ayinde'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [103.8, 34.5], 'player': {'id': 106836, 'name': 'Michelle Alozie'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [99.5, 37.4], 'player': {'id': 50020, 'name': 'Antionette Oyedupe Payne'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [93.1, 33.0], 'player': {'id': 26156, 'name': 'Rasheedat Busayo Ajibade'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [89.8, 41.0], 'player': {'id': 35406, 'name': 'Ruesha Littlejohn'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [111.7, 41.3], 'player': {'id': 142768, 'name': 'Kyra Carusa'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [104.3, 46.5], 'player': {'id': 5084, 'name': ""Denise O'Sullivan""}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [106.7, 37.7], 'player': {'id': 389494, 'name': 'Sinead Farrelly'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [90.5, 57.3], 'player': {'id': 327715, 'name': 'Lily Agg'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}]",27cd5959-3beb-4c06-8e5d-608dbcf355c3,,Off T,,0.07318147,Normal,Open Play,,,,Republic of Ireland Women's,16768,00:04:40.463,Shot,
,,,,,,,,,,,,,,,,,,0.886461,,,,,,,,,,0022e025-33e3-44f4-810f-ca03ba0da07f,542,,,"[110.7, 47.6]",3893824,13,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Asisat Lamina Oshoala,24881.0,Center Forward,29,Nigeria Women's,1213,"['0590332e-290f-42ed-b1b1-cd071f4bc1e0', 'f0f80bfb-4b06-4093-81d4-ccd0da0b6979']",17,,Right Foot,"[120.0, 33.4, 1.6]",,"[{'location': [93.1, 30.7], 'player': {'id': 25461, 'name': 'Uchenna Kanu'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [116.6, 44.6], 'player': {'id': 31555, 'name': 'Courtney Brosnan'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.2, 48.6], 'player': {'id': 23413, 'name': 'Megan Connolly'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.6, 46.5], 'player': {'id': 15621, 'name': 'Louise Quinn'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [106.2, 38.7], 'player': {'id': 19777, 'name': 'Niamh Fahey'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [99.0, 34.7], 'player': {'id': 327715, 'name': 'Lily Agg'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}]",1f5a7922-9439-4ead-9be4-b709bf6912ff,True,Off T,,0.33622468,Normal,Open Play,,,,Nigeria Women's,1213,00:13:17.898,Shot,True
,,,,,,,,,,,,,,,,,,1.695622,,,,,,,,,,433c2837-54ec-4e33-9058-22835f30d1df,1009,,,"[114.0, 32.8]",3893824,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sinead Farrelly,389494.0,Left Wing,49,Republic of Ireland Women's,16768,['73bce837-2af0-4727-8bab-2c8f2f37ac9e'],46,,Right Foot,"[120.0, 33.1, 0.4]",True,"[{'location': [101.3, 36.3], 'player': {'id': 26156, 'name': 'Rasheedat Busayo Ajibade'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [113.6, 57.2], 'player': {'id': 135755, 'name': 'Ashleigh Plumptre'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [116.7, 50.1], 'player': {'id': 25469, 'name': 'Halimatu Ibrahim Ayinde'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [108.5, 56.9], 'player': {'id': 62908, 'name': 'Christy Onyenaturuchi Ucheibe'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [117.8, 42.3], 'player': {'id': 25470, 'name': 'Osinachi Marvis Ohale'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [114.5, 42.0], 'player': {'id': 338631, 'name': 'Oluwatosin Blessing Demehin'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.0, 60.4], 'player': {'id': 25461, 'name': 'Uchenna Kanu'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [115.7, 34.0], 'player': {'id': 106836, 'name': 'Michelle Alozie'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.1, 36.3], 'player': {'id': 25718, 'name': 'Chiamaka Cynthia Nnadozie'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [92.8, 55.8], 'player': {'id': 15620, 'name': 'Katie McCabe'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [115.6, 44.1], 'player': {'id': 142768, 'name': 'Kyra Carusa'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [99.6, 57.8], 'player': {'id': 5084, 'name': ""Denise O'Sullivan""}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",6f8d068e-ef7e-4ebb-b10b-32b32d240770,,Off T,,0.0739294,Volley,Open Play,,,,Republic of Ireland Women's,16768,00:24:46.334,Shot,
,,,,,,,,,,,,,,,,,,0.53208,,,,,,,,,,f18431a3-d49f-444e-b34a-fbe6829f515a,1487,,,"[114.7, 38.1]",3893824,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Kyra Carusa,142768.0,Center Forward,72,Republic of Ireland Women's,16768,"['352fe17f-58c6-4cdb-8fac-3901699e6b6f', 'f180f117-ab41-47f9-80d7-9487fe91bd71']",47,True,Head,"[117.6, 39.2, 1.0]",,"[{'location': [115.3, 38.7], 'player': {'id': 25470, 'name': 'Osinachi Marvis Ohale'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [115.0, 36.8], 'player': {'id': 106836, 'name': 'Michelle Alozie'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.4, 51.5], 'player': {'id': 338631, 'name': 'Oluwatosin Blessing Demehin'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [115.4, 31.7], 'player': {'id': 135755, 'name': 'Ashleigh Plumptre'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [115.6, 30.1], 'player': {'id': 26156, 'name': 'Rasheedat Busayo Ajibade'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [98.4, 52.4], 'player': {'id': 62908, 'name': 'Christy Onyenaturuchi Ucheibe'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [100.1, 48.1], 'player': {'id': 50020, 'name': 'Antionette Oyedupe Payne'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [118.2, 39.1], 'player': {'id': 25718, 'name': 'Chiamaka Cynthia Nnadozie'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [116.0, 31.5], 'player': {'id': 389494, 'name': 'Sinead Farrelly'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [115.7, 28.5], 'player': {'id': 15621, 'name': 'Louise Quinn'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': True}, {'location': [100.7, 51.6], 'player': {'id': 19777, 'name': 'Niamh Fahey'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [105.4, 56.7], 'player': {'id': 23413, 'name': 'Megan Connolly'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}]",46207b86-c8c8-470a-8d53-7caad7c317fb,,Saved,,0.15728918,Normal,Open Play,,,,Republic of Ireland Women's,16768,00:35:47.891,Shot,True
,,,,,,,,,,,,,,,,,,1.679744,,,,,,,,,,82ff8519-4801-455a-9b76-a7bc190713d8,1562,,,"[94.2, 36.7]",3893824,37,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Antionette Oyedupe Payne,50020.0,Center Attacking Midfield,78,Nigeria Women's,1213,['cd732508-41c5-40b3-afaf-6d5ee7e7e5ed'],56,,Left Foot,"[120.0, 46.1, 0.2]",,"[{'location': [100.4, 41.9], 'player': {'id': 15621, 'name': 'Louise Quinn'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [118.8, 39.9], 'player': {'id': 31555, 'name': 'Courtney Brosnan'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [94.1, 40.0], 'player': {'id': 327715, 'name': 'Lily Agg'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [100.0, 50.7], 'player': {'id': 23413, 'name': 'Megan Connolly'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [97.5, 36.4], 'player': {'id': 19777, 'name': 'Niamh Fahey'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.6, 31.4], 'player': {'id': 16382, 'name': 'Heather Payne'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [99.8, 46.2], 'player': {'id': 24881, 'name': 'Asisat Lamina Oshoala'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [100.1, 24.3], 'player': {'id': 25461, 'name': 'Uchenna Kanu'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",a18c76a8-34dd-4dec-8c9c-123e0f86a57b,,Off T,,0.03430455,Normal,Open Play,,,,Nigeria Women's,1213,00:37:56.527,Shot,
,,,,,,,,,,,,,,,,,,0.402759,,,,,,,,,,61e23755-80b0-47d4-88cc-ef2757a23195,1746,,,"[111.4, 24.0]",3893824,43,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Antionette Oyedupe Payne,50020.0,Center Attacking Midfield,89,Nigeria Women's,1213,"['7775e9f7-682d-4e0b-b3c0-049f7ee3df3f', '9232294d-5b7d-4e3d-8ea2-fe918bb2c38e', '966ef9b4-01ab-449e-abeb-5fd319fef7c1']",57,,Right Foot,"[115.3, 33.0]",,"[{'location': [114.8, 44.6], 'player': {'id': 16382, 'name': 'Heather Payne'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [113.6, 47.6], 'player': {'id': 389494, 'name': 'Sinead Farrelly'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [115.3, 39.5], 'player': {'id': 15621, 'name': 'Louise Quinn'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [107.6, 33.8], 'player': {'id': 327715, 'name': 'Lily Agg'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [111.3, 41.2], 'player': {'id': 35406, 'name': 'Ruesha Littlejohn'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [114.5, 32.9], 'player': {'id': 23413, 'name': 'Megan Connolly'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.6, 25.0], 'player': {'id': 19777, 'name': 'Niamh Fahey'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [118.5, 36.8], 'player': {'id': 31555, 'name': 'Courtney Brosnan'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [111.6, 47.5], 'player': {'id': 26156, 'name': 'Rasheedat Busayo Ajibade'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [113.8, 46.4], 'player': {'id': 24881, 'name': 'Asisat Lamina Oshoala'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [113.5, 41.4], 'player': {'id': 25461, 'name': 'Uchenna Kanu'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [104.4, 33.5], 'player': {'id': 135755, 'name': 'Ashleigh Plumptre'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",a6592c37-d020-40a0-824d-1e5fe61af333,,Blocked,,0.016430566,Normal,Open Play,,,,Nigeria Women's,1213,00:43:57.627,Shot,True
,,,,,,,,,,,,,,,,,,0.538144,,,,,,,,,,9f96c325-eeb5-4d3c-a74b-92d536006f0c,2038,,,"[113.5, 40.5]",3893824,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Uchenna Kanu,25461.0,Left Wing,104,Nigeria Women's,1213,"['1a95172c-14e4-4298-8ea3-7db463351e2f', '6b27c13b-5967-46ca-b1df-8d42fb1afdeb']",26,True,Head,"[118.6, 39.2, 0.7]",,"[{'location': [103.8, 30.8], 'player': {'id': 327715, 'name': 'Lily Agg'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [106.2, 40.0], 'player': {'id': 35406, 'name': 'Ruesha Littlejohn'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [107.3, 27.0], 'player': {'id': 15621, 'name': 'Louise Quinn'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [111.8, 39.3], 'player': {'id': 19777, 'name': 'Niamh Fahey'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.0, 43.6], 'player': {'id': 389494, 'name': 'Sinead Farrelly'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [113.8, 43.3], 'player': {'id': 15620, 'name': 'Katie McCabe'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [113.0, 39.9], 'player': {'id': 23413, 'name': 'Megan Connolly'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [118.8, 40.7], 'player': {'id': 31555, 'name': 'Courtney Brosnan'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [99.1, 49.6], 'player': {'id': 62908, 'name': 'Christy Onyenaturuchi Ucheibe'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [113.1, 41.8], 'player': {'id': 26156, 'name': 'Rasheedat Busayo Ajibade'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [114.4, 45.4], 'player': {'id': 24881, 'name': 'Asisat Lamina Oshoala'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",746f795e-9563-4357-bd1a-4363c81f79ab,,Saved to Post,True,0.2337336,Normal,Open Play,,,,Nigeria Women's,1213,00:06:26.514,Shot,True
,,,,,,,,,,,,,,,,,,1.579399,,,,,,,,,,bcf2e65a-5b02-4e2d-848e-8707644de7f5,2065,,,"[108.6, 50.6]",3893824,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Asisat Lamina Oshoala,24881.0,Center Forward,105,Nigeria Women's,1213,"['4586b263-6ffe-4717-af8b-64b0e8eca82b', '6be49c34-e231-47ae-8622-d05c5abcff11']",7,,Right Foot,"[120.0, 32.4, 0.2]",,"[{'location': [107.0, 30.4], 'player': {'id': 16382, 'name': 'Heather Payne'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [109.4, 49.0], 'player': {'id': 15621, 'name': 'Louise Quinn'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [98.6, 63.5], 'player': {'id': 15620, 'name': 'Katie McCabe'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [106.5, 52.0], 'player': {'id': 23413, 'name': 'Megan Connolly'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.5, 46.1], 'player': {'id': 327715, 'name': 'Lily Agg'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [108.9, 39.8], 'player': {'id': 19777, 'name': 'Niamh Fahey'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [117.8, 42.8], 'player': {'id': 31555, 'name': 'Courtney Brosnan'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.7, 67.2], 'player': {'id': 50020, 'name': 'Antionette Oyedupe Payne'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [108.3, 33.9], 'player': {'id': 25461, 'name': 'Uchenna Kanu'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [102.8, 52.7], 'player': {'id': 26156, 'name': 'Rasheedat Busayo Ajibade'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",e931c0b4-5e27-49a0-90f5-b64f6727e254,,Off T,,0.098477766,Normal,Open Play,,,,Nigeria Women's,1213,00:07:07.034,Shot,True
,,,,,,,,,,,,,,,,,,0.033888,,,,,,,,,,3fc8b1d2-87f3-41db-8588-b6846c96d2c0,2163,,,"[107.7, 45.1]",3893824,56,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Louise Quinn,15621.0,Center Back,113,Republic of Ireland Women's,16768,"['9e66bf39-dd65-46d0-89bc-eb7da8b3f03b', 'ec0f16ea-d376-4cb3-8a0f-7c996ad10912']",34,,Left Foot,"[108.4, 44.7]",True,"[{'location': [117.9, 41.3], 'player': {'id': 25718, 'name': 'Chiamaka Cynthia Nnadozie'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.3, 40.3], 'player': {'id': 62908, 'name': 'Christy Onyenaturuchi Ucheibe'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [110.5, 44.6], 'player': {'id': 135755, 'name': 'Ashleigh Plumptre'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [112.7, 47.8], 'player': {'id': 26156, 'name': 'Rasheedat Busayo Ajibade'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [110.6, 43.3], 'player': {'id': 338631, 'name': 'Oluwatosin Blessing Demehin'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.2, 44.4], 'player': {'id': 25469, 'name': 'Halimatu Ibrahim Ayinde'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [112.8, 41.2], 'player': {'id': 25470, 'name': 'Osinachi Marvis Ohale'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.9, 38.0], 'player': {'id': 106836, 'name': 'Michelle Alozie'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [108.4, 27.4], 'player': {'id': 25461, 'name': 'Uchenna Kanu'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [110.3, 27.5], 'player': {'id': 389494, 'name': 'Sinead Farrelly'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [112.4, 39.5], 'player': {'id': 142768, 'name': 'Kyra Carusa'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [107.7, 55.8], 'player': {'id': 5084, 'name': ""Denise O'Sullivan""}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [104.8, 41.4], 'player': {'id': 327715, 'name': 'Lily Agg'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}]",,,Blocked,,0.095190465,Normal,Open Play,,,,Republic of Ireland Women's,16768,00:11:34.504,Shot,
,,,,,,,,,,,,,,,,,,0.154678,,,,,,,,,,a124f5b5-b45e-4165-b2ae-2dc5c1f60b0e,2401,,,"[106.8, 44.0]",3893824,61,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Denise O'Sullivan,5084.0,Right Wing,126,Republic of Ireland Women's,16768,"['05ae1d79-6f0f-4576-8590-67405a9a53b6', '15bc7f14-4242-47fa-b47d-dda53962748a']",35,,Right Foot,"[108.7, 43.9]",,"[{'location': [117.3, 40.7], 'player': {'id': 25718, 'name': 'Chiamaka Cynthia Nnadozie'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [97.6, 43.3], 'player': {'id': 26156, 'name': 'Rasheedat Busayo Ajibade'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [88.5, 18.3], 'player': {'id': 25461, 'name': 'Uchenna Kanu'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [101.5, 37.3], 'player': {'id': 50020, 'name': 'Antionette Oyedupe Payne'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [105.2, 38.0], 'player': {'id': 25469, 'name': 'Halimatu Ibrahim Ayinde'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [108.6, 43.7], 'player': {'id': 135755, 'name': 'Ashleigh Plumptre'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [109.0, 39.3], 'player': {'id': 338631, 'name': 'Oluwatosin Blessing Demehin'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.7, 33.2], 'player': {'id': 25470, 'name': 'Osinachi Marvis Ohale'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.4, 27.1], 'player': {'id': 62908, 'name': 'Christy Onyenaturuchi Ucheibe'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [107.5, 25.8], 'player': {'id': 106836, 'name': 'Michelle Alozie'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [98.5, 11.6], 'player': {'id': 15620, 'name': 'Katie McCabe'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [104.9, 26.9], 'player': {'id': 389494, 'name': 'Sinead Farrelly'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [106.6, 50.7], 'player': {'id': 16382, 'name': 'Heather Payne'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [101.9, 27.3], 'player': {'id': 142768, 'name': 'Kyra Carusa'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [99.9, 38.9], 'player': {'id': 327715, 'name': 'Lily Agg'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}]",6bd6e36d-95b2-4ebf-862b-0e5faf7f2d99,,Blocked,,0.096518874,Normal,Open Play,,,,Republic of Ireland Women's,16768,00:16:35.180,Shot,
