50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.035327,,,,,,,,,,,,,,5779b50b-3385-48ac-80d8-07edeccf44c3,345,,"[112.6, 45.3]",3825872,7,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Saúl Ñíguez Esclapez,6381.0,Left Center Midfield,17,Atlético Madrid,212,"['36dea08d-c6fb-4f55-a355-aef0534471ec', '8b478d26-9764-4cb2-b769-25e9d21b9ba1']",27,True,Head,"[120.0, 39.4, 3.3]",,"[{'location': [118.8, 40.4], 'player': {'id': 6654, 'name': 'Antonio Adán Garrido'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [116.1, 38.7], 'player': {'id': 5487, 'name': 'Antoine Griezmann'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [111.3, 43.1], 'player': {'id': 5484, 'name': 'Lucas Hernández Pi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [109.9, 39.9], 'player': {'id': 6382, 'name': 'Fernando José Torres Sanz'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [95.3, 51.4], 'player': {'id': 6375, 'name': 'Juan Francisco Torres Belén'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [101.2, 40.8], 'player': {'id': 19668, 'name': 'Augusto Matías Fernández'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [109.3, 36.0], 'player': {'id': 21877, 'name': 'Ignacio Monsalve Vicente'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [111.8, 48.6], 'player': {'id': 26723, 'name': 'Álvaro Cejudo Carmona'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [102.6, 40.6], 'player': {'id': 3601, 'name': 'Charly Musonda Junior'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [111.2, 33.2], 'player': {'id': 6865, 'name': 'Francisco José Molinero Calderón'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [113.9, 40.8], 'player': {'id': 6593, 'name': 'Martín Montoya Torralbo'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [112.3, 43.5], 'player': {'id': 6697, 'name': 'Daniel Ceballos Fernández'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [111.4, 40.2], 'player': {'id': 5671, 'name': ""Alfred John Momar N''Diaye""}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [111.6, 38.7], 'player': {'id': 7161, 'name': 'Germán Alejandro Pezzella'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [98.4, 53.5], 'player': {'id': 6832, 'name': 'Rubén Castro Martín'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [113.6, 45.0], 'player': {'id': 27349, 'name': 'Heiko Westermann'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}]",f12f5d77-ec21-4a90-905c-2721da564270,,,Off T,,0.06707877,Normal,Open Play,,,,Atlético Madrid,212,00:07:27.493,Shot,True
,,,,,,,,,,,,,,,1.406066,,,,,,,,,,,,,,e7ab32be-c85f-40d2-b0a7-d3d624846a99,585,,"[84.8, 44.5]",3825872,13,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Álvaro Cejudo Carmona,26723.0,Left Wing,26,Real Betis,218,['af204e4c-b612-45a8-99f4-3a6794f52687'],18,,Right Foot,"[120.0, 34.3, 0.5]",,"[{'location': [90.9, 31.1], 'player': {'id': 3601, 'name': 'Charly Musonda Junior'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [102.7, 21.3], 'player': {'id': 7161, 'name': 'Germán Alejandro Pezzella'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [103.1, 39.0], 'player': {'id': 5671, 'name': ""Alfred John Momar N''Diaye""}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [96.0, 48.8], 'player': {'id': 6697, 'name': 'Daniel Ceballos Fernández'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [101.7, 54.1], 'player': {'id': 6655, 'name': 'Fabián Ruiz Peña'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [103.3, 56.3], 'player': {'id': 27349, 'name': 'Heiko Westermann'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [107.1, 47.7], 'player': {'id': 6832, 'name': 'Rubén Castro Martín'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [102.4, 53.4], 'player': {'id': 19668, 'name': 'Augusto Matías Fernández'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [104.2, 57.1], 'player': {'id': 6320, 'name': 'Filipe Luís Kasmirski'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [99.9, 47.3], 'player': {'id': 5484, 'name': 'Lucas Hernández Pi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.5, 48.4], 'player': {'id': 5487, 'name': 'Antoine Griezmann'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [99.9, 43.8], 'player': {'id': 6384, 'name': 'Gabriel Fernández Arenas'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [99.9, 42.4], 'player': {'id': 6381, 'name': 'Saúl Ñíguez Esclapez'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [99.8, 41.4], 'player': {'id': 6382, 'name': 'Fernando José Torres Sanz'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [102.6, 45.7], 'player': {'id': 6375, 'name': 'Juan Francisco Torres Belén'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.5, 37.9], 'player': {'id': 5199, 'name': 'Jorge Resurrección Merodio'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [102.6, 32.3], 'player': {'id': 21877, 'name': 'Ignacio Monsalve Vicente'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [117.8, 39.8], 'player': {'id': 6378, 'name': 'Jan Oblak'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,,,Off T,,0.014856634,Normal,Free Kick,,,,Real Betis,218,00:13:18.627,Shot,
,,,,,,,,,,,,,,,1.554246,,,,,,,,,,,,,,3fd820a1-d431-4328-a506-e20654550b9f,768,,"[112.3, 44.5]",3825872,17,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Right Center Forward,37,Atlético Madrid,212,"['4497a9c5-bcae-43ee-bbca-47c63a0586f2', '63175c85-28ef-43a9-884c-d749ba0c48c8']",15,True,Head,"[120.0, 43.3, 6.7]",,"[{'location': [105.1, 27.4], 'player': {'id': 6697, 'name': 'Daniel Ceballos Fernández'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [111.3, 30.4], 'player': {'id': 7161, 'name': 'Germán Alejandro Pezzella'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.5, 34.4], 'player': {'id': 5671, 'name': ""Alfred John Momar N''Diaye""}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [109.6, 27.1], 'player': {'id': 5199, 'name': 'Jorge Resurrección Merodio'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [99.3, 51.9], 'player': {'id': 6375, 'name': 'Juan Francisco Torres Belén'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [111.7, 36.0], 'player': {'id': 6382, 'name': 'Fernando José Torres Sanz'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [113.6, 37.6], 'player': {'id': 27349, 'name': 'Heiko Westermann'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [119.3, 40.9], 'player': {'id': 6654, 'name': 'Antonio Adán Garrido'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [111.9, 43.5], 'player': {'id': 6593, 'name': 'Martín Montoya Torralbo'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.4, 49.8], 'player': {'id': 26723, 'name': 'Álvaro Cejudo Carmona'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}]",d477b6e2-29a6-48f0-b6cd-ff121f5f190a,,,Off T,,0.11978532,Normal,Open Play,,,,Atlético Madrid,212,00:17:15.843,Shot,True
,,,,,,,,,,,,,,,0.257602,,,,,,,,,,,,,,e2f41f74-2216-49c3-b1a0-ae68ea9fb4d0,988,,"[94.6, 31.1]",3825872,21,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Antoine Griezmann,5487.0,Right Center Forward,44,Atlético Madrid,212,"['32328361-d838-46de-8a9f-17f581d2358f', '56851509-ba37-4374-918e-1b044ca0d176']",24,,Left Foot,"[99.1, 33.2]",True,"[{'location': [89.4, 25.9], 'player': {'id': 6697, 'name': 'Daniel Ceballos Fernández'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [90.1, 37.7], 'player': {'id': 6655, 'name': 'Fabián Ruiz Peña'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [114.3, 37.4], 'player': {'id': 6654, 'name': 'Antonio Adán Garrido'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [99.8, 30.9], 'player': {'id': 6865, 'name': 'Francisco José Molinero Calderón'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [98.4, 35.1], 'player': {'id': 7161, 'name': 'Germán Alejandro Pezzella'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [99.4, 33.9], 'player': {'id': 5671, 'name': ""Alfred John Momar N''Diaye""}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [96.3, 40.3], 'player': {'id': 27349, 'name': 'Heiko Westermann'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.8, 35.9], 'player': {'id': 6593, 'name': 'Martín Montoya Torralbo'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [100.5, 41.7], 'player': {'id': 26723, 'name': 'Álvaro Cejudo Carmona'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [101.0, 25.8], 'player': {'id': 6381, 'name': 'Saúl Ñíguez Esclapez'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [101.5, 34.0], 'player': {'id': 5199, 'name': 'Jorge Resurrección Merodio'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [102.3, 45.5], 'player': {'id': 6375, 'name': 'Juan Francisco Torres Belén'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [98.6, 32.1], 'player': {'id': 6382, 'name': 'Fernando José Torres Sanz'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [92.3, 44.2], 'player': {'id': 6384, 'name': 'Gabriel Fernández Arenas'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",61dd4edc-8dc6-430f-9158-07e54116b420,,,Blocked,,0.03060517,Normal,Open Play,,,,Atlético Madrid,212,00:21:24.201,Shot,
,,,,,,,,,,,,,,,1.057834,,,,,,,,,,,,,,c6f5fa09-36c2-40ad-8f5e-85acd2a7c842,1140,,"[92.4, 50.7]",3825872,25,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Ceballos Fernández,6697.0,Left Defensive Midfield,51,Real Betis,218,['2fa18925-3bdf-4fd0-9700-4546109d6b2c'],20,,Right Foot,"[117.7, 43.0, 0.7]",,"[{'location': [118.0, 43.0], 'player': {'id': 6378, 'name': 'Jan Oblak'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.0, 32.7], 'player': {'id': 6375, 'name': 'Juan Francisco Torres Belén'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [98.8, 73.4], 'player': {'id': 6865, 'name': 'Francisco José Molinero Calderón'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [102.0, 68.0], 'player': {'id': 6381, 'name': 'Saúl Ñíguez Esclapez'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [96.1, 49.6], 'player': {'id': 6384, 'name': 'Gabriel Fernández Arenas'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [102.8, 55.8], 'player': {'id': 6320, 'name': 'Filipe Luís Kasmirski'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.8, 52.0], 'player': {'id': 5484, 'name': 'Lucas Hernández Pi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [86.5, 36.1], 'player': {'id': 5487, 'name': 'Antoine Griezmann'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [102.9, 42.9], 'player': {'id': 21877, 'name': 'Ignacio Monsalve Vicente'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.9, 25.9], 'player': {'id': 6593, 'name': 'Martín Montoya Torralbo'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [103.4, 38.3], 'player': {'id': 6832, 'name': 'Rubén Castro Martín'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [100.1, 54.2], 'player': {'id': 26723, 'name': 'Álvaro Cejudo Carmona'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [88.7, 56.7], 'player': {'id': 5671, 'name': ""Alfred John Momar N''Diaye""}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [91.1, 50.6], 'player': {'id': 5199, 'name': 'Jorge Resurrección Merodio'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}]",d5d44da4-3d00-4463-a512-9ce4b46ef0da,,,Saved,,0.019653551,Normal,Open Play,,,,Real Betis,218,00:25:20.397,Shot,
,,,,,,,,,,,,,,,1.722415,,,,,,,,,,,,,,69d46a2b-ceb4-48e6-bf08-bb1aa1c1b759,1568,,"[105.5, 29.4]",3825872,36,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Fernando José Torres Sanz,6382.0,Left Center Forward,78,Atlético Madrid,212,['b8e7ac84-dbb5-4fae-891c-1ac2482a017a'],11,,Right Foot,"[120.0, 43.3, 1.3]",True,"[{'location': [100.5, 25.5], 'player': {'id': 5487, 'name': 'Antoine Griezmann'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [108.4, 32.4], 'player': {'id': 6654, 'name': 'Antonio Adán Garrido'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [97.8, 43.4], 'player': {'id': 6593, 'name': 'Martín Montoya Torralbo'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.2, 32.3], 'player': {'id': 27349, 'name': 'Heiko Westermann'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [98.3, 25.9], 'player': {'id': 7161, 'name': 'Germán Alejandro Pezzella'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",5bd824a2-21f2-4bd8-85d7-633d9b8f7370,,,Goal,,0.3302836,Lob,Open Play,,,,Atlético Madrid,212,00:36:11.559,Shot,
,,,,,,,,,,,,,,,2.555141,,,,,,,,,,,,,,db335968-1ef0-45d6-89b1-6367e99dbd44,1780,,"[102.3, 28.6]",3825872,41,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Antoine Griezmann,5487.0,Right Center Forward,89,Atlético Madrid,212,['e7cc96bf-2a90-45d2-abba-5c0ea17e59fb'],9,,Left Foot,"[120.0, 41.1, 0.2]",,"[{'location': [99.8, 38.0], 'player': {'id': 6384, 'name': 'Gabriel Fernández Arenas'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [107.7, 39.0], 'player': {'id': 5199, 'name': 'Jorge Resurrección Merodio'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [110.7, 40.9], 'player': {'id': 6381, 'name': 'Saúl Ñíguez Esclapez'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [111.3, 46.8], 'player': {'id': 6382, 'name': 'Fernando José Torres Sanz'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [106.8, 24.8], 'player': {'id': 6320, 'name': 'Filipe Luís Kasmirski'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [116.9, 37.9], 'player': {'id': 6654, 'name': 'Antonio Adán Garrido'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.9, 43.3], 'player': {'id': 27349, 'name': 'Heiko Westermann'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.3, 41.7], 'player': {'id': 5671, 'name': ""Alfred John Momar N''Diaye""}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [102.4, 51.8], 'player': {'id': 6697, 'name': 'Daniel Ceballos Fernández'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [96.3, 39.6], 'player': {'id': 6655, 'name': 'Fabián Ruiz Peña'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [110.8, 51.7], 'player': {'id': 6593, 'name': 'Martín Montoya Torralbo'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [106.4, 30.2], 'player': {'id': 6865, 'name': 'Francisco José Molinero Calderón'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [106.1, 32.0], 'player': {'id': 7161, 'name': 'Germán Alejandro Pezzella'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [98.0, 36.3], 'player': {'id': 3601, 'name': 'Charly Musonda Junior'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}]",,,,Goal,,0.047543585,Normal,Open Play,,,,Atlético Madrid,212,00:41:09.742,Shot,
,,,,,,,,,,,,,,,0.406599,,,,,,,,,,,,,,4d962649-f658-47c8-b184-6256d11ee07d,1793,,"[110.7, 43.7]",3825872,42,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fernando José Torres Sanz,6382.0,Left Center Forward,91,Atlético Madrid,212,"['56b751b1-6ede-4498-b9b4-5ab8bf7b78bd', 'de5f9fb0-4c15-4e94-a91a-b101ec94bb81']",33,,Left Foot,"[118.6, 41.0, 0.4]",True,"[{'location': [119.2, 25.4], 'player': {'id': 5487, 'name': 'Antoine Griezmann'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [93.1, 45.4], 'player': {'id': 6697, 'name': 'Daniel Ceballos Fernández'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [106.8, 33.3], 'player': {'id': 6865, 'name': 'Francisco José Molinero Calderón'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [115.7, 39.0], 'player': {'id': 7161, 'name': 'Germán Alejandro Pezzella'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [118.7, 28.8], 'player': {'id': 5671, 'name': ""Alfred John Momar N''Diaye""}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [111.9, 42.3], 'player': {'id': 27349, 'name': 'Heiko Westermann'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [93.8, 54.9], 'player': {'id': 6593, 'name': 'Martín Montoya Torralbo'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [118.9, 41.4], 'player': {'id': 6654, 'name': 'Antonio Adán Garrido'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",cf85f5cf-e913-48cf-837f-bef23a280ad8,,,Saved,,0.2863059,Normal,Open Play,,,,Atlético Madrid,212,00:42:33.371,Shot,True
,,,,,,,,,,,,,,,0.143489,,,,,,,,,,,,,,0490fe94-1bd2-4562-839a-d4c078abee61,1880,,"[99.4, 31.2]",3825872,44,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Charly Musonda Junior,3601.0,Right Wing,96,Real Betis,218,"['845eaa07-c0aa-465c-9e7b-768c4ce52cf4', 'a745f87b-bf13-4bc4-ab29-4e65aba253a4']",10,,Left Foot,"[101.5, 32.2]",,"[{'location': [118.9, 39.3], 'player': {'id': 6378, 'name': 'Jan Oblak'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [98.1, 35.9], 'player': {'id': 19668, 'name': 'Augusto Matías Fernández'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [91.5, 35.6], 'player': {'id': 6381, 'name': 'Saúl Ñíguez Esclapez'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [101.2, 35.8], 'player': {'id': 6320, 'name': 'Filipe Luís Kasmirski'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.9, 32.5], 'player': {'id': 5484, 'name': 'Lucas Hernández Pi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.4, 29.3], 'player': {'id': 21877, 'name': 'Ignacio Monsalve Vicente'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [93.9, 19.7], 'player': {'id': 6375, 'name': 'Juan Francisco Torres Belén'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [89.0, 16.6], 'player': {'id': 6593, 'name': 'Martín Montoya Torralbo'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [105.1, 32.6], 'player': {'id': 6832, 'name': 'Rubén Castro Martín'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [102.0, 23.1], 'player': {'id': 6655, 'name': 'Fabián Ruiz Peña'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [97.7, 26.3], 'player': {'id': 6697, 'name': 'Daniel Ceballos Fernández'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}]",f6ae42e4-7ab4-4862-93ce-1cda7abdac1f,,,Blocked,,0.04143865,Normal,Open Play,,,,Real Betis,218,00:44:10.656,Shot,
,,,,,,,,,,,,,,,0.595887,,,,,,,,,,,,,,49e4b33c-9d38-4197-ac3c-15bed5ca54c4,1930,,"[109.3, 35.9]",3825872,45,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Antoine Griezmann,5487.0,Right Center Forward,99,Atlético Madrid,212,['beed6fef-6ed7-4625-a567-26e6caa9c9bc'],36,,Head,"[118.5, 41.4, 0.5]",,"[{'location': [108.2, 36.5], 'player': {'id': 5199, 'name': 'Jorge Resurrección Merodio'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [96.9, 57.9], 'player': {'id': 26723, 'name': 'Álvaro Cejudo Carmona'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [101.9, 15.9], 'player': {'id': 6865, 'name': 'Francisco José Molinero Calderón'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.3, 23.9], 'player': {'id': 3601, 'name': 'Charly Musonda Junior'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [102.2, 33.3], 'player': {'id': 5671, 'name': ""Alfred John Momar N''Diaye""}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [100.2, 47.4], 'player': {'id': 6697, 'name': 'Daniel Ceballos Fernández'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [108.9, 33.7], 'player': {'id': 7161, 'name': 'Germán Alejandro Pezzella'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.2, 38.2], 'player': {'id': 27349, 'name': 'Heiko Westermann'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.6, 42.0], 'player': {'id': 6593, 'name': 'Martín Montoya Torralbo'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [118.3, 39.8], 'player': {'id': 6654, 'name': 'Antonio Adán Garrido'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.8, 22.5], 'player': {'id': 6381, 'name': 'Saúl Ñíguez Esclapez'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [96.8, 58.8], 'player': {'id': 6375, 'name': 'Juan Francisco Torres Belén'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [110.3, 40.8], 'player': {'id': 6382, 'name': 'Fernando José Torres Sanz'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",c9502dc8-63ce-4954-80d2-446e247fb60b,,,Saved,,0.0916412,Normal,Open Play,,,,Atlético Madrid,212,00:45:36.809,Shot,
