50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.223978,,,,,,,,,,,,,,1ef1a565-5aa8-4976-bce7-e88b139fc8b7,540,,"[101.4, 22.1]",3901191,11,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mohamed Larbi,10616.0,Left Center Midfield,23,Gazélec Ajaccio,160,['2d9e4b34-c2e9-44f6-84d6-c64133e05a03'],8,Right Foot,"[118.6, 43.8, 1.3]",,"[{'location': [118.8, 39.5], 'player': {'id': 4257, 'name': 'Yoan Cardinale'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [92.2, 28.1], 'player': {'id': 16462, 'name': 'Hatem Ben Arfa'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [106.5, 42.6], 'player': {'id': 4270, 'name': 'Jérémy Pied'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.7, 31.8], 'player': {'id': 3359, 'name': 'Jean Michaël Seri'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [108.7, 35.7], 'player': {'id': 3229, 'name': 'Maxime Le Marchand'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [94.3, 17.9], 'player': {'id': 3210, 'name': 'Valère Germain'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [106.5, 28.0], 'player': {'id': 4443, 'name': 'Paul Baysse'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.5, 26.2], 'player': {'id': 401505, 'name': 'Jacques Zoua Daogari'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [108.8, 25.6], 'player': {'id': 4506, 'name': 'Nampalys Mendy'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [103.6, 22.1], 'player': {'id': 6352, 'name': 'Ricardo Domingos Barbosa Pereira'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.0, 14.7], 'player': {'id': 3136, 'name': 'Rémi Walter'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [89.1, 35.0], 'player': {'id': 90746, 'name': 'Alassane Touré'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [98.6, 41.9], 'player': {'id': 401509, 'name': 'David Ducourtioux'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [87.4, 15.4], 'player': {'id': 3207, 'name': 'Pablo Jean Antoine Martínez'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [108.1, 35.4], 'player': {'id': 5726, 'name': 'Khalid Boutaïb'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",765f82de-5894-4f58-a0e3-4bbfdf22f01f,,Saved Off Target,True,0.022170367,Normal,Open Play,,,,Gazélec Ajaccio,160,00:11:08.079,Shot,
,,,,,,,,,,,,,,,,0.670905,,,,,,,,,,,,,,84692826-c7d8-460b-b89f-c9af3ccc5b14,649,,"[108.5, 51.1]",3901191,13,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Hatem Ben Arfa,16462.0,Center Attacking Midfield,26,OGC Nice,136,"['64b5404a-e105-48ef-88db-a1ea9acd891b', '8ba34557-70de-4bf1-b31a-9736ed77aa6d']",24,Left Foot,"[120.0, 37.1, 0.5]",,"[{'location': [99.5, 60.7], 'player': {'id': 4352, 'name': 'Issiaga Sylla'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [108.1, 41.7], 'player': {'id': 3210, 'name': 'Valère Germain'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [104.9, 42.9], 'player': {'id': 3230, 'name': 'Alassane Pléa'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [95.1, 52.6], 'player': {'id': 3136, 'name': 'Rémi Walter'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [118.1, 42.5], 'player': {'id': 401508, 'name': 'Clément Maury'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.5, 51.3], 'player': {'id': 7603, 'name': 'Jérémie Bréchet'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [106.3, 55.2], 'player': {'id': 3207, 'name': 'Pablo Jean Antoine Martínez'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.6, 44.1], 'player': {'id': 2953, 'name': 'Abdou Kader Mangane'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.5, 42.6], 'player': {'id': 90746, 'name': 'Alassane Touré'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [101.7, 48.3], 'player': {'id': 401507, 'name': 'Jérôme Le Moigne'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [102.6, 41.0], 'player': {'id': 401509, 'name': 'David Ducourtioux'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}]",48fa220b-e409-4211-abc5-f9b1e9706217,,Goal,,0.13825531,Normal,Open Play,,,,OGC Nice,136,00:13:24.250,Shot,True
,,,,,,,,,,,,,,,,0.840077,,,,,,,,,,,,,,9878a087-776b-4291-b50a-ac5ed9c26590,1007,,"[106.5, 21.0]",3901191,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Issiaga Sylla,4352.0,Left Wing Back,38,Gazélec Ajaccio,160,['e5541d2b-9c19-414e-8d47-6be90c335280'],24,Right Foot,"[120.0, 42.4, 4.3]",,"[{'location': [98.1, 30.8], 'player': {'id': 10616, 'name': 'Mohamed Larbi'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [107.3, 45.5], 'player': {'id': 401509, 'name': 'David Ducourtioux'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [109.7, 41.6], 'player': {'id': 5726, 'name': 'Khalid Boutaïb'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [108.6, 34.2], 'player': {'id': 401505, 'name': 'Jacques Zoua Daogari'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [88.3, 20.3], 'player': {'id': 3207, 'name': 'Pablo Jean Antoine Martínez'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [105.6, 24.4], 'player': {'id': 3359, 'name': 'Jean Michaël Seri'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [118.3, 37.8], 'player': {'id': 4257, 'name': 'Yoan Cardinale'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [89.0, 20.8], 'player': {'id': 3230, 'name': 'Alassane Pléa'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [104.3, 40.7], 'player': {'id': 3136, 'name': 'Rémi Walter'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [109.5, 43.5], 'player': {'id': 4270, 'name': 'Jérémy Pied'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [106.0, 35.1], 'player': {'id': 4506, 'name': 'Nampalys Mendy'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [110.4, 37.1], 'player': {'id': 3229, 'name': 'Maxime Le Marchand'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.6, 32.2], 'player': {'id': 4443, 'name': 'Paul Baysse'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.5, 21.3], 'player': {'id': 6352, 'name': 'Ricardo Domingos Barbosa Pereira'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",2c8ba6a9-c95b-4b26-9a73-490e382e5457,,Off T,,0.0103859715,Normal,Open Play,,,,Gazélec Ajaccio,160,00:21:24.356,Shot,
,,,,,,,,,,,,,,,,1.822392,,,,,,,,,,,,,,e80fefc6-5319-4031-bcd5-0359ea4df9dd,1247,,"[88.1, 47.0]",3901191,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Ducourtioux,401509.0,Right Center Midfield,50,Gazélec Ajaccio,160,['d1a538e0-b6b0-45c9-82ef-657fbf958ad2'],34,Right Foot,"[120.0, 31.7, 0.2]",,"[{'location': [117.9, 40.1], 'player': {'id': 4257, 'name': 'Yoan Cardinale'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [88.8, 22.0], 'player': {'id': 10616, 'name': 'Mohamed Larbi'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [101.7, 32.9], 'player': {'id': 401505, 'name': 'Jacques Zoua Daogari'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [103.0, 28.2], 'player': {'id': 5726, 'name': 'Khalid Boutaïb'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [88.7, 48.3], 'player': {'id': 16462, 'name': 'Hatem Ben Arfa'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [91.9, 45.7], 'player': {'id': 3359, 'name': 'Jean Michaël Seri'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [89.7, 33.9], 'player': {'id': 3136, 'name': 'Rémi Walter'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [97.2, 47.6], 'player': {'id': 4270, 'name': 'Jérémy Pied'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [98.4, 42.8], 'player': {'id': 4506, 'name': 'Nampalys Mendy'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [102.1, 42.8], 'player': {'id': 3229, 'name': 'Maxime Le Marchand'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.8, 32.9], 'player': {'id': 4443, 'name': 'Paul Baysse'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [99.8, 27.3], 'player': {'id': 6352, 'name': 'Ricardo Domingos Barbosa Pereira'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [80.0, 37.1], 'player': {'id': 401507, 'name': 'Jérôme Le Moigne'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}]",98819095-9d15-4b3d-8f80-6e6db8fe5721,,Off T,,0.019568155,Normal,Open Play,,,,Gazélec Ajaccio,160,00:25:34.301,Shot,
,,,,,,,,,,,,,,,,0.756253,,,,,,,,,,,,,,622ad12e-6743-495e-8320-ab9748f421e7,1653,,"[104.0, 25.1]",3901191,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Alassane Pléa,3230.0,Left Center Forward,70,OGC Nice,136,['ad3d0677-bb2c-458b-ac88-11fd11a86bcd'],13,Right Foot,"[116.8, 37.9, 0.3]",,"[{'location': [89.6, 43.2], 'player': {'id': 3210, 'name': 'Valère Germain'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [105.1, 41.0], 'player': {'id': 3207, 'name': 'Pablo Jean Antoine Martínez'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.4, 29.3], 'player': {'id': 7603, 'name': 'Jérémie Bréchet'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [98.8, 38.9], 'player': {'id': 90746, 'name': 'Alassane Touré'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [101.8, 30.2], 'player': {'id': 2953, 'name': 'Abdou Kader Mangane'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [90.4, 53.0], 'player': {'id': 4352, 'name': 'Issiaga Sylla'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [91.9, 35.8], 'player': {'id': 401507, 'name': 'Jérôme Le Moigne'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [117.1, 36.8], 'player': {'id': 401508, 'name': 'Clément Maury'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.5, 44.4], 'player': {'id': 3136, 'name': 'Rémi Walter'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [104.1, 36.7], 'player': {'id': 16462, 'name': 'Hatem Ben Arfa'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",63cb8000-1f70-4a55-aecd-527917a92cba,,Saved,,0.063628875,Normal,Open Play,,,,OGC Nice,136,00:35:13.950,Shot,
,,,,,,,,,,,,,,,,0.058139,,,,,,,,,,,,,,54716006-1081-49bd-b4d5-78ef73c07347,1684,,"[108.6, 19.8]",3901191,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Issiaga Sylla,4352.0,Left Wing Back,72,Gazélec Ajaccio,160,"['1c8c2b17-189d-414b-b035-db5e1ef74556', '47e4acc5-55eb-44f2-85a6-f3f6fa7aa089']",51,Left Foot,"[110.0, 22.5]",,"[{'location': [87.5, 24.4], 'player': {'id': 16462, 'name': 'Hatem Ben Arfa'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [107.5, 42.0], 'player': {'id': 4506, 'name': 'Nampalys Mendy'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [111.1, 47.4], 'player': {'id': 3229, 'name': 'Maxime Le Marchand'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.0, 29.1], 'player': {'id': 3136, 'name': 'Rémi Walter'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [111.9, 36.4], 'player': {'id': 4443, 'name': 'Paul Baysse'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.1, 22.6], 'player': {'id': 6352, 'name': 'Ricardo Domingos Barbosa Pereira'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.6, 37.6], 'player': {'id': 4257, 'name': 'Yoan Cardinale'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.7, 50.0], 'player': {'id': 5726, 'name': 'Khalid Boutaïb'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [107.3, 42.5], 'player': {'id': 401509, 'name': 'David Ducourtioux'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [109.4, 37.7], 'player': {'id': 401505, 'name': 'Jacques Zoua Daogari'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",71688790-aa89-4a00-b005-47de5bb940cc,,Blocked,,0.0070347013,Half Volley,Open Play,,,,Gazélec Ajaccio,160,00:35:51.104,Shot,
,,,,,,,,,,,,,,,,0.634568,,,,,,,,,,,,,,5d03d63f-d7b7-40ba-8a49-6774cfdeeec5,1692,,"[95.3, 29.2]",3901191,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Issiaga Sylla,4352.0,Left Wing Back,73,Gazélec Ajaccio,160,"['918e9abc-13af-4e17-8204-0f81dde356c6', 'c47ddab0-24c1-43e0-9138-5b9ca3a36df0']",26,Left Foot,"[110.9, 36.0]",True,"[{'location': [113.8, 41.5], 'player': {'id': 3207, 'name': 'Pablo Jean Antoine Martínez'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [114.9, 43.9], 'player': {'id': 401505, 'name': 'Jacques Zoua Daogari'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [112.5, 34.0], 'player': {'id': 10616, 'name': 'Mohamed Larbi'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [112.3, 39.8], 'player': {'id': 3230, 'name': 'Alassane Pléa'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [113.3, 40.6], 'player': {'id': 4443, 'name': 'Paul Baysse'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.9, 36.0], 'player': {'id': 3359, 'name': 'Jean Michaël Seri'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [116.8, 42.5], 'player': {'id': 4506, 'name': 'Nampalys Mendy'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [116.5, 34.3], 'player': {'id': 3136, 'name': 'Rémi Walter'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [118.8, 39.0], 'player': {'id': 4257, 'name': 'Yoan Cardinale'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [95.3, 41.7], 'player': {'id': 90746, 'name': 'Alassane Touré'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [109.0, 73.5], 'player': {'id': 5726, 'name': 'Khalid Boutaïb'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [111.2, 43.6], 'player': {'id': 401509, 'name': 'David Ducourtioux'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [107.7, 33.6], 'player': {'id': 2953, 'name': 'Abdou Kader Mangane'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [111.5, 28.1], 'player': {'id': 401507, 'name': 'Jérôme Le Moigne'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [99.1, 42.8], 'player': {'id': 3210, 'name': 'Valère Germain'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [106.9, 50.8], 'player': {'id': 16462, 'name': 'Hatem Ben Arfa'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [113.3, 45.7], 'player': {'id': 4270, 'name': 'Jérémy Pied'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.1, 31.7], 'player': {'id': 3229, 'name': 'Maxime Le Marchand'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.6, 32.9], 'player': {'id': 6352, 'name': 'Ricardo Domingos Barbosa Pereira'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",,,Blocked,,0.016523968,Half Volley,Open Play,,,,Gazélec Ajaccio,160,00:36:26.892,Shot,
,,,,,,,,,,,,,,,,0.477317,,,,,,,,,,,,,,8a3badce-c346-45bc-956c-98521f64d2c6,1706,,"[102.2, 37.6]",3901191,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alassane Pléa,3230.0,Left Center Forward,74,OGC Nice,136,['29c7c220-6f2b-4c60-8053-ae4d4cc38e73'],45,Right Foot,"[113.9, 41.3, 0.2]",,"[{'location': [94.2, 34.6], 'player': {'id': 3210, 'name': 'Valère Germain'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [104.4, 36.6], 'player': {'id': 401509, 'name': 'David Ducourtioux'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [102.6, 39.4], 'player': {'id': 2953, 'name': 'Abdou Kader Mangane'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [94.6, 49.0], 'player': {'id': 3207, 'name': 'Pablo Jean Antoine Martínez'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.2, 40.2], 'player': {'id': 401508, 'name': 'Clément Maury'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.4, 58.3], 'player': {'id': 3136, 'name': 'Rémi Walter'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [100.7, 48.9], 'player': {'id': 16462, 'name': 'Hatem Ben Arfa'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",79cd7621-b734-4dba-a23d-2ed4ee09b029,,Saved,,0.15951069,Normal,Open Play,,,,OGC Nice,136,00:36:45.423,Shot,
,,,,,,,,,,,,,,,,0.251235,,,,,,,,,,,,,,d0b37a35-531f-4ea7-878a-e6ab103a9852,1716,,"[93.1, 49.2]",3901191,37,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Rémi Walter,3136.0,Right Center Midfield,75,OGC Nice,136,"['6440ec20-d713-4702-8cec-7c07fd8e4d67', 'aeb59f72-9d24-4207-974a-f316f57512b9']",18,Left Foot,"[98.6, 47.2]",,"[{'location': [117.1, 41.1], 'player': {'id': 401508, 'name': 'Clément Maury'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.8, 54.4], 'player': {'id': 3207, 'name': 'Pablo Jean Antoine Martínez'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.4, 44.4], 'player': {'id': 401505, 'name': 'Jacques Zoua Daogari'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [105.8, 48.3], 'player': {'id': 7603, 'name': 'Jérémie Bréchet'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [102.5, 47.5], 'player': {'id': 401507, 'name': 'Jérôme Le Moigne'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [108.7, 36.8], 'player': {'id': 2953, 'name': 'Abdou Kader Mangane'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.7, 36.0], 'player': {'id': 4352, 'name': 'Issiaga Sylla'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [98.1, 47.2], 'player': {'id': 401509, 'name': 'David Ducourtioux'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [95.5, 50.6], 'player': {'id': 10616, 'name': 'Mohamed Larbi'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [98.6, 37.5], 'player': {'id': 90746, 'name': 'Alassane Touré'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [93.2, 38.6], 'player': {'id': 4506, 'name': 'Nampalys Mendy'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [104.4, 66.9], 'player': {'id': 6352, 'name': 'Ricardo Domingos Barbosa Pereira'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [108.6, 47.1], 'player': {'id': 3210, 'name': 'Valère Germain'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [107.1, 48.2], 'player': {'id': 3230, 'name': 'Alassane Pléa'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [99.3, 54.6], 'player': {'id': 16462, 'name': 'Hatem Ben Arfa'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [111.6, 29.9], 'player': {'id': 3359, 'name': 'Jean Michaël Seri'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [110.0, 32.2], 'player': {'id': 4270, 'name': 'Jérémy Pied'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",750856e2-7fe4-40fa-9fbe-8b5a18ad7d5f,,Blocked,,0.023917517,Normal,Open Play,,,,OGC Nice,136,00:37:18.020,Shot,
,,,,,,,,,,,,,,,,0.468677,,,,,,,,,,,,,,4ab9d332-2a62-4fea-82c1-3d200fbf03fe,1974,,"[103.7, 50.1]",3901191,43,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hatem Ben Arfa,16462.0,Center Attacking Midfield,86,OGC Nice,136,"['7e56ddf7-92c2-4b79-bd05-aa526bf71630', 'f091ab95-55f9-4872-8e71-d810f188d9fb']",13,Right Foot,"[112.1, 43.6]",True,"[{'location': [107.2, 59.5], 'player': {'id': 3207, 'name': 'Pablo Jean Antoine Martínez'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.8, 61.7], 'player': {'id': 4352, 'name': 'Issiaga Sylla'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [111.7, 43.6], 'player': {'id': 90746, 'name': 'Alassane Touré'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [108.0, 47.0], 'player': {'id': 7603, 'name': 'Jérémie Bréchet'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [108.1, 43.0], 'player': {'id': 2953, 'name': 'Abdou Kader Mangane'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [96.5, 58.2], 'player': {'id': 10616, 'name': 'Mohamed Larbi'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [100.2, 48.0], 'player': {'id': 401507, 'name': 'Jérôme Le Moigne'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [93.5, 40.2], 'player': {'id': 401509, 'name': 'David Ducourtioux'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [99.1, 55.5], 'player': {'id': 3136, 'name': 'Rémi Walter'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [107.2, 38.5], 'player': {'id': 3230, 'name': 'Alassane Pléa'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [93.2, 27.7], 'player': {'id': 3359, 'name': 'Jean Michaël Seri'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [118.0, 42.0], 'player': {'id': 401508, 'name': 'Clément Maury'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.7, 48.3], 'player': {'id': 3210, 'name': 'Valère Germain'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",,,Blocked,,0.06419569,Half Volley,Open Play,,,,OGC Nice,136,00:43:13.076,Shot,
