50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.408925,,,,,,,,,,,55b7607d-eda6-45d7-90d3-ce8e837a169c,105,,,"[95.6, 33.5]",3879773,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Oliver Kragl,8793.0,Left Midfield,5,Frosinone,291,['3a55dbe8-b5ad-4f65-b432-815c63eec144'],17,,Left Foot,"[108.0, 43.6]",True,"[{'location': [119.1, 40.3], 'player': {'id': 3742, 'name': 'Orestis Karnezis'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.8, 52.2], 'player': {'id': 5204, 'name': 'Bruno Miguel Borges Fernandes'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [113.7, 48.0], 'player': {'id': 6577, 'name': 'Zdravko Kuzmanović'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [106.9, 40.4], 'player': {'id': 8272, 'name': 'Cyril Théréau'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [109.3, 42.2], 'player': {'id': 6938, 'name': 'Felipe Dias da Silva dal Belo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.9, 36.6], 'player': {'id': 46670, 'name': 'Iván Rodrigo Piris Leguizamón'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [106.4, 37.3], 'player': {'id': 7799, 'name': 'Danilo Larangeira'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.7, 34.2], 'player': {'id': 8191, 'name': 'Ali Adnan Kadhim Al Tameemi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [108.8, 47.0], 'player': {'id': 24722, 'name': 'Emmanuel Agyemang-Badu'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [99.1, 40.4], 'player': {'id': 19846, 'name': 'Antonio Di Natale'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [98.8, 33.7], 'player': {'id': 6729, 'name': 'Guilherme dos Santos Torres'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [113.5, 43.8], 'player': {'id': 387847, 'name': 'Leonardo Blanchard'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [112.1, 46.2], 'player': {'id': 386512, 'name': 'Alessandro Frara'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [107.5, 35.6], 'player': {'id': 8291, 'name': 'Arlind Afrim Ajeti'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [112.7, 34.5], 'player': {'id': 7462, 'name': 'Aleandro Rosi'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [118.4, 78.5], 'player': {'id': 23470, 'name': 'Luca Paganini'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [104.1, 49.3], 'player': {'id': 24235, 'name': 'Federico Dionisi'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [108.6, 44.6], 'player': {'id': 13613, 'name': 'Daniel Ciofani'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",ab21328c-660b-41c1-9ad6-e1a63e86d7e9,Wayward,0.02474241,Volley,Open Play,,,,Frosinone,291,00:02:17.207,Shot,
,,,,,,,,,,,,,,,,1.076448,,,,,,,,,,,c903f14a-fc2f-4162-ac9c-fe113493bd3e,481,,,"[99.0, 31.3]",3879773,11,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Ciofani,13613.0,Right Center Forward,22,Frosinone,291,"['f2391dc1-3890-49c5-92ed-a50eb3464d65', 'f6a1c1db-670a-421a-8d46-ed135998745a']",53,,Right Foot,"[120.0, 37.0, 0.9]",,"[{'location': [94.4, 26.9], 'player': {'id': 24722, 'name': 'Emmanuel Agyemang-Badu'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [98.6, 58.8], 'player': {'id': 8272, 'name': 'Cyril Théréau'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [90.7, 37.6], 'player': {'id': 6577, 'name': 'Zdravko Kuzmanović'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [104.9, 41.5], 'player': {'id': 8191, 'name': 'Ali Adnan Kadhim Al Tameemi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.1, 34.0], 'player': {'id': 6938, 'name': 'Felipe Dias da Silva dal Belo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.7, 31.4], 'player': {'id': 7799, 'name': 'Danilo Larangeira'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [96.1, 24.1], 'player': {'id': 6729, 'name': 'Guilherme dos Santos Torres'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [100.4, 24.3], 'player': {'id': 5204, 'name': 'Bruno Miguel Borges Fernandes'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [103.5, 25.3], 'player': {'id': 46670, 'name': 'Iván Rodrigo Piris Leguizamón'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [117.8, 39.0], 'player': {'id': 3742, 'name': 'Orestis Karnezis'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.6, 44.1], 'player': {'id': 23470, 'name': 'Luca Paganini'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [104.1, 26.1], 'player': {'id': 24235, 'name': 'Federico Dionisi'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [85.7, 23.8], 'player': {'id': 20636, 'name': 'Mirko Gori'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [83.8, 12.6], 'player': {'id': 8661, 'name': 'Daniel Pavlovic'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",eb743671-ea62-4225-a99f-9156bcf85d08,Goal,0.045061104,Normal,Open Play,,,,Frosinone,291,00:11:53.314,Shot,True
,,,,,,,,,,,,,,,,1.313196,,,,,,,,,,,8d71d93b-faca-42c1-b041-a689208020ec,785,,,"[94.8, 52.3]",3879773,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Emmanuel Agyemang-Badu,24722.0,Right Center Midfield,36,Udinese,230,['dac4840c-63dd-495b-abad-dc122ae5980d'],54,,Right Foot,"[120.0, 42.2, 5.9]",,"[{'location': [100.2, 45.1], 'player': {'id': 23470, 'name': 'Luca Paganini'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [108.5, 32.5], 'player': {'id': 7462, 'name': 'Aleandro Rosi'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.7, 40.8], 'player': {'id': 8291, 'name': 'Arlind Afrim Ajeti'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.5, 48.5], 'player': {'id': 386512, 'name': 'Alessandro Frara'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [104.3, 59.8], 'player': {'id': 8661, 'name': 'Daniel Pavlovic'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [100.8, 52.6], 'player': {'id': 20636, 'name': 'Mirko Gori'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [100.8, 49.8], 'player': {'id': 387847, 'name': 'Leonardo Blanchard'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [96.7, 61.3], 'player': {'id': 8793, 'name': 'Oliver Kragl'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [116.8, 40.5], 'player': {'id': 32037, 'name': 'Nicola Leali'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.4, 27.8], 'player': {'id': 8272, 'name': 'Cyril Théréau'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [103.3, 41.8], 'player': {'id': 19846, 'name': 'Antonio Di Natale'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [109.3, 47.4], 'player': {'id': 6577, 'name': 'Zdravko Kuzmanović'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [94.0, 60.0], 'player': {'id': 6729, 'name': 'Guilherme dos Santos Torres'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}]",79e4a885-c629-4617-9478-02b862af5bed,Off T,0.026071398,Normal,Open Play,,,,Udinese,230,00:20:54.635,Shot,
,,,,,,,,,,,,,,,,0.991449,,,,,,,,,,,84819a79-bc42-463f-a44c-1d70e5a73578,803,,,"[101.6, 25.6]",3879773,21,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Daniel Ciofani,13613.0,Right Center Forward,37,Frosinone,291,['6c288578-ef06-44cc-9b69-f5418d049052'],37,,Right Foot,"[120.0, 41.9, 4.0]",,"[{'location': [94.6, 30.4], 'player': {'id': 24722, 'name': 'Emmanuel Agyemang-Badu'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [105.6, 43.2], 'player': {'id': 8191, 'name': 'Ali Adnan Kadhim Al Tameemi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [99.6, 33.1], 'player': {'id': 6577, 'name': 'Zdravko Kuzmanović'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [108.0, 35.4], 'player': {'id': 7799, 'name': 'Danilo Larangeira'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.2, 28.0], 'player': {'id': 8852, 'name': 'Thomas Heurtaux'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.8, 23.0], 'player': {'id': 6729, 'name': 'Guilherme dos Santos Torres'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [113.4, 21.2], 'player': {'id': 46670, 'name': 'Iván Rodrigo Piris Leguizamón'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.6, 13.8], 'player': {'id': 5204, 'name': 'Bruno Miguel Borges Fernandes'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [117.7, 38.1], 'player': {'id': 3742, 'name': 'Orestis Karnezis'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [91.1, 36.5], 'player': {'id': 23470, 'name': 'Luca Paganini'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [80.6, 19.2], 'player': {'id': 8661, 'name': 'Daniel Pavlovic'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [87.5, 26.5], 'player': {'id': 20636, 'name': 'Mirko Gori'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [107.8, 34.1], 'player': {'id': 24235, 'name': 'Federico Dionisi'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [93.4, 19.2], 'player': {'id': 8793, 'name': 'Oliver Kragl'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",ad549661-a200-47ef-b526-8e48ddc64c3e,Off T,0.033250075,Normal,Open Play,,,,Frosinone,291,00:21:37.679,Shot,
,,,,,,,,,,,,,,,,1.162065,,,,,,,,,,,7101c7d0-f10d-447a-9c18-ec87d233c1df,1153,,,"[95.6, 47.1]",3879773,28,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Federico Dionisi,24235.0,Left Center Forward,52,Frosinone,291,['27a7fd1e-b839-4daf-b449-7a78126257ea'],58,,Left Foot,"[120.0, 36.5, 4.2]",True,"[{'location': [91.5, 50.4], 'player': {'id': 386512, 'name': 'Alessandro Frara'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [119.0, 40.2], 'player': {'id': 3742, 'name': 'Orestis Karnezis'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [94.2, 75.7], 'player': {'id': 8272, 'name': 'Cyril Théréau'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [91.1, 67.6], 'player': {'id': 6577, 'name': 'Zdravko Kuzmanović'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [93.5, 51.9], 'player': {'id': 24722, 'name': 'Emmanuel Agyemang-Badu'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [104.0, 60.0], 'player': {'id': 8191, 'name': 'Ali Adnan Kadhim Al Tameemi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.0, 49.9], 'player': {'id': 7799, 'name': 'Danilo Larangeira'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.9, 45.0], 'player': {'id': 8852, 'name': 'Thomas Heurtaux'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [98.7, 40.0], 'player': {'id': 46670, 'name': 'Iván Rodrigo Piris Leguizamón'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [97.2, 46.5], 'player': {'id': 6729, 'name': 'Guilherme dos Santos Torres'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [78.5, 25.4], 'player': {'id': 5204, 'name': 'Bruno Miguel Borges Fernandes'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [97.2, 56.1], 'player': {'id': 23470, 'name': 'Luca Paganini'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [92.8, 67.0], 'player': {'id': 7462, 'name': 'Aleandro Rosi'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [86.9, 41.7], 'player': {'id': 8793, 'name': 'Oliver Kragl'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [101.2, 57.5], 'player': {'id': 13613, 'name': 'Daniel Ciofani'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",ff5b0686-7eb3-4a6e-984d-3614ea4adab8,Off T,0.03160029,Normal,Open Play,,,,Frosinone,291,00:28:58.837,Shot,
,,,,,,,,,,,,,,,,1.288263,,,,,,,,,,,4d4230a7-cba7-4aec-81f9-9703c77d3214,1392,,,"[84.4, 31.9]",3879773,34,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Guilherme dos Santos Torres,6729.0,Center Defensive Midfield,60,Udinese,230,['2a5f401d-9a0c-4d84-8482-ab11043351ad'],7,,Right Foot,"[120.0, 34.2, 1.6]",,"[{'location': [102.8, 55.6], 'player': {'id': 8661, 'name': 'Daniel Pavlovic'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [118.8, 38.9], 'player': {'id': 32037, 'name': 'Nicola Leali'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [98.1, 16.4], 'player': {'id': 23470, 'name': 'Luca Paganini'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [107.2, 34.6], 'player': {'id': 387847, 'name': 'Leonardo Blanchard'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [92.8, 48.2], 'player': {'id': 8793, 'name': 'Oliver Kragl'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [102.0, 35.5], 'player': {'id': 8291, 'name': 'Arlind Afrim Ajeti'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [94.3, 33.7], 'player': {'id': 20636, 'name': 'Mirko Gori'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [101.1, 22.4], 'player': {'id': 7462, 'name': 'Aleandro Rosi'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [93.0, 24.0], 'player': {'id': 386512, 'name': 'Alessandro Frara'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [81.3, 37.9], 'player': {'id': 13613, 'name': 'Daniel Ciofani'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [104.7, 34.5], 'player': {'id': 8272, 'name': 'Cyril Théréau'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [97.5, 2.7], 'player': {'id': 8191, 'name': 'Ali Adnan Kadhim Al Tameemi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [97.7, 43.6], 'player': {'id': 19846, 'name': 'Antonio Di Natale'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [87.6, 42.4], 'player': {'id': 6577, 'name': 'Zdravko Kuzmanović'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [79.8, 53.3], 'player': {'id': 46670, 'name': 'Iván Rodrigo Piris Leguizamón'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",a7ddcc99-a57a-4a16-981d-a4b551ac87dd,Off T,0.005724387,Normal,Open Play,,,,Udinese,230,00:34:07.272,Shot,
,,,,,,,,,,,,,,,,0.117878,,,,,,,,,,,2f91f014-19cc-4cf0-b4c9-07abfde3ce0a,1425,,,"[92.7, 41.2]",3879773,35,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Mirko Gori,20636.0,Left Defensive Midfield,61,Frosinone,291,"['47b957b4-3475-4f0a-a45b-7d22d28844ce', '6d216e2c-ef27-4c57-b939-0c6f538d5d4c', 'ab778b4f-9047-43f7-938a-325ccd835b3b']",7,,Right Foot,"[96.3, 40.7]",True,"[{'location': [117.5, 40.2], 'player': {'id': 3742, 'name': 'Orestis Karnezis'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [96.3, 52.1], 'player': {'id': 24722, 'name': 'Emmanuel Agyemang-Badu'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [103.5, 56.3], 'player': {'id': 8272, 'name': 'Cyril Théréau'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [105.7, 59.3], 'player': {'id': 8191, 'name': 'Ali Adnan Kadhim Al Tameemi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [96.3, 40.6], 'player': {'id': 6729, 'name': 'Guilherme dos Santos Torres'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [105.4, 43.6], 'player': {'id': 7799, 'name': 'Danilo Larangeira'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [98.4, 34.9], 'player': {'id': 6577, 'name': 'Zdravko Kuzmanović'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [103.8, 38.6], 'player': {'id': 8852, 'name': 'Thomas Heurtaux'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.7, 35.3], 'player': {'id': 46670, 'name': 'Iván Rodrigo Piris Leguizamón'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [100.3, 27.1], 'player': {'id': 5204, 'name': 'Bruno Miguel Borges Fernandes'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [104.3, 44.6], 'player': {'id': 13613, 'name': 'Daniel Ciofani'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [103.6, 53.9], 'player': {'id': 23470, 'name': 'Luca Paganini'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [98.3, 37.7], 'player': {'id': 24235, 'name': 'Federico Dionisi'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [102.5, 30.9], 'player': {'id': 8793, 'name': 'Oliver Kragl'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [92.1, 22.6], 'player': {'id': 8661, 'name': 'Daniel Pavlovic'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",563c6ec0-8463-4167-b969-e413efe1d8bc,Blocked,0.024574392,Normal,Open Play,,,,Frosinone,291,00:35:07.230,Shot,True
,,,,,,,,,,,,,,,,1.123556,,,,,,,,,,,940669fa-a239-407d-8c30-2435280ba54e,1590,,,"[109.3, 27.0]",3879773,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Leonardo Blanchard,387847.0,Left Center Back,70,Frosinone,291,['3cd57a9a-be57-4a97-87f5-3618b3e8bf15'],8,,Left Foot,"[120.0, 55.6, 0.6]",,"[{'location': [108.0, 38.3], 'player': {'id': 8191, 'name': 'Ali Adnan Kadhim Al Tameemi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [88.6, 28.8], 'player': {'id': 24722, 'name': 'Emmanuel Agyemang-Badu'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [89.4, 16.0], 'player': {'id': 46670, 'name': 'Iván Rodrigo Piris Leguizamón'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [90.1, 23.5], 'player': {'id': 5204, 'name': 'Bruno Miguel Borges Fernandes'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [87.8, 20.8], 'player': {'id': 6729, 'name': 'Guilherme dos Santos Torres'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [103.7, 29.4], 'player': {'id': 8852, 'name': 'Thomas Heurtaux'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.5, 29.7], 'player': {'id': 7799, 'name': 'Danilo Larangeira'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [118.5, 37.2], 'player': {'id': 3742, 'name': 'Orestis Karnezis'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [83.1, 25.9], 'player': {'id': 24235, 'name': 'Federico Dionisi'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [107.1, 36.3], 'player': {'id': 13613, 'name': 'Daniel Ciofani'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [93.1, 13.7], 'player': {'id': 8793, 'name': 'Oliver Kragl'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",a98576b4-f749-4e7e-a909-125267b3b789,Off T,0.103656135,Normal,Open Play,,,,Frosinone,291,00:40:08.665,Shot,
,,,,,,,,,,,,,,,,0.792876,,,,,,,,,,,8c151f31-88e9-49b4-b07d-712c1f19f4be,1619,,,"[102.1, 35.9]",3879773,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luca Paganini,23470.0,Right Midfield,72,Frosinone,291,['14ce7807-2a26-4a60-beaa-6eaf36e8c87c'],56,,Right Foot,"[120.0, 45.6, 1.5]",,"[{'location': [116.7, 39.6], 'player': {'id': 3742, 'name': 'Orestis Karnezis'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.6, 51.4], 'player': {'id': 13613, 'name': 'Daniel Ciofani'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [105.9, 34.1], 'player': {'id': 24235, 'name': 'Federico Dionisi'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [102.9, 19.9], 'player': {'id': 8793, 'name': 'Oliver Kragl'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [79.7, 21.0], 'player': {'id': 5204, 'name': 'Bruno Miguel Borges Fernandes'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [103.2, 41.6], 'player': {'id': 7799, 'name': 'Danilo Larangeira'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.2, 36.8], 'player': {'id': 24722, 'name': 'Emmanuel Agyemang-Badu'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [107.1, 41.7], 'player': {'id': 8191, 'name': 'Ali Adnan Kadhim Al Tameemi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [105.7, 36.8], 'player': {'id': 8852, 'name': 'Thomas Heurtaux'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.9, 33.0], 'player': {'id': 6729, 'name': 'Guilherme dos Santos Torres'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [102.3, 31.6], 'player': {'id': 46670, 'name': 'Iván Rodrigo Piris Leguizamón'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",,Off T,0.10515888,Normal,Open Play,,,,Frosinone,291,00:40:56.160,Shot,
